"incident_number","date","time","age","sex","race","last_30_days","neighborhoodassociation","neighborhoodxy"
"20091560","07/22/2020","11:14","24","F","W","No","Normanskill Area","POINT (-73.8219262184 42.6453640853)"
"20092025","07/23/2020","11:26","18","M","B","No",,
"20092196","07/23/2020","17:40","21","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20092273","07/23/2020","21:31","18","F","W","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"20092196","07/23/2020","17:40","22","M","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20092196","07/23/2020","17:40","20","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20092635","07/24/2020","16:47","40","M","B","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20092567","07/24/2020","14:06","42","M","W","No",,
"20093149","07/25/2020","19:16","27","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20064025","05/25/2020","07:18","31","F","W","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20125060","09/27/2020","21:37","31","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20124741","09/27/2020","04:35","26","M","B","No",,
"20125012","09/27/2020","19:26","17","M","B","No","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)"
"20124741","09/27/2020","04:35","23","M","B","No",,
"20125866","09/29/2020","15:17","53","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20126776","10/01/2020","12:04","58","F","W","No",,
"20126611","10/01/2020","03:41","56","M","O","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20126617","10/01/2020","05:13","28","M","W","No","New Scotland / Woodlawn","POINT (-73.7953552245 42.6572094368)"
"20092827","07/25/2020","06:00","21","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20093149","07/25/2020","19:16","27","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20093129","07/25/2020","18:06","23","M","H","No",,
"20093129","07/25/2020","18:06","23","M","B","No",,
"20093129","07/25/2020","18:06","21","M","B","No",,
"20066643","05/30/2020","16:32","40","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20093507","07/26/2020","14:24","60","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20093507","07/26/2020","14:24","66","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20094607","07/28/2020","22:33","30","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20094607","07/28/2020","22:33","26","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072727","06/12/2020","11:47","26","U","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072690","06/12/2020","10:04","58","F","W","No","Washington Square","POINT (-73.7718254949 42.6617090681)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
