"arrestid","incident","arrestdate","arresttime","age","sex","race","ethnicity","law","crimelongid","codedescription","attempt","arresttype","last_30_days","city","state","patrolzone","patrolzonexy"
"APD*220000053","22004713","2022-01-11T00:00:00.000","01:37","25","M","B","U","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY",,"Complaint","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220000861","22065147","2022-05-18T00:00:00.000","09:42","50","M","W","N","PL","PL 130.52         AM0","FORCIBLE TOUCHING","C","Complaint","false","Albany","NY",,
"APD*220001322","22102432","2022-07-21T00:00:00.000","19:24","63","M","W","N","PL","PL 245.00         BM0","PUBLIC LEWDNESS","C","Crime in Progress","false","Albany","NY",,
"APD*210002389","21173735","2021-12-23T00:00:00.000","15:47","29","F","B","N","PL","PL 205.30         AM0","RESISTING ARREST","C","Crime in Progress","false","Albany","NY","208","POINT (-73.757143579235 42.675655301837)"
"APD*220000504","22039492","2022-03-24T00:00:00.000","10:27","32","M","B","N","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000506","22039646","2022-03-24T00:00:00.000","17:01","22","F","B","N","PL","PL 195.05         AM2","OBSTRUCT GOVERNMENTL ADMIN 2ND","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*210002385","21164388","2021-12-23T00:00:00.000","00:10","34","M","B","N","PL","PL 120.25         DF1","RECKLESS ENDANGERMENT 1ST","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220000503","22039450","2022-03-24T00:00:00.000","09:10","30","F","W","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*220000860","22066911","2022-05-18T00:00:00.000","00:54","25","M","W","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Crime in Progress","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*210001850","21091459","2021-10-04T00:00:00.000","16:45","25","M","B","N","PL","PL 120.05   12    DF2","ASLT-2: INJURE VIC 65 OR OLDER","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001909","21137366","2021-10-12T00:00:00.000","01:25","43","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*220001038","22080358","2022-06-11T00:00:00.000","14:07","21","F","B","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Complaint","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220000792","22061352","2022-05-07T00:00:00.000","21:12","42","F","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000237","21131576","2022-02-08T00:00:00.000","10:00","32","F","B","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002271","21163262","2021-12-01T00:00:00.000","21:45","19","M","B","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220001037","22080233","2022-06-11T00:00:00.000","03:16","34","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Complaint","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220000502","22039450","2022-03-24T00:00:00.000","09:10","30","M","B","H","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*220000500","22039365","2022-03-24T00:00:00.000","01:37","49","M","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Complaint","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220000244","21052622","2022-02-08T00:00:00.000","12:55","47","M","W","N","PL","PL 215.50   03    AM2","DISOBEY MANDATE EXC  JL 753A-2","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000508","22034828","2022-03-24T00:00:00.000","18:05","29","M","B","N","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000791","22061326","2022-05-07T00:00:00.000","19:48","57","F","B","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Crime in Progress","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*210001494","21115077","2021-09-01T00:00:00.000","02:40","32","M","W","N","PL","PL 220.16   12    BF3","CRIM POSS CONTR SUB/NARCO","C","Crime in Progress","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*210001589","21119283","2021-09-08T00:00:00.000","22:38","48","M","B","N","PL","PL 215.51   C     EF1","CRIM CONTEMPT 1/PRIOR CONV","C","Order of Protection","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*210001581","21118904","2021-09-08T00:00:00.000","11:00","26","F","B","N","PL","PL 260.10         AM0","ENDANGERING WELFARE OF CHILD","C","Complaint","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*210001583","21118954","2021-09-08T00:00:00.000","11:20","39","M","W","N","PL","PL 240.30   03    AM2","AGG/HAR PHYS CONTACT DUE RACE/RELIGION","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002267","21130192","2021-12-01T00:00:00.000","09:15","19","M","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001253","22097957","2022-07-13T00:00:00.000","19:09","23","M","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP","C","Complaint","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*220000505","22039647","2022-03-24T00:00:00.000","17:03","19","M","B","N","PL","PL 165.40         AM5","CRIM POSSESSION STOLN PROP 5TH","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000246","22018286","2022-02-08T00:00:00.000","16:08","22","M","B","N","PL","PL 260.10   01    AM0","ACT IN MANNER INJUR CHILD LESS THAN 16","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220001251","22097621","2022-07-13T00:00:00.000","06:39","43","M","W","N","PL","PL 120.00   02    AM3","ASLT  RECKLSLY CAUSE PHYS INJRY",,"Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*220001436","22101388","2022-08-07T00:00:00.000","14:05","47","M","H","H","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Complaint","true","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210001588","21119110","2021-09-08T00:00:00.000","16:24","36","F","B","N","PL","PL 240.30   02    AM2","AGG/HAR PHONE W/O LEGIT COMMUNICATIONS","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001584","21118975","2021-09-08T00:00:00.000","12:06","39","M","W","N","PL","PL 195.05         AM2","OBSTRUCT GOVERNMENTL ADMIN 2ND","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000554","22044106","2022-04-02T00:00:00.000","21:03","38","M","B","N","PL","PL 220.09   01    CF4","CRIM POSS NARCO DRUG","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220000551","22043784","2022-04-02T00:00:00.000","05:28","63","M","B","N","PL","PL 215.50   03    AM2","DISOBEY MANDATE EXC  JL 753A-2","C","Crime in Progress","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*220001440","22111593","2022-08-07T00:00:00.000","18:32","45","M","B","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT",,"Order of Protection","true","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220001320","22101243","2022-07-21T00:00:00.000","18:00","47","M","W","N","PL","PL 120.05   01    DF2","ASLT W/INT CAUS SERIOUS PH INJ","C","Complaint","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*210001911","21137445","2021-10-12T00:00:00.000","08:45","22","M","B","N","PL","PL 145.00   01    AM4","CRIM MIS INTENT DAMAGE PROPRTY","C","Crime in Progress","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220001438","22100274","2022-08-07T00:00:00.000","14:05","47","M","H","H","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Complaint","true","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210002104","21150269","2021-11-05T00:00:00.000","00:55","33","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Crime in Progress","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220000703","22053627","2022-04-22T00:00:00.000","10:06","28","M","W","N","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000706","22053918","2022-04-22T00:00:00.000","19:11","23","M","B","U","PL","PL 120.15         BM3","MENACING 3RD","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*220001487","22114629","2022-08-12T00:00:00.000","22:00","39","F","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Complaint","true","Albany","NY",,
"APD*210002108","21150316","2021-11-05T00:00:00.000","03:01","33","M","B","N","PL","PL 195.05         AM2","OBSTRUCT GOVERNMENTL ADMIN 2ND","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001216","21150138","2022-07-08T00:00:00.000","10:05","39","F","B","H","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002106","21150281","2021-11-05T00:00:00.000","01:20","32","F","B","N","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*210001848","21082735","2021-10-04T00:00:00.000","10:30","26","M","B","H","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001433","22111445","2022-08-07T00:00:00.000","11:19","49","M","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP",,"Crime in Progress","true","Albany","NY","203","POINT (-73.781746725049 42.636101731163)"
"APD*220000977","22075803","2022-06-03T00:00:00.000","10:30","46","F","W","H","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","C","Crime in Progress","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*210001580","21014077","2021-09-08T00:00:00.000","09:53","28","M","B","N","PL","PL 125.25   01    AF2","MURDER  INTENTION","C","Indictment Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000702","22042953","2022-04-22T00:00:00.000","11:00","48","M","H","H","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000510","22039669","2022-03-24T00:00:00.000","18:05","29","M","B","N","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000552","22043831","2022-04-02T00:00:00.000","09:00","41","F","B","N","PL","PL 120.00   02    AM3","ASLT  RECKLSLY CAUSE PHYS INJRY","C","Complaint","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220000553","22043943","2022-04-02T00:00:00.000","14:27","20","F","B","N","PL","PL 121.12         DF2","STRANGULATION 2ND-OBSTRUCT BREATH/BLOOD CIRC-CAUSE PHYS INJ","C","Complaint","false","Albany","NY","106","POINT (-73.812625819355 42.665422425667)"
"APD*220000705","22053813","2022-04-22T00:00:00.000","15:47","32","M","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001432","22111355","2022-08-07T00:00:00.000","05:33","33","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON",,"Order of Protection","true","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220000793","22010164","2022-05-07T00:00:00.000","22:35","42","F","B","N","PL","PL 155.35         DF3","GRAND LARCENY 3 VALUE GREATER THAN $3000","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001482","22114221","2022-08-12T00:00:00.000","09:04","47","M","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP","C","Complaint","true","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002249","21161964","2021-11-29T00:00:00.000","10:57","28","F","W","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*210002372","20161605","2021-12-22T00:00:00.000","02:24","21","M","B","N","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002363","21172068","2021-12-20T00:00:00.000","02:57","39","M","O","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Complaint","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000934","22071988","2022-05-27T00:00:00.000","09:21","18","M","B","N","PL","PL 165.45   05    EF4","CPSP 4 VEHICLE XCEPT MTRCYCLE","C","Complaint","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*210002362","21171984","2021-12-19T00:00:00.000","21:50","24","M","O","N","PL","PL 160.15   04    BF1","ROB 1ST/DISPLAY FIREARM","C","Crime in Progress","false","Albany","NY","106","POINT (-73.812625819355 42.665422425667)"
"APD*220000789","22061093","2022-05-07T00:00:00.000","12:05","20","M","B","N","PL","PL 240.50   03    AM3","FALSE REPORT UNTRUE OCCUR 3RD","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000755","22057299","2022-04-29T00:00:00.000","16:47","40","F","W","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*220000064","22005328","2022-01-12T00:00:00.000","09:55","32","M","W","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220000753","21173640","2022-04-29T00:00:00.000","10:00","59","M","H","H","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000055","22004887","2022-01-11T00:00:00.000","12:09","31","M","B","N","PL","PL 220.06   05    DF5","CRIM POSS CONTL SUB COCAINE","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220001136","22065699","2022-06-28T00:00:00.000","14:00","25","M","B","N","PL","PL 215.51   C     EF1","CRIM CONTEMPT 1/PRIOR CONV","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001124","22062892","2022-06-28T00:00:00.000","08:25","35","M","B","N","PL","PL 220.39   01    BF3","CRIM SALE NARCO DRUG","C","Indictment Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000752","22057018","2022-04-29T00:00:00.000","03:25","70","M","W","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Complaint","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220001375","22106282","2022-07-28T00:00:00.000","19:16","26","M","B","N","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","C","Arrest Warrant","true","Albany","NY","110","POINT (-73.848687575844 42.696827302738)"
"APD*220000759","22024083","2022-04-29T00:00:00.000","22:59","62","M","B","N","PL","PL 240.30   01A   AM2","AGG/HAR INTENT HARASS ANNOY/ COMM. ANNON","C","Arrest Warrant","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220001121","22088910","2022-06-27T00:00:00.000","18:51","31","M","H","H","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000058","22005231","2022-01-12T00:00:00.000","02:29","31","M","B","N","PL","PL 215.51   C     EF1","CRIM CONTEMPT 1/PRIOR CONV","C","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220000756","22057299","2022-04-29T00:00:00.000","16:47","49","M","W","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220000757","22057430","2022-04-29T00:00:00.000","22:02","36","M","B","N","PL","PL 195.05         AM2","OBSTRUCT GOVERNMENTL ADMIN 2ND","C","Crime in Progress","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220000056","22005118","2022-01-11T00:00:00.000","20:00","55","F","B","N","PL","PL 220.39   01    BF3","CRIM SALE NARCO DRUG","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220000065","22005394","2022-01-12T00:00:00.000","13:30","27","M","B","N","PL","PL 215.50   03    AM2","DISOBEY MANDATE EXC  JL 753A-2","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
