"country","id","year","debtccgov","debtcb","totaldebt","gdp","debt_gdp","exchangeratencperusd","domestogdp","exttogdp","officialdebt","totalnonofficialdebt","foreignbanks","dombanks","totalbank","ext_resholders","ext_nonresholders","ext_marketinstrument","int_resholders","int_nonresholders","dom_market","total_mkt","ext_oth","int_oth","tot_oth","offdom","bankdom","mardom","othdom","credtype_int_sumshares","offext","bankext","marext","othext","credtype_ext_sumshares","credtype_total","officialexternaldebt","nonofficialexternaldebt","external","totaldomestic","legandcred_total","legandcred_ext_tot","legandcred_int_tot","for_ext","for_int","dom_ext","dom_int","currandleg_total","totaldebt_short_term_ext","totaldebt_short_term_int","totaldebt_short_term","totaldebt_med_term_ext","totaldebt_med_term_int","totaldebt_med_term","totaldebt_long_term_ext","totaldebt_long_term_int","totaldebt_long_term","avgmat_ext","avgmat_int","avgmat_totaldebt","matandleg_total","short_extcurr","short_intcurr","matandcurr_short_tot","med_extcurr","med_intcurr","matandcurr_med_tot","long_extcurr","long_intcurr","matandcurr_long_tot","matandcurr_tot","avgmat_extcurr","avgmat_intcurr","for_n_i_fr","for_n_i_flr","for_i_fr","for_i_flr","tot_debt_for","dom_n_i_fr","dom_n_i_flr","dom_i_fr","dom_i_flr","tot_debt_dom","debt_index","debt_nonindex","currandrate_tot","heldby_cb","heldby_others","heldby_tot","liqassetscg","net_debt_1","crossholding","net_debt_2","reserves","net_debt_3","ppfassets","net_debt_4","pay_ppcal_ext","pay_ppal_int","pay_ppal_tot","pay_int_ext","pay_int_int","pay_int_tot","pay_tot_kind","pay_ppal_cb","pay_int_cb","pay_cb_tot","pay_ppal_oth","pay_int_oth","pay_oth_tot","pay_tot_holders","bycurr_debt_for","bycurr_debt_dom","bycurr_debt_index","due_1y_ppal_ext","due_1y_ppal_int","due_1y_ppal_tot","due_1y_int_ext","due_1y_int_int","due_1y_int_tot","due_1y_tot_kind","due_2y_ppal_ext","due_2y_ppal_int","due_2y_ppal_tot","due_2y_int_ext","due_2y_int_int","due_2y_int_tot","due_2y_tot_kind","due_3y_ppal_ext","due_3y_ppal_int","due_3y_ppal_tot","due_3y_int_ext","due_3y_int_int","due_3y_int_tot","due_3y_tot_kind","due_4y_ppal_ext","due_4y_ppal_int","due_4y_ppal_tot","due_4y_int_ext","due_4y_int_int","due_4y_tot_kind","due_5y_ppal_ext","due_5y_ppal_int","due_5y_ppal_tot","due_5y_int_ext","due_5y_int_int","due_5y_int_tot","due_5y_tot_kind","due_6y_10y_ppal_ext","due_6y_10y_ppal_int","due_6y_10y_ppal_tot","due_6y_10y_int_ext","due_6y_10y_int_int","due_6y_10y_int_tot","due_6y_10y_tot_kind","due_11y_ppal_ext","due_11y_ppal_int","due_11y_ppal_tot","due_11y_int_ext","due_11y_int_int","due_11y_int_tot","due_11y_tot_kind","due_1y_ppal_cb","due_1y_int_cb","due_1y_tot_cb","due_1y_ppal_oth","due_1y_int_oth","due_1y_tot_oth","due_2y_ppal_cb","due_2y_int_cb","due_2y_tot_cb","due_2y_ppal_oth","due_2y_int_oth","due_2y_tot_oth","due_3y_ppal_cb","due_3y_int_cb","due_3y_tot_cb","due_3y_ppal_oth","due_3y_int_oth","due_3y_tot_oth","due_4y_ppal_cb","due_4y_int_cb","due_4y_tot_cb","due_4y_ppal_oth","due_4y_int_oth","due_4y_int_tot","due_4y_tot_oth","due_5y_ppal_cb","due_5y_int_cb","due_5y_tot_cb","due_5y_ppal_oth","due_5y_int_oth","due_5y_tot_oth","due_6y_10y_ppal_cb","due_6y_10y_int_cb","due_6y_10y_tot_cb","due_6y_10y_ppal_oth","due_6y_10y_int_oth","due_6y_10y_tot_oth","due_11y_ppal_cb","due_11y_int_cb","due_11y_tot_cb","due_11y_ppal_oth","due_int_oth","due_11y_tot_oth"
"Argentina","2012Argentina","2012","208945.60","0","208946","539282","39","4.92","27","12","24562","184384","737","75767","76504",,,"28155",,,"68243","96398","11482","0","11482","0","53","47","0","100","38","1","43","18","100","208946","24562","40374","64936","144010","208946","31","69","64936","62951","0","81058","208946","1956","33808","35765","7913","49514","57426","55228","60527","115755","8.82","5.3","6.4","208946","6229","29536","35765","31048","26378","57426","90709","25046","115755","208946",,,"85634","42253","0","0","127887","27260","18674","35124","0","81059","17.00","83.00","208946","62820","146125","208946",,,"62820","146125","43290","102835","0","102835","1393","18120","19513","937","2905","3842","23355","10137","0","10137","9376","3842","13219","23355","61.00","22.00","17.00","1956","33808","35765","1698","5064","6762","42527","1823","16227","18050","1968","4048","6015","24065","1801","9159","10960","1905","3520","5424","16385","1767","14700","16466","1845","2597","20908","2523","9428","11951","1744","2151","3895","15846","5385","30667","36052","8482","7646","16128","52180","31927","29860","61788","14050","14926","28976","90763",,,"18267",,,"24260",,,"6193",,,"17872",,,"32",,,"16352",,,"9555",,,"4442","11353",,,"20",,,"15826",,,"21937",,,"30243",,,"156",,,"90607"
"Argentina","2013-IArgentina","2013-I","207846.90","0","207847","583337","36","5.39","25","11","24337","183510","731","77503","78234",,,"28049",,,"65523","93572","11704","0","11704","0","54","46","0","100","38","1","43","18","100","207847","24337","40484","64821","143026","207847","31","69","64820","62763","0","80263","207847","1870","40486","42356","7930","39237","47166","55089","63235","118324","8.82","5.39","6.46","207847","5899","36458","42356","31128","16038","47166","90563","27761","118324","207847",,,"85362","42222","0","0","127584","27717","19321","33225","0","80263","16.00","84.00","207847","65221","142626","207847",,,"65221","142626","36985","105641","0","105641","1040","12635","13675","843","2594","3438","17112","5621","0","5621","8054","3438","11492","17112","61.00","23.00","16.00","933","19053","19986","1027","2954","3981","23967","1849","26172","28021","1997","4876","6873","34893","1840","10079","11919","1932","4213","6146","18065","1813","14386","16199","1871","3271","21341","2574","9307","11882","1769","2840","4609","16490","5713","34752","40464","8574","8177","16751","57215","32391","29209","61600","14094","14626","28720","90320",,,"10817",,,"13150",,,"13281",,,"21612",,,"2",,,"18063",,,"9532",,,"5142","11809",,,"1.6",,,"16488.80",,,"23960",,,"33255",,,"142",,,"90178"
"Argentina","2013Argentina","2013","214288.20","0","214288","515448","42","6.52","29","13","25417","188871","690","76005","76694",,,"29083",,,"71435","100518","11659","0","11659","0","52","48","0","100","38","1","44","17","100","214288","25417","41431","66849","147440","214288","31","69","66848","70283","0","77157","214288","1913","36432","38345","8092","44472","52564","56909","66470","123379","8.84","5.51","6.55","214288","3295","35050","38345","35427","17137","52564","98414","24966","123379","214288",,,"84875","52256","0","0","137131","29501","19230","28425","0","77157","13.00","87.00","214288","65006","149282","214288",,,"65006","149282","30586","118696","0","118696","917","18747","19664","878","3075","3952","23616","10373","0","10373","9291","3952","13244","23616","64.00","23.00","13.00","1913","36432","38345","2077","5828","7906","46251","1898","14049","15947","2014","5005","7019","22966","1881","13937","15818","1951","3984","5935","21753","2669","9392","12060","1847","3540","17448","1644","7095","8739","1753","3089","4842","13581","5387","39992","45379","8957","7345","16302","61681","33715","26478","60193","12923","12073","24996","85190","21179","0","21179","17166","7906","25072","2424","0","2424","13523","7019","20542","9531","0","9531","6286","5935","12221","1","0","1","12059","5387","5387","17446","1","0","1","8737.50","4841.70","13579","21875.10","0","21875","23504","16302","39806","116","0","116","60077","24996","85073"
"Argentina","2014-IArgentina","2014-I","210616.20","0","210616","532520","40","8.13","26","13","29633","180983","50","71446","71496",,,"29028",,,"68706","97734","11753","0","11753","0","51","49","0","100","42","0","41","17","100","210616","29633","40831","70464","140152","210616","33","67","70464","76167","0","63985","210616","3104","25403","28506","16635","49548","66183","50790","65137","115927","7.83","5.72","6.42","210616","4504","24002","28506","46411","19772","66183","95716","20211","115927","210616",,,"95316","51315","0","0","146631","26279","16754","20952","0","63985","10.00","90.00","210616","57729","152887","210616",,,"57729","152887","29278","123609","0","123609","906","15845","16751","1037","3376","4412","21163","9330","0","9330","7421","4412","11833","21163","70.00","20.00","10.00","2456","23638","26093","2324","6580","8904","34998","4184","13154","17338","2218","5459","7677","25015","4982","9710","14692","2046","4711","6757","21448","3962","6196","10158","1882","4183","16223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6065",,,,,,,,,,,,,,,,,,,
"Argentina","2014Argentina","2014","233193.60","0","233194","538908","43","8.55","31","13","29040","204153","46","46619","46665",,,"27026",,,"119017","146043","11446","0","11446","0","28","72","0","100","43","0","40","17","100","233194","29040","38518","67558","165636","233194","29","71","67558","87756","0","77880","233194","2438","40666","43104","15820","46482","62302","49366","78422","127788","7.92","5.68","6.33","233194","9575","33529","43104","40044","22258","62302","105694","22094","127788","233194",,,"91564","63750","0","0","155313","34983","21471","21426","0","77880","9.00","91.00","233194","80305","152889","233194",,,"80305","152889","31443","121446","0","121446","1550","20101","21651","322","3017","3339","24990","10221","0","10221","11430","3339","14769","24990","67.00","24.00","9.00","2438","40666","43104","2226","7894","10120","53224","4003","21820","25824","2127","6223","8350","34174","4814","9677","14490","1961","5047","7008","21498","3814","7091","10905","1803","4534","17242","3189","7894","11083","1771","2862","4633","15716","6817","52449","59266","8462","8286","16748","76015","30994","25973","56967","12186","11016","23202","80169","22288","0","22288","20816","10120","30936","12951","0","12951","12872","8350","21222","1","0","1","14489","7008","21497","1","0","1","10904","6337","6337","17241","1","0","1","11082.00","4632.70","15715","21873.50","0","21874","37392","16748","54141","88","0","88","56879","23202","80081"
"Argentina","2015-IArgentina","2015-I","226328.30","0","226328","542043","42","9.09","32","10","28508","197820","43","47207","47250",,,"25842",,,"124728","150570","0","0","0","0","27","73","0","100","52","0","48","0","100","226328","28508","25885","54393","171935","226328","24","76","54393","90313","0","81623","226328","3923","56431","60354","16249","63862","80111","34180","51577","85757","7.61","4.26","5.06","226222","20301","40053","60354","57639","22473","80111","66664","19093","85757","226222",,,"80341","64364","0","0","144705","35417","24907","21299","0","81623","9.00","91.00","226328","89243","137085","226328",,,"89243","137085","33851","103234","0","103234","1416","12114","13530","581","3419","4000","17530","6836","0","6836","6695","4000","10695","17530","64.00","27.00","9.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina","2015Argentina","2015","222703.20","0","222703","450136","49","13.01","37","12","29034","193669","42","89615","89657",,,"25511",,,"78501","104012","0","0","0","0","53","47","0","100","53","0","47","0","100","222703","29034","25553","54587","168116","222703","25","75","54585","94296","0","73822","222703","3938","36775","40712","14958","52290","67248","35648","78990","114638","10.7","6.8","7.76","222599","6195","34517","40712","42395","24853","67248","100190","14448","114638","222599","8.9","5.5","90605","58276","0","0","148881","35402","22449","15972","0","73822","7.00","93.00","222703","91401","131302","222703",,,"91401","131302","25563","105739","0","105739","997","47070","48067","979","5002","5981","54048","32883","0","32883","15184","5981","21166","54048","67.00","26.00","7.00","3938","36775","40712","2261","8736","10997","51709","4771","23070","27841","2102","6379","8481","36322","3797","7370","11167","1941","5070","7010","18177","3233","6689","9922","1898","3775","15595","1635","4048","5683","1833","3303","5136","10818","8351","64973","73324","8371","11045","19416","92740","28819","25131","53949","8987","8733","17720","71669","20178","0","20178","20535","10997","31532","5341","0","5341","22500","8481","30981","1","0","1","11166","7010","18176","1","0","1","9921","5673","5673","15594","1","0","1","5682.10","5135.60","10818","48391.10","0","48391","24933","19416","44349","57","0","57","53892","17720","71612"
"Argentina","2016-IArgentina","2016-I","236064.80","0","236065","464190","51","14.92","36","15","27942","208122","43","88611","88654",,,"42300",,,"77169","119469","0","0","0","0","53","47","0","100","40","0","60","0","100","236065","27942","42343","70285","165779","236065","30","70","70283","97934","0","67848","236065","4954","47733","52687","19966","47256","67222","45322","70790","116111","11.1","6.5","7.87","236020","17509","35178","52687","49708","17514","67222","100959","15153","116111","236020","8.8","5.8","109320","58896","0","0","168217","31977","19250","16621","0","67848","7.00","93.00","236065","90362","145703","236065",,,"90362","145703","30507","115196","0","115196","2447","12955","15401","1153","3888","5041","20442","5889","0","5889","9512","5041","14554","20442","71.00","22.00","7.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina","2016Argentina","2016","266978.10","0","266978","507896","53","15.85","38","15","28083","238895","438","86549","86987",,,"46963",,,"104946","151909","0","0","0","0","45","55","0","100","37","1","62","0","100","266978","28083","47400","75483","191495","266978","28","72","75483","104424","0","87071","266978","4837","61285","66123","21339","57411","78750","49267","72796","122062","10.7","6","7.33","266935","21477","44646","66123","57052","21699","78750","101338","20724","122062","266935","8.2","5.5","119085","60822","0","0","179907","43100","24442","19529","0","87071","7.00","93.00","266978","90491","176487","266978",,,"90491","176487","38772","137715","0","137715","1043","26982","28025","1623","4149","5772","33797","12027","36","12063","15998","5735","21734","33797","67.00","25.00","7.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina","2017-IArgentina","2017-I","290956.70","0","290957","559441","52","16.6","37","15","27433","263523","415","92012","92427",,,"57487",,,"113610","171096","0","0","0","0","45","55","0","100","32","0","67","0","100","290957","27433","57902","85335","205621","290957","29","71","85335","110578","0","95044","290957","4042","53307","57349","24252","82863","107115","56998","69388","126386","13.4","5.8","8.03","290851","18994","38356","57349","72664","34451","107115","104152","22234","126386","290851","9.3","5.5","134546","61367","0","0","195913","44400","29528","21116","0","95044","7.00","93.00","290957","94508","196449","290957",,,"94508","196449","47995","148454","0","148454","2973","44089","47063","2133","6114","8247","55310","8828","49","8877","38234","8198","46433","55310","67.00","25.00","7.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina","2017Argentina","2017","318058.30","0","318058","562394","57","18.77","40","16","29611","288447","391","95063","95454",,,"61627",,,"131367","192993","0","0","0","0","42","58","0","100","32","0","67","0","100","318058","29611","62018","91629","226429","318058","29","71","91629","126153","0","100277","318058","4096","67302","71399","23299","73475","96774","64190","85589","149779","13","5.5","7.66","317951","24793","46606","71399","64433","32340","96774","128451","21328","149779","317951","8.9","5","153827","63955","0","0","217782","43979","30582","25716","0","100277","8.00","92.00","318058","91580","226478","318058",,,"91580","226478","55055","171423","0","171423","1013","35763","36776","2037","7516","9553","46329","12192","618","12810","24584","8935","33519","46329","68.00","23.00","8.00","4096","67302","71399","4630","13996","18626","90025","8000","16945","24945","4596","9888","14484","39429","2394","19012","21406","4304","7875","12179","33585","6437","18677","25114","4063","5944","35121","6467","18841","25308","3750","4589","8339","33647","24965","60098","85064","15436","12851","28287","113351","39225","25490","64715","31042","8520","39561","104276","22624","1233","23856","48775","17393","66168","2531","1232","3762","22415","13252","35667","0","1232","1233","21406","10947","32353","9626","1216","10842","15488","8791","10007","24279","12256","1187","13443","13052","7151","20204","40507","3074","43580","44557","25213","69770","38","0","38","64676","39561","104238"
"Argentina","2018-IArgentina","2018-I","324339.20","0","324339","427106","76","28.86","49","26","42554","281785","364","80787","81150","2667","67411","70077","91076","39482","130558","200635","0","0","0","0","38","62","0","100","38","0","62","0","100","324339","42554","70441","112995","211344","324339","35","65","112995","128916","0","82429","324339","8403","71880","80283","34989","67272","102261","69559","72130","141690","12","5.1","7.5","324233","43077","37205","80283","77830","24431","102261","120899","20790","141690","324233","8.4","4.9","163209","78702","0","0","241910","47049","14197","21183","0","82429","7.00","93.00","324339","84570","239769","324339",,,"84570","239769","61881","177888","0","177888","2717","32599","35316","2512","6154","8667","43983","8124","109","8233","27193","8558","35750","43983","75.00","19.00","7.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina","2018Argentina","2018","329386.40","0","329386","386312","85","37.81","52","33","57949.60","271437","335.3","77826.20","78162","2099","67296","69395","88350","35530","123880","193275","0","0","0","0","39","61","0","100","45","0","54","0","100","329386","57950","69730","127680","201707","329386","39","61","127933.10","123024.00","0.1","78429","329386","8453","60032","68485","48371.20","74400.90","122772","71066.90","66957.60","138024","10.9","5.1","7.35","329282","31827.70","36657.40","68485","97384.10","25388.00","122772","121642.40","16382.00","138024","329282","8.2","4.6","156425.00","94532","0","0","250957","46684.70","9949.30","21795.30","0","78429","7.00","93.00","329386","78877.90","250508","329386",,,"78878","250508","65805.80","184703","0","184703","1168","35584.90","36753","3576.60","7457.30","11034","47786","7040.40","793.7","7834","29712.20","10240.20","39952","47786","76.00","17.00","7.00","8453","60032","68485","6269","11694","17963","86448","2539","25219","27758","6000","8554","14554","42312","10275","17232","27508","5781","5414","11195","38703","20585","16614","37199","5258","4442","46898","14972","15336","30308","4463","3369","7832","38140","31953","44903","76856","16626","9671","26296","103152","39114","22054","61168","33689","6146","39834","101002","13297","1616","14913","55188","16347","71535","0","1618","1618","27758","12936","40693","9626","1561","11186","17882","9634","27516","12256","1455","13710","24943","8245","9699","33188","9425","1014","10439","20883","6818","27701","31081","2458","33539","45776","23838","69613","19","0","19","61149","39834","100984"
"Argentina","2019-IArgentina","2019-I","334811.10","0","334811","417818","80","42.45","48","32","68073.30","266738","430.6","74227.00","74658","1887","64631","66518","91245","34316","125562","192080","0","0","0","0","37","63","0","100","50","0","49","0","100","334811","68073","66949","135022","199789","334811","40","60","135281.10","121259.70","0.1","78270","334811","4122","66362","70484","60062.70","75559.70","135622","71054.30","57545.20","128599","10.4","4.8","7.06","334706","29107.00","41377.40","70484","115627.70","19994.70","135622","111703.30","16896.10","128599","334706","7.8","4.5","149929.90","106611","0","0","256541","42049.90","9014.50","27205.80","0","78270","8.00","92.00","334811","77548.90","257262","334811",,,"77549","257262","64278.00","192984","0","192984","5518","46674.10","52192","4242.30","5184.80","9427","61619","5657.10","864.9","6522","46535.10","8562.10","55097","61619","77.00","15.00","8.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina","2019Argentina","2019","320629.40","0","320629","361472","89","59.9","50","39","73398.90","247231","321.3","84625.30","84947","2527","63976","66503","78104","17677","95781","162284","0","0","0","0","47","53","0","100","52","0","47","0","100","320629","73399","66824","140223","180407","320629","44","56","140222.70","108824.20","0.1","71582","320629","4568","59047","63614","65465.50","69007.10","134473","70147.90","52290.50","122438","9.75","4.7453","6.94","320525","22483.80","41130.70","63614","118114.40","16358.20","134473","108346.50","14092.00","122438","320525","7.73","4.17","135708.50","113338","0","0","249047","38304.30","8825.60","24452.60","0","71583","8.00","92.00","320629","81892.70","238737","320629",,,"81893","238737","44781.10","193956","0","193956","1163","25096.70","26260","4118.70","6388.50","10507","36767","4898.80","1403.00","6302","21361.40","9104.30","30466","36767","78.00","15.00","8.00","4568","59047","63614","6769","8479","15248","78862","10352","23456","33808","6448","4852","11300","45108","23991","16244","40235","5900","4030","9930","50164","23194","15009","38203","4823","3118","46144","7929","14298","22227","4097","2646","6742","28969","33043","32118","65162","14748","7450","22198","87360","37104","20172","57277","31675","5107","36782","94059","9395","1628","11023.00","54219","13620","67839.40","14467","1575","16042.40","19341","9725","29066","12256","1474","13730","27979","8456","36435","9425","1044","10469","28778","6897","7941","35675","10940","942","11882","11287","5801","17087","21467","1596","23064","43694","20602","64296","12","0","12","57265","36782","94048"
"Argentina","2020-IArgentina","2020-I","322118.50","0","322119","340191","95","70.46","53","41","73728.70","248390","343.5","85819.00","86163","2652","63640","66292","82766","13170","95936","162227","0","0","0","0","47","53","0","100","53","0","47","0","100","322119","73729","66635","140364","181755","322119","44","56","140622.70","109692.30","0.1","71803","322119","9303","60442","69745","61395.40","78401.20","139797","69882.40","42590.60","112473","9.38","4.55","6.66","322015","35925.20","33819.70","69745","114346.40","25450.20","139797","99940.90","12532.10","112473","322015","7.4","4.07","133098.50","117216","0","0","250315","32636.70","6552.00","32614.90","0","71804","10.00","90.00","322119","87329.80","234789","322119",,,"87330","234789","43241.50","191547","0","191547","1106","16842.00","17948","2206.70","3258.70","5465","23413","3689.40","135.3","3825","14258.30","5330.10","19588","23413","78.00","12.00","10.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina","2020Argentina","2020","333081.80","0","333082","321127","104","84.15","58","46","76755.90","256326","468.9","84156.50","84625","6474","62851","69325","90581","11795","102376","171700","0","0","0","0","45","55","0","100","52","0","47","0","100","333082","76756","69794","146550","186532","333082","44","56","146549.60","107551.90","0.1","78980","333082","8367","53925","62291","54601.20","69657.40","124259","83537.20","62887.90","146425","8.06","5.62","6.7","332975","21046.10","41245.30","62291","98702.50","25556.10","124259","134247.80","12177.30","146425","332975","7.59","3.82","133447.60","120654","0","0","254102","32342.00","4515.00","42123.30","0","78980","13.00","87.00","333082","85963.50","247118","333082",,,"85963","247118","39387.00","207731","0","207731","1124","23394.90","24519","993.5","1770.70","2764","27283","5359.90","0","5360","19159.10","2764.10","21923","27283","76.00","11.00","13.00","8367","53925","62291","2360","3108","5468","67759","20152","22263","42415","2778","2154","4933","47348","21189","14886","36074","2325","1742","4067","40141","7743","17366","25109","2453","1988","29550","5517","15142","20660","2577","1990","4566","25226","32163","25445","57608","12148","8699","20847","78455","51374","37443","88817","8967","6424","15391","104208","23595","165","23760","38697","5303","43999","8768","130","8898","33647","4802","38449","9425","104","9529","26649","3963","30612","10940","93","11033","14169","4348","4441","18517","10563","36","10599","10097","4530","14628","5061","15","5076","52547","20833","73379","8","0","8","88809","15391","104200"
"Argentina","2021-IArgentina","2021-I","341050.10","0","341050","376989","90","95.73","52","39","75616.70","265433","468.6","82812.10","83281","7693","61443","69136","103357","9660","113017","182153","0","0","0","0","42","58","0","100","52","0","48","0","100","341050","75617","69604","145221","195829","341050","43","57","145221.00","107396.70","0.1","88432","341050","15202","58860","74062","48755.30","65315.50","114071","81220.50","71591.10","152812","7.68","5.65","6.52","340944","25980.60","48081.20","74062","86637.30","27433.60","114071","139895.70","12915.90","152812","340944","7.54","3.59","132476.90","120141","0","0","252618","32415.30","4409.80","51607.20","0","88432","15.00","85.00","341050","88474.50","252576","341050",,,"88474","252576","42436.90","210139","0","210139","1173","21346.70","22520","942.1","2226.20","3168","25688","5908.80","0","5909","16610.90","3168.20","19779","25688","74.00","11.00","15.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina","2021Argentina","2021","360793.30","0","360793","454377","79","102.8","48","31","72775.30","288018","479.8","94089.90","94570","7924","60972","68895","114381","10172","124553","193448","0","0","0","0","43","57","0","100","51","0","48","0","100","360793","72775","69375","142150","218643","360793","39","61","142150.20","110833.70","0.2","107809","360793","21488","71494","92983","39718.20","71847.80","111566","80901.80","75238.50","156140","7.56","5.22","6.14","360689","21488.10","71494.40","92983","39718.20","71847.80","111566","80901.80","75238.50","156140","360689","7.34","3.32","130841.10","122143","0","0","252984","43453.20","2151.50","62204.80","0","107810","17.00","83.00","360793","95010.30","265783","360793",,,"95010","265783","39662.40","226121","0","226121","5132","24233.70","29366","1191.10","1810.20","3001","32367","8931.60","0","8932","20434.50","3001.30","23436","32367","70.00","13.00","17.00","21488","71494","92983","3116","2884","6000","98983","20769","30520","51289","2364","2010","4375","55664","7744","20490","28233","2500","2111","4611","32844","5670","15628","21299","2621","2113","26033","5535","5210","10745","2538","2020","4558","15303","35415","41690","77105","11927","8843","20770","97875","45487","33549","79036","6987","5451","12438","91474","24206","0","24206","68777","6000","74777","14126","0","14126","37163","4374","41537","10940","0","10940","17293","4611","21905","10563","0","10563","10736","4734","4734","15470","376","0","376","10368","4558","14926","18449","0","18449","58656","20770","79426","7","0","7","79029","12438","91467"
"Bahamas","2006Bahamas","2006","2386","0","2386","7966","30","1","26","4","64","2322","0","75","75","0","225","225","2022","0","2022","2247","0","0","0","0","4","96","0","100","22","0","78","0","100","2386","64","225","289","2097","2386","12","88","289","5","0","2092","2386",,,,,,,,,,,,,,,,,,,,,,,,,,"228","66","0","0","294","415","1678","0","0","2092","0.00","100.00","2386","0","2386","2386","117","2269","0","2386","500","1887","1002","885","4","100","104","18","99","117","221",,,"0",,,"221","221","12.00","88.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas","2007Bahamas","2007","2636","0","2636","8319","32","1","28","3","73","2563","0","101","101","0","200","200","2262","0","2262","2462","0","0","0","0","4","96","0","100","27","0","73","0","100","2636","73","200","273","2363","2636","10","90","273","23","0","2340","2636",,,,,,,,,,,,,,,,,,,,,,,,,,"205","91","0","0","296","437","1902","0","0","2340","0.00","100.00","2636","0","2636","2636","121","2515","0","2636","454","2182","1112","1070","30","64","94","18","119","137","231",,,"0",,,"231","231","11.00","89.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas","2008Bahamas","2008","2767","0","2767","8247","34","1","29","5","84","2683","0","81","81","0","300","300","2302","0","2302","2602","0","0","0","0","3","97","0","100","22","0","78","0","100","2767","84","300","384","2383","2767","14","86","384","4","0","2379","2767","0","302","302","40","331","372","343","1749","2092","9.21","7.81","8.01","2767","9","294","302","24","348","372","354","1738","2092","2767",,,"304","83","0","0","387","408","1972","0","0","2379","0.00","100.00","2767","0","2767","2767","138","2628","0","2767","563","2204","1115","1089","6","82","88","21","129","150","238",,,"0",,,"238","238","14.00","86.00","0.00","9","79","88","28","126","154","241","10","89","99","25","122","147","246","6","76","82","25","119","143","225","8","100","108","23","113","245",,,,,,,,"28","476","504","113","487","600","1104","315","1268","1583","336","564","900","2483",,,"0",,,"241",,,"0",,,"246",,,"0",,,"225",,,"0",,,"136","245",,,"0",,,"1104",,,,,,,,,"0",,,"2483"
"Bahamas","2009-IBahamas","2009-I","3085","0","3085","7259","42","1","37","6","97","2988","25","265","290","0","300","300","2398","0","2398","2698","0","0","0","0","10","90","0","100","23","6","71","0","100","3085","97","325","422","2663","3085","14","86","422","163","0","2500","3085","25","539","564","46","354","400","351","1770","2121","8.65","7.18","7.38","3085","9","555","564","35","365","400","540","1581","2121","3085",,,"332","252","0","0","584","447","2054","0","0","2500","0.00","100.00","3085","0","3085","3085","183","2902","0","3085","770","2314",,,"4","76","79","12","66","79","158",,,"0",,,"154","154","19.00","81.00","0.00","9","84","93","26","127","153","246","10","73","83","28","122","151","233","12","85","97","29","119","149","246","14","84","98","29","113","240",,,,,,,,"68","487","555","135","487","622","1177","238","1279","1517","360",,"360","1877",,,"0",,,"246",,,"0",,,"233",,,"0",,,"246",,,"0",,,"142","240",,,"0",,,"1177",,,,,,,,,"0",,,"1877"
