"pais","ano","fuente_general","fuente_especifica","categoria","nombre_indicador","nivel_educativo","valor"
"ECU","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"ECU","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"ECU","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"SLV","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","9.3"
"SLV","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","10.6"
"SLV","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","17.4"
"GTM","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","5.9"
"GTM","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","4.5"
"GTM","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"GUY","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"GUY","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"GUY","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"HTI","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"HTI","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"HTI","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"HND","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"HND","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"HND","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"JAM","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","13.2"
"JAM","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","19.4"
"JAM","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","58.4"
"MEX","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","13.8"
"MEX","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","15.0"
"MEX","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","38.5"
"NIC","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","7.6"
"NIC","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","2.9"
"NIC","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"PAN","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"PAN","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"PAN","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"PRY","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"PRY","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"PRY","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"PER","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","6.8"
"PER","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","10.0"
"PER","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","9.3"
"DOM","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","6.5"
"DOM","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","4.7"
"DOM","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"SUR","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"URY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Edu_PIB","Todos","2.9"
"SUR","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"SUR","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"TTO","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"TTO","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"TTO","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"URY","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","8.3"
"URY","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","9.9"
"URY","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","17.8"
"VEN","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"VEN","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"VEN","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"_LAC","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","11.4"
"_LAC","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","12.6"
"_LAC","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","26.7"
"_OECD","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","19.1"
"_OECD","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","22.7"
"_OECD","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","28.9"
"ARG","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","11.6"
"ARG","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","16.5"
"ARG","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","13.2"
"BHS","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BHS","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"BHS","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BRB","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BRB","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"BRB","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BLZ","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","14.1"
"BLZ","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","20.6"
"BLZ","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BOL","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","13.6"
"BOL","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","14.4"
"BOL","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BRA","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BRA","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"BRA","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"CHL","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","10.4"
"CHL","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","11.7"
"CHL","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","11.0"
"COL","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"COL","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"COL","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"CRI","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","14.4"
"CRI","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","16.1"
"CRI","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"ECU","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"ECU","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"ECU","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"SLV","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","9.4"
"SLV","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","8.9"
"SLV","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","16.5"
"GTM","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","11.2"
"GTM","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","5.0"
"GTM","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"GUY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"GUY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"GUY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","27.1"
"HTI","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"HTI","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"HTI","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"HND","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"HND","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"HND","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"JAM","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"JAM","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"JAM","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"MEX","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","13.4"
"MEX","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","14.0"
"MEX","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","36.4"
"NIC","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","7.6"
"NIC","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","3.5"
"NIC","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"PAN","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"PAN","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"PAN","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"PRY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"PRY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"PRY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"PER","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","7.4"
"PER","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","10.4"
"PER","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","11.2"
"DOM","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"DOM","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"DOM","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"SUR","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"SUR","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"SUR","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"TTO","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"TTO","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"TTO","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"URY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","8.6"
"URY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","10.2"
"URY","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","18.5"
"VEN","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","8.0"
"VEN","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","8.4"
"VEN","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"_LAC","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","11.7"
"_LAC","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","12.6"
"_LAC","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","26.8"
"_OECD","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","19.2"
"_OECD","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","22.5"
"_OECD","2006","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","28.7"
"ARG","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","12.7"
"ARG","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","17.7"
"ARG","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","14.3"
"BHS","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BHS","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"BHS","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BRB","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BRB","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","22.4"
"BRB","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","37.7"
"BLZ","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BLZ","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"BLZ","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BOL","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BOL","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"BOL","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BRA","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","17.0"
"BRA","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","17.7"
"BRA","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","29.1"
"CHL","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","11.2"
"CHL","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","12.6"
"CHL","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","10.8"
"COL","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","12.5"
"COL","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","10.0"
"COL","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"CRI","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","14.8"
"CRI","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","16.9"
"CRI","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"ECU","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"ECU","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"ECU","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"SLV","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","9.5"
"SLV","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","11.0"
"SLV","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","16.4"
"GTM","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","10.5"
"GTM","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","6.1"
"GTM","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","19.4"
"GUY","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","8.7"
"GUY","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","10.3"
"GUY","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","21.9"
"HTI","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"HTI","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"HTI","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"HND","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"HND","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"HND","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"JAM","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","17.8"
"JAM","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","20.4"
"JAM","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"MEX","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","13.5"
"MEX","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","13.6"
"MEX","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","38.0"
"NIC","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"NIC","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"NIC","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"PAN","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","11.9"
"PAN","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","14.5"
"PAN","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"PRY","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","9.1"
"PRY","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","13.3"
"PRY","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","22.4"
"PER","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","7.6"
"PER","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","10.2"
"PER","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"DOM","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","8.4"
"DOM","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","3.8"
"DOM","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"SUR","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"SUR","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"SUR","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"TTO","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","8.6"
"TTO","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"TTO","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"URY","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"URY","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"URY","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"VEN","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","9.1"
"VEN","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","8.1"
"VEN","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"_LAC","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","12.0"
"_LAC","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","12.8"
"_LAC","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","26.3"
"_OECD","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","19.1"
"_OECD","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","22.1"
"_OECD","2007","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","28.3"
"ARG","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","13.7"
"ARG","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","19.0"
"ARG","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","15.1"
"BHS","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BHS","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"BHS","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BRB","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","22.7"
"BRB","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","20.3"
"BRB","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BLZ","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","15.4"
"BLZ","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","22.0"
"BLZ","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","27.0"
"BOL","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","18.4"
"BOL","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","16.6"
"BOL","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BRA","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","18.2"
"BRA","2008","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","19.2"
