"a_o","pa_s","iso","instituci_n","acronimo","n_mero_de_instituciones","ciudad","tipo_de_instituci_n_en_el","tipo_de_instituci_n_bid","tipo_de_regulaci_n","propiedad","fuente","tasa_de_cambio","patrimonio","activos","obligaciones_con_instituciones","instrumentos_de_deuda_emitidos","dep_sitos_totales","otras_fuentes_de_financiaci","utilidad_neta","gastos_operativos","costos_derivados_de_fuentes","saldo_de_cartera_bruta","provisiones","saldo_de_cartera_comercial","saldo_de_cartera_a_mediana","saldo_de_cartera_a_peque","saldo_de_cartera_de_microcr","saldo_de_cartera_de_consumo","saldo_de_cartera_de_vivienda","saldo_otro_tipo_de_cartera","saldo_de_cartera_agropecuaria","saldo_de_cartera_a_mujeres","saldo_de_cartera_a_personas","n_mero_total_de_pr_stamos","n_mero_de_pr_stamos_de_cartera","n_mero_de_pr_stamos_de_cartera_1","n_mero_de_pr_stamos_de_cartera_2","n_mero_de_pr_stamos_de_cartera_3","n_mero_de_pr_stamos_de_cartera_4","n_mero_de_pr_stamos_de_cartera_5","n_mero_de_pr_stamos_otra","n_mero_de_pr_stamos_cartera","n_mero_de_pr_stamos_cartera_1","n_mero_de_pr_stamos_cartera_2","n_mero_total_de_prestatarios","n_mero_total_de_prestatarios_1","n_mero_de_prestatarios_cartera","n_mero_de_prestatarios_cartera_1","n_mero_de_prestatarios_cartera_2","n_mero_de_prestatarios_cartera_3","n_mero_de_prestatarios_cartera_4","n_mero_de_prestatarios_otra","n_mero_de_prestatarios_cartera_5","n_mero_de_prestatarios_cartera_6","n_mero_de_prestatarios_cartera_7","total_ingresos_por_intereses","ingresos_por_intereses_cartera","ingresos_por_intereses_cartera_1","ingresos_por_intereses_cartera_2","ingresos_por_intereses_cartera_3","ingresos_por_intereses_cartera_4","ingresos_por_intereses_cartera_5","ingresos_por_intereses_otra","ingresos_por_intereses_cartera_6","ingresos_por_intereses_cartera_7","ingresos_por_intereses_cartera_8","tasa_de_inter_s","tasa_de_inter_s_cartera","tasa_de_inter_s_cartera_a","tasa_de_inter_s_cartera_a_1","tasa_de_inter_s_cartera_de","tasa_de_inter_s_cartera_de_1","tasa_de_inter_s_cartera_de_2","tasa_de_inter_s_otra_cartera","tasa_de_inter_s_cartera_1","tasa_de_inter_s_cartera_2","tasa_de_inter_s_cartera_a_2","cartera_en_riesgo","cartera_en_riesgo_comercial","cartera_en_riesgo_a_mediana","cartera_en_riesgo_a_peque","cartera_en_riesgo_de_microcr","cartera_en_riesgo_de_consumo","cartera_en_riesgo_de_vivienda","cartera_en_riesgo_otra_cartera","cartera_en_riesgo_agropecuaria","cartera_en_riesgo_mujeres","cartera_en_riesgo_a_personas","dep_sitos_del_p_blico","dep_sitos_en_cuentas_simples","dep_sitos_en_cuentas_de_ahorro","dep_sitos_en_cuentas","dep_sitos_en_cuentas_a_plazo","otros_dep_sitos","dep_sitos_en_cuentas_con","n_mero_total_de_cuentas","n_mero_de_cuentas_simples","n_mero_de_cuentas_de_ahorro","n_mero_de_cuentas_corrientes","n_mero_de_cuentas_a_plazo","n_mero_de_otras_cuentas","n_mero_de_cuentas_con_saldo","n_mero_total_de_depositantes","n_mero_de_depositantes_cuentas","n_mero_de_depositantes_cuentas_1","n_mero_de_depositantes_cuentas_2","n_mero_de_depositantes_cuentas_3","n_mero_de_depositantes_otras","n_mero_de_depositantes_cuentas_4","n_mero_total_de_puntos_de","n_mero_de_oficinas","n_mero_de_cajeros_autom_ticos","n_mero_de_agentes","n_mero_de_otros_puntos_de","n_mero_de_tarjetas_d_bito","monto_de_las_transacciones","n_mero_de_tarjetas_de_cr","monto_de_las_transacciones_1"
"2005","Argentina","ARG","Banco Rio de la Plata S.A.","RIO","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","99102760","1006924864","17085890","32139570","708335872","134493872","-56510736","46871164","49102760","583596608","9325153","380567488",,,,"107047544","95981592",,,,,"534339",,,,,,,,,,"182959",,,,,,,,,,,,"65690184",,,,,,,,,,,"11",,,,,,,,,,,"11963730",,,,,,,,,,,"727323648",,"189240800","203151840","312055200","16633436",,"1439440",,"1107286","285297","44808","2049",,,,,,,,,"867","221","627",,"19","1497912",,"336418",
"2005","Argentina","ARG","Banco Roela S.A.","BANCO ROELA","1","Córdoba","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","4348160","6157976",,,"1426380","375767","697853","414110","69018","2139571","46012","1537577",,,,"348926","253067",,,,,"598",,,,,,,,,,"9",,,,,,,,,,,,"1065951",,,,,,,,,,,"17",,,,,,,,,,,"103127",,,,,,,,,,,"1633436",,"391104","222393","812883","130368",,"2021",,"1283","262","452","24",,,,,,,,,"6","6","0",,"0","0",,"0",
"2005","Argentina","ARG","Banco Saenz S.A.","BANCO SAENZ","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","6510736","19815950",,,"9501534","2246933","797546","1564417","667178","15536811","1978528","4256135",,,,"5663344","5617332",,,,,"175473",,,,,,,,,,"591",,,,,,,,,,,,"3957055",,,,,,,,,,,"29",,,,,,,,,,,"2627275",,,,,,,,,,,"9854295",,"2308282","805215","6372700","138037",,"7595",,"6050","299","1188","58",,,,,,,,,"19","4","15",,"0","952",,"39518",
"2005","Argentina","ARG","Banco de Corrientes S.A.","BAN-CO","1","Corrientes","Bancos Públicos","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Pública","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","2875767","38059816",,,"28857362","5950921","245399","3236196","490798","8880368","314417","3627301",,,,"2795245","2457822",,,,,"15317",,,,,,,,,,"314",,,,,,,,,,,,"2783742",,,,,,,,,,,"15",,,,,,,,,,,"888037",,,,,,,,,,,"12530675",,"5782209","2001534","4240798","490798",,"88975",,"84286","1746","2883","60",,,,,,,,,"91","27","47",,"17","83096",,"36091",
"2005","Argentina","ARG","Banco de Formosa S.A.","FORMOSA","1","Formosa","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","2078221","18734662",,,"13842025","2576687","720859","1940184","30675","8703988","230061","84356",,,,"4309816","4309816",,,,,"81177",,,,,,,,,,"95",,,,,,,,,,,,"1963190",,,,,,,,,,,"19",,,,,,,,,,,"490035",,,,,,,,,,,"3558282",,"1740798","1157976","429448","222393",,"57286",,"55859","1013","262","152",,,,,,,,,"56","10","36",,"10","43720",,"16155",
"2005","Argentina","ARG","Banco de Galicia Y Buenos Aires S.A.","GALICIA","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","106533744","1838635008","60490796","270943264","601610432","786418688","14647239","42446320","135069024","790038400","26771472","668819008",,,,"72668712","48550612",,,,,"824073",,,,,,,,,,"62852",,,,,,,,,,,,"163987728",,,,,,,,,,,"13",,,,,,,,,,,"47955332",,,,,,,,,,,"614072064",,"162009200","128251536","303964736","12684049",,"779970",,"586780","112713","77879","2598",,,,,,,,,"941","225","491",,"225","905350",,"436572",
"2005","Argentina","ARG","Banco de Inversión Y Comercio Exterior S.A.","BICE","1","Capital Federal","Bancos Públicos","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Pública","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","73190184","91257672","3581288","4624233",,"9861963","4409509","1809816","651841","62277608","1250000","62277608",,,,"0","0",,,,,"164",,,,,,,,,,"164",,,,,,,,,,,,"9884969",,,,,,,,,,,"13",,,,,,,,,,,"429716",,,,,,,,,,,,,,,,,,"0",,"0","0","0","0",,,,,,,,,"4","1","0",,"3","0",,"0",
"2005","Argentina","ARG","Banco de San Juan S.A.","SAN JUAN","1","San Juan","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","27960122","93888040",,"1664110","60789876","3190184","11203988","2714724","1825153","12216258","521472","6303681",,,,"3286043","2626534",,,,,"49381",,,,,,,,,,"771",,,,,,,,,,,,"6334356",,,,,,,,,,,"13",,,,,,,,,,,"544845",,,,,,,,,,,"20605828",,"8703988","3274540","7783743","789877",,"63114",,"45395","13841","3751","127",,,,,,,,,"74","18","47",,"9","70970",,"33263",
"2005","Argentina","ARG","Banco de Santa Cruz S.A.","SANTA CRUZ","1","Santa Cruz","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","3665644","43657976",,,"36503068","2661043","628834","2484663","1426380","15705522","161043","11165645",,,,"2289111","2250767",,,,,"31190",,,,,,,,,,"429",,,,,,,,,,,,"4708589",,,,,,,,,,,"21",,,,,,,,,,,"353374",,,,,,,,,,,"16004601",,"6595092","4654908","3750000","989264",,"65410",,"57238","6930","1213","29",,,,,,,,,"50","16","32",,"2","0",,"0",
"2005","Argentina","ARG","Banco de Santiago del Estero S.A.","BSE","1","Santiago del Estero","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","10460123","104907976",,,"89562880","4509203","2407976","2630368","2538344","10291411","736196","4271473",,,,"3009969","3009969",,,,,"40730",,,,,,,,,,"74",,,,,,,,,,,,"6748467",,,,,,,,,,,"16",,,,,,,,,,,"986946",,,,,,,,,,,"9532209",,"2967792","3657976","2653374","237730",,"100098",,"62210","35519","2359","10",,,,,,,,,"74","25","43",,"6","101670",,"1490",
"2005","Argentina","ARG","Banco de Servicios Financieros S.A.","BSF","1","Buenos Aires","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","1840491","9647239",,,,"7791411","99693","973926","383436","9026074","214724","0",,,,"4513037","4513037",,,,,"173414",,,,,,,,,,"0",,,,,,,,,,,,"552147",,,,,,,,,,,"7",,,,,,,,,,,"249120",,,,,,,,,,,,,,,,,,"0",,"0","0","0","0",,,,,,,,,"30","1","29",,"0","0",,"141501",
"2005","Argentina","ARG","Banco de Valores S.A.","BVALORES","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","7476994","81411040",,,"46786808","26894172","1073620","1434049","460123","11058282","230061","10406442",,,,"356595","295245",,,,,"427",,,,,,,,,,"299",,,,,,,,,,,,"2668712",,,,,,,,,,,"9",,,,,,,,,,,"276457",,,,,,,,,,,"47768404",,"107362","44087424","2569019","950920",,"1405",,"768","537","67","33",,,,,,,,,"2","2","0",,"0","0",,"0",
"2005","Argentina","ARG","Banco de la Ciudad de Buenos Aires","BANCO CIUDAD","1","Capital Federal","Bancos Públicos","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Pública","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","90467792","688013824","237730",,"555858880","29363498","23865030","19700920","12484663","354332832","5782209","269148768",,,,"43822852","41361196",,,,,"181716",,,,,,,,,,"1643",,,,,,,,,,,,"62714724",,,,,,,,,,,"14",,,,,,,,,,,"15626078",,,,,,,,,,,"406111968",,"63604296","113220856","220766864","6250000",,"454779",,"385523","15819","52579","858",,,,,,,,,"267","57","189",,"21","395219",,"126855",
"2005","Argentina","ARG","Banco de la Nación Argentina","BANCO NACIÓN","1","Capital Federal","Bancos Públicos","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Pública","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","388044480","3841855744","111096624",,"2503082752","800728512","22891104","84110432","93611960","1058443264","125659512","813174848",,,,"153542944","91725464",,,,,"0",,,,,,,,,,"0",,,,,,,,,,,,"219256128",,,,,,,,,,,"11",,,,,,,,,,,"115264472",,,,,,,,,,,"1179516928",,"289179456","283918720","554125760","50513804",,"4089742",,"3956242","133500","0","0",,,,,,,,,"1193","623","525",,"45","0",,"0",
"2005","Argentina","ARG","Banco de la Provincia de Buenos Aires","BANCO PROVINCIA","1","Capital Federal","Bancos Públicos","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Pública","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","98282208","1631771520","40513804",,"936671808","534593568","19179448","67699384","77124232","479647232","38259204","241786816",,,,"138746160","99114264",,,,,"739466",,,,,,,,,,"24842",,,,,,,,,,,,"139739264",,,,,,,,,,,"12",,,,,,,,,,,"63649188",,,,,,,,,,,"635467776",,"165812880","136073616","273934048","51081288",,"2810976",,"2464445","242922","98435","5174",,,,,,,,,"1146","340","713",,"93","1426118",,"539636",
"2005","Argentina","ARG","Banco de la Provincia de Cordoba S.A.","BANCOR","1","Córdoba","Bancos Públicos","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Pública","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","18834356","321817472","92025",,"217231600","80506136","3711657","19662576","7676381","46671780","2438650","21230828",,,,"14064418","11376534",,,,,"0",,,,,,,,,,"0",,,,,,,,,,,,"28604294",,,,,,,,,,,"17",,,,,,,,,,,"3869091",,,,,,,,,,,"152707056",,"53289876","32400306","58895704","7016871",,"485552",,"466225","19327","0","0",,,,,,,,,"362","150","118",,"94","0",,"0",
"2005","Argentina","ARG","Banco de la República Oriental del Uruguay","BANCO REPUBLICA","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","3519939","4854295",,,"1142638","184049","352761","237730","7669","582822","23006","513804",,,,"42178","26840",,,,,"531",,,,,,,,,,"66",,,,,,,,,,,,"605828",,,,,,,,,,,"17",,,,,,,,,,,"23721",,,,,,,,,,,"1211657",,"145706","682515","306748","61350",,"3591",,"3444","103","41","3",,,,,,,,,"2","1","0",,"1","0",,"140",
"2005","Argentina","ARG","Banco del Chubut S.A.","CHUBUT","1","Chubut","Bancos Públicos","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Pública","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","6802148","66142640",,,"53167180","6065951","1656442","1832822","161043","21441718","5506135","8750000",,,,"6345859","6345859",,,,,"17999",,,,,,,,,,"208",,,,,,,,,,,,"2523006",,,,,,,,,,,"11",,,,,,,,,,,"6233108",,,,,,,,,,,"20851228",,"10874233","3604295","4233129","2131902",,"94815",,"88486","3330","2902","97",,,,,,,,,"78","42","32",,"4","130971",,"20627",
"2005","Argentina","ARG","Banco del Sol S.A.","DEL SOL","1","Buenos Aires","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","1556749","3734663",,,"774540","1403374","283742","529141","15337","2239264","306748","233896",,,,"1019939","985429",,,,,"36714",,,,,,,,,,"98",,,,,,,,,,,,"1303681",,,,,,,,,,,"109",,,,,,,,,,,"622515",,,,,,,,,,,"782209",,"176380","222393","368098","7669",,"704",,"463","98","137","6",,,,,,,,,"7","4","1",,"2","417",,"527",
"2005","Argentina","ARG","Banco del Tucuman S.A.","TUCUMAN","1","Tucumán","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","3826687","63420244",,,"55881904","3696319","199387","2009203","713190","19072086","1035276","8876534",,,,"5417945","4777608",,,,,"80488",,,,,,,,,,"592",,,,,,,,,,,,"2822086",,,,,,,,,,,"18",,,,,,,,,,,"2639577",,,,,,,,,,,"19992332",,"927914","7584356","10490798","935583",,"87929",,"4815","78438","4577","99",,,,,,,,,"84","26","49",,"9","88292",,"58497",
"2005","Argentina","ARG","Bank of America, National Association","BANK OF AMERICA","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","4279141","4601227",,,,"322086","-1050614","1134969","7669","0","0","0",,,,"0","0",,,,,"0",,,,,,,,,,"0",,,,,,,,,,,,"92025",,,,,,,,,,,"3",,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,"0",,"0","0","0","0",,,,,,,,,"1","1","0",,"0","0",,"0",
"2005","Argentina","ARG","Bankboston, National Association","BANKBOSTON","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","74378832","565022976","48136504",,"354110432","83512272","4455522","38865032","12346626","308880352","9133436","221798304",,,,"47407976","39674080",,,,,"1628352",,,,,,,,,,"34806",,,,,,,,,,,,"51779140",,,,,,,,,,,"13",,,,,,,,,,,"10779924",,,,,,,,,,,"375368096",,"116825152","105352760","121388040","20115030",,"528614",,"407546","99307","21375","386",,,,,,,,,"402","90","278",,"34","380436",,"388705",
"2005","Argentina","ARG","Bbva Banco Frances S.A.","BBVA","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","138151840","1086326656","17592024","22154908","783435584","108788344","8987730","43052148","45007668","643634944","9923313","548462400",,,,"52212424","42960124",,,,,"447310",,,,,,,,,,"37395",,,,,,,,,,,,"108213192",,,,,,,,,,,"13",,,,,,,,,,,"12937062",,,,,,,,,,,"813312896",,"228305216","146610432","397921792","32814418",,"1414550",,"1038876","266935","105525","3214",,,,,,,,,"770","232","526",,"12","1130523",,"527122",
"2005","Argentina","ARG","Caja De Crédito 'Cuenca' Cooperativa Limitada","CUENCRED","1","Buenos Aires","Cajas de Crédito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","1004371","2890798",,"154908","944172","738650","407975","626227","145399","0","100460","0",,,,"0","0",,,,,"13",,,,,,,,,,"10",,,,,,,,,,,,"1228758",,,,,,,,,,,"79",,,,,,,,,,,"0",,,,,,,,,,,"951841",,"136426",,"807745","153",,"342",,"0","0","336","6",,,,,,,,,"10","1","0",,"9","1237",,"98",
"2005","Argentina","ARG","Caja de Crédito Cooperativa la Capital del Plata Limitada","LCP","1","Capital Federal","Cajas de Crédito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","1369172","6212807",,,"2474233","2299080","217638","1056135","161503","5832899","437347","7937",,,,"2916449","2908512",,,,,"620738",,,,,,,,,,"0",,,,,,,,,,,,"1319479",,,,,,,,,,,"65",,,,,,,,,,,"1125749",,,,,,,,,,,"2554985",,"15261",,"2458973","51457",,"1633",,"101","0","1529","3",,,,,,,,,"19","2","0",,"17","0",,"0",
"2005","Argentina","ARG","Citibank N.A.","CITI","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","48381900","458121152","904908",,"325590496","79294480","1671779","32308282","5429448","268665664","13673313","203144176",,,,"32760736","32760736",,,,,"364623",,,,,,,,,,"1882",,,,,,,,,,,,"32277608",,,,,,,,,,,"9",,,,,,,,,,,"21251454",,,,,,,,,,,"336257664",,"86411040","179639568","59470860","10061350",,"284732",,"166405","91570","26725","32",,,,,,,,,"275","61","191",,"23","212207",,"0",
"2005","Argentina","ARG","Compañia Financiera Argentina S.A.","CFA","1","Capital Federal","Compañías Financieras","Instituciones no bancarias que captan depósitos o recursos del público","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","11310353","31651150",,,"2641334","17689648","2618712","7601687","891411","26131440","3509969","1929371",,,,"12106403","12095667",,,,,"303634",,,,,,,,,,"2",,,,,,,,,,,,"11971396",,,,,,,,,,,"49",,,,,,,,,,,"5370011",,,,,,,,,,,"2766258",,"65184",,"2576150","690",,"242",,"227","0","0","15",,,,,,,,,"104","48","0",,"56","0",,"98810",
"2005","Bolivia","BOL","Cooperativa de ahorro y credito abierta Asunción","CAS","1","Llallagua","Cooperativas de ahorro y credito abiertas","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","ASFI. Estadisticas. Intermediacion financiera, boletines, bancos.","8.079999924","621741","8002842","90996","0","6863329",,"10311","324920","309341","3856238","381909","0",,,"1196269","2089035","570934",,"7413",,,,,,,"302","1516","105",,,,,"1923",,,,,,,,,,,"746053",,,,,,,,,,,,,,,,,,,,,,"172617",,,,,,,,,,,"6863329",,"4366478",,"2496852","0","797806","11356",,"10805",,"551","0","8868",,,,,,,,,,,,,,,,
"2005","Argentina","ARG","Credilogros Compañía Financiera S.A.","CREDILOGROS","1","Capital Federal","Compañías Financieras","Instituciones no bancarias que captan depósitos o recursos del público","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","2976534","7248620",,,"2104141","2145092","464877","1923006","184049","5467025","433589","20284",,,,"2724387","2722354",,,,,"112821",,,,,,,,,,"0",,,,,,,,,,,,"2140721",,,,,,,,,,,"41",,,,,,,,,,,"817867",,,,,,,,,,,"2136963",,"1792715",,"311426","31748",,"102940",,"102766","0","173","1",,,,,,,,,"47","30","6",,"11","165069",,"22166",
"2005","Argentina","ARG","Daimlerchrysler Compañía Financiera S.A.","DAIMLERCHRYSLER","1","Capital Federal","Compañías Financieras","Instituciones no bancarias que captan depósitos o recursos del público","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","2747009","3002224",,,,"183359","-209279","333359","0","2796702","3528","2773926",,,,"14724","8052",,,,,"70",,,,,,,,,,"35",,,,,,,,,,,,"207055",,,,,,,,,,,"8",,,,,,,,,,,"4754",,,,,,,,,,,,,,,,,,"0",,"0","0","0","0",,,,,,,,,"1","1","0",,"0","0",,"0",
"2005","Argentina","ARG","Deutsche Bank S.A.","DEUTSCHE","1","Capital Federal","Bancos Privados","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","21334356","73489264",,,"13090491","39064416","1541411","6226994","306748","17707056","76687","17707056",,,,"0","0",,,,,"3",,,,,,,,,,"3",,,,,,,,,,,,"7315951",,,,,,,,,,,"32",,,,,,,,,,,"0",,,,,,,,,,,"12990798",,"490798","9585890","2292945","605828",,"132",,"2","120","0","10",,,,,,,,,"1","1","0",,"0","0",,"0",
"2005","Argentina","ARG","Fiat Credito Compañia Financiera S.A.","FIAT CRÉDITO","1","Capital Federal","Compañías Financieras","Instituciones no bancarias que captan depósitos o recursos del público","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","11868175","12105138",,,,"148466","2189264","553144","0","3046473","41641","1839494",,,,"603489","603489",,,,,"1647",,,,,,,,,,"150",,,,,,,,,,,,"1788574",,,,,,,,,,,"7",,,,,,,,,,,"33207",,,,,,,,,,,,,,,,,,"0",,"0","0","0","0",,,,,,,,,"1","1","0",,"0","0",,"0",
"2005","Argentina","ARG","Ford Credit Compañia Financiera S.A.","FORDCREDIT","1","Buenos Aires","Compañías Financieras","Instituciones no bancarias que captan depósitos o recursos del público","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","8554908","18042178",,,"878451","8082286","-2830522","529985","828298","12448619","116104","11384509",,,,"532055","532055",,,,,"1039",,,,,,,,,,"218",,,,,,,,,,,,"1109893",,,,,,,,,,,"10",,,,,,,,,,,"129466",,,,,,,,,,,"891641",,"450844",,"427607","5215",,"1159",,"1158","0","0","1",,,,,,,,,"2","1","0",,"1","0",,"0",
"2005","Argentina","ARG","GMAC Compañía Financiera S.A.","GMAC","1","Capital Federal","Compañías Financieras","Instituciones no bancarias que captan depósitos o recursos del público","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","5894325","26820322",,,,"20914264","745706","617638","124847","25505060","249003","13815107",,,,"5844977","5844977",,,,,"11885",,,,,,,,,,"498",,,,,,,,,,,,"947469",,,,,,,,,,,"5",,,,,,,,,,,"119874",,,,,,,,,,,,,,,,,,"0",,"0","0","0","0",,,,,,,,,"1","1","0",,"0","0",,"0",
"2005","Argentina","ARG","Ge Compañía Financiera S.A.","GE","1","Capital Federal","Compañías Financieras","Instituciones no bancarias que captan depósitos o recursos del público","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","BCRA, Sistema financiero, Consulta por tipo de Entidades","13.03999996","1134279","6218559",,,,"5064111","-388190","2307285","189724","5227148","203221","13113",,,,"2613574","2600460",,,,,"108192",,,,,,,,,,"2",,,,,,,,,,,,"1425920",,,,,,,,,,,"37",,,,,,,,,,,"502852",,,,,,,,,,,,,,,,,,"0",,"0","0","0","0",,,,,,,,,"104","1","0",,"103","0",,"188454",
