"figura_tabla","cap_tulo","t_tulo","indicador","sub_indicador","pa_s","a_o","mes","per_odo","rubro","valor","valor_u_d","fuente","notas"
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Bolivia","2014",,,,,"1.8109999999999999","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Brasil","2010",,,,,"25.593","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Brasil","2011",,,,,"32.790999999999997","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Brasil","2012",,,,,"34.250999999999998","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Brasil","2013",,,,,"37.302","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Brasil","2014",,,,,"37.340000000000003","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Paraguay","2010",,,,,"3.4329999999999998","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Paraguay","2011",,,,,"3.6619999999999999","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Paraguay","2012",,,,,"2.9790000000000001","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Paraguay","2013",,,,,"2.7549999999999999","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Paraguay","2014",,,,,"3.0270000000000001","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Uruguay","2010",,,,,"1.123","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Uruguay","2011",,,,,"1.3480000000000001","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Uruguay","2012",,,,,"1.6619999999999999","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Uruguay","2013",,,,,"1.929","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Uruguay","2014",,,,,"2.1230000000000002","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Venezuela","2010",,,,,"3.649","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Venezuela","2011",,,,,"6.5220000000000002","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Venezuela","2012",,,,,"9.3040000000000003","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Venezuela","2013",,,,,"6.0640000000000001","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (mill. de U$S)",,"Venezuela","2014",,,,,"5.657","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Argentina","2010",,,,,,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Argentina","2011",,,,"38",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Argentina","2012",,,,"-27",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Argentina","2013",,,,"15",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Argentina","2014",,,,"-2",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Bolivia","2010",,,,,,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Bolivia","2011",,,,"78",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Bolivia","2012",,,,"16",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Bolivia","2013",,,,"15",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Bolivia","2014",,,,"44",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Brasil","2010",,,,,,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Brasil","2011",,,,"28",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Brasil","2012",,,,"4",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Brasil","2013",,,,"9",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Brasil","2014",,,,"0",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Paraguay","2010",,,,,,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Paraguay","2011",,,,"7",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Paraguay","2012",,,,"-19",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Paraguay","2013",,,,"-8",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Paraguay","2014",,,,"10",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Uruguay","2010",,,,,,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Uruguay","2011",,,,"20",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Uruguay","2012",,,,"23",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Uruguay","2013",,,,"16",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Uruguay","2014",,,,"10",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Venezuela","2010",,,,,,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Venezuela","2011",,,,"79",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Venezuela","2012",,,,"43",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Venezuela","2013",,,,"-35",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Importaciones (Var i.a, %)",,"Venezuela","2014",,,,"-7",,"Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Argentina","2010",,,,,"-1.849","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Argentina","2011",,,,,"-4.3339999999999996","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Argentina","2012",,,,,"-2.6259999999999999","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Argentina","2013",,,,,"-3.33","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Argentina","2014",,,,,"-4.2640000000000002","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Bolivia","2010",,,,,"-320","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Bolivia","2011",,,,,"-607","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Bolivia","2012",,,,,"-777","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Bolivia","2013",,,,,"-933","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Bolivia","2014",,,,,"-1.377","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Brasil","2010",,,,,"5.1929999999999996","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Brasil","2011",,,,,"11.523999999999999","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Brasil","2012",,,,,"6.976","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Brasil","2013",,,,,"8.7240000000000002","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Brasil","2014",,,,,"3.2759999999999998","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Paraguay","2010",,,,,"-3.399","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Paraguay","2011",,,,,"-3.6320000000000001","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Paraguay","2012",,,,,"-2.9369999999999998","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Paraguay","2013",,,,,"-2.698","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Paraguay","2014",,,,,"-2.98","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Uruguay","2010",,,,,"-750","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
"Cuadro 11 al 17","Capítulo VI","Comercio de los países del MERCOSUR con China (En mill. de US$ y variación interanual en %)
","Saldo",,"Uruguay","2011",,,,,"-684","Fuente: BID-INTAL en base a datos de UNCOMTRADE.",
