"iddate","year","idgeo","isoalpha3","source","indicator","area","quintile","sex","education_level","age","ethnicity","value","se","cv","sample"
"year","1991","country","ARG","IPUMS","prangoedad_76_90_PHC","rural","Total","women","Total","Total","Total","0.024450665000000003","0.035159923","1.4379946","192781.0"
"year","1991","country","ARG","IPUMS","prangoedad_91mas_PHC","rural","Total","women","Total","Total","Total","0.0016791044","0.0093205627","5.5509129","192781.0"
"year","1991","country","ARG","IPUMS","prangoedad_00_15_PHC","urban","Total","women","Total","Total","Total","0.30434952000000004","0.037782308","0.12414118","1980216.0"
"year","1991","country","ARG","IPUMS","prangoedad_16_30_PHC","urban","Total","women","Total","Total","Total","0.22636497","0.034384273","0.15189749","1980216.0"
"year","1991","country","ARG","IPUMS","prangoedad_31_45_PHC","urban","Total","women","Total","Total","Total","0.19029402","0.032234217999999995","0.16939166","1980216.0"
"year","1991","country","ARG","IPUMS","prangoedad_46_60_PHC","urban","Total","women","Total","Total","Total","0.13893394","0.028501773","0.20514621","1980216.0"
"year","1991","country","ARG","IPUMS","prangoedad_61_75_PHC","urban","Total","women","Total","Total","Total","0.10197996","0.024995934","0.24510634","1980216.0"
"year","1991","country","ARG","IPUMS","prangoedad_76_90_PHC","urban","Total","women","Total","Total","Total","0.036253128","0.015473292","0.42681262","1980216.0"
"year","1991","country","ARG","IPUMS","prangoedad_91mas_PHC","urban","Total","women","Total","Total","Total","0.0018244474","0.0035296432","1.934637","1980216.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","Total","Total","Total","primary","Total","Total","109.95068","0.098725013","0.08979027","4286139.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","Total","Total","Total","primary","Total","Total","0.96051476","0.036773287","0.03828498","4286139.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","Total","Total","Total","secondary","Total","Total","78.330261","0.14310643","0.18269622","4286139.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","Total","Total","Total","secondary","Total","Total","0.64281502","0.096116349","0.14952412","4286139.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","Total","Total","Total","tertiary","Total","Total","33.726631","0.14004719","0.41524214","4286139.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","Total","Total","Total","tertiary","Total","Total","0.21350426000000006","0.10256359","0.48038191","4286139.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","Total","Total","Total","Total","15_24","Total","0.18728479","0.075077817","0.40087515","694781.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","Total","Total","Total","Total","15_29","Total","0.20162191","0.064207107","0.31845304","995838.0"
"year","1991","country","ARG","IPUMS","leavers_PHC","Total","Total","Total","Total","18_24","Total","0.42765736","0.11977008","0.28006083","461960.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","Total","Total","04_05","Total","0.69674561","0.13875841","0.19915217","171295.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","Total","Total","04_05","Total","0.30325438000000005","0.13875841","0.45756441","171295.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","Total","Total","06_11","Total","0.9747477","0.031150553","0.031957556","533227.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","Total","Total","06_11","Total","0.025252309","0.031150553","1.2335725","533227.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","Total","Total","12_14","Total","0.88434776","0.081946447","0.092663154","264794.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","Total","Total","12_14","Total","0.11565224","0.081946447","0.70855916","264794.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","Total","Total","15_17","Total","0.62569443","0.14143811","0.22604983","232821.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","Total","Total","15_17","Total","0.37430557","0.14143811","0.37786803","232821.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","Total","Total","18_23","Total","0.3105283400000001","0.12170157","0.39191777","401630.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","Total","Total","18_23","Total","0.6894716600000002","0.12170157","0.17651425","401630.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","Total","Total","Total","primary","Total","Total","90.894554","0.096694872","0.10638136","4286139.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","Total","Total","Total","secondary","Total","Total","40.409851","0.18062814","0.44699034","4286139.0"
"year","1991","country","ARG","IPUMS","tasa_sobre_edad_PHC","Total","Total","Total","primary","Total","Total","13.721174","0.067406587","0.49125963","722464.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","rural","Total","Total","primary","Total","Total","110.70833","0.21589145","0.19500922","413974.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","rural","Total","Total","primary","Total","Total","0.92718987","0.10600527","0.11432962","413974.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","rural","Total","Total","secondary","Total","Total","42.538158","0.24181759","0.56847221","413974.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","rural","Total","Total","secondary","Total","Total","0.36357529","0.21341185","0.58698118","413974.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","rural","Total","Total","tertiary","Total","Total","7.168671099999999","0.13843831","1.9311574","413974.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","rural","Total","Total","tertiary","Total","Total","0.049673977","0.11395635","2.2940855","413974.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","rural","Total","Total","Total","15_24","Total","0.26981003000000003","0.17344642","0.64284641","65585.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","rural","Total","Total","Total","15_29","Total","0.27143641","0.14591244","0.53755665","92995.0"
"year","1991","country","ARG","IPUMS","leavers_PHC","rural","Total","Total","Total","18_24","Total","0.72489952","0.21750635","0.30005035","42205.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","Total","Total","04_05","Total","0.45229019","0.35954249","0.79493761","19183.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","Total","Total","04_05","Total","0.5477098100000001","0.35954249","0.65644705","19183.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","Total","Total","06_11","Total","0.93863533","0.097933702","0.10433626","60127.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","Total","Total","06_11","Total","0.06136467900000001","0.097933702","1.5959295","60127.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","Total","Total","12_14","Total","0.74243027","0.26409242","0.35571343","27478.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","Total","Total","12_14","Total","0.25756969","0.26409242","1.0253241","27478.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","Total","Total","15_17","Total","0.3289875","0.30743054","0.93447477","23380.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","Total","Total","15_17","Total","0.6710124999999999","0.30743054","0.45815915","23380.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","Total","Total","18_23","Total","0.098284063","0.15612812","1.5885396","36435.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","Total","Total","18_23","Total","0.90171593","0.15612812","0.17314558","36435.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","rural","Total","Total","primary","Total","Total","77.343475","0.2733795","0.35346162","413974.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","rural","Total","Total","secondary","Total","Total","15.236010999999998","0.27012712","1.7729517","413974.0"
"year","1991","country","ARG","IPUMS","tasa_sobre_edad_PHC","rural","Total","Total","primary","Total","Total","23.214079","0.15329619","0.66035867","75967.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","urban","Total","Total","primary","Total","Total","108.09181","0.06844811099999999","0.06332404900000001","3835159.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","urban","Total","Total","primary","Total","Total","0.96723351","0.030515973","0.031549748","3835159.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","urban","Total","Total","secondary","Total","Total","82.13466600000002","0.10474887","0.12753308","3835159.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","urban","Total","Total","secondary","Total","Total","0.6938871","0.080914237","0.11661009","3835159.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","urban","Total","Total","tertiary","Total","Total","38.66722100000001","0.11423899","0.29544142","3835159.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","urban","Total","Total","tertiary","Total","Total","0.24471672000000005","0.08336471","0.34065801","3835159.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","urban","Total","Total","Total","15_24","Total","0.17339428","0.055808932","0.32186145","621364.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","urban","Total","Total","Total","15_29","Total","0.19008627","0.048222452","0.2536872000000001","891623.0"
"year","1991","country","ARG","IPUMS","leavers_PHC","urban","Total","Total","Total","18_24","Total","0.38860252","0.088172495","0.22689635","413237.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","Total","Total","04_05","Total","0.73926346","0.13287547","0.17974035","151801.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","Total","Total","04_05","Total","0.26073654","0.13287547","0.50961584","151801.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","Total","Total","06_11","Total","0.9822434999999999","0.022696219","0.02310651","471469.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","Total","Total","06_11","Total","0.017756468","0.022696219","1.2781943999999998","471469.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","Total","Total","12_14","Total","0.90567863","0.070814326","0.07818924599999999","236225.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","Total","Total","12_14","Total","0.094321365","0.070814326","0.75077718","236225.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","Total","Total","15_17","Total","0.67044464","0.12004676","0.17905542","208127.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","Total","Total","15_17","Total","0.32955532","0.12004676","0.3642689","208127.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","Total","Total","18_23","Total","0.3363969","0.091628313","0.27238157","359479.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","Total","Total","18_23","Total","0.66360313","0.091628313","0.13807698","359479.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","urban","Total","Total","primary","Total","Total","93.699799","0.062529936","0.06673433599999999","3835159.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","urban","Total","Total","secondary","Total","Total","45.479092","0.13962546","0.30701023","3835159.0"
"year","1991","country","ARG","IPUMS","tasa_sobre_edad_PHC","urban","Total","Total","primary","Total","Total","10.507821","0.045280818","0.43092489","643843.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","Total","Total","men","primary","Total","Total","111.21133","0.15055943","0.13538136","2097218.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","Total","Total","men","primary","Total","Total","0.95975471","0.054063965","0.056331024","2097218.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","Total","Total","men","secondary","Total","Total","77.66169000000002","0.22364867","0.28797811","2097218.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","Total","Total","men","secondary","Total","Total","0.62277195","0.13870291","0.22271863","2097218.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","Total","Total","men","tertiary","Total","Total","30.43688","0.20117089","0.66094452","2097218.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","Total","Total","men","tertiary","Total","Total","0.18534151","0.14764801","0.79662675","2097218.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","Total","Total","men","Total","15_24","Total","0.10127828","0.097950809","0.96714538","343674.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","Total","Total","men","Total","15_29","Total","0.091177864","0.082544297","0.90531075","491924.0"
"year","1991","country","ARG","IPUMS","leavers_PHC","Total","Total","men","Total","18_24","Total","0.4569298900000001","0.18367408","0.40197432","227728.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","men","Total","04_05","Total","0.6919371","0.19812259","0.28633034","86598.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","men","Total","04_05","Total","0.30806288000000004","0.19812259","0.64312387","86598.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","men","Total","06_11","Total","0.97325195","0.0469824","0.048273627","269758.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","men","Total","06_11","Total","0.026748025","0.0469824","1.7564812","269758.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","men","Total","12_14","Total","0.88354652","0.11783299","0.13336365","132966.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","men","Total","12_14","Total","0.11645349","0.11783299","1.0118459","132966.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","men","Total","15_17","Total","0.60853466","0.20567127","0.33797792","115946.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","men","Total","15_17","Total","0.3914653400000001","0.20567127","0.52538818","115946.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","men","Total","18_23","Total","0.29557074","0.18552001","0.62766701","197980.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","men","Total","18_23","Total","0.7044292400000001","0.18552001","0.26336214","197980.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","Total","Total","men","primary","Total","Total","89.807999","0.14710735","0.16380207","2097218.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","Total","Total","men","secondary","Total","Total","36.340504","0.26788539","0.73715377","2097218.0"
"year","1991","country","ARG","IPUMS","tasa_sobre_edad_PHC","Total","Total","men","primary","Total","Total","15.246014","0.10078462","0.66105556","367096.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","rural","Total","men","primary","Total","Total","112.8189","0.318367","0.28219298","221193.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","rural","Total","men","primary","Total","Total","0.92553429","0.14941822","0.16143997","221193.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","rural","Total","men","secondary","Total","Total","38.475143","0.32211471","0.83720207","221193.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","rural","Total","men","secondary","Total","Total","0.32877197","0.28606236","0.87009346","221193.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","rural","Total","men","tertiary","Total","Total","5.114388900000002","0.15962882","3.121171","221193.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","rural","Total","men","tertiary","Total","Total","0.033512944999999995","0.1279595","3.8182113","221193.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","rural","Total","men","Total","15_24","Total","0.12464314","0.17543671","1.4075121000000002","35482.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","rural","Total","men","Total","15_29","Total","0.10520185","0.13689491","1.3012595","50262.0"
"year","1991","country","ARG","IPUMS","leavers_PHC","rural","Total","men","Total","18_24","Total","0.75391747","0.28511786","0.37818179","22849.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","men","Total","04_05","Total","0.44825188","0.50361353","1.1235056","9764.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","men","Total","04_05","Total","0.5517481200000001","0.50361353","0.91275978","9764.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","men","Total","06_11","Total","0.93530685","0.14001316","0.14969757","30874.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","men","Total","06_11","Total","0.064693165","0.14001316","2.1642649","30874.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","men","Total","12_14","Total","0.7428297399999999","0.36487985","0.49120253","14364.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","men","Total","12_14","Total","0.25717028","0.36487985","1.4188259","14364.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","men","Total","15_17","Total","0.3019438","0.40859607","1.353219","12633.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","men","Total","15_17","Total","0.6980561800000001","0.40859607","0.58533406","12633.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","men","Total","18_23","Total","0.07905617699999999","0.19197404","2.4283245","19763.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","men","Total","18_23","Total","0.92094383","0.19197404","0.20845358","19763.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","rural","Total","men","primary","Total","Total","75.420525","0.38230622","0.50689942","221193.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","rural","Total","men","secondary","Total","Total","12.520868","0.33810797","2.7003555","221193.0"
"year","1991","country","ARG","IPUMS","tasa_sobre_edad_PHC","rural","Total","men","primary","Total","Total","26.24983","0.22140561","0.84345543","39539.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","urban","Total","men","primary","Total","Total","108.70289","0.098616041","0.090720721","1854943.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","urban","Total","men","primary","Total","Total","0.9673290999999999","0.042946197","0.044396676","1854943.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","urban","Total","men","secondary","Total","Total","79.999756","0.14965166","0.18706514","1854943.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","urban","Total","men","secondary","Total","Total","0.6748719799999999","0.11682668","0.17310938","1854943.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","urban","Total","men","tertiary","Total","Total","36.482124","0.16240235","0.44515595","1854943.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","urban","Total","men","tertiary","Total","Total","0.21975765","0.11579111","0.52690369","1854943.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","urban","Total","men","Total","15_24","Total","0.084963093","0.058898639","0.69322616","302647.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","urban","Total","men","Total","15_29","Total","0.07141246799999999","0.04529991","0.63434178","433870.0"
"year","1991","country","ARG","IPUMS","leavers_PHC","urban","Total","men","Total","18_24","Total","0.41921867","0.12860806","0.30678037","200133.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","men","Total","04_05","Total","0.7356414000000001","0.18781659","0.25530997","76666.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","men","Total","04_05","Total","0.26435858","0.18781659","0.7104615","76666.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","men","Total","06_11","Total","0.98177666","0.03235884","0.032959472000000004","238032.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","men","Total","06_11","Total","0.018223313","0.03235884","1.7756838","238032.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","men","Total","12_14","Total","0.9056542999999999","0.10010864","0.11053736","117978.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","men","Total","12_14","Total","0.094345684","0.10010864","1.0610833999999998","117978.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","men","Total","15_17","Total","0.65224457","0.17354645","0.26607573","102514.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","men","Total","15_17","Total","0.34775543","0.17354645","0.4990474","102514.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","urban","Total","men","Total","18_23","Total","0.3187001","0.13026236","0.40873021","174014.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","urban","Total","men","Total","18_23","Total","0.6812999000000001","0.13026236","0.1911968","174014.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","urban","Total","men","primary","Total","Total","93.07563","0.093289636","0.10022993","1854943.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","urban","Total","men","secondary","Total","Total","41.671387","0.19889161","0.47728577","1854943.0"
"year","1991","country","ARG","IPUMS","tasa_sobre_edad_PHC","urban","Total","men","primary","Total","Total","11.330544","0.065837517","0.58106226","326093.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","Total","Total","women","primary","Total","Total","108.65845","0.12724176","0.1171025","2188921.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","Total","Total","women","primary","Total","Total","0.96129372","0.049734615","0.051737167","2188921.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","Total","Total","women","secondary","Total","Total","79.014252","0.17736131","0.2244675","2188921.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","Total","Total","women","secondary","Total","Total","0.66332008","0.13321649","0.2008329","2188921.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","Total","Total","women","tertiary","Total","Total","37.410664","0.19037934","0.50889057","2188921.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","Total","Total","women","tertiary","Total","Total","0.24504234","0.13951312","0.56934291","2188921.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","Total","Total","women","Total","15_24","Total","0.28054914","0.11106356","0.39587918","351107.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","Total","Total","women","Total","15_29","Total","0.32054072999999994","0.095515892","0.29798362","503914.0"
"year","1991","country","ARG","IPUMS","leavers_PHC","Total","Total","women","Total","18_24","Total","0.39505638","0.14880323","0.37666327","234232.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","women","Total","04_05","Total","0.70166893","0.19412753","0.27666542","84697.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","women","Total","04_05","Total","0.29833111","0.19412753","0.65071166","84697.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","women","Total","06_11","Total","0.97628082","0.040723417000000005","0.041712806","263469.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","women","Total","06_11","Total","0.023719143999999998","0.040723417000000005","1.7169006999999998","263469.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","women","Total","12_14","Total","0.88516747","0.11380608","0.12857011","131828.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","women","Total","12_14","Total","0.11483257","0.11380608","0.99106097","131828.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","women","Total","15_17","Total","0.6432508100000001","0.19459598","0.30251959","116875.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","women","Total","15_17","Total","0.3567491500000001","0.19459598","0.54547","116875.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","Total","Total","women","Total","18_23","Total","0.32727863","0.15315309","0.46795934","203650.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","Total","Total","women","Total","18_23","Total","0.6727214100000001","0.15315309","0.227662","203650.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","Total","Total","women","primary","Total","Total","92.007469","0.12461408","0.13543908","2188921.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","Total","Total","women","secondary","Total","Total","44.907326","0.23540245","0.52419609","2188921.0"
"year","1991","country","ARG","IPUMS","tasa_sobre_edad_PHC","Total","Total","women","primary","Total","Total","12.137083","0.08850652","0.72922403","355368.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","rural","Total","women","primary","Total","Total","108.48065","0.29049745","0.26778734","192781.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","rural","Total","women","primary","Total","Total","0.92893738","0.15034372","0.16184483","192781.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","rural","Total","women","secondary","Total","Total","47.133018","0.36285761","0.76985866","192781.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","rural","Total","women","secondary","Total","Total","0.4029343400000001","0.31772545","0.78852904","192781.0"
"year","1991","country","ARG","IPUMS","tasa_bruta_asis_PHC","rural","Total","women","tertiary","Total","Total","9.604229","0.23525573","2.4495015","192781.0"
"year","1991","country","ARG","IPUMS","tasa_neta_asis_PHC","rural","Total","women","tertiary","Total","Total","0.06883449999999999","0.19647709","2.8543403","192781.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","rural","Total","women","Total","15_24","Total","0.44089832","0.28635812","0.64948785","30103.0"
"year","1991","country","ARG","IPUMS","Ninis_2_PHC","rural","Total","women","Total","15_29","Total","0.46696842","0.2414773","0.51711702","42733.0"
"year","1991","country","ARG","IPUMS","leavers_PHC","rural","Total","women","Total","18_24","Total","0.69063919","0.33245149","0.48136786","19356.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","women","Total","04_05","Total","0.45647793","0.51345909","1.1248279","9419.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","women","Total","04_05","Total","0.54352207","0.51345909","0.94468862","9419.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","women","Total","06_11","Total","0.94214851","0.13665845","0.14504979999999998","29253.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","women","Total","06_11","Total","0.05785152","0.13665845","2.3622272","29253.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","women","Total","12_14","Total","0.7419929499999999","0.38273636","0.51582205","13114.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","women","Total","12_14","Total","0.25800703","0.38273636","1.4834337","13114.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","women","Total","15_17","Total","0.36075809","0.463568","1.284983","10747.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","women","Total","15_17","Total","0.63924191","0.463568","0.72518396","10747.0"
"year","1991","country","ARG","IPUMS","tasa_asis_edad_PHC","rural","Total","women","Total","18_23","Total","0.12108064","0.25308603","2.0902271","16672.0"
"year","1991","country","ARG","IPUMS","tasa_no_asis_edad_PHC","rural","Total","women","Total","18_23","Total","0.87891937","0.25308603","0.28795138","16672.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","rural","Total","women","primary","Total","Total","79.603813","0.38845208","0.48798177","192781.0"
"year","1991","country","ARG","IPUMS","asa_terminacion_c_PHC","rural","Total","women","secondary","Total","Total","18.432886","0.43027282","2.3342674","192781.0"
"year","1991","country","ARG","IPUMS","tasa_sobre_edad_PHC","rural","Total","women","primary","Total","Total","19.918928","0.20947239","1.0516248","36428.0"
