"ticket_last_updated_date_time","ticket_id","issue_type","issue_description","secondary_issue_type","street_address","city","state","zip_code","ticket_status","ticket_created_date_time","ticket_closed_date_time","case_closure_reason","neighborhood_district","neighborhood_district_secondary","locatable","latitude","longitude","count","location"
"2015-06-23T09:31:25.000","101000001812","Missed bus stop","Missed bus stop","Transit",,,,,"Closed","2015-06-22T10:45:10.000","2015-06-23T09:31:25.000","Case Cancelled","No Location",,"false",,,"1",
"2015-06-25T08:52:11.000","101000001813","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-06-22T11:11:00.000","2015-06-25T08:52:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-23T12:52:54.000","101000001829","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-06-22T11:59:00.000","2015-06-23T12:52:54.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-29T15:55:51.000","101000001837","Assessment clarification","Assessment clarification","Assessment & Tax","43 52257 RNG RD 231 RNG RD  Strathcona County AB","Strathcona County","AB","T8B 1A7","Closed","2015-06-22T12:57:00.000","2015-06-29T15:55:51.000","Case Resolved","Ward 6",,"true","53.4939","-113.262","1","POINT (-113.262 53.4939)"
"2015-06-23T09:29:43.000","101000001839","Assessment clarification","Assessment clarification","Assessment & Tax","52259 RNG RD 225 RNG RD  Strathcona County AB","Strathcona County","AB","T8C 1C7","Closed","2015-06-22T14:36:00.000","2015-06-23T09:29:43.000","Case Resolved","Ward 6",,"true","53.4937","-113.221","1","POINT (-113.221 53.4937)"
"2015-06-23T08:13:16.000","101000001850","Transit other suggestion","Transit other suggestion","Transit",,,,,"Closed","2015-06-23T08:11:00.000","2015-06-23T08:13:16.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-26T09:08:50.000","101000001857","Assessment clarification","Assessment clarification","Assessment & Tax","519 ALDER AV  Sherwood Park AB","Sherwood Park","AB","T8A 3J9","Closed","2015-06-23T08:47:00.000","2015-06-26T09:08:50.000","Case Resolved","Ward 3",,"true","53.5171","-113.289","1","POINT (-113.289 53.5171)"
"2015-06-25T21:03:38.000","101000001863","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-06-23T10:54:00.000","2015-06-25T21:03:38.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-30T12:18:32.000","101000001865","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-23T11:07:00.000","2015-06-30T12:18:32.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-30T14:22:31.000","101000001867","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-06-23T12:39:00.000","2015-06-30T14:22:31.000","Case is Invalid","No Location",,"false",,,"1",
"2015-07-06T10:15:52.000","101000001868","Assessment clarification","Assessment clarification","Assessment & Tax","85 WOODBINE RD  Sherwood Park AB","Sherwood Park","AB","T8A 4A5","Closed","2015-06-23T13:07:00.000","2015-07-06T10:15:52.000","Case Resolved","Ward 1",,"true","53.5273","-113.326","1","POINT (-113.326 53.5273)"
"2015-06-23T16:00:55.000","101000001871","Transit driver or staff behaviour compliment","Transit driver or staff behaviour compliment","Transit",,,,,"Closed","2015-06-23T14:19:00.000","2015-06-23T16:00:55.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-26T14:12:55.000","101000001884","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-23T14:35:00.000","2015-06-26T14:12:55.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-24T10:10:12.000","101000001885","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-23T14:38:00.000","2015-06-24T10:10:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-24T10:32:52.000","101000001886","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-23T14:42:00.000","2015-06-24T10:32:52.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-02T11:47:47.000","101000001887","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-06-23T15:03:00.000","2015-07-02T11:47:47.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-26T13:56:46.000","101000001890","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-06-23T15:22:00.000","2015-06-26T13:56:46.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-24T08:40:27.000","101000001897","Early/late bus concern","Early/late bus concern","Transit",,,,,"Closed","2015-06-24T08:38:00.000","2015-06-24T08:40:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-07T16:37:38.000","101000001906","Assessment clarification","Assessment clarification","Assessment & Tax","62 52224 RNG RD 231 RNG RD  Strathcona County AB","Strathcona County","AB","T8B 1N3","Closed","2015-06-24T10:05:00.000","2015-07-07T16:37:38.000","Case Cancelled","Ward 6",,"true","53.4881","-113.273","1","POINT (-113.273 53.4881)"
"2015-06-24T10:50:45.000","101000001907","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-24T10:43:00.000","2015-06-24T10:50:45.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-24T11:36:41.000","101000001910","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-24T11:05:00.000","2015-06-24T11:36:41.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-24T16:15:32.000","101000001919","Assessment clarification","Assessment clarification","Assessment & Tax","25 22459 TWP RD 530 TWP RD  Strathcona County AB","Strathcona County","AB","T8E 2K5","Closed","2015-06-24T13:24:00.000","2015-06-24T16:15:32.000","Case Resolved","Ward 6",,"true","53.5366","-113.214","1","POINT (-113.214 53.5366)"
"2015-06-30T10:48:05.000","101000001920","Assessment clarification","Assessment clarification","Assessment & Tax","52044 RNG RD 224 RNG RD  Strathcona County AB","Strathcona County","AB","T8C 1B7","Closed","2015-06-24T13:43:00.000","2015-06-30T10:48:05.000","Case Resolved","Ward 6",,"true","53.4619","-113.199","1","POINT (-113.199 53.4619)"
"2015-07-06T12:15:52.000","101000001922","Assessment clarification","Assessment clarification","Assessment & Tax","201 BOTHWELL DR 21 Sherwood Park AB","Sherwood Park","AB","T8H 2C8","Closed","2015-06-24T13:59:00.000","2015-07-06T12:15:52.000","Case Cancelled","Ward 1",,"true","53.5458","-113.298","1","POINT (-113.298 53.5458)"
"2015-06-24T16:13:15.000","101000001923","Assessment clarification","Assessment clarification","Assessment & Tax","6 NOTTINGHAM BAY  Sherwood Park AB","Sherwood Park","AB","T8A 5Z6","Closed","2015-06-24T14:08:00.000","2015-06-24T16:13:15.000","Case Resolved","Ward 3",,"true","53.5162","-113.272","1","POINT (-113.272 53.5162)"
"2015-06-26T13:24:11.000","101000001924","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-06-24T14:13:00.000","2015-06-26T13:24:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-30T12:21:13.000","101000001939","Assessment clarification","Assessment clarification","Assessment & Tax","1183 LAKE VISTA DR  Sherwood Park AB","Sherwood Park","AB","T8H 1K2","Closed","2015-06-25T10:38:00.000","2015-06-30T12:21:13.000","Case Resolved","Ward 4",,"true","53.5665","-113.261","1","POINT (-113.261 53.5665)"
"2015-06-25T14:39:32.000","101000001958","Assessment clarification","Assessment clarification","Assessment & Tax","473 RAINBOW CR  Sherwood Park AB","Sherwood Park","AB","T8A 5W2","Closed","2015-06-25T13:54:00.000","2015-06-25T14:39:32.000","Case Resolved","Ward 8",,"true","53.5145","-113.266","1","POINT (-113.266 53.5145)"
"2015-06-26T08:37:32.000","101000001963","Early/late bus concern","Early/late bus concern","Transit",,,,,"Closed","2015-06-25T15:02:24.000","2015-06-26T08:37:32.000","Case Cancelled","No Location",,"false",,,"1",
"2015-07-09T11:15:12.000","101000001977","Assessment clarification","Assessment clarification","Assessment & Tax","417 52328 RNG RD 233 RNG RD  Strathcona County AB","Strathcona County","AB","T8B 0A2","Closed","2015-06-26T08:18:00.000","2015-07-09T11:15:12.000","Case Resolved","Ward 6",,"true","53.5031","-113.327","1","POINT (-113.327 53.5031)"
"2015-07-02T11:28:12.000","101000001981","Transit driver or staff behaviour compliment","Transit driver or staff behaviour compliment","Transit",,,,,"Closed","2015-06-26T08:32:00.000","2015-07-02T11:28:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-30T07:06:46.000","101000001982","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-06-26T08:34:00.000","2015-06-30T07:06:46.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-30T12:12:23.000","101000002000","Assessment clarification","Assessment clarification","Assessment & Tax","10 CANYON DR  Sherwood Park AB","Sherwood Park","AB","T8H 1N2","Closed","2015-06-26T13:02:00.000","2015-06-30T12:12:23.000","Case Resolved","Ward 2",,"true","53.5504","-113.291","1","POINT (-113.291 53.5504)"
"2015-07-23T08:29:48.000","101000002001","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-26T13:24:00.000","2015-07-23T08:29:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-30T08:53:54.000","101000002002","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-06-26T14:02:00.000","2015-06-30T08:53:54.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-02T11:32:21.000","101000002011","Transit other compliment","Transit other compliment","Transit",,,,,"Closed","2015-06-26T15:41:00.000","2015-07-02T11:32:21.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-02T14:13:10.000","101000002025","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-06-26T18:47:00.000","2015-07-02T14:13:10.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-10T15:48:46.000","101000002037","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-06-29T07:42:00.000","2015-07-10T15:48:46.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-29T16:08:46.000","101000002053","Assessment clarification","Assessment clarification","Assessment & Tax","22 ABBEY RD  Sherwood Park AB","Sherwood Park","AB","T8H 0V6","Closed","2015-06-29T09:04:00.000","2015-06-29T16:08:46.000","Case Resolved","Ward 4",,"true","53.5598","-113.293","1","POINT (-113.293 53.5598)"
"2015-06-30T09:11:27.000","101000002054","Assessment clarification","Assessment clarification","Assessment & Tax","74 52514 RNG RD 223 RNG RD  Strathcona County AB","Strathcona County","AB","T8A 4R2","Closed","2015-06-29T09:08:00.000","2015-06-30T09:11:27.000","Closed as Duplicate","Ward 5",,"true","53.5312","-113.177","1","POINT (-113.177 53.5312)"
"2015-06-30T16:58:58.000","101000002059","Assessment clarification","Assessment clarification","Assessment & Tax","103 GARNET CR  Sherwood Park AB","Sherwood Park","AB","T8A 2S3","Closed","2015-06-29T09:48:00.000","2015-06-30T16:58:58.000","Case Resolved","Ward 2",,"true","53.5356","-113.288","1","POINT (-113.288 53.5356)"
"2015-07-23T12:48:43.000","101000002064","Tax refund","Tax refund","Assessment & Tax","3 MEADOWOOD CR  Sherwood Park AB","Sherwood Park","AB","T8A 0L6","Closed","2015-06-29T11:43:00.000","2015-07-23T12:48:43.000","Case Resolved","Ward 3",,"true","53.5147","-113.291","1","POINT (-113.291 53.5147)"
"2015-06-29T13:49:55.000","101000002065","Assessment clarification","Assessment clarification","Assessment & Tax","23136 TWP RD 512 TWP RD  Strathcona County AB","Strathcona County","AB","T8B 1K7","Closed","2015-06-29T12:03:00.000","2015-06-29T13:49:55.000","Case Resolved","Ward 6",,"true","53.3963","-113.282","1","POINT (-113.282 53.3963)"
"2015-06-29T13:19:00.000","101000002073","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-29T12:34:00.000","2015-06-29T13:19:00.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-30T14:19:40.000","101000002074","Assessment clarification","Assessment clarification","Assessment & Tax","182 52358 RNG RD 225 RNG RD  Strathcona County AB","Strathcona County","AB","T8C 1J7","Closed","2015-06-29T14:29:00.000","2015-06-30T14:19:40.000","Case Resolved","Ward 6",,"true","53.5053","-113.23","1","POINT (-113.23 53.5053)"
"2015-06-30T12:26:03.000","101000002085","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-29T15:22:00.000","2015-06-30T12:26:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-06-29T15:33:58.000","101000002086","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-06-29T15:27:00.000","2015-06-29T15:33:58.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-14T09:37:20.000","101000002120","Assessment clarification","Assessment clarification","Assessment & Tax","113 HERITAGE TERR  Sherwood Park AB","Sherwood Park","AB","T8A 6J5","Closed","2015-06-30T12:16:00.000","2015-07-14T09:37:20.000","Case Cancelled","Ward 8",,"true","53.5317","-113.25","1","POINT (-113.25 53.5317)"
"2015-07-15T10:57:29.000","101000002124","Assessment clarification","Assessment clarification","Assessment & Tax","218 52505 RNG RD 214 RNG RD  Strathcona County AB","Strathcona County","AB","T8E 2H2","Closed","2015-06-30T13:40:00.000","2015-07-15T10:57:29.000","Case Resolved","Ward 5",,"true","53.5303","-113.045","1","POINT (-113.045 53.5303)"
"2015-07-14T09:38:17.000","101000002125","Assessment clarification","Assessment clarification","Assessment & Tax","6 GREENGROVE DR  Sherwood Park AB","Sherwood Park","AB","T8A 5G2","Closed","2015-06-30T15:03:00.000","2015-07-14T09:38:17.000","Case Resolved","Ward 3",,"true","53.5257","-113.272","1","POINT (-113.272 53.5257)"
"2015-07-20T08:38:07.000","101000002155","Tax refund","Tax refund","Assessment & Tax","92 MAIN BLVD  Sherwood Park AB","Sherwood Park","AB","T8A 0R5","Closed","2015-07-02T10:46:00.000","2015-07-20T08:38:07.000","Case Resolved","Ward 1",,"true","53.5356","-113.302","1","POINT (-113.302 53.5356)"
"2015-07-03T09:16:30.000","101000002156","Assessment clarification","Assessment clarification","Assessment & Tax","11 AUGUSTINE CR 21 Sherwood Park AB","Sherwood Park","AB","T8H 0X3","Closed","2015-07-02T12:11:00.000","2015-07-03T09:16:30.000","Case Resolved","Ward 4",,"true","53.557","-113.294","1","POINT (-113.294 53.557)"
"2015-07-14T05:32:27.000","101000002162","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-07-02T12:26:00.000","2015-07-14T05:32:27.000","Case is Invalid","No Location",,"false",,,"1",
"2015-07-03T09:44:55.000","101000002165","Assessment clarification","Assessment clarification","Assessment & Tax","441 STILL CREEK CR  Sherwood Park AB","Sherwood Park","AB","T8H 0S6","Closed","2015-07-02T12:44:00.000","2015-07-03T09:44:55.000","Case Cancelled","Ward 4",,"true","53.5628","-113.252","1","POINT (-113.252 53.5628)"
"2015-07-02T16:42:56.000","101000002180","Transit other suggestion","Transit other suggestion","Transit",,,,,"Closed","2015-07-02T16:40:00.000","2015-07-02T16:42:56.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-02T16:49:44.000","101000002181","Transit other suggestion","Transit other suggestion","Transit",,,,,"Closed","2015-07-02T16:44:00.000","2015-07-02T16:49:44.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-03T14:05:45.000","101000002203","Assessment clarification","Assessment clarification","Assessment & Tax","59 CARSON DR  Sherwood Park AB","Sherwood Park","AB","T8H 2K3","Closed","2015-07-03T13:43:00.000","2015-07-03T14:05:45.000","Case Resolved","Ward 2",,"true","53.5452","-113.267","1","POINT (-113.267 53.5452)"
"2015-07-08T08:21:21.000","101000002269","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-07-06T12:19:00.000","2015-07-08T08:21:21.000","Case Resolved","No Location",,"false",,,"1",
"2016-02-17T11:59:59.000","101000002378","Assessment clarification","Assessment clarification","Assessment & Tax",,,,,"Closed","2015-07-08T09:58:00.000","2016-02-17T11:59:59.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-15T14:08:19.000","101000002393","Tax penalty","Tax penalty","Assessment & Tax",,,,,"Closed","2015-07-08T12:55:00.000","2015-07-15T14:08:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-20T09:17:22.000","101000002438","Tax penalty","Tax penalty","Assessment & Tax","40 CALICO DR  Sherwood Park AB","Sherwood Park","AB","T8A 5P2","Closed","2015-07-09T09:39:04.000","2015-07-20T09:17:22.000","Case Resolved","Ward 8",,"true","53.5294","-113.268","1","POINT (-113.268 53.5294)"
