"codmunicipio","nombremunicipio","coddaneestablecimiento","nombreestablecimiento","danesede","zonasede","consdane","nombresede","docentedirectivo","direccion","telefono","email"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885001662","IE RUR VILLA AMAZONICA","28688500006220","ESC RUR MIX LA CABAÑA","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568000456","IE RUR CIUDAD SANTANA","28656800053708","ESC RUR MIX SANTA TERESITA","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86885","286885000437","CENTRO ETNOEDUCATIVO RURAL BILINGUE INGA ATUN ÑAMBI","286885050558","CENTRO ETNOEDUCATIVO RURAL BILINGUE INGA ATUN ÑAMBI","28688500043709","ESC RUR MIX ALPHA RUMIYACO","RURAL","DELGADO CRUZ CLEMENTE BENITO ",,"NO"
"PUTUMAYO","86749","286749000016","CENT EDUC RUR JUAN XXIII","286749000016","CENT EDUC RUR JUAN XXIII","28674900001601","ESC RUR MIX JUAN XXIII","RURAL","BURBANO DE VELASQUEZ IRMA ISABEL ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885002014","IE RUR VILLA AMAZONICA","28688500006213","ESC RUR MIX CORAZON","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86571","286001000048","INSTITUCION ETNOEDUCATIVA RURAL  BILINGÜE INGA ATUN IACHAI","286001000048","INSTITUCION ETNOEDUCATIVA RURAL  BILINGÜE INGA ATUN IACHAI","28600100004801","EINSTITUCION ETNOEDUCATIVA RURAL BILINGÜE INGA ATUN IACHAI - SEDE PRINCIPAL","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","186568003906","IE SANTA TERESA","186568003906","IE SANTA TERESA","18656800390601","IE SANTA TERESA - SEDE PRINCIAPL","URBANA","BURBANO PORTILLO FELIPE NERY ",,"NO"
"PUTUMAYO","86001","286001003292","IE RUR CIUDAD PUERTO LIMON","286001000111","IE RUR CIUDAD PUERTO LIMON","28600100329208","ESC RUR MIX GUADALUPE","RURAL","CUARAN BURBANO ROBERTO  ",,"NO"
"PUTUMAYO","86749","386749000452","IE SEMINARIO MISIONAL","386749000452","IE SEMINARIO MISIONAL","38674900045201","COL SEMINARIO  MISIONAL DE SIBUNDOY","URBANA","ARCINIEGAS GUERRERO SEGUNDO VICTOR ",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320000468","CENT EDUC RUR LUCITANIA","28632000046801","CER LUCITANIA - SEDE PRINCIPAL","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86568","286568003323","CENT EDUC RUR SANTA ISABEL","286568003366","CENT EDUC RUR SANTA ISABEL","28656800332309","ESC RUR MIX LAS CAMELIAS","RURAL","#N/A",,"NO"
"PUTUMAYO","86571","286001002903","IE RUR QUINAPEJO","286001002679","IE RUR QUINAPEJO","28600100290306","ESC RUR MIX LOS ANGELES","RURAL","CORTES QUIÑONES HENRY LIBARDO ",,"NO"
"PUTUMAYO","86865","286568005091","CENT EDUC RUR LAS MALVINAS","286568005873","CENT EDUC RUR LAS MALVINAS","28656800509107","ESC RUR MIX LA YET","RURAL","ARTEAGA ALBAN ELIZABETH DEL CARMEN ",,"NO"
"PUTUMAYO","86757","286757000084","IE RUR JORDAN ORTIZ","286865003243","IE RUR JORDAN ORTIZ","28675700008405","ESC RUR MIX SANTA HELENA-NUEVA ESPERANZA","RURAL","CASTILLO GUEVARA RENY EUFEMIA ",,"NO"
"PUTUMAYO","86568","286568000219","IE RUR LA PAILA","286568005423","IE RUR LA PAILA","28656800021906","ESC RUR MIX LA ARGENTINA","RURAL","ESCOBAR CANCHALA JUAN PABLO ",,"NO"
"PUTUMAYO","86757","286757000114","IE RUR AGUA CLARA","286757004179","IE RUR AGUA CLARA","28675700011411","CAMPESTRE HELICONIAS","RURAL","ACHICANOY MARTINEZ JOSE LUIS ",,"NO"
"PUTUMAYO","86755","286755000192","CENT ETNOEDUCATIVO RURAL SAN SILVESTRE","286755000192","CENT ETNOEDUCATIVO RURAL SAN SILVESTRE","28675500019201","ESC RUR MIX SAN SILVESTRE","RURAL","CHASOY JACANAMEJOY LUZ MYRIAM ",,"NO"
"PUTUMAYO","86573","286573000804","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","286573003838","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","28657300080409","ESC RUR MIX EL CAMPEON","RURAL","MUÑOZ MACANILLA MARIA LIBIA ",,"NO"
"PUTUMAYO","86757","286865001879","IE RUR EL SABALO","286568003838","IE RUR EL SABALO","28686500187902","ERM EL SABALITO","RURAL","RAMOS  JOSE ANTONIO ",,"NO"
"PUTUMAYO","86320","286320000883","IE RUR NUEVA BENGALA","286320000883","IE RUR NUEVA BENGALA","28632000088301","CENT EDUC NVA BENGALA","RURAL","ARTEAGA BENITEZ FRANCISCO FELI ",,"NO"
"PUTUMAYO","86568","286568005202","INSTITUCION ETNOEDUCATIVA RAICES AFROANCESTRALES DE PUERTO ASIS","286568000065","INSTITUCION ETNOEDUCATIVA RAICES AFROANCESTRALES DE PUERTO ASIS","28656800520202","ESC RUR MIX EL BOSQUE","RURAL","#N/A",,"NO"
"PUTUMAYO","86757","286865001879","IE RUR EL SABALO","286757004136","IE RUR EL SABALO","28686500187904","ESC RUR MIX TRES ISLAS","RURAL","RAMOS  JOSE ANTONIO ",,"NO"
"PUTUMAYO","86757","286865001879","IE RUR EL SABALO","286757000289","IE RUR EL SABALO","28686500187911","ESC RUR MIX LA CABAÑA","RURAL","RAMOS  JOSE ANTONIO ",,"NO"
"PUTUMAYO","86568","286568000405","CENT EDUC RUR VILLA VICTORIA","286568004052","CENT EDUC RUR VILLA VICTORIA","28656800040504","ESC RUR MIX LAS TRES BOCANAS","RURAL","REVELO TIMANA BENICIO ARTURO ",,"NO"
"PUTUMAYO","86749","386749000495","IE NORMAL SUPERIOR DEL PUTUMAYO","386749000495","IE NORMAL SUPERIOR DEL PUTUMAYO","38674900049501","ESC NORMAL SUPERIOR DEL PUTUMAYO","URBANA","CHAMORRO ENRIQUEZ CARLOS JAIRO ",,"NO"
"PUTUMAYO","86885","286885001832","IEPBIN KWE'SX KSXA'W WALA","286885001832","IEPBIN KWE'SX KSXA'W WALA","28688500183201","ESFOBIN SAN LUIS ALTO PICUITO","RURAL","#N/A",,"SI"
"PUTUMAYO","86571","286001003365","CENT EDUC RUR LA BRASILERA","286571000033","CENT EDUC RUR LA BRASILERA","28600100336506","ESC RUR MIX NVA ESMERALDA","RURAL","TOBAR MORA ALEXANDER  ",,"NO"
"PUTUMAYO","86573","286573001126","CENT EDUC RUR SANTA MARIA","286573001126","CENT EDUC RUR SANTA MARIA","28657300112601","CER SANTA MARIA - SEDE PRINCIPAL","RURAL","MOSQUERA MURILLO BERNABEL  ",,"SI"
"PUTUMAYO","86865","286865000571","CENT EDUC RUR LAS PALMERAS","286865001763","CENT EDUC RUR LAS PALMERAS","28686500057102","ESC RUR MIX SAN ROBERTO LA FLORIDA","RURAL","PEREZ INGUILAN JOSE RAUL ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885050531","IE RUR VILLA AMAZONICA","28688500006216","ESC RUR MIX MIRAVALLE","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86571","286001003365","CENT EDUC RUR LA BRASILERA","286571000548","CENT EDUC RUR LA BRASILERA","28600100336505","ESC RUR MIX TRINIDAD","RURAL","TOBAR MORA ALEXANDER  ",,"NO"
"PUTUMAYO","86757","486865000961","IE RUR SAN MARCELINO","286865001933","IE RUR SAN MARCELINO","48686500096108","ESC RUR MIX LA CRISTALINA II","RURAL","YANGUATIN ZAMBRANO TEOFILO GERMAN ",,"NO"
"PUTUMAYO","86568","286568001100","IE RUR LA LIBERTAD","286568003285","IE RUR LA LIBERTAD","28656800110010","ESC RUR MIX VILLAMARQUEZA","RURAL","SANCHEZ PASINGA BENARDINO  ",,"NO"
"PUTUMAYO","86568","286568000472","IE RUR NUEVA GRANADA","286568005270","IE RUR NUEVA GRANADA","28656800047203","ESC RUR MIX LA PEDREGOSA","RURAL","SANCHEZ TARAPUEZ FABIO SIGIFREDO ",,"NO"
"PUTUMAYO","86865","286865003936","IE RUR JORDAN GUISIA","286865004223","IE RUR JORDAN GUISIA","28686500393608","ESC RUR MIX PUERTO BELLO","RURAL","BURBANO OBANDO AURA INES ",,"NO"
"PUTUMAYO","86569","286568005466","CENT EDUC RUR LA ISLA","286569000191","CENT EDUC RUR LA ISLA","28656800546613","ESC RUR MIX LA ISLA","RURAL","RENGIFO URBANO YILMER  ",,"NO"
"PUTUMAYO","86001","286001000293","CENT EDUC RUR PUEBLO VIEJO","286001002563","CENT EDUC RUR PUEBLO VIEJO","28600100029305","ESC RUR MIX  SAN MARTIN","RURAL","MORA CAICEDO FIDENCIO VICENTE ",,"NO"
"PUTUMAYO","86568","286568002807","CENT EDUC RUR COCAYA","286568005547","CENT EDUC RUR COCAYA","28656800280707","CARMEN DEL PIÑUÑA","RURAL","MUÑOZ MUÑOZ YONY FREDY ",,"NO"
"PUTUMAYO","86757","286865002964","IE RUR EL AFILADOR","286757000360","IE RUR EL AFILADOR","28686500296404","ESC RUR MIX CANADA","RURAL","MUÑOZ  SILVIO MIGUEL ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286571004670","CENT EDUC RUR LAS PERLAS","28657100059908","ESC RUR MIX AGUAS CLARAS","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86573","286573001126","CENT EDUC RUR SANTA MARIA","286573000219","CENT EDUC RUR SANTA MARIA","28657300112607","ESC RUR MIX AGUA NEGRA","RURAL","MOSQUERA MURILLO BERNABEL  ",,"NO"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","286001002717","IE RUR JOSE MARIA","28600100048003","ESC RUR MIX LA PAZ","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86885","186885002061","IE LUIS CARLOS GALAN","186885002117","IE LUIS CARLOS GALAN","18688500206102","ESC URB MIX JULIO GARZON MORENO","URBANA","VELASQUEZ BENAVIDES SEGUNDO MAURO ",,"NO"
"PUTUMAYO","86568","286568005610","IE RUR CAUCACIA","286568005610","IE RUR CAUCACIA","28656800561001","IE RUR CAUCACIA - SEDE PRINCIPAL","RURAL","SOLARTE DE GARCIA LUZ  STELLA ",,"SI"
"PUTUMAYO","86568","286568003099","CENT EDUC RUR TETEYE","286568000111","CENT EDUC RUR TETEYE","28656800309905","ESC RURAL MIX EL PORTAL","RURAL","MUÑOZ BURBANO LUIS GERMAN ",,"NO"
"PUTUMAYO","86219","286219000171","CENT ETNOEDUCATIVO BILING INGA","286219000171","CENT ETNOEDUCATIVO BILING INGA","28621900017101","ESC RUR MIX LAS PALMAS","RURAL","JAJOY MUJANAJINSOY SERAFIN  ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885001883","IE RUR VILLA AMAZONICA","28688500006210","ESC RUR MIX LA PRADERA","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86569","286568005466","CENT EDUC RUR LA ISLA","286569000212","CENT EDUC RUR LA ISLA","28656800546610","ESC RUR MIX SAN JOSE DE LOS ROSALES","RURAL","RENGIFO URBANO YILMER  ",,"NO"
"PUTUMAYO","86573","286573000073","CENTRO ETNOEDUCATIVO RURAL INDIGENA D+ONA SAFIA","286573003919","CENTRO ETNOEDUCATIVO RURAL INDIGENA D+ONA SAFIA","28657300007303","ESC RUR MIX MARTHA LUCIA LOTERO","RURAL","LARRARTE GUZMAN OSCAR JAVIER ",,"NO"
"PUTUMAYO","86757","286757000032","CENT EDUC RUR PUERTO EL SOL","286757000181","CENT EDUC RUR PUERTO EL SOL","28675700003207","ESC  RUR MIX LA YE","RURAL","CORAL GUERRERO JAIRO IVAN ",,"NO"
"PUTUMAYO","86001","186001000248","IE FRAY PLACIDO","186001003590","IE FRAY PLACIDO","18600100024803","ESC URB MIX JOSE HOMERO","URBANA","MOSQUERA AGREDA NELSON  ",,"NO"
"PUTUMAYO","86568","486568005686","CENT EDUC RUR PUERTO BELLO","286568005458","CENT EDUC RUR PUERTO BELLO","48656800568611","ESC RUR MIX VILLA NUEVA","RURAL","CORTEZ OSPINA GILBERTO  ",,"NO"
"PUTUMAYO","86573","286573001126","CENT EDUC RUR SANTA MARIA","286573004532","CENT EDUC RUR SANTA MARIA","28657300112610","FLORIDA DOS","RURAL","MOSQUERA MURILLO BERNABEL  ",,"SI"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320000964","IE RUR EL YARUMO","28632000037916","EL PITAL","RURAL","#N/A",,"NO"
"PUTUMAYO","86001","286001001800","CENT EDUC RUR CALIYACO","286001001800","CENT EDUC RUR CALIYACO","28600100180001","ESC RUR MIX CALIYACO","RURAL","ESCOBAR RAMIREZ SEGUNDO RAUL ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568000120","CENT EDUC RUR MARACAIBO","28656800236010","EL PORVENIR","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86569","286569000387","CENT EDUC RUR LA INDEPENDENCIA","286568004958","CENT EDUC RUR LA INDEPENDENCIA","28656900038702","NUEVA ARABIA","RURAL","HERNANDEZ BURGOS FREDY ERNEY ",,"NO"
"PUTUMAYO","86569","286569000387","CENT EDUC RUR LA INDEPENDENCIA","286568000821","CENT EDUC RUR LA INDEPENDENCIA","28656900038706","ESC RUR MIX SAN LUIS","RURAL","HERNANDEZ BURGOS FREDY ERNEY ",,"NO"
"PUTUMAYO","86757","286757000114","IE RUR AGUA CLARA","286865002816","IE RUR AGUA CLARA","28675700011410","ESC RUR MIX SANTA MARTHA","RURAL","ACHICANOY MARTINEZ JOSE LUIS ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885050752","IE RUR VILLA AMAZONICA","28688500006207","LA RUPASCA","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86571","286571000050","CER SAUDITA","286571000050","CER SAUDITA","28657100005001","CER SAUDITA","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","186568000567","IE ALVERNIA","186568002187","IE ALVERNIA","18656800056703","ESC URB MIX SAN MARTIN","URBANA","MERA HERNANDEZ LUZ MARIA ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885001255","IE RUR VILLA AMAZONICA","28688500006205","ESC RUR MIX ALTO VIDES","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86757","286865002964","IE RUR EL AFILADOR","286757000238","IE RUR EL AFILADOR","28686500296403","ESC RUR MIX BRISAS DEL SAN MIGUEL","RURAL","MUÑOZ  SILVIO MIGUEL ",,"NO"
"PUTUMAYO","86569","286569000298","IE RUR ARIZONA","286569005711","IE RUR ARIZONA","28656900029804","ESC RUR MIX NUEVO PROGRESO","RURAL","REYES RAMOS YENIS ASALIA ",,"NO"
"PUTUMAYO","86865","286865003936","IE RUR JORDAN GUISIA","286865003464","IE RUR JORDAN GUISIA","28686500393602","ESC RUR MIX LA BETANIA","RURAL","BURBANO OBANDO AURA INES ",,"NO"
"PUTUMAYO","86568","186568003906","IE SANTA TERESA","186568061230","IE SANTA TERESA","18656800390605","ESC URB MIX SAN FERNANDO","URBANA","BURBANO PORTILLO FELIPE NERY ",,"NO"
"PUTUMAYO","86568","286568000197","CENT EDUC RUR ALTO LORENZO","286568004877","CENT EDUC RUR ALTO LORENZO","28656800019705","ESC RUR MIX LAS GAVIOTAS","RURAL","ACOSTA SINSAJOA AMANDA ANGELICA ",,"NO"
"PUTUMAYO","86865","286568005091","CENT EDUC RUR LAS MALVINAS","286568004591","CENT EDUC RUR LAS MALVINAS","28656800509106","ESC RUR MIX MOGAMBO","RURAL","ARTEAGA ALBAN ELIZABETH DEL CARMEN ",,"NO"
"PUTUMAYO","86571","286571000050","CER SAUDITA","286571000092","CER SAUDITA","28657100005007","ESC RUR MIX DOCE DE OCTUBRE","RURAL","#N/A",,"NO"
"PUTUMAYO","86569","286569000239","CENT EDUC RUR VILLAFLOR","286569000301","CENT EDUC RUR VILLAFLOR","28656900023910","ESC RUR MIX PUEBLO NUEVO","RURAL","JOSSA SEMANATE BAIRON MARTIN ",,"NO"
"PUTUMAYO","86757","286865002964","IE RUR EL AFILADOR","286757003946","IE RUR EL AFILADOR","28686500296402","ESC RUR MIX LA CEIBA","RURAL","MUÑOZ  SILVIO MIGUEL ",,"NO"
"PUTUMAYO","86573","286573001371","IE RUR LEONIDAS NORZAGARAY","286573001223","IE RUR LEONIDAS NORZAGARAY","28657300137108","ESC RUR MIX TRES TRONCOS","RURAL","ROJAS BROWN RAMIRO  ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286001001443","IE RUR LA CEIBA","28600100269504","ESC RUR MIX LA ESMERALDA","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286001003217","CENT EDUC RUR LAS PERLAS","28657100059906","ESC RUR MIX LA TORRE","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86569","286569000310","CEPBIN KWE'SX UMA KIWE","286885001506","CEPBIN KWE'SX UMA KIWE","28656900031002","ESFOBIN LA CONCORDIA","RURAL","#N/A",,"NO"
"PUTUMAYO","86320","286320000298","CENT EDUC RUR ALTAMIRA","286320001235","CENT EDUC RUR ALTAMIRA","28632000029811","ESC RUR MIX EL NARANJITO","RURAL","#N/A",,"NO"
"PUTUMAYO","86885","286885000658","IE RUR ALBANIA","286885001859","IE RUR ALBANIA","28688500065802","ESC RUR MIX PARAISO","RURAL","CABRERA  LUIS ANTIDIO ",,"NO"
"PUTUMAYO","86571","286001003209","IE RUR PUERTO ROSARIO","286001000447","IE RUR PUERTO ROSARIO","28600100320906","SAN CAYETANO","RURAL","CUARAN ORDOÑEZ JORGE WILSON ",,"NO"
"PUTUMAYO","86865","186865003745","IE CIUDAD LA HORMIGA","186865003745","IE CIUDAD LA HORMIGA","18686500374501","COL CIUDAD LA HORMIGA","URBANA","HERNANDEZ ESTRADA GLADIS DEL SOCORRO ",,"NO"
"PUTUMAYO","86320","286320000361","IE RUR TESALIA","286320000409","IE RUR TESALIA","28632000036108","ESC RUR MIX EL RETIRO","RURAL","MATURANA MOSQUERA FABIOLA  ",,"NO"
"PUTUMAYO","86568","186568003906","IE SANTA TERESA","186568005755","IE SANTA TERESA","18656800390603","ESC URB MIX EL PRADO","URBANA","BURBANO PORTILLO FELIPE NERY ",,"NO"
"PUTUMAYO","86757","286757000114","IE RUR AGUA CLARA","286757000351","IE RUR AGUA CLARA","28675700011409","ESC RUR MIX NUEVA RISARALDA","RURAL","ACHICANOY MARTINEZ JOSE LUIS ",,"NO"
"PUTUMAYO","86573","286573000081","INST ETNOEDUCATIVA RUR INDIGENA KICHWA LLAKTAMANDA","286573003889","INST ETNOEDUCATIVA RUR INDIGENA KICHWA LLAKTAMANDA","28657300008102","ERM LA QUEBRADITA","RURAL","LOPEZ BARRERA FABIAN DAVID ",,"NO"
"PUTUMAYO","86568","186568005577","IE SAN FRANCISCO DE ASIS","186568061221","IE SAN FRANCISCO DE ASIS","18656800557706","ESC URB MIX METROPOLITANO","URBANA","MESIAS CARLOSAMA LUIS CARLOS ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286571000114","IE RUR MAYOYOQUE","48600100071307","ESC RUR  MIX  LOS PINOS","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86568","286568003099","CENT EDUC RUR TETEYE","286568003099","CENT EDUC RUR TETEYE","28656800309901","CER TETEYE - SEDE PRINCIAPL","RURAL","MUÑOZ BURBANO LUIS GERMAN ",,"NO"
"PUTUMAYO","86001","286001003292","IE RUR CIUDAD PUERTO LIMON","286001003292","IE RUR CIUDAD PUERTO LIMON","28600100329201","COL RUR CIUDAD PUERTO LIMON","RURAL","CUARAN BURBANO ROBERTO  ",,"SI"
"PUTUMAYO","86568","286568002807","CENT EDUC RUR COCAYA","286568002807","CENT EDUC RUR COCAYA","28656800280711","ERM COCAYA","RURAL","MUÑOZ MUÑOZ YONY FREDY ",,"NO"
"PUTUMAYO","86749","286749000598","IE RUR BILINGUE ARTESANAL CAMENTSA","286749000024","IE RUR BILINGUE ARTESANAL CAMENTSA","28674900059802","ESC RUR MIX BILING LAS COCHAS","RURAL","SIGINDIOY MUCHAVISOY MARIA ANTONIA ",,"NO"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568004753","IE RUR CIUDAD SANTANA","28656800053714","ESC RUR MIX CARMELA","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86757","286757000032","CENT EDUC RUR PUERTO EL SOL","286757000032","CENT EDUC RUR PUERTO EL SOL","28675700003201","CER PUERTO EL SOL - SEDE PRINCIPAL","RURAL","CORAL GUERRERO JAIRO IVAN ",,"SI"
"PUTUMAYO","86568","286568005083","IE RUR ECOLOGICO EL CUEMBI","286568002815","IE RUR ECOLOGICO EL CUEMBI","28656800508302","ESC RUR MIX BELLO HORIZONTE","RURAL","TORRES NACED MARIA CRISTINA ",,"NO"
"PUTUMAYO","86865","286865003936","IE RUR JORDAN GUISIA","286865003588","IE RUR JORDAN GUISIA","28686500393610","ESC RUR MIX EL AJI","RURAL","BURBANO OBANDO AURA INES ",,"NO"
"PUTUMAYO","86865","286865002727","IE RUR LA CONCORDIA","286865002727","IE RUR LA CONCORDIA","28686500272701","IER LA CONCORDIA - SEDE PRINCIPAL","RURAL","RICAURTE CEBALLOS JESUS ALBERTO ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286001003039","IE RUR LA CEIBA","28600100269514","ESC RUR MIX LA ARGENTINA","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86573","286573000901","IE RUR JORGE ELIECER GAITAN","286573000901","IE RUR JORGE ELIECER GAITAN","28657300090101","IER RUR JORGE ELIECER GAITAN - SEDE PRINCIAPL","RURAL","#N/A",,"SI"
"PUTUMAYO","86755","286755000044","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","286755000044","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","28675500004401","ESC RUR MIX SAN ANTONIO DEL POROTOYACO","RURAL","BENAVIDES RAMOS JOSE ANTONIO ",,"NO"
"PUTUMAYO","86571","286001001516","IE AMAZONICA","286001000137","IE AMAZONICA","28600100151603","CER SAN JOSE DE LA MONTAÑA - SEDE PRINCIPAL","RURAL","APRAEZ YELA ALVARO GERMAN ",,"NO"
"PUTUMAYO","86568","286568002874","CENT EDUC RUR DANUBIO","286568060905","CENT EDUC RUR DANUBIO","28656800287408","ESC RUR MIX LOS MILAGROS","RURAL","QUENAN GOMEZ ALVARO ABEL ",,"NO"
"PUTUMAYO","86571","286571004811","CEPBIN KWE'SX SEK LUUCXWE'SX","286571004811","CEPBIN KWE'SX SEK LUUCXWE'SX","28657100481101","ESFOBIN PENJAMO","RURAL","#N/A",,"NO"
"PUTUMAYO","86757","286865001879","IE RUR EL SABALO","286757003938","IE RUR EL SABALO","28686500187905","ESC RUR MIX SAN LORENZO","RURAL","RAMOS  JOSE ANTONIO ",,"NO"
"PUTUMAYO","86571","286001002636","IE RUR RAFAEL REYES","286001001729","IE RUR RAFAEL REYES","28600100263618","ESC RUR MIX BUENA ESPERANZA","RURAL","BURBANO HERNANDEZ WILLS JAIRO ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286571004772","CENT EDUC RUR LAS PERLAS","28657100059916","ESC RUR MIX BRISAS DEL YURILLITA","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86865","286865001780","IE RUR EL CAIRO","286865001798","IE RUR EL CAIRO","28686500178008","ESC RUR MIX SAN RAMON","RURAL","ORDOÑEZ BOLAÑOS DEIBER  ",,"NO"
"PUTUMAYO","86573","286573000901","IE RUR JORGE ELIECER GAITAN","286573000880","IE RUR JORGE ELIECER GAITAN","28657300090113","ESC RUR MIX EL REMANSO","RURAL","#N/A",,"NO"
"PUTUMAYO","86885","286885000224","IE RUR RIO BLANCO","286885001778","IE RUR RIO BLANCO","28688500022412","ESC RUR MIX EL DESIERTO","RURAL","ZAMBRANO GOMEZ JORGE MAURO ",,"NO"
"PUTUMAYO","86571","286001001494","IE RUR GALLINAZO","286571000424","IE RUR GALLINAZO","28600100149412","ESC RUR MIX LAS ACACIAS","RURAL","ADARVE CABEZAS CLARA INES ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286571000572","CENT EDUC RUR LAS PERLAS","28657100059913","ESC RUR MIX NORMANDIA","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86573","286573003901","IE RUR SAN LUIS GONZAGA","286573000278","IE RUR SAN LUIS GONZAGA","28657300390106","ESC RUR MIX PUERTO BOY","RURAL","CORTES VILLACORTA JUAN JOSE ",,"NO"
"PUTUMAYO","86865","286865001658","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","286865003472","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","28686500165802","ESC RUR MIX LAS PALMERAS","RURAL","#N/A",,"NO"
"PUTUMAYO","86001","186001002241","IE SANTA MARIA GORETTI","186001002241","IE SANTA MARIA GORETTI","18600100224101","COL SANTA MARIA GORETTI","URBANA","BURBANO CERON ANA FLORINDA ",,"NO"
"PUTUMAYO","86757","286757000032","CENT EDUC RUR PUERTO EL SOL","286865003545","CENT EDUC RUR PUERTO EL SOL","28675700003206","ESC RUR MIX SAN LUIS DE LA FRONTERA","RURAL","CORAL GUERRERO JAIRO IVAN ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286571800021","IE RUR MAYOYOQUE","48600100071320","EL PALMAR","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286571000581","CENT EDUC RUR LAS PERLAS","28657100059914","ESC RUR MIX LA ILUSION","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286001002539","IE RUR LA CEIBA","28600100269506","ESC RUR MIX EL PARAISO","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885001620","IE RUR VILLA AMAZONICA","28688500006214","ESC RUR MIX ALTO SAN JUAN","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86568","186568005577","IE SAN FRANCISCO DE ASIS","186568003434","IE SAN FRANCISCO DE ASIS","18656800557705","ESC URB MIX 20 DE JULIO","URBANA","MESIAS CARLOSAMA LUIS CARLOS ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568003633","CENT EDUC RUR MARACAIBO","28656800236004","ESC RUR MIX LA PEDREGOSA","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
