"fecha","pais","municipio","delito","circunstacia_de_la_captura","pais_capturado","genero"
"4/28/22","COLOMBIA","CAQUEZA","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/28/22","COLOMBIA","DABEIBA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/28/22","COLOMBIA","LOS CÓRDOBAS","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/28/22","COLOMBIA","PITALITO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/28/22","COLOMBIA","SANTA ROSA DE CABAL","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/28/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/28/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","VENEZUELA","FEMENINO"
"4/27/22","COLOMBIA","BARRANQUILLA (CT)","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/27/22","COLOMBIA","DAGUA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/27/22","COLOMBIA","LOS CÓRDOBAS","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/27/22","COLOMBIA","LOS PATIOS","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/27/22","COLOMBIA","SAN JOSÉ DE MIRANDA","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/27/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/26/22","COLOMBIA","BOAVITA","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/26/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/26/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/26/22","COLOMBIA","CHOACHÍ","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","NO REPORTADO","MASCULINO"
"4/26/22","COLOMBIA","NECOCLÍ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/26/22","COLOMBIA","OBANDO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/26/22","COLOMBIA","PASTO (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/25/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/25/22","COLOMBIA","MAICAO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/25/22","COLOMBIA","MAICAO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/25/22","COLOMBIA","POPAYÁN (CT)","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/25/22","COLOMBIA","SANTA MARTA (CT)","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/23/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/22/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/22/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/22/22","COLOMBIA","CALAMAR","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/22/22","COLOMBIA","MOMIL","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/22/22","COLOMBIA","PUERTO SANTANDER","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/22/22","COLOMBIA","PUERTO SANTANDER","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/22/22","COLOMBIA","QUINCHÍA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/22/22","COLOMBIA","SANTA MARTA (CT)","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/22/22","COLOMBIA","SANTA MARTA (CT)","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/22/22","COLOMBIA","VILLAGÓMEZ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/21/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/21/22","COLOMBIA","BUCARAMANGA (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/21/22","COLOMBIA","CÚCUTA (CT)","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/21/22","COLOMBIA","CUMARIBO","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/21/22","COLOMBIA","ORITO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/21/22","COLOMBIA","PAIPA","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/21/22","COLOMBIA","REMEDIOS","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/21/22","COLOMBIA","YOTOCO","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/21/22","COLOMBIA","YOTOCO","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/20/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/20/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/20/22","COLOMBIA","CIMITARRA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/20/22","COLOMBIA","CÚCUTA (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/20/22","COLOMBIA","CÚCUTA (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/20/22","COLOMBIA","POPAYÁN (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/20/22","COLOMBIA","PUERTO LIBERTADOR","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/20/22","COLOMBIA","QUIMBAYA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/20/22","COLOMBIA","SUCRE","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/19/22","COLOMBIA","SALENTO","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/19/22","COLOMBIA","SAN JOSÉ DEL GUAVIARE (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/18/22","COLOMBIA","BUENAVENTURA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/18/22","COLOMBIA","CALIFORNIA","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/18/22","COLOMBIA","MANAURE","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/18/22","COLOMBIA","PASTO (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/17/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/17/22","COLOMBIA","NEIVA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/17/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/16/22","COLOMBIA","INÍRIDA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/16/22","COLOMBIA","POPAYÁN (CT)","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/14/22","COLOMBIA","BARRANQUILLA (CT)","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/14/22","COLOMBIA","LA UNIÓN","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/13/22","COLOMBIA","CALARCA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/13/22","COLOMBIA","EL TAMBO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/13/22","COLOMBIA","PEREIRA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/13/22","COLOMBIA","TURBO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/13/22","COLOMBIA","VILLA DE SAN DIEGO DE UBATE","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/12/22","COLOMBIA","BARRANQUILLA (CT)","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/11/22","COLOMBIA","EL COLEGIO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/11/22","COLOMBIA","MARMATO","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/11/22","COLOMBIA","SAHAGÚN","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/11/22","COLOMBIA","VERGARA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/11/22","COLOMBIA","VERGARA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","VENEZUELA","FEMENINO"
"4/11/22","COLOMBIA","VILLAGÓMEZ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/11/22","COLOMBIA","VILLAGÓMEZ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/10/22","COLOMBIA","TURBO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/10/22","COLOMBIA","VILLAMARÍA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/9/22","COLOMBIA","BUCARAMANGA (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/9/22","COLOMBIA","FLORENCIA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/9/22","COLOMBIA","PALMAR DE VARELA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/9/22","COLOMBIA","PUERTO BOYACÁ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/9/22","COLOMBIA","TUBARÁ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/8/22","COLOMBIA","BUENAVENTURA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/7/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/7/22","COLOMBIA","BUCARAMANGA (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/7/22","COLOMBIA","BUCARAMANGA (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/7/22","COLOMBIA","CÁCOTA","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/7/22","COLOMBIA","CUMARIBO","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/7/22","COLOMBIA","IBAGUÉ (CT)","ARTICULO 329. MANEJO ILICITO DE ESPECIES EXOTICAS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/7/22","COLOMBIA","PIAMONTE","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/7/22","COLOMBIA","PUEBLOVIEJO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","NO REPORTADO","MASCULINO"
"4/6/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/6/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/6/22","COLOMBIA","CALI (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","NO REPORTADO","MASCULINO"
"4/6/22","COLOMBIA","CHINÁCOTA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","EL SANTUARIO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","GAMA","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","GIRÓN","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","ITAGUI","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","MAGANGUÉ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","MEDELLÍN (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","NO REPORTADO","MASCULINO"
"4/6/22","COLOMBIA","MEDELLÍN (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","FEMENINO"
"4/6/22","COLOMBIA","MEDELLÍN (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","MOMPÓS","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","PALMIRA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","PALMIRA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/6/22","COLOMBIA","POPAYÁN (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","RIOHACHA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","SANTA ANA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","SANTAFÉ DE ANTIOQUIA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","NO REPORTADO","MASCULINO"
"4/6/22","COLOMBIA","SARDINATA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/6/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","VENEZUELA","FEMENINO"
"4/5/22","COLOMBIA","AGUSTÍN CODAZZI","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/5/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/5/22","COLOMBIA","CAIMITO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/5/22","COLOMBIA","MAICAO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"4/5/22","COLOMBIA","REMEDIOS","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/5/22","COLOMBIA","RIOHACHA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/5/22","COLOMBIA","SAN VICENTE DEL CAGUÁN","ARTICULO 330A. PROMOCION Y FINANCIACION DE LA DEFORESTACION","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"4/5/22","COLOMBIA","VICTORIA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/5/22","COLOMBIA","VILLA DE LEYVA","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/5/22","COLOMBIA","ZONA BANANERA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/4/22","COLOMBIA","ARJONA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/4/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"4/4/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"4/4/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
