"caracterizacion","parentesco","fuerza","grado_alfabetico","rango","sexo","fec_nacimiento","edad","ciudad","dpto","pais"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1972-10-17T00:00:00.000","48","MELGAR","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1981-09-27T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1977-05-24T00:00:00.000","43","TURBACO","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SV","SUBOFICIAL","MASCULINO","1974-06-11T00:00:00.000","46","MONTERIA","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-04-02T00:00:00.000","42","YONDO-CASABE","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-05-15T00:00:00.000","41","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-08-15T00:00:00.000","40","CHINCHINA","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-05-18T00:00:00.000","41","FACATATIVA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1981-02-22T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-12-23T00:00:00.000","39","SALGAR","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-04-14T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1978-03-25T00:00:00.000","42","SAN GIL","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1978-05-06T00:00:00.000","42","MELGAR","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-03-18T00:00:00.000","41","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1970-02-25T00:00:00.000","50","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-07-11T00:00:00.000","43","BELLO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1982-11-22T00:00:00.000","38","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1974-07-10T00:00:00.000","46","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-05-09T00:00:00.000","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-01-20T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1979-09-06T00:00:00.000","41","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1973-02-26T00:00:00.000","47","CAREPA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1977-02-16T00:00:00.000","43","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","1970-01-19T00:00:00.000","50","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-11-30T00:00:00.000","41","BELLO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-10-15T00:00:00.000","41","MONTERIA","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1977-12-12T00:00:00.000","42","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-08-26T00:00:00.000","42","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-01-17T00:00:00.000","41","PIEDECUESTA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-11-07T00:00:00.000","44","CIENAGA","MAGDALENA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","1975-09-07T00:00:00.000","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-03-08T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1977-07-21T00:00:00.000","43","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1977-03-17T00:00:00.000","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-10-22T00:00:00.000","42","LA DORADA","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-10-16T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1972-06-18T00:00:00.000","48","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1976-10-05T00:00:00.000","44","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-05-20T00:00:00.000","43","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1976-11-17T00:00:00.000","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1977-02-07T00:00:00.000","43","PIEDECUESTA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1980-01-05T00:00:00.000","40","YUMBO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-11-08T00:00:00.000","42","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-02-07T00:00:00.000","42","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-01-19T00:00:00.000","41","RIOHACHA","LA GUAJIRA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-09-17T00:00:00.000","42","CIMITARRA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1978-06-26T00:00:00.000","42","LORICA","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1979-12-14T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-11-09T00:00:00.000","44","VILLA DE LEIVA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-04-29T00:00:00.000","41","SAN VICENTE DE CHUCURI","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-07-31T00:00:00.000","41","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1970-03-14T00:00:00.000","50","GIRARDOT","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-04-21T00:00:00.000","42","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-10-14T00:00:00.000","44","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1980-01-29T00:00:00.000","40","SOLEDAD","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-05-11T00:00:00.000","42","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-10-24T00:00:00.000","41","COCORNA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1974-10-29T00:00:00.000","46","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-08-31T00:00:00.000","42","QUIMBAYA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1975-10-29T00:00:00.000","45","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-03-18T00:00:00.000","41","YOPAL","CASANARE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1977-02-04T00:00:00.000","43","PITALITO","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-06-20T00:00:00.000","41","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1976-08-11T00:00:00.000","44","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-06-01T00:00:00.000","42","JURADO","CHOCO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1979-09-05T00:00:00.000","41","CALAMAR","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1977-06-04T00:00:00.000","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1975-03-23T00:00:00.000","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1980-08-08T00:00:00.000","40","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-01-20T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1975-01-15T00:00:00.000","45","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1978-01-16T00:00:00.000","42","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1977-07-16T00:00:00.000","43","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","FEMENINO","1965-08-18T00:00:00.000","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-09-12T00:00:00.000","43","OCAÑA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-24T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-12-27T00:00:00.000","41","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-07-23T00:00:00.000","40","FONTIBON","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-01-24T00:00:00.000","40","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-07-04T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1977-10-24T00:00:00.000","43","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SV","SUBOFICIAL","MASCULINO","1974-09-28T00:00:00.000","46","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-08T00:00:00.000","40","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-05-26T00:00:00.000","42","VALLEDUPAR","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-10-08T00:00:00.000","40","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-04-16T00:00:00.000","40","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-17T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-20T00:00:00.000","40","TUNJA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-07-08T00:00:00.000","42","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-22T00:00:00.000","40","RIOHACHA","LA GUAJIRA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-11-22T00:00:00.000","44","PLANETA RICA","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","OFICIAL","FEMENINO","1970-06-28T00:00:00.000","50","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-08-20T00:00:00.000","43","HATONUEVO","LA GUAJIRA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-11-13T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-04-21T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-11-02T00:00:00.000","42","SOLEDAD","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1967-10-19T00:00:00.000","53","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1972-04-05T00:00:00.000","48","COLON","PUTUMAYO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1971-12-01T00:00:00.000","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","1978-10-31T00:00:00.000","42","VILLANUEVA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-08-08T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-09-17T00:00:00.000","44","BOSCONIA","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","OFICIAL","MASCULINO","1973-08-09T00:00:00.000","47","SINCELEJO","SUCRE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-11-07T00:00:00.000","44","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1978-02-02T00:00:00.000","42","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-08T00:00:00.000","41","CHAPARRAL","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-01-25T00:00:00.000","42","DUITAMA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-04-18T00:00:00.000","40","HONDA","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-09-27T00:00:00.000","43","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1976-09-20T00:00:00.000","44","APARTADO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-27T00:00:00.000","40","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-11-11T00:00:00.000","42","ORTEGA","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-10-23T00:00:00.000","43","CIENAGA","MAGDALENA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-03-20T00:00:00.000","44","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1975-06-30T00:00:00.000","45","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-02-24T00:00:00.000","44","TUNJA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-02-20T00:00:00.000","44","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-09-29T00:00:00.000","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1975-05-18T00:00:00.000","45","VALLEDUPAR","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-01-04T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-07-02T00:00:00.000","40","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1975-06-17T00:00:00.000","45","GIRARDOT","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-12-08T00:00:00.000","39","SOGAMOSO","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-13T00:00:00.000","40","BELLO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-05-29T00:00:00.000","43","FLORIDABLANCA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-07-02T00:00:00.000","44","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-01-22T00:00:00.000","39","SOGAMOSO","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-12-16T00:00:00.000","39","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1974-09-17T00:00:00.000","46","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-10-29T00:00:00.000","41","PUERTO BERRIO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1978-04-28T00:00:00.000","42","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-09-07T00:00:00.000","42","PITALITO","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-06-09T00:00:00.000","42","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-05-08T00:00:00.000","42","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-12-01T00:00:00.000","43","FRONTINO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-04-17T00:00:00.000","42","EL CERRITO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-12-26T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-12T00:00:00.000","41","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-06-07T00:00:00.000","43","CHIGORODO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-10-06T00:00:00.000","40","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-23T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-05-22T00:00:00.000","43","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-12-29T00:00:00.000","42","VALLEDUPAR","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1975-12-25T00:00:00.000","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-10-06T00:00:00.000","44","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-09-23T00:00:00.000","41","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1977-06-20T00:00:00.000","43","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-12-18T00:00:00.000","41","SAN VICENTE DE CHUCURI","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-09-13T00:00:00.000","43","JAMUNDI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-04-09T00:00:00.000","44","SEVILLA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-01-01T00:00:00.000","43","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1979-07-25T00:00:00.000","41","MOSQUERA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1980-10-12T00:00:00.000","40","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-23T00:00:00.000","41","FLORENCIA","CAQUETA","COLOMBIA"
