"regi_n","metropolitana","distrito","estaci_n","barrio","zona","nro_integrantes","estado"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SEIS DE POLICIA VILLETA","ESTACION DE POLICIA VILLETA","VEREDA SAN CARLOS","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","BELLA VISTA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA COMPARTIR","COMPARTIR","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA PACHO","VEREDA PAJONALES","RURAL","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA PACHO","VILLA DEL SOL","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA VILLAGOMEZ","VEREDA BUENA VISTA","RURAL","24","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA VILLAGOMEZ","CENTRO","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA PAIME","VEREDA SANTUARIO","RURAL","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA LA PALMA","VILLA ESPERANZA","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA LA PALMA","GALERIAS","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA SAN CAYETANO","CENTRO","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA YACOPI","BARRO AMARILLO","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRECE DE POLICIA GACHETA","ESTACION DE POLICIA GACHETA","BARRIO LA PRIMAVERA","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRECE DE POLICIA GACHETA","ESTACION DE POLICIA JUNIN","VEREDA SAN RAFAEL","RURAL","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRECE DE POLICIA GACHETA","ESTACION DE POLICIA JUNIN","CENTRO","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRECE DE POLICIA GACHETA","ESTACION DE POLICIA JUNIN","VEREDA LA VEGA","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRECE DE POLICIA GACHETA","ESTACION DE POLICIA UBALA","CENTRO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRECE DE POLICIA GACHETA","ESTACION DE POLICIA GAMA","SAN ROQUE","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRECE DE POLICIA GACHETA","ESTACION DE POLICIA GACHALA","NARIÑO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO QUINCE DE POLICIA CAQUEZA","ESTACION DE POLICIA CAQUEZA","CENTRO","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO QUINCE DE POLICIA CAQUEZA","ESTACION DE POLICIA CAQUEZA","VEREDA RIO NEGRO","RURAL","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","CENTRO","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","LEON  XIII","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SEIS DE POLICIA VILLETA","ESTACION DE POLICIA VERGARA","VEREDA PINZAIMA","RURAL","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SEIS DE POLICIA VILLETA","ESTACION DE POLICIA NOCAIMA","ALTOS DEL POBLADO","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GUATAQUI","VEREDA EL PORVENIR","RURAL","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA RICAURTE","EL POSO","RURAL","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CINCO DE POLICIA SAN JUAN DE RIOSECO","ESTACION DE POLICIA GUAYABAL DE SIQUIMA","CENTRO","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRES DE POLICIA LA MESA","ESTACION DE POLICIA LA MESA","CENTRO","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO NUEVE DE POLICIA ZIPAQUIRA","ESTACION DE POLICIA ZIPAQUIRA","CIUDADELA EL RECREO","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","OLIVOS","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA COMPARTIR","NUEVO COMPARTIR","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO NUEVE DE POLICIA ZIPAQUIRA","ESTACION DE POLICIA ZIPAQUIRA","TERRAPLEN","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA JERUSALEN","EL JARDIN","URBANA","4","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","LAS VEGAS","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO NUEVE DE POLICIA ZIPAQUIRA","ESTACION DE POLICIA ZIPAQUIRA","ALGARRA","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO NUEVE DE POLICIA ZIPAQUIRA","ESTACION DE POLICIA ZIPAQUIRA","CENTRO","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO NUEVE DE POLICIA ZIPAQUIRA","ESTACION DE POLICIA ZIPAQUIRA","ALGARRA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SEIS DE POLICIA VILLETA","ESTACION DE POLICIA UTICA","LA CITA","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SEIS DE POLICIA VILLETA","ESTACION DE POLICIA VILLETA","SAN CAYETANO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRES DE POLICIA LA MESA","ESTACION DE POLICIA LA MESA","VER.QUINTA COLOMBIA","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CINCO DE POLICIA SAN JUAN DE RIOSECO","ESTACION DE POLICIA CHAGUANI","LAS CRUCES","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOCE DE POLICIA CHOCONTA","ESTACION DE POLICIA CHOCONTA","CENTRO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO QUINCE DE POLICIA CAQUEZA","ESTACION DE POLICIA CAQUEZA","CENTRO","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","JULIO RINCON","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","BARRIO CENTRO","URBANA","81","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","SAN HUMBERTO","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","UBATE","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CUATRO DE POLICIA FACATATIVA","ESTACION DE POLICIA FUNZA","LA AURORA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CUATRO DE POLICIA FACATATIVA","ESTACION DE POLICIA FUNZA","LA AURORA","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CUATRO DE POLICIA FACATATIVA","ESTACION DE POLICIA FUNZA","LA AURORA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CUATRO DE POLICIA FACATATIVA","ESTACION DE POLICIA EL ROSAL","VDA.  LA UNION","RURAL","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","LA DESPENSA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","CUMBRES SAN MATEO I","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA",,"ESTACION DE POLICIA BOSA","POTRERITOS","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOCE DE POLICIA CHOCONTA","ESTACION DE POLICIA GUATAVITA","VEREDA MONTECILLO","RURAL","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","BARRIO SAN MARTIN","URBANA","26","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CUATRO DE POLICIA FACATATIVA","ESTACION DE POLICIA MADRID","LA MAGNOLIA","URBANA","5","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CINCO DE POLICIA SAN JUAN DE RIOSECO","ESTACION DE POLICIA SAN JUAN DE RIOSECO","VEREDA CENTRO","RURAL","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CINCO DE POLICIA SAN JUAN DE RIOSECO","ESTACION DE POLICIA PULI","VEREDA EL MANANTIAL","RURAL","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SEIS DE POLICIA VILLETA","ESTACION DE POLICIA NIMAIMA","CHICO ALTO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SIETE DE POLICIA PUERTO SALGAR","ESTACION DE POLICIA PUERTO SALGAR","ALTO BUENOS AIRES","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA TABIO","VEREDA RIO FRIO","RURAL","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA YACOPI","VEREDA MORAY ALTO","RURAL","26","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOCE DE POLICIA CHOCONTA","ESTACION DE POLICIA SESQUILE","VEREDA SAN JOSE","RURAL","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA COMPARTIR","VALLES DE SANTA ANA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","QUINTAS DE LA LAGUNA","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","EL OASIS","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","URBANIZACION EL SOL","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA COMPARTIR","COMPARTIR","RURAL","24","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRES DE POLICIA LA MESA","ESTACION DE POLICIA ANAPOIMA","BARRIO  NUEVA COLOMBIA","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","CIUDAD VERDE","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRES DE POLICIA LA MESA","ESTACION DE POLICIA TENA","VEREDA EL ROSARIO","RURAL","22","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CINCO DE POLICIA SAN JUAN DE RIOSECO","ESTACION DE POLICIA GUAYABAL DE SIQUIMA","EL ROBLEDAL","RURAL","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SEIS DE POLICIA VILLETA","ESTACION DE POLICIA SASAIMA","VEREDA LAS MERCEDES","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CUATRO DE POLICIA FACATATIVA","ESTACION DE POLICIA EL ROSAL","VILLA MONICA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CINCO DE POLICIA SAN JUAN DE RIOSECO","ESTACION DE POLICIA BITUIMA","CENTRO","RURAL","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA CAJICA","CAPELLANIA","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA CAJICA","CANDELARIA I-II","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA SOPO","VER.LOS COMUNEROS","RURAL","19","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA TENJO","VER.CHURUGUACO","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOCE DE POLICIA CHOCONTA","ESTACION DE POLICIA SUESCA","VILLA CLARA","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO QUINCE DE POLICIA CAQUEZA","ESTACION DE POLICIA UNE","VILLA NATALIA","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CUATRO DE POLICIA FACATATIVA","ESTACION DE POLICIA MOSQUERA","CONDADO","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA FUSAGASUGA",,"RURAL","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GUATAQUI","BARRIO LAS AMERICAS","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRES DE POLICIA LA MESA","ESTACION DE POLICIA APULO","EL SOLAR","RURAL","18","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CUATRO DE POLICIA FACATATIVA","ESTACION DE POLICIA FACATATIVA",,"URBANA","5","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO CINCO DE POLICIA SAN JUAN DE RIOSECO","ESTACION DE POLICIA BELTRAN","CENTRO.","URBANA","4","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SEIS DE POLICIA VILLETA","ESTACION DE POLICIA NOCAIMA","EL PESEBRE","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SIETE DE POLICIA PUERTO SALGAR","ESTACION DE POLICIA PUERTO SALGAR","CENTRO.","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA LA CALERA",,"URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO NUEVE DE POLICIA ZIPAQUIRA","ESTACION DE POLICIA ZIPAQUIRA",,"URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ONCE DE POLICIA UBATE","ESTACION DE POLICIA SUTATAUSA",,"URBANA","29","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOCE DE POLICIA CHOCONTA","ESTACION DE POLICIA SUESCA","CASICAZGO","RURAL","23","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRECE DE POLICIA GACHETA","ESTACION DE POLICIA GAMA","CALLE SAN ROQUE","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO QUINCE DE POLICIA CAQUEZA","ESTACION DE POLICIA CAQUEZA","CENTRO.","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO",,"URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA LA CALERA","CENTRO","RURAL","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA LA CALERA","CENTRO","RURAL","18","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA LA CALERA","CENTRO","RURAL","22","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA LA CALERA","CENTRO","RURAL","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA SOPO","CENTRO","RURAL","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA SOPO","CENTRO","RURAL","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA SOPO","CENTRO","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA SOPO","CENTRO","RURAL","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA PACHO","CENTRO","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA PACHO","CENTRO","RURAL","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA PACHO","CENTRO","RURAL","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA PACHO","CENTRO","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","CENTRO","RURAL","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","CENTRO","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","CENTRO","RURAL","5","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","CENTRO","RURAL","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","LAGOS DE MALIBU","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","VILLA NUEVA C","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA COMPARTIR","CENTRO.,","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA COMPARTIR",,"URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","LOMA LINDA","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","TREBOL","URBANA","19","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA COMPARTIR","CENTRO","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","JUAN PABLO II","URBANA","31","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","CENTRO","URBANA","15","ACTIVO"
