"hecho","ruptura","conexo","estado_noticia","etapa","anio_denuncia","anio_entrada","anio_hecho","ley","pais","departamento","municipio","seccional","grupo_delito","delito","captura","imputacion","condena","atipicidad_inexistencia","acusacion","homicidio_doloso_consumado","total_procesos"
"SI","NO","NO","INACTIVO","QUERELLABLE","2010","2010","2010","Ley 1098","Colombia","Cundinamarca","SOACHA","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","LESIONES PERSONALES","LESIONES PERSONALES SIN SECUELAS","NO","NO","NO","NO","NO","NO","249.0"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2016","2016","2016","Ley 906","Colombia","Huila","NEIVA","DIRECCIÓN SECCIONAL DE HUILA","FALSEDAD EN DOCUMENTO","FALSEDAD MATERIAL EN DOCUMENTO PUBLICO. ART. 287 C.P.","SI","SI","SI","NO","SI","NO","1.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Boyaca","RAMIRIQUÍ","DIRECCIÓN SECCIONAL DE BOYACÁ","VIOLENCIA INTRAFAMILIAR","VIOLENCIA INTRAFAMILIAR ART. 229 C.P.","NO","NO","NO","SI","NO","NO","2.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Santander","BARRANCABERMEJA","DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO","PATRIMONIO ECONOMICO","ABUSO DE CONFIANZA. ART. 249 C.P.","NO","NO","NO","NO","NO","NO","7.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2018","2018","2018","Ley 906","Colombia","Cauca","SILVIA","DIRECCIÓN SECCIONAL DE CAUCA","AMENAZAS","AMENAZAS ART. 347 C.P.","NO","NO","NO","NO","NO","NO","24.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2016","2016","2016","Ley 906","Colombia","Meta","PUERTO RICO","DIRECCIÓN SECCIONAL DE META","SEGURIDAD PUBLICA","TERRORISMO ART. 343 C.P.","NO","NO","NO","NO","NO","NO","31.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2017","2017","2017","Ley 906","Colombia","Santander","GIRÓN","DIRECCIÓN SECCIONAL DE SANTANDER","FABRICACION, TRAFICO Y PORTE DE ARMAS","FABRICACION, TRAFICO Y PORTE DE ARMAS DE FUEGO O MUNICIONES ART. 365 C.P.","NO","NO","NO","SI","NO","NO","4.0"
"NO","NO","NO","INACTIVO","QUERELLABLE","2020","2020","2020","Ley 906","Colombia","Valle del Cauca","CALI","DIRECCIÓN SECCIONAL DE CALI","PATRIMONIO ECONOMICO","DAÑO EN BIEN AJENO. ART. 265 C.P.","NO","NO","NO","SI","NO","NO","34.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2010","2010","2010","Ley 906","Colombia","Huila","PITALITO","DIRECCIÓN SECCIONAL DE HUILA","LESIONES PERSONALES","LESIONES PERSONALES SIN SECUELAS","NO","NO","NO","NO","NO","NO","8.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2022","2022","2020","Ley 906","Colombia","Atlántico","SOLEDAD","DIRECCIÓN SECCIONAL DE ATLÁNTICO","DELITOS SEXUALES","ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR ART.207C.P. AGRAVADO ART. 211 N.4. SE REALIZARE SOBRE PERSONA MENOR DE 14 AÑOS","NO","NO","NO","NO","NO","NO","1.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2021","2021","2021","Ley 906","Colombia","Chocó","RIOSUCIO","DIRECCIÓN SECCIONAL DE CHOCÓ","HOMICIDIO DOLOSO","HOMICIDIO ART. 103 C.P.","NO","NO","NO","NO","NO","NO","20.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Santander","PUENTE NACIONAL","DIRECCIÓN SECCIONAL DE SANTANDER","CONTRA LA FAMILIA","EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD ART. 230A C.P. AD. LEY 890/2004 ART.7","NO","NO","NO","SI","NO","NO","2.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Santander","BUCARAMANGA","DIRECCIÓN SECCIONAL DE SANTANDER","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","NO","NO","NO","278.0"
"SI","NO","NO","INACTIVO","QUERELLABLE","2010","2010","2010","Ley 906","Colombia","Santander","SAN JOAQUÍN","DIRECCIÓN SECCIONAL DE SANTANDER","LESIONES PERSONALES","LESIONES PERSONALES CON INCAPACIDAD MENOR 60 DIAS","NO","NO","NO","NO","NO","NO","11.0"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2019","2019","2019","Ley 906","Colombia","Bolívar","VILLANUEVA","DIRECCIÓN SECCIONAL DE BOLÍVAR","VIOLENCIA INTRAFAMILIAR","VIOLENCIA INTRAFAMILIAR ART. 229 C.P.","SI","SI","SI","NO","SI","NO","2.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","ACTOS DE DISCRIMINACION","HOSTIGAMIENTO POR MOTIVOS DE RAZA, RELIGIÓN, IDEOLOGÍA, POLÍTICA, U ORIGEN NACIONAL, ÉTNICO O CULTURAL 134 B","NO","NO","NO","SI","NO","NO","1.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Antioquia","SAN JERÓNIMO","DIRECCIÓN SECCIONAL DE ANTIOQUIA","FALSEDAD EN DOCUMENTO","USO DE DOCUMENTO FALSO. ART. 291 C.P.","NO","NO","NO","NO","NO","NO","1.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2021","2021","2021","Ley 906","Colombia","Sucre","SINCELEJO","DIRECCIÓN SECCIONAL DE SUCRE","DELITOS INFORMATICOS","HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009","NO","NO","NO","NO","NO","NO","68.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2018","2018","2018","Ley 906","Colombia","Nariño","PASTO","DIRECCIÓN SECCIONAL DE NARIÑO","ESTAFA","ESTAFA. ART. 246 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","NO","20.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2010","2010","2010","Ley 906","Colombia","Bolívar","CARTAGENA","DIRECCIÓN SECCIONAL DE BOLÍVAR","ORDEN ECONOMICO SOCIAL","FAVORECIMIENTO DE CONTRABANDO ART. 320 C.P.","NO","NO","NO","NO","NO","NO","8.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Valle del Cauca","ANSERMANUEVO","DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA","HOMICIDIO DOLOSO","HOMICIDIO ART. 103 C.P.","NO","NO","NO","NO","NO","SI","20.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2021","2021","2021","Ley 906","Colombia","Cundinamarca","GIRARDOT","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","HURTO","HURTO. ART. 239 C.P.","NO","NO","NO","NO","NO","NO","594.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","Cundinamarca","SIMIJACA","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","HURTO","HURTO. ART. 239 C.P.","NO","NO","NO","NO","NO","NO","25.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","Antioquia","MEDELLÍN","DIRECCIÓN SECCIONAL DE MEDELLÍN","HURTO","HURTO MENOR CUANTIA. ART. 239 C.P. AGRAVADO POR LA CONFIANZA ART. 241 C.P. N.2","NO","NO","NO","SI","NO","NO","4.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2016","2016","2016","Ley 906","Colombia","Meta","VILLAVICENCIO","DIRECCIÓN SECCIONAL DE META","FE PUBLICA","TRAFICO DE MONEDA FALSIFICADA. ART. 274 C.P.","NO","NO","NO","NO","NO","NO","4.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2018","2018","2017","Ley 906","Colombia","Antioquia","GIRARDOTA","DIRECCIÓN SECCIONAL DE MEDELLÍN","ESTAFA","ESTAFA. ART. 246 C.P.","NO","NO","NO","SI","NO","NO","1.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 1098","Colombia","Caldas","RIOSUCIO","DIRECCIÓN SECCIONAL DE CALDAS","HURTO","HURTO. ART. 239 C.P.","NO","NO","NO","NO","NO","NO","1.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2022","2022","2021","Ley 906","Colombia","Cundinamarca","AGUA DE DIOS","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","HURTO","HURTO AGRAVADO ART. 239 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","NO","1.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2022","2022","2022","Ley 906","Colombia","Atlántico","BARRANQUILLA","DIRECCIÓN SECCIONAL DE ATLÁNTICO","HOMICIDIO CULPOSO","HOMICIDIO CULPOSO ART. 109 C.P.","NO","NO","NO","NO","NO","NO","74.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Valle del Cauca","SEVILLA","DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA","HURTO","HURTO CALIFICADO ART. 240 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","NO","91.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","Tolima","SALDAÑA","DIRECCIÓN SECCIONAL DE TOLIMA","HURTO","HURTO. ART. 239 C.P. AGRAVADO POR LA DESTREZA ART. 241 C.P. N.10","NO","NO","NO","NO","NO","NO","2.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2014","2014","2010","Ley 906","Colombia","Tolima","MELGAR","DIRECCIÓN SECCIONAL DE TOLIMA","CORRUPCION TRIBUTARIA","OMISION DEL AGENTE RETENEDOR O RECAUDADOR ART. 402 C.P.","NO","NO","NO","SI","NO","NO","1.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2010","2010","2010","Ley 906","Colombia","Valle del Cauca","CARTAGO","DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA","HOMICIDIO DOLOSO","HOMICIDIO ART. 103 C.P.","NO","NO","NO","NO","NO","NO","33.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2019","2019","2019","Ley 906","Colombia","Antioquia","ANDES","DIRECCIÓN SECCIONAL DE ANTIOQUIA","HURTO","HURTO AGRAVADO ART. 239 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","NO","10.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2021","2021","2018","Ley 906","Colombia","Valle del Cauca","CALI","DIRECCIÓN SECCIONAL DE CALI","EXTORSION","EXTORSION. ART. 244 C.P MENOR CUANTIA","NO","NO","NO","NO","NO","NO","3.0"
"NO","SI","NO","INACTIVO","JUICIO","2014","2019","2014","Ley 906","Colombia","Santander","BUCARAMANGA","DIRECCIÓN SECCIONAL DE SANTANDER","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","NO","SI","NO","1.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2016","2016","2016","Ley 906","Colombia","Meta","VILLAVICENCIO",,"FABRICACION, TRAFICO Y PORTE DE ARMAS","FABRICACION, TRAFICO Y PORTE DE ARMAS DE FUEGO O MUNICIONES ART. 365 C.P.","NO","NO","NO","NO","NO","NO","2.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Norte de Santander","CÚCUTA","DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER","CORRUPCION TRIBUTARIA","EJERCICIO ILICITO DE ACTIVIDAD MONOPOLISTICA DE ARBITRIO RENTISTICO ART. 312 C.P.","NO","NO","NO","SI","NO","NO","1.0"
"SI","NO","NO","INACTIVO","QUERELLABLE","2015","2015","2015","Ley 906","Colombia","Cesar","AGUSTÍN CODAZZI","DIRECCIÓN SECCIONAL DE CESAR","HURTO","HURTO ART. 239 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","NO","209.0"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2018","2018","2018","Ley 1098","Colombia","Nariño","TUMACO","DIRECCIÓN SECCIONAL DE NARIÑO","ESTUPEFACIENTES","TRAFICO DE SUSTANCIAS PARA PROCESAMIENTO DE NARCOTICOS ART. 382 C.P.","NO","NO","NO","NO","NO","NO","1.0"
"NO","NO","NO","INACTIVO","QUERELLABLE","2022","2022","2020","Ley 906","Colombia","Magdalena","SANTA MARTA","DIRECCIÓN SECCIONAL DE MAGDALENA","ESTAFA","ESTAFA. ART. 246 C.P. MENOR CUANTIA","NO","NO","NO","SI","NO","NO","1.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2014","2014","2014","Ley 906","Colombia","La Guajira","RIOHACHA","DIRECCIÓN SECCIONAL DE LA GUAJIRA","ESTAFA","ESTAFA. ART. 246 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","NO","9.0"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2015","2015","2015","Ley 906","Colombia","Caquetá","CURILLO","DIRECCIÓN SECCIONAL DE CAQUETÁ","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C..","SI","SI","SI","NO","SI","NO","2.0"
"SI","NO","NO","ACTIVO","QUERELLABLE","2021","2021","2021","Ley 906","Colombia","Nariño","PASTO","DIRECCIÓN SECCIONAL DE NARIÑO","PATRIMONIO ECONOMICO","APROVECHAMIENTO DE ERROR AJENO O CASO FORTUITO. ART. 252 C.P.","NO","NO","NO","NO","NO","NO","8.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2017","2017","2017","Ley 906","Colombia","Norte de Santander","EL TARRA","DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER","ESTUPEFACIENTES","CONSERVACION O FINANCIACION DE PLANTACIONES ART. 375 C.P. MAS DE 8000 UNIDADES O 10,000 GRAMOS","NO","NO","NO","NO","NO","NO","1.0"
"NO","NO","NO","INACTIVO","QUERELLABLE","2011","2011","2011","Ley 906","Colombia","Valle del Cauca","JAMUNDÍ","DIRECCIÓN SECCIONAL DE CALI","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","SI","NO","NO","68.0"
"NO","SI","NO","INACTIVO","EJECUCIÓN DE PENAS","2019","2019","2019","Ley 906","Colombia","Quindío","ARMENIA","DIRECCIÓN SECCIONAL DE QUINDÍO","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C..","SI","SI","SI","NO","SI","NO","2.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2017","2017","2017","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE META","HURTO","HURTO CALIFICADO DE AUTOMOTOR MENOR CUANTIA  ART. 240 C.P. AGRAVADO POR LA CONFIANZA ART. 241 C.P. N.2","NO","NO","NO","NO","NO","NO","1.0"
"SI","NO","NO","INACTIVO","QUERELLABLE","2020","2020","2019","Ley 906","Colombia","Antioquia","CHIGORODÓ","DIRECCIÓN SECCIONAL DE ANTIOQUIA","HURTO","HURTO ART. 239 C.P. DE AUTOMOTOR MENOR CUANTIA","NO","NO","NO","NO","NO","NO","6.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2018","2018","2018","Ley 906","Colombia","Atlántico","SABANALARGA","DIRECCIÓN SECCIONAL DE ATLÁNTICO","FALSEDAD EN DOCUMENTO","DESTRUCCION, SUPRESION U OCULTAMIENTO DE DOCUMENTO PUBLICO. ART. 292 C.P. POR SERVIDOR PUBLICO EN EJERCICIO DE SUS FUNCIONES","NO","NO","NO","SI","NO","NO","2.0"
"SI","NO","NO","INACTIVO","JUICIO","2016","2016","2016","Ley 906","Colombia","Antioquia","YONDÓ","DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","SI","NO","NO","SI","NO","1.0"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2012","2012","2012","Ley 906","Colombia","Santander","PIEDECUESTA","DIRECCIÓN SECCIONAL DE SANTANDER","IMPARTICION DE JUSTICIA","FUGA DE PRESOS ART. 448 C.P.","NO","SI","SI","NO","SI","NO","3.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Risaralda","SANTA ROSA DE CABAL","DIRECCIÓN SECCIONAL DE RISARALDA","HURTO","HURTO CALIFICADO ART. 240 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","NO","56.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2010","2010","2010","Ley 906","Colombia","Antioquia","ANDES","DIRECCIÓN SECCIONAL DE ANTIOQUIA","HOMICIDIO DOLOSO","HOMICIDIO ART. 103 C.P.","NO","NO","NO","NO","NO","NO","16.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2018","2018","2018","Ley 906","Colombia","Quindío","CÓRDOBA",,"HURTO","HURTO CALIFICADO ART. 240 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","NO","6.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Meta","VILLAVICENCIO","DIRECCIÓN SECCIONAL DE META","EXTORSION","EXTORSION. ART. 244 C.P.  MAYOR CUANTIA","NO","NO","NO","NO","NO","NO","4.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Tolima","IBAGUÉ","DIRECCIÓN SECCIONAL DE TOLIMA","AMENAZAS","AMENAZAS ART. 347 C.P.","NO","NO","NO","NO","NO","NO","177.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Casanare","VILLANUEVA","DIRECCIÓN SECCIONAL DE CASANARE","HOMICIDIO DOLOSO","HOMICIDIO ART. 103 C.P.","NO","NO","NO","SI","NO","NO","24.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2022","2022","2018","Ley 906","Colombia","Cundinamarca","ZIPAQUIRÁ","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","FALSEDAD EN DOCUMENTO","OBTENCION DE DOCUMENTO PUBLICO FALSO ART. 288 C.P.","NO","NO","NO","NO","NO","NO","1.0"
"SI","NO","NO","ACTIVO","QUERELLABLE","2021","2021","2021","Ley 906","Colombia","Atlántico","BARRANQUILLA","DIRECCIÓN SECCIONAL DE ATLÁNTICO","PATRIMONIO ECONOMICO","INVASION DE TIERRAS O EDIFICACIONES. ART. 263 C.P.","NO","NO","NO","NO","NO","NO","20.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2018","2018","2018","Ley 906","Colombia","Tolima","CHAPARRAL","DIRECCIÓN SECCIONAL DE TOLIMA","DELITOS SEXUALES","ACCESO CARNAL ABUSIVO CON MENOR DE CATORCE AÑOS. ART. 208 C.P.","NO","NO","NO","NO","NO","NO","5.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2010","2010","2010","Ley 906","Colombia","Cundinamarca","FUSAGASUGÁ","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","HURTO","HURTO CALIFICADO ART. 240 C.P.  AGRAVADO POR LA DESTREZA ART. 241 C.P. N.10","NO","NO","NO","NO","NO","NO","16.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Norte de Santander","SANTIAGO","DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER","AMENAZAS","AMENAZAS ART. 347 C.P.","NO","NO","NO","SI","NO","NO","10.0"
"NO","NO","NO","INACTIVO","QUERELLABLE","2015","2015","2015","Ley 906","Colombia","Bolívar","CARTAGENA","DIRECCIÓN SECCIONAL DE BOLÍVAR","LESIONES PERSONALES","LESIONES PERSONALES CON INCAPACIDAD MAYOR 30 DIAS MENOR 90 DIAS ART. 112 C.P. INCISO 2","NO","NO","NO","SI","NO","NO","15.0"
"SI","NO","NO","INACTIVO","INVESTIGACIÓN","2011","2011","2011","Ley 906","Colombia","Huila","NEIVA","DIRECCIÓN SECCIONAL DE HUILA","HURTO","HURTO ART. 239 C.P. MENOR CUANTIA","NO","SI","NO","NO","NO","NO","2.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2021","2021","2021","Ley 906","Colombia","Córdoba","LORICA","DIRECCIÓN SECCIONAL DE CÓRDOBA","AMENAZAS","AMENAZAS ART. 347 C.P.","NO","NO","NO","SI","NO","NO","14.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","Magdalena","SANTA MARTA","DIRECCIÓN SECCIONAL DE MAGDALENA","HURTO","HURTO CALIFICADO. ART. 240 C.P.","NO","NO","NO","NO","NO","NO","105.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Nariño","PASTO","DIRECCIÓN SECCIONAL DE NARIÑO","DESAPARICION FORZADA","DESAPARICION FORZADA ART. 165 C.P.","NO","NO","NO","NO","NO","NO","16.0"
"NO","NO","NO","INACTIVO","QUERELLABLE","2018","2018","2018","Ley 906","Colombia","Cundinamarca","FACATATIVÁ","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","INJURIA Y CALUMNIA","INJURIA POR VIAS DE HECHO ART. 226 C.P.","NO","NO","NO","SI","NO","NO","7.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Caldas","ANSERMA","DIRECCIÓN SECCIONAL DE CALDAS","HURTO","HURTO CALIFICADO. ART. 240 C.P.","NO","NO","NO","NO","NO","NO","11.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Vichada","CUMARIBO","DIRECCIÓN SECCIONAL DE META","DESAPARICION FORZADA","DESAPARICION FORZADA ART. 165 C.P.","NO","NO","NO","NO","NO","NO","8.0"
"SI","NO","NO","ACTIVO","INVESTIGACIÓN","2018","2018","2018","Ley 906","Colombia","Cundinamarca","FUSAGASUGÁ","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","EXTORSION","EXTORSION. ART. 244 C.P.","SI","SI","NO","NO","NO","NO","1.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2021","2021","2021","Ley 906","Colombia","Antioquia","MEDELLÍN","DIRECCIÓN SECCIONAL DE MEDELLÍN","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","NO","NO","NO","NO","NO","790.0"
"SI","NO","NO","INACTIVO","QUERELLABLE","2012","2012","2012","Ley 906","Colombia","Atlántico","PUERTO COLOMBIA","DIRECCIÓN SECCIONAL DE ATLÁNTICO","VIOLENCIA INTRAFAMILIAR","VIOLENCIA INTRAFAMILIAR ART. 229 C.P.","NO","NO","NO","NO","NO","NO","17.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2013","2013","2013","Ley 906","Colombia","Cundinamarca","CHOACHÍ","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","SI","NO","NO","2.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Magdalena","SANTA MARTA",,"HURTO","HURTO CALIFICADO MAYOR CUANTIA ART. 240 C.P.  AGRAVADO POR ESTABLECIMIENTO PUBLICO ART. 241 C.P. N.11","NO","NO","NO","NO","NO","NO","1.0"
"SI","NO","NO","ACTIVO","JUICIO","2022","2022","2022","Ley 906","Colombia","Santander","BUCARAMANGA","DIRECCIÓN SECCIONAL DE SANTANDER","HURTO","HURTO MENOR CUANTIA. ART. 239 C.P. AGRAVADO POR LA DESTREZA ART. 241 C.P. N.10","SI","SI","NO","NO","NO","NO","6.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2016","2016","2014","Ley 906","Colombia","Boyaca","SOGAMOSO","DIRECCIÓN SECCIONAL DE BOYACÁ","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","NO","NO","NO","NO","NO","11.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Santander","BARRANCABERMEJA","DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO","CONCIERTO PARA DELINQUIR","CONCIERTO PARA DELINQUIR ART. 340 C.P.","NO","NO","NO","SI","NO","NO","2.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Sucre","SAN LUIS DE SINCÉ","DIRECCIÓN SECCIONAL DE SUCRE","HURTO","HURTO ART. 239 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","NO","2.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Boyaca","JENESANO","DIRECCIÓN SECCIONAL DE BOYACÁ","DELITOS SEXUALES","ACTOS SEXUALES CON MENOR DE CATORCE AÑOS. ART. 209 C.P.","NO","NO","NO","NO","NO","NO","2.0"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE BOGOTÁ","DELITOS INFORMATICOS","SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009","NO","NO","NO","NO","NO","NO","114.0"
"SI","NO","NO","INACTIVO","QUERELLABLE","2015","2015","2015","Ley 906","Colombia","Putumayo","PUERTO ASÍS","DIRECCIÓN SECCIONAL DE PUTUMAYO","LIBERTAD INDIVIDUAL Y OTRAS GARANTIAS","VIOLACION DE HABITACION AJENA. ART. 189 C.P.","NO","NO","NO","NO","NO","NO","14.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Cundinamarca","ZIPAQUIRÁ","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","AMENAZAS","AMENAZAS ART. 347 C.P.","NO","NO","NO","NO","NO","NO","17.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2022","2022","2022","Ley 906","Colombia","Cesar","BOSCONIA","DIRECCIÓN SECCIONAL DE CESAR","HURTO","HURTO CALIFICADO ART. 240 C.P.  AGRAVADO POR LA DESTREZA ART. 241 C.P. N.10","NO","NO","NO","NO","NO","NO","8.0"
"NO","NO","NO","INACTIVO","QUERELLABLE","2013","2013","2013","Ley 906","Colombia","Antioquia","ITAGUI","DIRECCIÓN SECCIONAL DE MEDELLÍN","LESIONES PERSONALES CULPOSAS","LESIONES CULPOSAS ART. 120 C.P. INCISO 1","NO","NO","NO","SI","NO","NO","20.0"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2014","Ley 906","Colombia","Meta","ACACÍAS","DIRECCIÓN SECCIONAL DE META","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","NO","NO","NO","NO","NO","34.0"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Santander","BARBOSA","DIRECCIÓN SECCIONAL DE SANTANDER","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C..","NO","NO","NO","SI","NO","NO","10.0"
