"id","tipo_asset","nombre_del_asset","nombre_del_programa","tipo","temporada","capitulo","canal","url"
"4378","Video","Clase 47 - Profe en tu casa","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","47","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-47-profe-tu-casa"
"4375","Video","El renacer","Tierra","Series documentales","Sin definir","5","Canal Institucional","https://www.rtvcplay.co/series-documentales/tierra/renacer"
"4374","Video","La Secreta","Tierra","Series documentales","Sin definir","4","Canal Institucional","https://www.rtvcplay.co/series-documentales/tierra/secreta"
"4373","Video","Los Cocos","Tierra","Series documentales","Sin definir","3","Canal Institucional","https://www.rtvcplay.co/series-documentales/tierra/cocos"
"4372","Video","El exilio","Tierra","Series documentales","Sin definir","2","Canal Institucional","https://www.rtvcplay.co/series-documentales/tierra/exilio"
"4371","Video","La mina","Tierra","Series documentales","Sin definir","1","Canal Institucional","https://www.rtvcplay.co/series-documentales/tierra/mina"
"4368","Video","¿Dónde dejé a Gatón?","Juani y Gatón","Viaja a otros mundos","Temporada 2","13","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/donde-deje-gaton"
"4367","Video","El chef favorito del abuelo","Juani y Gatón","Viaja a otros mundos","Temporada 2","12","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/chef-favorito-del-abuelo"
"4366","Video","El carro del abuelo","Juani y Gatón","Viaja a otros mundos","Temporada 2","11","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/carro-del-abuelo"
"4365","Video","El peor saltando","Juani y Gatón","Viaja a otros mundos","Temporada 2","10","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/peor-saltando"
"4364","Video","Más que azul","Juani y Gatón","Viaja a otros mundos","Temporada 2","9","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/mas-azul"
"4363","Video","¿Abuelo, tú jugabas videojuegos?","Juani y Gatón","Viaja a otros mundos","Temporada 2","8","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/abuelo-tu-jugabas-videojuegos"
"4362","Video","La foto favorita del abuelo","Juani y Gatón","Viaja a otros mundos","Temporada 2","7","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/foto-favorita-del-abuelo"
"4361","Video","El juego del abuelo","Juani y Gatón","Viaja a otros mundos","Temporada 2","6","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/juego-del-abuelo"
"4360","Video","Los tatara-tatara nietos de los dinosaurios","Juani y Gatón","Viaja a otros mundos","Temporada 2","5","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/tatara-tatara-nietos-dinosaurios"
"4359","Video","La mitad del mundo","Juani y Gatón","Viaja a otros mundos","Temporada 2","4","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/mitad-del-mundo"
"4358","Video","El abuelo de mi abuelo","Juani y Gatón","Viaja a otros mundos","Temporada 2","3","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/abuelo-mi-abuelo"
"4357","Video","El baile del abuelo","Juani y Gatón","Viaja a otros mundos","Temporada 2","2","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/baile-del-abuelo"
"4356","Video","La clásica del abuelo","Juani y Gatón","Viaja a otros mundos","Temporada 2","1","Señal Colombia","https://www.rtvcplay.co/ninos/juani-y-gaton/clasica-del-abuelo"
"4355","Video","Mirta desmemoriada","Asquerosamente Rico","Conviértete en un chef","Temporada 4","13","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/mirta-desmemoriada"
"4377","Video","Mirta desmemoriada","Asquerosamente Rico","Competencias básicas","Temporada 4","13","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/mirta-desmemoriada"
"4352","Audio","Clase 48 - Biodiversidad y diversidad lingüística","Podcast - Profe en tu casa","Series podcasts","Sin definir","48","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-48-biodiversidad-diversidad-linguistica"
"4351","Audio","Clase 47 - Diversas formas de crecer, narrar y cantar","Podcast - Profe en tu casa","Series podcasts","Sin definir","47","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-47-diversas-formas-crecer-narrar-cantar"
"4350","Audio","Clase 46 - Cuidar el ambiente, un asunto de familia.","Podcast - Profe en tu casa","Series podcasts","Sin definir","46","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-46-cuidar-ambiente-asunto-familia"
"4349","Audio","Clase 45 - Y después de la graduación, ¿qué?","Podcast - Profe en tu casa","Series podcasts","Sin definir","45","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-45-despues-graduacion-que"
"4348","Video","Clase 45 - Y después de la graduación, ¿qué?","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","45","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-45-despues-graduacion-que"
"4344","Video","Caldo Parado 69","Bogotá Amordiscos","Series documentales","Sin definir","20","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/caldo-parado-69"
"4343","Video","Plaza de mercado del Restrepo","Bogotá Amordiscos","Series documentales","Sin definir","19","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/plaza-mercado-del-restrepo"
"4342","Video","La Puerta Falsa","Bogotá Amordiscos","Series documentales","Sin definir","18","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/puerta-falsa"
"4341","Video","Picantería Ipiales","Bogotá Amordiscos","Series documentales","Sin definir","17","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/picanteria-ipiales"
"4340","Video","Pizza Express","Bogotá Amordiscos","Series documentales","Sin definir","16","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/pizza-express"
"4339","Video","El Narcobollo","Bogotá Amordiscos","Series documentales","Sin definir","15","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/narcobollo"
"4338","Video","Doña Segunda","Bogotá Amordiscos","Series documentales","Sin definir","14","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/dona-segunda"
"4337","Video","Típico Boyacense","Bogotá Amordiscos","Series documentales","Sin definir","13","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/tipico-boyacense"
"4336","Video","Don Roque","Bogotá Amordiscos","Series documentales","Sin definir","12","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/don-roque"
"4335","Video","Los Capachos","Bogotá Amordiscos","Series documentales","Sin definir","11","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/capachos"
"4334","Video","Restaurante Las Ojonas","Bogotá Amordiscos","Series documentales","Sin definir","10","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/restaurante-ojonas"
"4333","Video","Chuleta y Champús","Bogotá Amordiscos","Series documentales","Sin definir","9","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/chuleta-champus"
"4331","Video","Embajada del Huila","Bogotá Amordiscos","Series documentales","Sin definir","7","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/embajada-del-huila"
"4330","Video","Piqueteadero Doña Nieves","Bogotá Amordiscos","Series documentales","Sin definir","6","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/piqueteadero-dona-nieves"
"4329","Video","Fogón Sangileño","Bogotá Amordiscos","Series documentales","Sin definir","5","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/fogon-sangileno"
"4328","Video","Distrito Gayina","Bogotá Amordiscos","Series documentales","Sin definir","4","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/distrito-gayina"
"4327","Video","Litoral Pacífico","Bogotá Amordiscos","Series documentales","Sin definir","3","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/litoral-pacifico"
"4326","Video","Santa Clara","Bogotá Amordiscos","Series documentales","Sin definir","2","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/santa-clara"
"4325","Video","La arepita de Medellín","Bogotá Amordiscos","Series documentales","Sin definir","1","Canal Capital","https://www.rtvcplay.co/series-documentales/bogota-amordiscos/arepita-medellin"
"4318","Audio","Clase 44 - Triángulos y sus secretos","Podcast - Profe en tu casa","Series podcasts","Sin definir","44","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-44-triangulos-sus-secretos"
"4317","Audio","Clase 43 - Astronomía: planetas, satélites y otros cuerpos celestes","Podcast - Profe en tu casa","Series podcasts","Sin definir","43","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-43-astronomia-planetas-satelites-otros-cuerpos"
"4315","Audio","Clase 42 - El señor sombra y la señora luz","Podcast - Profe en tu casa","Series podcasts","Sin definir","42","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-42-senor-sombra-senora-luz"
"4313","Audio","Clase 41 - Ser joven y ciudadano en los mecanismos de participación","Podcast - Profe en tu casa","Series podcasts","Sin definir","41","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-41-ser-joven-ciudadano-mecanismos-participacion"
"4312","Video","Entrenando juntos - Adulto mayor - Capítulo 2","Entrenando juntos","Inventos","Temporada 2","2","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/entrenando-juntos-adulto-mayor-capitulo-2"
"4311","Video","Entrenando juntos - Adulto mayor - Capítulo 1","Entrenando juntos","Inventos","Temporada 2","1","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/entrenando-juntos-adulto-mayor-capitulo-1"
"4302","Video","Clase 44 - Triángulos y sus secretos","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","44","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-44-triangulos-sus"
"4301","Video","Clase 43 - Astronomía: planetas, satélites y otros cuerpos celestes","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","43","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-43-astronomia-planetas"
"4300","Video","Clase 42 - El señor sombra y la señora luz","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","42","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-42-senor-sombra-senora"
"4299","Video","Futuro","Hijos de las estrellas","Series documentales","Temporada 1","10","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/futuro"
"4322","Video","Futuro","Hijos de las estrellas","Competencias básicas","Temporada 1","10","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/futuro"
"4298","Video","Destino","Hijos de las estrellas","Series documentales","Temporada 1","9","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/destino"
"4321","Video","Destino","Hijos de las estrellas","Competencias básicas","Temporada 1","9","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/destino"
"4297","Video","Vía Láctea","Hijos de las estrellas","Series documentales","Temporada 1","8","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/lactea"
"4320","Video","Vía Láctea","Hijos de las estrellas","Competencias básicas","Temporada 1","8","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/lactea"
"4296","Video","Cruz del Sur","Hijos de las estrellas","Series documentales","Temporada 1","7","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/cruz-del-sur"
"4319","Video","Cruz del Sur","Hijos de las estrellas","Competencias básicas","Temporada 1","7","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/cruz-del-sur"
"4295","Video","Orígenes del Universo","Hijos de las estrellas","Series documentales","Temporada 1","6","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/origenes-del-universo"
"4316","Video","Orígenes del Universo","Hijos de las estrellas","Competencias básicas","Temporada 1","6","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/origenes-del-universo"
"4294","Video","Asteroides y meteoritos","Hijos de las estrellas","Series documentales","Temporada 1","5","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/asteroides-meteoritos"
"4310","Video","Asteroides y meteoritos","Hijos de las estrellas","Competencias básicas","Temporada 1","5","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/asteroides-meteoritos"
"4293","Video","Venus","Hijos de las estrellas","Series documentales","Temporada 1","4","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/venus"
"4309","Video","Venus","Hijos de las estrellas","Competencias básicas","Temporada 1","4","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/venus"
"4292","Video","Marte","Hijos de las estrellas","Series documentales","Temporada 1","3","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/marte"
"4308","Video","Marte","Hijos de las estrellas","Competencias básicas","Temporada 1","3","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/marte"
"4291","Video","Luna","Hijos de las estrellas","Series documentales","Temporada 1","2","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/luna"
"4307","Video","Luna","Hijos de las estrellas","Competencias básicas","Temporada 1","2","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/luna"
"4290","Video","Sol","Hijos de las estrellas","Series documentales","Temporada 1","1","Señal Colombia","https://www.rtvcplay.co/series-documentales/hijos-de-las-estrellas/sol"
"4306","Video","Sol","Hijos de las estrellas","Competencias básicas","Temporada 1","1","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/hijos-de-las-estrellas/sol"
"4289","Video","Ensalada de larvas","Asquerosamente Rico","Conviértete en un chef","Temporada 4","12","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/ensalada-larvas"
"4304","Video","Ensalada de larvas","Asquerosamente Rico","Competencias básicas","Temporada 4","12","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/ensalada-larvas"
"4288","Video","Galletas de zombie","Asquerosamente Rico","Conviértete en un chef","Temporada 4","11","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/galletas-zombie"
"4303","Video","Galletas de zombie","Asquerosamente Rico","Competencias básicas","Temporada 4","11","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/galletas-zombie"
"4285","Video","Daniela","4 Vientos","Series documentales","Sin definir","26","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/daniela"
"4284","Video","Aritza","4 Vientos","Series documentales","Sin definir","25","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/aritza"
"4283","Video","Samuel Escobar","4 Vientos","Series documentales","Sin definir","24","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/samuel-escobar"
"4282","Video","Cristina Rojas","4 Vientos","Series documentales","Sin definir","23","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/cristina-rojas"
"4281","Video","Elizabeth","4 Vientos","Series documentales","Sin definir","22","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/elizabeth"
"4280","Video","Brandon","4 Vientos","Series documentales","Sin definir","21","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/brandon"
"4279","Video","Julián Homes","4 Vientos","Series documentales","Sin definir","20","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/julian-homes"
"4278","Video","Máximo","4 Vientos","Series documentales","Sin definir","19","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/maximo"
"4277","Video","Patty Luna","4 Vientos","Series documentales","Sin definir","18","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/patty-luna"
"4276","Video","Weimar","4 Vientos","Series documentales","Sin definir","17","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/weimar"
"4275","Video","Aldumar","4 Vientos","Series documentales","Sin definir","16","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/aldumar"
"4274","Video","Andrea Salgado","4 Vientos","Series documentales","Sin definir","15","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/andrea-salgado"
"4273","Video","“Kaperusa”","4 Vientos","Series documentales","Sin definir","14","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/kaperusa"
"4272","Video","Cristina Uribe","4 Vientos","Series documentales","Sin definir","13","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/cristina-uribe"
"4271","Video","Damián Navarro","4 Vientos","Series documentales","Sin definir","12","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/damian-navarro"
"4270","Video","Iván Gutiérrez","4 Vientos","Series documentales","Sin definir","11","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/ivan-gutierrez"
"4269","Video","Catalina Ángel","4 Vientos","Series documentales","Sin definir","10","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/catalina-angel"
"4268","Video","Lina Cuellar","4 Vientos","Series documentales","Sin definir","9","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/lina-cuellar"
"4267","Video","Camilo Santana","4 Vientos","Series documentales","Sin definir","8","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/camilo-santana"
"4266","Video","Javier Cerón","4 Vientos","Series documentales","Sin definir","7","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/javier-ceron"
"4265","Video","Yela Quim","4 Vientos","Series documentales","Sin definir","6","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/yela-quim"
"4264","Video","Alba Reyes","4 Vientos","Series documentales","Sin definir","5","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/alba-reyes"
"4263","Video","La Lupe","4 Vientos","Series documentales","Sin definir","4","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/lupe-0"
"4261","Video","Alexander y Juan","4 Vientos","Series documentales","Sin definir","3","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/alexander-juan"
"4260","Video","Ilichtna","4 Vientos","Series documentales","Sin definir","2","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/ilichtna"
"4259","Video","Fabián Betancourt","4 Vientos","Series documentales","Sin definir","1","Canal Capital","https://www.rtvcplay.co/series-documentales/4-vientos/fabian-betancourt"
"4257","Audio","Clase 40 - Literatura oral afrocolombiana","Podcast - Profe en tu casa","Series podcasts","Sin definir","40","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-40-literatura-oral-afrocolombiana"
"4256","Audio","Clase 39 - Huellas africanas en la cultura colombiana","Podcast - Profe en tu casa","Series podcasts","Sin definir","39","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-39-huellas-africanas-cultura-colombiana"
"4255","Audio","Clase 38 - Comidas y menjurjes","Podcast - Profe en tu casa","Series podcasts","Sin definir","38","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-38-comidas-menjurjes"
"4254","Audio","Clase 37 - Celebremos el día de la familia","Podcast - Profe en tu casa","Series podcasts","Sin definir","37","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-37-celebremos-dia-familia"
"4253","Audio","Clase 36 - Feliz día profe","Podcast - Profe en tu casa","Series podcasts","Sin definir","36","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-36-feliz-dia-profe"
"4252","Audio","Clase 35 - Lenguajes no verbales: expresión y emoción","Podcast - Profe en tu casa","Series podcasts","Sin definir","35","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-35-lenguajes-no-verbales-expresion-emocion"
"4251","Video","Clase 36 - Feliz día profe","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","36","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-36-feliz-dia-profe"
"4250","Video","Clase 41 - Ser joven y ciudadano en los mecanismos de participación","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","41","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-41-ser-joven-ciudadano"
"4249","Video","Clase 40 - Literatura oral afrocolombiana","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","40","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-40-literatura-oral"
"4248","Video","Clase 39 - Huellas africanas en la cultura colombiana","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","39","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-39-huellas-africanas"
"4229","Video","La tía rica","La tía rica","Películas documentales","Sin definir","Sin definir","Señal Colombia","https://www.rtvcplay.co/peliculas-documentales/la-tia-rica/tia-rica"
"4224","Video","Torta de conejo vampiro","Asquerosamente Rico","Conviértete en un chef","Temporada 4","10","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/torta-conejo-vampiro"
"4225","Video","Torta de conejo vampiro","Asquerosamente Rico","Competencias básicas","Temporada 4","10","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/torta-conejo-vampiro"
"4223","Video","Cabezas de Halloween","Asquerosamente Rico","Conviértete en un chef","Temporada 4","9","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/cabezas-halloween-0"
"4305","Video","Cabezas de Halloween","Asquerosamente Rico","Competencias básicas","Temporada 4","9","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/cabezas-halloween"
"4216","Video","Rey guerrero","De dónde vengo yo","Series documentales","Sin definir","26","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/rey-guerrero"
"4215","Video","Danza tradicional","De dónde vengo yo","Series documentales","Sin definir","25","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/danza-tradicional"
"4214","Video","Salsa urbana","De dónde vengo yo","Series documentales","Sin definir","24","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/salsa-urbana"
"4213","Video","Modelaje afro","De dónde vengo yo","Series documentales","Sin definir","23","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/modelaje-afro"
"4212","Video","Barberías","De dónde vengo yo","Series documentales","Sin definir","22","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/barberias"
"4211","Video","Alma de Coco","De dónde vengo yo","Series documentales","Sin definir","21","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/alma-coco"
"4210","Video","Víctor Pacific Soul","De dónde vengo yo","Series documentales","Sin definir","20","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/victor-pacific-soul"
"4209","Video","Tradición oral","De dónde vengo yo","Series documentales","Sin definir","19","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/tradicion-oral"
"4208","Video","Movimiento cimarrón","De dónde vengo yo","Series documentales","Sin definir","18","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/movimiento-cimarron"
"4207","Video","Etnoeducación","De dónde vengo yo","Series documentales","Sin definir","17","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/etnoeducacion"
"4206","Video","Chirimías","De dónde vengo yo","Series documentales","Sin definir","16","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/chirimias"
"4205","Video","Sobandero","De dónde vengo yo","Series documentales","Sin definir","15","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/sobandero"
"4204","Video","Muñecas afro","De dónde vengo yo","Series documentales","Sin definir","14","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/munecas-afro"
"4202","Video","Artista plástica","De dónde vengo yo","Series documentales","Sin definir","12","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/artista-plastica"
"4201","Video","Atletismo","De dónde vengo yo","Series documentales","Sin definir","11","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/atletismo"
"4200","Video","Cimarrón producciones","De dónde vengo yo","Series documentales","Sin definir","10","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/cimarron-producciones"
"4199","Video","Futbolista","De dónde vengo yo","Series documentales","Sin definir","9","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/futbolista"
"4198","Video","Bogotap","De dónde vengo yo","Series documentales","Sin definir","8","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/bogotap"
"4197","Video","DIOKAJU","De dónde vengo yo","Series documentales","Sin definir","7","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/diokaju"
"4196","Video","Kilombos","De dónde vengo yo","Series documentales","Sin definir","6","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/kilombos"
"4195","Video","Peinados afro","De dónde vengo yo","Series documentales","Sin definir","5","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/peinados-afro"
"4194","Video","Familia Ayara","De dónde vengo yo","Series documentales","Sin definir","4","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/familia-ayara"
"4193","Video","Beso de negra","De dónde vengo yo","Series documentales","Sin definir","3","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/beso-negra"
"4192","Video","Pacific flow","De dónde vengo yo","Series documentales","Sin definir","2","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/pacific-flow"
"4191","Video","Danza, mujer y género","De dónde vengo yo","Series documentales","Sin definir","1","Canal Capital","https://www.rtvcplay.co/series-documentales/de-donde-vengo-yo/danza-mujer-genero"
"4189","Video","Clase 38 - Comidas y menjurjes","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","38","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-38-comidas-menjurjes"
"4188","Video","Clase 37 - Celebremos el día de la familia","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","37","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-37-celebremos-dia-familia"
"4184","Video","Vogulys","Vogulys","Películas documentales","Sin definir","Sin definir","Señal Colombia","https://www.rtvcplay.co/peliculas-documentales/vogulys/vogulys"
"4182","Audio","Clase 34 - Comunicación: modos y medios para expresarme","Podcast - Profe en tu casa","Series podcasts","Sin definir","34","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-34-comunicacion-modos-medios-para-expresarme"
"4181","Audio","Clase 33 - Creación de personajes para narrar y jugar","Podcast - Profe en tu casa","Series podcasts","Sin definir","33","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-33-creacion-personajes-para-narrar-jugar"
