País,Código ISO país,Oficina de registro,Grupo edad,Edad (años),Área Conocimiento,Sub Area Conocimiento,Nivel Académico,Estado civil,Género,Etnia de la persona,Estatura (CM),Localización,Cantidad de personas
ESPAÑA,ESP,C. BILBAO,ADULTO JOVEN,18,BELLAS ARTES,OTRO PROGRAMA DE BELLAS ARTES,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,0,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. HOUSTON,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,138,"(37.09024, -95.712891)",2
ESPAÑA,ESP,C. BILBAO,ADULTO JOVEN,18,CIENCIAS SOCIALES Y HUMANAS,DERECHO Y AFINES,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,120,"(40.463667, -3.74922)",1
CURAÇAO,CUW,C. WILLEMSTAD,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,157,"(12.16957, -68.990021)",1
VENEZUELA,VEN,C. MARACAIBO,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,145,"(6.42375, -66.58973)",1
ECUADOR,ECU,C. QUITO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,140,"(-1.831239, -78.183406)",1
CHILE,CHL,C. ANTOFAGASTA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,151,"(-35.675147, -71.542969)",1
REPUBLICA CHECA,CZE,C. VIENA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,156,"(49.817492, 15.472962)",1
SUIZA,CHE,C. BERNA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,CASADO,MASCULINO,NINGUNA,-1,"(46.818188, 8.227512)",1
CANADA,CAN,C. VANCOUVER,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,159,"(56.130366, -106.346771)",1
ITALIA,ITA,C. ROMA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,110,"(41.87194, 12.56738)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,151,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. PALMA DE MALLORCA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,140,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. LOS ANGELES,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,160,"(37.09024, -95.712891)",1
CANADA,CAN,C. CALGARY,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,145,"(56.130366, -106.346771)",2
ARUBA,ABW,C. ARUBA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(12.52111, -69.968338)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,18,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ESTADOS UNIDOS,USA,C. ORLANDO,ADULTO JOVEN,18,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(37.09024, -95.712891)",1
ESTADOS UNIDOS,USA,C. BOSTON,ADULTO JOVEN,18,CIENCIAS SOCIALES Y HUMANAS,"PERIODISMO, COMUNICACIÓN SOCIAL Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(37.09024, -95.712891)",1
AUSTRALIA,AUS,C. SYDNEY,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,137,"(-25.274398, 133.775136)",1
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,140,"(37.09024, -95.712891)",3
COSTA RICA,CRI,C. SAN JOSE,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,155,"(9.748917, -83.753428)",1
ESTADOS UNIDOS,USA,C. SAN FRANCISCO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,125,"(37.09024, -95.712891)",1
ESTADOS UNIDOS,USA,C. ORLANDO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,155,"(37.09024, -95.712891)",1
MEXICO,MEX,C. MEXICO,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,150,"(23.634501, -102.552784)",2
VENEZUELA,VEN,C. VALENCIA VEN,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,130,"(6.42375, -66.58973)",1
ESPAÑA,ESP,C. BARCELONA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,140,"(40.463667, -3.74922)",2
ECUADOR,ECU,C. QUITO,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,130,"(-1.831239, -78.183406)",2
MEXICO,MEX,C. MEXICO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,140,"(23.634501, -102.552784)",1
VENEZUELA,VEN,C. VALENCIA VEN,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,162,"(6.42375, -66.58973)",1
CHILE,CHL,C. SANTIAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,OTRO,147,"(-35.675147, -71.542969)",1
CHILE,CHL,C. ANTOFAGASTA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,154,"(-35.675147, -71.542969)",1
PERU,PER,C. LIMA,ADULTO JOVEN,18,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(-9.189967, -75.015152)",1
ESTADOS UNIDOS,USA,C. LOS ANGELES,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(37.09024, -95.712891)",2
ESPAÑA,ESP,C. PALMA DE MALLORCA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(40.463667, -3.74922)",8
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(37.09024, -95.712891)",1
COSTA RICA,CRI,C. SAN JOSE,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,OTRO,150,"(9.748917, -83.753428)",1
ESPAÑA,ESP,C. LAS PALMAS DE G.C,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,158,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,130,"(40.463667, -3.74922)",3
ARUBA,ABW,C. ARUBA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,126,"(12.52111, -69.968338)",1
ECUADOR,ECU,C. TULCAN,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,OTRO,120,"(-1.831239, -78.183406)",1
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,155,"(37.09024, -95.712891)",2
VENEZUELA,VEN,C. VALENCIA VEN,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,-1,"(6.42375, -66.58973)",1
CANADA,CAN,C. VANCOUVER,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,140,"(56.130366, -106.346771)",2
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,140,"(40.463667, -3.74922)",4
GUATEMALA,GTM,C. GUATEMALA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(15.783471, -90.230759)",2
GUATEMALA,GTM,C. GUATEMALA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(15.783471, -90.230759)",5
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ITALIA,ITA,C. MILAN,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(41.87194, 12.56738)",3
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(37.09024, -95.712891)",22
ESTADOS UNIDOS,USA,C. HOUSTON,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,100,"(37.09024, -95.712891)",1
ESTADOS UNIDOS,USA,C. CHICAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,140,"(37.09024, -95.712891)",2
CANADA,CAN,C. CALGARY,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,FEMENINO,AFRODESCENDIENTE,175,"(56.130366, -106.346771)",1
ESTADOS UNIDOS,USA,C. CHICAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,132,"(37.09024, -95.712891)",1
