"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"SI","70","70215","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","COROZAL","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70215","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","COROZAL","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70215","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","COROZAL","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70215","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","COROZAL","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","70","70001","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","SUCRE","SINCELEJO","ND","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2016-01-01","50-65","SI","4"
"NO","70","70001","NO","ACTIVO","ND","2015-12-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2016-01-01","30-49","NO","1"
"NO","70","70001","NO","ACTIVO","ND","2015-12-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2016-01-01","30-49","NO","1"
"NO","70","70215","NO","ACTIVO","ND","2015-09-01","Hombre","ND","SUCRE","COROZAL","ND","ND","NUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70429","NO","ACTIVO","ND","2014-09-01","Mujer","ND","SUCRE","MAJAGUAL","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
,"70","70233","NO","ACTIVO","ND","2018-04-01","Hombre","ND","SUCRE","EL ROBLE","Colombia","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"70","70670","NO","ACTIVO","ND","2017-06-01","Hombre","ND","SUCRE","SAMPUES","Colombia","ND","NUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70823","NO","ACTIVO","ND","2012-11-01","Hombre","SECUNDARIA","SUCRE","TOLU VIEJO","ND","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","13"
"ND","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","70","70713","NO","ACTIVO","ND","2013-10-01","Mujer","PRIMARIA","SUCRE","SAN ONOFRE","ND","ND","EDUCACIÓN PRIMARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","70","70418","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","LOS PALMITOS","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","2"
"NO","70","70221","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Hombre","ND","SUCRE","COVEÑAS","ND","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","70","70230","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Hombre","ND","SUCRE","CHALAN","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70418","NO","ACTIVO","ND","2016-07-01","Mujer","TRANSICION","SUCRE","LOS PALMITOS","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","4"
"ND","70","70823","ND","ACTIVO","INDIGENA","2014-07-01","Hombre","ND","SUCRE","TOLU VIEJO","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","70","70713","ND","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70678","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN BENITO ABAD","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70678","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN BENITO ABAD","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70678","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN BENITO ABAD","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70678","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN BENITO ABAD","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70678","NO","ACTIVO","ND","2012-11-01","Hombre","PRIMARIA","SUCRE","SAN BENITO ABAD","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","70","70823","ND","ACTIVO","INDIGENA","2012-11-01","Hombre","ND","SUCRE","TOLU VIEJO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70473","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","SUCRE","MORROA","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","7"
"NO","70","70670","NO","ACTIVO","INDIGENA","2013-01-01","Hombre","ND","SUCRE","SAMPUES","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2015-10-01","Mujer","SECUNDARIA","SUCRE","SINCELEJO","ND","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70678","NO","ACTIVO","ND","2013-01-01","Hombre","TRANSICION","SUCRE","SAN BENITO ABAD","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","70","70233","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","EL ROBLE","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70233","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","EL ROBLE","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70233","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","EL ROBLE","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"ND","70","70670","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SAMPUES","ND","ND","EDUCACIÓN PRIMARIA","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70418","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","LOS PALMITOS","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","70","70001","SI","ACTIVO","ND","2014-10-01","Mujer","TRANSICION","SUCRE","SINCELEJO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70001","NO","NO ACTIVO","ND","2013-10-01","Mujer","SECUNDARIA","SUCRE","SINCELEJO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","9"
"NO","70","70001","NO","ACTIVO","INDIGENA","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70429","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","MAJAGUAL","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2017-01-01","30-49","NO","1"
"SI","70","70429","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","MAJAGUAL","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2017-01-01","30-49","NO","1"
"ND","70","70001","ND","NO ACTIVO","INDIGENA","2012-10-01","Mujer","ND","SUCRE","SINCELEJO","Colombia","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"ND","70","70670","ND","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAMPUES","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","70","70823","ND","ACTIVO","INDIGENA","2013-08-01","Mujer","ND","SUCRE","TOLU VIEJO","Colombia","MONETARIO","NUTRICIÓN","CC","INDIGENAS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70429","NO","NO ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","MAJAGUAL","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","SI","1"
"SI","70","70418","NO","ACTIVO","ND","2013-10-01","Hombre","ND","SUCRE","LOS PALMITOS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","SI","ACTIVO","INDIGENA","2013-08-01","Hombre","ND","SUCRE","SINCELEJO","ND","ND","ND","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70678","NO","ACTIVO","ND","2014-11-01","Mujer","ND","SUCRE","SAN BENITO ABAD","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","70","70418","ND","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","LOS PALMITOS","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","70","70221","NO","ACTIVO","ND","2013-04-01","Mujer","ND","SUCRE","COVEÑAS","ND","MONETARIO","ND","CC","INDIGENAS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70221","NO","ACTIVO","ND","2013-04-01","Mujer","ND","SUCRE","COVEÑAS","ND","MONETARIO","ND","CC","INDIGENAS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70221","NO","ACTIVO","ND","2013-04-01","Mujer","ND","SUCRE","COVEÑAS","ND","MONETARIO","ND","CC","INDIGENAS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70670","NO","ACTIVO","ND","2015-05-01","Mujer","TRANSICION","SUCRE","SAMPUES","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","70","70771","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SUCRE","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2016-01-01","50-65","SI","1"
"ND","70","70124","ND","ACTIVO","ND","2012-12-01","Hombre","ND","SUCRE","CAIMITO","Colombia","ND","EDUCACIÓN PRIMARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70233","NO","NO ACTIVO","ND","2012-12-01","Hombre","ND","SUCRE","EL ROBLE","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"ND","70","70400","ND","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","ND","SUCRE","LA UNION","Colombia","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70473","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70418","NO","ACTIVO","ND","2013-01-01","Mujer","PRIMARIA","SUCRE","LOS PALMITOS","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","127"
"NO","70","70001","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","TI","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","18-29","SI","1"
"NO","70","70001","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","TI","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","18-29","SI","1"
"NO","70","70820","NO","ACTIVO","ND","2012-11-01","Mujer","SECUNDARIA","SUCRE","SANTIAGO DE TOLU","ND","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","70","70820","ND","ACTIVO","ND","2018-11-01","Hombre","ND","SUCRE","SANTIAGO DE TOLU","Colombia","ND","ND","No Definido","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"ND","70","70823","ND","NO ACTIVO","INDIGENA","2012-11-01","Hombre","ND","SUCRE","TOLU VIEJO","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","70","70001","ND","ACTIVO","ND","2012-10-01","Mujer","ND","SUCRE","SINCELEJO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","6"
"ND","70","70230","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","SUCRE","CHALAN","Colombia","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70742","NO","ACTIVO","ND","2013-11-01","Mujer","ND","SUCRE","SAN LUIS DE SINCE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2014-04-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2014-04-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2014-04-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2014-04-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2014-04-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2014-04-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70418","NO","ACTIVO","ND","2013-01-01","Mujer","SECUNDARIA","SUCRE","LOS PALMITOS","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","6"
"ND","70","70124","ND","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","CAIMITO","Colombia","MONETARIO","ND","No Definido","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70001","NO","NO ACTIVO","INDIGENA","2013-11-01","Mujer","ND","SUCRE","SINCELEJO","ND","ND","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","70","70823","ND","ACTIVO","INDIGENA","2012-11-01","Hombre","ND","SUCRE","TOLU VIEJO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70823","NO","ACTIVO","ND","2012-11-01","Hombre","TRANSICION","SUCRE","TOLU VIEJO","ND","ND","TRANSICIÓN","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
