"clasificacion","codigo_dane","cons_sede","dane_sede","direccion","estado","nombre_establecimiento","nucleo","objectid","sector","sede_educativa","servicio","telefono","vigencia","x_magnamed","y_magnamed","point"
"Privado","305001026424","30500102642401","305001026424","CL 29 80 04","Activo","CENT INF PREESCOLAR MI MUNDO ALEGRE","935","757","No Oficial","CENT INF PREESCOLAR MI MUNDO ALEGRE","NO OFICIAL","0","2020","831410.99","1180970.64","POINT (-75.60073089794403 6.230597779303103)"
"Cobertura Contratada","305001026335","30500102633501","305001026335","CR 23 C 75 C 246","Activo","COL BASICO SANTA MARIA DE LA CRUZ","916","756","No Oficial","COLEGIO BÁSICO SANTA MARIA DE LA CRUZ","COBERTURA CONTRATADA","2313169","2020","838517.32","1185542.43","POINT (-75.53652983584 6.271929370403704)"
"Privado","305001026327","30500102632701","305001026327","CR 86 42 C 44","Activo","CENT EDUC VENUSITOS","930","755","No Oficial","CENTRO EDUCATIVO VENUSITOS","NO OFICIAL","2520627/2538179","2020","830871.0003","1183016.938","POINT (-75.60561061206947 6.249096923371055)"
"Privado","305001026301","30500102630101","305001026301","CL 28 80 31","Activo","CENT EDUC INTERNACIONAL LA SABIDURÍA","935","754","No Oficial","CENTRO EDUCATIVO INTERNACIONAL LA SABIDURÍA","NO OFICIAL","3475451","2020","831378.21","1180826.09","POINT (-75.60102694423452 6.22929095900177)"
"Privado","305001026289","30500102628901","305001026289","CR 83 17 17","Activo","CENT EDUC PEQUEÑOS FORMADORES","935","753","No Oficial","CENTRO EDUCATIVO PEQUEÑOS FORMADORES","NO OFICIAL","3457434","2020","830827.59","1180126.18","POINT (-75.6060007603633 6.222963078712999)"
"Cobertura Contratada","305001026262","30500102626201","305001026262","CR 62 D 50 A SUR 09","Activo","CENT EDUC CONSTRUCTORES DE SUEÑOS","923","752","No Oficial","INST EDUC ANDREAS PETER HAURI","COBERTURA CONTRATADA","0","2020","826585.91","1175056.97","POINT (-75.6443128371237 6.177130654914539)"
"Privado","305001026220","30500102622001","305001026220","CR 70 A 51 31","Activo","CENT EDUC CRECER SOÑANDO","929","751","No Oficial","C.E. CRECER SOÑANDO","NO OFICIAL","2300297","2020","833021.57","1184180.44","POINT (-75.58618203375327 6.259616671311722)"
"Privado","305001026211","30500102621101","305001026211","CL 38 B 79 48","Activo","CENT EDUC EL CASTILLO DE MICKEY","929","750","No Oficial","C.E. EL CASTILLO DE MICKEY","NO OFICIAL","4120653","2020","831588.5","1182812.83","POINT (-75.59912834720944 6.24725215131371)"
"Privado","305001026203","30500102620301","305001026203","CL 44 A 71 22","Activo","CENT EDUC NUEVOS LIDERES","929","749","No Oficial","C.E. NUEVOS LIDERES","NO OFICIAL","2507364","2020","832555.01","1183135.07","POINT (-75.59039672720046 6.250165847076816)"
"Privado","305001026190","30500102619001","305001026190","CR 84 B 15 A 95","Activo","PREESCOLAR GEPETTO","934","748","No Oficial","PREESCOLAR GEPETTO","NO OFICIAL","3415379","2020","830630.27","1180052.29","POINT (-75.60778327628786 6.222294936394849)"
"Privado","305001026181","30500102618101","305001026181","CL 57 DD 22 B 16","Activo","CENT EDUC AMIGUITOS CREATIVOS","924","747","No Oficial","C.E. AMIGUITOS CREATIVOS","NO OFICIAL","2848337","2020","837750.02","1183220.66","POINT (-75.54346305073163 6.25093980270005)"
"Privado","305001026165","30500102616501","305001026165","CL 20 A SUR 22 356","Activo","CENTRO DE DESARROLLO INFANTIL LA CASA DE LOS SUEÑOS","932","746","No Oficial","CENTRO DE DESARROLLO INFANTIL LA CASA DE LOS SUEÑOS","NO OFICIAL","3172646/3015814210","2020","835369.52","1175384.02","POINT (-75.56496939023505 6.180093319903841)"
"Privado","305001026149","30500102614901","305001026149","CR 66 35 21","Activo","CENT INF ALEGRES PERSONITAS","929","745","No Oficial","CENTRO INFANTIL ALEGRES PERSONITAS","NO OFICIAL","2652969","2020","833117.35","1182154.59","POINT (-75.58531599570676 6.241302067076584)"
"Privado","305001020281","30500102028101","305001020281","CL 65 88 34","Activo","COL MUSICAL LAS COMETAS","923","588","No Oficial","COL MUSICAL LAS COMETAS","NO OFICIAL","4218034","2020","831719.5206","1186104.5267","POINT (-75.5979465367706 6.277010715789704)"
"Privado","305001020213","30500102021301","305001020213","CL 96 71 22","Activo","CENT EDUC MI PATITO","920","587","No Oficial","CENT EDUC MI PATITO","NO OFICIAL","2377303","2020","834331.5519","1187747.4095","POINT (-75.57434754107265 6.29186410098111)"
"Cobertura Contratada","305001020094","30500102009401","305001020094","CR 40 95A 30","Activo","COL EMAUS","914","586","No Oficial","COL EMAUS","COBERTURA CONTRATADA","5219411 - 5219275","2020","837121.76","1187186.66","POINT (-75.54913791723536 6.286794511125385)"
"Privado","305001019975","30500101997501","305001019975","CR 130 61 30","Activo","CENT EDUC INTEG BUCARELLY","936","585","No Oficial","CENT EDUC INTEG BUCARELLY","NO OFICIAL","4272121/4271236","2020","827584.7988","1186153.6218","POINT (-75.63530311275377 6.277450896452316)"
"Privado","305001019967","30500101996701","305001019967","CL 3 SUR 52 13","Activo","CENT INF VENTANA MAGICA","933","584","No Oficial","CENT EDUC VENTANA MAGICA","NO OFICIAL","2552489","2020","833010.086","1178578.147","POINT (-75.58628373372783 6.208969298979414)"
"Privado","305001019827","30500101982701","305001019827","CL 78 B 84 41","Activo","COL PANAMERICANO COLOMBO SUECO","922","583","No Oficial","COL PANAMERICANO COLOMBO SUECO","NO OFICIAL","4419468","2020","832913.66","1186763.87","POINT (-75.58715794120793 6.282972055413191)"
"Privado","305001019819","30500101981901","305001019819","CL 79 C 75 100","Activo","PREESC LOS CHAMITOS","922","582","No Oficial","COL SAPIENCIA","NO OFICIAL","444 30 53 Ext 3","2020","833305.0473","1186639.5909","POINT (-75.58362174230854 6.28184865116996)"
"Oficial - Sede Escuela","305001019690","30500101969002","105001007901","CL 52 4 38","Activo","INST EDUC ARZOBISPO TULIO BOTERO SALAZAR","925","581","Oficial","SEC ESC LAS ESTANCIAS","OFICIAL","2261590","2020","838853.0349","1181107.5832","POINT (-75.53349912784057 6.231836094239439)"
"Oficial - Sede Principal","305001019690","30500101969001","305001019690","CL 49 A 03 A 006","Activo","INST EDUC ARZOBISPO TULIO BOTERO SALAZAR","925","580","Oficial","INST EDUC ARZOBISPO TULIO BOTERO SALAZAR","OFICIAL","2267300","2020","838948.38","1180891.82","POINT (-75.53263789389862 6.229885441319017)"
"Privado","305001019614","30500101961401","305001019614","CR 51 D 61 81","Activo","CENT EDUC EL PRINCIPITO FELIZ","927","579","No Oficial","CENT EDUC EL PRINCIPITO FELIZ","NO OFICIAL","2630490","2020","835228.7","1184272.9","POINT (-75.56624164767877 6.260452981190689)"
"Cobertura Contratada","305001019606","30500101960601","305001019606","CR 50 53 16","Activo","INSTITUTO DE EDUCACION COMFENALCO  CONSUELO MONTOYA GIL","927","578","No Oficial","INST DE EDUCACIÓN COMFENALCO  CONSUELO MONTOYA GIL","COBERTURA CONTRATADA","4489770-ext.luisa4225-4226 luisa velez.4227.astrid.","2020","835196.89","1183376.24","POINT (-75.56652901132091 6.252346751528508)"
"Privado","305001019541","30500101954101","305001019541","CR 35 68 74","Inactivo","COL NINO JESUS","916","577","No Oficial","COL NINO JESUS","NO OFICIAL","2843219-2541104","2020","837343.1222","1184575.7071","POINT (-75.54713870829796 6.263190203329062)"
"Privado","305001019525","30500101952501","305001019525","CL 103 37 05","Activo","CENT DE EDUC INTEG LAS COMETAS","914","576","No Oficial","CENT DE EDUC INTEG LAS COMETAS","NO OFICIAL","4489486","2020","837487.8257","1187767.4529","POINT (-75.5458303221762 6.292045043517005)"
"Cobertura Contratada","305001019509","30500101950901","305001019509","CR 27B 107FA 138","Activo","ESC HERMANA ALCIRA CASTRO OSORIO","914","575","No Oficial","ESC HERMANA ALCIRA CASTRO OSORIO","COBERTURA CONTRATADA","5292855","2020","838579.65","1188364.03","POINT (-75.53596529157227 6.297437933200377)"
"Privado","305001019223","30500101922301","305001019223","CL 104 E 83 15","Activo","PREESC COLOMBIANITOS DEL FUTURO","921","574","No Oficial","PREESC COLOMBIANITOS DEL FUTURO","NO OFICIAL","4762662","2020","833538.5","1189440.91","POINT (-75.58151332216028 6.307173966295506)"
"Privado","305001019185","30500101918501","305001019185","CL 103 66 42","Activo","PREESC ANGELILLOS","919","573","No Oficial","PREESC ANGELILLOS","NO OFICIAL","267 74 26","2020","835007.1607","1188398.9687","POINT (-75.56824339375883 6.297754577240252)"
"Privado","305001019169","30500101916901","305001019169","CL 98 69 41","Activo","INST PEDAGOGICO ALFA","921","572","No Oficial","INST PEDAGOGICO ALFA","NO OFICIAL","4710590","2020","834568.375","1187996.891","POINT (-75.57220785503644 6.294119565297835)"
"Privado","305001019100","30500101910001","305001019100","CR 36 37 37","Activo","JARD INF COQUI","926","571","No Oficial","JARD INF COQUI","NO OFICIAL","2171839","2020","835632.8123","1181565.0084","POINT (-75.56259078277594 6.23597236209419)"
"Privado","305001018952","30500101895201","305001018952","CL 31AA 106 86","Activo","CENT SOCIAL SAN FRANCISCO DE ASIS","934","570","No Oficial","CENT SOCIAL SAN FRANCISCO DE ASIS","NO OFICIAL","2389640","2020","828682.6529","1181374.0561","POINT (-75.62537920915257 6.234242600931982)"
"Privado","305001018944","30500101894401","305001018944","CL 31 C 89 E 86","Activo","CENT EDUC MIS PRIMEROS MAESTROS","934","569","No Oficial","CENT EDUC MIS PRIMEROS MAESTROS","NO OFICIAL","2569574","2020","829652.5056","1181529.261","POINT (-75.6166176027138 6.235646658050025)"
"Privado","305001018910","30500101891001","305001018910","CL 34 B 87 A 39","Activo","GUARD Y PREESC MIS PRIMEROS EXITOS","930","568","No Oficial","GUARD Y PREESC MIS PRIMEROS EXITOS","NO OFICIAL","2535963","2020","830084.61","1182366.07","POINT (-75.61271460486539 6.243212173914615)"
"Privado","305001018847","30500101884701","305001018847","CL 33 83 A 33","Activo","CENT EDUC NUEVOS AMIGOS","929","567","No Oficial","CENT EDUC NUEVOS AMIGOS","NO OFICIAL","2507955","2020","830700.8598","1181830.4319","POINT (-75.60714686137746 6.238370228366313)"
"Oficial - Sede Principal","305001018839","30500101883901","305001018839","CL 45 22 A 81","Activo","INST EDUC MADRE LAURA","926","566","Oficial","INST EDUC MADRE LAURA","CONFESIONES RELIGIOSAS","2690627","2020","836967.5598","1181352.2254","POINT (-75.55053255629407 6.234048513278817)"
"Privado","305001018812","30500101881201","305001018812","CR 26 48 20","Activo","PREESC Y PRIM GUILLE LTDA","925","565","No Oficial","PREESC Y PRIM GUILLE LTDA","NO OFICIAL","2692002","2020","837024.7417","1181850.4482","POINT (-75.55001584271089 6.238552667813579)"
"Privado","305001018685","30500101868501","305001018685","CL 43 102 4","Activo","PREESC AMIGO DE LOS NI?OS","931","564","No Oficial","PREESC AMIGO DE LOS NI?OS","NO OFICIAL","2531941","2020","829536.5873","1183833.5213","POINT (-75.6176669090803 6.256478153070172)"
"Privado","305001018651","30500101865101","305001018651","CR 89 65 94","Activo","INST EDUC LEONARDO DA VINCI","923","563","No Oficial","INSTITUCION EDUCATIVA LEONARDO DA VINCI","NO OFICIAL","4746762","2020","831761.1185","1186202.2074","POINT (-75.59757076178023 6.277893818747184)"
"Privado","305001018642","30500101864201","305001018642","CL 36 91 A 22","Activo","JARD INF LA TATA","930","562","No Oficial","JARD INF LA TATA","NO OFICIAL","2523681","2020","830041.54","1182990.81","POINT (-75.61310422682807 6.248860082439516)"
"Privado","305001018626","30500101862601","305001018626","TV 79 C 80 48","Activo","CENT DE EDUC PREESC MI CHANCHITO","922","561","No Oficial","CENT DE EDUC PREESC MI CHANCHITO","NO OFICIAL","2981019/3508541562","2020","833209.23","1186794.69","POINT (-75.58448749596599 6.283250788665868)"
"Privado","305001018481","30500101848101","305001018481","CL 27 81 A 95","Activo","CENT EDUC INF PEQUENOS PERSONAJES LTDA","935","560","No Oficial","CENTRO EDUCATIVO INFANTIL PEQUENOS PERSONAJES LTDA","NO OFICIAL","2388585","2020","831059.87","1180699.01","POINT (-75.60390274709253 6.228141891122132)"
"Cobertura Contratada","305001018421","30500101842101","305001018421","CL 99 82 07","Activo","CENT EDUC JESUS AMIGO","921","559","No Oficial","CENT EDUC JESUS AMIGO","COBERTURA CONTRATADA","2673204","2020","833608.3265","1188543.461","POINT (-75.58088216655428 6.299060624010714)"
"Privado","305001018413","30500101841301","305001018413","CL 100 F 82 29","Activo","PREESC GOTITAS DE ROCIO","921","558","No Oficial","PREESC GOTITAS DE ROCIO","NO OFICIAL","4722072","2020","833662.96","1188640.21","POINT (-75.58038856721707 6.299935295281308)"
"Privado","305001018286","30500101828601","305001018286","CL 9 B SUR 52 B 40","Activo","COL SAN GABRIEL DE LA DOLOROSA","933","557","No Oficial","COL SAN GABRIEL DE LA DOLOROSA","NO OFICIAL","2853041","2020","832602.6079","1177626.4221","POINT (-75.58996434812458 6.200365095380801)"
"Privado","305001018260","30500101826001","305001018260","TV 4 A 75 D 52 BQ 26 LC 106","Activo","CENT EDUC LA MOTICA","935","556","No Oficial","CENT EDUC LA MOTICA","NO OFICIAL","2567820","2020","831606.8057","1179286.5529","POINT (-75.59896091122951 6.2153729556964)"
"Oficial - Sede Principal","305001018022","30500101802201","305001018022","CR 58 84 40","Activo","INST EDUC FE Y ALEGRIA LUIS AMIGO","918","555","Oficial","INST EDUC FE Y ALEGRIA LUIS AMIGO","OFICIAL","2634812","2020","835215.0452","1186313.5389","POINT (-75.5663650645541 6.278901317930283)"
"Privado","305001017786","30500101778601","305001017786","DG 47 A 16 A 04","Activo","PREESC TRAMPOLIN","932","554","No Oficial","PREESC TRAMPOLIN","NO OFICIAL","3132296","2020","833690.9241","1176460.0188","POINT (-75.58013271982922 6.189820635713978)"
"Privado","305001017751","30500101775101","305001017751","CR 78 A 45 13","Activo","CENT INF CACATUAS","929","553","No Oficial","CENT INF CACATUAS","NO OFICIAL","4133089","2020","831829.9","1183710.688","POINT (-75.59694795649432 6.255369347650706)"
"Privado","305001017719","30500101771901","305001017719","CR 87 A 77CC 25","Activo","CENT EDUC GUILLERMO GULLIVER","923","552","No Oficial","COL GRACIELA VÁSQUEZ CANO","NO OFICIAL","2644905","2020","832499.76","1186943.64","POINT (-75.59089758140699 6.28459708985813)"
"Privado","305001017701","30500101770101","305001017701","CL 75 70 49","Activo","CENT INF IMAGINATE","922","551","No Oficial","CENT INF IMAGINATE","NO OFICIAL","2572595","2020","833670.2238","1185851.0874","POINT (-75.58032219364951 6.274720314845815)"
"Privado","305001017662","30500101766201","305001017662","CR 59 7 18","Activo","GUARDERIA Y PREESCOLAR PALOTIN","933","550","No Oficial","GUARDERIA Y PREESCOLAR PALOTIN","NO OFICIAL","2558528","2020","833106.923","1178752.598","POINT (-75.58540900165922 6.210546452958803)"
"Privado","305001017646","30500101764601","305001017646","CL 1 A SUR 56 35","Activo","PREESC EL RODEO","933","549","No Oficial","PREESC EL RODEO","NO OFICIAL","2857116","2020","832754.4","1178494.13","POINT (-75.58859348171941 6.208209646991827)"
"Privado","305001017638","30500101763801","305001017638","CL 26 79 313","Activo","CENT INF PIRUETAS","935","548","No Oficial","CENT INF PIRUETAS","NO OFICIAL","2387000","2020","831318.6862","1180630.5171","POINT (-75.60156456030784 6.22752285074131)"
"Privado","305001017611","30500101761101","305001017611","CR 84 A 28 38","Activo","CENT EDUC MECHUDITOS","934","547","No Oficial","CENT EDUC MECHUDITOS","NO OFICIAL","2382011","2020","830676.78","1180892.14","POINT (-75.6073637199246 6.229887610064856)"
"Privado","305001017603","30500101760301","305001017603","CL 30 85 27","Activo","CENT EDUC CAMINITO  LTDA.","934","546","No Oficial","CENT EDUC CAMINITO  LTDA.","NO OFICIAL","2380745","2020","830529.2945","1181011.8336","POINT (-75.60869619707087 6.230969587661486)"
"Privado","305001017590","30500101759001","305001017590","CR 84 F 8 29","Activo","COL PADRE MANYANET","934","545","No Oficial","COL PADRE MANYANET","NO OFICIAL","3412810","2020","830537.21","1179798.09","POINT (-75.60862378044317 6.219996779617939)"
"Cobertura Contratada","305001017361","30500101736101","305001017361","CL 43 49 20","Activo","CENT DE DESARROLLO INTEGRADO - CENDI","928","544","No Oficial","CENT DE DESARROLLO INTEGRADO - CENDI","COBERTURA CONTRATADA","2399815  448 18 08","2020","835566.629","1182722.835","POINT (-75.56318865742568 6.246439662310182)"
"Cobertura Contratada","305001017298","30500101729801","305001017298","CL 58D 93A 87","Activo","COL ARENYS DEL MAR","931","543","No Oficial","COL ARENYS DEL MAR","COBERTURA CONTRATADA","4260964","2020","830753.8504","1186024.4404","POINT (-75.60667114706459 6.276286079264828)"
"Privado","305001017123","30500101712301","305001017123","CL 111 70 23","Activo","CENT PEDAG FLORENCIA","919","542","No Oficial","CENT PEDAG FLORENCIA","NO OFICIAL","5839745","2020","834964.5883","1189489.7503","POINT (-75.56862811412883 6.307615754225405)"
"Cobertura Contratada","305001017115","30500101711501","305001017115","CL 48 39 58","Activo","CENT EDUC CASA MAMA MARGARITA","928","541","No Oficial","CENT EDUC CASA MAMA MARGARITA","COBERTURA CONTRATADA","2172185","2020","835788.1226","1182436.4226","POINT (-75.56118763451246 6.243850349042161)"
"Privado","305001017034","30500101703401","305001017034","CR 43 58 20","Activo","GUARD Y PREESC GURI GURI","927","540","No Oficial","GUARD Y PREESC GURI GURI","NO OFICIAL","2540730","2020","835959.719","1183425.2905","POINT (-75.55963729855601 6.252790167600974)"
"Cobertura Contratada","305001016984","30500101698401","305001016984","CL 108 43 16","Activo","ESC POPULAR EUCARISTICA JULIO C. HERNANDEZ","914","539","No Oficial","ESC POPULAR EUCARISTICA JULIO C. HERNANDEZ","COBERTURA CONTRATADA","2366036","2020","837173.45","1188315.45","POINT (-75.54867058170561 6.296999290396407)"
"Cobertura Contratada","305001016861","30500101686101","305001016861","CL 26B 72 3","Activo","INST EDUC PEDAGOGICO INTEGRAL","935","538","No Oficial","INSTITUCION EDUCATIVA PEDAGOGICO INTEGRAL","COBERTURA CONTRATADA","3439800","2020","832284.08","1180716.25","POINT (-75.59284325038924 6.228298450694253)"
"Privado","305001016844","30500101684401","305001016844","CR 77 CC 48 61","Activo","GUARD Y JARD INF CHUPETIN","929","537","No Oficial","GUARD Y JARD INF CHUPETIN","NO OFICIAL","2341252","2020","832000.508","1184106.3099","POINT (-75.59540681289225 6.25894604741)"
