"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","parentesco","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","4","1","47","47745","ND","ND","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","MAGDALENA","SITIONUEVO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","05","05483","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","ANTIOQUIA","NARIÑO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","5","1","47","47001","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","ND","MAGDALENA","SANTA MARTA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","25","25394","H-HOMBRE","NO","ACTIVO","SO","ND","2018-04-01","2018-01-01","Hombre","SIN ESPECIFICAR","CUNDINAMARCA","LA PALMA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13433","M-MUJER","NO","NO ACTIVO","UL","ND","2016-12-01","2017-01-01","Mujer","PRIMARIA","BOLIVAR","MAHATES","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13670","ND","ND","NO ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","BOLIVAR","SAN PABLO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","54","54800","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2016-12-01","2018-01-01","Hombre","SIN ESPECIFICAR","NORTE DE SANTANDER","TEORAMA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","05","05667","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","SAN RAFAEL","COLOMBIA","OTRO PARIENTE",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"3","5","1","05","05649","ND","NO","ACTIVO","ND","ND","2016-04-01","2015-01-01","Hombre","ND","ANTIOQUIA","SAN CARLOS","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","20","20228","ND","NO","ACTIVO","ND","ND","2018-03-01","2018-01-01","Mujer","ND","CESAR","CURUMANI","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","TI","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","47","47288","ND","ND","ACTIVO","ND","ND","2018-03-01","2018-01-01","Mujer","ND","MAGDALENA","FUNDACION","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","3","1","70","70823","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-12-01","2017-01-01","Mujer","ND","SUCRE","TOLU VIEJO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05660","ND","NO","NO ACTIVO","ND","ND","2018-02-01","2018-01-01","Mujer","ND","ANTIOQUIA","SAN LUIS","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","18","18001","ND","ND","ACTIVO","ND","INDIGENA","2016-04-01","2016-01-01","Mujer","ND","CAQUETA","FLORENCIA","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","50","50590","ND","ND","NO ACTIVO","ND","ND","2016-12-01","2017-01-01","Hombre","ND","META","PUERTO RICO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","86","86757","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2018-04-01","2018-01-01","Hombre","SIN ESPECIFICAR","PUTUMAYO","SAN MIGUEL","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","5","1","13","13744","H-HOMBRE","NO","NO ACTIVO","CA","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","BOLIVAR","SIMITI","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","50","50711","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","META","VISTAHERMOSA","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","25","25754","ND","ND","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"4","4","1","05","05837","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Mujer","ND","ANTIOQUIA","TURBO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","2","1","86","86865","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","PUTUMAYO","VALLE DEL GUAMUEZ","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","2.600.001 - 3.900.000"
"1","5","1","66","66594","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-04-01","2016-01-01","Hombre","ND","RISARALDA","QUINCHIA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","4","1","27","27006","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2015-01-01","Mujer","ND","CHOCO","ACANDI","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13670","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","SECUNDARIA","BOLIVAR","SAN PABLO","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13657","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2016-12-01","2017-01-01","Hombre","ND","BOLIVAR","SAN JUAN NEPOMUCENO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","47","47288","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Hombre","ND","MAGDALENA","FUNDACION","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","70","70508","ND","NO","ACTIVO","ND","ND","2016-04-01","2014-01-01","Mujer","ND","SUCRE","OVEJAS","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"3","5","1","05","05490","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","NECOCLI","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13688","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","ND","BOLIVAR","SANTA ROSA DEL SUR","ND","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","TI","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","1","1","18","18610","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2013-01-01","Hombre","ND","CAQUETA","SAN JOSE DEL FRAGUA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","44","44650","ND","NO","ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","LA GUAJIRA","SAN JUAN DEL CESAR","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"5","3","1","13","13212","ND","NO","ACTIVO","Sin Información","ND","2017-02-01","2017-01-01","Mujer","ND","BOLIVAR","CORDOBA","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"6","5","1","05","05837","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","ANTIOQUIA","TURBO","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","05","05172","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-01-01","2017-01-01","Hombre","PRIMARIA","ANTIOQUIA","CHIGORODO","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","1","1","73","73483","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Hombre","ND","TOLIMA","NATAGAIMA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"2","4","1","20","20550","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","CESAR","PELAYA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"3","4","1","70","70204","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","SUCRE","COLOSO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","44","44650","M-MUJER","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2016-12-01","2017-01-01","Mujer","PRIMARIA","LA GUAJIRA","SAN JUAN DEL CESAR","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05411","M-MUJER","NO","ACTIVO","CA","ND","2018-03-01","2018-01-01","Mujer","SIN ESPECIFICAR","ANTIOQUIA","LIBORINA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","73","73067","ND","NO","NO ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","PRIMARIA","TOLIMA","ATACO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","1","1","05","05101","ND","ND","ACTIVO","ND","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","CIUDAD BOLIVAR","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","44","44650","M-MUJER","NO","ACTIVO","UL","ND","2016-12-01","2017-01-01","Mujer","TECNOLOGO","LA GUAJIRA","SAN JUAN DEL CESAR","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"4","3","1","05","05411","ND","ND","ACTIVO","Sin Información","ND","2018-04-01","2018-01-01","Hombre","ND","ANTIOQUIA","LIBORINA","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","20","20570","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","CESAR","PUEBLO BELLO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","1","1","50","50590","H-HOMBRE","NO","NO ACTIVO","SO","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","META","PUERTO RICO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","1.300.001 - 2.600.000"
"1","4","1","13","13490","ND","ND","ACTIVO","CA","ND","2016-04-01","2014-01-01","Hombre","SIN ESPECIFICAR","BOLIVAR","NOROSI","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","2","1","05","05490","H-HOMBRE","NO","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Hombre","ND","ANTIOQUIA","NECOCLI","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"4","5","1","86","86001","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","ND","PUTUMAYO","MOCOA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"3","5","1","13","13654","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","BOLIVAR","SAN JACINTO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","76","76109","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","ND","VALLE","BUENAVENTURA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","1","1","05","05147","M-MUJER","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Mujer","PRIMARIA","ANTIOQUIA","CAREPA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","70","70713","H-HOMBRE","NO","NO ACTIVO","UL","ND","2017-01-01","2017-01-01","Hombre","SECUNDARIA","SUCRE","SAN ONOFRE","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","44","44001","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2017-01-01","Mujer","ND","LA GUAJIRA","RIOHACHA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","0 - 1.300.000"
"1","4","1","27","27001","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","CHOCO","QUIBDO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","13","13657","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2016-04-01","2014-01-01","Hombre","ND","BOLIVAR","SAN JUAN NEPOMUCENO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","05","05667","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-06-01","2018-01-01","Hombre","ND","ANTIOQUIA","SAN RAFAEL","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","05","05837","H-HOMBRE","ND","ACTIVO","UL","INDIGENA","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","TURBO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","73","73616","M-MUJER","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Mujer","ND","TOLIMA","RIOBLANCO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13670","ND","ND","ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","BOLIVAR","SAN PABLO","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","3","1","86","86320","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-02-01","2018-01-01","Hombre","PRIMARIA","PUTUMAYO","ORITO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","50","50689","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","META","SAN MARTIN","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","4","1","86","86865","ND","ND","ACTIVO","ND","ND","2016-04-01","2014-01-01","Mujer","ND","PUTUMAYO","VALLE DEL GUAMUEZ","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","86","86569","ND","ND","ACTIVO","ND","ND","2018-03-01","2018-01-01","Hombre","ND","PUTUMAYO","PUERTO CAICEDO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","5","1","13","13670","ND","ND","ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","BOLIVAR","SAN PABLO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","1","1","25","25290","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Mujer","ND","CUNDINAMARCA","FUSAGASUGA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"6","5","1","13","13670","H-HOMBRE","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","BOLIVAR","SAN PABLO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","05","05147","ND","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Hombre","ND","ANTIOQUIA","CAREPA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","17","17050","H-HOMBRE","ND","NO ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","PRIMARIA","CALDAS","ARANZAZU","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","47","47288","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-04-01","2018-01-01","Hombre","SECUNDARIA","MAGDALENA","FUNDACION","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","76","76109","ND","ND","NO ACTIVO","ND","ND","2016-04-01","2016-01-01","ND","ND","VALLE","BUENAVENTURA","169","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","1","1","70","70508","ND","NO","NO ACTIVO","UL","ND","2016-04-01","2013-01-01","Hombre","SIN ESPECIFICAR","SUCRE","OVEJAS","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","5","1","70","70508","H-HOMBRE","NO","ACTIVO","CA","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","SUCRE","OVEJAS","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","3","1","05","05697","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","EL SANTUARIO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","44","44279","M","NO","NO ACTIVO","CA","ND","2016-12-01","2017-01-01","Mujer","SECUNDARIA","LA GUAJIRA","FONSECA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05660","H-HOMBRE","NO","NO ACTIVO","DI","ND","2018-02-01","2018-01-01","Hombre","PRIMARIA","ANTIOQUIA","SAN LUIS","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"6","5","1","66","66456","H-HOMBRE","NO","NO ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","RISARALDA","MISTRATO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","1","1","05","05234","ND","NO","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","ND","ANTIOQUIA","DABEIBA","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","1.300.001 - 2.600.000"
"1","2","1","27","27073","M-MUJER","NO","NO ACTIVO","SO","ND","2018-08-01","2018-01-01","Mujer","SECUNDARIA","CHOCO","BAGADO","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","86","86569","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","PUTUMAYO","PUERTO CAICEDO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","2","1","05","05591","ND","NO","ACTIVO","ND","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","PUERTO TRIUNFO","Colombia","ND","06-17","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","76","76892","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Mujer","ND","VALLE","YUMBO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"1","3","1","13","13657","M-MUJER","NO","NO ACTIVO","VI","ND","2016-12-01","2017-01-01","Mujer","ND","BOLIVAR","SAN JUAN NEPOMUCENO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","70","70235","ND","NO","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","SECUNDARIA","SUCRE","GALERAS","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","44","44279","H-HOMBRE","NO","ACTIVO","UL","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","LA GUAJIRA","FONSECA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","08","08638","M-MUJER","NO","NO ACTIVO","UL","ND","2016-04-01","2016-01-01","Mujer","ND","ATLANTICO","SABANALARGA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","05","05490","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","ND","ANTIOQUIA","NECOCLI","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","13","13473","H-HOMBRE","NO","ACTIVO","UL","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","BOLIVAR","MORALES","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","70","70001","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","SUCRE","SINCELEJO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
