"id_caso","id_caso_relacionado","a_o","mes","d_a","c_digo_dane_de_municipio","municipio","departamento","regi_n","modalidad","iniciativa","tipo_de_unidad_atacada","grupo_armado_1","descripci_n_grupo_armado","grupo_armado_2","descripci_n_grupo_armado_1","grupo_armado_3","descripci_n_grupo_armado_2","lesionados_civiles","grupo_al_que_pertenecen_los","capturados","lesionados_combatientes","militares","polic_as","otras_fuerzas_armadas","agentes_del_estado_sin","total_agentes_del_estado","guerrilleros","paramilitares","grupos_posdesmovilizaci_n","combatientes_sin_informaci","otros_grupos_armados","total_combatientes_de_grupos","total_combatientes","personas_sin_informaci_n","total_civiles","ventaja_militar","total_de_v_ctimas_del_caso","latitud_longitud"
"10721",,"1996","11","7","50251","EL CASTILLO","META","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-73.7940127553 3.5638340194)"
"10722",,"1996","11","7","81001","ARAUCA","ARAUCA","LLANOS ORIENTALES","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-70.7463503062 7.0773585444)"
"10723",,"1996","11","8","50251","EL CASTILLO","META","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.7940127553 3.5638340194)"
"10724",,"1996","11","8","5543","PEQUE","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","SIN INFORMACIÓN","SIN INFORMACIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","SIN INFORMACIÓN","1","POINT (-75.9103455573 7.0210179175)"
"10725",,"1996","11","9","20013","AGUSTIN CODAZZI","CESAR","SERRANIA DEL PERIJA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.2383961682 10.0404579941)"
"10726",,"1996","11","10","95025","EL RETORNO","GUAVIARE","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0","FARC","2","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-72.6472154493 2.1840716065)"
"10727",,"1996","11","10","50223","CUBARRAL","META","PIEDEMONTE LLANERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.8392134871 3.7940894646)"
"10728",,"1996","11","11","19455","MIRANDA","CAUCA","NORTE DEL CAUCA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.2288698651 3.2530954052)"
"10729",,"1996","11","12","19701","SANTA ROSA","CAUCA","MACIZO COLOMBIANO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.5739729713 1.7024202837)"
"1073",,"1967","3","0","68573","PUERTO PARRA","SANTANDER","MAGDALENA MEDIO","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","6","0","0","6","0","0","0","0","0","0","6","0","3","GRUPOS ARMADOS ORGANIZADOS","9","POINT (-74.0560942894 6.6508067021)"
"10730",,"1996","11","12","70742","SAN LUIS DE SINCE","SUCRE","MORROSQUILLO Y SABANAS DE SUCRE","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD ESTACIONADA","AGENTE DEL ESTADO","DAS","GUERRILLA","FARC",,,"0",,"0","0","0","0","3","0","3","0","0","0","0","0","0","3","0","1","GRUPOS ARMADOS ORGANIZADOS","4","POINT (-75.0912170635 9.3141204159)"
"10731",,"1996","11","12","50251","EL CASTILLO","META","ARIARI GUAYABERO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.7940127553 3.5638340194)"
"10732",,"1996","11","12","18860","VALPARAISO","CAQUETA","FLORENCIA Y AREA DE INFLUENCIA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.7065835254 1.1945830321)"
"10733",,"1996","11","12","70742","SAN LUIS DE SINCE","SUCRE","MORROSQUILLO Y SABANAS DE SUCRE","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","DAS","GUERRILLA","FARC",,,"0",,"0","0","0","0","3","0","3","0","0","0","0","0","0","3","0","1","GRUPOS ARMADOS ORGANIZADOS","4","POINT (-75.1460330499 9.2441959928)"
"10734",,"1996","11","13","70429","MAJAGUAL","SUCRE","LA MOJANA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","1","0","0","0","1","2","0","0","0","0","2","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-74.6281013985 8.5407129963)"
"10735",,"1996","11","13","50370","URIBE","META","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","3","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.3515453533 3.2396529967)"
"10736",,"1996","11","13","13657","SAN JUAN NEPOMUCENO","BOLIVAR","MONTES DE MARIA","ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","2","GRUPOS ARMADOS ORGANIZADOS","3","POINT (-75.1409082794 10.0828487061)"
"10737",,"1996","11","13","5756","SONSON","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","SIN INFORMACIÓN","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GRUPO PARAMILITAR","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","SIN INFORMACIÓN","1","POINT (-75.3093951469 5.7148116411)"
"10738",,"1996","11","14","5361","ITUANGO","ANTIOQUIA","NORTE DE ANTIOQUIA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","4","0","0","0","0","4","4","0","0","FUERZAS ARMADAS ESTATALES","4","POINT (-75.7646731654 7.17162903)"
"10739",,"1996","11","15","44001","RIOHACHA","LA GUAJIRA","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-72.911488911 11.5287513839)"
"1074",,"1967","3","9","68081","BARRANCABERMEJA","SANTANDER","MAGDALENA MEDIO","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"3",,"0","0","0","6","0","0","6","0","0","0","0","0","0","6","0","0","GRUPOS ARMADOS ORGANIZADOS","6","POINT (-73.8499569753 7.064963864)"
"10740",,"1996","11","16","25328","GUAYABAL DE SIQUIMA","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0","FARC","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.4674373333 4.8779681344)"
"10741",,"1996","11","16","5044","ANZA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.8544415828 6.3026583592)"
"10742",,"1996","11","17","5091","BETANIA","ANTIOQUIA","SUROESTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.97554408 5.7447471798)"
"10743",,"1996","11","17","25535","PASCA","CUNDINAMARCA","SUMAPAZ","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.3054599341 4.3098544118)"
"10744",,"1996","11","18","41396","LA PLATA","HUILA","SUR DEL HUILA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.9696215749 2.263274168)"
"10745",,"1996","11","18","81300","FORTUL","ARAUCA","SARARE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0","ELN","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-71.7685577959 6.7970757527)"
"10746",,"1996","11","19","85139","MANI","CASANARE","LLANOS ORIENTALES","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-72.2813984509 4.81682686)"
"10747",,"1996","11","19","50006","ACACIAS","META","PIEDEMONTE LLANERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.765936654 3.9901206633)"
"10748",,"1996","11","19","20011","AGUACHICA","CESAR","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.599028585 8.3103369584)"
"10749",,"1996","11","19","5890","YOLOMBO","ANTIOQUIA","NORDESTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.0133505772 6.5945924336)"
"1075",,"1967","9","2","11001","BOGOTA, D.C.","BOGOTA, D. C.","AREA METROPOLITANA DE BOGOTA","OPERACIÓN MILITAR","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.1073590032 4.6501730303)"
"10750",,"1996","11","19","47189","CIENAGA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","7","2","0","0","0","2","0","0","0","0","0","0","2","0","0","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-74.2412861592 11.0066568813)"
"10751",,"1996","11","20","11001","BOGOTA, D.C.","BOGOTA, D. C.","AREA METROPOLITANA DE BOGOTA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-74.1073590032 4.6501730303)"
"10752",,"1996","11","20","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","3","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.5178133654 8.0375127958)"
"10753",,"1996","11","20","70221","COVENAS","SUCRE","MORROSQUILLO Y SABANAS DE SUCRE","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.6918670995 9.4024633944)"
"10754",,"1996","11","21","50370","URIBE","META","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","17","6","0","0","0","6","8","0","0","0","0","8","14","0","0","FUERZAS ARMADAS ESTATALES","14","POINT (-74.3515453533 3.2396529967)"
"10755",,"1996","11","22","13670","SAN PABLO","BOLIVAR","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.924168553 7.4767206715)"
"10756",,"1996","11","22","5652","SAN FRANCISCO","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.1026869656 5.9640791312)"
"10757",,"1996","11","22","52227","CUMBAL","NARIÑO","SUR DE NARIÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-77.7922766205 0.9061853609)"
"10758",,"1996","11","22","5147","CAREPA","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.5562285325 7.7457797342)"
"10759",,"1996","11","22","86865","VALLE DEL GUAMUEZ","PUTUMAYO","BAJO PUTUMAYO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0","FARC","1","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-76.9803490163 0.4683982046)"
"1076",,"1968","0","0","68575","PUERTO WILCHES","SANTANDER","MAGDALENA MEDIO","COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GRUPO ARMADO NO IDENTIFICADO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.8993340229 7.3490661438)"
"10760",,"1996","11","23","5197","COCORNA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.185481011 6.0583063351)"
"10761",,"1996","11","24","20001","VALLEDUPAR","CESAR","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.259389309 10.4604812152)"
"10762",,"1996","11","24","5480","MUTATA","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-76.4358754017 7.2428750572)"
"10763",,"1996","11","24","50251","EL CASTILLO","META","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.7940127553 3.5638340194)"
"10764",,"1996","11","25","54498","OCANA","NORTE DE SANTANDER","CATATUMBO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.3584456987 8.3237559872)"
"10765",,"1996","11","25","5250","EL BAGRE","ANTIOQUIA","BAJO CAUCA ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-74.7524956212 7.7115469731)"
"10766",,"1996","11","25","13810","TIQUISIO","BOLIVAR","MAGDALENA MEDIO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.2165992699 8.6414827807)"
"10767",,"1996","11","25","5266","ENVIGADO","ANTIOQUIA","VALLE DE ABURRA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","GRUPO PARAMILITAR","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.5830101409 6.1670045516)"
"10768",,"1996","11","26","20238","EL COPEY","CESAR","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.9627174377 10.1495254346)"
"10769",,"1996","11","27","20001","VALLEDUPAR","CESAR","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.7147715401 10.2670048114)"
"1077",,"1968","0","0","0","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA","NINGUNO","SIN INFORMACIÓN","BANDOLERISMO","NO IDENTIFICADO","GRUPO ARMADO NO IDENTIFICADO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","NINGUNO","1","POINT (-72 4)"
"10770",,"1996","11","27","5148","EL CARMEN DE VIBORAL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.3353624585 6.0845515156)"
"10771",,"1996","11","27","73555","PLANADAS","TOLIMA","SUR DEL TOLIMA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.6439614722 3.1976614695)"
"10772",,"1996","11","27","73555","PLANADAS","TOLIMA","SUR DEL TOLIMA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.6439614722 3.1976614695)"
"10773",,"1996","11","27","5649","SAN CARLOS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-74.9879525625 6.1879915689)"
"10775",,"1996","11","28","5313","GRANADA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","0","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-75.1844450829 6.1428966666)"
"10776",,"1996","11","28","15514","PAEZ","BOYACA","ORIENTE DE BOYACA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","5","0","0","0","5","0","0","0","0","0","0","5","0","0","GRUPOS ARMADOS ORGANIZADOS","5","POINT (-73.0543103782 5.0952346308)"
