"id","anio","departame_nombre","institucion","municipio_nombre","contacto","telefono","movil","direccion","email","num_cat","num_sens","fecha_de_cargue","id_indicador","inversion","fecha_vigencia","meta_nacional","municipio_cod"
,"2019","CORDOBA","LABRIEGOS POR LA PAZ - GCB - IBF","PUERTO LIBERTADOR",,,,,,,"153","2019-12-31",,"533567,6100","2019-12-31",,"23580"
,"2016","ANTIOQUIA","I.E JOS� DE LOS SANTOS Z��IGA","CHIGORODO",,"3145279952","3145279952",,,"1","130","2016-12-31",,"1101674,1680","2016-12-31","900000","05172"
,"2016","ANTIOQUIA","I.E JOS� DE LOS SANTOS Z��IGA","CHIGORODO",,"3145279952","3145279952",,,"1","130","2016-12-31",,"1101674,1680","2016-12-31","900000","05172"
,"2018","BOGOTA","COLEGIO MARCO FIDEL SUAREZ","BOGOTA, D.C.",,"3105896343",,"diagonal 52 sur # 25 - 00",,"1","120","2018-12-31",,"470156,4857","2018-12-31","900000","11001"
,"2018","BOGOTA","COLEGIO MARCO FIDEL SUAREZ","BOGOTA, D.C.",,"3105896343",,"diagonal 52 sur # 25 - 00",,"1","120","2018-12-31",,"470156,4857","2018-12-31","900000","11001"
,"2018","BOGOTA","COLEGIO MARCO FIDEL SUAREZ","BOGOTA, D.C.",,"3105896343",,"diagonal 52 sur # 25 - 00",,"1","120","2018-12-31",,"470156,4857","2018-12-31","900000","11001"
,"2014","RISARALDA","LICEO FRANC�S DE PEREIRA","PEREIRA",,,,"LICEO FRANC�S DE PEREIRA",,"5","20","2014-12-31",,"26461,7935","2014-12-31","900000","66001"
,"2015","NORTE DE SANTANDER","UNIVERSIDAD DE PAMPLONA","VILLA DEL ROSARIO",,,"3106254047",,,"2","205","2015-12-31",,"690732,5440","2015-12-31","900000","54874"
,"2019","RISARALDA","SANTA JUANA DE LESTONNAC","DOSQUEBRADAS",,,,,,,"150","2019-12-31",,"523105,5000","2019-12-31",,"66170"
,"2014","RISARALDA","JUAN XXIII","PEREIRA",,"3253846","3253846","JUAN XXIII",,"4","791","2014-12-31",,"1046563,9361","2014-12-31","900000","66001"
,"2019","MAGDALENA","INSTITUCI�N EDUCATIVA DISTRITAL LOS OLIVOS","SANTA MARTA",,,,,,,"105","2019-12-31",,"366173,8500","2019-12-31",,"47001"
,"2016","BOYACA","I.E SILVINO RODR�GUEZ","TUNJA",,"3012361945","3012361945",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15001"
,"2016","BOYACA","I.E SILVINO RODR�GUEZ","TUNJA",,"3012361945","3012361945",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15001"
,"2016","BOYACA","I.E SILVINO RODR�GUEZ","TUNJA",,"3012361945","3012361945",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15001"
,"2016","BOYACA","I.E SILVINO RODR�GUEZ","TUNJA",,"3012361945","3012361945",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15001"
,"2017","ANTIOQUIA","UNIVERSIDAD SANTO TOMAS","MEDELLIN",,,,,,"1","20","2017-12-31",,"99500,3789","2017-12-31","900000","05001"
,"2019","SANTANDER","INSTITUCI�N EDUCATIVA LA JUVENTUD","BUCARAMANGA",,,,,,,"28","2019-12-31",,"97646,3600","2019-12-31",,"68001"
,"2019","CAQUETA","I.E. LA SALLE","FLORENCIA",,,,,,,"170","2019-12-31",,"592852,9000","2019-12-31",,"18001"
,"2018","CORDOBA","MADRE LAURA","TIERRALTA",,"3116695165",,"V�A A PALMIRA",,"1","87","2018-12-31",,"340863,4521","2018-12-31","900000","23807"
,"2018","RISARALDA","COLEGIO COOPERATIVO PEREIRA","PEREIRA",,"3152719403",,"carrera 25 N� 77 - 28",,"1","117","2018-12-31",,"458402,5735","2018-12-31","900000","66001"
,"2018","RISARALDA","COLEGIO COOPERATIVO PEREIRA","PEREIRA",,"3152719403",,"carrera 25 N� 77 - 28",,"1","117","2018-12-31",,"458402,5735","2018-12-31","900000","66001"
,"2016","VALLE DEL CAUCA","COLEGIO MILITAR GENERAL AGUST�N CODAZZI","PALMIRA",,"2758170","3104383199",,,"1","80","2016-12-31",,"677953,3342","2016-12-31","900000","76520"
,"2016","BOYACA","PALABRAS MAYORES","PUERTO BOYACA",,"7384644","3215534542",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15572"
,"2016","SANTANDER","COLEGIO INDUSTRIAL","BARRANCABERMEJA",,"3174556123",,,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","68081"
,"2014","CORDOBA","SAN ISIDRO","CIENAGA DE ORO",,,"3114326405","SAN ISIDRO",,"2","300","2014-12-31",,"396926,9037","2014-12-31","900000","23189"
,"2016","TOLIMA","COLEGIO INEM","IBAGUE",,"3143009087","3143009087",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","73001"
,"2016","TOLIMA","COLEGIO INEM","IBAGUE",,"3143009087","3143009087",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","73001"
,"2016","TOLIMA","COLEGIO INEM","IBAGUE",,"3143009087","3143009087",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","73001"
,"2016","TOLIMA","COLEGIO INEM","IBAGUE",,"3143009087","3143009087",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","73001"
,"2016","TOLIMA","COLEGIO INEM","IBAGUE",,"3143009087","3143009087",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","73001"
,"2019","ANTIOQUIA","I.E FE Y ALEGR�A","MEDELLIN",,,,,,,"253","2019-12-31",,"882304,6100","2019-12-31",,"05001"
,"2016","CORDOBA","IE BESITO VOLAO SEDE PALMA DE VINO","MONTERIA",,"312324432","312324432",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","23001"
,"2017","NARI�O","IE NUESTRA SE�ORA DE LAS NIEVES","IPIALES",,"7732530","3182052055",,,"5","500","2017-12-31",,"2487509,4738","2017-12-31","900000","52356"
,"2015","TOLIMA","Colegio Maria Montessori","ESPINAL",,,"3124052433",,,"2","32","2015-12-31",,"107821,6654","2015-12-31","900000","73268"
,"2015","BOLIVAR","IE Leon XII","SAN JACINTO",,,"3017687618",,,"2","239","2015-12-31",,"805293,0635","2015-12-31","900000","13654"
,"2017","ANTIOQUIA","I.E ENTRERR�OS","ENTRERRIOS",,"8670152","3136215317",,,"5","600","2017-12-31",,"2985011,3686","2017-12-31","900000","05264"
,"2018","ANTIOQUIA","I.E Vallejuelos","MEDELLIN",,"3103961395",,"Carrera 104 C No 62 20.",,"1","80","2018-12-31",,"313437,6571","2018-12-31","900000","05001"
,"2018","ANTIOQUIA","I.E Vallejuelos","MEDELLIN",,"3103961395",,"Carrera 104 C No 62 20.",,"1","80","2018-12-31",,"313437,6571","2018-12-31","900000","05001"
,"2015","NARI�O","COLEGIO COMFAMILIAR","PASTO",,,"3128338397",,,"3","600","2015-12-31",,"2021656,2265","2015-12-31","900000","52001"
,"2017","ANTIOQUIA","COLEGIO UPB","MEDELLIN",,"3544503",,,,"3","300","2017-12-31",,"1492505,6843","2017-12-31","900000","05001"
,"2018","BOLIVAR","I.E.ARROYO DE PIEDRA SEDE PUNTA CANOA","CARTAGENA",,"3013494823",,"arroyo de piesdra calle principal",,"1","94","2018-12-31",,"368289,2471","2018-12-31","900000","13001"
,"2016","VALLE DEL CAUCA","COLEGIO NAVAL JOSE PRUDENCIO PADILLA","GUADALAJARA DE BUGA",,"2390812",,,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","76111"
,"2017","CORDOBA","I.E. SAN SIMON - SEDE SAGRADO CORAZON DE JESUS","SAN ANDRES SOTAVENTO",,"3116792681","3116792681",,,"6","725","2017-12-31",,"3606888,7370","2017-12-31","900000","23670"
,"2017","LA GUAJIRA","UNIGUAJIRA","RIOHACHA",,"7277196",,,,"2","200","2017-12-31",,"995003,7895","2017-12-31","900000","44001"
,"2016","META","IE ALICIO AMADOR ELVIRA","RESTREPO",,,,,,"1","120","2016-12-31",,"1016930,0013","2016-12-31","900000","50606"
,"2018","CAQUETA","RUTINO QUICHOYA","EL DONCELLO",,"3188762410",,"Av. Colombia N� 7-107",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","18247"
,"2018","CAQUETA","RUTINO QUICHOYA","EL DONCELLO",,"3188762410",,"Av. Colombia N� 7-107",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","18247"
,"2014","BOGOTA","CED CAFAM BELLAVISTA","BOGOTA, D.C.",,,"3144280480","CED CAFAM BELLAVISTA",,"1","17","2014-12-31",,"22492,5245","2014-12-31","900000","11001"
,"2014","SUCRE","COLEGIO MANUEL ANGEL ANACHURRY","SAN PEDRO",,,"3126181236","COLEGIO MANUEL ANGEL ANACHURRY",,"2","330","2014-12-31",,"436619,5940","2014-12-31","900000","70717"
,"2017","CAUCA","COLEGIO JHON F KENEDY","POPAYAN",,"8372537","3225832662",,,"1","100","2017-12-31",,"497501,8947","2017-12-31","900000","19001"
,"2018","HUILA","OLIVERIO LARA BORRERO","NEIVA",,,,"calle 16 sur N� 21 A -17",,"1","77","2018-12-31",,"301683,7450","2018-12-31","900000","41001"
,"2018","HUILA","OLIVERIO LARA BORRERO","NEIVA",,,,"calle 16 sur N� 21 A -17",,"1","77","2018-12-31",,"301683,7450","2018-12-31","900000","41001"
,"2017","AMAZONAS","NORMAL SUPERIOR SEDE A","LETICIA",,"5927229","3103413112",,,"2","230","2017-12-31",,"1144254,3579","2017-12-31","900000","91001"
,"2019","TOLIMA","COLEGIO CHAMPAGNAT","IBAGUE",,,,,,,"118","2019-12-31",,"411509,6600","2019-12-31",,"73001"
,"2016","ATLANTICO","UNIVERSIDAD DEL ATL�NTICO","PUERTO COLOMBIA",,"3197010","3004809944",,,"1","150","2016-12-31",,"1271162,5016","2016-12-31","900000","08573"
,"2016","ATLANTICO","UNIVERSIDAD DEL ATL�NTICO","PUERTO COLOMBIA",,"3197010","3004809944",,,"1","150","2016-12-31",,"1271162,5016","2016-12-31","900000","08573"
,"2019","ANTIOQUIA","IE JOS� MANUEL RESTREPO V�LEZ","ENVIGADO",,,,,,,"159","2019-12-31",,"554491,8300","2019-12-31",,"05266"
,"2018","BOLIVAR","Colegio Cristo Centrico","CARTAGENA",,"3145409417",,"Barrio Amberes Calle Bolivar",,"1","50","2018-12-31",,"195898,5357","2018-12-31","900000","13001"
,"2018","BOLIVAR","Colegio Cristo Centrico","CARTAGENA",,"3145409417",,"Barrio Amberes Calle Bolivar",,"1","50","2018-12-31",,"195898,5357","2018-12-31","900000","13001"
,"2018","BOLIVAR","Colegio Cristo Centrico","CARTAGENA",,"3145409417",,"Barrio Amberes Calle Bolivar",,"1","50","2018-12-31",,"195898,5357","2018-12-31","900000","13001"
,"2018","BOLIVAR","Colegio Cristo Centrico","CARTAGENA",,"3145409417",,"Barrio Amberes Calle Bolivar",,"1","50","2018-12-31",,"195898,5357","2018-12-31","900000","13001"
,"2018","BOLIVAR","Colegio Cristo Centrico","CARTAGENA",,"3145409417",,"Barrio Amberes Calle Bolivar",,"1","50","2018-12-31",,"195898,5357","2018-12-31","900000","13001"
,"2018","BOLIVAR","Colegio Cristo Centrico","CARTAGENA",,"3145409417",,"Barrio Amberes Calle Bolivar",,"1","50","2018-12-31",,"195898,5357","2018-12-31","900000","13001"
,"2018","BOLIVAR","Colegio Cristo Centrico","CARTAGENA",,"3145409417",,"Barrio Amberes Calle Bolivar",,"1","50","2018-12-31",,"195898,5357","2018-12-31","900000","13001"
,"2018","BOLIVAR","Colegio Cristo Centrico","CARTAGENA",,"3145409417",,"Barrio Amberes Calle Bolivar",,"1","50","2018-12-31",,"195898,5357","2018-12-31","900000","13001"
,"2019","CALDAS","IE DULCE NOMBRE","SAMANA",,,,,,,"30","2019-12-31",,"104621,1000","2019-12-31",,"17662"
,"2017","CAQUETA","EJERCITO NACIONAL","FLORENCIA",,"3103385880","3103385880",,,"2","200","2017-12-31",,"995003,7895","2017-12-31","900000","18001"
,"2018","VALLE DEL CAUCA","ACADEMICO","GUADALAJARA DE BUGA",,,,"Carrera 9 sur N 2-54",,"1","111","2018-12-31",,"434894,7492","2018-12-31","900000","76111"
,"2018","VALLE DEL CAUCA","ACADEMICO","GUADALAJARA DE BUGA",,,,"Carrera 9 sur N 2-54",,"1","111","2018-12-31",,"434894,7492","2018-12-31","900000","76111"
,"2019","META","ESCUELA DE CARABINEROS EDUARDO CUEVAS","VILLAVICENCIO",,,,,,,"300","2019-12-31",,"1046211,0000","2019-12-31",,"50001"
,"2019","META","ESCUELA DE CARABINEROS EDUARDO CUEVAS","VILLAVICENCIO",,,,,,,"300","2019-12-31",,"1046211,0000","2019-12-31",,"50001"
,"2018","QUINDIO","TERESITA MONTES SEDE LUIS CARLOS G","ARMENIA",,,,"Barrio La Isabella",,"1","42","2018-12-31",,"164554,7700","2018-12-31","900000","63001"
,"2018","QUINDIO","TERESITA MONTES SEDE LUIS CARLOS G","ARMENIA",,,,"Barrio La Isabella",,"1","42","2018-12-31",,"164554,7700","2018-12-31","900000","63001"
,"2018","QUINDIO","TERESITA MONTES SEDE LUIS CARLOS G","ARMENIA",,,,"Barrio La Isabella",,"1","42","2018-12-31",,"164554,7700","2018-12-31","900000","63001"
,"2018","QUINDIO","TERESITA MONTES SEDE LUIS CARLOS G","ARMENIA",,,,"Barrio La Isabella",,"1","42","2018-12-31",,"164554,7700","2018-12-31","900000","63001"
,"2015","NARI�O","Colegio Nuestra se�ora de las lajas Nari�o�Pasto","PASTO",,,"3113712545",,,"5","600","2015-12-31",,"2021656,2265","2015-12-31","900000","52001"
,"2018","AMAZONAS","SENA","LETICIA",,,,"Macedonia",,"1","89","2018-12-31",,"348699,3935","2018-12-31","900000","91001"
,"2015","ANTIOQUIA","UPB","LA UNION",,,"3175757736",,,"1","200","2015-12-31",,"673885,4088","2015-12-31","900000","05400"
,"2019","QUINDIO","CIUDADELA DEL SUR","ARMENIA",,,,,,,"91","2019-12-31",,"317350,6700","2019-12-31",,"63001"
,"2016","SANTANDER","COLEGIO SANTISIMA TRINIDAD","BUCARAMANGA",,"6473939",,,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","68001"
,"2019","CORDOBA","INSTITUCI�N EDUCATIVA PALMIRA","MONTERIA",,,,,,,"72","2019-12-31",,"251090,6400","2019-12-31",,"23001"
,"2018","HUILA","AGUST�N CODAZZI","NEIVA",,,,"CARRERA 18 # 12 -11",,"1","75","2018-12-31",,"293847,8035","2018-12-31","900000","41001"
,"2018","HUILA","AGUST�N CODAZZI","NEIVA",,,,"CARRERA 18 # 12 -11",,"1","75","2018-12-31",,"293847,8035","2018-12-31","900000","41001"
,"2018","VALLE DEL CAUCA","Colegio Jose Maria Cordoba","YUMBO",,"318 8875860",,"Carrera 6 No. 11 - 04",,"1","96","2018-12-31",,"376125,1885","2018-12-31","900000","76892"
,"2019","ANTIOQUIA","IE LE�N XIII","PE�OL",,,,,,,"157","2019-12-31",,"547517,0900","2019-12-31",,"05541"
,"2015","NORTE DE SANTANDER","Colegio Gremio Unidos sede Sim�n Bolivar","CUCUTA",,,,,,"5","300","2015-12-31",,"1010828,1132","2015-12-31","900000","54001"
,"2016","CUNDINAMARCA","COLEGIO SUMMERHILL","COTA",,"8641884","3108529498",,,"1","150","2016-12-31",,"1271162,5016","2016-12-31","900000","25214"
,"2016","SANTANDER","EVENTO GOBERNACI�N DE SANTANDER","PUERTO WILCHES",,"687061","3166967081",,,"1","82","2016-12-31",,"694902,1675","2016-12-31","900000","68575"
,"2019","HUILA","INSTITUCI�N EDUCATIVA GABRIEL PLAZA","VILLAVIEJA",,,,,,,"93","2019-12-31",,"324325,4100","2019-12-31",,"41872"
,"2019","CALDAS","IE PIO XI","ARANZAZU",,,,,,,"118","2019-12-31",,"411509,6600","2019-12-31",,"17050"
,"2019","HUILA","T�CNICO IPC ""ANDRES ROSA","NEIVA",,,,,,,"72","2019-12-31",,"251090,6400","2019-12-31",,"41001"
,"2019","ATLANTICO","INSTITUCI�N EDUCATIVA TECNICA SAN PABLO","POLONUEVO",,,,,,,"50","2019-12-31",,"174368,5000","2019-12-31",,"08558"
,"2019","ATLANTICO","INSTITUCI�N EDUCATIVA TECNICA SAN PABLO","POLONUEVO",,,,,,,"50","2019-12-31",,"174368,5000","2019-12-31",,"08558"
,"2019","ATLANTICO","INSTITUCI�N EDUCATIVA TECNICA SAN PABLO","POLONUEVO",,,,,,,"50","2019-12-31",,"174368,5000","2019-12-31",,"08558"
,"2019","ATLANTICO","INSTITUCI�N EDUCATIVA TECNICA SAN PABLO","POLONUEVO",,,,,,,"50","2019-12-31",,"174368,5000","2019-12-31",,"08558"
,"2019","ATLANTICO","INSTITUCI�N EDUCATIVA TECNICA SAN PABLO","POLONUEVO",,,,,,,"50","2019-12-31",,"174368,5000","2019-12-31",,"08558"
,"2016","CAUCA","I.E. FRANCISCO ANTONIO RADA","MORALES",,"8493011","3104671092",,,"1","130","2016-12-31",,"1101674,1680","2016-12-31","900000","19473"
,"2016","CHOCO","COLEGIO AGROPECUARIO DIEGO LU�S C�RDOBA","ACANDI",,"6828707","3104419470",,,"1","39","2016-12-31",,"330502,2504","2016-12-31","900000","27006"
,"2014","MAGDALENA","IED LAURA VICU�A","SANTA MARTA",,,"3157082250","IED LAURA VICU�A",,"8","960","2014-12-31",,"1270166,0918","2014-12-31","900000","47001"
,"2018","BOLIVAR","CORPORACI�N INSTITUTO DOCENTE DEL CARIBE","CARTAGENA",,"3153552528",,"Piedra Bolivar calle Santa Cruz # 50 - 9",,"1","60","2018-12-31",,"235078,2428","2018-12-31","900000","13001"
,"2016","CALDAS","COLEGIO EUGENIA RAVASCO","MANIZALES",,"8851978","3132164226",,,"1","115","2016-12-31",,"974557,9179","2016-12-31","900000","17001"
,"2018","ANTIOQUIA","ANTONIO NARI�O","PUERTO BERRIO",,"3113701826",,"calle 50 carrera 13",,"1","110","2018-12-31",,"430976,7785","2018-12-31","900000","05579"
,"2018","ANTIOQUIA","ANTONIO NARI�O","PUERTO BERRIO",,"3113701826",,"calle 50 carrera 13",,"1","110","2018-12-31",,"430976,7785","2018-12-31","900000","05579"
,"2019","CAUCA","I.E COMERCIAL DEL NORTE - SEDE LA PAZ","POPAYAN",,,,,,,"138","2019-12-31",,"481257,0600","2019-12-31",,"19001"
,"2018","CORDOBA","I.E Cacaotal","CHINU",,"3012808385",,"Corregimiento el Cacaotal",,"1","94","2018-12-31",,"368289,2471","2018-12-31","900000","23182"
,"2018","CORDOBA","I.E Cacaotal","CHINU",,"3012808385",,"Corregimiento el Cacaotal",,"1","94","2018-12-31",,"368289,2471","2018-12-31","900000","23182"
,"2016","SUCRE","LICEO PANAMERICANO CAMPESTRE","SINCELEJO",,"3147759422","3147759422",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70001"
,"2016","SUCRE","LICEO PANAMERICANO CAMPESTRE","SINCELEJO",,"3147759422","3147759422",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70001"
,"2016","SUCRE","LICEO PANAMERICANO CAMPESTRE","SINCELEJO",,"3147759422","3147759422",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70001"
,"2016","SUCRE","LICEO PANAMERICANO CAMPESTRE","SINCELEJO",,"3147759422","3147759422",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70001"
,"2016","SUCRE","LICEO PANAMERICANO CAMPESTRE","SINCELEJO",,"3147759422","3147759422",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70001"
,"2014","NORTE DE SANTANDER","COLEGIO MPAL LOS PATIOS SEDE LLANITO","CUCUTA",,,,"COLEGIO MPAL LOS PATIOS SEDE LLANITO",,"1","23","2014-12-31",,"30431,0626","2014-12-31","900000","54001"
,"2018","CESAR","COLEGIO COLOMBO INGLES","VALLEDUPAR",,"3017409295",,"CALLE 11 N� 17-66",,"1","102","2018-12-31",,"399633,0128","2018-12-31","900000","20001"
,"2018","CESAR","COLEGIO COLOMBO INGLES","VALLEDUPAR",,"3017409295",,"CALLE 11 N� 17-66",,"1","102","2018-12-31",,"399633,0128","2018-12-31","900000","20001"
,"2014","CAUCA","CENTRO DE CULTURA DE PUERTO TEJADA","PUERTO TEJADA",,,"3122284071","CENTRO DE CULTURA DE PUERTO TEJADA",,"2","207","2014-12-31",,"273879,5635","2014-12-31","900000","19573"
,"2018","MAGDALENA","LICEO DEL SUR ""VICTOR DE LIMA","SANTA MARTA",,"3148752723",,"calle 32 N� 2-17",,"1","80","2018-12-31",,"313437,6571","2018-12-31","900000","47001"
,"2018","MAGDALENA","LICEO DEL SUR ""VICTOR DE LIMA","SANTA MARTA",,"3148752723",,"calle 32 N� 2-17",,"1","80","2018-12-31",,"313437,6571","2018-12-31","900000","47001"
,"2018","CALDAS","COL ROSARIO","NEIRA",,"3217907370",,"calle 8 N� 7-21",,"1","98","2018-12-31",,"383961,1300","2018-12-31","900000","17486"
,"2018","CALDAS","COL ROSARIO","NEIRA",,"3217907370",,"calle 8 N� 7-21",,"1","98","2018-12-31",,"383961,1300","2018-12-31","900000","17486"
,"2016","CUNDINAMARCA","COLEGIO MANUELA AYALA DE GAITAN","FACATATIVA",,,,,,"1","115","2016-12-31",,"974557,9179","2016-12-31","900000","25269"
,"2018","RISARALDA","GABRIEL TRUJILLO","PEREIRA",,"3206984691",,"carmelito centro",,"1","112","2018-12-31",,"438812,7200","2018-12-31","900000","66001"
,"2018","RISARALDA","GABRIEL TRUJILLO","PEREIRA",,"3206984691",,"carmelito centro",,"1","112","2018-12-31",,"438812,7200","2018-12-31","900000","66001"
,"2018","BOYACA","COLEGIO CELCO","SOGAMOSO",,"7703207",,"CLL 20 #11-46",,"1","73","2018-12-31",,"286011,8621","2018-12-31","900000","15759"
,"2018","BOYACA","COLEGIO CELCO","SOGAMOSO",,"7703207",,"CLL 20 #11-46",,"1","73","2018-12-31",,"286011,8621","2018-12-31","900000","15759"
,"2014","CESAR","ALCALDIA DE VALLEDUPAR","VALLEDUPAR",,,"3003525604","ALCALDIA DE VALLEDUPAR",,"1","150","2014-12-31",,"198463,4518","2014-12-31","900000","20001"
,"2017","AMAZONAS","NORMAL SUPERIOR VICENTE DEL PAUL","LETICIA",,"5927520","3222167356",,,"4","450","2017-12-31",,"2238758,5264","2017-12-31","900000","91001"
,"2015","NORTE DE SANTANDER","IE JULIO PEREZ FERRERO","CUCUTA",,,"3134967833",,,"1","200","2015-12-31",,"673885,4088","2015-12-31","900000","54001"
,"2019","CALDAS","IE CRISTO REY","BELALCAZAR",,,,,,,"92","2019-12-31",,"320838,0400","2019-12-31",,"17088"
,"2018","QUINDIO","Policarpa Salavarrieta","QUIMBAYA",,,,"Policarpa Salavarrieta",,"1","108","2018-12-31",,"423140,8371","2018-12-31","900000","63594"
,"2019","AMAZONAS","COLEGIO SAN FRANCISCO DE LORETOYACO","PUERTO NARI�O",,,,,,,"140","2019-12-31",,"488231,8000","2019-12-31",,"91540"
,"2017","BOYACA","�INSTITUTO TECNICO INDUSTRIAL�RAFAEL REYES","DUITAMA",,"7621952","3208849774",,,"9","1041","2017-12-31",,"5178994,7245","2017-12-31","900000","15238"
,"2018","CALDAS","ENAE","MANIZALES",,"8872342",,"Carrera 24A # 70-02",,"1","76","2018-12-31",,"297765,7742","2018-12-31","900000","17001"
,"2018","CALDAS","ENAE","MANIZALES",,"8872342",,"Carrera 24A # 70-02",,"1","76","2018-12-31",,"297765,7742","2018-12-31","900000","17001"
,"2017","MAGDALENA","MADRE LAURA","SANTA MARTA",,"3003255150","3003255150",,,"1","62","2017-12-31",,"308451,1747","2017-12-31","900000","47001"
,"2017","MAGDALENA","GOLEGIO DIOSESANO SAN JOS�","SANTA MARTA",,"3107152325","3107152325",,,"8","639","2017-12-31",,"3179037,1075","2017-12-31","900000","47001"
,"2018","CUNDINAMARCA","Colegio San Francisco de Sales","COTA",,"�310 625 93",,"Victoria Trujillo",,"1","120","2018-12-31",,"470156,4857","2018-12-31","900000","25214"
,"2019","ATLANTICO","CENTRO DE VIDA DEL ADULTO MAYOR-ICBF","MANATI",,,,,,,"150","2019-12-31",,"523105,5000","2019-12-31",,"08436"
,"2015","BOGOTA","Colegio Nuestra Se�ora del Pilar Sur","BOGOTA, D.C.",,,"3112521090",,,"5","531","2015-12-31",,"1789165,7604","2015-12-31","900000","11001"
,"2016","ANTIOQUIA","ESCUELA NORMAL DE AMAG�","AMAGA",,"8472017",,,,"1","117","2016-12-31",,"991506,7512","2016-12-31","900000","05030"
,"2014","TOLIMA","EJERCITO NACIONAL","NATAGAIMA",,,,"EJERCITO NACIONAL",,"1","8","2014-12-31",,"10584,7174","2014-12-31","900000","73483"
,"2019","CUNDINAMARCA","COLEGIO SAGRADOS CORAZONES DE MOSQUERA","MOSQUERA",,,,,,,"200","2019-12-31",,"697474,0000","2019-12-31",,"25473"
,"2016","ANTIOQUIA","JOS� MIGUEL DE RESTREPO Y PUERTA","COPACABANA",,"2747522","3147752869",,,"1","49","2016-12-31",,"415246,4172","2016-12-31","900000","05212"
,"2019","HUILA","COLEGIO MAR�A AUXILIADORA","NEIVA",,,,,,,"354","2019-12-31",,"1234528,9800","2019-12-31",,"41001"
,"2019","LA GUAJIRA","ICBF","RIOHACHA",,,,,,,"112","2019-12-31",,"390585,4400","2019-12-31",,"44001"
,"2016","BOGOTA","INSTITUTO ACADEMICO BETHEL","BOGOTA, D.C.",,"7159641","3144385480",,,"1","110","2016-12-31",,"932185,8345","2016-12-31","900000","11001"
,"2019","NORTE DE SANTANDER","COLEGIO EUSTORGIO COLMENARES BAPTISTA","CUCUTA",,,,,,,"173","2019-12-31",,"603315,0100","2019-12-31",,"54001"
,"2019","CORDOBA","INSTITUCI�N EDUCATIVA ANTONIA SANTOS","MONTERIA",,,,,,,"75","2019-12-31",,"261552,7500","2019-12-31",,"23001"
,"2019","CORDOBA","INSTITUCI�N EDUCATIVA ANTONIA SANTOS","MONTERIA",,,,,,,"75","2019-12-31",,"261552,7500","2019-12-31",,"23001"
,"2014","BOGOTA","NIDIA QUINTERO DE TURBAY","BOGOTA, D.C.",,,"3148504567","NIDIA QUINTERO DE TURBAY",,"1","79","2014-12-31",,"104524,0846","2014-12-31","900000","11001"
,"2015","LA GUAJIRA","IE Mar�a Montesorri","RIOHACHA",,,"3004951245",,,"2","257","2015-12-31",,"865942,7503","2015-12-31","900000","44001"
,"2016","VALLE DEL CAUCA","INSTITUCION ALBERTO CARVAJAL BORRERO","CALI",,"3809395","3173775262",,,"1","105","2016-12-31",,"889813,7511","2016-12-31","900000","76001"
,"2016","SUCRE","LICEO PANAMERICANO CAMPESTRE","SINCELEJO",,"3202038829","3202038829",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70001"
,"2019","CALDAS","IE CRISTO REY","BELALCAZAR",,,,,,,"67","2019-12-31",,"233653,7900","2019-12-31",,"17088"
,"2019","RISARALDA","TOKIO LAS BRISAS","PEREIRA",,,,,,,"142","2019-12-31",,"495206,5400","2019-12-31",,"66001"
,"2017","VALLE DEL CAUCA","INSTITUCION EDUCATIVA ITA","BUGALAGRANDE",,"2237285",,,,"1","150","2017-12-31",,"746252,8421","2017-12-31","900000","76113"
,"2015","ANTIOQUIA","CENSA","CAUCASIA",,,"3127946526",,,"2","125","2015-12-31",,"421178,3805","2015-12-31","900000","05154"
,"2015","VALLE DEL CAUCA","IE NORMAL SSUPERIOR MIGUEL DE CERVANTES","GUACARI",,,"3122976738",,,"4","491","2015-12-31",,"1654388,6787","2015-12-31","900000","76318"
,"2014","CESAR","IE CIRO PUPO MART�NEZ","LA PAZ",,,"3205287793","IE CIRO PUPO MART�NEZ",,"4","600","2014-12-31",,"793853,8074","2014-12-31","900000","20621"
