departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Vereda La Arenosa,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.387222222222222,-73.01666666666667,Accidente por MAP,"(8.387222222222222, -73.01666666666667)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Alto Parra,2009,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,7.35,-75.22055555555555,Accidente por MAP,"(7.35, -75.22055555555555)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Alto Parra,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.35,-75.22055555555555,Accidente por MAP,"(7.35, -75.22055555555555)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Las Brisas,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.245277777777778,-76.16833333333334,Accidente por MAP,"(3.245277777777778, -76.16833333333334)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Las Brisas,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.245277777777778,-76.16833333333334,Accidente por MAP,"(3.245277777777778, -76.16833333333334)"
NARIÑO,52,SAMANIEGO,52678,Rural,Vereda San Gregorio,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.364722222222222,-77.63472222222222,Accidente por MAP,"(1.3647222222222222, -77.63472222222222)"
NARIÑO,52,SAMANIEGO,52678,Rural,Vereda San Gregorio,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.364722222222222,-77.63472222222222,Accidente por MAP,"(1.3647222222222222, -77.63472222222222)"
NARIÑO,52,SAMANIEGO,52678,Rural,Vereda San Gregorio,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.364722222222222,-77.63472222222222,Accidente por MAP,"(1.3647222222222222, -77.63472222222222)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Sector Río Pato,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.791,-74.656,Accidente por MAP,"(2.791, -74.656)"
META,50,URIBE,50370,Rural,Filo Chamuza,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.999,-74.351,Accidente por MAP,"(2.999, -74.351)"
META,50,MESETAS,50330,Rural,Las Palmeras,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.868,-74.119,Accidente por MAP,"(2.868, -74.119)"
ARAUCA,81,TAME,81794,Rural,Vereda La Holanda,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.461111111111111,-71.45416666666667,Accidente por MAP,"(6.461111111111111, -71.45416666666667)"
ARAUCA,81,TAME,81794,Rural,Vereda La Holanda,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.461111111111111,-71.45416666666667,Accidente por MAP,"(6.461111111111111, -71.45416666666667)"
NORTE DE SANTANDER,54,SARDINATA,54720,Rural,Las Esmeraldas,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.10138888888889,-72.81666666666666,Accidente por MAP,"(8.10138888888889, -72.81666666666666)"
LA GUAJIRA,44,EL MOLINO,44110,Rural,"Vereda El Templado, Sector El Colegio",2009,4,Mayor de 18 años,No,Civil,Muerto,Masculino,10.648852,-72.92637,Accidente por MAP,"(10.648852, -72.92637)"
NARIÑO,52,SANTA CRUZ,52699,Rural,Finca La Florida,2009,5,Menor de 18 años,Indigena,Civil,Muerto,Masculino,1.22182,-77.677265,Accidente por MAP,"(1.22182, -77.677265)"
ARAUCA,81,SARAVENA,81736,Rural,Sin información,2009,4,Mayor de 18 años,Afrodescendiente,Civil,Herido,Femenino,6.958339,-71.878277,Accidente por MAP,"(6.958339, -71.878277)"
CALDAS,17,NORCASIA,17495,Rural,Sin información,2009,1,Menor de 18 años,No,Civil,Herido,Masculino,5.580115,-74.904661,Accidente por MAP,"(5.580115, -74.904661)"
PUTUMAYO,86,PUERTO GUZMÁN,86571,Rural,Las Torres,2008,10,Mayor de 18 años,Afrodescendiente,Civil,Herido,Masculino,0.964878,-76.407827,Accidente por MAP,"(0.964878, -76.407827)"
ANTIOQUIA,5,ANORÍ,5040,Rural,Santo Domingo,2009,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.16,-75.16305555555556,Accidente por MAP,"(7.16, -75.16305555555556)"
PUTUMAYO,86,SAN MIGUEL,86757,Rural,Santa Rosa,2008,9,Mayor de 18 años,No,Civil,Herido,Masculino,0.343179,-76.911852,Accidente por MAP,"(0.343179, -76.911852)"
NARIÑO,52,BARBACOAS,52079,Rural,Sin información,2008,9,Mayor de 18 años,No,Civil,Herido,Masculino,1.672216,-78.138537,Accidente por MAP,"(1.672216, -78.138537)"
NARIÑO,52,BARBACOAS,52079,Rural,Sin información,2008,9,Mayor de 18 años,No,Civil,Herido,Masculino,1.672216,-78.138537,Accidente por MAP,"(1.672216, -78.138537)"
NARIÑO,52,SANTA CRUZ,52699,Rural,Sin información,2008,10,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.22182,-77.677265,Accidente por MAP,"(1.22182, -77.677265)"
ARAUCA,81,TAME,81794,Rural,Vereda Lopeño,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.173888888888888,-71.98083333333334,Accidente por MAP,"(6.1738888888888885, -71.98083333333334)"
NARIÑO,52,BARBACOAS,52079,Rural,Vereda El Bravo,2009,4,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.672216,-78.138537,Accidente por MAP,"(1.672216, -78.138537)"
ARAUCA,81,ARAUQUITA,81065,Rural,Vereda La Arenosa,2009,4,Mayor de 18 años,No,Civil,Muerto,Masculino,7.023186,-71.384978,Accidente por MAP,"(7.023186, -71.384978)"
META,50,VISTAHERMOSA,50711,Rural,Vereda Caño Animas,2009,4,Mayor de 18 años,No,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)"
ARAUCA,81,TAME,81794,Rural,Vereda Cubiloto,2008,10,Mayor de 18 años,No,Civil,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)"
NARIÑO,52,LA LLANADA,52385,Rural,Sin información,2008,11,Mayor de 18 años,No,Civil,Herido,Masculino,1.472995,-77.580358,Accidente por MAP,"(1.472995, -77.580358)"
NARIÑO,52,BARBACOAS,52079,Rural,Sin información,2008,11,Mayor de 18 años,No,Civil,Herido,Masculino,1.672216,-78.138537,Accidente por MAP,"(1.672216, -78.138537)"
CORDOBA,23,TIERRALTA,23807,Rural,Corregimiento Batata,2008,12,Mayor de 18 años,No,Civil,Herido,Masculino,8.181547,-76.052223,Accidente por MAP,"(8.181547, -76.052223)"
CORDOBA,23,TIERRALTA,23807,Rural,Corregimiento Batata,2008,12,Mayor de 18 años,No,Civil,Herido,Masculino,8.181547,-76.052223,Accidente por MAP,"(8.181547, -76.052223)"
META,50,MESETAS,50330,Rural,"Vereda Alto El Gobernador, Finca La Esperanza",2009,2,Mayor de 18 años,No,Civil,Herido,Femenino,3.380371,-74.042419,Accidente por MAP,"(3.380371, -74.042419)"
ANTIOQUIA,5,CAMPAMENTO,5134,Rural,Vereda La Concha,2009,3,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,7.081111111111111,-75.29722222222222,Accidente por MAP,"(7.081111111111111, -75.29722222222222)"
HUILA,41,TELLO,41799,Rural,Vereda Los Planes,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.019166666666667,-74.9375,Accidente por MAP,"(3.0191666666666666, -74.9375)"
CAQUETA,18,PUERTO RICO,18592,Rural,Las Iglesias,2009,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.951111111111111,-75.12722222222222,Accidente por MAP,"(1.951111111111111, -75.12722222222222)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Sin información,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.717777777777778,-74.92611111111111,Accidente por MAP,"(2.717777777777778, -74.92611111111111)"
ARAUCA,81,TAME,81794,Rural,Vereda La Holanda,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.461111111111111,-71.45416666666667,Accidente por MAP,"(6.461111111111111, -71.45416666666667)"
META,50,PUERTO RICO,50590,Rural,Vereda Buenavista,2008,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.703333333333333,-73.17361111111111,Accidente por MAP,"(2.703333333333333, -73.17361111111111)"
NARIÑO,52,RICAURTE,52612,Rural,Sin información,2007,12,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.212529,-77.995412,Accidente por MAP,"(1.212529, -77.995412)"
ANTIOQUIA,5,SAN LUIS,5660,Rural,Sin información,2004,1,Mayor de 18 años,No,Civil,Herido,Masculino,6.04547263022,-74.9994277431,Accidente por MAP,"(6.04547263022, -74.9994277431)"
HUILA,41,ALGECIRAS,41020,Urbana,Sin información,2008,12,Menor de 18 años,No,Civil,Herido,Masculino,2.522444,-75.313361,Accidente por MAP,"(2.522444, -75.313361)"
ANTIOQUIA,5,AMALFI,5031,Rural,Vereda Tinita,2008,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.143611111111111,-74.94305555555556,Accidente por MAP,"(7.143611111111111, -74.94305555555556)"
META,50,LA MACARENA,50350,Rural,Brisas Del Guayabero,2009,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.3875,-74.07416666666667,Accidente por MAP,"(2.3875, -74.07416666666667)"
META,50,URIBE,50370,Rural,Reparto,2008,10,Mayor de 18 años,No,Civil,Herido,Masculino,3.240915,-74.354381,Accidente por MAP,"(3.240915, -74.354381)"
META,50,URIBE,50370,Rural,Caño Cristalino,2009,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.734722222222222,-74.4263888888889,Accidente por MAP,"(2.7347222222222225, -74.4263888888889)"
BOLIVAR,13,CANTAGALLO,13160,Rural,Sin información,2000,9,Mayor de 18 años,No,Civil,Herido,Masculino,7.243091,-74.170458,Accidente por MAP,"(7.243091, -74.170458)"
SANTANDER,68,LANDÁZURI,68385,Rural,Corregimiento La India,2006,5,Mayor de 18 años,No,Civil,Herido,Masculino,6.218214,-73.811182,Accidente por MAP,"(6.218214, -73.811182)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Vereda Pipiral,2008,8,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,2.8025,-71.81333333333333,Accidente por MAP,"(2.8025, -71.81333333333333)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Coreguaje-Ejer Location,2008,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.698611111111111,-74.63583333333334,Accidente por MAP,"(2.698611111111111, -74.63583333333334)"
NARIÑO,52,BARBACOAS,52079,Rural,Vereda Alto Telembi,2009,1,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.434166666666667,-77.88166666666666,Accidente por MAP,"(1.4341666666666666, -77.88166666666666)"
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,Vereda San Pablo,2009,2,Mayor de 18 años,No,Civil,Herido,Masculino,8.475334,-73.336059,Accidente por MAP,"(8.475334, -73.336059)"
TOLIMA,73,RONCESVALLES,73622,Rural,Laguna Las Mellizas,2009,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,4.193333333333333,-75.57444444444444,Accidente por MAP,"(4.193333333333333, -75.57444444444444)"
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,Rural,Vereda Tierra Grata,2007,6,Mayor de 18 años,No,Civil,Herido,Masculino,9.685015,-75.122094,Accidente por MAP,"(9.685015, -75.122094)"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,Vereda San Ignacio,2009,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.4625,-73.08611111111111,Accidente por MAP,"(8.4625, -73.08611111111111)"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,Vereda San Ignacio,2009,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.4625,-73.08611111111111,Accidente por MAP,"(8.4625, -73.08611111111111)"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,Vereda San Ignacio,2009,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.4625,-73.08611111111111,Accidente por MAP,"(8.4625, -73.08611111111111)"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,Vereda San Ignacio,2009,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.4625,-73.08611111111111,Accidente por MAP,"(8.4625, -73.08611111111111)"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,Vereda San Ignacio,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.4625,-73.08611111111111,Accidente por MAP,"(8.4625, -73.08611111111111)"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,Vereda San Ignacio,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.4625,-73.08611111111111,Accidente por MAP,"(8.4625, -73.08611111111111)"
NORTE DE SANTANDER,54,LA PLAYA,54398,Rural,Vereda El Llanon,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.255277777777778,-73.05805555555555,Accidente por MAP,"(8.255277777777778, -73.05805555555555)"
META,50,CUBARRAL,50223,Rural,Cuchilla Chorros,2008,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.823888888888889,-73.98527777777778,Accidente por MAP,"(3.823888888888889, -73.98527777777778)"
NORTE DE SANTANDER,54,LA PLAYA,54398,Rural,Vereda El Llanon,2009,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.25,-73.05833333333334,Accidente por MAP,"(8.25, -73.05833333333334)"
CHOCO,27,LITORAL DEL SAN JUAN,27250,Rural,El Litoral De San Juan,2008,1,Menor de 18 años,Afrodescendiente,Civil,Muerto,Masculino,4.24404537035,-77.3497363924,Accidente por MAP,"(4.24404537035, -77.3497363924)"
NARIÑO,52,RICAURTE,52612,Rural,Sin información,2008,3,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.212529,-77.995412,Accidente por MAP,"(1.212529, -77.995412)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Sin información,2008,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.653888888888889,-74.745,Accidente por MAP,"(2.653888888888889, -74.745)"
ARAUCA,81,TAME,81794,Rural,Vereda La Holanda,2009,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.449444444444444,-71.48527777777778,Accidente por MAP,"(6.4494444444444445, -71.48527777777778)"
ARAUCA,81,ARAUQUITA,81065,Rural,Vereda Galaxia,2009,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,6.632222222222222,-71.18527777777778,Accidente por MAP,"(6.6322222222222225, -71.18527777777778)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Alto Parra,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.35,-75.22055555555555,Accidente por MAP,"(7.35, -75.22055555555555)"
NORTE DE SANTANDER,54,LA PLAYA,54398,Rural,Vereda El Llanon,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.25,-73.05833333333334,Accidente por MAP,"(8.25, -73.05833333333334)"
ANTIOQUIA,5,APARTADÓ,5045,Rural,Vereda Cruz De Hueso,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.014444444444445,-76.46722222222222,Accidente por MAP,"(8.014444444444445, -76.46722222222222)"
ANTIOQUIA,5,APARTADÓ,5045,Rural,Vereda Cruz De Hueso,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.014444444444445,-76.46722222222222,Accidente por MAP,"(8.014444444444445, -76.46722222222222)"
GUAVIARE,95,MIRAFLORES,95200,Rural,Vereda Miraflores,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.336388888888889,-71.9563888888889,Accidente por MAP,"(1.3363888888888888, -71.9563888888889)"
NORTE DE SANTANDER,54,HERRÁN,54347,Rural,Quebrada Agua Blanca,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.469444444444444,-72.46527777777777,Accidente por MAP,"(7.469444444444444, -72.46527777777777)"
NORTE DE SANTANDER,54,HERRÁN,54347,Rural,Quebrada Agua Blanca,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.469444444444444,-72.46527777777777,Accidente por MAP,"(7.469444444444444, -72.46527777777777)"
CAQUETA,18,CARTAGENA DEL CHAIRÁ,18150,Rural,Sector Puente Lobos,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.350813333333333,-74.86100361111112,Accidente por MAP,"(1.3508133333333334, -74.86100361111112)"
VAUPES,97,CARURÚ,97161,Rural,Vereda La Bodega,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.98,-71.27777778,Accidente por MAP,"(0.98, -71.27777778)"
VAUPES,97,CARURÚ,97161,Rural,Sector El Carmen,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.995833333,-71.34027778,Accidente por MAP,"(0.995833333, -71.34027778)"
PUTUMAYO,86,PUERTO CAICEDO,86569,Rural,Naranjito,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.725,-76.56888889,Accidente por MAP,"(0.725, -76.56888889)"
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda Puntiadero,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.075240833333333,-75.14915638888888,Accidente por MAP,"(7.075240833333333, -75.14915638888888)"
NARIÑO,52,PUERRES,52573,Rural,Vereda Verde,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.762222222,-77.27833333,Accidente por MAP,"(0.762222222, -77.27833333)"
NARIÑO,52,PUERRES,52573,Rural,Vereda Verde,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.762222222,-77.27833333,Accidente por MAP,"(0.762222222, -77.27833333)"
NARIÑO,52,PUERRES,52573,Rural,Vereda Verde,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.762222222,-77.27833333,Accidente por MAP,"(0.762222222, -77.27833333)"
NARIÑO,52,PUERRES,52573,Rural,Vereda Verde,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.762222222,-77.27833333,Accidente por MAP,"(0.762222222, -77.27833333)"
NARIÑO,52,PUERRES,52573,Rural,Vereda Verde,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.762222222,-77.27833333,Accidente por MAP,"(0.762222222, -77.27833333)"
NARIÑO,52,PUERRES,52573,Rural,Vereda Verde,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.762222222,-77.27833333,Accidente por MAP,"(0.762222222, -77.27833333)"
NARIÑO,52,PUERRES,52573,Rural,Vereda Verde,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.762222222,-77.27833333,Accidente por MAP,"(0.762222222, -77.27833333)"
NARIÑO,52,PUERRES,52573,Rural,Vereda Verde,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.762222222,-77.27833333,Accidente por MAP,"(0.762222222, -77.27833333)"
NORTE DE SANTANDER,54,LA PLAYA,54398,Rural,Vereda La Mesa,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.257777777777777,-73.09277777777778,Accidente por MAP,"(8.257777777777777, -73.09277777777778)"
ANTIOQUIA,5,CÁCERES,5120,Rural,Quebrada San Antonio,2009,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.448888888888889,-75.10861111111112,Accidente por MAP,"(7.448888888888889, -75.10861111111112)"
TOLIMA,73,RIOBLANCO,73616,Rural,San Mateo,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,3.523333333333333,-75.79305555555555,Accidente por MAP,"(3.5233333333333334, -75.79305555555555)"
TOLIMA,73,RIOBLANCO,73616,Rural,San Mateo,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.523333333333333,-75.79305555555555,Accidente por MAP,"(3.5233333333333334, -75.79305555555555)"
VALLE DEL CAUCA,76,PALMIRA,76520,Rural,Quebrada Las Auras,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.683888888888889,-75.995,Accidente por MAP,"(3.6838888888888888, -75.995)"
ARAUCA,81,TAME,81794,Rural,Vereda La Holanda,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.469166666666666,-71.47416666666666,Accidente por MAP,"(6.469166666666666, -71.47416666666666)"
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Los Monos,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,7.344444444444444,-75.81944444444444,Accidente por MAP,"(7.344444444444444, -75.81944444444444)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,La Pedreguda,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,7.530277777777778,-75.76722222222222,Accidente por MAP,"(7.530277777777778, -75.76722222222222)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,La Pedreguda,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.520277777777777,-75.84861111111111,Accidente por MAP,"(7.520277777777777, -75.84861111111111)"
BOLIVAR,13,CANTAGALLO,13160,Rural,Trasmayo,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.263333333333334,-74.065,Accidente por MAP,"(7.263333333333334, -74.065)"
CAUCA,19,LA SIERRA,19392,Rural,Sin información,2009,2,Mayor de 18 años,No,Civil,Muerto,Masculino,2.177796,-76.764069,Accidente por MAP,"(2.177796, -76.764069)"
META,50,VISTAHERMOSA,50711,Rural,Verada Santo Domingo,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)"
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,Alto Guaciles,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.72861111111111,-73.26472222222222,Accidente por MAP,"(8.72861111111111, -73.26472222222222)"
CAQUETA,18,SAN JOSÉ DEL FRAGUA,18610,Rural,Vereda La Fragüita,2002,5,Mayor de 18 años,No,Civil,Herido,Masculino,1.192,-76.152,Accidente por MAP,"(1.192, -76.152)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Santo Domingo,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.403611111111111,-75.37444444444445,Accidente por MAP,"(7.403611111111111, -75.37444444444445)"
META,50,VISTAHERMOSA,50711,Rural,Sin información,1999,4,Mayor de 18 años,No,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,El Chuscal,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.496944444444445,-75.58777777777777,Accidente por MAP,"(7.496944444444445, -75.58777777777777)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Puerto Valdivia,2003,5,Mayor de 18 años,No,Civil,Herido,Masculino,7.165222,-75.438081,Accidente por MAP,"(7.165222, -75.438081)"
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,Rural,Sin información,2008,12,Mayor de 18 años,No,Civil,Herido,Masculino,9.583,-75.033,Accidente por MAP,"(9.583, -75.033)"
META,50,GRANADA,50313,Rural,Sin información,2000,4,Menor de 18 años,No,Civil,Herido,Masculino,3.544873,-73.706262,Accidente por MAP,"(3.544873, -73.706262)"
BOLIVAR,13,PINILLOS,13549,Rural,Mantequera,2000,9,Mayor de 18 años,No,Civil,Herido,Masculino,8.918113,-74.466413,Accidente por MAP,"(8.918113, -74.466413)"
META,50,GRANADA,50313,Rural,Sin información,1998,9,Mayor de 18 años,No,Civil,Herido,Masculino,3.544873,-73.706262,Accidente por MAP,"(3.544873, -73.706262)"
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,Rural,Sin información,2008,12,Mayor de 18 años,No,Civil,Herido,Masculino,9.583,-75.033,Accidente por MAP,"(9.583, -75.033)"
HUILA,41,GARZÓN,41298,Rural,Vereda Villarica,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.195,-75.628,Accidente por MAP,"(2.195, -75.628)"
META,50,GRANADA,50313,Rural,Sin información,2007,4,Menor de 18 años,No,Civil,Herido,Masculino,3.544873,-73.706262,Accidente por MAP,"(3.544873, -73.706262)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Vereda La Balsita,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.005841388888889,-76.26844777777778,Accidente por MAP,"(7.005841388888889, -76.26844777777778)"
CALDAS,17,SAMANÁ,17662,Rural,Veredal La Cumbre,2009,6,Menor de 18 años,No,Civil,Muerto,Masculino,5.493854,-74.975364,Accidente por MAP,"(5.493854, -74.975364)"
VALLE DEL CAUCA,76,PALMIRA,76520,Rural,Las Brisas,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.612777777777778,-76.06055555555555,Accidente por MAP,"(3.6127777777777776, -76.06055555555555)"
LA GUAJIRA,44,URIBIA,44847,Rural,Rancheria Jawuo,2009,6,Menor de 18 años,Indigena,Civil,Muerto,Masculino,11.71484,-72.265963,Accidente por MAP,"(11.71484, -72.265963)"
LA GUAJIRA,44,URIBIA,44847,Rural,Rancheria Jawuo,2009,6,Menor de 18 años,Indigena,Civil,Muerto,Masculino,11.71484,-72.265963,Accidente por MAP,"(11.71484, -72.265963)"
ARAUCA,81,TAME,81794,Rural,Sin información,2009,5,Mayor de 18 años,No,Civil,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)"
CAQUETA,18,PUERTO RICO,18592,Rural,Sin información,2009,2,Mayor de 18 años,No,Civil,Herido,Masculino,1.909652,-75.159112,Accidente por MAP,"(1.909652, -75.159112)"
TOLIMA,73,RONCESVALLES,73622,Rural,Paramo De Marruecos,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,4.137777777777778,-75.60861111111112,Accidente por MAP,"(4.137777777777778, -75.60861111111112)"
META,50,VISTAHERMOSA,50711,Rural,Sin información,2009,6,Mayor de 18 años,No,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Alto San José,2009,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.325,-75.43333333333334,Accidente por MAP,"(7.325, -75.43333333333334)"
GUAVIARE,95,MIRAFLORES,95200,Rural,Barrio El Divino Niño,2005,1,Mayor de 18 años,No,Civil,Muerto,Femenino,1.336939,-71.951518,Accidente por MAP,"(1.336939, -71.951518)"
ARAUCA,81,TAME,81794,Rural,Vereda La Holanda,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,6.419166666666666,-71.4075,Accidente por MAP,"(6.4191666666666665, -71.4075)"
ARAUCA,81,TAME,81794,Rural,Vereda La Holanda,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,6.419166666666666,-71.4075,Accidente por MAP,"(6.4191666666666665, -71.4075)"
ARAUCA,81,TAME,81794,Rural,Vereda La Holanda,2009,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,6.419166666666666,-71.4075,Accidente por MAP,"(6.4191666666666665, -71.4075)"
