"territorial","expediente","naturaleza","tipo_empresa","estado","tipo_proyecto","municipio","municipio_predio","vereda","radicado","fecha","descriptor","asunto"
"Zenufaná","ZF3-2011-1","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Amalfi","Amalfi","La Víborita","130ZF-1205-5146","2012-05-10T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2011-2","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Remedios","No reporta","No reporta","130ZF-1106-4562","2011-06-08T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2011-3","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","Segovia","No reporta","130ZF-1308-6102","2013-08-27T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2011-6","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","Segovia","Marmajito","130ZF-1305-5928","2013-05-03T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2011-9","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Puerto Berrío","Puerto Berrío","No reporta","160ZF-1511-7433","2015-11-20T00:00:00.000","Por la cual se revoca un acto administrativo",
"Zenufaná","ZF3-2012-1","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Segovia","Segovia","No reporta","130ZF-1301-5737","2013-01-18T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2012-10","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Remedios","Remedios","Santa Rita","130ZF-1302-5829","2013-02-27T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2012-14","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Cisneros","Cisneros","El Cadillo","130ZF-1301-5696","2013-01-11T00:00:00.000","Por la cual se adopta una decisión",
"Zenufaná","ZF3-2012-16","Jurídica","Privada","Activo","Construcción de vías férreas regionales y variantes de estas","Remedios","Remedios","No reporta","130ZF-1303-5871","2013-03-21T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2012-6","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Amalfi","Amalfi","La Gurria","130ZF-1309-6116","2013-09-06T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2012-8","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Vegachí","Vegachí","No reporta","130ZF-1307-6043","2013-07-29T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2013-1","Natural","-No aplica-","Activo","Minería","Amalfi","Amalfi","La Vetilla","160ZF-RES1702-972","2017-02-27T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-2013-6","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Puerto Nare","Puerto Nare","No reporta","130ZF-1311-6216","2013-11-05T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2013-8","Jurídica","Privada","Activo","Minería","Remedios","Remedios","Santa Rita","130ZF-1408-6637","2014-08-01T00:00:00.000","Por la cual se archiva un expediente",
"Zenufaná","ZF3-2014-10","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Amalfi","Amalfi","No reporta","160ZF-1601-7693","2016-01-07T00:00:00.000","Por la cual se revoca un acto administrativo",
"Zenufaná","ZF3-2014-11","Natural","-No aplica-","Activo","Minería","Amalfi","No reporta","No reporta","160ZF-RES1901-15","2019-01-03T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Zenufaná","ZF3-2014-7","Jurídica","Privada","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Maceo","No reporta","No reporta","160ZF-1504-7096","2015-04-21T00:00:00.000","Por la cual se autoriza la cesión de una licencia ambiental",
"Zenufaná","ZF3-2014-8","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Amalfi","Amalfi","Los Mangos","160ZF-1601-7780","2016-01-26T00:00:00.000","Por la cual se revoca un acto administrativo",
"Zenufaná","ZF3-2015-11","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Vegachí","Vegachí","La Cristalina","160ZF-RES1901-155","2019-01-17T00:00:00.000","Por la cual se autoriza la cesión de una licencia ambiental",
"Zenufaná","ZF3-2015-5","Jurídica","Pública","Activo","Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local","Amalfi","Amalfi","No reporta","160ZF-RES1809-5149","2018-09-20T00:00:00.000","Por la cual se autoriza la cesión de una licencia ambiental",
"Zenufaná","ZF3-2015-6","Jurídica","Pública","Activo","Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local","Amalfi","No reporta","No reporta","160ZF-RES1808-4534","2018-08-17T00:00:00.000","Por la cual se autoriza la cesión de una licencia ambiental",
"Zenufaná","ZF3-2015-8","Jurídica","Privada","Activo","Minería","Remedios","Segovia","Juan Brand","160ZF-1612-8442","2016-12-21T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-2015-9","Jurídica","Pública","Activo","Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local","Yondó","Yondó","La Condor","160ZF-RES1705-2198","2017-05-05T00:00:00.000","Por la cual se modifica una licencia ambiental",
"Zenufaná","ZF3-2016-10","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Amalfi","No reporta","No reporta","160ZF-RES1905-2345","2019-05-09T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Zenufaná","ZF3-2016-11","Jurídica","Privada","Activo","Minería","Segovia","Segovia","No reporta","160ZF-RES1710-5717","2017-10-20T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2016-2","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Cisneros","No reporta","No reporta","160ZF-RES1902-707","2019-02-14T00:00:00.000","Por la cual se rechaza un recurso de reposición",
"Zenufaná","ZF3-2016-3","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Yolombó","No reporta","No reporta","160ZF-RES1901-39","2019-01-09T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Zenufaná","ZF3-2016-4","Jurídica","Pública","Activo","Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local","Puerto Nare","Puerto Nare","No reporta","160ZF-RES1901-109","2019-01-15T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Zenufaná","ZF3-2016-7","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Remedios","Remedios","No reporta","160ZF-RES1708-4028","2017-08-03T00:00:00.000","Por la cual se adopta una decisión",
"Zenufaná","ZF3-2016-9","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Yolombó","No reporta","No reporta","160ZF-RES1702-750","2017-02-16T00:00:00.000","Por la cual se adopta una decisión",
"Zenufaná","ZF3-2017-1","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Puerto Berrío","Puerto Berrío","No reporta","160ZF-RES1906-3272","2019-06-25T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-2017-31","Jurídica","Privada","Activo","Minería","Remedios","Remedios","No reporta","160ZF-RES1901-170","2019-01-18T00:00:00.000","Por la cual se niega un plazo adicional",
"Zenufaná","ZF3-2018-13","Jurídica","Privada","Activo","Minería","Maceo","Maceo","No reporta","160ZF-RES1806-3682","2018-06-29T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-2018-14","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","No reporta","No reporta","160ZF-RES2001-215","2020-01-17T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Zenufaná","ZF3-2018-21","Jurídica","Pública","Activo","Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local","Puerto Nare","Puerto Nare","No reporta","160ZF-RES1906-3245","2019-06-21T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-2018-25","Natural","-No aplica-","Activo","Minería","Amalfi","Amalfi","La Vetilla","160ZF-RES2104-2195","2021-04-21T00:00:00.000","Por la cual se resuelve una reclamación de tasa por uso",
"Zenufaná","ZF3-2018-31","Natural","-No aplica-","Activo","Minería","Puerto Berrío","Puerto Berrío","No reporta","160ZF-RES1909-4622","2019-09-04T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-2018-9","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","Segovia","Marmajito","160ZF-RES1901-40","2019-01-09T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2019-11","Jurídica","Privada","Activo","Minería","Remedios","Remedios","Otú","160ZF-RES1906-2917","2019-06-06T00:00:00.000","Por la cual se declara el desistimiento tácito",
"Zenufaná","ZF3-2019-24","Jurídica","Pública","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Remedios","No reporta","No reporta","160ZF-RES2008-4496","2020-08-06T00:00:00.000","Por la cual se adopta una decisión",
"Zenufaná","ZF3-2019-34","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Segovia","No reporta","No reporta","160ZF-RES2011-6287","2020-11-09T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-2019-7","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","No reporta","No reporta","160ZF-RES1910-5273","2019-10-01T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2019-8","Jurídica","Privada","Activo","Otros","Yondó","Yondó","Yondó Nuevo","160ZF-RES1905-2566","2019-05-22T00:00:00.000","Por la cual se declara el desistimiento tácito",
"Zenufaná","ZF3-2020-1","Jurídica","Privada","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Maceo","Maceo","No reporta","160ZF-RES2008-4420","2020-08-03T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2020-10","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Puerto Berrío","No reporta","No reporta","160ZF-RES2009-5047","2020-09-04T00:00:00.000","Por la cual se archiva un expediente",
"Zenufaná","ZF3-2020-21","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Yolombó","No reporta","No reporta","160ZF-RES2109-6257","2021-09-30T00:00:00.000","Por la cual se declara el desistimiento tácito",
"Zenufaná","ZF3-2020-4","Jurídica","Privada","Activo","Minería","Yalí","No reporta","No reporta","160ZF-RES2005-2913","2020-05-27T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-2021-2","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Remedios","No reporta","No reporta","160ZF-RES2106-3555","2021-06-18T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-2022-1","Natural","-No aplica-","Activo","Minería","Vegachí","Vegachí","La Sonadora","160ZF-RES2203-1573","2022-03-22T00:00:00.000","Por la cual se otorga una licencia ambiental temporal",
"Zenufaná","ZF3-2022-22","Natural","-No aplica-","Activo","Minería","Puerto Berrío","Puerto Berrío","La Malena","040-RES2205-2922","2022-05-26T00:00:00.000","Por la cual se otorga un plazo adicional",
