"hecho","ruptura","conexo","estado_noticia","etapa","anio_denuncia","anio_entrada","anio_hecho","ley","pais","departamento","municipio","seccional","grupo_delito","delito","imputacion","condena","atipicidad_inexistencia","acusacion","captura","sexo_indiciado","grupo_edad_indiciado","pais_nacimiento","homicidio_doloso_consumado","total_indiciados"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 1098","Colombia","Nariño","PASTO","DIRECCIÓN SECCIONAL DE NARIÑO","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C..","NO","NO","SI","NO","NO",,"SIN DATO","Colombia","NO","16"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Valle del Cauca","ROLDANILLO","DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA","HURTO","HURTO MAYOR CUANTIA. ART. 239 C.P. AGRAVADO POR LA DESTREZA ART. 241 C.P. N.10","SI","NO","NO","NO","SI","FEMENINO","JUVENTUD 18 - 28","Colombia","NO","1"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2018","2018","2018","Ley 906","Colombia","Antioquia","ITAGUI","DIRECCIÓN SECCIONAL DE MEDELLÍN","HURTO","HURTO. ART. 239 C.P. AGRAVADO POR LA DESTREZA ART. 241 C.P. N.10","SI","SI","NO","NO","SI","MASCULINO","SIN DATO","Colombia","NO","1"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2010","2010","2010","Ley 906","Colombia","Caquetá","SAN VICENTE DEL CAGUÁN","DIRECCIÓN SECCIONAL DE CAQUETÁ","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","3"
"NO","NO","NO","INACTIVO","QUERELLABLE","2012","2012","2012","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE BOGOTÁ","PATRIMONIO ECONOMICO","DAÑO EN BIEN AJENO. ART. 265 C.P.","NO","NO","SI","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","72"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2018","2018","2018","Ley 906","Colombia","Huila","PITAL","DIRECCIÓN SECCIONAL DE HUILA","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C..","SI","SI","NO","SI","SI","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","4"
"SI","NO","SI","INACTIVO","QUERELLABLE","2022","2022","2022","Ley 906","Colombia","Norte de Santander","CÚCUTA","DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER","FE PUBLICA","FALSEDAD PERSONAL. ART. 296 C.P.","NO","NO","NO","NO","NO",,"SIN DATO",,"NO","5"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2021","2021","2021","Ley 906","Colombia","Atlántico","SOLEDAD","DIRECCIÓN SECCIONAL DE ATLÁNTICO","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO",,"NO","5"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2016","2016","2013","Ley 906","Colombia","Antioquia","MEDELLÍN","DIRECCIÓN SECCIONAL DE MEDELLÍN","DELITOS SEXUALES","ACTOS SEXUALES CON MENOR DE CATORCE AÑOS. ART. 209 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","2"
"SI","NO","NO","INACTIVO","JUICIO","2014","2014","2014","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE BOGOTÁ","HURTO","HURTO CALIFICADO ART. 240 C.P. MENOR CUANTIA","SI","NO","NO","SI","SI","MASCULINO","SIN DATO","Colombia","NO","151"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2020","2020","2019","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE BOGOTÁ","CONTRA LA FAMILIA","EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD ART. 230A C.P. AD. LEY 890/2004 ART.7","NO","NO","SI","NO","NO","FEMENINO","JUVENTUD 18 - 28",,"NO","6"
"SI","NO","SI","INACTIVO","QUERELLABLE","2016","2016","2012","Ley 906","Colombia","Cesar","SAN ALBERTO","DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO","PATRIMONIO ECONOMICO","DAÑO EN BIEN AJENO. ART. 265 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","51"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2022","2022","2022","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE BOGOTÁ","ESTAFA","ESTAFA. ART. 246 C.P.","NO","NO","SI","NO","NO",,"SIN DATO",,"NO","618"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2010","2010","2010","Ley 906","Colombia","Cundinamarca","FUSAGASUGÁ","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","ADMINISTRACION PUBLICA","ABUSO DE AUTORIDAD POR ACTO ARBITRARIO O INJUSTO ART. 416","NO","NO","NO","NO","NO",,"SIN DATO","Colombia","NO","3"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Cauca","CALOTO","DIRECCIÓN SECCIONAL DE CAUCA","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","16"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2019","2019","2019","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE BOGOTÁ","CORRUPCION TRIBUTARIA","OMISION DEL AGENTE RETENEDOR O RECAUDADOR ART. 402 C.P.","NO","NO","NO","NO","NO","FEMENINO","SIN DATO",,"NO","13"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Cundinamarca","FUNZA","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","DELITOS SEXUALES","ACTO SEXUAL CON MENOR DE CATORCE AÑOS ART. 209 C.P. AGRAVADO ART. 211 N.4. SE REALIZARE SOBRE PERSONA MENOR DE 14 AÑOS","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","1"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2018","2018","2018","Ley 906","Colombia","Córdoba","MONTERÍA","DIRECCIÓN SECCIONAL DE CÓRDOBA","HURTO","HURTO CALIFICADO. ART. 240 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","23"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2014","2014","2014","Ley 906","Colombia","Bolívar","MAGANGUÉ","DIRECCIÓN SECCIONAL DE BOLÍVAR","AMENAZAS","AMENAZAS ART. 347 C.P.","NO","NO","NO","NO","NO",,"SIN DATO","Colombia","NO","5"
"SI","NO","NO","ACTIVO","JUICIO","2012","2012","2012","Ley 906","Colombia","Nariño","TUMACO","DIRECCION ESPECIALIZADA CONTRA ORGANIZACIONES CRIMINALES","CONCIERTO PARA DELINQUIR","CONCIERTO PARA DELINQUIR AGRAVADO POR DARSE PARA FINANCIACION DEL TERRORISMO Y DE GRUPOS DE DELINCUENCIA ORGANIZADA Y ADMINITRACION DE RECURSOS RELACIONADOS CON ACTIVIDADES TERRORISTAS Y DE LA DELINCUENCIA ORGANIZADA ART. 340 C.P. INC.2","SI","NO","NO","SI","NO","MASCULINO","SIN DATO","Colombia","NO","25"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2019","2019","2018","Ley 906","Colombia","Cundinamarca","GUADUAS","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","FALSEDAD EN DOCUMENTO","FALSEDAD EN DOCUMENTO PRIVADO. ART. 289 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","1"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2014","2014","2013","Ley 906","Colombia","Cauca","POPAYÁN","DIRECCIÓN SECCIONAL DE CAUCA","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","39"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","Valle del Cauca","ZARZAL","DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA","VIOLENCIA INTRAFAMILIAR","VIOLENCIA INTRAFAMILIAR ART. 229 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","23"
"SI","NO","NO","INACTIVO","QUERELLABLE","2017","2017","2017","Ley 906","Colombia","Cauca","PUERTO TEJADA","DIRECCIÓN SECCIONAL DE CAUCA","PATRIMONIO ECONOMICO","DEFRAUDACION DE FLUIDOS. ART. 256 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","4"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2016","2016","2016","Ley 906","Colombia","Antioquia","MEDELLÍN","DIRECCIÓN SECCIONAL DE MEDELLÍN","FALSEDAD EN DOCUMENTO","USO DE DOCUMENTO FALSO. ART. 291 C.P.","NO","NO","NO","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","3"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2013","2013","2013","Ley 906","Colombia","Quindío","ARMENIA","DIRECCIÓN SECCIONAL DE QUINDÍO","HURTO","HURTO CALIFICADO ART. 240 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","MASCULINO","JUVENTUD 18 - 28","Colombia","NO","3"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2010","2010","2010","Ley 906","Colombia","Nariño","TUMACO","DIRECCIÓN SECCIONAL DE NARIÑO","ESTUPEFACIENTES","CONSERVACION O FINANCIACION DE PLANTACIONES ART. 375 C.P.","SI","SI","NO","SI","SI",,"ADULTEZ 29 - 59","Colombia","NO","1"
"SI","NO","SI","INACTIVO","INDAGACIÓN","2019","2019","2019","Ley 906","Colombia","Antioquia","MEDELLÍN","DIRECCIÓN SECCIONAL DE MEDELLÍN","VIOLENCIA INTRAFAMILIAR","VIOLENCIA INTRAFAMILIAR ART. 229 C.P.","NO","NO","NO","NO","NO","FEMENINO","SIN DATO","Colombia","NO","6"
"SI","NO","NO","INACTIVO","JUICIO","2018","2018","2018","Ley 906","Colombia","Caquetá","FLORENCIA","DIRECCIÓN SECCIONAL DE CAQUETÁ","LESIONES PERSONALES CULPOSAS","LESIONES CULPOSAS ART. 120 C.P. MEDIO MOTORIZADO INCISO 2","SI","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","1"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2012","2012","2012","Ley 1098","Colombia","Valle del Cauca","CALIMA","DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA","HURTO","HURTO. ART. 239 C.P.","NO","NO","NO","NO","NO","MASCULINO","ADOLESCENTE 14 - 17","Colombia","NO","1"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Nariño","PASTO","DIRECCIÓN SECCIONAL DE NARIÑO","CONSTRENIMIENTO","CONSTREÑIMIENTO ILEGAL ART. 182 C.P.","NO","NO","SI","NO","NO","MASCULINO","SIN DATO","Colombia","NO","73"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2017","2017","2017","Ley 906","Colombia","Amazonas","LETICIA","DIRECCIÓN SECCIONAL DE AMAZONAS","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","NO","NO","FEMENINO","JUVENTUD 18 - 28","Colombia","NO","2"
"SI","NO","NO","INACTIVO","QUERELLABLE","2013","2013","2013","Ley 906","Colombia","Cundinamarca","SOACHA","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","NO","NO","MASCULINO","JUVENTUD 18 - 28","Colombia","NO","330"
"SI","NO","NO","INACTIVO","QUERELLABLE","2011","2011","2011","Ley 906","Colombia","Cundinamarca","MADRID","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","LESIONES PERSONALES CULPOSAS","LESIONES CULPOSAS ART. 120 C.P. INCISO 1","NO","NO","NO","NO","NO",,"SIN DATO","Colombia","NO","4"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Valle del Cauca","GUADALAJARA DE BUGA","DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA","CORRUPCION JUDICIAL","FRAUDE PROCESAL ART. 453 C.P.","NO","NO","SI","NO","NO","FEMENINO","SIN DATO","Colombia","NO","3"
"SI","NO","NO","INACTIVO","QUERELLABLE","2013","2013","2013","Ley 906","Colombia","Santander","BUCARAMANGA","DIRECCIÓN SECCIONAL DE SANTANDER","LIBERTAD INDIVIDUAL Y OTRAS GARANTIAS","VIOLACION DE HABITACION AJENA. ART. 189 C.P.","NO","NO","NO","NO","NO",,"SIN DATO","Colombia","NO","4"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2014","2014","2014","Ley 906","Colombia","Cundinamarca","GUADUAS","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C..","NO","SI","NO","NO","NO","FEMENINO","ADULTEZ 29 - 59","Colombia","NO","1"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2014","2014","2014","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE BOGOTÁ","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","NO","NO","NO","NO","FEMENINO","ADULTEZ 29 - 59","Colombia","NO","4"
"SI","NO","NO","INACTIVO","QUERELLABLE","2011","2011","2011","Ley 1098","Colombia","Tolima","ESPINAL","DIRECCIÓN SECCIONAL DE TOLIMA","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","NO","NO","MASCULINO","ADOLESCENTE 14 - 17","Colombia","NO","6"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Antioquia","SAN RAFAEL","DIRECCIÓN SECCIONAL DE ANTIOQUIA","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C..","NO","NO","SI","NO","NO","FEMENINO","SIN DATO","Colombia","NO","1"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2022","2022","2011","Ley 906","Colombia","Tolima","IBAGUÉ","DIRECCIÓN SECCIONAL DE TOLIMA","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","NO","SI","NO","NO","MASCULINO","ADULTEZ 29 - 59",,"NO","1"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","Antioquia","ITAGUI","DIRECCIÓN SECCIONAL DE MEDELLÍN","ADMINISTRACION PUBLICA","VIOLENCIA CONTRA SERVIDOR PUBLICO ART. 429 C.P.","NO","NO","NO","NO","SI","MASCULINO","SIN DATO","Colombia","NO","2"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2010","2010","2010","Ley 906","Colombia","Valle del Cauca","CALI","DIRECCIÓN SECCIONAL DE CALI","HURTO","HURTO MAYOR CUANTIA. ART. 239 C.P. AGRAVADO POR LA CONFIANZA ART. 241 C.P. N.2","NO","NO","NO","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","1"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Risaralda","DOSQUEBRADAS","DIRECCIÓN SECCIONAL DE RISARALDA","HURTO","HURTO. ART. 239 C.P. AGRAVADO POR LA CONFIANZA ART. 241 C.P. N.2","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","11"
"SI","NO","NO","INACTIVO","QUERELLABLE","2013","2013","2013","Ley 906","Colombia","Caldas","LA DORADA","DIRECCIÓN SECCIONAL DE CALDAS","LESIONES PERSONALES CULPOSAS","LESIONES CULPOSAS ART. 120 C.P. INCISO 1","NO","NO","NO","NO","NO","FEMENINO","ADULTEZ 29 - 59","Colombia","NO","7"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2013","2013","2012","Ley 906","Colombia","Atlántico","BARRANQUILLA","DIRECCIÓN SECCIONAL DE ATLÁNTICO","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","NO","NO","NO","NO","NO",,"SIN DATO","Colombia","NO","130"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","La Guajira","RIOHACHA","DIRECCIÓN SECCIONAL DE LA GUAJIRA","VIOLENCIA INTRAFAMILIAR","VIOLENCIA INTRAFAMILIAR ART. 229 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO","Colombia","NO","54"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2011","2011","2011","Ley 906","Colombia","Cesar","VALLEDUPAR","DIRECCIÓN SECCIONAL DE CESAR","LESIONES PERSONALES","LESIONES PERSONALES CON INCAPACIDAD MENOR 60 DIAS","NO","NO","NO","NO","NO","FEMENINO","SIN DATO","Colombia","NO","65"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2014","2014","2014","Ley 906","Colombia","Antioquia","PUERTO BERRÍO","DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO","SEGURIDAD PUBLICA","UTILIZACION ILEGAL DE UNIFORMES E INSIGNIAS ART. 346 C.P.","NO","NO","SI","NO","NO","MASCULINO","SIN DATO","Colombia","NO","8"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2016","2016","2015","Ley 906","Colombia","Antioquia","MEDELLÍN","DIRECCIÓN SECCIONAL DE BOGOTÁ","ESTAFA","ESTAFA. ART. 246 C.P. MAYOR CUANTIA","NO","NO","SI","NO","NO","FEMENINO","SIN DATO","Colombia","NO","1"
"SI","NO","NO","INACTIVO","QUERELLABLE","2012","2012","2012","Ley 906","Colombia","Boyaca","TUNJA","DIRECCIÓN SECCIONAL DE BOYACÁ","PATRIMONIO ECONOMICO","DAÑO EN BIEN AJENO. ART. 265 C.P.","NO","NO","NO","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","63"
"NO","SI","NO","INACTIVO","QUERELLABLE","2014","2014","2014","Ley 1098","Colombia","Cesar","VALLEDUPAR","DIRECCIÓN SECCIONAL DE CESAR","LESIONES PERSONALES","LESIONES PERSONALES CON INCAPACIDAD MENOR 60 DIAS","NO","NO","NO","NO","NO",,"ADOLESCENTE 14 - 17","Colombia","NO","1"
"SI","NO","NO","ACTIVO","JUICIO","2019","2019","2019","Ley 906","Colombia","Valle del Cauca","PALMIRA","DIRECCIÓN SECCIONAL DE CALI","FALSEDAD EN DOCUMENTO","USO DE DOCUMENTO FALSO. ART. 291 C.P.","SI","NO","NO","SI","SI","MASCULINO","JUVENTUD 18 - 28","Colombia","NO","9"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","Antioquia","BELLO","DIRECCIÓN SECCIONAL DE MEDELLÍN","VIOLENCIA INTRAFAMILIAR","VIOLENCIA INTRAFAMILIAR ART. 229 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO",,"NO","61"
"SI","NO","NO","INACTIVO","QUERELLABLE","2011","2011","2011","Ley 906","Colombia","Risaralda","DOSQUEBRADAS","DIRECCIÓN SECCIONAL DE RISARALDA","LESIONES PERSONALES CULPOSAS","LESIONES CULPOSAS ART. 120 C.P. INCISO 1","NO","NO","NO","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","121"
"NO","SI","NO","ACTIVO","JUICIO","2020","2021","2019","Ley 906","Colombia","Cesar","VALLEDUPAR","DIRECCIÓN SECCIONAL DE CESAR","HURTO","HURTO CALIFICADO. ART. 240 C.P.","SI","NO","NO","SI","SI","FEMENINO","ADULTEZ 29 - 59","Colombia","NO","1"
"SI","NO","NO","ACTIVO","QUERELLABLE","2021","2021","2021","Ley 906","Colombia","Bolívar","CARTAGENA","DIRECCIÓN SECCIONAL DE BOLÍVAR","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO",,"NO","249"
"SI","NO","NO","ACTIVO","JUICIO","2019","2019","2019","Ley 906","Colombia","Nariño","LA UNIÓN","DIRECCIÓN SECCIONAL DE NARIÑO","ESTUPEFACIENTES","DESTINACION ILICITA DE MUEBLES O INMUEBLES ART. 377 C.P.","NO","NO","NO","NO","NO","FEMENINO","SIN DATO","Colombia","NO","1"
"NO","NO","NO","INACTIVO","QUERELLABLE","2018","2018","2018","Ley 906","Colombia","Santander","GUADALUPE","DIRECCIÓN SECCIONAL DE SANTANDER","PATRIMONIO ECONOMICO","INVASION DE TIERRAS O EDIFICACIONES. ART. 263 C.P.","NO","NO","SI","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","2"
"SI","NO","NO","INACTIVO","INVESTIGACIÓN","2011","2011","2011","Ley 906","Colombia","Antioquia","CALDAS","DIRECCIÓN SECCIONAL DE MEDELLÍN","FALSEDAD EN DOCUMENTO","USO DE DOCUMENTO FALSO. ART. 291 C.P.","SI","NO","NO","NO","NO","MASCULINO","JUVENTUD 18 - 28","Colombia","NO","1"
"NO","NO","NO","INACTIVO","QUERELLABLE","2018","2018","2018","Ley 906","Colombia","Sucre","COROZAL","DIRECCIÓN SECCIONAL DE SUCRE","PATRIMONIO ECONOMICO","DAÑO EN BIEN AJENO. ART. 265 C.P. MENOR CUANTIA","NO","NO","SI","NO","NO","FEMENINO","SIN DATO","Colombia","NO","2"
"SI","NO","NO","INACTIVO","QUERELLABLE","2011","2011","2011","Ley 906","Colombia","Quindío","ARMENIA","DIRECCIÓN SECCIONAL DE QUINDÍO","PATRIMONIO ECONOMICO","DAÑO EN BIEN AJENO. ART. 265 C.P.","NO","NO","NO","NO","NO","MASCULINO","JUVENTUD 18 - 28","Colombia","NO","31"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2012","2012","2012","Ley 1098","Colombia","Santander","BUCARAMANGA","DIRECCIÓN SECCIONAL DE SANTANDER","LESIONES PERSONALES","LESIONES PERSONALES CON INCAPACIDAD MENOR 60 DIAS","NO","NO","NO","NO","NO","MASCULINO","ADOLESCENTE 14 - 17","Colombia","NO","10"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2014","2014","2014","Ley 906","Colombia","Antioquia","BARBOSA","DIRECCIÓN SECCIONAL DE MEDELLÍN","PATRIMONIO ECONOMICO","DAÑO EN BIEN AJENO. ART. 265 C.P.","NO","NO","NO","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","1"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Valle del Cauca","BUGALAGRANDE","DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C..","NO","NO","SI","NO","SI","MASCULINO","SIN DATO","Colombia","NO","1"
"SI","NO","NO","INACTIVO","JUICIO","2013","2013","2011","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE BOGOTÁ","CONTRA LA FAMILIA","INASISTENCIA ALIMENTARIA ART. 233 C.P.","SI","NO","NO","NO","NO",,"SIN DATO",,"NO","1"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2014","2014","2014","Ley 906","Colombia","Santander","BUCARAMANGA","DIRECCIÓN SECCIONAL DE SANTANDER","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C..","NO","NO","SI","NO","SI","MASCULINO","JUVENTUD 18 - 28","Colombia","NO","59"
"SI","NO","NO","INACTIVO","QUERELLABLE","2011","2011","2011","Ley 906","Colombia","Tolima","IBAGUÉ","DIRECCIÓN SECCIONAL DE TOLIMA","ESTAFA","ESTAFA. ART. 246 C.P. MENOR CUANTIA","NO","NO","NO","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","21"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2015","2015","2015","Ley 906","Colombia","Antioquia","ITAGUI","DIRECCIÓN SECCIONAL DE MEDELLÍN","LESIONES PERSONALES","LESIONES ART. 111 C.P.","NO","NO","NO","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","68"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2012","2012","2012","Ley 906","Colombia","Santander","BUCARAMANGA","DIRECCIÓN SECCIONAL DE SANTANDER","VIOLENCIA INTRAFAMILIAR","VIOLENCIA INTRAFAMILIAR ART. 229 C.P.","NO","NO","NO","NO","SI","MASCULINO","JUVENTUD 18 - 28","Colombia","NO","4"
"SI","NO","NO","INACTIVO","INDAGACIÓN","2019","2019","2018","Ley 906","Colombia","Meta","VILLAVICENCIO","DIRECCIÓN SECCIONAL DE META","ESTAFA","ESTAFA. ART. 246 C.P.","NO","NO","NO","NO","NO","MASCULINO","SIN DATO",,"NO","18"
"NO","NO","NO","INACTIVO","QUERELLABLE","2022","2022","2022","Ley 906","Colombia","BOGOTÁ, D. C.","BOGOTÁ, D.C.","DIRECCIÓN SECCIONAL DE BOGOTÁ","HURTO","HURTO ART. 239 C.P. MENOR CUANTIA","NO","NO","SI","NO","NO","MASCULINO","JUVENTUD 18 - 28","Colombia","NO","6"
"SI","NO","NO","ACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","Norte de Santander","LOS PATIOS","DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER","ADMINISTRACION PUBLICA","VIOLENCIA CONTRA SERVIDOR PUBLICO ART. 429 C.P.","NO","NO","NO","NO","NO","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","3"
"SI","NO","NO","ACTIVO","INVESTIGACIÓN","2021","2021","2021","Ley 906","Colombia","Antioquia","MEDELLÍN","DIRECCIÓN SECCIONAL DE MEDELLÍN","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C. AGRAVADO N.1 ART. 384 C.P.","SI","NO","NO","NO","SI","MASCULINO","JUVENTUD 18 - 28","Colombia","NO","7"
"NO","NO","NO","INACTIVO","INDAGACIÓN","2020","2020","2020","Ley 906","Colombia","Cundinamarca","SOACHA","DIRECCIÓN SECCIONAL DE CUNDINAMARCA","VIOLENCIA INTRAFAMILIAR","VIOLENCIA INTRAFAMILIAR ART. 229 C.P.AGRAVADO POR TRATARSE DE MENOR, MUJER, ANCIANO O DISCAPACITADO","NO","NO","SI","NO","NO","MASCULINO","SIN DATO",,"NO","25"
"SI","NO","NO","INACTIVO","EJECUCIÓN DE PENAS","2018","2018","2018","Ley 906","Colombia","Antioquia","MEDELLÍN","DIRECCIÓN SECCIONAL DE MEDELLÍN","ESTUPEFACIENTES","TRAFICO FABRICACION O PORTE DE ESTUPEFACIENTES ART. 376 C. AGRAVADO N.1 ART. 384 C.P.","SI","SI","NO","SI","SI","MASCULINO","ADULTEZ 29 - 59","Colombia","NO","3"
