"responsedate","completiondate","q1a_food_that_is_produced_and_processed_in_the_edmonton_region","q1a_food_that_is_produced_and_processed_in_alberta","q1a_food_that_is_produced_and_processed_in_canada","q1a_food_that_is_produced_and_processed_within_100_miles_from_where_i_live","q1a_food_that_is_produced_or_processed_by_an_alberta_company","q1a_food_that_is_produced_or_processed_by_an_canadian_company","q1a_food_that_is_produced_or_processed_by_an_edmonton_region_company","q1a_other","q1b","q2","q3_more_opportunities_to_buy_local_food_now_compared_to_12_months_ago","q3_more_places_to_buy_local_food_now_compared_to_12_months_ago","q3_more_people_are_producing_their_own_food_in_edmonton_now_compared_to_12_months_ago","q3_more_variety_of_local_food_products_available_in_edmonton_now_compared_with_12_months_ago","q3_more_edmontonians_are_employed_in_the_local_food_system_now_than_compared_to_12_months_ago","q4","q5","q6","q7","q8_diverse_cultural_preferences","q8_diverse_dietary_needs","q9a","q10_local_food_contributes_to_a_greener_edmonton","q10_local_food_contributes_to_vibrant_places","q11_purchased_local_food","q11_visited_a_farmers_market","q11_planted_a_garden","q11_supported_a_community_garden","q11_purchased_food_directly_from_a_local_producer","q11_supported_a_community_supported_agriculture_program","q11_other_please_specify","q11_haven_t_done_any_of_these","gender","age","education","employment_status","fsa","ostype","devicetype","browsertype","q3_own_rent_study_profiling_questionnaire_2014","q7_children_study_profiling_questionnaire_2014","q8_born_canada_study_profiling_questionnaire_2014","q9a_edmonton_study_profiling_questionnaire_2014","q10_own_business_study_profiling_questionnaire_2014","q11_home_language_study_profiling_questionnaire_2014","q13_volunteer_study_profiling_questionnaire_2014","q14a_primary_transportation_study_profiling_questionnaire_2014","q14b_secondary_transportation_study_profiling_questionnaire_2014","q15_household_income_study_profiling_questionnaire_2014","q17_city_employee_study_profiling_questionnaire_2014"
"2016-01-26T15:53:00.000","2016-01-26T15:56:00.000","0","0","0","1","0","0","0","0","Somewhat familiar","Declined in the last 12 months","2 Somewhat Disagree","4 Somewhat Agree","2 Somewhat Disagree","3 Neither agree nor disagree","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","More","About the same","I don't know","I don't know","I don't know","4 Somewhat Agree","4 Somewhat Agree","0","0","0","0","0","0","0","1","Male","""50-54""","College / technical school graduate","Employed full-time (30+ hours a week)","T5Y","Windows","Desktop","Firefox","Own","No","Yes","Greater than 5 years","No","English","Yes","Public Transit","Car/truck/Van as DRIVER","$100,000 to $149,000","No"
"2016-01-25T15:06:00.000","2016-01-25T17:30:00.000","0","0","0","0","1","1","0","0","Moderately familiar","Stayed about the same in the last 12 months","3 Neither agree nor disagree","3 Neither agree nor disagree","3 Neither agree nor disagree","3 Neither agree nor disagree","3 Neither agree nor disagree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","About the same","More","4 Somewhat Agree","4 Somewhat Agree","Yes","2 Somewhat Disagree","2 Somewhat Disagree","1","1","1","0","0","0","0","0","Female","""25-29""","University undergraduate degree","Employed full-time (30+ hours a week)","T6C","Windows","Desktop","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Public Transit","$60,000 to $79,999","No"
"2016-01-25T16:32:00.000","2016-01-25T16:43:00.000","0","0","0","1","0","0","0","0","Slightly familiar","I don’t know","4 Somewhat Agree","3 Neither agree nor disagree","4 Somewhat Agree","3 Neither agree nor disagree","3 Neither agree nor disagree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Become MORE knowledgeable about where their food comes from","More","More","4 Somewhat Agree","3 Neither agree nor disagree","Yes","5 Strongly Agree","5 Strongly Agree","0","0","1","0","0","0","0","0","Male","""50-54""","University undergraduate degree","Employed full-time (30+ hours a week)","T5A","Android","Phone","Opera","Rent","No","Yes","Greater than 5 years","No","English","Yes","Public Transit","Car/truck/Van as DRIVER","$80,000 to $99,999","Yes"
"2016-01-27T11:24:00.000","2016-01-27T11:28:00.000","0","0","0","0","0","0","1","0","Slightly familiar","I don’t know","Don't know","Don't know","Don't know","Don't know","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","About the same","I don't know","4 Somewhat Agree","3 Neither agree nor disagree","Yes","3 Neither agree nor disagree","3 Neither agree nor disagree","0","0","0","0","1","0","0","0","Male","Prefer not to answer","College / technical school graduate","Other (Specify)","T5P","Windows","Desktop","Internet Explorer","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Walk","Prefer not to answer",
"2016-01-25T18:34:00.000","2016-01-25T18:39:00.000","1","1","0","1","0","0","0","0","Somewhat familiar","I don’t know","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","More","More","2 Somewhat Disagree","4 Somewhat Agree","Yes","5 Strongly Agree","5 Strongly Agree","1","1","1","0","1","0","0","0","Male","""30-34""","College / technical school graduate","Employed full-time (30+ hours a week)","T5A","iOS","Phone","Safari","Own","No","Yes","Greater than 5 years","No","English","No","Car/truck/Van as DRIVER","Walk","$150,000 and over","No"
"2016-01-28T23:10:00.000","2016-01-28T23:15:00.000","1","1","0","1","1","0","1","0","Somewhat familiar","Stayed about the same in the last 12 months","3 Neither agree nor disagree","3 Neither agree nor disagree","3 Neither agree nor disagree","3 Neither agree nor disagree","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","More","I don't know","4 Somewhat Agree","4 Somewhat Agree","Yes","5 Strongly Agree","5 Strongly Agree","1","1","0","0","1","0","0","0","Male","""55-59""","College / technical school graduate","Employed full-time (30+ hours a week)","T5M","Android","Phone","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","Prefer not to answer","Prefer not to say"
"2016-01-25T14:46:00.000","2016-01-25T14:52:00.000","1","0","0","0","0","0","0","0","Slightly familiar","I don’t know","4 Somewhat Agree","Don't know","Don't know","Don't know","Don't know","Become MORE knowledgeable about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","About the same","About the same","4 Somewhat Agree","4 Somewhat Agree","I don't know","4 Somewhat Agree","4 Somewhat Agree","1","1","0","0","1","0","0","0","Male","""60-64""","College / technical school graduate","Permanently unable to Work","T6T","iOS","Tablet","Safari","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Public Transit","Prefer not to answer",
"2016-01-25T14:32:00.000","2016-01-25T14:35:00.000","1","1","0","1","1","0","1","0","Somewhat familiar","I don’t know","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","3 Neither agree nor disagree","Become MORE knowledgeable about where your food comes from","Become MORE knowledgeable about where their food comes from","More","More","4 Somewhat Agree","4 Somewhat Agree","Yes","5 Strongly Agree","5 Strongly Agree","1","1","1","1","0","0","0","0","Female","""45-49""","University undergraduate degree","Employed full-time (30+ hours a week)","T5S","Mac (OS X)","Desktop","Safari","Rent","Yes","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Only have one mode of transportation","$60,000 to $79,999","No"
"2016-01-25T14:23:00.000","2016-01-28T22:59:00.000","0","1","0","0","0","0","0","0","Somewhat familiar","Stayed about the same in the last 12 months","3 Neither agree nor disagree","2 Somewhat Disagree","3 Neither agree nor disagree","4 Somewhat Agree","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Become MORE knowledgeable about where their food comes from","More","About the same","1 Strongly Disagree","2 Somewhat Disagree","Yes","5 Strongly Agree","5 Strongly Agree","0","0","1","1","0","0","0","0","Female","""55-59""","University undergraduate degree","Permanently unable to Work","T5G","Windows","Desktop","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Public Transit","$60,000 to $79,999",
"2016-01-26T20:46:00.000","2016-01-26T21:04:00.000","1","0","0","0","0","0","1","1","Somewhat familiar","Stayed about the same in the last 12 months","3 Neither agree nor disagree","4 Somewhat Agree","4 Somewhat Agree","3 Neither agree nor disagree","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","About the same","More","2 Somewhat Disagree","4 Somewhat Agree","Yes","4 Somewhat Agree","4 Somewhat Agree","1","0","1","0","0","0","0","0","Female","""65-69""","University undergraduate degree","Retired","T5E","Windows","Desktop","Firefox","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/van as PASSENGER","Car/truck/Van as DRIVER","Prefer not to answer",
"2016-01-29T14:43:00.000","2016-01-29T14:47:00.000","1","0","0","0","0","0","0","0","Somewhat familiar","Stayed about the same in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","3 Neither agree nor disagree","3 Neither agree nor disagree","4 Somewhat Agree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Become LESS knowledgeable about where their food comes from","About the same","About the same","4 Somewhat Agree","3 Neither agree nor disagree","Yes","4 Somewhat Agree","4 Somewhat Agree","1","0","0","0","1","0","0","0","Male","""65-69""","High school graduate","Retired","T5Y","Windows","Desktop","Internet Explorer","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$50,000 to $59,999",
"2016-02-01T16:32:00.000","2016-02-01T16:52:00.000","1","1","0","1","0","0","0","0","Somewhat familiar","I don’t know","Don't know","Don't know","Don't know","Don't know","Don't know","Become LESS knowledgeable about where your food comes from","I don’t know","About the same","I don't know","I don't know","I don't know","Yes","5 Strongly Agree","5 Strongly Agree","1","1","1","0","0","0","0","0","Male","""25-29""","University undergraduate degree","Employed full-time (30+ hours a week)","T6G","Windows","Desktop","Google Chrome","Rent","No","Yes","Between 3 to 5 years","No","English","Yes","Public Transit","Walk","$30,000 to $39,999",
"2016-01-26T12:57:00.000","2016-01-26T13:51:00.000","0","1","0","0","0","0","0","0","Not at all familiar","I don’t know","3 Neither agree nor disagree","4 Somewhat Agree","3 Neither agree nor disagree","4 Somewhat Agree","4 Somewhat Agree","Become LESS knowledgeable about where your food comes from","I don’t know","About the same","I don't know","3 Neither agree nor disagree","3 Neither agree nor disagree","I don't know","3 Neither agree nor disagree","4 Somewhat Agree","0","0","0","0","0","0","0","1","Male","""40-44""","University undergraduate degree","Employed full-time (30+ hours a week)","T6X","Windows","Desktop","Internet Explorer","Own","Yes","Yes","Between 1 to 2 years","No","English","No","Car/truck/van as PASSENGER","Public Transit","$150,000 and over","No"
"2016-01-25T17:18:00.000","2016-01-25T17:21:00.000","1","1","0","1","1","0","1","0","Slightly familiar","I don’t know","Don't know","Don't know","Don't know","Don't know","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Become MORE knowledgeable about where their food comes from","About the same","More","I don't know","4 Somewhat Agree","Yes","4 Somewhat Agree","4 Somewhat Agree","1","0","1","0","1","0","0","0","Female","""45-49""","High school graduate","Employed part-time (0-30 hours a week)","T6W","Windows","Desktop","Google Chrome","Own","Yes","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Only have one mode of transportation","$20,000 to $29,999",
"2016-01-26T11:01:00.000","2016-01-26T11:12:00.000","1","1","0","1","1","1","1","1","Extremely familiar","Improved in the last 12 months","4 Somewhat Agree","3 Neither agree nor disagree","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","Become MORE knowledgeable about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","More","About the same","4 Somewhat Agree","4 Somewhat Agree","Yes","5 Strongly Agree","5 Strongly Agree","1","1","0","0","1","1","1","0","Male","""55-59""","Professional school graduate (e.g. medicine, dentistry, veterinary medicine, optometry)","Employed full-time (30+ hours a week)","T6G","Windows","Desktop","Firefox","Own","No","Yes","Greater than 5 years","No","English","Yes","Walk","Car/truck/Van as DRIVER","$150,000 and over","No"
"2016-01-25T15:40:00.000","2016-01-25T15:51:00.000","0","1","0","0","0","0","1","0","Extremely familiar","Stayed about the same in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Become MORE knowledgeable about where their food comes from","More","About the same","I don't know","4 Somewhat Agree","Yes","5 Strongly Agree","5 Strongly Agree","1","1","0","0","1","1","1","0","Female","""45-49""","University undergraduate degree","Employed part-time (0-30 hours a week)","T5N","Android","Phone","Google Chrome","Own","Yes","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Walk","$80,000 to $99,999",
"2016-01-25T14:45:00.000","2016-01-25T14:48:00.000","1","0","0","1","0","0","0","0","Somewhat familiar","I don’t know","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","3 Neither agree nor disagree","Become MORE knowledgeable about where your food comes from","I don’t know","About the same","I don't know","4 Somewhat Agree","3 Neither agree nor disagree","I don't know","4 Somewhat Agree","4 Somewhat Agree","1","1","0","1","0","0","0","0","Male","""30-34""","University undergraduate degree","Employed full-time (30+ hours a week)","T6H","Windows","Desktop","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","No","Car/truck/Van as DRIVER","Public Transit","$150,000 and over","No"
"2016-01-27T19:08:00.000","2016-01-27T19:14:00.000","0","1","0","0","0","0","0","0","Slightly familiar","Improved in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","Don't know","4 Somewhat Agree","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","About the same","More","2 Somewhat Disagree","5 Strongly Agree","Yes","3 Neither agree nor disagree","4 Somewhat Agree","1","1","1","0","1","0","0","0","Female","""40-44""","Professional school graduate (e.g. medicine, dentistry, veterinary medicine, optometry)","Employed full-time (30+ hours a week)","T6L","iOS","Phone","Safari","Own","No","No","Greater than 5 years","No","Other (Specify)","No","Car/truck/Van as DRIVER","Public Transit","$100,000 to $149,000","No"
"2016-01-25T15:08:00.000","2016-01-25T15:17:00.000","1","1","0","1","0","0","0","0","Moderately familiar","I don’t know","Don't know","Don't know","Don't know","4 Somewhat Agree","Don't know","Become MORE knowledgeable about where your food comes from","I don’t know","More","I don't know","4 Somewhat Agree","5 Strongly Agree","Yes","5 Strongly Agree","5 Strongly Agree","1","1","1","0","1","0","0","0","Female","""25-29""","High school graduate","Homemaker","T6R","Mac (OS X)","Desktop","Safari","Own","Yes","No","Less than 1 year","No","French","Yes","Public Transit","Car/truck/van as PASSENGER","$40,000 to $49,999",
"2016-01-25T15:38:00.000","2016-01-25T15:49:00.000","0","1","0","0","0","0","1","0","Somewhat familiar","Improved in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","3 Neither agree nor disagree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Become MORE knowledgeable about where their food comes from","About the same","More","4 Somewhat Agree","3 Neither agree nor disagree","Yes","4 Somewhat Agree","5 Strongly Agree","1","1","0","0","1","0","0","0","Male","""60-64""","College / technical school graduate","Unemployed","T5A","Android","Tablet","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","No","Car/truck/Van as DRIVER","Car/truck/Van as DRIVER","$100,000 to $149,000","No"
