"row_id","year","month","day","scheduled_on","colour_s","reason_occasion"
"2019-03-01","2019","March","1","2019-03-01T00:00:00.000","Blue and Gold","Pharmacist Awareness Month"
"2019-02-28","2019","February","28","2019-02-28T00:00:00.000","Navy Blue, Pale Blue, Pink, Purple, grass Green","INTERNATIONAL RARE DISEASE DAY"
"2019-02-27","2019","February","27","2019-02-27T00:00:00.000","Pink","Pink Shirt Day - Anti-Bullying Day"
"2019-02-24","2019","February","24","2019-02-24T00:00:00.000","Sparkly white lights to celebrate a 'star'-studded night!","91st Academy Awards LIVE!"
"2019-02-23","2019","February","23","2019-02-23T00:00:00.000","Royal Blue and Gold","Rotary Day"
"2019-02-22","2019","February","22","2019-02-22T00:00:00.000","Blue: R 0 G 98 B 152, Sky Blue R 100 G 203 B 232, Light Blue R 187 G 221 B 230, and Blue: R 0 G 98 B 152","Girl Guides Thinking Day"
"2019-02-21","2019","February","21","2019-02-21T00:00:00.000","R218 G41 B28","United Way Red Tie Gala"
"2019-02-20","2019","February","20","2019-02-20T00:00:00.000","rgb(236,0,140) - magenta pink","17th Annual Hair Massacure"
"2019-02-15","2019","February","15","2019-02-15T00:00:00.000","Blue","International Angelman Day"
"2019-02-14","2019","February","14","2019-02-14T00:00:00.000","Variety of Pink and Red","Valentine's Day"
"2019-02-13","2019","February","13","2019-02-13T00:00:00.000","2 shades of red (Maroon and Red) If possible. If not then one shade of red please.","YMCA Annual Giving Campaign Launch"
"2019-02-08","2019","February","8","2019-02-08T00:00:00.000","Blue and White","Silver Skate Festival 2019"
"2019-02-07","2019","February","7","2019-02-07T00:00:00.000","Green, orange, yellow and red","African, Caribbean and Black Canadian HIV Awareness Day"
"2019-02-05","2019","February","5","2019-02-05T00:00:00.000","Red and Gold","Lunar New Year 2019"
"2019-02-04","2019","February","4","2019-02-04T00:00:00.000","Orange and Blue","World Cancer Day 2019"
"2019-02-01","2019","February","1","2019-02-01T00:00:00.000","Purple (128,0,128), although any shade of purple is great.","Eating Disorders Awareness Week"
"2019-01-31","2019","January","31","2019-01-31T00:00:00.000","Purple: 106, 64, 152 Gold : 251, 170, 28 Blue: 68, 84, 163","Flying Canoë Volant Festival"
"2019-01-30","2019","January","30","2019-01-30T00:00:00.000","Purple and white, please!","InspireHer Society One Year Anniversary"
"2019-01-29","2019","January","29","2019-01-29T00:00:00.000","half  the bridge Pride rainbow (red, orange, yellow, green, blue, violet) half the bridge (white and blue) for the Ice on Whyte Fest.","Edmonton Pride at Ice On Whyte festival 2019"
"2019-01-25","2019","January","25","2019-01-25T00:00:00.000","Blue and white","Robbie Burns Day"
"2019-01-24","2019","January","24","2019-01-24T00:00:00.000","rgb R0 G193 B213, and R120, G60 B189 (turquoise/purple)","Boardwalk Ice on Whyte"
"2019-01-19","2019","January","19","2019-01-19T00:00:00.000","Green","Canadian River Valley Revenge"
"2019-01-17","2019","January","17","2019-01-17T00:00:00.000","Purple","Mentoring Month"
"2019-01-16","2019","January","16","2019-01-16T00:00:00.000","blue/yellow","In Honour of former Speaker of the Legislature Gene Zwozdesky"
"2019-01-09","2019","January","9","2019-01-09T00:00:00.000","Dark blue is R-9 / G-54 / B-151
Light blue is R-85 / G-99 / B-175","Alzheimer Awareness Month in Canada"
"2019-01-08","2019","January","8","2019-01-08T00:00:00.000","White/Red","Canada Games Torch Relay"
"2019-01-07","2019","January","7","2019-01-07T00:00:00.000","White","In Honour of former Speaker of the Legislature Gene Zwozdesky"
"2019-01-04","2019","January","4","2019-01-04T00:00:00.000","Purple","A Freezing Father's Fundraiser"
"2019-01-01","2019","January","1","2019-01-01T00:00:00.000","206: True Colours Dynamic programming","New Year's Day"
"2018-12-25","2018","December","25","2018-12-25T00:00:00.000","Red/white/Green","Christmas"
"2018-12-15","2018","December","15","2018-12-15T00:00:00.000","blue, green, red, purple, orange (any colours are fine - we'd like the bridge lit up like a christmas tree)","630 CHED Santas Anonymous Delivery Weekend"
"2018-12-14","2018","December","14","2018-12-14T00:00:00.000","PANTONE: 349 C
C=100 M=0 Y=91 K=42
R=0 G=103 B=56
PANTONE: 348 C
C=100 M=0 Y=85 K=24
R=0 G=141 B=73
PANTONE: 7489 C
C=60 M=0 Y=80 K=7
R=118 G=176 B=92","Christmas Bureau Campaign Launch 2018"
"2018-12-10","2018","December","10","2018-12-10T00:00:00.000","Orange","16 Days of Activism Against Gender-Based Violence"
"2018-12-06","2018","December","6","2018-12-06T00:00:00.000","Blue and yellow","20th Anniversary National Philanthropy Day"
"2018-12-05","2018","December","5","2018-12-05T00:00:00.000","R:254, G:90, B:89  -Coral","International Volunteer Day"
"2018-12-03","2018","December","3","2018-12-03T00:00:00.000","blue and white","Hanukkah"
"2018-12-02","2018","December","2","2018-12-02T00:00:00.000","Blue","Sir John Thompson Sign of Hope Campaign"
"2018-12-01","2018","December","1","2018-12-01T00:00:00.000","LIGHTS OFF - BRIDGE DARK","World AIDS Day"
"2018-11-29","2018","November","29","2018-11-29T00:00:00.000","Red and White","25th Anniversary Contemporary Showcase Edmonton"
"2018-11-28","2018","November","28","2018-11-28T00:00:00.000","Pink,blue,white","Transgender day of rememberance"
"2018-11-27","2018","November","27","2018-11-27T00:00:00.000","rgb (66,244,197) #42f4c5 - forest green","National Housing Month"
"2018-11-26","2018","November","26","2018-11-26T00:00:00.000","blue and orange","Finding Balance"
"2018-11-25","2018","November","25","2018-11-25T00:00:00.000","Alternating between red/black and red/white every two minutes","Grey Cup Competitors"
"2018-11-24","2018","November","24","2018-11-24T00:00:00.000","Red, orange, yellow---the colors of fire","CRPS Awareness (Complex Regional Pain Syndrome)"
"2018-11-23","2018","November","23","2018-11-23T00:00:00.000","279C or 279U","2018 Edmonton Ringette Wood Tournament"
"2018-11-22","2018","November","22","2018-11-22T00:00:00.000","Blue and white","Movember"
"2018-11-21","2018","November","21","2018-11-21T00:00:00.000","Green and Gold","CFL Grey Cup Festival Opening"
"2018-11-20","2018","November","20","2018-11-20T00:00:00.000","Shades of Blue","National Child Day"
"2018-11-19","2018","November","19","2018-11-19T00:00:00.000","Teal (R:45, G:181, B: 182), Pink (R:222, G:19, B:112), Blue: (R:85, G:145, B:205), Gold: R:247, G:186, B:34)","YMCA Peace Week"
"2018-11-18","2018","November","18","2018-11-18T00:00:00.000","The flag of Latvia, burgundy and white horizontal stripes. White in the middle and burgundy on both sides - please ensure colour is more burgundy than red

Burgundy
Hex 660033
Red 102
Green 0
Blue 51

White
Hex FFFFFF
Red 255
Green 255
Blue 255","LATVIA 100"
"2018-11-17","2018","November","17","2018-11-17T00:00:00.000","Lavender","Hockey Fights Cancer Night"
"2018-11-16","2018","November","16","2018-11-16T00:00:00.000","Teal and Purple","An Evening to Remember"
"2018-11-15","2018","November","15","2018-11-15T00:00:00.000","Purple","World Pancreatic Cancer Awareness Day"
"2018-11-14","2018","November","14","2018-11-14T00:00:00.000","Blue","World Diabetes Day"
"2018-11-13","2018","November","13","2018-11-13T00:00:00.000","Blue","National Children's Grief Awareness Day"
"2018-11-12","2018","November","12","2018-11-12T00:00:00.000","Blue (RGB 58, 85, 152) and White","Métis Week"
"2018-11-11","2018","November","11","2018-11-11T00:00:00.000","Red","100th Anniversary of Armistice Day (remembrance Day, end of WWI)"
"2018-11-10","2018","November","10","2018-11-10T00:00:00.000","WHITE and RED","100 years of Polish Independence"
"2018-11-09","2018","November","9","2018-11-09T00:00:00.000","red","Crohn's and Colitis Bridge Walk"
"2018-11-08","2018","November","8","2018-11-08T00:00:00.000","Teal","Alzheimer's Foundation of America ""Light the World in Teal"" Initiative"
"2018-11-07","2018","November","7","2018-11-07T00:00:00.000","Yellow, Orange, Red, Green","Diwali"
"2018-11-06","2018","November","6","2018-11-06T00:00:00.000","Orange","Color The World Orange for CRPS/RSD Awareness"
"2018-11-05","2018","November","5","2018-11-05T00:00:00.000","Red","No Stone Left Alone Ceremony"
"2018-11-04","2018","November","4","2018-11-04T00:00:00.000","6-coloured pride rainbow (red, orange, yellow, green, blue, purple)","Rainbow Visions Film Festival"
"2018-11-03","2018","November","3","2018-11-03T00:00:00.000","Blue","JDRF Denim & Diamonds Gala"
"2018-11-02","2018","November","2","2018-11-02T00:00:00.000","Red","Project Red Ribbon Campaign Launch"
"2018-11-01","2018","November","1","2018-11-01T00:00:00.000","Purple","Family Violence Prevention Month Proclamation"
"2018-10-31","2018","October","31","2018-10-31T00:00:00.000","Orange and Black","Halloween"
"2018-10-29","2018","October","29","2018-10-29T00:00:00.000","Blue and white","In Solidarity with Pittsburgh"
"2018-10-28","2018","October","28","2018-10-28T00:00:00.000","Red and White","Turkish Republic Day"
"2018-10-22","2018","October","22","2018-10-22T00:00:00.000","We would like to request Red, as this is the colour for DEAM.","Disability Employment Awareness Month (DEAM)"
"2018-10-21","2018","October","21","2018-10-21T00:00:00.000","Red","International Dyslexia Awareness Month"
"2018-10-20","2018","October","20","2018-10-20T00:00:00.000","blue and orange","First Edmonton Oilers Saturday Home Game - 2018 Season"
"2018-10-19","2018","October","19","2018-10-19T00:00:00.000","Blue and Green","Waste Reduction Week"
"2018-10-18","2018","October","18","2018-10-18T00:00:00.000","Green","Edmonton Startup Week"
"2018-10-17","2018","October","17","2018-10-17T00:00:00.000","blue and green","International Conflict Resolution Day"
"2018-10-16","2018","October","16","2018-10-16T00:00:00.000","Gold (R: 189, G:150 B: 0) /Blue (R: 0, G: 116, B: 197) /Red  R: 165, G: 9, B: 50) 
For instructions, the designer would like the each 3 equal sections for each colour, colour for 1/3 of the bridge, Timing is set at 5 seconds per section, but can be adjusted per specifications of guidelines for lighting the bridge. He would also like to request that the colours transition through a fade.","Safe Cities and Safe Public Spaces Global Leaders' Forum"
