"row_id","track_id","date_and_time_of_reading","number_of_satellites","dop","elevation_above_sea_level","ground_speed_km_h","heading_degrees_off_north","latitude","longitude","geocoded_column"
"HELICOPTER-TM52180:apr 24--20200425090055","TM52180:apr 24","2020-04-25T09:00:55.000","17","1.2","692","38.05","40.9","53.639283160000005","-113.52067385000001","POINT (-113.52067385000001 53.639283160000005)"
"HELICOPTER-TM52178:06-01--20200601205139","TM52178:06-01","2020-06-01T20:51:39.000","19","1","682","33.6","269.9","53.57984528","-113.7935469","POINT (-113.7935469 53.57984528)"
"HELICOPTER-TM52180:06-04--20200604084653","TM52180:06-04","2020-06-04T08:46:53.000","19","1","684","35.1","86.1","53.70258783","-113.3988708","POINT (-113.3988708 53.70258783)"
"HELICOPTER-TM52179:04-24--20200424204919","TM52179:04-24","2020-04-24T20:49:19.000","19","1","758","43.3","76.2","53.44094879","-113.3456212","POINT (-113.3456212 53.44094879)"
"HELICOPTER-TM52179:04-30--20200430103832","TM52179:04-30","2020-04-30T10:38:32.000","18","1.1","707","39.7","17.9","53.37554148","-113.627661","POINT (-113.627661 53.37554148)"
"HELICOPTER-TM52684:06-02--20200602081618","TM52684:06-02","2020-06-02T08:16:18.000","19","1","707","36.1","184.1","53.6923371","-113.4937968","POINT (-113.4937968 53.6923371)"
"HELICOPTER-TM52178:06-01--20200601204522","TM52178:06-01","2020-06-01T20:45:22.000","19","1","673","39.8","271.3","53.58124298","-113.7947412","POINT (-113.7947412 53.58124298)"
"HELICOPTER-TM52180:05-07--20200507143106","TM52180:05-07","2020-05-07T14:31:06.000","18","1.1","726","40.9","20.7","53.33918605","-113.5927247","POINT (-113.5927247 53.33918605)"
"HELICOPTER-TM52178:06-04--20200604072304","TM52178:06-04","2020-06-04T07:23:04.000","18","1.1","680","36.3","0.6","53.69808922","-113.4352684","POINT (-113.4352684 53.69808922)"
"HELICOPTER-TM52178:bt-04---20200425074619","TM52178:bt-04-","2020-04-25T07:46:19.000","17","1.1","696","31.3","279.35","53.593099065","-113.6750251","POINT (-113.6750251 53.593099065)"
"HELICOPTER-TM52180:05-05--20200505092756","TM52180:05-05","2020-05-05T09:27:56.000","19","1","720","32.7","64.4","53.3932828","-113.4216783","POINT (-113.4216783 53.3932828)"
"HELICOPTER-TM52180:06-04--20200604051141","TM52180:06-04","2020-06-04T05:11:41.000","16","1","701","38.7","315.6","53.68554426","-113.4774808","POINT (-113.4774808 53.68554426)"
"HELICOPTER-TM52178:05-07--20200507064204","TM52178:05-07","2020-05-07T06:42:04.000","17","1","683","37.6","359.6","53.69711564","-113.4305324","POINT (-113.4305324 53.69711564)"
"HELICOPTER-TM52178:05-07--20200507082435","TM52178:05-07","2020-05-07T08:24:35.000","19","1","692","34","180.2","53.68294694","-113.4178435","POINT (-113.4178435 53.68294694)"
"HELICOPTER-TM52178:04-29--20200429072328","TM52178:04-29","2020-04-29T07:23:28.000","18","1.1","680","32.7","89","53.65662908","-113.4370641","POINT (-113.4370641 53.65662908)"
"HELICOPTER-TM52180:05-12--20200512184928","TM52180:05-12","2020-05-12T18:49:28.000","16","1.2","679","42","30.6","53.71216217","-113.3433098","POINT (-113.3433098 53.71216217)"
"HELICOPTER-TM52178:05-05--20200505100401","TM52178:05-05","2020-05-05T10:04:01.000","18","1.1","705","34.6","90.5","53.47127938","-113.7184302","POINT (-113.7184302 53.47127938)"
"HELICOPTER-TM52179:04-24--20200424191620","TM52179:04-24","2020-04-24T19:16:20.000","19","1.2","716","46.2","37.1","53.4303154","-113.48485175","POINT (-113.48485175 53.4303154)"
"HELICOPTER-TM52178:07-06--20200706102430","TM52178:07-06","2020-07-06T10:24:30.000","18","1.1","774","39.4","172.7","53.41685346","-113.3591982","POINT (-113.3591982 53.41685346)"
"HELICOPTER-TM52180:05-05--20200505101216","TM52180:05-05","2020-05-05T10:12:16.000","18","1.1","726","38.8","358.8","53.38639403","-113.4360821","POINT (-113.4360821 53.38639403)"
"HELICOPTER-TM52180:06-05--20200605104730","TM52180:06-05","2020-06-05T10:47:30.000","17","1.2","743","35.6","233.1","53.438276","-113.3452811","POINT (-113.3452811 53.438276)"
"HELICOPTER-TM52180:06-05--20200605104404","TM52180:06-05","2020-06-05T10:44:04.000","17","1.2","749","37.2","57.3","53.43396241","-113.3583662","POINT (-113.3583662 53.43396241)"
"HELICOPTER-TM52178:05-29--20200529055507","TM52178:05-29","2020-05-29T05:55:07.000","16","1.2","731","29.9","358.2","53.54541017","-113.7006952","POINT (-113.7006952 53.54541017)"
"HELICOPTER-TM52180:apr 24--20200425100853","TM52180:apr 24","2020-04-25T10:08:53.000","20","1","705","40.1","268.6","53.65015814","-113.557874","POINT (-113.557874 53.65015814)"
"HELICOPTER-TM52180:06-02--20200602100710","TM52180:06-02","2020-06-02T10:07:10.000","19","1.1","683","40.5","5.75","53.6841697","-113.4500382","POINT (-113.4500382 53.6841697)"
"HELICOPTER-TM52180:05-28--20200528120823","TM52180:05-28","2020-05-28T12:08:23.000","20","0.9","768","36.6","180.3","53.42908851","-113.3809383","POINT (-113.3809383 53.42908851)"
"HELICOPTER-TM52178:05-09--20200509065617","TM52178:05-09","2020-05-09T06:56:17.000","17","1.2","752","23.6","30.15","53.40457728","-113.31871995","POINT (-113.31871995 53.40457728)"
"HELICOPTER-TM52180:06-02--20200602104117","TM52180:06-02","2020-06-02T10:41:17.000","17","1.1","698","40.1","314.8","53.6929482","-113.4840761","POINT (-113.4840761 53.6929482)"
"HELICOPTER-TM52178:05-01--20200501063550","TM52178:05-01","2020-05-01T06:35:50.000","16","1.1","716","33.1","266.9","53.44984926","-113.683009","POINT (-113.683009 53.44984926)"
"HELICOPTER-TM52178:05-12--20200512070645","TM52178:05-12","2020-05-12T07:06:45.000","16","1.2","694","34","94.2","53.66630199","-113.3325944","POINT (-113.3325944 53.66630199)"
"HELICOPTER-TM52178:05-10--20200510055852","TM52178:05-10","2020-05-10T05:58:52.000","16","1","763","28.7","88.6","53.39810706","-113.3409325","POINT (-113.3409325 53.39810706)"
"HELICOPTER-TM52180:apr 26--20200427100446","TM52180:apr 26","2020-04-27T10:04:46.000","19","1","705","38.2","267.8","53.66149951","-113.5524076","POINT (-113.5524076 53.66149951)"
"HELICOPTER-TM52178:05-06--20200506070934","TM52178:05-06","2020-05-06T07:09:34.000","18","1.1","744","29.05","276.79999999999995","53.49848982","-113.7436677","POINT (-113.7436677 53.49848982)"
"HELICOPTER-TM52180:06-04--20200604051005","TM52180:06-04","2020-06-04T05:10:05.000","16","1","701","44.6","135.1","53.68825279","-113.48149","POINT (-113.48149 53.68825279)"
"HELICOPTER-TM52178:05-13--20200513073822","TM52178:05-13","2020-05-13T07:38:22.000","19","1.1","753","42.599999999999994","261.55","53.373592305","-113.32936095","POINT (-113.32936095 53.373592305)"
"HELICOPTER-TM52180:05-05--20200505123609","TM52180:05-05","2020-05-05T12:36:09.000","17","1.15","713","39","42.5","53.37853968","-113.42932365","POINT (-113.42932365 53.37853968)"
"HELICOPTER-TM52180:05-05--20200505102037","TM52180:05-05","2020-05-05T10:20:37.000","19","1.1","722","36.7","359.9","53.38340101","-113.437752","POINT (-113.437752 53.38340101)"
"HELICOPTER-TM52180:07-06--20200706141621","TM52180:07-06","2020-07-06T14:16:21.000","19","1.1","704","41.2","89.7","53.45490722","-113.6764967","POINT (-113.6764967 53.45490722)"
"HELICOPTER-TM52178:05-07--20200507100505","TM52178:05-07","2020-05-07T10:05:05.000","18","1.1","694","43.4","185.4","53.67036367","-113.3447078","POINT (-113.3447078 53.67036367)"
"HELICOPTER-TM52179:04-25--20200425104033","TM52179:04-25","2020-04-25T10:40:33.000","18","1.1","687","54.6","341.7","53.65514498","-113.3538225","POINT (-113.3538225 53.65514498)"
"HELICOPTER-TM52180:05-07--20200507085328","TM52180:05-07","2020-05-07T08:53:28.000","19","1.1","702","38.3","89.4","53.69674274","-113.4899405","POINT (-113.4899405 53.69674274)"
"HELICOPTER-TM52180:05-07--20200507075238","TM52180:05-07","2020-05-07T07:52:38.000","18","1.1","695","40","317.9","53.69162081","-113.48448515000001","POINT (-113.48448515000001 53.69162081)"
"HELICOPTER-TM52180:apr 24--20200425080548","TM52180:apr 24","2020-04-25T08:05:48.000","17","1","704","38.9","56.1","53.63863","-113.5400167","POINT (-113.5400167 53.63863)"
"HELICOPTER-TM52684:06-02--20200602083024","TM52684:06-02","2020-06-02T08:30:24.000","19","1","733","32.1","180.6","53.68240121","-113.492596","POINT (-113.492596 53.68240121)"
"HELICOPTER-TM52178:07-06--20200706111817","TM52178:07-06","2020-07-06T11:18:17.000","19","1.1","754","44.5","20.2","53.41413741","-113.3719642","POINT (-113.3719642 53.41413741)"
"HELICOPTER-TM52180:05-05--20200505121622","TM52180:05-05","2020-05-05T12:16:22.000","18","1.3","712","36.4","271.1","53.37597704","-113.4497399","POINT (-113.4497399 53.37597704)"
"HELICOPTER-TM52178:05-09--20200509063953","TM52178:05-09","2020-05-09T06:39:53.000","19","1","775","42.8","359.5","53.41021761","-113.2974847","POINT (-113.2974847 53.41021761)"
"HELICOPTER-TM52179:04-25--20200425084224","TM52179:04-25","2020-04-25T08:42:24.000","17","1.1","680","46.5","215.6","53.64942651","-113.3845626","POINT (-113.3845626 53.64942651)"
"HELICOPTER-TM52180:07-08--20200708201452","TM52180:07-08","2020-07-08T20:14:52.000","19","1.1","708","44.9","176.8","53.634745505","-113.56440685","POINT (-113.56440685 53.634745505)"
"HELICOPTER-TM52180:07-06--20200706092846","TM52180:07-06","2020-07-06T09:28:46.000","20","0.9","709","41.150000000000006","99.44999999999999","53.605939355000004","-113.58447914999999","POINT (-113.58447914999999 53.605939355000004)"
"HELICOPTER-TM52180:06-05--20200605091357","TM52180:06-05","2020-06-05T09:13:57.000","16","1.2","716","37.8","141","53.48691871","-113.3613067","POINT (-113.3613067 53.48691871)"
"HELICOPTER-TM52180:05-29--20200429112403","TM52180:05-29","2020-04-29T11:24:03.000","19","1","686","34.5","353.5","53.70461638","-113.4145528","POINT (-113.4145528 53.70461638)"
"HELICOPTER-TM52178:07-06--20200706113213","TM52178:07-06","2020-07-06T11:32:13.000","17","1.1","755","45.2","36.5","53.41545354","-113.3841808","POINT (-113.3841808 53.41545354)"
"HELICOPTER-TM52178:06-02--20200602054013","TM52178:06-02","2020-06-02T05:40:13.000","17","1.1","690","41.7","262","53.66502949","-113.3954188","POINT (-113.3954188 53.66502949)"
"HELICOPTER-TM52178:05-09--20200509052419","TM52178:05-09","2020-05-09T05:24:19.000","19","0.9","743","38.4","180","53.41322059","-113.3083323","POINT (-113.3083323 53.41322059)"
"HELICOPTER-TM52180:05-10--20200510060221","TM52180:05-10","2020-05-10T06:02:21.000","19","1.1","734","34.3","270.1","53.38217253","-113.3739556","POINT (-113.3739556 53.38217253)"
"HELICOPTER-TM52178:06-01--20200601202723","TM52178:06-01","2020-06-01T20:27:23.000","19","1.1","669","47.5","102.6","53.5830184","-113.7705872","POINT (-113.7705872 53.5830184)"
"HELICOPTER-TM52180:05-07--20200507124246","TM52180:05-07","2020-05-07T12:42:46.000","17","1.2","704","34.4","260.3","53.36808855","-113.5958877","POINT (-113.5958877 53.36808855)"
"HELICOPTER-TM52178:05-05--20200505095737","TM52178:05-05","2020-05-05T09:57:37.000","19","1","707","31.2","270.3","53.46877464","-113.7151501","POINT (-113.7151501 53.46877464)"
"HELICOPTER-TM52178:05-10--20200510052031","TM52178:05-10","2020-05-10T05:20:31.000","18","1","768","28.1","81.2","53.40917407","-113.3357423","POINT (-113.3357423 53.40917407)"
"HELICOPTER-TM52180:apr 24--20200425063726","TM52180:apr 24","2020-04-25T06:37:26.000","20","1","650","40.8","145.2","53.43471122","-113.6418808","POINT (-113.6418808 53.43471122)"
"HELICOPTER-TM52178:06-04--20200604050919","TM52178:06-04","2020-06-04T05:09:19.000","16","1.2","697","40.7","88.6","53.67944339","-113.4361693","POINT (-113.4361693 53.67944339)"
"HELICOPTER-TM52178:05-10--20200510051804","TM52178:05-10","2020-05-10T05:18:04.000","19","1","760","35","90.6","53.40707874","-113.3415325","POINT (-113.3415325 53.40707874)"
"HELICOPTER-TM52180:07-09--20200709072317","TM52180:07-09","2020-07-09T07:23:17.000","18","1.1","694","38.8","134.7","53.67135593","-113.4630449","POINT (-113.4630449 53.67135593)"
"HELICOPTER-TM52180:06-05--20200605090113","TM52180:06-05","2020-06-05T09:01:13.000","17","1.1","717.5","45.400000000000006","34.55","53.492976245","-113.3586966","POINT (-113.3586966 53.492976245)"
"HELICOPTER-TM52180:05-28--20200528053827","TM52180:05-28","2020-05-28T05:38:27.000","17","1","720","36.9","187.6","53.42284602","-113.6988026","POINT (-113.6988026 53.42284602)"
"HELICOPTER-TM52180:06-05--20200605104828","TM52180:06-05","2020-06-05T10:48:28.000","17","1.2","755","40.666666666666664","234.76666666666665","53.432517363333325","-113.36040346666667","POINT (-113.36040346666667 53.432517363333325)"
"HELICOPTER-TM52180:05-29--20200429095900","TM52180:05-29","2020-04-29T09:59:00.000","19","1","696","35.3","203","53.70215264","-113.4820391","POINT (-113.4820391 53.70215264)"
"HELICOPTER-TM52178:07-06--20200706061008","TM52178:07-06","2020-07-06T06:10:08.000","19","1.1","769","47.2","79.1","53.44468657","-113.337158","POINT (-113.337158 53.44468657)"
"HELICOPTER-TM52178:07-05--20200705211554","TM52178:07-05","2020-07-05T21:15:54.000","20","1","764","36.7","291.7","53.43128009","-113.35071","POINT (-113.35071 53.43128009)"
"HELICOPTER-TM52180:07-09--20200709095318","TM52180:07-09","2020-07-09T09:53:18.000","18","1.1","713","45","179.1","53.65084851","-113.4429788","POINT (-113.4429788 53.65084851)"
"HELICOPTER-TM52180:05-29--20200429113100","TM52180:05-29","2020-04-29T11:31:00.000","18","1.1","695","41","352.9","53.7148511","-113.4093956","POINT (-113.4093956 53.7148511)"
"HELICOPTER-TM52180:05-10--20200510110904","TM52180:05-10","2020-05-10T11:09:04.000","17","1.2","750","38.150000000000006","338.3","53.408914265","-113.36269815","POINT (-113.36269815 53.408914265)"
"HELICOPTER-TM52180:06-01--20200601190025","TM52180:06-01","2020-06-01T19:00:25.000","18","1.2","695","28.4","18.7","53.64932482","-113.4693881","POINT (-113.4693881 53.64932482)"
"HELICOPTER-TM52178:05-28--20200528103039","TM52178:05-28","2020-05-28T10:30:39.000","18","1.1","698","37.2","207.1","53.50915776","-113.6543808","POINT (-113.6543808 53.50915776)"
"HELICOPTER-TM52178:04-27--20200427122305","TM52178:04-27","2020-04-27T12:23:05.000","17","1.2","721","28.6","66.2","53.55853365","-113.6895139","POINT (-113.6895139 53.55853365)"
"HELICOPTER-TM52178:05-09--20200509053743","TM52178:05-09","2020-05-09T05:37:43.000","19","0.9","762","32.5","122.2","53.40971693","-113.3165782","POINT (-113.3165782 53.40971693)"
"HELICOPTER-TM52684:06-04--20200604073815","TM52684:06-04","2020-06-04T07:38:15.000","16","1.2","690","31.7","260","53.71109127","-113.4730744","POINT (-113.4730744 53.71109127)"
"HELICOPTER-TM52180:05-28--20200528070141","TM52180:05-28","2020-05-28T07:01:41.000","16","1.2","700","40.55","269.70000000000005","53.439911005","-113.4782388","POINT (-113.4782388 53.439911005)"
"HELICOPTER-TM52178:05-13--20200513080234","TM52178:05-13","2020-05-13T08:02:34.000","19","1","770","34","278.8","53.37263088","-113.3070264","POINT (-113.3070264 53.37263088)"
"HELICOPTER-TM52180:05-06--20200506062333","TM52180:05-06","2020-05-06T06:23:33.000","19","1","747","42.5","356.5","53.42052031","-113.3275942","POINT (-113.3275942 53.42052031)"
"HELICOPTER-TM52684:06-02--20200602104331","TM52684:06-02","2020-06-02T10:43:31.000","19","1.1","683","37.8","179.55","53.710272525","-113.4808769","POINT (-113.4808769 53.710272525)"
"HELICOPTER-TM52180:06-02--20200602050737","TM52180:06-02","2020-06-02T05:07:37.000","19","1","702","39.6","90.7","53.65139875","-113.4799775","POINT (-113.4799775 53.65139875)"
"HELICOPTER-TM52179:04-30--20200430092407","TM52179:04-30","2020-04-30T09:24:07.000","19","1.1","715","48.4","267.4","53.40928203","-113.631725","POINT (-113.631725 53.40928203)"
"HELICOPTER-TM52180:06-04--20200604064547","TM52180:06-04","2020-06-04T06:45:47.000","17","1.4","691","37.3","178.8","53.681999","-113.4664128","POINT (-113.4664128 53.681999)"
"HELICOPTER-TM52180:05-02--20200502095314","TM52180:05-02","2020-05-02T09:53:14.000","18","1.1","749","40.5","272.3","53.40388171","-113.4091248","POINT (-113.4091248 53.40388171)"
"HELICOPTER-TM52180:05-28--20200528110804","TM52180:05-28","2020-05-28T11:08:04.000","18","1.3","729","38","89","53.4345374","-113.4088589","POINT (-113.4088589 53.4345374)"
"HELICOPTER-TM52178:06-01--20200601181910","TM52178:06-01","2020-06-01T18:19:10.000","20","1","726","31.9","310.5","53.57348661","-113.7165077","POINT (-113.7165077 53.57348661)"
"HELICOPTER-TM52178:06-04--20200604053638","TM52178:06-04","2020-06-04T05:36:38.000","16","1.2","680","35.6","1.2","53.68507283","-113.437337","POINT (-113.437337 53.68507283)"
"HELICOPTER-TM52178:05-12--20200512071323","TM52178:05-12","2020-05-12T07:13:23.000","18","1.2","690","38.2","178.7","53.67515084","-113.3299285","POINT (-113.3299285 53.67515084)"
"HELICOPTER-TM52180:06-04--20200604060919","TM52180:06-04","2020-06-04T06:09:19.000","16","1.2","698","41.150000000000006","180.14999999999998","53.68860712","-113.46004095","POINT (-113.46004095 53.68860712)"
"HELICOPTER-TM52180:07-09--20200709074903","TM52180:07-09","2020-07-09T07:49:03.000","20","1","705","39.5","242.3","53.66491675","-113.4719863","POINT (-113.4719863 53.66491675)"
"HELICOPTER-TM52180:apr 26--20200427143632","TM52180:apr 26","2020-04-27T14:36:32.000","18","1","693","1.6","8.5","53.63648037","-113.5598244","POINT (-113.5598244 53.63648037)"
"HELICOPTER-TM52180:05-28--20200528144307","TM52180:05-28","2020-05-28T14:43:07.000","17","1.1","708","34.6","122.1","53.40373264","-113.6243568","POINT (-113.6243568 53.40373264)"
"HELICOPTER-TM52180:05-28--20200528051225","TM52180:05-28","2020-05-28T05:12:25.000","18","1","663","38.6","112","53.43133236","-113.6444753","POINT (-113.6444753 53.43133236)"
"HELICOPTER-TM52180:06-02--20200602102925","TM52180:06-02","2020-06-02T10:29:25.000","18","1.1","692","37.7","314.6","53.68794384","-113.4724671","POINT (-113.4724671 53.68794384)"
"HELICOPTER-TM52180:apr 26--20200427141555","TM52180:apr 26","2020-04-27T14:15:55.000","20","0.9","695","35.8","347.2","53.70686583","-113.5119535","POINT (-113.5119535 53.70686583)"
"HELICOPTER-TM52180:05-02--20200502075408","TM52180:05-02","2020-05-02T07:54:08.000","17","1","722","31.1","89.2","53.40202764","-113.4300463","POINT (-113.4300463 53.40202764)"
"HELICOPTER-TM52180:07-09--20200709125527","TM52180:07-09","2020-07-09T12:55:27.000","17","1.1","685","36","285.6","53.67029897","-113.4076522","POINT (-113.4076522 53.67029897)"
"HELICOPTER-TM52179:04-28--20200428074055","TM52179:04-28","2020-04-28T07:40:55.000","17","1","705","47.1","278.2","53.433033295","-113.58311979999999","POINT (-113.58311979999999 53.433033295)"
"HELICOPTER-TM52178:06-02--20200602100859","TM52178:06-02","2020-06-02T10:08:59.000","17","1.1","679","42.5","359.1","53.67046642","-113.3805674","POINT (-113.3805674 53.67046642)"
"HELICOPTER-TM52180:05-09--20200509065420","TM52180:05-09","2020-05-09T06:54:20.000","18","1","735","39.9","358.3","53.3451678","-113.5841241","POINT (-113.5841241 53.3451678)"
"HELICOPTER-TM52180:apr 26--20200427110412","TM52180:apr 26","2020-04-27T11:04:12.000","19","1.1","706","37.8","87.9","53.66201791","-113.5100639","POINT (-113.5100639 53.66201791)"
