"year","county","b25106_002e","b25106_006e","b25106_010e","b25106_014e","b25106_018e","b25106_022e","b25106_024e","b25106_028e","b25106_032e","b25106_036e","b25106_040e","b25106_044e","state","county_1"
"2012-01-01T00:00:00.000","Radford city, Virginia","2730","287","216","287","53","19","2894","1273","440","13","94","0","51","750"
"2012-01-01T00:00:00.000","Richmond city, Virginia","36905","3585","3178","2477","2404","1578","46870","14300","7985","2695","818","93","51","760"
"2012-01-01T00:00:00.000","Roanoke city, Virginia","23738","2430","2035","1626","1050","326","18906","5779","2455","411","109","50","51","770"
"2012-01-01T00:00:00.000","Salem city, Virginia","6681","458","628","434","214","210","3272","898","478","150","0","0","51","775"
"2012-01-01T00:00:00.000","Staunton city, Virginia","6249","636","236","340","247","155","4364","1290","689","228","12","12","51","790"
"2012-01-01T00:00:00.000","Suffolk city, Virginia","22789","1329","905","1355","1675","2308","7713","2047","1091","729","293","35","51","800"
"2012-01-01T00:00:00.000","Virginia Beach city, Virginia","106510","4838","6668","7670","10462","9026","57716","7283","8919","7858","4025","848","51","810"
"2012-01-01T00:00:00.000","Waynesboro city, Virginia","5208","416","381","263","219","90","3526","1201","515","68","36","8","51","820"
"2012-01-01T00:00:00.000","Williamsburg city, Virginia","1859","90","168","86","94","57","2422","434","401","137","99","70","51","830"
"2012-01-01T00:00:00.000","Winchester city, Virginia","5171","366","313","288","243","247","5283","1364","842","266","43","0","51","840"
"2015-01-01T00:00:00.000","Accomack County, Virginia","9919","852","744","298","174","84","4042","1035","332","65","8","0","51","001"
"2015-01-01T00:00:00.000","Albemarle County, Virginia","25281","1343","1007","865","1014","1201","13572","2038","1782","1383","574","77","51","003"
"2015-01-01T00:00:00.000","Alleghany County, Virginia","5337","527","203","137","61","63","1444","405","146","23","0","0","51","005"
"2015-01-01T00:00:00.000","Amelia County, Virginia","3824","212","254","132","206","58","880","417","42","19","16","0","51","007"
"2015-01-01T00:00:00.000","Amherst County, Virginia","9534","746","559","303","192","69","2968","754","359","40","0","0","51","009"
"2015-01-01T00:00:00.000","Appomattox County, Virginia","4794","462","182","171","82","124","1137","407","103","15","0","0","51","011"
"2015-01-01T00:00:00.000","Arlington County, Virginia","43697","1224","1080","1035","1675","4231","54744","4581","4625","3989","4721","3064","51","013"
"2015-01-01T00:00:00.000","Augusta County, Virginia","22341","1487","1147","910","790","436","5809","1054","894","272","144","0","51","015"
"2015-01-01T00:00:00.000","Bath County, Virginia","1495","227","43","60","35","16","651","27","42","16","0","0","51","017"
"2015-01-01T00:00:00.000","Bedford County, Virginia","24850","1689","1137","905","800","408","5741","1324","718","170","75","16","51","019"
"2015-01-01T00:00:00.000","Bland County, Virginia","2089","153","52","46","30","0","525","108","45","0","0","0","51","021"
"2015-01-01T00:00:00.000","Botetourt County, Virginia","11314","749","639","203","367","243","1599","300","134","90","42","12","51","023"
"2015-01-01T00:00:00.000","Brunswick County, Virginia","4319","635","317","154","134","11","1597","498","167","67","0","0","51","025"
"2015-01-01T00:00:00.000","Buchanan County, Virginia","7449","1088","275","90","70","25","1993","775","126","16","3","0","51","027"
"2015-01-01T00:00:00.000","Buckingham County, Virginia","4347","382","317","159","63","18","1256","431","124","16","8","5","51","029"
"2015-01-01T00:00:00.000","Campbell County, Virginia","16572","1356","785","627","424","198","5219","1218","609","112","142","0","51","031"
"2015-01-01T00:00:00.000","Caroline County, Virginia","8855","789","590","452","321","182","2115","391","166","301","62","0","51","033"
"2015-01-01T00:00:00.000","Carroll County, Virginia","9915","939","825","377","135","64","2633","742","149","47","0","0","51","035"
"2015-01-01T00:00:00.000","Charles City County, Virginia","2344","216","157","120","82","44","539","110","31","42","3","0","51","036"
"2015-01-01T00:00:00.000","Charlotte County, Virginia","3281","353","228","90","18","31","1442","386","207","14","0","0","51","037"
"2015-01-01T00:00:00.000","Chesterfield County, Virginia","89151","3791","4296","5123","4692","2956","27646","3948","4844","2537","1234","95","51","041"
"2015-01-01T00:00:00.000","Clarke County, Virginia","4195","334","239","156","247","194","1331","265","160","127","48","0","51","043"
"2015-01-01T00:00:00.000","Craig County, Virginia","1794","106","157","10","89","0","420","74","7","0","0","0","51","045"
"2015-01-01T00:00:00.000","Culpeper County, Virginia","12023","704","539","582","895","895","4492","816","734","543","142","27","51","047"
"2015-01-01T00:00:00.000","Cumberland County, Virginia","2893","349","312","81","83","0","1119","166","219","25","0","0","51","049"
"2015-01-01T00:00:00.000","Dickenson County, Virginia","4805","442","219","60","40","11","1400","546","82","0","0","0","51","051"
"2015-01-01T00:00:00.000","Dinwiddie County, Virginia","7617","881","319","217","326","45","2322","513","187","85","30","1","51","053"
"2015-01-01T00:00:00.000","Essex County, Virginia","3189","370","123","137","125","27","1143","212","267","41","3","0","51","057"
"2015-01-01T00:00:00.000","Fairfax County, Virginia","265693","6715","7710","7565","13456","26920","126662","10212","12002","10979","14593","6980","51","059"
"2015-01-01T00:00:00.000","Fauquier County, Virginia","18674","641","720","730","888","1709","4921","557","697","372","207","3","51","061"
"2015-01-01T00:00:00.000","Floyd County, Virginia","4872","345","179","145","84","16","1399","254","52","17","0","0","51","063"
"2015-01-01T00:00:00.000","Fluvanna County, Virginia","8124","593","456","542","399","128","1767","118","218","91","128","0","51","065"
"2015-01-01T00:00:00.000","Franklin County, Virginia","17950","1579","690","882","569","400","5239","1341","630","61","31","0","51","067"
"2015-01-01T00:00:00.000","Frederick County, Virginia","23010","1176","1281","978","1053","939","6445","897","937","600","207","15","51","069"
"2015-01-01T00:00:00.000","Giles County, Virginia","5499","422","252","194","55","17","1731","377","116","21","14","0","51","071"
"2015-01-01T00:00:00.000","Gloucester County, Virginia","11282","556","570","829","560","414","2998","433","337","193","75","0","51","073"
"2015-01-01T00:00:00.000","Goochland County, Virginia","7088","311","323","309","325","355","1060","127","156","84","0","0","51","075"
"2015-01-01T00:00:00.000","Grayson County, Virginia","5059","711","250","112","5","31","1736","507","120","0","0","3","51","077"
"2015-01-01T00:00:00.000","Greene County, Virginia","5512","270","327","391","322","228","1599","156","165","65","58","0","51","079"
"2015-01-01T00:00:00.000","Greensville County, Virginia","2495","329","124","121","40","0","991","285","105","7","0","0","51","081"
"2015-01-01T00:00:00.000","Halifax County, Virginia","10344","1069","727","250","241","20","3956","1096","379","16","47","0","51","083"
"2015-01-01T00:00:00.000","Hanover County, Virginia","30348","1179","1080","1289","1448","1366","7115","1248","909","541","133","41","51","085"
"2015-01-01T00:00:00.000","Henrico County, Virginia","78341","3900","4665","4150","4380","2414","46248","8599","7213","3571","1373","250","51","087"
"2015-01-01T00:00:00.000","Henry County, Virginia","16711","1588","1111","491","186","85","5704","1427","427","59","53","10","51","089"
"2015-01-01T00:00:00.000","Highland County, Virginia","883","80","53","16","0","7","188","21","0","2","0","0","51","091"
"2015-01-01T00:00:00.000","Isle of Wight County, Virginia","10749","662","561","452","622","494","3020","782","302","111","104","10","51","093"
"2015-01-01T00:00:00.000","James City County, Virginia","20984","729","749","1125","1204","1198","7016","1095","1089","696","390","160","51","095"
"2015-01-01T00:00:00.000","King and Queen County, Virginia","2196","113","87","145","23","0","698","111","61","0","0","0","51","097"
"2015-01-01T00:00:00.000","King George County, Virginia","6120","212","269","230","343","364","2259","216","197","179","146","3","51","099"
"2015-01-01T00:00:00.000","King William County, Virginia","4931","252","208","368","390","117","1105","190","189","109","10","0","51","101"
"2015-01-01T00:00:00.000","Lancaster County, Virginia","3874","428","240","111","149","95","1290","233","67","99","17","29","51","103"
"2015-01-01T00:00:00.000","Lee County, Virginia","6906","709","348","106","60","0","2539","922","70","21","35","0","51","105"
"2015-01-01T00:00:00.000","Loudoun County, Virginia","87461","1591","1623","2799","4282","11723","25971","1701","2540","3042","2651","1215","51","107"
"2015-01-01T00:00:00.000","Louisa County, Virginia","10204","698","486","634","467","233","2625","436","274","199","20","15","51","109"
"2015-01-01T00:00:00.000","Lunenburg County, Virginia","3326","367","157","107","77","38","1190","333","91","30","0","0","51","111"
"2015-01-01T00:00:00.000","Madison County, Virginia","3635","396","330","241","137","61","1368","209","268","4","68","0","51","113"
"2015-01-01T00:00:00.000","Mathews County, Virginia","3152","238","142","59","64","140","654","96","71","19","0","7","51","115"
"2015-01-01T00:00:00.000","Mecklenburg County, Virginia","9242","1005","686","407","200","54","3240","850","359","40","14","0","51","117"
"2015-01-01T00:00:00.000","Middlesex County, Virginia","3613","372","185","154","180","108","729","121","126","8","0","0","51","119"
"2015-01-01T00:00:00.000","Montgomery County, Virginia","19093","949","804","609","728","451","16106","5388","2269","768","239","56","51","121"
"2015-01-01T00:00:00.000","Nelson County, Virginia","4568","450","305","182","156","123","1771","301","161","91","12","0","51","125"
"2015-01-01T00:00:00.000","New Kent County, Virginia","6240","173","293","340","404","293","1059","144","21","81","49","0","51","127"
"2015-01-01T00:00:00.000","Northampton County, Virginia","3614","619","214","79","102","47","1634","457","210","47","0","0","51","131"
"2015-01-01T00:00:00.000","Northumberland County, Virginia","4906","338","291","226","314","117","955","270","124","37","0","0","51","133"
"2015-01-01T00:00:00.000","Nottoway County, Virginia","3651","462","195","105","137","40","1938","649","433","211","6","0","51","135"
