"docket_or_petition_num","town","address","extra_information_alternate_address","user","owner","twr_type","ant_height","twr_height","elev","antennas","equip_bldg","_5g_services","comments","backup_power_type","backup_power_size_duration","shared_backup_power","action_date"
,"Ashford","*** Pumpkin Hill Road",,"Cingular","Charter Communications","guyed-lattice","225","300",,"remove 6 whip antennas @ 204'; replace with 6 new antennas, 6 TMAs, 6 diplexers @ 225'",,,"UMTS upgrade",,,,"2009-02-12T00:00:00.000"
,"Ashford","*** Pumpkin Hill Road",,"AT&T","Charter Communications","guyed-lattice","198","300",,"add 3 multi-band antennas to 6 GSM/UMTS antennas",,,"4G/LTE upgrade",,,,"2013-03-01T00:00:00.000"
,"Ashford","*** Pumpkin Hill Road",,"Verizon","Charter Communications","guyed-lattice","240, 248","300",,"replace 12 existing antennas with 3 cellular and 3 LTE antennas at 240' and 3 PCS at 248'",,,,,,,"2013-07-11T00:00:00.000"
,"Ashford","*** Pumpkin Hill Road",,,"Verizon","guyed-lattice",,"300",,,,,"Transfer of Certificate from Charter Communications to Cellco/Verizon",,,,"2013-10-17T00:00:00.000"
"Petition No 1121","Ashford","*** Pumpkin Hill Road",,"Verizon","Verizon","self-support lattice","240","240",,"install 12 panel antennas","12x30",,"replace 300' gl tower with new 240' ssl tower","diesel generator",,,"2015-01-08T00:00:00.000"
,"Ashford","*** Pumpkin Hill Road",,"AT&T","Verizon","self-support lattice","196","240",,"relocate 6 ant.",,,,,,,"2016-06-13T00:00:00.000"
,"Ashford","*** Pumpkin Hill Road",,"AT&T","American Tower","self-support lattice","198","240",,"relocate 6 antennas from previous tower, add 3 antennas, add 6 RRHs",,,,,,,"2017-05-08T00:00:00.000"
,"Ashford","*** Pumpkin Hill Road",,"AT&T","American Tower","self-support lattice",,,,,"install ATS",,"install backup power for firstnet program","diesel generator","30-kilowatt","no","2020-04-06T00:00:00.000"
"Docket No. 291","Ashford","** Knowlton Hill Road",,"AT&T","Tower Ventures","monopole",,"150","660",,"pad",,,,,,"2004-10-26T00:00:00.000"
,"Ashford","** Knowlton Hill Road",,"New Cingular","Tower Ventures","monopole","137","150","660","install 6 panel antennas","12x20",,"AT&T antennas not on tower, top position vacant",,,,"2005-12-14T00:00:00.000"
,"Ashford","** Knowlton Hill Road",,"Verizon","National Grid","monopole","127","150","660","install 12 panel antennas","12x30",,"T-Mobile on at 147'",,,,"2006-10-31T00:00:00.000"
,"Ashford","** Knowlton Hill Road",,,"National Grid","monopole",,"150","660",,,,"transfer Certificate from Tower Ventures/National Grid/Lightower",,,,"2009-01-08T00:00:00.000"
,"Ashford","** Knowlton Hill Road",,"Verizon","SBA","monopole","129","150","660","replace 12 existing antennas with 6 new cellular, 3 new PCS, and 3 new LTE antennas",,,,,,,"2012-05-11T00:00:00.000"
,"Ashford","** Knowlton Hill Road",,"AT&T","SBA","monopole","137","150","660","add 3 multi-band antennas to 6 GSM/UMTS antennas",,,,,,,"2013-03-22T00:00:00.000"
,"Ashford","** Knowlton Hill Road",,"AT&T","SBA","monopole",,"150","660",,,,"install 50 kW diesel generator for backup power","diesel generator",,,"2013-12-27T00:00:00.000"
,"Ashford","** Knowlton Hill Road",,"T-Mobile","SBA","monopole","147","150","660","install 3 antennas",,,,,,,"2015-04-15T00:00:00.000"
,"Ashford","** Knowlton Hill Road",,"T-Mobile","SBA","monopole","147","150","660","replace 3 antennas w 3 x 600/700 MHz antennas; add 3 RRUs","upgrade gl equipment","yes",,,,,"2021-01-19T00:00:00.000"
,"Avon","** Redwood Lane",,"VoiceStream","SBA","monopole","106","105",,"6 EMS antennae","cabinets",,,,,,"2001-04-12T00:00:00.000"
,"Avon","** Redwood Lane",,"AT&T","SBA","monopole","100","105",,"add 6 Allgon 7250.03 panel antennas","cabinets",,,,,,"2002-06-03T00:00:00.000"
,"Avon","** Redwood Lane",,"T-Mobile","SBA","monopole","106","105",,"E911 upgrade",,,,,,,"2002-09-25T00:00:00.000"
,"Avon","** Redwood Lane",,"Cingular","SBA","monopole","97","105",,"replace 3 existing antennas with 3 new ones",,,"add 6 tower mount amplifiers",,,,"2007-07-26T00:00:00.000"
,"Avon","** Redwood Lane",,"Cingular","SBA","monopole",,"105",,,,,"extend equipment pad",,,,"2008-07-25T00:00:00.000"
,"Avon","** Redwood Lane",,"Pocket (now MetroPCS)","SBA","monopole","77","105",,"flush mount 3 antennas",,,,,,,"2008-10-14T00:00:00.000"
,"Avon","** Redwood Lane",,"T-Mobile","SBA","monopole","106","105",,"add 3 new antennas and replace 6 TMAs",,,"UMTS upgrade",,,,"2009-05-05T00:00:00.000"
,"Avon","** Redwood Lane",,"Clearwire","SBA","monopole","91","105",,"install 3 WiMAX antennas and 3 microwave dishes",,,,,,,"2010-05-27T00:00:00.000"
,"Avon","** Redwood Lane",,"AT&T","SBA","monopole","100","105",,"add 3 LTE antennas to 3 existing antennas",,,,,,,"2012-08-10T00:00:00.000"
,"Avon","** Redwood Lane",,"Sprint","SBA","monopole","87","105",,"replace 12 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2012-12-14T00:00:00.000"
,"Avon","** Redwood Lane",,"MetroPCS","SBA","monopole",,"105",,,,,"replace radio cabinet for LTE upgrade",,,,"2013-02-13T00:00:00.000"
,"Avon","** Redwood Lane",,"T-Mobile","SBA","monopole","106","105",,"replace 6 antennas with 6 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-06-26T00:00:00.000"
,"Avon","** Redwood Lane",,"Sprint","SBA","monopole","87","105",,"add 3 dual band antennas to 3 existing antennas",,,,,,,"2014-06-23T00:00:00.000"
,"Avon","** Redwood Lane",,"T-Mobile","SBA","monopole","top","105",,"install 3 700 MHz antennas",,,,,,,"2015-09-10T00:00:00.000"
,"Avon","** Redwood Lane",,"T-Mobile","SBA","monopole","105","105",,"install a dish antenna",,,,,,,"2017-11-27T00:00:00.000"
,"Avon","** Redwood Lane",,"T-Mobile","SBA","monopole","106","105",,"replace 6 antennas w 3x 600/700 Mhz & 3 x 1900/2100 MHz antennas; replace 3 x rru's",,,,,,,"2018-12-03T00:00:00.000"
,"Avon","** Redwood Lane",,"AT&T","SBA","monopole","100","105",,"replace 3 antennas w 3 x 1900 MHz & install 3 x 1900 MHz 7 3 x 700/850/2100 MHz antennas; replace 3 eeu's and install 6 rru's",,,,,,,"2019-10-28T00:00:00.000"
"Petition No. 1334","Avon","*** Simsbury Road",,"Verizon","Verizon","sc","48","44",,"small cell on roof in faux chimney structure","in building",,,,,,"2017-12-21T00:00:00.000"
"Docket No. 373 (373A)","Avon","*** Lovely Street",,"AT&T (Cingular)","AT&T","monopole","98","109","293","install 6 panel antennas on low profile platform","12x20",,,,,,"2009-10-08T00:00:00.000"
"Docket No. 373","Avon","*** Lovely Street",,"Pocket (now MetroPCS)","AT&T","monopole","88","109","293","flush mount 3 antennas",,,,,,,"2009-10-08T00:00:00.000"
,"Avon","*** Lovely Street",,"MetroPCS","AT&T","monopole","83","109","293","mount 3 antennas inside tower",,,"MetroPCS antennas mounted in place of Pocket antennas approved under docket",,,,"2011-10-20T00:00:00.000"
,"Avon","*** Lovely Street",,"AT&T","AT&T","monopole","91, 99, 107","109","293","active 1 LTE antenna at each of the three centerline heights",,,,,,,"2012-11-23T00:00:00.000"
,"Avon","*** Lovely Street",,"MetroPCS (T-Mobile)","AT&T","monopole","75","109","293","replace 3 CDMA/EVDO/LTE antennas with 3 new UMTS/LTE antennas",,,,,,,"2014-07-28T00:00:00.000"
"Docket No. 297","Avon","*** Huckleberry Hill Road",,"Sprint","Sprint","monopole","100","100","468","three panel antennas","pad",,"laminated wood monopole",,,,"2005-01-24T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,"Cingular","Sprint","monopole","90","100","468","install 3 panel antennas","11x20",,,,,,"2006-06-07T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,"Pocket (now MetroPCS)","Sprint","monopole","80","100","468","flush mount 3 antennas",,,,,,,"2008-12-11T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,,"TowerCo, LLC","monopole",,"100","468",,,,"Transfer of Certificate from Sprint",,,,"2009-01-22T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,"AT&T","SBA","monopole","90","100","468","replace 3 dual-band antennas with 3 multi-band antennas",,,"4G/LTE upgrade",,,,"2013-04-15T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,"Sprint","SBA","monopole","100","100","468","replace 3 existing CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-05-17T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,"AT&T","SBA","monopole",,"100","468",,,,"install 50 kW diesel generator for backup power","diesel generator",,,"2014-01-21T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,"T-Mobile(MetroPCS)","SBA","monopole","80","100","468","replace 3 existing MetroPCS antennas with 3 new LTE antennas",,,,,,,"2014-12-15T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,"Sprint","SBA","monopole","100","100","468","replace 3 antennas w/ 3 850/1900/2500 MHz antennas",,,,,,,"2018-03-05T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,"AT&T","SBA","monopole","90","100","468","replace 3 antennas w 3x700/850/1900/2100 MHz antennas; add 3 RRUs","upgrade equipment @ ground level",,,,,,"2020-08-10T00:00:00.000"
,"Avon","*** Huckleberry Hill Road",,"T-Mobile","SBA","monopole","80","100","468","replace 3 antennas w 3 x600/700/1900/2100 MHz antennas;","install 9 Rrus & upgrade its equipment","yes",,,,,"2020-12-28T00:00:00.000"
,"Avon","*** Deercliff Road",,"Nextel","Pinnacle Towers Inc.","guyed-lattice","260","560",,"8-Allgon 7120.16 panels","10x20",,,,,,"1999-09-16T00:00:00.000"
,"Avon","*** Deercliff Road",,"VoiceStream","Pinnacle Towers Inc.","guyed-lattice","250","560",,"EMS Dual Pole RR70-17-02DP antennas","cabinets",,,,,,"2000-06-07T00:00:00.000"
,"Avon","*** Deercliff Road",,"Marcus","Pinnacle Towers Inc.","guyed-lattice","280, 137, 134, 131","560","675","4  - 2 foot dishes",,,"install new equipment in existing building",,,,"2002-03-07T00:00:00.000"
,"Avon","*** Deercliff Road",,"Marcus","Pinnacle Towers Inc.","guyed-lattice","280","560","675","move one 2' microwave antenna from 137' to 280'",,,,,,,"2002-06-25T00:00:00.000"
,"Avon","*** Deercliff Road",,"T-Mobile","Pinnacle Towers Inc.","guyed-lattice","250","560","675","E911 upgrade",,,,,,,"2002-09-25T00:00:00.000"
,"Avon","*** Deercliff Road",,"Pocket (now MetroPCS)","Pinnacle Towers Inc.","guyed-lattice","214","560","675","flush mount 3 antennas",,,,,,,"2008-11-20T00:00:00.000"
,"Avon","*** Deercliff Road",,"T-Mobile","Pinnacle Towers Inc.","guyed-lattice","240","560","675","add 2 UMTS antennas to 2 existing GSM antennas",,,"UMTS upgrade",,,,"2011-07-18T00:00:00.000"
,"Avon","*** Deercliff Road",,"Lightsquared","Crown Castle","guyed-lattice","557","560","675","install 3 panel antennas",,,,,,,"2013-06-27T00:00:00.000"
,"Avon","*** Deercliff Road",,"AT&T","Crown Castle","guyed-lattice","200","560","675","install 12 antennas","11.5x16",,,"diesel generator",,,"2014-01-27T00:00:00.000"
,"Avon","*** Deercliff Road",,"AT&T","Crown Castle","guyed-lattice","200","560","675","revise previous tower share approval to install 12 different antennas",,,,,,,"2014-05-16T00:00:00.000"
,"Avon","*** Deercliff Road",,"T-Mobile","Crown Castle","guyed-lattice","240","560","675","replace 2 antennas and 2 TMAs",,,,,,,"2015-06-02T00:00:00.000"
,"Avon","*** Deercliff Road",,"T-Mobile","Crown Castle","guyed-lattice","240","560","675","add 3 x 600/700 MHz antennas & 1x 1900/2100 MHz antenna; add 9 Rus","remove 8 RRUs& upgrade equipment",,,,,,"2020-07-06T00:00:00.000"
,"Avon","*** Deercliff Road",,"DISH","Crown Castle","guyed-lattice","202","560","675","install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2021-09-23T00:00:00.000"
,"Avon","** Montevideo Road",,"T-Mobile","Message Center Mgmt","self-support lattice","147","150","747","3 panel antennas","bldg",,"various users at various heights; replace existing guyed lattice with new self-supporting lattice tower",,,,"2007-10-16T00:00:00.000"
,"Avon","** Montevideo Road",,"Sprint","Message Center Mgmt","self-support lattice","86","150","747","panel antenna","bldg",,"various users at various heights; replace existing guyed lattice with new self-supporting lattice tower",,,,"2007-10-16T00:00:00.000"
,"Avon","** Montevideo Road",,"Verizon","Message Center Mgmt","self-support lattice",,"150","747",,,,"replace diesel generator with propane generator","propane generator",,,"2010-01-12T00:00:00.000"
,"Avon","** Montevideo Road",,"T-Mobile","Message Center Mgmt","self-support lattice","136","150","747","install 1 UMTS antenna and 1 TMA",,,,,,,"2010-06-29T00:00:00.000"
,"Avon","** Montevideo Road",,"T-Mobile","Message Center Mgmt","self-support lattice","136","150","747","replace 2 GSM antennas with 1 GSM/UMTS antenna and 1 LTE antenna",,,,,,,"2013-07-09T00:00:00.000"
,"Avon","** Montevideo Road",,"Sprint","Message Center Mgmt","self-support lattice","147","150","747","replace 3 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-09-06T00:00:00.000"
,"Avon","** Montevideo Road",,"Sprint","Message Center Mgmt","self-support lattice","147","150","747","add 3 new CDMA/LTE antennas to 3 existing ones",,,,,,,"2014-08-15T00:00:00.000"
,"Avon","** Montevideo Road",,"T-Mobile","Message Center Mgmt","self-support lattice","136","150","747","add 1 new antenna to 2 existing antennas",,,,,,,"2014-11-03T00:00:00.000"
,"Avon","** Montevideo Road",,"T-Mobile","Message Center Mgmt","self-support lattice","136","150","747","replace 1 antenna with 1 1900/2100 MHz antenna",,,,,,,"2015-12-15T00:00:00.000"
,"Avon","** Montevideo Road",,"Sprint","Message Center Mgmt","self-support lattice","147","150","747","install 3 x 2500 MHz antennas;add 3 RRU's",,,,,,,"2017-10-10T00:00:00.000"
,"Avon","** Montevideo Road",,"T-Mobile","Message Center Mgmt","self-support lattice","136","150","747","replace 2 antennas w 1 x 600/700MHz & 1 x 1900/2100MHz; add 1 rru",,,,,,,"2018-09-24T00:00:00.000"
,"Avon","** Montevideo Road",,"T-Mobile","Message Center Mgmt","self-support lattice","136","150","747","relocate one antenna; install 1  x2500 MHz antennas","install 3 cabinets on 6'x8' conc pad",,"upgrade GL equipment",,,,"2020-10-19T00:00:00.000"
"Docket No. 387","Barkhamsted","** Gavitt Road",,"AT&T","SBA","monopole","167","170","1137","install 6 panel antennas","12x20",,,,,,"2010-02-25T00:00:00.000"
"Docket No. 387","Barkhamsted","** Gavitt Road",,"Verizon","SBA","monopole","157","170","1137","install 12 panel antennas","12x30",,,,,,"2010-02-25T00:00:00.000"
,"Barkhamsted","** Gavitt Road",,"AT&T","SBA","monopole","167","170","1137","add 3 multi-band antennas for LTE to 6 GSM/UMTS antennas",,,,,,,"2012-12-14T00:00:00.000"
,"Barkhamsted","** Gavitt Road",,"Verizon","SBA","monopole","157","170","1137","install 3 cellular, 3 PCS, 3 AWS, and 3 LTE antennas instead of 12 antennas approved in Docket 387 D&M plan",,,,,,,"2013-04-23T00:00:00.000"
,"Barkhamsted","** Gavitt Road",,"AT&T","SBA","monopole","167","170","1137","replace 6 antennas w 3x700/1900 MHz & 3 x 700/850/2100/5G 850 MHz antennas, replace 3 rrus & install 3 new rrus","install 2 new rrus on new H-Frame",,,,,,"2019-12-09T00:00:00.000"
"Docket No. 305","Barkhamsted","* Old Farm Road",,"Verizon","Verizon","monopole","145","145","814","12 antennas on T-arm mounts","12x30",,,,,,"2005-11-03T00:00:00.000"
"Docket No. 305","Barkhamsted","* Old Farm Road",,"New Cingular","Verizon","monopole","135","145","814","6 antennas","12x20",,,,,,"2005-11-03T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"Verizon","Verizon","monopole","145","145","814","replace 6 PCS antennas with 6 cellular antennas",,,,,,,"2008-03-13T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"T-Mobile","Verizon","monopole","124","145","814","install 9 antennas and 6 TMAs","pad",,,,,,"2008-11-20T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"Pocket (now MetroPCS)","Verizon","monopole","115","145","814","flush mount 3 antennas",,,,,,,"2009-02-10T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"Verizon","Verizon","monopole","145","145","814","replace 6 of 12 existing antennas with 3 PCS and 3 LTE antennas",,,,,,,"2012-03-06T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"AT&T","Verizon","monopole","135","145","814","add 3 multi-band antennas for LTE to 6 GSM/UMTS antennas",,,,,,,"2012-12-21T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"T-Mobile","Verizon","monopole","125","145","814","add 3 multi-band antennas for LTE to 6 GSM/UMTS antennas",,,,,,,"2012-12-21T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"T-Mobile","Verizon","monopole","125","145","814","add 3 LTE antennas to 3 multi-band antennas",,,,,,,"2014-10-28T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"T-Mobile","Verizon","monopole","125","145","814","add 3 new antennas to 6 existing antennas",,,,,,,"2015-02-02T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"American Tower Corporation","Verizon","monopole",,,,,,,"generator installed on 6' x 8' concrete pad; ATS and circuit breaker on proposed H- Frame","diesel generator","50-kilowatt","yes","2019-02-04T00:00:00.000"
,"Barkhamsted","* Old Farm Road",,"AT&T","Verizon","monopole","135","145","814","replace 6 antennas w 3x 700 MHz & 3x700/850/5G 850 MHz antennas; replace 3 RRUs & install 6 RRUs","upgrade gl equipment",,,,,,"2020-10-05T00:00:00.000"
"Docket No. 182","Barkhamsted","** New Hartford Road",,"Nextel","Litchfield Acquisition Corp dba AT&T","monopole","127","120","790","3-14'x3"" whips","10x12",,"Alternate 2 site; tower designed as a faux tree (monopine)",,,,"1998-06-25T00:00:00.000"
"Docket No. 182","Barkhamsted","** New Hartford Road",,"AT&T","Litchfield Acquisition Corp dba AT&T","monopole","120","120","790","9-48""x12"" panels","12x20",,"Alternate 2 site",,,,"1998-06-25T00:00:00.000"
"Docket No. 182","Barkhamsted","** New Hartford Road",,"SCLP","Litchfield Acquisition Corp dba AT&T","monopole","110","120","790","4-11'x3"" whips","12x26",,"Alternate 2 site",,,,"1998-06-25T00:00:00.000"
,"Barkhamsted","** New Hartford Road",,"AT&T Wireless","Litchfield Acquisition Corp dba AT&T","monopole","120","110",,"increase to 12 panel antennas","10'x12'",,,,,,"2000-08-10T00:00:00.000"
,"Barkhamsted","** New Hartford Road",,"SCLP","Litchfield Acquisition Corp dba AT&T","monopole","110","120",,"increase to 12-12'wide panel antennas",,,,,,,"2000-08-10T00:00:00.000"
,"Barkhamsted","** New Hartford Road",,"AT&T","Litchfield Acquisition Corp dba AT&T","monopole","120","120",,"3 GSM antennas",,,"Replacement of 3 TDMA antennas",,,,"2002-01-03T00:00:00.000"
"Docket No. 182A","Barkhamsted","** New Hartford Road",,"Sprint","Litchfield Acquisition Corp dba AT&T","monopole","144","144","792","9 panel antennas, equipment cabinets on 8.5' x 20' concrete pad",,,"extension of tower approved as Docket 182 from 120' to 144', AT&T to relocate antennas to 134'",,,,"2002-05-07T00:00:00.000"
,"Barkhamsted","** New Hartford Road",,"SNET/Cingular","Litchfield Acquisition Corp dba AT&T","monopole","114","144","792","replace existing antennas with 9 CSS DUO4-8670, 3 tower mount amplifiers",,,,,,,"2002-08-01T00:00:00.000"
,"Barkhamsted","** New Hartford Road",,"AT&T","Litchfield Acquisition Corp dba AT&T","monopole",,"144","792","add GPS antenna for E911",,,,,,,"2003-03-11T00:00:00.000"
