"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1059089","CAMP WOODSTOCK","BUSINESS","CAMP WOODSTOCK",,"YCYC.00019","YCYC","0019",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-28T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","42 CAMP RD","WOODSTOCK VALLEY","CT","062821901","2022-04-06T00:00:00.000"
"1059090","YMCA CAMP DAKOTA","BUSINESS","YMCA CAMP DAKOTA",,"YCYC.00187","YCYC","0187",,"Youth Camp","ACTIVE","ACTIVE","1","1990-07-06T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","43 VERNON ST","HARTFORD","CT","061063214","2022-08-02T00:00:00.000"
"1059091","YMCA Camp Aya-Po","BUSINESS","YMCA Camp Aya-Po",,"YCYC.00875","YCYC","0875",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2008-06-23T00:00:00.000","2010-06-05T00:00:00.000","2011-06-04T00:00:00.000","1 Camp Road","Somers","CT","06071","2012-04-03T00:00:00.000"
"1059092","Camp Jonathan","BUSINESS","Camp Jonathan",,"YCYC.00251","YCYC","0251",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1994-07-01T00:00:00.000","2010-06-23T00:00:00.000","2011-06-22T00:00:00.000","305 Main Street","Watertown","CT","06795","2012-04-03T00:00:00.000"
"1059093","CAMP LAURELWOOD","BUSINESS","CAMP LAURELWOOD",,"YCYC.00037","YCYC","0037",,"Youth Camp","ACTIVE","ACTIVE","1","1990-04-09T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","463 SUMMER HILL RD","MADISON","CT","064431804","2022-06-06T00:00:00.000"
"1059094","CAMP PELICAN-GREENWICH CATHOLIC","BUSINESS","CAMP PELICAN-GREENWICH CATHOLIC",,"YCYC.00103","YCYC","0103",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-06-22T00:00:00.000","2014-06-01T00:00:00.000","2015-05-31T00:00:00.000","471 NORTH ST","GREENWICH","CT","068303949","2015-08-18T00:00:00.000"
"1059095","Camp Sloane YMCA","BUSINESS","Camp Sloane YMCA",,"YCYC.00203","YCYC","0203",,"Youth Camp","ACTIVE","ACTIVE","1","1989-07-01T00:00:00.000","2022-05-01T00:00:00.000","2023-04-30T00:00:00.000","124 INDIAN MOUNTAIN RD","LAKEVILLE","CT","060392031","2022-08-22T00:00:00.000"
"1059096","CAMP WAH-NEE","BUSINESS","CAMP WAH-NEE",,"YCYC.00218","YCYC","0218",,"Youth Camp","ACTIVE","ACTIVE","1","1970-06-10T00:00:00.000","2022-06-23T00:00:00.000","2023-06-30T00:00:00.000","128 WAHNEE RD","TORRINGTON","CT","067907020","2022-07-27T00:00:00.000"
"1059097","CARDINAL SHEHAN CENTER SUMMER DAY CAMP","BUSINESS","CARDINAL SHEHAN CENTER SUMMER DAY CAMP",,"YCYC.00245","YCYC","0245",,"Youth Camp","ACTIVE","ACTIVE","1","1990-05-16T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","1494 MAIN ST","BRIDGEPORT","CT","066043621","2022-06-17T00:00:00.000"
"1059098","Valkyrie Equestrian Center","BUSINESS","Valkyrie Equestrian Center",,"YCYC.00481","YCYC","0481",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-05-15T00:00:00.000","2001-05-15T00:00:00.000","2002-05-14T00:00:00.000","Old record. Street address not recorded.","Granby","CT",,"2012-04-03T00:00:00.000"
"1059099","Cartwheels, Etc. LLC","BUSINESS","Cartwheels, Etc. LLC",,"YCYC.00678","YCYC","0678",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-08-12T00:00:00.000","2005-07-13T00:00:00.000","2006-07-12T00:00:00.000","551 Anderson Avenue","Devon","CT","06460","2012-04-03T00:00:00.000"
"1059100","Hartford Street Youth Project","BUSINESS","Hartford Street Youth Project",,"YCYC.00249","YCYC","0249",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1998-06-25T00:00:00.000","2006-06-21T00:00:00.000","2007-06-20T00:00:00.000","778 Park Street","Hartford","CT","06106","2012-04-03T00:00:00.000"
"1059101","CIMRL Adventure Summer Program","BUSINESS","CIMRL Adventure Summer Program",,"YCYC.00671","YCYC","0671",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-24T00:00:00.000","2005-06-29T00:00:00.000","2006-06-28T00:00:00.000","34 Riverside Drive","Clinton","CT","06413","2012-04-03T00:00:00.000"
"1059102","Center for Youth Summer Program","BUSINESS","Center for Youth Summer Program",,"YCYC.00099","YCYC","0099",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1998-06-11T00:00:00.000","2001-06-11T00:00:00.000","2002-06-10T00:00:00.000","65 Van Block Avenue","Hartford","CT",,"2012-04-03T00:00:00.000"
"1059103","Center for Youth Summer Program","BUSINESS","Center for Youth Summer Program",,"YCYC.00439","YCYC","0439",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-06-23T00:00:00.000","2004-06-15T00:00:00.000","2005-06-14T00:00:00.000","176 Babcock Street","Hartford","CT",,"2012-04-03T00:00:00.000"
"1059104","Vacation Venture Kids Camp","BUSINESS","Vacation Venture Kids Camp",,"YCYC.00589","YCYC","0589",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-02-26T00:00:00.000","2013-02-01T00:00:00.000","2014-01-31T00:00:00.000","370 OSGOOD AVE","NEW BRITAIN","CT","060532744","2014-01-28T00:00:00.000"
"1059105","CENTRO SAN JOSE SUMMER SCHOOL PROGRAM","BUSINESS","CENTRO SAN JOSE SUMMER SCHOOL PROGRAM",,"YCYC.00680","YCYC","0680",,"Youth Camp","INACTIVE","LAPSED","0","2004-08-27T00:00:00.000","2015-07-01T00:00:00.000","2016-06-30T00:00:00.000","100 JAMES ST","NEW HAVEN","CT","065134222","2016-07-13T00:00:00.000"
"1059107","CAMP CHOMEISH OF NEW ENGLAND","BUSINESS","CAMP CHOMEISH OF NEW ENGLAND",,"YCYC.00423","YCYC","0423",,"Youth Camp","ACTIVE","ACTIVE","1","1998-08-04T00:00:00.000","2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","11 JOHNSONVILLE RD","MOODUS","CT","064691013","2022-04-06T00:00:00.000"
"1059108","CAMP GAN ISRAEL","BUSINESS","CAMP GAN ISRAEL",,"YCYC.00449","YCYC","0449",,"Youth Camp","ACTIVE","ACTIVE","1","2000-06-28T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","2186 HIGH RIDGE RD","STAMFORD","CT","069033401","2022-07-14T00:00:00.000"
"1059109","CAMP GAN ISRAEL","BUSINESS","CAMP GAN ISRAEL",,"YCYC.00670","YCYC","0670",,"Youth Camp","INACTIVE","LAPSED","0","2004-07-02T00:00:00.000","2015-07-01T00:00:00.000","2016-06-30T00:00:00.000","85 WEST ST","LITCHFIELD","CT","067593537","2016-07-13T00:00:00.000"
"1059110","CAMP GAN ISRAEL","BUSINESS","CAMP GAN ISRAEL",,"YCYC.00443","YCYC","0443",,"Youth Camp","ACTIVE","ACTIVE","1","2000-06-02T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","65 EASTON RD","WESTPORT","CT","068802217","2022-06-17T00:00:00.000"
"1059111","CAMP GAN ISRAEL","BUSINESS","CAMP GAN ISRAEL",,"YCYC.00190","YCYC","0190",,"Youth Camp","INACTIVE","LAPSED","0","1996-06-24T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","182 MOHEGAN AVE","NEW LONDON","CT","063204108","2020-07-07T00:00:00.000"
"1059112","Championship Soccer Camp, LLC","BUSINESS","Championship Soccer Camp, LLC",,"YCYC.00261","YCYC","0261",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-06-27T00:00:00.000","2004-06-18T00:00:00.000","2005-06-17T00:00:00.000","700 Prospect Street","New Haven","CT",,"2012-04-03T00:00:00.000"
"1059113","CAMP QUINNIPIAC","BUSINESS","CAMP QUINNIPIAC",,"YCYC.00097","YCYC","0097",,"Youth Camp","ACTIVE","ACTIVE","1","1998-06-11T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","414 N BROOKSVALE RD","CHESHIRE","CT","064103340","2022-09-09T00:00:00.000"
"1059114","Children's Storefront Summer Camp","BUSINESS","Children's Storefront Summer Camp",,"YCYC.00163","YCYC","0163",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-07-10T00:00:00.000","2004-06-02T00:00:00.000","2005-06-01T00:00:00.000","98 Sterling City Road","Lyme","CT",,"2012-04-03T00:00:00.000"
"1059115","Camp Sunbeam","BUSINESS","Camp Sunbeam",,"YCYC.00239","YCYC","0239",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1989-07-01T00:00:00.000","2010-06-11T00:00:00.000","2011-06-10T00:00:00.000","254 East Putnam Avenue","Byram","CT","06830","2012-04-03T00:00:00.000"
"1059116","Christ Church Cathedral Choir Camp","BUSINESS","Christ Church Cathedral Choir Camp",,"YCYC.00404","YCYC","0404",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1993-08-17T00:00:00.000","2002-07-31T00:00:00.000","2003-07-30T00:00:00.000","Old record. Street address not recorded.","Ivoryton","CT",,"2012-04-03T00:00:00.000"
"1059117","Mountain Lake Bible Camp","BUSINESS","Mountain Lake Bible Camp",,"YCYC.00074","YCYC","0074",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-06-22T00:00:00.000","2011-07-19T00:00:00.000","2012-07-31T00:00:00.000","64 Mountain Lake Road","Warren","CT","06777","2013-09-23T00:00:00.000"
"1059118","Everton America","BUSINESS","Everton America",,"YCYC.00509","YCYC","0509",,"Youth Camp","INACTIVE","LAPSED","0","2001-06-19T00:00:00.000","2016-06-23T00:00:00.000","2017-06-30T00:00:00.000","377 N WILTON RD","NEW CANAAN","CT","068402317","2017-07-07T00:00:00.000"
"1059119","EVERTON AMERICA","BUSINESS","EVERTON AMERICA",,"YCYC.00637","YCYC","0637",,"Youth Camp","INACTIVE","LAPSED","0","2003-08-22T00:00:00.000","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","4 BATCHELDER RD","WINDSOR","CT","060953028","2019-07-07T00:00:00.000"
"1059120","Collegiate Soccer Camp","BUSINESS","Collegiate Soccer Camp",,"YCYC.00285","YCYC","0285",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1997-07-07T00:00:00.000","2013-08-01T00:00:00.000","2014-07-31T00:00:00.000","40 BULLS BRIDGE RD","SOUTH KENT","CT","067851118","2015-08-12T00:00:00.000"
"1059121","Merrie-Wood Day Camp","BUSINESS","Merrie-Wood Day Camp",,"YCYC.00232","YCYC","0232",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-06-22T00:00:00.000","2007-06-20T00:00:00.000","2008-06-19T00:00:00.000","650 Gardner Street","Manchester","CT","06040","2012-04-03T00:00:00.000"
"1059122","CAMP FAITHFUL","BUSINESS","CAMP FAITHFUL",,"YCYC.00311","YCYC","0311",,"Youth Camp","INACTIVE","LAPSED","0","2001-07-13T00:00:00.000","2019-08-01T00:00:00.000","2020-07-31T00:00:00.000","891 QUEEN ST #3","SOUTHINGTON","CT","064891261","2020-08-07T00:00:00.000"
"1059123","CT Audubon Center at Pomfret Nature Day Camp","BUSINESS","CT Audubon Center at Pomfret Nature Day Camp",,"YCYC.00658","YCYC","0658",,"Youth Camp","ACTIVE","ACTIVE","1","2004-06-14T00:00:00.000",,,"218 DAY RD","POMFRET CENTER","CT","062591505","2022-06-02T00:00:00.000"
"1059124","CONNECTICUT AUDUBON COASTAL CENTER","BUSINESS","CONNECTICUT AUDUBON COASTAL CENTER",,"YCYC.00563","YCYC","0563",,"Youth Camp","ACTIVE","ACTIVE","1","2002-06-27T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","1 MILFORD POINT RD","MILFORD","CT","064605221","2022-06-06T00:00:00.000"
"1059125","Connecticut Baseball School, LLC","BUSINESS","Connecticut Baseball School, LLC",,"YCYC.00450","YCYC","0450",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-06-30T00:00:00.000","2001-06-11T00:00:00.000","2002-06-10T00:00:00.000","2111 Hillside Road, U-78","Storrs","CT",,"2012-04-03T00:00:00.000"
"1059126","Connecticut Basketball School","BUSINESS","Connecticut Basketball School",,"YCYC.00120","YCYC","0120",,"Youth Camp","INACTIVE","LAPSED","0","1989-07-01T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","85 COTTAGE RD","OAKDALE","CT","063701051","2020-07-07T00:00:00.000"
"1059128","Connecticut College Sports Camps","BUSINESS","Connecticut College Sports Camps",,"YCYC.00185","YCYC","0185",,"Youth Camp","INACTIVE","LAPSED","0","1994-07-19T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","270 MOHEGAN AVE","NEW LONDON","CT","063204125","2020-07-07T00:00:00.000"
"1059129","CONNECTICUT ELITE FIELD HOCKEY CAMP","BUSINESS","CONNECTICUT ELITE FIELD HOCKEY CAMP",,"YCYC.00307","YCYC","0307",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1992-06-30T00:00:00.000","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2111 HILLSIDE RD","STORRS","CT","062699179","2015-07-01T00:00:00.000"
"1059130","CT Fire Girls Basketball Camp","BUSINESS","CT Fire Girls Basketball Camp",,"YCYC.00611","YCYC","0611",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-07-22T00:00:00.000","2003-07-22T00:00:00.000","2004-07-21T00:00:00.000","1615 Stanley Street","New Britain","CT",,"2012-04-03T00:00:00.000"
"1059131","Connecticut Girls Basketball Camp","BUSINESS","Connecticut Girls Basketball Camp",,"YCYC.00170","YCYC","0170",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1989-07-01T00:00:00.000","2007-04-12T00:00:00.000","2008-04-11T00:00:00.000","Gampel Pavilion, UConn Field House/Guyer Gym & E.","Storrs","CT","06269","2012-04-03T00:00:00.000"
"1059132","CT Gold Basketball Camp","BUSINESS","CT Gold Basketball Camp",,"YCYC.00665","YCYC","0665",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-25T00:00:00.000","2005-06-17T00:00:00.000","2006-06-16T00:00:00.000","10 Main Street","Cheshire","CT","06410","2012-04-03T00:00:00.000"
"1059133","OAK HILL","BUSINESS","OAK HILL",,"YCYC.00521","YCYC","0521",,"Youth Camp","INACTIVE","LAPSED","0","2001-07-26T00:00:00.000","2019-07-26T00:00:00.000","2020-07-31T00:00:00.000","301 GREAT NECK RD","WATERFORD","CT","063853825","2020-08-07T00:00:00.000"
"1059134","Connecticut International Skating Center Summer School","BUSINESS","Connecticut International Skating Center Summer School",,"YCYC.00493","YCYC","0493",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-06-04T00:00:00.000","2001-06-04T00:00:00.000","2002-06-03T00:00:00.000","Old record. Street address not recorded.","Newington","CT",,"2012-04-03T00:00:00.000"
"1059136","CONNECTICUT SPORTSPLEX SUMMER CAMP","BUSINESS","CONNECTICUT SPORTSPLEX SUMMER CAMP",,"YCYC.00651","YCYC","0651",,"Youth Camp","INACTIVE","LAPSED","0","2004-06-21T00:00:00.000","2017-06-01T00:00:00.000","2018-05-31T00:00:00.000","216 FOXON RD","NORTH BRANFORD","CT","064711001","2018-06-07T00:00:00.000"
"1059137","CAMP MAUD ISBELL BERGER","BUSINESS","CAMP MAUD ISBELL BERGER",,"YCYC.00144","YCYC","0144",,"Youth Camp","INACTIVE","LAPSED","0","1990-07-05T00:00:00.000","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","134 WAHNEE RD","WINCHESTER CENTER","CT","06094","2020-09-07T00:00:00.000"
"1059138","Hoyt Cub Scout Day Camp","BUSINESS","Hoyt Cub Scout Day Camp",,"YCYC.00327","YCYC","0327",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1992-07-10T00:00:00.000","2001-07-10T00:00:00.000","2002-07-09T00:00:00.000","Old record. Street address not recorded.","Redding","CT",,"2012-04-03T00:00:00.000"
"1059139","Kenosia Park Cub Scout Day Camp","BUSINESS","Kenosia Park Cub Scout Day Camp",,"YCYC.00332","YCYC","0332",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1995-06-28T00:00:00.000","2001-07-10T00:00:00.000","2002-07-09T00:00:00.000","Old record. Street address not recorded.","Danbury","CT",,"2012-04-03T00:00:00.000"
"1059140","HOYT ADVENTURE DAY CAMP","BUSINESS","HOYT ADVENTURE DAY CAMP",,"YCYC.00410","YCYC","0410",,"Youth Camp","ACTIVE","ACTIVE","1","1996-06-18T00:00:00.000","2022-06-27T00:00:00.000","2023-06-30T00:00:00.000","3 MARCHANT ROAD","REDDING","CT","06896","2022-07-27T00:00:00.000"
"1059141","Wepawaug Valley District Day Camp","BUSINESS","Wepawaug Valley District Day Camp",,"YCYC.00396","YCYC","0396",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-07-09T00:00:00.000","2001-07-12T00:00:00.000","2002-07-11T00:00:00.000","Old record. Street address not recorded.","Milford","CT",,"2012-04-03T00:00:00.000"
"1059142","Polish National Alliance Cub Day Camp","BUSINESS","Polish National Alliance Cub Day Camp",,"YCYC.00470","YCYC","0470",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-07-26T00:00:00.000","2001-06-15T00:00:00.000","2002-06-14T00:00:00.000","Old record. Street address not recorded.","Wallingford","CT",,"2012-04-03T00:00:00.000"
"1059143","Andrew Shaw Memorial Scout Cabin","BUSINESS","Andrew Shaw Memorial Scout Cabin",,"YCYC.00522","YCYC","0522",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-07-05T00:00:00.000","2001-07-05T00:00:00.000","2002-07-04T00:00:00.000","Old record. Street address not recorded.","Darien","CT",,"2012-04-03T00:00:00.000"
"1059144","Roosevelt Forest Cub Day Camp","BUSINESS","Roosevelt Forest Cub Day Camp",,"YCYC.00198","YCYC","0198",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1996-07-16T00:00:00.000","2001-07-06T00:00:00.000","2002-07-05T00:00:00.000","Old record. Street address not recorded.","Stratford","CT",,"2012-04-03T00:00:00.000"
"1059145","CAMP SEQUASSEN","BUSINESS","CAMP SEQUASSEN",,"YCYC.00233","YCYC","0233",,"Youth Camp","ACTIVE","ACTIVE","1","1989-07-01T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","791 W HILL RD","NEW HARTFORD","CT","060574218","2022-06-17T00:00:00.000"
"1059146","Old Mine Park","BUSINESS","Old Mine Park",,"YCYC.00273","YCYC","0273",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1995-07-07T00:00:00.000","2001-06-28T00:00:00.000","2002-06-27T00:00:00.000","Old record. Street address not recorded.","Trumbull","CT",,"2012-04-03T00:00:00.000"
"1059147","CAMP POMPERAUG","BUSINESS","CAMP POMPERAUG",,"YCYC.00623","YCYC","0623",,"Youth Camp","ACTIVE","ACTIVE","1","2003-07-02T00:00:00.000","2022-07-07T00:00:00.000","2023-07-31T00:00:00.000","1170 BUCKLEY HWY","UNION","CT","060764702","2022-08-15T00:00:00.000"
"1059148","DAY CAMP ADVENTURE AT DEER LAKE","BUSINESS","DAY CAMP ADVENTURE AT DEER LAKE",,"YCYC.00806","YCYC","0806",,"Youth Camp","INACTIVE","LAPSED","0","2007-06-22T00:00:00.000","2021-06-01T00:00:00.000","2022-05-31T00:00:00.000","101 PAPER MILL RD","KILLINGWORTH","CT","064191349","2022-06-07T00:00:00.000"
"1059149","DEER LAKE SCOUT RESERVATION","BUSINESS","DEER LAKE SCOUT RESERVATION",,"YCYC.01013","YCYC","1013",,"Youth Camp","ACTIVE","ACTIVE","1","2011-07-25T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","101 PAPER MILL RD","KILLINGWORTH","CT","064191349","2022-06-30T00:00:00.000"
"1059150","ConnectiKids Summer Program","BUSINESS","ConnectiKids Summer Program",,"YCYC.00294","YCYC","0294",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1998-06-30T00:00:00.000","2007-04-19T00:00:00.000","2008-04-18T00:00:00.000","180 Bloomfield Avenue","Hartford","CT","06105","2012-04-03T00:00:00.000"
"1059151","CAMP KEEWAYDIN","BUSINESS","CAMP KEEWAYDIN",,"YCYC.00548","YCYC","0548",,"Youth Camp","ACTIVE","ACTIVE","1","2002-06-21T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","300 MANSFIELD AVE RM BY","DARIEN","CT","068202110","2022-07-28T00:00:00.000"
"1059152","CT Storm Girls Basketball Camp","BUSINESS","CT Storm Girls Basketball Camp",,"YCYC.00386","YCYC","0386",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-07-09T00:00:00.000","2007-08-01T00:00:00.000","2008-07-31T00:00:00.000","437 Pequot Avenue","New London","CT","06320","2012-04-03T00:00:00.000"
"1059153","Connecticut Hockey Experience, LLC","BUSINESS","Connecticut Hockey Experience, LLC",,"YCYC.00350","YCYC","0350",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-25T00:00:00.000","2007-06-18T00:00:00.000","2008-06-17T00:00:00.000","Mark Freitas Ice Forum","Storrs","CT","06269","2012-04-03T00:00:00.000"
"1059154","CTE Summer Academy","BUSINESS","CTE Summer Academy",,"YCYC.00609","YCYC","0609",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-06-25T00:00:00.000","2012-07-01T00:00:00.000","2013-06-30T00:00:00.000","34 WOODLAND AVE","STAMFORD","CT","069027057","2013-03-06T00:00:00.000"
"1059155","Darien YMCA Day Camp","BUSINESS","Darien YMCA Day Camp",,"YCYC.00029","YCYC","0029",,"Youth Camp","ACTIVE","ACTIVE","1","1989-07-01T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","10 NEARWATER LN","DARIEN","CT","068205613","2022-07-12T00:00:00.000"
"1059156","Darien YMCA Pre-School Camp","BUSINESS","Darien YMCA Pre-School Camp",,"YCYC.00663","YCYC","0663",,"Youth Camp","ACTIVE","ACTIVE","1","2004-06-16T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","2420 POST RD","DARIEN","CT","068205624","2022-07-12T00:00:00.000"
"1059157","Darien YMCA Gymnastic Camp","BUSINESS","Darien YMCA Gymnastic Camp",,"YCYC.00706","YCYC","0706",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-08T00:00:00.000","2012-06-01T00:00:00.000","2013-05-31T00:00:00.000","25 OLD KINGS HWY N","DARIEN","CT","068204608","2013-09-13T00:00:00.000"
"1059158","Delaware Outdoor Adventure Center","BUSINESS","Delaware Outdoor Adventure Center",,"YCYC.00431","YCYC","0431",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-06-13T00:00:00.000","2009-06-05T00:00:00.000","2010-06-04T00:00:00.000","390 Winchester Road","Winsted","CT","06098","2012-04-03T00:00:00.000"
"1059159","SUMMER NATURE CAMP","BUSINESS","SUMMER NATURE CAMP",,"YCYC.00133","YCYC","0133",,"Youth Camp","ACTIVE","ACTIVE","1","1994-06-27T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","109 PEQUOTSEPOS RD","MYSTIC","CT","063553045","2022-09-09T00:00:00.000"
"1059160","Newhallville Summer Enrichment","BUSINESS","Newhallville Summer Enrichment",,"YCYC.00330","YCYC","0330",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1989-07-01T00:00:00.000","2016-06-21T00:00:00.000",,"130 BASSETT ST","NEW HAVEN","CT","065111879","2016-06-21T00:00:00.000"
"1059161","Earthplace Summer Camp","BUSINESS","Earthplace Summer Camp",,"YCYC.00598","YCYC","0598",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-06-16T00:00:00.000","2015-06-01T00:00:00.000","2016-05-31T00:00:00.000","10 WOODSIDE LN","WESTPORT","CT","068802322","2016-07-01T00:00:00.000"
"1059162","East Hampton Soccer Club Summer Camp","BUSINESS","East Hampton Soccer Club Summer Camp",,"YCYC.00101","YCYC","0101",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1993-07-08T00:00:00.000","2001-06-08T00:00:00.000","2002-06-07T00:00:00.000","Old record. Street address not recorded.","East Hampton","CT",,"2012-04-03T00:00:00.000"
"1059163","East West Karate Fitness Camp","BUSINESS","East West Karate Fitness Camp",,"YCYC.00597","YCYC","0597",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-05-27T00:00:00.000","2007-06-23T00:00:00.000","2008-06-22T00:00:00.000","518 Salmon Brook Street","Granby","CT","06035","2012-04-03T00:00:00.000"
"1059164","EASTER SEALS CAMP HEMLOCK","BUSINESS","EASTER SEALS CAMP HEMLOCK",,"YCYC.00299","YCYC","0299",,"Youth Camp","ACTIVE","ACTIVE","1","2000-06-02T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","85 JONES ST","AMSTON","CT","062311512","2022-08-01T00:00:00.000"
