"license_num","dba_indicator","business_name","business_address","note","city","state","zip_code","license_expiration","license_type","geocoded_column"
"U0828","DBA","DBA BARNICK TRUCK AND EQUIPMENT","89 STODDARD AVE",,"NORTH HAVEN","CT","06473-2526","2023-10-31T00:00:00.000","USED DEALER","POINT (-72.868362 41.386123)"
"O0463",,"EQUITY FUND LEASING CORP","299 TERMINAL LN",,"NEW HAVEN","CT","06519-1800","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.948586 41.295124)"
"U7820",,"HOFFMAN OF EAST HARTFORD INC","650 CONNECTICUT BLVD",,"EAST HARTFORD","CT","06108","2023-08-31T00:00:00.000","USED DEALER","POINT (-72.656857 41.769555)"
"R6388","DBA","BULLS BRIDGE BODY SHOP","235 KENT RD",,"KENT","CT","06757-1409","2024-09-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.50512 41.688161)"
"N2656","DBA","DBA ALPHA ROMEO OF WESTPORT","1026 POST RD E",,"WESTPORT","CT","06880-5369","2023-02-28T00:00:00.000","NEW DEALER","POINT (-73.329576 41.138817)"
"U7326",,"A AND S AUTO REPAIR AND BODY SHOP I","401 ELM ST",,"WEST HAVEN","CT","06516-4217","2024-02-29T00:00:00.000","USED DEALER","POINT (-72.956961 41.27375)"
"R5275",,"DUNNS SERVICE OF TRUMBULL INC","6335 MAIN ST",,"TRUMBULL","CT","06611-2030","2023-11-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.226631 41.271692)"
"U8493","DBA","M M MOTORS","2036 N BROAD ST",,"MERIDEN","CT","06450-2412","2023-04-30T00:00:00.000","USED DEALER","POINT (-72.770822 41.572393)"
"O6322",,"PREMIUM AUTO II LLC","932 NEW BRITAIN AVE",,"WEST HARTFORD","CT","06110-2228","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.716199 41.731097)"
"U8667",,"5 M MOTORS INC","2575 STATE ST",,"HAMDEN","CT","06517-3003","2023-01-31T00:00:00.000","USED DEALER","POINT (-72.892225 41.350929)"
"U8899",,"A AND J AUTO LLC","306 RT 163",,"MONTVILLE","CT","06353","2023-07-31T00:00:00.000","USED DEALER","POINT (-72.130523 41.449597)"
"U7008","DBA","VINNIES GARAGE","493 CONNECTICUT AVE",,"BRIDGEPORT","CT","06607-1019","2023-07-31T00:00:00.000","USED DEALER","POINT (-73.168091 41.179391)"
"U5925",,"PA ASSOC INC OF OLD SAYBROOK","820 BOSTON POST RD",,"OLD SAYBROOK","CT","06475","2022-10-31T00:00:00.000","USED DEALER","POINT (-72.381366 41.293582)"
"R5309",,"JOHN ST FOREIGN AND DOM AUTOMOTIVE","48 JOHN ST",,"EAST HARTFORD","CT","06108","2024-02-29T00:00:00.000","GENERAL REPAIRER","POINT (-72.642249 41.77528)"
"R7296",,"UNIVERSAL AUTO BODY LLC","914 E MAIN ST STE 10",,"STAMFORD","CT","06902-4055","2023-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.522777 41.056007)"
"U8934",,"MASTER TECH AUTO SALES AND SERVICE LLC","3 HAYDEN AVE UNIT 4",,"PLAINVILLE","CT","06062","2024-07-31T00:00:00.000","USED DEALER","POINT (-72.868056 41.663719)"
"J2660",,"RIVERSIDE AUTO SALVAGE","1215 THOMASTON AVE","RT 8","WATERBURY","CT","06704","2024-04-30T00:00:00.000","RECYCLER","POINT (-73.04882 41.581018)"
"M0943",,"PJ TRAILERS MANUFACTURING INC.","1807 FM 2352",,"SUMNER","TX","75486","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-95.834112 33.717945)"
"U5828","DBA","DONALD B HOWELL","7 RIVER RD",,"COLCHESTER","CT","06415-2541","2024-04-30T00:00:00.000","USED DEALER","POINT (-72.402876 41.580914)"
"R7616",,"EAST KILLINGLY AUTOCARE LLC","1260 HARTFORD PIKE",,"EAST KILLINGLY","CT","06243-1806","2023-04-30T00:00:00.000","GENERAL REPAIRER",
"O6338",,"TSC EQUIPMENT FINANCE LLC","301 GRANT ST STE 2700",,"PITTSBURGH","PA","15219-6414","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-79.998253 40.437326)"
"U0762","DBA","CERUTTI MARIO","913 MIGEON AVE",,"TORRINGTON","CT","06790","2023-10-31T00:00:00.000","USED DEALER","POINT (-73.142347 41.817197)"
"U1975","DBA","DBA SKIS GARAGE","996 NORWICH NEW LONDON TPKE",,"UNCASVILLE","CT","06382-1614","2022-12-31T00:00:00.000","USED DEALER","POINT (-72.106622 41.453542)"
"N2654","DBA","DBA MIDDLETOWN NISSAN","1153 NEWFIELD ST",,"MIDDLETOWN","CT","06457-1817","2022-12-31T00:00:00.000","NEW DEALER","POINT (-72.675748 41.590745)"
"R7790","DBA","VALVOLINE INSTANT OIL CHANGE","1249 FARMINGTON AVE",,"WEST HARTFORD","CT","06107-2682","2023-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.768092 41.754136)"
"U4219",,"ROGERS SERVICE CO INC","18 NEW HAVEN AVE",,"MILFORD","CT","06460-3307","2024-08-31T00:00:00.000","USED DEALER","POINT (-73.056332 41.22251)"
"O6377",,"GLOBAL LEASE GROUP INC","3 TIDD CIRCLE STE 1",,"LEXINGTON","MA","02420","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-71.234805 42.472125)"
"U0307",,"L AND D AUTOMOTIVE INC","200 MAIN ST",,"EAST HARTFORD","CT","06118-3602","2024-02-29T00:00:00.000","USED DEALER","POINT (-72.62953 41.737076)"
"R5377","DBA","TERRY PELCZAR","40 RAMP RD",,"CANTON","CT","06019","2024-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.933329 41.83444)"
"U8602",,"FOUR TOWN MOTORS LLC","8 EGYPT RD",,"SOMERS","CT","06071-2023","2024-06-30T00:00:00.000","USED DEALER","POINT (-72.458629 41.964671)"
"N2687","DBA","FIVE STAR FIRE","45 BRAINARD RD",,"HARTFORD","CT","06114-1601","2024-09-30T00:00:00.000","NEW DEALER","POINT (-72.660058 41.739361)"
"R5503","DBA","NICHOLAS PAPPACODA","220 FOXON RD",,"NORTH BRANFORD","CT","06471-1001","2023-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.815697 41.328012)"
"U0680",,"HILLSIDE AUTOMOTIVE CENTER INC","54 HILLSIDE AVE",,"HARTFORD","CT","06106-3015","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.697625 41.751958)"
"U6895","DBA","JOZEF BARAN","537 GLASTONBURY TPKE",,"PORTLAND","CT","06480-1033","2022-12-31T00:00:00.000","USED DEALER","POINT (-72.602114 41.608825)"
"R6692",,"1126 MIDDLEBURY ROAD GARAGE LLC","1126 MIDDLEBURY RD",,"MIDDLEBURY","CT","06762-2302","2024-02-29T00:00:00.000","GENERAL REPAIRER","POINT (-73.123793 41.533637)"
"R4566",,"RALLYE TIRE AND AUTO SER INC","22 CROSS ST",,"NORWALK","CT","06851-4613","2024-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.415256 41.120258)"
"R6352",,"ATLANTIC AUTO SERVICE LLC","182 FORT HILL RD",,"GROTON","CT","06340-4334","2024-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.021649 41.347113)"
"R7705",,"DOUBLE CLUTCH GARAGE LLC","32 NORTH RD UNIT 11",,"EAST WINDSOR","CT","06088","2022-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.600186 41.932181)"
"N2542",,"CANDLEWOOD VALLEY MOTORS LLC","514 DANBURY RD",,"NEW MILFORD","CT","06776-4318","2024-07-31T00:00:00.000","NEW DEALER","POINT (-73.422309 41.516572)"
"R7741",,"TOWN FAIR TIRE CENTERS OF CONN LLC","980 NEW BRITAIN AVE",,"WEST HARTFORD","CT","06110","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.719716 41.73038)"
"R7562","DBA","DBA HIGH RIDGE SHELL","899 HIGH RIDGE RD",,"STAMFORD","CT","06905-1916","2024-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.548043 41.10226)"
"R6891",,"YE OLD STATION AUTO BODY INC.","1322 WATERBURY RD",,"CHESHIRE","CT","06410","2022-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.932622 41.527026)"
"N2169",,"HARLEY DAVIDSON OF DANBURY INC","51 FEDERAL RD",,"DANBURY","CT","06810-4001","2022-09-30T00:00:00.000","NEW DEALER","POINT (-73.419762 41.419135)"
"U4995",,"ESPOSITO AUTO BODY","3 GOLD ST",,"NORWALK","CT","06850-1637","2023-08-31T00:00:00.000","USED DEALER","POINT (-73.427691 41.136922)"
"R0959",,"WESTOVER SERVICE INC","10 WEST AVE",,"STAMFORD","CT","06902-4644","2023-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.557302 41.053198)"
"U7287",,"594 WEST MAIN AUTO LLC","594 W MAIN ST",,"WATERBURY","CT","06702-1014","2023-07-31T00:00:00.000","USED DEALER","POINT (-73.051274 41.558285)"
"U8940",,"RIDDYS TIRE SERVICE LLC","120 W TOWN ST",,"NORWICH","CT","06360-2239","2024-04-30T00:00:00.000","USED DEALER","POINT (-72.103877 41.552279)"
"L3101","DBA","STEVES AUTOMOTIVE REPAIR AND TIRE","45 SCHOOL ST",,"GLASTONBURY","CT","06033-2240","2024-06-30T00:00:00.000","LIMITED REPAIRER","POINT (-72.606314 41.710872)"
"O5948","DBA","ACURA OF MILFORD","1503 BOSTON POST RD",,"MILFORD","CT","06460","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.030143 41.243464)"
"R7090",,"AC AUTO BODY AND MECHANICAL SERVICE INC","182 MAIN ST",,"NEW CANAAN","CT","06840-5602","2023-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.491119 41.144944)"
"O6177",,"BG OF DANBURY LLC","84 FEDERAL RD",,"DANBURY","CT","06810","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.428154 41.409881)"
"O0254",,"REO TRUCK RENTAL INC","120 UNIVERSAL DR",,"NORTH HAVEN","CT","06473-3630","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.869551 41.344635)"
"U7269",,"DIGITAL SOUND AUTO REPAIR LLC","946 NEW BRITAIN AVE",,"WEST HARTFORD","CT","06119","2023-05-31T00:00:00.000","USED DEALER","POINT (-72.716917 41.73095)"
"U8607",,"ADVANCE AUTO SALES LLC","64 FEDERAL RD",,"DANBURY","CT","06810-5034","2024-07-31T00:00:00.000","USED DEALER","POINT (-73.429605 41.407217)"
"R4787",,"GOODYEAR TIRE AND RUBBER CO.","306 MARKET ST -  BZ",,"HARTFORD","CT","06105","2022-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.670962 41.771799)"
"U1296",,"ROGERS AUTO BODY","65 ROCKWELL AVE",,"NEW BRITAIN","CT","06051","2023-06-30T00:00:00.000","USED DEALER","POINT (-72.78254 41.65995)"
"O6130",,"M AND F AUTO RENTAL LLC","1015 NORTH AVE",,"BRIDGEPORT","CT","06606-5740","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.198037 41.190754)"
"U1688",,"DOANES ACCENT AUTO INC","1106 EAST ST S",,"SUFFIELD","CT","06078-2408","2023-03-31T00:00:00.000","USED DEALER","POINT (-72.627986 41.94961)"
"L3468",,"TB12 SERVICE LLC","1429 E PUTNAM AVE",,"OLD GREENWICH","CT","06870-1307","2024-08-31T00:00:00.000","LIMITED REPAIRER","POINT (-73.571585 41.045293)"
"U7437",,"KINGSLEYS AUTOMOTIVE CENTER LLC","837 WINDSOR ST",,"HARTFORD","CT","06120-1919","2024-07-31T00:00:00.000","USED DEALER","POINT (-72.668835 41.790639)"
"N2238",,"CROWLEY CHRYSLER PLYMOUTH INC","9 BARBER ST",,"BRISTOL","CT","06010-7027","2023-12-31T00:00:00.000","NEW DEALER","POINT (-72.91102 41.669296)"
"U6714",,"AMERICAN WHOLESALER LLC","8 THOMPSON RD",,"EAST WINDSOR","CT","06088","2023-08-31T00:00:00.000","USED DEALER","POINT (-72.609365 41.912763)"
"O5952",,"LIFT UP INC","32 STONY HILL RD",,"BETHEL","CT","06801","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.390937 41.416294)"
"U8427",,"BULLS BRIDGE GARAGE LLC","337 KENT RD",,"KENT","CT","06757-1425","2024-08-31T00:00:00.000","USED DEALER","POINT (-73.50704 41.674916)"
"U5280",,"HERITAGE AUTO SALES INC","718 W MAIN ST",,"WATERBURY","CT","06702","2023-03-31T00:00:00.000","USED DEALER","POINT (-73.053182 41.557549)"
"R4603","DBA","IVORYTON SERVICE STATION","114 MAIN ST",,"ESSEX","CT","06426","2024-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.421159 41.350165)"
"N2743",,"HARTFORD RIDERS LLC","221 GOVERNOR ST",,"EAST HARTFORD","CT","06108-2149","2024-05-31T00:00:00.000","NEW DEALER","POINT (-72.653173 41.771013)"
"N2592","DBA","DANBURY KIA","100A FEDERAL RD",,"DANBURY","CT","06810-5034","2023-01-31T00:00:00.000","NEW DEALER","POINT (-73.424448 41.413768)"
"R4594",,"RIDGEFIELD AUTO BODY INC","721 DANBURY RD",,"RIDGEFIELD","CT","06877","2024-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.473302 41.329165)"
"U4684","DBA","THOMAS J MINOR III","695 NORWICH RD",,"PLAINFIELD","CT","06374-1734","2024-02-29T00:00:00.000","USED DEALER","POINT (-71.914778 41.673391)"
"U8543",,"AUTOMAX LLC","988 NEW BRITAIN AVE",,"WEST HARTFORD","CT","06110-2233","2023-09-30T00:00:00.000","USED DEALER","POINT (-72.720307 41.730287)"
"O6175",,"DELLAHAYE LEASING COMPANY INC","401 LIBERTY ST",,"MERIDEN","CT","06450","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.783797 41.534213)"
"O5890","DBA","DBATOYOTA OF WALLINGFORD","859 861 N COLONY RD",,"WALLINGFORD","CT","06492","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.811216 41.479315)"
"R5525",,"WILBRAHAM TIRE AND AUTO SERV INC","65 FRESHWATER BLVD",,"ENFIELD","CT","06082","2023-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.577303 41.994155)"
"R7476",,"LENAS AUTOMOTIVE LLC","245A UNIT C EAST BARBER ST",,"WINDSOR","CT","06095","2022-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.650111 41.813369)"
"U4820","DBA","DAVID SIMONDS","43 N ELM ST",,"CANAAN","CT","06018-2147","2022-10-31T00:00:00.000","USED DEALER","POINT (-73.323365 42.026572)"
"R7192",,"CONSOLIDATED UTILITY EQUIPMENT SVC INC","53 LEBANON RD",,"NORTH FRANKLIN","CT","06254-1803","2024-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.138039 41.575615)"
"N2796",,"GABRIELLI KENWORTH OF CT LLC","312 WOODMONT RD",,"MILFORD","CT","06460-2846","2024-07-31T00:00:00.000","NEW DEALER","POINT (-73.016455 41.236915)"
"U0605",,"EASTWOOD TOWING INC","3080 E MAIN ST",,"WATERBURY","CT","06705-3422","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.985342 41.545807)"
"U1741",,"UNITED MOTOR SALES","30 TORRINGTON  AVE.",,"COLLINSVILLE","CT","06019-3305","2023-02-28T00:00:00.000","USED DEALER","POINT (-72.926194 41.810019)"
"U6748",,"COLUMBIA FORD INC","153 BOSTON POST RD",,"NORTH WINDHAM","CT","06256-1302","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.187064 41.728909)"
"R7837",,"CAM AUTOMOTIVE LLC","69 EAST ST STE 1A",,"BETHLEHEM","CT","06751","2024-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.201727 41.639763)"
"R5496",,"GRANTS AUTO BODY INC","469 POST RD",,"DARIEN","CT","06820-3607","2023-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.462664 41.084594)"
"R7493","DBA","DBA ULTIMATE AUTOMOTIVE SERVICES","145 MILES STREET",,"BRIDGEPORT","CT","06607","2023-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.156664 41.181535)"
"U0432",,"MEROLA MOTORS INC","93 STATE ST",,"NORTH HAVEN","CT","06473-2206","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.874142 41.386432)"
"U7883",,"LAKESIDE AUTOMOTIVE LLC","186 E HIGH ST",,"EAST HAMPTON","CT","06424-2007","2024-04-30T00:00:00.000","USED DEALER","POINT (-72.488134 41.599668)"
"N2744",,"SOMERSVILLE AUTO SALES INC.","15 FIELD RD",,"SOMERS","CT","06071-2035","2024-05-31T00:00:00.000","NEW DEALER","POINT (-72.448519 41.980746)"
"N2608",,"340 GOLD STAR INC","RT 184 340 GOLD STAR HIGHWAY",,"GROTON","CT","06340","2023-12-31T00:00:00.000","NEW DEALER",
"U8011",,"KMP MANAGEMENT LLC","52 TRUMAN ST",,"NEW LONDON","CT","06320-5047","2023-03-31T00:00:00.000","USED DEALER","POINT (-72.103423 41.350806)"
"L3257",,"A AND W AUTOMOTIVE","86 BALL POND RD",,"DANBURY","CT","06811-2851","2022-12-31T00:00:00.000","LIMITED REPAIRER","POINT (-73.518505 41.444064)"
"O6173",,"DINGLE EQUIPMENT LLC","22 PETERS RD",,"BLOOMFIELD","CT","06002-1333","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.734634 41.857393)"
"R7732",,"TOWN FAIR TIRE CENTERS OF CONN LLC","944A N COLONY RD",,"WALLINGFORD","CT","06492","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.809636 41.486882)"
"R7675",,"AUTOMOTIVE 7 CORP","991 DIXWELL AVE",,"HAMDEN","CT","06514-4913","2024-01-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.935184 41.340323)"
"J4146",,"KLEEMANN AUTO PARTS LLC","49 LONG SOCIETY RD",,"PRESTON","CT","06365-8410","2024-04-30T00:00:00.000","RECYCLER","POINT (-72.034894 41.534748)"
"R5991","DBA","GEORGE T GERARD","1017 BOSTON POST RD STE A",,"MADISON","CT","06443-3385","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-72.580303 41.276917)"
"U8876",,"AUTO TECH SERVICE INC","64 MAGEE AVE",,"STAMFORD","CT","06902-5907","2023-04-30T00:00:00.000","USED DEALER","POINT (-73.528553 41.047637)"
"U0956",,"GUYS OIL SERVICE STATION INC","86 87 90 W MAIN STREET",,"NIANTIC","CT","06357","2023-09-30T00:00:00.000","USED DEALER","POINT (-72.213967 41.320185)"
"U8676","DBA","DBA SHORELINE QUICK LUBE","2 CENTER RD",,"OLD SAYBROOK","CT","06475-4054","2023-02-28T00:00:00.000","USED DEALER","POINT (-72.41158 41.286601)"
"J2540",,"JC RECYCLING INC","45 HALL AVE",,"MERIDEN","CT","06450-7744","2024-04-30T00:00:00.000","RECYCLER","POINT (-72.80969 41.522113)"
"U4456",,"COMPLETE AUTO REPAIR INC","439 WASHINGTON AVE",,"NORTH HAVEN","CT","06473-1310","2024-06-30T00:00:00.000","USED DEALER","POINT (-72.842152 41.411466)"
"U1114","DBA","DEPALMA LOUIS F","750 BOSTON POST RD",,"WEST HAVEN","CT","06516-1840","2023-07-31T00:00:00.000","USED DEALER","POINT (-72.973253 41.287551)"
"R7486",,"STEAMBOAT MOTORS LLC","1 SWANSON AVE",,"DANBURY","CT","06810-6245","2023-01-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.426015 41.413027)"
"U7845",,"LAUREL HILL AUTOMOTIVE & TIRE LLC","315 LAUREL HILL AVE",,"NORWICH","CT","06360","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.074627 41.512604)"
"U8800",,"SINCLAIR AUTO PALACE LLC","11 MAIN ST",,"MOOSUP","CT","06354-1524","2024-03-31T00:00:00.000","USED DEALER","POINT (-71.880927 41.713529)"
"U0658",,"LEBOV IRON WORKS INC","410 ELLA GRASSO BLVD",,"NEW HAVEN","CT","06519-1804","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.942053 41.291406)"
"O1751",,"GENES RENTAL CENTER INC","304 BOSTON POST RD",,"ORANGE","CT","06477-3505","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.003167 41.265381)"
"R7237",,"CLASSIC AUTO BODY","112A LAZY LANE",,"SOUTHINGTON","CT","06489","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-72.877489 41.62134)"
"U7622",,"MANNYS AUTO REPAIR LLC","722B WETHERSFIELD AVE",,"HARTFORD","CT","06114","2023-09-30T00:00:00.000","USED DEALER","POINT (-72.67086 41.736501)"
"U6450",,"INTERNATIONAL MOTOR SPORT LLC","1123 BOSTON POST RD",,"WEST HAVEN","CT","06516-2221","2024-02-29T00:00:00.000","USED DEALER","POINT (-72.982242 41.28192)"
"U6928",,"NEW ENGLAND AUTO SALES LLC","342 EAST ST",,"PLAINVILLE","CT","06062","2023-03-31T00:00:00.000","USED DEALER","POINT (-72.86792 41.656127)"
"U8431",,"PELLETIERS AUTO CENTER LLC","85 KENSINGTON AVE",,"MERIDEN","CT","06451-2011","2022-09-30T00:00:00.000","USED DEALER","POINT (-72.796265 41.549604)"
"O1973",,"SCHRADE GEORGE M","15 ROYAL CT",,"SHELTON","CT","06484-2936","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.110639 41.315557)"
"N2618",,"EURO PERFORMANCE CARS INC","77 LEIBERT RD",,"HARTFORD","CT","06120-1618","2024-03-31T00:00:00.000","NEW DEALER","POINT (-72.657675 41.784216)"
"R6222","DBA","BOOMER MC CLOUD","195 DEKOVEN DRIVE",,"MIDDLETOWN","CT","06457","2023-01-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.646675 41.560687)"
"R7305",,"GOVERNORS AUTO BODY  INC","400 GOVERNOR ST",,"EAST HARTFORD","CT","06108-3925","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.660154 41.770753)"
"U6124",,"WILTON AUTO BODY REPAIR LLC","386 DANBURY RD",,"WILTON","CT","06897-2510","2023-12-31T00:00:00.000","USED DEALER","POINT (-73.431268 41.208917)"
"U6161","DBA","JOHN A MERKOWITZ","5 HAWTHORNE AVE",,"DERBY","CT","06418-1101","2024-03-31T00:00:00.000","USED DEALER","POINT (-73.09243 41.323835)"
"R7786","DBA","VALVOLINE INSTANT OIL CHANGE","648 RUBBER AVE",,"NAUGATUCK","CT","06770","2024-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.076606 41.491808)"
"R5644",,"MONRO MUFFLER BRAKE INC","2009 SILAS DEANE HWY",,"ROCKY HILL","CT","06067-1320","2024-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.645839 41.67293)"
"J2564",,"MILFORD AUTO RECYCLING CO INC","70 S WASHINGTON ST",,"MILFORD","CT","06460","2024-04-30T00:00:00.000","RECYCLER","POINT (-73.078828 41.212959)"
"U6201","DBA","B & N NATIONAL AUTO CENTER","1495 WOLCOTT RD",,"WOLCOTT","CT","06716-1321","2024-06-30T00:00:00.000","USED DEALER","POINT (-72.961548 41.628173)"
"U7094",,"KARNS AUTOMOTIVE SALES AND SER LLC","331 MITCHELL ST",,"GROTON","CT","06340-4422","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.07585 41.348106)"
"N2508",,"ANTONINO 450 WEST THAMES INC","450 W THAMES ST",,"NORWICH","CT","06360-7141","2023-04-30T00:00:00.000","NEW DEALER","POINT (-72.089964 41.505113)"
"U8894",,"BRANIGANS CAR CARE CENTER AND SALES   LLC","228 AND 230 PERSHING DR",,"ANSONIA","CT","06401","2023-06-30T00:00:00.000","USED DEALER","POINT (-73.082303 41.340323)"
"U1583","DBA","PARKVIEW SERVICE STA","1585 STATE ST",,"NEW HAVEN","CT","06511-2740","2023-03-31T00:00:00.000","USED DEALER","POINT (-72.897085 41.325836)"
"U1024",,"CAR TOWN INC","61 HARTFORD TPKE",,"TOLLAND","CT","06084-2818","2023-08-31T00:00:00.000","USED DEALER","POINT (-72.411319 41.869147)"
"M0919",,"P L CUSTOM BODY & EQUIP CO INC","2201 ATLANTIC AVE",,"MANASQUAN","NJ","08736","2024-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-74.082211 40.137106)"
"U6663",,"EASTFORD AUTO SALES LLC","27 CHAPLIN RD",,"EASTFORD","CT","06242-9439","2023-05-31T00:00:00.000","USED DEALER","POINT (-72.087982 41.873694)"
"U0959",,"PULVER MOTORS INC","645 KINGS HWY E",,"FAIRFIELD","CT","06825-4817","2023-09-30T00:00:00.000","USED DEALER","POINT (-73.230018 41.17015)"
"U1578","DBA","ALPLEX AUTOBODY & TOWING","79 COMMERCIAL ST",,"WATERTOWN","CT","06795-3308","2023-03-31T00:00:00.000","USED DEALER","POINT (-73.101782 41.57551)"
"O0496",,"VEHICLE LENDERS GROUP LLC","415 CROSSWAYS PARK DR STE C",,"WOODBURY","NY","11797-2055","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.486024 40.80549)"
"M1020","DBA","DBA KM INTERNATIONAL","6561 BERNIE KOHLER DR",,"NORTH BRANCH","MI","48461-8886","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-83.17875 43.225442)"
"R5055",,"MOSTLY MOTORSPORTS","1145 HONEYSPOT RD",,"STRATFORD","CT","06615-7113","2024-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.151137 41.172445)"
"R5429",,"GUYS ELECTRIC SERVICE INC","374 STRONG RD",,"SOUTH WINDSOR","CT","06074-1905","2022-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.595646 41.840971)"
"R0442","DBA","ROBERT C ARONSON","48 COW HILL RD",,"CLINTON","CT","06413","2023-11-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.535628 41.286726)"
"N2529",,"GARY ROME AUTO GROUP INC","809 ENFIELD ST",,"ENFIELD","CT","06082-2927","2024-03-31T00:00:00.000","NEW DEALER","POINT (-72.593947 42.00048)"
"R6157",,"STAMFORD SHELL AUTO CARE LTD","2666 SUMMER ST",,"STAMFORD","CT","06905-4302","2024-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.548773 41.069004)"
"U6512","DBA","DBA VALLEY IMPORTED II","2 CHERYL DR",,"CANTON","CT","06019-2232","2024-06-30T00:00:00.000","USED DEALER","POINT (-72.875882 41.823763)"
"U5888",,"MILTON EARLINGTON","3430 MAIN ST",,"HARTFORD","CT","06120-1138","2024-08-31T00:00:00.000","USED DEALER","POINT (-72.662584 41.798257)"
"N2750","DBA","DBA WILE HYUNDAI","21 RT 66 EAST",,"COLUMBIA","CT","06237","2022-09-30T00:00:00.000","NEW DEALER","POINT (-72.247812 41.718258)"
"R6069",,"GAITANS GARAGE TOWING SERVICE","147 FRANKLIN ST",,"NORWICH","CT","06360-4510","2023-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.07369 41.527133)"
"R7802",,"ALEX AUTO SALES AND REPAIR LLC","1905 BARNUM AVE",,"BRIDGEPORT","CT","06610-3022","2023-11-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.155658 41.189779)"
"U1489",,"RE NU AUTO SALES AND SERVICE INC","33 RIGGS ST",,"ANSONIA","CT","06401-1215","2023-04-30T00:00:00.000","USED DEALER","POINT (-73.090253 41.350429)"
"U8732",,"LYONS SERVICE CORP INC","1056 NEW BRITAIN AVE",,"WEST HARTFORD","CT","06110-2417","2023-08-31T00:00:00.000","USED DEALER","POINT (-72.726479 41.730554)"
"O6265",,"AUTO REPAIR RENT A CAR LLC","250 TALCOTTVILLE RD",,"VERNON","CT","06066","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.491504 41.836956)"
