"type","timestamp","msgid","msgcnt","tempid","secmark","elev","speed","heading","source","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"BSM","1425345120","2","66","1237","0","509.3","54.666","144.64","OBE_Vehicle1237","33.845244","-112.136088","POINT (-112.136088 33.845244)",,,,
"BSM","1425345120","2","67","1237","0","509.3","54.666","144.64","OBE_Vehicle1237","33.845244","-112.136088","POINT (-112.136088 33.845244)",,,,
"BSM","1425345180","2","27","1237","0","510.3","1.1268","83.82","OBE_Vehicle1237","33.843196","-112.131863","POINT (-112.131863 33.843196)",,,,
"BSM","1425345180","2","28","1237","0","510.3","1.1268","83.82","OBE_Vehicle1237","33.843196","-112.131863","POINT (-112.131863 33.843196)",,,,
"BSM","1425345240","2","69","1237","0","509.9","0.0576","0","OBE_Vehicle1237","33.843116","-112.134638","POINT (-112.134638 33.843116)",,,,
"BSM","1425345240","2","6a","1237","0","509.9","0.0576","0","OBE_Vehicle1237","33.843116","-112.134638","POINT (-112.134638 33.843116)",,,,
"BSM","1425345360","2","6c","1237","0","508.4","0.0288","0","OBE_Vehicle1237","33.843259","-112.135677","POINT (-112.135677 33.843259)",,,,
"BSM","1425345360","2","6d","1237","0","508.4","0.0288","0","OBE_Vehicle1237","33.843259","-112.135677","POINT (-112.135677 33.843259)",,,,
"BSM","1425345540","2","31","1237","0","508.1","0.0648","0","OBE_Vehicle1237","33.843268","-112.13568","POINT (-112.13568 33.843268)",,,,
"BSM","1425345540","2","32","1237","0","508.1","0.0648","0","OBE_Vehicle1237","33.843268","-112.13568","POINT (-112.13568 33.843268)",,,,
"BSM","1425321900","2","14","1233","0","512.7","0.0432","0","OBE_Vehicle1233","33.843382","-112.135716","POINT (-112.135716 33.843382)",,,,
"BSM","1425322080","2","60","1233","0","509.7","0.0828","0","OBE_Vehicle1233","33.843374","-112.135699","POINT (-112.135699 33.843374)",,,,
"BSM","1425322140","2","24","1233","0","516.4","0.0288","0","OBE_Vehicle1233","33.843377","-112.135716","POINT (-112.135716 33.843377)",,,,
"BSM","1425322200","2","68","1233","0","512.6","0.1188","0","OBE_Vehicle1233","33.843405","-112.13573","POINT (-112.13573 33.843405)",,,,
"BSM","1425322260","2","2d","1233","0","512.4","0.144","0","OBE_Vehicle1233","33.843387","-112.135719","POINT (-112.135719 33.843387)",,,,
"BSM","1425322320","2","71","1233","0","513.2","0.0324","0","OBE_Vehicle1233","33.843387","-112.135715","POINT (-112.135715 33.843387)",,,,
"BSM","1425322380","2","35","1233","0","512","0.0288","0","OBE_Vehicle1233","33.843384","-112.13571","POINT (-112.13571 33.843384)",,,,
"BSM","1425322500","2","3d","1233","0","512.8","0.0396","0","OBE_Vehicle1233","33.843387","-112.135726","POINT (-112.135726 33.843387)",,,,
"BSM","1425322560","2","1","1233","0","510.8","0.162","0","OBE_Vehicle1233","33.843375","-112.1357","POINT (-112.1357 33.843375)",,,,
"BSM","1425322620","2","45","1233","0","513.3","0.0108","0","OBE_Vehicle1233","33.843387","-112.135712","POINT (-112.135712 33.843387)",,,,
"BSM","1425322680","2","9","1233","0","511.5","0.0828","0","OBE_Vehicle1233","33.843373","-112.135713","POINT (-112.135713 33.843373)",,,,
"BSM","1425322740","2","4d","1233","0","513.7","0.0864","0","OBE_Vehicle1233","33.843389","-112.135718","POINT (-112.135718 33.843389)",,,,
"BSM","1425332400","2","29","1233","0","511.7","0.0864","0","OBE_Vehicle1233","33.843391","-112.13573","POINT (-112.13573 33.843391)",,,,
"BSM","1425332520","2","32","1233","0","513.4","0.0396","0","OBE_Vehicle1233","33.843394","-112.135705","POINT (-112.135705 33.843394)",,,,
"BSM","1425332580","2","76","1233","0","514.4","0.0036","0","OBE_Vehicle1233","33.843382","-112.13574","POINT (-112.13574 33.843382)",,,,
"BSM","1425332640","2","3a","1233","0","512.2","0.0792","0","OBE_Vehicle1233","33.843378","-112.135712","POINT (-112.135712 33.843378)",,,,
"BSM","1425332700","2","7e","1233","0","515.5","0.0072","0","OBE_Vehicle1233","33.843393","-112.13574","POINT (-112.13574 33.843393)",,,,
"BSM","1425332760","2","41","1233","0","514.2","0.0324","0","OBE_Vehicle1233","33.843386","-112.135722","POINT (-112.135722 33.843386)",,,,
"BSM","1425332820","2","5","1233","0","514.9","0.0288","0","OBE_Vehicle1233","33.84337","-112.135741","POINT (-112.135741 33.84337)",,,,
"BSM","1425332880","2","48","1233","0","511.4","0.054","0","OBE_Vehicle1233","33.843386","-112.135722","POINT (-112.135722 33.843386)",,,,
"BSM","1425332940","2","c","1233","0","514.7","0.0144","0","OBE_Vehicle1233","33.843384","-112.135734","POINT (-112.135734 33.843384)",,,,
"BSM","1425333000","2","50","1233","0","513.4","0.0432","0","OBE_Vehicle1233","33.843379","-112.135717","POINT (-112.135717 33.843379)",,,,
"BSM","1425333060","2","3d","1233","0","512.2","0.036","0","OBE_Vehicle1233","33.843367","-112.135722","POINT (-112.135722 33.843367)",,,,
"BSM","1425333120","2","1","1233","0","511","0.126","0","OBE_Vehicle1233","33.843365","-112.13574","POINT (-112.13574 33.843365)",,,,
"BSM","1425333180","2","45","1233","0","513.4","0.054","0","OBE_Vehicle1233","33.843374","-112.135739","POINT (-112.135739 33.843374)",,,,
"BSM","1425333240","2","8","1233","0","514.8","0.0612","0","OBE_Vehicle1233","33.843377","-112.135731","POINT (-112.135731 33.843377)",,,,
"BSM","1425333300","2","4c","1233","0","509.7","0.1116","0","OBE_Vehicle1233","33.843381","-112.135726","POINT (-112.135726 33.843381)",,,,
"BSM","1425333360","2","10","1233","0","511.5","0.0324","0","OBE_Vehicle1233","33.843373","-112.135713","POINT (-112.135713 33.843373)",,,,
"BSM","1425333420","2","54","1233","0","513.3","0.1512","0","OBE_Vehicle1233","33.843379","-112.135733","POINT (-112.135733 33.843379)",,,,
"BSM","1425333480","2","17","1233","0","512.2","0.1188","0","OBE_Vehicle1233","33.84339","-112.135747","POINT (-112.135747 33.84339)",,,,
"BSM","1425333540","2","5a","1233","0","512.4","0.0864","0","OBE_Vehicle1233","33.843393","-112.135716","POINT (-112.135716 33.843393)",,,,
"BSM","1425333600","2","1d","1233","0","511.4","0.0468","0","OBE_Vehicle1233","33.843384","-112.135715","POINT (-112.135715 33.843384)",,,,
"BSM","1425333660","2","60","1233","0","509.4","0.072","0","OBE_Vehicle1233","33.843379","-112.135706","POINT (-112.135706 33.843379)",,,,
"BSM","1425333720","2","23","1233","0","511.5","0.0756","0","OBE_Vehicle1233","33.843385","-112.135718","POINT (-112.135718 33.843385)",,,,
"BSM","1425333780","2","67","1233","0","509.2","0.0648","0","OBE_Vehicle1233","33.843399","-112.135695","POINT (-112.135695 33.843399)",,,,
"BSM","1425333840","2","2a","1233","0","508.6","0.0684","0","OBE_Vehicle1233","33.843398","-112.135713","POINT (-112.135713 33.843398)",,,,
"BSM","1425333900","2","6d","1233","0","513.3","0.036","0","OBE_Vehicle1233","33.843391","-112.135711","POINT (-112.135711 33.843391)",,,,
"BSM","1425333960","2","30","1233","0","509.9","0.0684","0","OBE_Vehicle1233","33.84338","-112.135712","POINT (-112.135712 33.84338)",,,,
"BSM","1425334020","2","74","1233","0","509.9","0.054","0","OBE_Vehicle1233","33.843381","-112.135709","POINT (-112.135709 33.843381)",,,,
"BSM","1425334080","2","38","1233","0","513.2","0.0684","0","OBE_Vehicle1233","33.843384","-112.135706","POINT (-112.135706 33.843384)",,,,
"BSM","1425334140","2","7b","1233","0","512.8","0.2232","0","OBE_Vehicle1233","33.84338","-112.135713","POINT (-112.135713 33.84338)",,,,
"BSM","1425334200","2","3e","1233","0","509.2","0.0396","0","OBE_Vehicle1233","33.84339","-112.135713","POINT (-112.135713 33.84339)",,,,
"BSM","1425334260","2","0","1233","0","509.8","0.1728","0","OBE_Vehicle1233","33.843394","-112.135714","POINT (-112.135714 33.843394)",,,,
"BSM","1425334320","2","44","1233","0","510.6","0.0576","0","OBE_Vehicle1233","33.843394","-112.135718","POINT (-112.135718 33.843394)",,,,
"BSM","1425334380","2","7","1233","0","512.7","0.0612","0","OBE_Vehicle1233","33.843395","-112.135712","POINT (-112.135712 33.843395)",,,,
"BSM","1425334440","2","4b","1233","0","511.6","0.1008","0","OBE_Vehicle1233","33.843383","-112.135716","POINT (-112.135716 33.843383)",,,,
"BSM","1425334500","2","e","1233","0","508.1","0.0756","0","OBE_Vehicle1233","33.843395","-112.135708","POINT (-112.135708 33.843395)",,,,
"BSM","1425334620","2","16","1233","0","508","0.0576","0","OBE_Vehicle1233","33.843399","-112.135709","POINT (-112.135709 33.843399)",,,,
"BSM","1425334680","2","59","1233","0","509.5","0.072","0","OBE_Vehicle1233","33.843392","-112.135707","POINT (-112.135707 33.843392)",,,,
"BSM","1425334740","2","19","1233","0","512","0.1188","0","OBE_Vehicle1233","33.843391","-112.135723","POINT (-112.135723 33.843391)",,,,
"BSM","1425334800","2","5c","1233","0","507.6","0.0684","0","OBE_Vehicle1233","33.8434","-112.135705","POINT (-112.135705 33.8434)",,,,
"BSM","1425334860","2","20","1233","0","511.9","0.0828","0","OBE_Vehicle1233","33.843402","-112.135706","POINT (-112.135706 33.843402)",,,,
"BSM","1425334920","2","62","1233","0","510.1","0.0792","0","OBE_Vehicle1233","33.843399","-112.135705","POINT (-112.135705 33.843399)",,,,
"BSM","1425334980","2","24","1233","0","510.1","0.036","0","OBE_Vehicle1233","33.843396","-112.135704","POINT (-112.135704 33.843396)",,,,
"BSM","1425335040","2","68","1233","0","508.9","0.0756","0","OBE_Vehicle1233","33.843395","-112.135701","POINT (-112.135701 33.843395)",,,,
"BSM","1425335100","2","2a","1233","0","511","0.072","0","OBE_Vehicle1233","33.843384","-112.135706","POINT (-112.135706 33.843384)",,,,
"BSM","1425335160","2","6e","1233","0","510.4","0.0216","0","OBE_Vehicle1233","33.8434","-112.135704","POINT (-112.135704 33.8434)",,,,
"BSM","1425335220","2","31","1233","0","514.3","0.0468","0","OBE_Vehicle1233","33.843388","-112.135708","POINT (-112.135708 33.843388)",,,,
"BSM","1425335280","2","74","1233","0","514","0.1368","0","OBE_Vehicle1233","33.843394","-112.135721","POINT (-112.135721 33.843394)",,,,
"BSM","1425335340","2","37","1233","0","509.8","0.1008","0","OBE_Vehicle1233","33.843391","-112.135711","POINT (-112.135711 33.843391)",,,,
"BSM","1425335400","2","7a","1233","0","509","0.036","0","OBE_Vehicle1233","33.8434","-112.135708","POINT (-112.135708 33.8434)",,,,
"BSM","1425335460","2","3d","1233","0","511.8","0.0396","0","OBE_Vehicle1233","33.843401","-112.135717","POINT (-112.135717 33.843401)",,,,
"BSM","1425335520","2","0","1233","0","510.6","0.036","0","OBE_Vehicle1233","33.843393","-112.135728","POINT (-112.135728 33.843393)",,,,
"BSM","1425335580","2","43","1233","0","510.5","0.09","0","OBE_Vehicle1233","33.8434","-112.135714","POINT (-112.135714 33.8434)",,,,
"BSM","1425335640","2","5","1233","0","512.7","0.1152","0","OBE_Vehicle1233","33.843382","-112.135715","POINT (-112.135715 33.843382)",,,,
"BSM","1425335700","2","48","1233","0","511.3","0.0324","0","OBE_Vehicle1233","33.843378","-112.135729","POINT (-112.135729 33.843378)",,,,
"BSM","1425335760","2","c","1233","0","511.8","0.0468","0","OBE_Vehicle1233","33.843409","-112.135724","POINT (-112.135724 33.843409)",,,,
"BSM","1425335820","2","4f","1233","0","513.5","0.0684","0","OBE_Vehicle1233","33.843393","-112.135711","POINT (-112.135711 33.843393)",,,,
"BSM","1425335880","2","13","1233","0","508.1","0.0828","0","OBE_Vehicle1233","33.843388","-112.135718","POINT (-112.135718 33.843388)",,,,
"BSM","1425335940","2","56","1233","0","508.2","0.054","0","OBE_Vehicle1233","33.843396","-112.135735","POINT (-112.135735 33.843396)",,,,
"BSM","1425336000","2","1a","1233","0","512.7","0.0864","0","OBE_Vehicle1233","33.843403","-112.13571","POINT (-112.13571 33.843403)",,,,
"BSM","1425336060","2","5d","1233","0","510.8","0.1152","0","OBE_Vehicle1233","33.843397","-112.135721","POINT (-112.135721 33.843397)",,,,
"BSM","1425336120","2","22","1233","0","511.2","0.0612","0","OBE_Vehicle1233","33.843399","-112.135714","POINT (-112.135714 33.843399)",,,,
"BSM","1425336180","2","64","1233","0","510.1","0.018","0","OBE_Vehicle1233","33.843401","-112.135711","POINT (-112.135711 33.843401)",,,,
"BSM","1425336240","2","27","1233","0","509.2","0.1008","0","OBE_Vehicle1233","33.843408","-112.135715","POINT (-112.135715 33.843408)",,,,
"BSM","1425336300","2","6b","1233","0","512.7","0.0072","0","OBE_Vehicle1233","33.843401","-112.135719","POINT (-112.135719 33.843401)",,,,
"BSM","1425336360","2","2f","1233","0","511.3","0.054","0","OBE_Vehicle1233","33.84333","-112.13569","POINT (-112.13569 33.84333)",,,,
"BSM","1425336420","2","72","1233","0","510.7","0.666","58.8","OBE_Vehicle1233","33.84471","-112.135882","POINT (-112.135882 33.84471)",,,,
"BSM","1425336480","2","36","1233","0","509.5","23.3388","334.79","OBE_Vehicle1233","33.844939","-112.135693","POINT (-112.135693 33.844939)",,,,
"BSM","1425336540","2","7b","1233","0","509.9","30.3768","151.78","OBE_Vehicle1233","33.846932","-112.137468","POINT (-112.137468 33.846932)",,,,
"BSM","1425336660","2","4","1233","0","509.4","52.9776","36.76","OBE_Vehicle1233","33.839404","-112.135989","POINT (-112.135989 33.839404)",,,,
"BSM","1425336720","2","49","1233","0","508.8","46.5876","355.03","OBE_Vehicle1233","33.84337","-112.135151","POINT (-112.135151 33.84337)",,,,
"BSM","1425336780","2","d","1233","0","510.9","36.288","187.78","OBE_Vehicle1233","33.846794","-112.138455","POINT (-112.138455 33.846794)",,,,
"BSM","1425336900","2","18","1233","0","510.4","0.0108","0","OBE_Vehicle1233","33.847205","-112.138162","POINT (-112.138162 33.847205)",,,,
"BSM","1425336960","2","5d","1233","0","510.1","0.0324","0","OBE_Vehicle1233","33.84724","-112.138036","POINT (-112.138036 33.84724)",,,,
"BSM","1425337020","2","22","1233","0","510.1","0.018","0","OBE_Vehicle1233","33.847242","-112.138034","POINT (-112.138034 33.847242)",,,,
"BSM","1425337080","2","68","1233","0","511.1","0.018","0","OBE_Vehicle1233","33.847239","-112.138033","POINT (-112.138033 33.847239)",,,,
"BSM","1425337140","2","2d","1233","0","509.8","52.0488","149.74","OBE_Vehicle1233","33.846497","-112.137179","POINT (-112.137179 33.846497)",,,,
"BSM","1425337200","2","71","1233","0","506.7","62.7948","225.3","OBE_Vehicle1233","33.839024","-112.136622","POINT (-112.136622 33.839024)",,,,
"BSM","1425337260","2","37","1233","0","516","59.3604","49.75","OBE_Vehicle1233","33.836154","-112.140348","POINT (-112.140348 33.836154)",,,,
"BSM","1425337320","2","7c","1233","0","509.5","0.9504","357.38","OBE_Vehicle1233","33.842668","-112.135084","POINT (-112.135084 33.842668)",,,,
"BSM","1425337380","2","40","1233","0","510.5","59.8284","328.05","OBE_Vehicle1233","33.846787","-112.137203","POINT (-112.137203 33.846787)",,,,
"BSM","1425337440","2","5","1233","0","510.3","50.778","168.5","OBE_Vehicle1233","33.843934","-112.135403","POINT (-112.135403 33.843934)",,,,
"BSM","1425337500","2","4a","1233","0","512.2","0.0756","0","OBE_Vehicle1233","33.83688","-112.139479","POINT (-112.139479 33.83688)",,,,
"BSM","1425337560","2","f","1233","0","510.6","72.1764","10.72","OBE_Vehicle1233","33.841128","-112.135118","POINT (-112.135118 33.841128)",,,,
"BSM","1425337620","2","54","1233","0","511.6","14.2704","73.27","OBE_Vehicle1233","33.847305","-112.13789","POINT (-112.13789 33.847305)",,,,
"BSM","1425337680","2","19","1233","0","509.6","68.3892","202.02","OBE_Vehicle1233","33.840303","-112.135538","POINT (-112.135538 33.840303)",,,,
"BSM","1425337740","2","5d","1233","0","507.2","67.6584","47.3","OBE_Vehicle1233","33.838293","-112.13733","POINT (-112.13733 33.838293)",,,,
"BSM","1425337800","2","22","1233","0","511","27.2628","167.27","OBE_Vehicle1233","33.844428","-112.135615","POINT (-112.135615 33.844428)",,,,
"BSM","1425337860","2","66","1233","0","509.6","0.0072","0","OBE_Vehicle1233","33.843417","-112.135726","POINT (-112.135726 33.843417)",,,,
"BSM","1425337920","2","28","1233","0","514.5","0.036","0","OBE_Vehicle1233","33.843407","-112.135716","POINT (-112.135716 33.843407)",,,,
"BSM","1425337980","2","6c","1233","0","508.7","0.0504","0","OBE_Vehicle1233","33.843417","-112.135717","POINT (-112.135717 33.843417)",,,,
"BSM","1425338040","2","30","1233","0","507.6","0.0216","0","OBE_Vehicle1233","33.843417","-112.135701","POINT (-112.135701 33.843417)",,,,
"BSM","1425338100","2","73","1233","0","511.9","0.0504","0","OBE_Vehicle1233","33.843417","-112.135713","POINT (-112.135713 33.843417)",,,,
"BSM","1425338160","2","37","1233","0","513.2","0.0252","0","OBE_Vehicle1233","33.843409","-112.135709","POINT (-112.135709 33.843409)",,,,
"BSM","1425338220","2","7b","1233","0","508.8","0.0756","0","OBE_Vehicle1233","33.843423","-112.135714","POINT (-112.135714 33.843423)",,,,
"BSM","1425338280","2","3f","1233","0","508.6","0.0756","0","OBE_Vehicle1233","33.843419","-112.135713","POINT (-112.135713 33.843419)",,,,
"BSM","1425338340","2","2","1233","0","508.7","0.054","0","OBE_Vehicle1233","33.843419","-112.135718","POINT (-112.135718 33.843419)",,,,
"BSM","1425338400","2","46","1233","0","511.6","0.072","0","OBE_Vehicle1233","33.843425","-112.135723","POINT (-112.135723 33.843425)",,,,
"BSM","1425338460","2","9","1233","0","508.9","0.0324","0","OBE_Vehicle1233","33.843421","-112.135709","POINT (-112.135709 33.843421)",,,,
"BSM","1425338520","2","4c","1233","0","508.6","0.0108","0","OBE_Vehicle1233","33.843418","-112.135701","POINT (-112.135701 33.843418)",,,,
"BSM","1425338580","2","11","1233","0","508.9","0.0576","0","OBE_Vehicle1233","33.843405","-112.135715","POINT (-112.135715 33.843405)",,,,
"BSM","1425338640","2","55","1233","0","508.6","0.0288","0","OBE_Vehicle1233","33.843413","-112.135723","POINT (-112.135723 33.843413)",,,,
"BSM","1425338700","2","18","1233","0","507.2","0.0612","0","OBE_Vehicle1233","33.843428","-112.135715","POINT (-112.135715 33.843428)",,,,
"BSM","1425338760","2","33","1233","0","509.6","0.0756","0","OBE_Vehicle1233","33.843424","-112.135708","POINT (-112.135708 33.843424)",,,,
"BSM","1425338820","2","78","1233","0","511.9","0.0144","0","OBE_Vehicle1233","33.843413","-112.135706","POINT (-112.135706 33.843413)",,,,
"BSM","1425338880","2","3b","1233","0","510.5","0.0612","0","OBE_Vehicle1233","33.843423","-112.135712","POINT (-112.135712 33.843423)",,,,
"BSM","1425338940","2","7f","1233","0","507.8","0.0324","0","OBE_Vehicle1233","33.843422","-112.135729","POINT (-112.135729 33.843422)",,,,
"BSM","1425339060","2","8","1233","0","509.9","4.3416","59.56","OBE_Vehicle1233","33.844707","-112.135882","POINT (-112.135882 33.844707)",,,,
"BSM","1425339120","2","4d","1233","0","513.5","22.446","239.34","OBE_Vehicle1233","33.847365","-112.13802","POINT (-112.13802 33.847365)",,,,
"BSM","1425339180","2","12","1233","0","514.2","0.0252","0","OBE_Vehicle1233","33.847194","-112.138144","POINT (-112.138144 33.847194)",,,,
"BSM","1425339240","2","58","1233","0","513","0.0432","0","OBE_Vehicle1233","33.847297","-112.137788","POINT (-112.137788 33.847297)",,,,
"BSM","1425339300","2","1d","1233","0","509.9","64.2456","179.29","OBE_Vehicle1233","33.841814","-112.135214","POINT (-112.135214 33.841814)",,,,
"BSM","1425339360","2","62","1233","0","513.3","41.13","45.47","OBE_Vehicle1233","33.837054","-112.139079","POINT (-112.139079 33.837054)",,,,
"BSM","1425339420","2","27","1233","0","510.8","61.9056","323.82","OBE_Vehicle1233","33.84541","-112.136083","POINT (-112.136083 33.84541)",,,,
"BSM","1425339480","2","6c","1233","0","513.2","0.0216","0","OBE_Vehicle1233","33.847204","-112.138062","POINT (-112.138062 33.847204)",,,,
"BSM","1425339540","2","31","1233","0","512","59.094","146.91","OBE_Vehicle1233","33.846347","-112.137037","POINT (-112.137037 33.846347)",,,,
"BSM","1425339600","2","76","1233","0","509.3","64.926","229.43","OBE_Vehicle1233","33.838718","-112.136938","POINT (-112.136938 33.838718)",,,,
"BSM","1425339660","2","3b","1233","0","513","61.6212","16.38","OBE_Vehicle1233","33.840661","-112.135241","POINT (-112.135241 33.840661)",,,,
"BSM","1425339720","2","7f","1233","0","511.1","59.3352","327.52","OBE_Vehicle1233","33.845106","-112.135831","POINT (-112.135831 33.845106)",,,,
"BSM","1425339780","2","44","1233","0","512.5","0.0072","0","OBE_Vehicle1233","33.84719","-112.138132","POINT (-112.138132 33.84719)",,,,
"BSM","1425339900","2","4e","1233","0","511.8","0.0792","0","OBE_Vehicle1233","33.847173","-112.138123","POINT (-112.138123 33.847173)",,,,
"BSM","1425339960","2","13","1233","0","509.7","2.9556","174.04","OBE_Vehicle1233","33.843316","-112.135355","POINT (-112.135355 33.843316)",,,,
"BSM","1425340020","2","57","1233","0","514.6","15.048","93.95","OBE_Vehicle1233","33.836801","-112.139429","POINT (-112.139429 33.836801)",,,,
"BSM","1425340140","2","61","1233","0","510.3","66.0024","150.1","OBE_Vehicle1233","33.844889","-112.135826","POINT (-112.135826 33.844889)",,,,
"BSM","1425340200","2","25","1233","0","514.8","10.1484","169.93","OBE_Vehicle1233","33.836826","-112.139484","POINT (-112.139484 33.836826)",,,,
"BSM","1425340260","2","69","1233","0","511.2","49.9068","341.13","OBE_Vehicle1233","33.844405","-112.135429","POINT (-112.135429 33.844405)",,,,
"BSM","1425340320","2","2e","1233","0","512.8","4.266","76.85","OBE_Vehicle1233","33.847313","-112.137812","POINT (-112.137812 33.847313)",,,,
"BSM","1425340380","2","72","1233","0","510.2","0.0756","0","OBE_Vehicle1233","33.843397","-112.135726","POINT (-112.135726 33.843397)",,,,
"BSM","1425340440","2","36","1233","0","510.1","0.0756","0","OBE_Vehicle1233","33.843425","-112.135708","POINT (-112.135708 33.843425)",,,,
"BSM","1425340500","2","7a","1233","0","507.7","0.0684","0","OBE_Vehicle1233","33.843409","-112.13572","POINT (-112.13572 33.843409)",,,,
"BSM","1425340560","2","3e","1233","0","508.6","0.054","0","OBE_Vehicle1233","33.843418","-112.135734","POINT (-112.135734 33.843418)",,,,
"BSM","1425340620","2","2","1233","0","509.1","0.0288","0","OBE_Vehicle1233","33.843432","-112.13572","POINT (-112.13572 33.843432)",,,,
"BSM","1425340740","2","b","1233","0","510.6","0.0144","0","OBE_Vehicle1233","33.843409","-112.135713","POINT (-112.135713 33.843409)",,,,
"BSM","1425340800","2","50","1233","0","509.7","0.0828","0","OBE_Vehicle1233","33.843418","-112.135723","POINT (-112.135723 33.843418)",,,,
"BSM","1425340860","2","13","1233","0","512.1","0.0972","0","OBE_Vehicle1233","33.843421","-112.135738","POINT (-112.135738 33.843421)",,,,
"BSM","1425340920","2","58","1233","0","510","0.0576","0","OBE_Vehicle1233","33.843406","-112.135711","POINT (-112.135711 33.843406)",,,,
"BSM","1425340980","2","1c","1233","0","510.4","0.036","0","OBE_Vehicle1233","33.843413","-112.135712","POINT (-112.135712 33.843413)",,,,
"BSM","1425341040","2","60","1233","0","507.3","0.0504","0","OBE_Vehicle1233","33.843395","-112.135711","POINT (-112.135711 33.843395)",,,,
"BSM","1425341160","2","68","1233","0","509.5","0.0036","0","OBE_Vehicle1233","33.843404","-112.135706","POINT (-112.135706 33.843404)",,,,
"BSM","1425341220","2","2c","1233","0","510.5","0.072","0","OBE_Vehicle1233","33.843398","-112.135725","POINT (-112.135725 33.843398)",,,,
"BSM","1425341280","2","70","1233","0","512.1","0.0144","0","OBE_Vehicle1233","33.84341","-112.135717","POINT (-112.135717 33.84341)",,,,
"BSM","1425341340","2","35","1233","0","513.5","0.0504","0","OBE_Vehicle1233","33.843415","-112.135716","POINT (-112.135716 33.843415)",,,,
"BSM","1425341400","2","7a","1233","0","514.5","0.054","0","OBE_Vehicle1233","33.843421","-112.135709","POINT (-112.135709 33.843421)",,,,
"BSM","1425341460","2","3e","1233","0","510.8","0.018","0","OBE_Vehicle1233","33.843404","-112.135713","POINT (-112.135713 33.843404)",,,,
"BSM","1425341580","2","48","1233","0","512.2","0.0108","0","OBE_Vehicle1233","33.843408","-112.135718","POINT (-112.135718 33.843408)",,,,
"BSM","1425341640","2","c","1233","0","509.5","0.1368","0","OBE_Vehicle1233","33.843421","-112.13573","POINT (-112.13573 33.843421)",,,,
"BSM","1425341700","2","50","1233","0","510.8","0.0504","0","OBE_Vehicle1233","33.843406","-112.135732","POINT (-112.135732 33.843406)",,,,
"BSM","1425341760","2","15","1233","0","507.8","0.036","0","OBE_Vehicle1233","33.843425","-112.13574","POINT (-112.13574 33.843425)",,,,
"BSM","1425341820","2","5a","1233","0","507.2","0.0468","0","OBE_Vehicle1233","33.843411","-112.135729","POINT (-112.135729 33.843411)",,,,
"BSM","1425317760","2","31","1234","0","524.5","0.0144","0","OBE_Vehicle1234","33.843392","-112.135616","POINT (-112.135616 33.843392)",,,,
"BSM","1425317820","2","0","1234","0","520.7","0.0396","0","OBE_Vehicle1234","33.843395","-112.135618","POINT (-112.135618 33.843395)",,,,
"BSM","1425317880","2","45","1234","0","513.7","0.0288","0","OBE_Vehicle1234","33.843395","-112.13561","POINT (-112.13561 33.843395)",,,,
"BSM","1425317940","2","a","1234","0","509.7","0.0072","0","OBE_Vehicle1234","33.843403","-112.135601","POINT (-112.135601 33.843403)",,,,
