"local_unit_id","local_unit","document_code","description","fiscal_year","url"
"1504","BESSEMER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1504&doc_yr=2015&doc_code=DebtServ"
"1504","BESSEMER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1504&doc_yr=2015&doc_code=PerfDBD"
"1510","BESSEMER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1510&doc_yr=2015&doc_code=ProjBDG"
"1510","BESSEMER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1510&doc_yr=2015&doc_code=CGuide"
"1510","BESSEMER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1510&doc_yr=2015&doc_code=DebtServ"
"1510","BESSEMER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1510&doc_yr=2015&doc_code=PerfDBD"
"1542","BLAIR","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1542&doc_yr=2015&doc_code=DebtServ"
"1542","BLAIR","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1542&doc_yr=2015&doc_code=ProjBDG"
"1542","BLAIR","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1542&doc_yr=2015&doc_code=CGuide"
"1542","BLAIR","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1542&doc_yr=2015&doc_code=PerfDBD"
"1543","EAST BAY","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1543&doc_yr=2015&doc_code=CGuide"
"1543","EAST BAY","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1543&doc_yr=2015&doc_code=PerfDBD"
"1543","EAST BAY","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1543&doc_yr=2015&doc_code=DebtServ"
"1543","EAST BAY","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1543&doc_yr=2015&doc_code=ProjBDG"
"1545","GARFIELD CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1545&doc_yr=2015&doc_code=PerfDBD"
"1545","GARFIELD CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1545&doc_yr=2015&doc_code=DebtServ"
"1545","GARFIELD CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1545&doc_yr=2015&doc_code=ProjBDG"
"1545","GARFIELD CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1545&doc_yr=2015&doc_code=CGuide"
"1555","FIFE LAKE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1555&doc_yr=2015&doc_code=CGuide"
"1555","FIFE LAKE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1555&doc_yr=2015&doc_code=DebtServ"
"1555","FIFE LAKE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1555&doc_yr=2015&doc_code=ProjBDG"
"1555","FIFE LAKE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1555&doc_yr=2015&doc_code=PerfDBD"
"1611","ALMA","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1611&doc_yr=2015&doc_code=PerfDBD"
"1611","ALMA","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1611&doc_yr=2015&doc_code=ProjBDG"
"1611","ALMA","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1611&doc_yr=2015&doc_code=CGuide"
"1611","ALMA","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1611&doc_yr=2015&doc_code=DebtServ"
"1614","ASHLEY","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1614&doc_yr=2015&doc_code=CGuide"
"1614","ASHLEY","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1614&doc_yr=2015&doc_code=DebtServ"
"1614","ASHLEY","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1614&doc_yr=2015&doc_code=ProjBDG"
"1614","ASHLEY","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1614&doc_yr=2015&doc_code=PerfDBD"
"1615","BRECKENRIDGE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1615&doc_yr=2015&doc_code=ProjBDG"
"1615","BRECKENRIDGE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1615&doc_yr=2015&doc_code=PerfDBD"
"1615","BRECKENRIDGE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1615&doc_yr=2015&doc_code=DebtServ"
"1615","BRECKENRIDGE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1615&doc_yr=2015&doc_code=CGuide"
"1675","CAMDEN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1675&doc_yr=2015&doc_code=ProjBDG"
"1675","CAMDEN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1675&doc_yr=2015&doc_code=DebtServ"
"1675","CAMDEN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1675&doc_yr=2015&doc_code=CGuide"
"1675","CAMDEN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1675&doc_yr=2015&doc_code=PerfDBD"
"1736","CALUMET","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1736&doc_yr=2015&doc_code=CGuide"
"1736","CALUMET","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1736&doc_yr=2015&doc_code=DebtServ"
"1736","CALUMET","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1736&doc_yr=2015&doc_code=PerfDBD"
"1736","CALUMET","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1736&doc_yr=2015&doc_code=ProjBDG"
"1737","COPPER CITY","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1737&doc_yr=2015&doc_code=CGuide"
"1737","COPPER CITY","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1737&doc_yr=2015&doc_code=DebtServ"
"1737","COPPER CITY","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1737&doc_yr=2015&doc_code=PerfDBD"
"1737","COPPER CITY","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1737&doc_yr=2015&doc_code=ProjBDG"
"1812","BAD AXE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1812&doc_yr=2015&doc_code=ProjBDG"
"1812","BAD AXE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1812&doc_yr=2015&doc_code=CGuide"
"1812","BAD AXE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1812&doc_yr=2015&doc_code=DebtServ"
"1812","BAD AXE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1812&doc_yr=2015&doc_code=PerfDBD"
"1813","CASEVILLE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1813&doc_yr=2015&doc_code=CGuide"
"1813","CASEVILLE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1813&doc_yr=2015&doc_code=PerfDBD"
"1813","CASEVILLE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1813&doc_yr=2015&doc_code=DebtServ"
"1813","CASEVILLE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1813&doc_yr=2015&doc_code=ProjBDG"
"1815","ELKTON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1815&doc_yr=2015&doc_code=DebtServ"
"1815","ELKTON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1815&doc_yr=2015&doc_code=CGuide"
"1815","ELKTON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1815&doc_yr=2015&doc_code=PerfDBD"
"1815","ELKTON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1815&doc_yr=2015&doc_code=ProjBDG"
"1907","DELHI CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1907&doc_yr=2015&doc_code=ProjBDG"
"1907","DELHI CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1907&doc_yr=2015&doc_code=DebtServ"
"1907","DELHI CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1907&doc_yr=2015&doc_code=PerfDBD"
"1907","DELHI CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1907&doc_yr=2015&doc_code=CGuide"
"1920","EAST LANSING","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1920&doc_yr=2015&doc_code=ProjBDG"
"1920","EAST LANSING","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1920&doc_yr=2015&doc_code=PerfDBD"
"1920","EAST LANSING","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1920&doc_yr=2015&doc_code=DebtServ"
"1920","EAST LANSING","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1920&doc_yr=2015&doc_code=CGuide"
"2066","BELDING","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2066&doc_yr=2015&doc_code=ProjBDG"
"2066","BELDING","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2066&doc_yr=2015&doc_code=PerfDBD"
"2066","BELDING","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2066&doc_yr=2015&doc_code=CGuide"
"2066","BELDING","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2066&doc_yr=2015&doc_code=DebtServ"
"2069","CLARKSVILLE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2069&doc_yr=2015&doc_code=DebtServ"
"2069","CLARKSVILLE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2069&doc_yr=2015&doc_code=ProjBDG"
"2069","CLARKSVILLE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2069&doc_yr=2015&doc_code=PerfDBD"
"2069","CLARKSVILLE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2069&doc_yr=2015&doc_code=CGuide"
"2137","EAST TAWAS","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2137&doc_yr=2015&doc_code=PerfDBD"
"2137","EAST TAWAS","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2137&doc_yr=2015&doc_code=ProjBDG"
"2137","EAST TAWAS","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2137&doc_yr=2015&doc_code=DebtServ"
"2137","EAST TAWAS","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2137&doc_yr=2015&doc_code=CGuide"
"2183","CASPIAN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2183&doc_yr=2015&doc_code=CGuide"
"2183","CASPIAN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2183&doc_yr=2015&doc_code=PerfDBD"
"2183","CASPIAN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2183&doc_yr=2015&doc_code=ProjBDG"
"2183","CASPIAN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2183&doc_yr=2015&doc_code=DebtServ"
"2184","CRYSTAL FALLS","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2184&doc_yr=2015&doc_code=ProjBDG"
"2184","CRYSTAL FALLS","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2184&doc_yr=2015&doc_code=DebtServ"
"2184","CRYSTAL FALLS","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2184&doc_yr=2015&doc_code=CGuide"
"2184","CRYSTAL FALLS","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2184&doc_yr=2015&doc_code=PerfDBD"
"2185","GAASTRA","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2185&doc_yr=2015&doc_code=CGuide"
"2185","GAASTRA","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2185&doc_yr=2015&doc_code=DebtServ"
"2185","GAASTRA","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2185&doc_yr=2015&doc_code=ProjBDG"
"2185","GAASTRA","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2185&doc_yr=2015&doc_code=PerfDBD"
"2188","ALPHA","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2188&doc_yr=2015&doc_code=CGuide"
"2188","ALPHA","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2188&doc_yr=2015&doc_code=DebtServ"
"2188","ALPHA","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2188&doc_yr=2015&doc_code=ProjBDG"
"2188","ALPHA","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2188&doc_yr=2015&doc_code=PerfDBD"
"2271","BLACKMAN CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2271&doc_yr=2015&doc_code=CGuide"
"2271","BLACKMAN CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2271&doc_yr=2015&doc_code=ProjBDG"
"2271","BLACKMAN CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2271&doc_yr=2015&doc_code=DebtServ"
"2271","BLACKMAN CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2271&doc_yr=2015&doc_code=PerfDBD"
"2291","BROOKLYN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2291&doc_yr=2015&doc_code=DebtServ"
"2291","BROOKLYN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2291&doc_yr=2015&doc_code=ProjBDG"
"2291","BROOKLYN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2291&doc_yr=2015&doc_code=PerfDBD"
"2291","BROOKLYN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2291&doc_yr=2015&doc_code=CGuide"
"2292","CONCORD","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2292&doc_yr=2015&doc_code=ProjBDG"
"2292","CONCORD","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2292&doc_yr=2015&doc_code=DebtServ"
"2292","CONCORD","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2292&doc_yr=2015&doc_code=PerfDBD"
"2292","CONCORD","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2292&doc_yr=2015&doc_code=CGuide"
"2351","COMSTOCK CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2351&doc_yr=2015&doc_code=DebtServ"
"2351","COMSTOCK CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2351&doc_yr=2015&doc_code=ProjBDG"
"2351","COMSTOCK CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2351&doc_yr=2015&doc_code=PerfDBD"
"2351","COMSTOCK CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2351&doc_yr=2015&doc_code=CGuide"
"2352","COOPER CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2352&doc_yr=2015&doc_code=DebtServ"
"2352","COOPER CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2352&doc_yr=2015&doc_code=PerfDBD"
"2352","COOPER CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2352&doc_yr=2015&doc_code=CGuide"
"2352","COOPER CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2352&doc_yr=2015&doc_code=ProjBDG"
"2362","GALESBURG","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2362&doc_yr=2015&doc_code=DebtServ"
"2362","GALESBURG","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2362&doc_yr=2015&doc_code=ProjBDG"
"2362","GALESBURG","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2362&doc_yr=2015&doc_code=CGuide"
"2362","GALESBURG","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2362&doc_yr=2015&doc_code=PerfDBD"
"2366","AUGUSTA","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2366&doc_yr=2015&doc_code=CGuide"
"2366","AUGUSTA","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2366&doc_yr=2015&doc_code=PerfDBD"
"2366","AUGUSTA","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2366&doc_yr=2015&doc_code=DebtServ"
"2366","AUGUSTA","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2366&doc_yr=2015&doc_code=ProjBDG"
"2367","CLIMAX","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2367&doc_yr=2015&doc_code=CGuide"
"2367","CLIMAX","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2367&doc_yr=2015&doc_code=PerfDBD"
"2367","CLIMAX","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2367&doc_yr=2015&doc_code=ProjBDG"
"2367","CLIMAX","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2367&doc_yr=2015&doc_code=DebtServ"
"2452","ADA","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2452&doc_yr=2015&doc_code=ProjBDG"
"2452","ADA","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2452&doc_yr=2015&doc_code=CGuide"
"2452","ADA","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2452&doc_yr=2015&doc_code=PerfDBD"
"2452","ADA","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2452&doc_yr=2015&doc_code=DebtServ"
"2453","ALGOMA","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2453&doc_yr=2015&doc_code=DebtServ"
"2453","ALGOMA","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2453&doc_yr=2015&doc_code=CGuide"
"2453","ALGOMA","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2453&doc_yr=2015&doc_code=PerfDBD"
"2453","ALGOMA","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2453&doc_yr=2015&doc_code=ProjBDG"
"2454","ALPINE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2454&doc_yr=2015&doc_code=DebtServ"
"2454","ALPINE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2454&doc_yr=2015&doc_code=PerfDBD"
"2454","ALPINE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2454&doc_yr=2015&doc_code=CGuide"
"2454","ALPINE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2454&doc_yr=2015&doc_code=ProjBDG"
"2456","BYRON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2456&doc_yr=2015&doc_code=ProjBDG"
"2456","BYRON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2456&doc_yr=2015&doc_code=DebtServ"
"2456","BYRON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2456&doc_yr=2015&doc_code=CGuide"
"2456","BYRON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2456&doc_yr=2015&doc_code=PerfDBD"
"2457","CALEDONIA CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2457&doc_yr=2015&doc_code=DebtServ"
"2457","CALEDONIA CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2457&doc_yr=2015&doc_code=CGuide"
"2457","CALEDONIA CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2457&doc_yr=2015&doc_code=PerfDBD"
"2457","CALEDONIA CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2457&doc_yr=2015&doc_code=ProjBDG"
"2458","CANNON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2458&doc_yr=2015&doc_code=ProjBDG"
"2458","CANNON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2458&doc_yr=2015&doc_code=CGuide"
"2458","CANNON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2458&doc_yr=2015&doc_code=PerfDBD"
"2458","CANNON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2458&doc_yr=2015&doc_code=DebtServ"
"2459","CASCADE CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2459&doc_yr=2015&doc_code=DebtServ"
