"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"BUR 34-1047","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","34","8","7","Total","<NP>","Yes","132"
"SET 33-1031","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","5","9","Total","NP","Times Over Voted","0"
"KMR 46-1147","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","46","1","1","Total","<NP>","Yes","70"
"SHL 32-2552","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","NP","Registered Voters","501"
"PROVAN","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","45","3","1","Total","NP","Times Counted","182"
"KIR 01-2767","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","1","1","1","Total","NP","Times Under Voted","2"
"RED 48-2967","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","3","1","Total","NP","Times Under Voted","0"
"GLENDALE","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","8","9","Total","NP","Times Counted","156"
"FOUR LAKES","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","5","9","8","Total","NP","Times Counted","0"
"HORSESHOE","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3","5","3","1","Total","NP","Times Over Voted","0"
"BEL 48-0136","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","48","6","9","Total","<NP>","Yes","31"
"KMR 46-0535","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1","46","1","1","Total","NP","Times Under Voted","0"
"SHL 32-1020","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","32","1","7","Total","NP","Times Over Voted","0"
"SET 33-3081","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","5","9","Total","NP","Times Counted","88"
"M-V 05-3600","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1","5","9","8","Total","NP","Times Under Voted","0"
"FED 30-3110","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0"
"ENM 31-3248","Enumclaw School District No. 216 Enumclaw School District No. 216 Proposition No. 1","31","9","8","Total","<NP>","Yes","211"
"ISS 41-2401","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","41","3","8","Total","<NP>","No","73"
"BOT 01-1224","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","1","1","1","Total","NP","Times Over Voted","0"
"PROVAN","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","3","1","Total","NP","Times Under Voted","2"
"SHEFFIELD","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","45","3","1","Total","NP","Registered Voters","426"
"LFP 46-0652","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","46","1","7","Total","NP","Times Under Voted","11"
"SAM 45-2620","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","3","8","Total","NP","Times Over Voted","0"
"DES 33-0532","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","5","9","Total","NP","Times Under Voted","0"
"KEN 47-3408","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","5","8","Total","NP","Registered Voters","400"
"BIG BEND","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","3","1","Total","NP","Times Counted","16"
"FED 30-3095","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","<NP>","Yes","60"
"ALDER SPRINGS","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","45","3","1","Total","<NP>","Rejected","100"
"M-V 05-3717","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2","5","9","8","Total","<NP>","No","67"
"AVONDALE","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","3","1","Total","NP","Times Counted","112"
"KEN 47-1151","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","9","8","Total","NP","Registered Voters","466"
"SAM 45-3505","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","3","8","Total","NP","Times Counted","281"
"WOD 45-2734","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","45","1","1","Total","<NP>","Approved","114"
"FED 30-3599","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","<NP>","Yes","71"
"ISS 05-3559","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","5","3","8","Total","<NP>","No","49"
"NPK 33-0857","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","5","7","Total","<NP>","No","113"
"PIPELINE","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","9","8","Total","<NP>","No","26"
"SHL 32-0024","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","NP","Registered Voters","457"
"KIR 45-2423","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","6","1","Total","NP","Times Counted","318"
"RED 48-2967","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","3","1","Total","NP","Registered Voters","415"
"BEL 41-2556","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","41","9","9","Total","NP","Times Counted","204"
"FED 30-3090","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","<NP>","Yes","83"
"AUB 47-3455","Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1","47","7","8","Total","<NP>","No","33"
"WEEKS","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","3","1","Total","NP","Registered Voters","624"
"RED 48-3738","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Counted","124"
"SHL 32-0527","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","NP","Times Counted","128"
"KEN 47-3323","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","7","8","Total","<NP>","Yes","61"
"ALG 30-0014","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","8","Total","NP","Registered Voters","0"
"BEL 48-0126","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","48","6","9","Total","NP","Times Over Voted","0"
"ISS 05-0543","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","5","3","8","Total","NP","Times Over Voted","0"
"BEL 41-0333","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","41","9","9","Total","NP","Times Over Voted","0"
"WOD 45-2680","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","6","1","Total","<NP>","Rejected","0"
"RED 48-3415","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","3","1","Total","NP","Times Under Voted","3"
"KIR 45-3450","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","6","1","Total","NP","Times Under Voted","1"
"KMR 46-0696","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1","46","1","1","Total","<NP>","No","111"
"KIR 01-2561","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","1","1","1","Total","NP","Times Under Voted","4"
"SHADOW LAKE","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1","5","9","8","Total","NP","Registered Voters","624"
"MED 48-0750","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","48","6","1","Total","NP","Times Under Voted","3"
"BEL 48-2774","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","NP","Registered Voters","386"
"AUB 47-3585","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","7","8","Total","NP","Registered Voters","75"
"BEL 41-0460","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","9","9","Total","NP","Times Counted","186"
"WOD 45-0676","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","45","1","1","Total","<NP>","Approved","119"
"AUB 47-3585","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","7","8","Total","<NP>","No","14"
"BEL 48-0171","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","<NP>","Yes","81"
"SHL 32-3363","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","32","1","7","Total","NP","Registered Voters","413"
"WEBSTER","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","3","1","Total","<NP>","No","30"
"MEANDER","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","45","3","1","Total","NP","Times Under Voted","0"
"FED 30-3030","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","<NP>","Yes","59"
"BEL 41-3657","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","41","9","9","Total","<NP>","Yes","42"
"KIR 48-0633","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","6","1","Total","NP","Times Under Voted","4"
"BEL 48-2773","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","6","9","Total","NP","Registered Voters","291"
"BEL 41-0119","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","41","6","9","Total","NP","Times Counted","125"
"NEW 41-0878","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","41","9","9","Total","NP","Times Counted","61"
"AUB 47-2478","Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1","47","7","8","Total","NP","Registered Voters","500"
"FREEDOM","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","7","8","Total","NP","Times Over Voted","0"
"SWEENEY","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2","5","9","8","Total","NP","Times Counted","253"
"AUB 30-0067","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","8","Total","<NP>","Yes","26"
"WEBSTER","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2","45","3","1","Total","NP","Times Counted","113"
"MERGANSER","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","7","8","Total","NP","Times Over Voted","0"
"SNO-VALLEY","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2","5","3","1","Total","<NP>","Yes","15"
"B-D 05-3310","City of Black Diamond Ballot Synopsis of Recall Charges Against Councilmember Patricia Pepper, City of Black Diamond","5","9","8","Total","NP","Times Under Voted","4"
"ISS 05-3572","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","5","3","8","Total","NP","Times Counted","161"
"ISS 05-3711","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","5","3","8","Total","NP","Times Under Voted","3"
"SET 33-3066","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","5","9","Total","NP","Registered Voters","702"
"VALENCIA","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","5","9","9","Total","NP","Registered Voters","341"
"SAM 45-3293","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","3","8","Total","<NP>","Rejected","130"
"ISS 05-2806","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","5","3","8","Total","<NP>","Yes","98"
"KMR 46-3723","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1","46","1","1","Total","NP","Times Over Voted","0"
"KIR 45-2679","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","6","1","Total","<NP>","No","118"
"BEL 41-0101","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","41","9","9","Total","NP","Times Counted","168"
"KIR 48-3760","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","48","6","1","Total","NP","Times Over Voted","0"
"BEL 41-2554","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","41","9","9","Total","NP","Times Counted","207"
"AUB 47-2700","Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1","47","7","8","Total","NP","Times Over Voted","0"
"KMR 46-3723","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","46","1","1","Total","NP","Registered Voters","413"
"TANNER","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","5","9","8","Total","NP","Times Counted","193"
"BEL 48-0167","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","NP","Registered Voters","279"
"KEN 33-3629","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","33","7","8","Total","<NP>","Yes","12"
"SHL 32-0559","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","32","1","7","Total","<NP>","No","32"
"KIR 01-2678","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","1","1","1","Total","NP","Times Under Voted","0"
"KEN 47-3402","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","7","8","Total","<NP>","Yes","126"
"SHL 32-1178","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","32","1","7","Total","<NP>","Yes","73"
"MED 48-0750","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","48","6","1","Total","<NP>","No","126"
"BEL 48-0135","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","48","6","9","Total","NP","Times Counted","76"
"GRIFFITH","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","11","9","8","Total","NP","Times Over Voted","0"
"BEL 41-0011","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","41","9","9","Total","<NP>","No","19"
"BEL 41-2782","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","41","6","9","Total","<NP>","No","24"
"KIR 45-2910","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","45","6","1","Total","NP","Registered Voters","443"
"M-V 05-3510","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2","5","9","8","Total","<NP>","Yes","118"
"WELCOME LAKE","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","3","1","Total","<NP>","No","217"
"NPK 33-0851","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","5","7","Total","NP","Registered Voters","553"
"AUB 47-3538","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","7","8","Total","NP","Registered Voters","20"
"SHL 32-0917","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","32","1","7","Total","NP","Registered Voters","568"
"SALISH","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","45","3","1","Total","NP","Times Over Voted","0"
"SHL 32-0346","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","32","1","7","Total","<NP>","Yes","55"
"KIR 48-0644","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","6","1","Total","NP","Registered Voters","762"
"KIR 45-3646","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","6","1","Total","NP","Times Over Voted","0"
"RATTLESNAKE","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","5","3","8","Total","NP","Times Over Voted","0"
"FED 30-3042","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0"
"KIR 48-0628","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","6","1","Total","<NP>","Approved","131"
"FAIRGLEN","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","11","9","8","Total","<NP>","Yes","85"
"BEL 48-1049","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","<NP>","No","71"
"RED 48-3475","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","3","1","Total","NP","Times Counted","133"
"SHL 32-0346","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","NP","Registered Voters","275"
"MAY VALLEY","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","5","9","8","Total","NP","Registered Voters","515"
"ENM 31-0418","Enumclaw School District No. 216 Enumclaw School District No. 216 Proposition No. 1","31","9","8","Total","NP","Times Counted","239"
"RED 48-2467","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","6","1","Total","<NP>","Rejected","77"
"AUB 47-3538","Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1","47","7","8","Total","<NP>","No","68"
"BERRYDALE","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","7","8","Total","NP","Registered Voters","541"
"SHL 32-3556","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","NP","Registered Voters","445"
"VALENCIA","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1","5","9","9","Total","<NP>","Yes","2"
"COUGAR MTN","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","41","9","9","Total","NP","Times Under Voted","0"
"BOT 01-3420","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","1","6","1","Total","NP","Times Counted","117"
