"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Preeti Shridhar","11"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Peter Steinbrueck","12"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ray S. Armitstead","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ken Rogers","5"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Brooks Salazar","1"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Registered Voters","291"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Counted","46"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Under Voted","5"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Ryan Calkins","13"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Claudia Kauffman","5"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Bea Querido-Rico","7"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","John Creighton","16"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Registered Voters","291"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Counted","46"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Under Voted","7"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Ahmed Abdi","10"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Lisa Espinosa","4"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Stephanie Bowman","25"
"SEA 34-1517","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","King County Executive","34","8","7","Total","NP","Registered Voters","291"
"SEA 34-1517","King County Executive","34","8","7","Total","NP","Times Counted","46"
"SEA 34-1517","King County Executive","34","8","7","Total","NP","Times Under Voted","3"
"SEA 34-1517","King County Executive","34","8","7","Total","<NP>","Goodspaceguy","1"
"SEA 34-1517","King County Executive","34","8","7","Total","<NP>","Dow Constantine","37"
"SEA 34-1517","King County Executive","34","8","7","Total","<NP>","Bill Hirt","1"
"SEA 34-1517","King County Executive","34","8","7","Total","<NP>","Stan Lippmann","2"
"SEA 34-1517","King County Executive","34","8","7","Total","<NP>","Write-in","2"
"SEA 34-1517","King County Executive","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","NP","Registered Voters","291"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","NP","Times Counted","46"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Keith J. Whiteman","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Tiniell Cato","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Nikkita Oliver","9"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Jenny Durkan","16"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Gary E. Brose","1"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Mike McGinn","4"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Greg Hamilton","1"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Mary J. Martin","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Michael Harris","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Casey Carlisle","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Bob Hasegawa","4"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Jason Roberts","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Jessyn Farrell","3"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Larry Oberto","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Dave Kane","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Alex Tsimerman","1"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Harley Lever","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Lewis A. Jones","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","James W. Norton, Jr.","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Thom Gunn","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","<NP>","Cary Moon","6"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","NP","Registered Voters","291"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Counted","46"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Under Voted","5"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Eric W. Smiley","0"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ty Pethe","1"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pat Murakami","8"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ian Affleck-Asch","0"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","David Preston","7"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","M. Lorena González","25"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pauly Giuglianotti","0"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1517","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","NP","Registered Voters","291"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Counted","46"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Under Voted","7"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Rudy Pantoja","3"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Hisam Goueli","3"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Charlene D. Strong","1"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sheley Secrest","1"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Jon Grant","6"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Teresa Mosqueda","18"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sara E. Nelson","7"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Mac McGregor","0"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","291"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","46"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","16"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","22"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Registered Voters","250"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Counted","49"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","John Persak","8"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Richard Pope","4"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Fernando Martinez","1"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Preeti Shridhar","16"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Peter Steinbrueck","5"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ray S. Armitstead","2"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ken Rogers","4"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Brooks Salazar","1"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Registered Voters","250"
"SEA 34-1518","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Counted","49"
"SEA 34-1518","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1518","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Ryan Calkins","20"
"SEA 34-1518","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Claudia Kauffman","7"
"SEA 34-1518","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Bea Querido-Rico","4"
"SEA 34-1518","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1518","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","John Creighton","10"
"SEA 34-1518","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Registered Voters","250"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Cary Moon","8"
"SEA 34-1518","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Counted","49"
"SEA 34-1518","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Under Voted","9"
"SEA 34-1518","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Ahmed Abdi","20"
"SEA 34-1518","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1518","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Lisa Espinosa","3"
"SEA 34-1518","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Stephanie Bowman","16"
"SEA 34-1518","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","King County Executive","34","8","7","Total","NP","Registered Voters","250"
"SEA 34-1518","King County Executive","34","8","7","Total","NP","Times Counted","49"
"SEA 34-1518","King County Executive","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1518","King County Executive","34","8","7","Total","<NP>","Goodspaceguy","2"
"SEA 34-1518","King County Executive","34","8","7","Total","<NP>","Dow Constantine","37"
"SEA 34-1518","King County Executive","34","8","7","Total","<NP>","Bill Hirt","3"
"SEA 34-1518","King County Executive","34","8","7","Total","<NP>","Stan Lippmann","0"
"SEA 34-1518","King County Executive","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1518","King County Executive","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","NP","Registered Voters","250"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","NP","Times Counted","49"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Keith J. Whiteman","0"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Tiniell Cato","0"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Nikkita Oliver","5"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Jenny Durkan","13"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Gary E. Brose","1"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Mike McGinn","5"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Greg Hamilton","0"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Mary J. Martin","0"
"SEA 34-1518","City of Seattle Mayor","34","8","7","Total","<NP>","Michael Harris","1"
