"job_title","department","earnings","meta_row_index","meta_row_id"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","72306.46","637","21d4528810c0482d98a75472618e623b7413a23b"
"WTR RESOURCS/TREATMNT OPNS MGR","UT WATER PRODUCTION DIV","72272.56","638","fd1ab5a8962aa4317acc6b25d0e36d720ceafef1"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","72265.07","639","12f71d085f5a580b1d6ef9ef7caa8d6eb25b3227"
"CREW CHIEF","PARKS","72236.31","640","f2f65406e5465ee76d143f5bbd2b8fc73dd83062"
"CRIMINALIST - INACTIVE","INVESTIGATIONS","72224.53","641","dfaedc4354b99a8b4f160478dbd539b808aeddeb"
"CHIEF DEPUTY CITY CLERK","CITY CLERK'S OFFICE","72208.54","642","707c5d3bf3b9532b24ff9578a6201072087bfd0b"
"SR BUYER","PURCHASING","72208.28","643","b74105a393249733c471cf4e4bd1ff8be141240c"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","72197.19","644","9f22f8fdf835e0739e99666e5225a25631534e21"
"FINANCIAL ANALYST","UTILITY FINANCIAL OPERATIONS","72124.2","645","dbca2d54c5a1f0062a41de82a59e5408af64e35a"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","72116.61","646","48eb32480b30078b8daa1fd9dde82ed5dfc5a727"
"WEB PROGRAMMER ANALYST","INFORMATION TECHNOLOGY","72046.4","647","6cb5fabe4c32b2ff77c3ffe6cc8d558e6777ceb1"
"UTILITIES CUSTOMER FINANCE MGR","UTILITIES CUSTOMER CONNECTIONS","72003.5","648","d9bfdeefbc6b8000ae921bbd990304ac810b1f7b"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","71994.0","649","dbae27429c18904c0bd6c530245248207ebbc129"
"POLICY AND PROJECT MANAGER","CITY MANAGER'S OFFICE","71917.5","650","c389f4c15308a53118b0d460873e58c60a90b400"
"COMPENSATION ANALYST","HUMAN RESOURCES","71903.34","651","31528305459f07488c260464838fa0fc7d875799"
"POLICE OFFICER","PATROL","71808.0","652","8add6496e29c7ea189577bbbbcbd8d3795608bfa"
"CAPTAIN II - 40 HR/WK","POUDRE FIRE AUTHORITY","71749.24","653","e12ccffb8a91314a89978ee0158d1dc0cbb7aacf"
"POLICE OFFICER","PATROL","71738.01","654","6743c86616cd10836e6942fc1d3deb1aa012d927"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","71730.19","655","847d3288ea1bbea38c226aa13523285d42d21992"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","71512.47","656","ab115fb1a047c36a4aa1a981ad1e664eaf974e1a"
"ASSISTANT CITY ATTORNEY I","CITY ATTORNEY'S OFFICE","71504.83","657","696e279176ce7f4c34d381c7731341c999dd66b9"
"PARKS PROJECT MANAGER","PARKS","71488.4","658","3d81b32b362c39558ceae5cc79d66407fa32a5ab"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","71480.9","659","414700a76b9bb95a5b615ed91a78de88be1ed1b3"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","71397.44","660","76253efdff81a31f452091c816f96641f7d44709"
"POLICE OFFICER","PATROL","71328.82","661","c5b682d870e04a042c1d0080e06d0a67b50d360e"
"POLICE OFFICER","PATROL","71299.37","662","51bb76cbf1680a6a701c540632891d811b007e9a"
"CIVIL ENGINEER I","UT WATER UTILITIES ENGINEERING","71215.06","663","bbd5d88235ec2da31d543088773f1329dbe832e6"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","71025.89","664","1171f641e0be43724faa3c2b7e022031e88bc3db"
"ASSISTANT CITY FORESTER","PARKS","70990.74","665","291755f51a148231dfd394f5b90c85192828a85e"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","70902.27","666","e32b9805ad1e34302bc4914ac865212d39e5e29f"
"POLICE OFFICER","PATROL","70896.03","667","9c3c976b13480225893dc6d72745df76220256d6"
"POLICE OFFICER","PATROL","70758.77","668","44731030ea7ef820e3108b21e11eeb4545ff4e02"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","70696.76","669","233b5eddab8abdde118871c24d9b1ca94bee13c7"
"RECREATION SUPERVISOR","RECREATION","70674.65","670","0adc7ad730794a8293a02ee67f6a747e33a973fd"
"RECREATION SUPERVISOR","RECREATION","70674.64","671","13a57b23aff4b68788a22b96213842f97ffddb64"
"CONSTRUCTION INSPECTOR","STREETS","70669.31","672","cd19672027a169db0db8f73493e1aafaf290856e"
"ENVIRONMENTAL REGULATORY SPEC","UT REG & GOVT AFFAIRS DIV","70664.87","673","a0fda705e928ff63b17291d7a35fba652b3131fb"
"CONSTRUCTION INSPECTOR","ENGINEERING","70587.8","674","603b95613838afefcc31e01fd53895bbd25d5c01"
"BUILDING INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","70467.89","675","9f2cb59e010c9eee918426ce9d7b8b23cd3e0727"
"COMMUNICATIONS & ADMIN MANAGER","RIDE","70395.63","676","3977960ca935314b840b1153d4435f8f72901bb8"
"SUPERINTENDENT OF GOLF","PARKS","70328.64","677","95b2c2c8e0ba2968e07daf9737e349e063007800"
"PARTS SUPERVISOR","OPERATION SERVICES","70328.64","678","9982dac96fecec3715addbf665a2c3627d166f47"
"FORESTRY SUPERVISOR","PARKS","70270.1","679","268d802d575ffc3c3d59683c6bc549d76738205a"
"HUMAN RESOURCES PARTNER","HUMAN RESOURCES","70166.36","680","f59d7676846d1ed631f61b2ce7a651df2fd4b9ca"
"CREW CHIEF","PARKS","70131.86","681","8f8ac3dbb20602686a49d6f5a042d948743973fb"
"RESOURCE RECOVERY CHIEF","UT WTR RECLAMA & BIOSOLIDS DIV","70094.88","682","c28c97468fef0d6b1c4f35406383e3bf34a7f3ba"
"CRIMINALIST - INACTIVE","INVESTIGATIONS","69990.07","683","fd7ceb76992175a69d85678b50052cc80e337de6"
"SUPERINTENDENT OF GOLF","PARKS","69973.1","684","553619bb83efbd4d1c651f6daf8b75e8c16747ce"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","69922.37","685","16cb1bb40d57d7bf8154d6c84c3785ad3ac3b5ff"
"RECORDS MANAGER","POLICE INFORMATION SERVICES","69921.49","686","7d9c6db235f187227d505820681827c36ae3182e"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","69903.0","687","4e29415e775e8d6ae43ec8932516fe19fe92c83f"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","69861.07","688","920d5b4eefd3ab8c6d99c2456097fceb42db5052"
"BUILDING INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","69847.05","689","7d8c9f8289e2e42958d3826ea7d48c884f22c01f"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","69825.55","690","b8bbee173c5497acd9b7d571fbac71905dd445f8"
"CREW CHIEF","UT DRAINAGE SYSTEM DIV","69810.24","691","5d5a1ffff08bf0e8b12041e5d15e28d38fcd170d"
"WATER CONSERVATION MGR","UTILITIES CUSTOMER CONNECTIONS","69770.5","692","5e69df52ae02df97d35da2d32bbc4300597b9f1d"
"HUMAN RESOURCES PARTNER","HUMAN RESOURCES","69679.64","693","53bb09278df0c4f407c5453c736124f9023c7063"
"ELECTRIC METER TECH","UT STANDARDS ENGINEERING DIV","69672.63","694","a91b5d91ea5729641001c84f51967df20aa8e44b"
"MECHANIC","OPERATION SERVICES","69447.07","695","fbbff095cf75ec43e77d1e85eccfd8e4f3caa62d"
"ECON POLICY & PROJ MGR-INACTIV","ECONOMIC HEALTH OFFICE","69369.0","696","94c2c5a2057e2a330feba71ac500d2ab3fa30654"
"CREW CHIEF","UT COLLECTION SYSTEM DIV","69347.76","697","c7d1df7e4f53638468e52c479fc1001ef8a81927"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","69294.51","698","7d2423cf2fb6f3b844c491c81470ecef06d4630e"
"CITY PLANNER","COMM DEV & NEIGHBORHOOD SVCS","69192.7","699","fb66f2438b568b0707ad2de162ce34624f85ec69"
"ELECTRIC METER TECH","UT STANDARDS ENGINEERING DIV","69191.88","700","23c1b14b1867f05123a231c7f691e767b57ab530"
"MECHANIC","OPERATION SERVICES","69164.03","701","d4fac87831f4999532d3261ab14645238113664c"
"SUPERINTENDENT OF GOLF","PARKS","69163.11","702","0e733008e9ef89e436029fce683983138cf6ca2e"
"GIS PROGRAMMER/ANALYST","INFORMATION TECHNOLOGY","69067.52","703","f8435b5b43d98b36692b294ef8870a3cd4d33a77"
"RECREATION SUPERVISOR","RECREATION","69062.32","704","41354d18d18aa127d8443a0817d477c9894bbebd"
"ASSISTANT MUSEUM DIRECTOR","CULTURAL SERVICES","69013.34","705","19dfad328c8af19facb7b899ec4e8446a99871c9"
"POLICE OFFICER","PATROL","68861.5","706","b794140bc255b6e34d0bd2c22f1d3b6cfc891d25"
"REC FINANCE/BUSINESS ANALYST","RECREATION","68819.98","707","f6ab4f328d8ddc132658c999ec75f986d9d5485b"
"INTEGRATED LIB SYSTMS ADMINSTR","LIBRARY DISTRICT","68810.0","708","a4d9b16316873b567bcf5d6b2519e76310a433a8"
"POLICE OFFICER","PATROL","68692.75","709","c2624e7ba47b4c765279f8d67c7bc46ebbbd5971"
"SR NETWORK ENGINEER","INFORMATION TECHNOLOGY","68620.46","710","4803624183f1742601e4a45e1a9048f6afa132e6"
"SR SALES TAX AUDITOR","SALES TAX","68586.24","711","8a62b3a39c1e981654e2f453babfe3f9f5922855"
"KEY ACCOUNTS REP","UTILITIES CUSTOMER CONNECTIONS","68505.92","712","dbba8a67225d47f4af7addf2c1e715500ef8920a"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","68439.92","713","bd28f074483d24c9fc353452dcd70bdbc3506ac3"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","68429.22","714","ba7b946b442895d3729c937f819dcdaf39fd6616"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","68366.08","715","63c6dadf705ed39457bfea8039382c5f16129002"
"FACILITIES LOCATE SUPERVISOR","UT ELECTRIC SYSTEMS ENG DIV","68364.4","716","8bd0877878516fd55b7ea02737c6b8b07b9f8e45"
"POLICE OFFICER","PATROL","68345.83","717","30b4706f5122b00bd0fcf150f5581bb999df1db8"
"INSTRUMENT/ELECTRIC TECH","UT WATER PRODUCTION DIV","68316.61","718","8db8c8a7ddd7b25125bf3294dedf8d8e6d78912a"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","68310.9","719","541fd84d593f3e051bb4d254ac7d40da22e36b9b"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","68233.75","720","61ef3602a6f2ae9f71c87dabf288102969b65ef4"
"TELECOM TECHNICAL SPECIALIST","INFORMATION TECHNOLOGY","68154.14","721","4bb4ab7d0c915b8e4e1decafd8a14828276392a1"
"VICTIM SERVICES SUPERVISOR","INVESTIGATIONS","68146.6","722","6986c53548f68e127ea2232d7d74149d742b2a2c"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","68093.75","723","625c41b3558481a1b7734dab4a1c41e166d9659a"
"LEAD MECHANIC","OPERATION SERVICES","67871.14","724","cfbbc69e220d4e9e610f4bc246bc146e275553b5"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","67834.32","725","d604722b8ade946c52c34cf5b061775aa8d685af"
"CREW CHIEF","PARKS","67813.46","726","a0e4a757ea925a91baca776bb232a0250a8570cc"
"BUILDING INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","67711.04","727","dcbf854fba0d11fcc7c3491554d81dd782be54ec"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","67613.59","728","0a4a00ea820d65ab18e2c693e523fa89637a50e2"
"GIS PROGRAMMER/ANALYST","INFORMATION TECHNOLOGY","67445.48","729","999f24a63e9d6f0f5b4fa194b9386d4720811a30"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","67432.64","730","02400da521584020ae41de52c093a6c59bf79f76"
"TRANSPORTATION PLANNER","FC MOVES","67370.36","731","63bffed970b27fc23a8fa130f5b23fda578ea9bb"
"PLANS ANALYST","COMM DEV & NEIGHBORHOOD SVCS","67345.17","732","1cf939225faf223d574ce633d7832b27445c8d0e"
"TRAFFIC CONTROL SUPERVISOR","STREETS","67305.83","733","bb2b199ea2d2bc0e90dd86d469c600e71b057953"
"SR BUYER","OPERATION SERVICES","67302.47","734","e58e33e0b80b038c97c87a36586c80bfbff6713b"
"CREW CHIEF","UT COLLECTION SYSTEM DIV","67240.66","735","4994bc3804f03f65b385afd9b05a7508fa117d97"
"THERAPEUTIC RECREATION SPEC","RECREATION","67213.7","736","54ebde8ae929de7e350b6d79fe616b946b76f795"
"SYSTEMS SPECIALIST","INFORMATION TECHNOLOGY","67194.57","737","e17f54a9067c2372b96e02fe71f9403d163505a3"
"CONTROL & DATA SYS SPECIALIST","UT PROCESS & SUPERVIS CNTR DIV","67173.22","738","97b3fc06a8fb1934ea09d354a96af547f8fdeac2"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","67170.46","739","20e41422a6d3ba650d57df3109c205d83bcbc0c1"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","67157.04","740","e74239efee8ac995f8ef514bf5160f6329906800"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","67133.42","741","db4b8495e76b3b0a1a880e337a3bd254b011e1de"
"INDUSTRIAL PRETREATMENT SPEC","UT WTR RECLAMA & BIOSOLIDS DIV","67103.73","742","19f13e02179a9ded37431819a14b47a32899143e"
"LIBRARY MANAGER","LIBRARY DISTRICT","66884.89","743","82507f79c426bcb238da170de37e219c5e9c85d4"
"SR SOFTWARE ENGINEER","INFORMATION TECHNOLOGY","66725.34","744","b3770db09503a762276711513cc58df26f571229"
"LEAD CUSTOMER SERVICE REP","UTILITIES CUSTOMER CONNECTIONS","66710.1","745","34dcc121bc248eb5e2981fa56f6e858f343f125f"
"POLICE OFFICER","PATROL","66706.59","746","e44e8cce50bbed55f45e9ef66f8b8ea5f96240fa"
"CHANGE MANAGEMENT ANALYST","INFORMATION TECHNOLOGY","66690.04","747","4d15006b4b239ca9079ba2e673546060d0f69041"
"POLICE PUBLIC RELATIONS MGR","OFFICE OF THE CHIEF","66667.09","748","2d46a386cb4d67ecb4bb7e2640800a9535dc4b26"
"SR ENVIRONMENTAL PLANNER","ENVIRONMENTAL SERVICES","66658.02","749","aedb0643fa22d37002c3bf08a5bc6120041d5ff1"
"CONSTRUCTION INSPECTOR","STREETS","66638.88","750","8c7aa6b73111323082221c22e2248b0041e5ddf0"
"POLICE OFFICER","PATROL","66637.47","751","1f7b87bf2cd7814ac920e11c40c23e0ccc60d075"
"CREW CHIEF","NATURAL AREAS","66622.38","752","6bccb040da06be91485b3ba1a99e8a58e5dd4b4a"
"MECHANIC","OPERATION SERVICES","66553.43","753","dd00f06790f5599e1cb02c3649a466b8006cc1da"
"CONSTRUCTION INSPECTOR","STREETS","66538.03","754","0ecbd82cee0eeedb2a4a871c0ba77071e183c1d4"
"LEAD RANGER","NATURAL AREAS","66535.61","755","2b8e865454d91a38875b72412488e8901f9b6b2c"
"NEIGHBORHOOD SERVICES MANAGER","COMM DEV & NEIGHBORHOOD SVCS","66522.24","756","137b174ca548135b8418e1c4b35ef8b1be1dc2df"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","66510.86","757","c9507e2c749fe94d477eb5ec336df9ac71709e6c"
"SR BUYER","PURCHASING","66487.62","758","99a682c8c31423b5621d204b5df1f3a34c5285fd"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","66433.44","759","d91c08d8beaf562437677d84ed14a21c11dccbb3"
"SR POLICY AND PERSONNEL SPEC","POUDRE FIRE AUTHORITY","66415.74","760","60d96275db7078e7c554d6ac6f536ceb52bec929"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","66391.15","761","d41b74b5ba8c84a4d67070569824ad1bdf22a7f2"
"PROPERTY / EVIDENCE SUPERVISOR","POLICE INFORMATION SERVICES","66375.67","762","dafb5c8fcda1d9b6373e73bac8c1c8c28e4cfc41"
"POLICE RECORDS SUPERVISOR","POLICE INFORMATION SERVICES","66373.85","763","ad9e81906136103e2c84fb07e494a17596ba5453"
"TRAFFIC ENGINEERING TECH III","TRAFFIC","66320.77","764","245a7c8a53b2419eee719af2841ee935f06484d6"
"APPRENTICE LANDSCAPE ARCHITECT","PARK PLANNING & DEVELOPMENT","66311.77","765","88dd3feff39569cb8dc7c58aa39311089977be2a"
"POLICE OFFICER","PATROL","66268.02","766","345d39a17a9003ff61feffe199c1126ef80592cc"
"TRAFFIC ENGINEERING TECH III","TRAFFIC","66175.76","767","fb856fbee0dec8c86da60e46ed2e5c5e2a1dbf97"
"POLICE RECORDS SUPERVISOR","POLICE INFORMATION SERVICES","66171.95","768","5591936221fa4f3bfc61206aa8fa9378f0252941"
"FINANCIAL COORDINATOR","PARKING","66088.18","769","882448bdcf561ec869d2f8c8a4c7e64628c770e2"
"WATER UTILITY MAINT OPERATOR","UT DISTRIBUTION SYSTEM DIV","65952.85","770","051b6f1d74152f1e31e69b43c03f47868baafb4c"
"RECREATION SUPERVISOR","RECREATION","65891.91","771","690470a3b2b6474c487a8c8b95e718cfc3c02245"
"MASTER ELECTRICIAN","OPERATION SERVICES","65866.46","772","6935c64af425204df1b181bd0db8c519cd83f0d5"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","65827.68","773","8c59da21dce831d78d5ee497e47f2178e5ebc460"
"COMMUNITY SERVICE OFFICER","PATROL","65813.41","774","8faea3c87a5bca4eff88e8e6d0f7f229a371bd9a"
"SR BUYER","UTILITY FINANCIAL OPERATIONS","65735.2","775","b56474240ae9b3fab6a8bd8e329e56d639787a08"
"BUILDING INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","65721.69","776","202551d7223b1872125713aa67fdef44ec64bd5e"
"SR BUDGET & BOARD COORDINATOR","POUDRE FIRE AUTHORITY","65702.73","777","aae092469a6d63d99379b21a4e6829c0bc13048d"
"SURVEY PARTY  CHIEF","ENGINEERING","65699.84","778","f8875785af7c67d6891fc0221234495e1beee921"
"FINANCIAL COORDINATOR","TRAFFIC","65690.05","779","85e3b1e659188851dbecb2ad55eedec17ee08220"
"POLICE OFFICER","PATROL","65674.43","780","f34824cd3a302902cd41ae001da2373ddfb3ebff"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","65663.12","781","ef130e8137753a40d96e1abc3ac5acc8a0e5214f"
"ENVIRONMENTAL PLANNER","NATURAL AREAS","65661.81","782","85dba911acc1f662bbbb6b1ff50638e1337eea7f"
"COMMUNITY SERVICE OFFICER","PATROL","65651.07","783","1fe57c4397d771b32ca9b71ea535b6166ba26f71"
"CONTROL & DATA SYS SPECIALIST","UT PROCESS & SUPERVIS CNTR DIV","65639.52","784","dead2d30f486be09b7775732f6787dd7003ee7c4"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","65616.25","785","00a0c45adfd49148a2aaf6defa48321ffbd70607"
"OPERATIONS MANAGER","RIDE","65581.75","786","a59f29786efbddf6b805a67b4872ba11fd6033ac"
"CREW CHIEF","PARKS","65535.82","787","f355548bfb955a6f53b97d1c225dd38683ab9fbd"
"REAL ESTATE SPECIALIST III","OPERATION SERVICES","65529.6","788","1b5467c96ba7524b648f50549221b6a3f6c030ba"
"BUILDING INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","65500.56","789","448fbdecaeab4eae4f57068a459581e7c57e49ba"
"POLICE SERVICES TECHNICIAN","POLICE INFORMATION SERVICES","65381.79","790","58f2c7d87571194a722a1c41f9191b699187638d"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","65349.29","791","fe74afbc1c3a0c340b3ee8f3c3a5259cfe01e36e"
"CREW CHIEF","UT WATER METERS DIV","65209.86","792","08720d0ed0fed5cf347b1345a4fc88cb525d126b"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","65207.11","793","8aa1c7c9ea33433db0e72e24f2e1f990d59025ab"
"COMMUNITY SERVICE OFFICER","PATROL","65173.9","794","5884b7dd514d87092f0967b3b7374fdcc9f944ea"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","65152.8","795","df6376d211b366e84a2400d17320dbf3acfb49c5"
"POLICE OFFICER","PATROL","65127.41","796","d58e248baad36ad53afa357a50b452e0e23adfd1"
"FLEET MAINTENANCE TECHNICIAN","POUDRE FIRE AUTHORITY","65126.07","797","dbf035571ebfdb6690a68896db2d31c80209862f"
"COLLECTIONS MGR - LIBRARY","LIBRARY DISTRICT","65064.67","798","c607e7cf613cbb26f24ed33ade2fd3bb6b4da8c1"
"COMMUNITY SERVICE OFFICER","PATROL","65051.77","799","c43b359abe12528ed2418aacb63adba45ed14cf1"
"CREW CHIEF","UT DISTRIBUTION SYSTEM DIV","65026.27","800","5c10c8cf3f68ae0f0dfaa1b54721afcbeb64ac66"
"ROAD SUPERVISOR","RIDE","65010.22","801","1ce7dd9b20f40451860677457b1fd49b7d9ed1a9"
"POLICE OFFICER","PATROL","65001.26","802","1a07ac1144ec8ebc4694a9b749b6647c88eebfda"
"CIVIL ENGINEER I","ENGINEERING","64980.0","803","7a8370368f0fa4c1b6bff968a44be5789165dc54"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","64935.86","804","6865018b1ec684aaae997031ef0de4b82927aafb"
"CONSTRUCTION INSPECTOR","ENGINEERING","64889.96","805","5ef800231314b4c6f7ea0d405a1d571f1a1440c7"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","64843.22","806","22139061dc56fdc71e449cbfc5d739925585dd2d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","64752.71","807","7df23ded72f161debdaa63f5372936e7c93dd923"
"PERFORMANCE EXCELLNCE PROG MGR","CITY MANAGER'S OFFICE","64747.33","808","846a0d1ffa77a31dc1e2f2b92a09eed7ae1d46fe"
"CREW CHIEF","PARKS","64679.34","809","71d1aa94c400bc15f728205d9ac38a2d96f5ce5f"
"STREETS EQUIPMENT OPERATOR II","STREETS","64619.38","810","adbe9a502c41c62fe026fafb5a5d687fa8b520e0"
"CREW CHIEF","NATURAL AREAS","64616.24","811","642e8fe1b19050790807091bb12721ac03eb5fd4"
"CRIME ANALYST","OFFICE OF THE CHIEF","64584.91","812","51f4b7841c27f999dc8554dd5bfda850021e77f5"
"CREW CHIEF","PARKS","64517.81","813","51699f6c0e097774a3322bd17b183664306499dc"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","64442.51","814","91ab286d42d548cf7c3fcc7e6eaeae1d55030954"
"METER READER SUPERVISOR","UT STANDARDS ENGINEERING DIV","64385.23","815","ec965dbdc92b473e3e3e8c01dd1f05b9b2f0188b"
"MAINTENANCE SPECIALIST","UT WTR RECLAMA & BIOSOLIDS DIV","64369.48","816","30ab393750612fe6bb30715894df04e579f3409c"
"ENVIRO ED/PUBLIC INVOLV COORD","NATURAL AREAS","64357.27","817","5e7dbe9e188438790fe23027fc72a75b7ac295b3"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","64338.45","818","77fb75c9aafa7c8fad51dad1f7078752df8d8389"
"RECREATION SUPERVISOR","RECREATION","64331.45","819","c870f94ce9ddf05dd5ccbc2bc0fca7866cd5eca7"
"MAINTENANCE SPECIALIST","UT WTR RECLAMA & BIOSOLIDS DIV","64325.55","820","4dfb8634d593629b2b252da1ceca4aae0b3fda2e"
"CDBG/HOME PROGRAM ADMINSTR","SOCIAL SUSTAINABILITY","64295.15","821","b2e4c14b391accaea864c69c1f88bb9342d9f4b1"
"FINANCIAL COORDINATOR","UTILITY FINANCIAL OPERATIONS","64288.27","822","c0576ffe8b6bacbd99b71458b35e200f19123e17"
"VISUAL ARTS ADMINISTRATOR","CULTURAL SERVICES","64288.27","823","42329ca8143865450576e75948bb5ab8a98e2197"
"UTILITIES ADMIN SERVICES SUPV","UTILITIES MANAGEMENT","64245.35","824","bf414cb953e6606b778954968e57d09ac83aa7d0"
"CONSTRUCTION INSPECTOR","ENGINEERING","64218.76","825","90b943fb3343905fa140c53ba90d65354a937af4"
"ENVIRONMENTAL DATA ANALYST","ENVIRONMENTAL SERVICES","64174.54","826","f63d628361a0ba723c513a5e1955be5c3f8d2084"
"POLICE OFFICER","PATROL","64152.49","827","10dc89a83958b24f875bd182fa33b2a433cbf255"
"CREDIT/COLLECTIONS REP","UTILITIES CUSTOMER CONNECTIONS","64112.26","828","0298168f29fb7f035a4ae9a6a074de25df746088"
"MAINTENANCE SPECIALIST","UT WTR RECLAMA & BIOSOLIDS DIV","64095.91","829","a793db562a6899fae2e85dfb4811bbbb241ab6e2"
"GIS MAPPING TECHNICIAN","POUDRE FIRE AUTHORITY","64007.85","830","8524c188cc0a052aed59bec68f1d399f1c290831"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","63989.17","831","0e8e35d45bfdce98faf435b6f8f68a26e232520e"
"ENVIRONMENTAL PLANNER","ENVIRONMENTAL SERVICES","63915.07","832","44ba24f6e8019b8e5535141f08756b3113ad6029"
"ZONING INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","63818.89","833","e52ed69386c579b2b5be1ef418e6bebd212a84bc"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","63811.74","834","78435d611b88d9ebb733c5225a54069db203daa3"
"CITY PLANNER","COMM DEV & NEIGHBORHOOD SVCS","63774.73","835","cf94e28648b4269beee682bcc2da275fd6d0f444"
"CREW CHIEF","PARKS","63754.37","836","ee9041336f2469f5b41c85dbfd44353db90395f0"
"REAL ESTATE SPECIALIST III","OPERATION SERVICES","63720.61","837","91ba95e131fd76ea504d7e021f8d99425a20d527"
"RECRUITMENT SPECIALIST","HUMAN RESOURCES","63719.34","838","6ccd2b83f237aa03cffacf4ee9eda9c78c01b1b7"
"UTILTY BLDG/HVAC MTNANCE COORD","SAFETY AND SECURITY","63664.07","839","2ae1bff25c3f8bad52f50e78883450b3da237781"
"GIS PROGRAMMER/ANALYST","INFORMATION TECHNOLOGY","63584.26","840","3ed51c01215a0ccce86c9f0d26fe97db53f03778"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","63565.82","841","356ce0dd3279353d7d753a1f9e901c63ded6218c"
"LIBRARY MANAGER","LIBRARY DISTRICT","63520.16","842","98ebe61cb67d9685988371b2bc1fa02622359b3c"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","63509.6","843","3ead06eb8374dc38e0131971f02978ab8bd3084b"
"PUBLIC RELATIONS COORDINATOR","COMM. & PUBLIC INVOLVEMENT","63458.0","844","a310b94a385421a9663dcd89f71bdc5253419f15"
"SR BUDGET ANALYST","BUDGET","63455.23","845","2ddc54c8cb36675283e86a57b851df63066704f2"
"FINANCIAL ANALYST","RIDE","63453.47","846","c9f8e7719f4ecd02fcc916bc8a9c9aa0ac41f226"
"WATER UTILITY MAINT OPERATOR","UT DRAINAGE SYSTEM DIV","63439.73","847","daac5ce9c9bf9f855ea18d4c80dcb2378151e6a1"
"FINANCIAL ANALYST","OFFICE OF THE CHIEF","63431.85","848","07628400246d08ab0ab791c267c8c4bd1d5d88fb"
"TRANSIT PLANNER","RIDE","63430.03","849","74bffff98ef652451a2e9669aefa2113fef0605d"
"FINANCIAL ANALYST","FINANCE ADMINISTRATION","63428.73","850","2d704b09e7b1866610986b21c03e5911c94f47e5"
