"job_title","department","service_area","annual_salary_or_hourly_rate","pay_type","meta_row_index","meta_row_id"
"Analyst II, Apps Software","Information Technology","Information & Employee Svcs","91509.19","Annual Salary","583","85cda7ff6abf1c56bcc346ab37e699676dc4f64b"
"Manager, Public Engagement","Natural Areas","Community Services","91270.18","Annual Salary","584","e824f10f477f917962892b3872f02efd961d4412"
"Manager, Wellness","Human Resources","Information & Employee Svcs","91229.58","Annual Salary","585","7da8dcfbc859b24950f7b7f21fb46d4e2b1cb985"
"Sr Technical Project Manager","L&P Electrical Engineering","Utility Services","91162.6","Annual Salary","586","5a2afdd5cc376f046312a0405230df61422e65c5"
"Civil Engineer I","Streets","Planning, Dev & Transportation","91015.01","Annual Salary","587","31ea9d70d08cabd415e567b58ca22f524b40631c"
"Fleet Maintenance Supervisor","Poudre Fire Authority","Poudre Fire Authority","91000.0","Annual Salary","588","38e3aed8514a47115180bc4c3672a764b7668a7a"
"Manager, Econ Sustainability","Urban Renewal Authority","Sustainability Services","91000.0","Annual Salary","589","c8ee453f5b2d734548a8e88ddbb566a1b4531faf"
"Sr Technical Project Manager","L&P Electrical Engineering","Utility Services","90824.01","Annual Salary","590","3c5c70cdccc1d50a8724e8509a35f91aa3da4f75"
"Mechanical Engineer II","Utilities Customer Connections","Utility Services","90717.9","Annual Salary","591","bf0b70760ee71c3860f7fb2e8db4e6fff8e0bae4"
"Civil Engineer II","Ut Water UTL Engineering Div","Utility Services","90639.9","Annual Salary","592","60458d8efb4783667cdf15800b67e351735194fd"
"Manager, Sciences","Utilities Customer Connections","Utility Services","90626.71","Annual Salary","593","923777447f919f9cbce391e2612f4bb14ed7de8e"
"Electric Lineworker","L&P Electric Field Services","Utility Services","90610.0","Annual Salary","594","07f0dc4483c150d209bada505a794c83a7fedda4"
"Sr Project Manager","Police Information Services","Police Services","90388.6","Annual Salary","595","ba086b2da9ddb87a17921329513869549a39597a"
"Asst Fire Marshall II/ Non-Rot","Poudre Fire Authority","Poudre Fire Authority","90359.88","Annual Salary","596","751eab06e5d56bec997192eab3e448369fff8b5d"
"Sr Technical Project Manager","L&P Electrical Engineering","Utility Services","90340.58","Annual Salary","597","0c7a5bcbea0580d1f8c4b5bfee660c2601198e22"
"Specialist, Sciences","Ut Water Quality Services Div","Utility Services","90200.09","Annual Salary","598","ea48145f5d606f325f1a9b2af1b1c5b2f2abea21"
"Analyst II, Finance","Operation Services","Information & Employee Svcs","90188.9","Annual Salary","599","70045af1d7ffef34edb6af83af80661a19daad8d"
"Sr Planner, Transportation","FC Moves","Planning, Dev & Transportation","90188.9","Annual Salary","600","d8f8d62cdc7967df4e56826b66eeb5a84d649398"
"Analyst II, Finance","Community Services Admin","Community Services","90084.33","Annual Salary","601","a4692b849f5d94e195dde9601e4298681661efeb"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","90012.0","Annual Salary","602","1e14961fc03eb6f165f94931b7cf58b0431585db"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","90012.0","Annual Salary","603","1e14961fc03eb6f165f94931b7cf58b0431585db"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","90012.0","Annual Salary","604","1e14961fc03eb6f165f94931b7cf58b0431585db"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","90012.0","Annual Salary","605","1e14961fc03eb6f165f94931b7cf58b0431585db"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","90012.0","Annual Salary","606","1e14961fc03eb6f165f94931b7cf58b0431585db"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","90012.0","Annual Salary","607","1e14961fc03eb6f165f94931b7cf58b0431585db"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","90012.0","Annual Salary","608","1e14961fc03eb6f165f94931b7cf58b0431585db"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","90012.0","Annual Salary","609","1e14961fc03eb6f165f94931b7cf58b0431585db"
"Sr Analyst, IT Security","Information Technology","Information & Employee Svcs","89980.8","Annual Salary","610","5d82f88479531bdcee1b78b6ebc678ba27d02ac2"
"Sr Supervisor, Emergency Comms","Police Information Services","Police Services","89940.0","Annual Salary","611","77687d1a58baac85be06fb4828534e2496e85226"
"Sr Supervisor, Emergency Comms","Police Information Services","Police Services","89940.0","Annual Salary","612","77687d1a58baac85be06fb4828534e2496e85226"
"Sr Supervisor, Emergency Comms","Police Information Services","Police Services","89940.0","Annual Salary","613","77687d1a58baac85be06fb4828534e2496e85226"
"Sr Supervisor, Emergency Comms","Police Information Services","Police Services","89940.0","Annual Salary","614","77687d1a58baac85be06fb4828534e2496e85226"
"Sr Supervisor, Emergency Comms","Police Information Services","Police Services","89940.0","Annual Salary","615","77687d1a58baac85be06fb4828534e2496e85226"
"Sr Supervisor, Emergency Comms","Police Information Services","Police Services","89940.0","Annual Salary","616","77687d1a58baac85be06fb4828534e2496e85226"
"Civil Engineer II","Ut Water UTL Engineering Div","Utility Services","89891.62","Annual Salary","617","dc18945a85068f6edf59a9deb549e96ddf648f6d"
"Sr Specialist, Sciences","Ut Enviro Regulatory Affairs","Utility Services","89872.31","Annual Salary","618","85da7ce07a9ce9c03a68ef313c875b9f6aa1f5b7"
"Analyst II, Apps Software","Information Technology","Information & Employee Svcs","89767.0","Annual Salary","619","6e6cf0e0e9f93ccccd760cec7e0708a91469c794"
"Sr Specialist, Sciences","Ut Enviro Regulatory Affairs","Utility Services","89759.2","Annual Salary","620","02081e09cf1a3ea24ddf37268f0aa676e375bcf3"
"Civil Engineer II","Streets","Planning, Dev & Transportation","89739.01","Annual Salary","621","3eb21d7151c1e7b2f599df6b34ac59b1787918e7"
"Manager, Customer Support","Utilities Customer Connections","Utility Services","89685.38","Annual Salary","622","b22b8a1337db61a1c34524f77dddd16fa653c985"
"Analyst II, Apps Software","Information Technology","Information & Employee Svcs","89310.24","Annual Salary","623","1e79c6930cb6ecdd5e10e83dde9f35f579f6c1e5"
"Manager, Marketing","Utilities Customer Connections","Utility Services","89280.14","Annual Salary","624","020390ae6f760de4bbf60f94d6c30502f1adf372"
"Manager, Compliance","Transfort / Parking Services","Planning, Dev & Transportation","89249.98","Annual Salary","625","46f4408f31adb93854b298f2163d928902d77b1b"
"Sr Analyst, Business","Finance Administration","Financial Services","89156.6","Annual Salary","626","b8f2379aa17c13e1ede2ce6369186aed20bb7ec2"
"Sr Planner, City","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","89130.2","Annual Salary","627","372d7678e92fac8bfa11a708cf7fb507c3061ad5"
"Lead Specialist, Sciences","Ut Water Quality Services Div","Utility Services","89005.42","Annual Salary","628","8782f702cbd38e08a95e6286c099a681cc0406bd"
"Civil Engineer II","Engineering","Planning, Dev & Transportation","89000.08","Annual Salary","629","de5cf44a6308d2512077b8523038f8a63e6a8351"
"Engineer II, Systems","Information Technology","Information & Employee Svcs","88992.02","Annual Salary","630","41f241f4e7554c76a5ebe461c7e59d522c076d18"
"Civil Engineer II","Ut Water UTL Engineering Div","Utility Services","88926.4","Annual Salary","631","7fe92d4a32add0b7046a1c52a93cf758f0208fbe"
"Sr Technical Project Manager","L&P Electrical Engineering","Utility Services","88891.82","Annual Salary","632","12d302616807866d272d3f1b3ca361333818fd94"
"Library Manager II","Library District","Library District","88767.33","Annual Salary","633","5978884326f3adf44a2542033f215a3c6199d258"
"Manager, Social Sustainability","Social Sustainability","Sustainability Services","88763.48","Annual Salary","634","724f88d4ce80dc6f5a3b391fa7d5c804c910d545"
"Lead Specialist, Forestry","Parks","Community Services","88709.83","Annual Salary","635","354799f11982da39bd0ec417d0a66141d0483d74"
"Integrated Library Sys Admnstr","Library District","Library District","88667.65","Annual Salary","636","d47c639be2e8df30bb67393055c16e380847990a"
"Civil Engineer II","Ut Water UTL Engineering Div","Utility Services","88661.6","Annual Salary","637","a10a9981a4cc6f0a3de05278ca49a75ab7f86927"
"Manager, Env Sustainability","Environmental Services","Sustainability Services","88617.08","Annual Salary","638","e81a0d1406a7d5493738ebb063634fb5c0e99e38"
"Manager, Env Sustainability","Environmental Services","Sustainability Services","88600.0","Annual Salary","639","9736066195117b555bddaf535112da4f7581887e"
"Sr Supervisor, Parks","Parks","Community Services","88558.44","Annual Salary","640","1e69bea22ee6d1788874d9dd8003f4324391e29b"
"Lead Specialist, Occptnl Hlth","Safety & Risk Management","Financial Services","88400.0","Annual Salary","641","e5b51613badca1f9d3e6350387c0acd9670565d4"
"Analyst II, Apps Software","Information Technology","Information & Employee Svcs","88388.49","Annual Salary","642","d74354cd556928544c153ff87599204d2abc6ddf"
"Sr Analyst, Finance","Information Technology","Information & Employee Svcs","88322.73","Annual Salary","643","17c1556a860a76242b15cef6c8f4ac57e6a54a4c"
"Sr Supervisor, Forestry","Parks","Community Services","88232.92","Annual Salary","644","557c7e83dff9622c7298e0ddca2af5350bdd3885"
"Sr Planner, City","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","88192.04","Annual Salary","645","55ae393cbe461a364ca36018e832c9f360ab412e"
"IT Analyst","Poudre Fire Authority","Poudre Fire Authority","88020.14","Annual Salary","646","553dfffda5c25166c2876d6db0a9466062f5d870"
"Director of Finance & Bus Ops","Library District","Library District","87838.4","Annual Salary","647","a1726d56b9460db63de9ceb8cf67f989c5c4f3b3"
"Manager, Cultural Services","Cultural Services","Community Services","87819.68","Annual Salary","648","233ecca4e3aa55bc52ee8c7af985da1f60faa3ab"
"Supervisor, Bldg & Dev Rev","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","87807.98","Annual Salary","649","fba8a22248d20c6b441c2143b5dad92c4bb9963e"
"Manager, Graphic Design","Comm. & Public Involvement","Information & Employee Svcs","87683.72","Annual Salary","650","e731684347aa17d1a59ac11f9f0c28f86b54d81f"
"Sr Supervisor, Sciences","Ut Water Quality Services Div","Utility Services","87609.6","Annual Salary","651","14da49e9baf009db4c18ca1c03623f9e6d456809"
"Sr Supervisor, Sciences","Ut Wtr Reclama & Biosolids Div","Utility Services","87595.16","Annual Salary","652","b8bebd18e4b240ab7ff770bc23276eb875e4a94f"
"Analyst II, Apps Software","Information Technology","Information & Employee Svcs","87560.58","Annual Salary","653","cd6e2d051857a5afa210660c33d0e7a4168fb627"
"Sr Architect, Landscape","Park Planning & Development","Community Services","87507.7","Annual Salary","654","035d0b91ccc371307df69a6faed1bae12e594d91"
"Electric Lineworker","L&P Electric Field Services","Utility Services","87377.0","Annual Salary","655","628753430400bba1a68136bc9885650a81558e05"
"Supervisor, Plant Operations","Ut Water Production Div","Utility Services","87308.15","Annual Salary","656","67e5957b4f4dd8e5b66854074ec7f262041d4503"
"Criminalist","Investigations","Police Services","87082.92","Annual Salary","657","c11dc088672f2c0e33b8dee68ac7671d63cf449a"
"Manager, Recreation","Recreation","Community Services","86999.9","Annual Salary","658","b38bf1790910e4a83573a06f8bf87ec93125bf48"
"Lead Building Inspector","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","86581.0","Annual Salary","659","246e394aef7db4cf975a5e07d0caf3f841958aa5"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","660","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","661","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","662","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","663","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","664","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","665","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","666","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","667","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","668","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","669","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","670","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","671","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","672","121b347012a9268ac67d47916aab9e8c0919e14f"
"Firefighter II - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","86528.0","Annual Salary","673","121b347012a9268ac67d47916aab9e8c0919e14f"
"Sr Planner, City","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","86519.92","Annual Salary","674","d24dfb92389748c263356e6080a823733535f200"
"Sr Planner, City","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","86519.16","Annual Salary","675","ae6eefadd90213e69c4d3f265b27c6fb5d6e2566"
"Sr Supervisor, Maintenance","Ut Water Production Div","Utility Services","86477.74","Annual Salary","676","eee4846f1a037f2f34ff9a1057c93671e3cdc6a4"
"Engineer II, Network","Broadband","Utility Services","86399.91","Annual Salary","677","b9d11560619daac6ad3d0a2ca0f98d2817da8c2f"
"Sr Supervisor, Sciences","Ut Water Production Div","Utility Services","86367.05","Annual Salary","678","2cf2a7c34b9da86ff99a41390bf997a0d283399c"
"Manager, Customer Support","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","86364.54","Annual Salary","679","b06a6ae1f26b76126169fda3be47b8482ab65d0d"
"IT Analyst","Poudre Fire Authority","Poudre Fire Authority","86294.0","Annual Salary","680","2fcdd4f8193fa5f181c551703bb2a2391d593362"
"Chemist","Ut Water Quality Services Div","Utility Services","85983.9","Annual Salary","681","549f52ff2c5539b10310129fca62ec7326b0d5bc"
"Civil Engineer II","Streets","Planning, Dev & Transportation","85920.35","Annual Salary","682","100bf36b66126bade234acbc052db0c167ef706d"
"Sr Supervisor, Recreation","Recreation","Community Services","85853.62","Annual Salary","683","7c22258e5db33bd5a5767859dc02cd8d58396bd9"
"Chemist","Ut Water Production Div","Utility Services","85817.26","Annual Salary","684","4f2720405a79ce5aabf69b3ade28fd5f31fec347"
"Sr Facilities Project Manager","Operation Services","Information & Employee Svcs","85696.0","Annual Salary","685","80b5db4f482cba64eca2cac2e10f6b870a3d09dc"
"Chemist","Ut Water Quality Services Div","Utility Services","85567.31","Annual Salary","686","feffaf75f653b00ae3f63fe4c3145ac66d36bb60"
"Analyst II, GIS","Information Technology","Information & Employee Svcs","85419.52","Annual Salary","687","4a419865b4b25e5241da0fa5c54be72b1eba7243"
"Police Officer","Special Operations","Police Services","85386.0","Annual Salary","688","5be7ed5d434d39ec342d9b84cdd416ee27a23c44"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","689","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","690","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","691","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Special Operations","Police Services","85386.0","Annual Salary","692","5be7ed5d434d39ec342d9b84cdd416ee27a23c44"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","693","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","694","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","695","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","696","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","697","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","698","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","699","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","700","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","701","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","702","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","703","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","704","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","705","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","706","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","707","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","708","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","709","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","710","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","711","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Patrol","Police Services","85386.0","Annual Salary","712","87284e8ad9bae3c038bf44e217f62027d21aac8a"
"Police Officer","Police Administration","Police Services","85386.0","Annual Salary","713","6f7a1a64fc593e0fb7de15f225f1607a7efa02d1"
"Police Officer","Police Administration","Police Services","85386.0","Annual Salary","714","6f7a1a64fc593e0fb7de15f225f1607a7efa02d1"
"Police Officer","Police Administration","Police Services","85386.0","Annual Salary","715","6f7a1a64fc593e0fb7de15f225f1607a7efa02d1"
"Police Officer","Police Administration","Police Services","85386.0","Annual Salary","716","6f7a1a64fc593e0fb7de15f225f1607a7efa02d1"
"Police Officer","Police Administration","Police Services","85386.0","Annual Salary","717","6f7a1a64fc593e0fb7de15f225f1607a7efa02d1"
"Collections Manager","Library District","Library District","85384.14","Annual Salary","718","7bc2c0a8f0983074d0ef88da8d681718d6716258"
"Library Manager","Library District","Library District","85383.22","Annual Salary","719","8273e9647834916e3df3758c8d78842b784f20f8"
"Chemist","Ut Water Quality Services Div","Utility Services","85234.03","Annual Salary","720","cc386118b4d9e5c7914ca249200c3e495ac0aee3"
"Civil Engineer I","Ut Distribution System Div","Utility Services","85062.16","Annual Salary","721","73bf6f73f92504f6dd87eb0286fa6515d904bf6e"
"Engineer II, Network","Broadband","Utility Services","85000.0","Annual Salary","722","e99ed2b7e9f76e3a32ae3ce4247ba176a7bdc584"
"Sr Supervisor, Fleet","Operation Services","Information & Employee Svcs","84944.16","Annual Salary","723","e195220e0b7f17e80570093216db9bbc755a542b"
"Mechanical Engineer II","Utilities Customer Connections","Utility Services","84859.06","Annual Salary","724","9a523df7c7d8d7ca5bf9654b702f8deb5b76e621"
"Mechanical Engineer II","Utilities Customer Connections","Utility Services","84859.06","Annual Salary","725","9a523df7c7d8d7ca5bf9654b702f8deb5b76e621"
"Sr Specialist, Parks","Parks","Community Services","84833.63","Annual Salary","726","ec8adcc24d830fad8642d546209ecd569612fab5"
"Electronic Technician II","L&P Electrical Engineering","Utility Services","84641.0","Annual Salary","727","8607897d9e7bb2d4e5ce6ebe85ecf4f11b62cfb1"
"Chemist","Ut Water Quality Services Div","Utility Services","84637.58","Annual Salary","728","f0ee711e718482206e83fd7abcdd621ef81bd1fc"
"Sr Supervisor, Transportn Ops","Traffic","Planning, Dev & Transportation","84573.38","Annual Salary","729","b85533d99f104231274248b1e98d410abb345bbd"
"Sr Supervisor, Transportn Ops","Streets","Planning, Dev & Transportation","84573.38","Annual Salary","730","f36080bd699b57975f7ab3685f84f9f1cfc423b2"
"Sr Analyst, Administration","City Clerk's Office","Executive Services","84460.22","Annual Salary","731","dcb2e49245d8332d2b0d8193f2227828f510ac50"
"Sr Facilities Project Manager","Operation Services","Information & Employee Svcs","84460.1","Annual Salary","732","58c52b7ffc102137e4704f95dadf4adab1929038"
"Partner, Human Resources","Human Resources","Information & Employee Svcs","84457.89","Annual Salary","733","272bf8729c02b675128e668268658d62ff234fdf"
"Sr Supervisor, CSO","Patrol","Police Services","84298.0","Annual Salary","734","889d843695ec3aea06e910d7a225bdfb8d60f054"
"Sr Supervisor, Plant Ops","Ut Wtr Reclama & Biosolids Div","Utility Services","84296.82","Annual Salary","735","a64c62a5234b6ce4ef6adc30c959300dc569265c"
"Sr Specialist, Outreach","Investigations","Police Services","84272.09","Annual Salary","736","e94bee62d6a569fde78c2765cfb54052b5db6210"
"Analyst II, Apps Software Dev","Information Technology","Information & Employee Svcs","84159.92","Annual Salary","737","3e9509f83eb303d44c6120438bc20bc5509cd8f5"
"Community Services Manager","Library District","Library District","84107.58","Annual Salary","738","8bf412afa3503906959ee8cf5975030b0cdfe363"
"Sr Supervisor, Recreation","Recreation","Community Services","83856.64","Annual Salary","739","4b51cec9408b589a8030f78b59d2d9e440c8d31b"
"Lead Specialist, Safety","Safety & Risk Management","Financial Services","83720.0","Annual Salary","740","171676f9ad0b000d6e5677dcb9d0c753ea0b64bb"
"Project Manager","L&P Electrical Engineering","Utility Services","83578.21","Annual Salary","741","6e60a8fd84d93e0dcdb451245196cfd2765a536d"
"GIS Mapping Analyst","Poudre Fire Authority","Poudre Fire Authority","83522.66","Annual Salary","742","df9900dff8bf3bd704ed3a374c851837feba4381"
"Sr Specialist, Sciences","Ut Enviro Regulatory Affairs","Utility Services","83448.2","Annual Salary","743","d70abfeae532170ff4baf1d709022ebe6f5cc331"
"Sr Supervisor, Natural Areas","Natural Areas","Community Services","83430.14","Annual Salary","744","d6ee55b2aa1b19f42b8153773b37e68b24b809d8"
"Lead Spc, Soc Sustainability","Social Sustainability","Sustainability Services","83365.33","Annual Salary","745","5f26c0dcbf1767c03d6e857f29b68ac259c2289b"
"Sr Analyst, Finance","Sustainability Services Admin","Sustainability Services","83191.53","Annual Salary","746","e31ce3b59f4e13b7beac92794ccefd31f10d5f9b"
"Analyst I, Apps Software","Information Technology","Information & Employee Svcs","83003.61","Annual Salary","747","9807cbe502c507b69b558df56b3312ba109efb42"
"Analyst II, Benefits","Human Resources","Information & Employee Svcs","82680.0","Annual Salary","748","f6d286664cfa6ad76e2b40d9e815eecf204c32ea"
"Sr Supervisor, Facilities","Operation Services","Information & Employee Svcs","82482.4","Annual Salary","749","e03f3fb430f06d470d6b0b5e275086e931484988"
"Engineer I, Fiber","Broadband","Utility Services","82482.4","Annual Salary","750","059d5ef4050d5dfbf408a20834eb69b10f36c8e5"
"Sr Accountant","Accounting and Treasury","Financial Services","82396.75","Annual Salary","751","0d43fc7e67797c1a6a6a7a8f64bd1f6a5baf8f70"
"Sr Project Manager","Ut Water Resources Div","Utility Services","82000.1","Annual Salary","752","e22134e45ad87f2358fb0dcdc6acc14e92bf37b0"
"Administrator I, Systems","Information Technology","Information & Employee Svcs","81681.6","Annual Salary","753","380638b635d109c6ff80adaf480bf6ae32ca3c9d"
"Lead Spc, Process Improvement","Budget","Financial Services","81619.2","Annual Salary","754","a16caf4fcd8c2e2a21c9d47a67c4a94d4d57a185"
"Fleet Maintenance Technician","Poudre Fire Authority","Poudre Fire Authority","81614.0","Annual Salary","755","ce440d0b9952fa6543b60d9c4cc5e8ec4b6eb6bd"
"Sr Planner, Environmental","Natural Areas","Community Services","81411.28","Annual Salary","756","af8cadf4267117da0a1019f3a7884d5a60c9455a"
"Sr Supervisor, Natural Areas","Natural Areas","Community Services","81369.96","Annual Salary","757","50d1306353176b839cd17716c8f48d0f2241ac04"
"Lead Specialist, Safety","Safety & Risk Management","Financial Services","81312.6","Annual Salary","758","57791187719befc34b82613803ef175f8fedf894"
"Sr Analyst, Budget","Budget","Financial Services","81016.0","Annual Salary","759","76285b2f849e2de0944e9d71c655ff171e8bea81"
"Sr Buyer","Purchasing","Financial Services","81007.01","Annual Salary","760","168238777a16e1966349bb428986be8c2d6854e3"
"Sr Supervisor, Cust Support","Utilities Customer Connections","Utility Services","80960.81","Annual Salary","761","e58bac7e45393536684f950625cf3e6dbe0ccfaf"
"Chemist","Ut Water Quality Services Div","Utility Services","80821.44","Annual Salary","762","f5be4811fd938ef997be0cfc53d0708e50162654"
"Sr Supervisor, HRIS","Human Resources","Information & Employee Svcs","80757.05","Annual Salary","763","5572245a19ee6a628c332249768f212802dc05d4"
"Sr Supervisor, Fleet","Operation Services","Information & Employee Svcs","80365.71","Annual Salary","764","f591c06643285adfa8165f3d31670edfbb26fbbd"
"Analyst II, Finance","PDT Administration","Planning, Dev & Transportation","80340.0","Annual Salary","765","b5722eb8079e7e818e8c16884b4fd26488b94f67"
"Analyst II, Finance","Recreation","Community Services","80330.65","Annual Salary","766","c89d2100af9d6734db137cad2608f8cae84de6b3"
"Partner, Human Resources","Human Resources","Information & Employee Svcs","80293.79","Annual Salary","767","0c4b88b34a8acd5ddbeaa3862818b97ebef7876c"
"Sr Tech, Processing Support","Investigations","Police Services","80228.0","Annual Salary","768","af24f01f801746342acc2d95b1f584360c5e4189"
"Chief Deputy City Clerk","City Clerk's Office","Executive Services","80136.14","Annual Salary","769","37dc9be353edb6329f9513759bb865d575d0d9eb"
"Sr Buyer","Purchasing","Financial Services","80117.44","Annual Salary","770","42ac2e7b3c75b26a52c7a20d7add9ad7f137eb7d"
"Sr Buyer","Operation Services","Information & Employee Svcs","80080.0","Annual Salary","771","e727ba58851a8f3da042b4bc1ba092ea29922221"
"Sr Buyer","Purchasing","Financial Services","80015.09","Annual Salary","772","e2e8abfbdd9beb60703a304b524935febee807b2"
"Analyst I, Apps Software","Information Technology","Information & Employee Svcs","80007.46","Annual Salary","773","1e9e0aea454e4b19ac961e218f64a67f5bb3ff4c"
"Auditor II, Sales Tax","Sales Tax","Financial Services","80000.0","Annual Salary","774","9f4a2065fb534b828cc0869381134cdaa949792a"
"Technical Project Manager","Broadband","Utility Services","80000.0","Annual Salary","775","0ce13707c269e96701436eb9608c50180eb48fa2"
"Lead Specialist, Natural Areas","Natural Areas","Community Services","79911.52","Annual Salary","776","0335b292a49f168aa4fc1d8ab355902e4823942e"
"Chemist","Ut Water Quality Services Div","Utility Services","79896.11","Annual Salary","777","28acf2082512dacd3df4e14f13873ac9ec8de432"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","778","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","779","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","780","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","781","3c91b5f7d6193a96fe316d99b76fd1637830068e"
