"county","fips","year","zip","tests","less_than_5_mcg_dl","_5_10_mcg_dl","_10to15","_15","total_eblls","percent","rate_per_1_000","zip_code_location","county_location"
"Onondaga","67","2020","13166","1",,,"0","0","0","0.0","0","
,  
(43.055291, -76.559355)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13202","103",,,,,,,,"
,  
(43.050827, -76.1483)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13203","239","210","21",,,"8","0.033","33","
,  
(43.060624, -76.139954)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13204","311","291","17",,,,,,"
,  
(43.052042, -76.177065)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13205","270","229","23","7","11","18","0.067","67","
,  
(43.006472, -76.148241)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13206","226",,,,,,,,"
,  
(43.070202, -76.106706)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13207","207","192","11",,,,,,"
,  
(43.017354, -76.167626)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13208","441","394","34","6","7","13","0.029","29","
,  
(43.072766, -76.147309)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13209","151",,,"0","0","0","0.0","0","
,  
(43.0854, -76.25172)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13210","191",,,,,,,,"
,  
(43.034249, -76.126286)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13211","102",,,,,,,,"
,  
(43.098535, -76.13219)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13212","212","209","0",,,,,,"
,  
(43.11096, -76.13928)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13214","100","100","0","0","0","0","0.0","0","
,  
(43.036965, -76.073608)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13215","177",,,"0","0","0","0.0","0","
,  
(42.97512, -76.22634)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13219","178","178","0","0","0","0","0.0","0","
,  
(43.040139, -76.21702)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13224","118",,,,,,,,"
,  
(43.042678, -76.101087)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13244","1",,,"0","0","0","0.0","0","
,  
(43.041575, -76.133784)","
,  
(43.00653, -76.196117)"
"Ontario","69","2020","14424","238","228","10","0","0","0","0.0","0","
,  
(42.843523, -77.301225)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14425","158",,,"0","0","0","0.0","0","
,  
(42.95838, -77.31024)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14432","46",,,"0","0","0","0.0","0","
,  
(42.963132, -77.147698)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14456","194","186","6",,,,,,"
,  
(42.862982, -76.997939)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14466","6","6","0","0","0","0","0.0","0","
,  
(42.77155, -77.559436)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14469","44","44","0","0","0","0","0.0","0","
,  
(42.877952, -77.456375)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14471","21",,,"0","0","0","0.0","0","
,  
(42.761985, -77.496841)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14472","3",,,"0","0","0","0.0","0","
,  
(42.970369, -77.596338)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14475","1",,,"0","0","0","0.0","0","
,  
(42.934998, -77.511407)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14485","3",,,"0","0","0","0.0","0","
,  
(42.89156, -77.614458)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14487","1",,,"0","0","0","0.0","0","
,  
(42.811143, -77.668155)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14489","1",,,"0","0","0","0.0","0","
,  
(43.087298, -76.996974)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14504","11","11","0","0","0","0","0.0","0","
,  
(42.969996, -77.2299)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14512","26",,,,,,,,"
,  
(42.657539, -77.413799)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14513","1",,,"0","0","0","0.0","0","
,  
(43.052762, -77.096188)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14522","17","17","0","0","0","0","0.0","0","
,  
(43.068259, -77.224663)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14532","37",,,,,,,,"
,  
(42.967137, -77.044133)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14534","1",,,"0","0","0","0.0","0","
,  
(43.069507, -77.514294)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14544","5",,,"0","0","0","0.0","0","
,  
(42.742889, -77.245455)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14548","49",,,"0","0","0","0.0","0","
,  
(42.96318, -77.238668)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14560","14","14","0","0","0","0","0.0","0","
,  
(42.711095, -77.553933)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14561","33",,,"0","0","0","0.0","0","
,  
(42.823591, -77.098747)","
,  
(42.856695, -77.303277)"
"Ontario","69","2020","14564","149",,,"0","0","0","0.0","0","
,  
(42.979988, -77.424394)","
,  
(42.856695, -77.303277)"
"Orange","71","2020","10916","22","22","0","0","0","0","0.0","0","
,  
(41.437341, -74.250632)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10917","24",,,"0","0","0","0.0","0","
,  
(41.333541, -74.134438)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10918","101",,,"0","0","0","0.0","0","
,  
(41.352758, -74.266372)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10919","12",,,"0","0","0","0.0","0","
,  
(41.513113, -74.37616)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10921","26","26","0","0","0","0","0.0","0","
,  
(41.329376, -74.347207)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10924","111",,,"0","0","0","0.0","0","
,  
(41.396494, -74.319687)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10925","21","21","0","0","0","0","0.0","0","
,  
(41.21895, -74.294664)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10926","31","31","0","0","0","0","0.0","0","
,  
(41.307707, -74.150676)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10928","64",,,"0","0","0","0.0","0","
,  
(41.368496, -73.970013)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10930","106",,,"0","0","0","0.0","0","
,  
(41.353753, -74.130068)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10940","578","552","17",,,"9","0.016","16","
,  
(41.4744, -74.41098)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10941","170",,,,,,,,"
,  
(41.463349, -74.421398)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10950","1633","1622","9",,,,,,"
,  
(41.338274, -74.185886)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10958","33","32","0",,,,,,"
,  
(41.344004, -74.451815)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10963","20","20","0","0","0","0","0.0","0","
,  
(41.465261, -74.537215)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10969","13","13","0","0","0","0","0.0","0","
,  
(41.291561, -74.492649)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10973","25","25","0","0","0","0","0.0","0","
,  
(41.374755, -74.486379)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10974","1",,,"0","0","0","0.0","0","
,  
(41.160697, -74.189154)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10975","1",,,"0","0","0","0.0","0","
,  
(41.259946, -74.175595)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10987","20","20","0","0","0","0","0.0","0","
,  
(41.200012, -74.216239)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10990","160",,,,,,,,"
,  
(41.263712, -74.36706)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10992","43","42","0",,,,,,"
,  
(41.42496, -74.17146)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10996","56","56","0","0","0","0","0.0","0","
,  
(41.38867, -73.982179)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","10998","49","49","0","0","0","0","0.0","0","
,  
(41.324124, -74.543313)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12518","28",,,"0","0","0","0.0","0","
,  
(41.432794, -74.045095)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12520","14","14","0","0","0","0","0.0","0","
,  
(41.442299, -74.015486)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12543","36","36","0","0","0","0","0.0","0","
,  
(41.486349, -74.212862)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12549","93","92","0",,,,,,"
,  
(41.525576, -74.236316)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12550","676","621","42",,,"13","0.019","19","
,  
(41.51748, -74.06022)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12553","238",,,,,,,,"
,  
(41.4702, -74.07006)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12566","40","40","0","0","0","0","0.0","0","
,  
(41.605775, -74.305189)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12575","17",,,"0","0","0","0.0","0","
,  
(41.473305, -74.146634)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12577","8","8","0","0","0","0","0.0","0","
,  
(41.433031, -74.1214)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12586","131",,,,,,,,"
,  
(41.562389, -74.173819)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12589","36","36","0","0","0","0","0.0","0","
,  
(41.617824, -74.149503)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12721","16","16","0","0","0","0","0.0","0","
,  
(41.551493, -74.452492)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12729","21","21","0","0","0","0","0.0","0","
,  
(41.485047, -74.627581)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12746","17",,,"0","0","0","0.0","0","
,  
(41.412347, -74.641586)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12771","169","159","7",,,,,,"
,  
(41.373715, -74.665744)","
,  
(41.40241, -74.306252)"
"Orange","71","2020","12780","22",,,"0","0","0","0.0","0","
,  
(41.432778, -74.720524)","
,  
(41.40241, -74.306252)"
"Orleans","73","2020","14098","25",,,"0","0","0","0.0","0","
,  
(43.337372, -78.377353)","
,  
(43.209007, -78.254897)"
"Orleans","73","2020","14103","107","95","10",,,,,,"
,  
(43.217164, -78.385469)","
,  
(43.209007, -78.254897)"
"Orleans","73","2020","14105","2",,,"0","0","0","0.0","0","
,  
(43.209014, -78.492391)","
,  
(43.209007, -78.254897)"
"Orleans","73","2020","14411","127",,,,,,,,"
,  
(43.239907, -78.202239)","
,  
(43.209007, -78.254897)"
"Orleans","73","2020","14420","3",,,"0","0","0","0.0","0","
,  
(43.214548, -77.929502)","
,  
(43.209007, -78.254897)"
"Orleans","73","2020","14470","91",,,"0","0","0","0.0","0","
,  
(43.253056, -78.066111)","
,  
(43.209007, -78.254897)"
"Orleans","73","2020","14476","23","23","0","0","0","0","0.0","0","
,  
(43.333198, -78.04693)","
,  
(43.209007, -78.254897)"
"Orleans","73","2020","14477","13",,,"0","0","0","0.0","0","
,  
(43.340537, -78.14236)","
,  
(43.209007, -78.254897)"
"Orleans","73","2020","14571","14","14","0","0","0","0","0.0","0","
,  
(43.347169, -78.247079)","
,  
(43.209007, -78.254897)"
"Oswego","75","2020","13028","9","9","0","0","0","0","0.0","0","
,  
(43.264959, -75.989179)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13036","97",,,,,,,,"
,  
(43.3068, -76.17828)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13042","9","9","0","0","0","0","0.0","0","
,  
(43.233646, -75.881359)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13044","28",,,"0","0","0","0.0","0","
,  
(43.266484, -76.009432)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13069","218",,,,,,,,"
,  
(43.29618, -76.40352)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13074","49",,,,,,,,"
,  
(43.28592, -76.53258)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13076","35","35","0","0","0","0","0.0","0","
,  
(43.351755, -76.149799)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13083","17",,,,,,,,"
,  
(43.647853, -76.060983)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13103","4",,,"0","0","0","0.0","0","
,  
(43.324996, -76.098694)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13111","3",,,"0","0","0","0.0","0","
,  
(43.27008, -76.6224)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13114","72",,,"0","0","0","0.0","0","
,  
(43.461264, -76.233234)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13126","300","274","21",,,,,,"
,  
(43.451477, -76.501703)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13131","45","45","0","0","0","0","0.0","0","
,  
(43.42338, -76.0785)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13132","26","26","0","0","0","0","0.0","0","
,  
(43.252751, -76.232419)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13135","50","50","0","0","0","0","0.0","0","
,  
(43.2615, -76.32522)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13142","57",,,"0","0","0","0.0","0","
,  
(43.557794, -76.128407)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13144","8",,,"0","0","0","0.0","0","
,  
(43.561546, -76.014406)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13145","14","14","0","0","0","0","0.0","0","
,  
(43.656766, -76.114729)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13167","35",,,"0","0","0","0.0","0","
,  
(43.284609, -76.076927)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13302","14","14","0","0","0","0","0.0","0","
,  
(43.505683, -75.992926)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13437","2",,,"0","0","0","0.0","0","
,  
(43.595477, -75.813913)","
,  
(43.461443, -76.209258)"
"Oswego","75","2020","13493","22","22","0","0","0","0","0.0","0","
,  
(43.422128, -75.88823)","
,  
(43.461443, -76.209258)"
"Otsego","77","2020","12064","6","6","0","0","0","0","0.0","0","
,  
(42.557719, -74.64435)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","12116","15","15","0","0","0","0","0.0","0","
,  
(42.542837, -74.899432)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","12155","13",,,"0","0","0","0.0","0","
,  
(42.59718, -74.81892)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","12197","20",,,,,,,,"
,  
(42.517778, -74.750278)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13315","12",,,"0","0","0","0.0","0","
,  
(42.75348, -75.16962)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13317","1",,,"0","0","0","0.0","0","
,  
(42.8937, -74.57418)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13320","18","16","0",,,,,,"
,  
(42.796521, -74.756366)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13326","30",,,"0","0","0","0.0","0","
,  
(42.716131, -74.906704)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13333","1",,,"0","0","0","0.0","0","
,  
(42.831907, -74.761141)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13335","17","17","0","0","0","0","0.0","0","
,  
(42.697595, -75.238939)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13337","1",,,"0","0","0","0.0","0","
,  
(42.734651, -74.991943)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13342","1",,,"0","0","0","0.0","0","
,  
(42.64075, -75.226719)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13348","14","14","0","0","0","0","0.0","0","
,  
(42.69588, -75.06618)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13411","15","15","0","0","0","0","0.0","0","
,  
(42.624636, -75.330038)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13415","1",,,"0","0","0","0.0","0","
,  
(42.599137, -75.18746)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13439","20","20","0","0","0","0","0.0","0","
,  
(42.85141, -74.988541)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13450","1",,,"0","0","0","0.0","0","
,  
(42.69442, -74.819739)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13468","3",,,"0","0","0","0.0","0","
,  
(42.844523, -74.841105)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13482","1",,,"0","0","0","0.0","0","
,  
(42.694287, -75.193783)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13488","2",,,"0","0","0","0.0","0","
,  
(42.676969, -74.769177)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13491","11",,,"0","0","0","0.0","0","
,  
(42.881365, -75.189026)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13733","1",,,"0","0","0","0.0","0","
,  
(42.30444, -75.48018)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13776","2",,,"0","0","0","0.0","0","
,  
(42.4344, -75.36258)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13796","6","6","0","0","0","0","0.0","0","
,  
(42.54372, -75.1407)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13807","10",,,"0","0","0","0.0","0","
,  
(42.619949, -74.983832)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13808","17",,,"0","0","0","0.0","0","
,  
(42.547176, -75.24308)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13809","4",,,"0","0","0","0.0","0","
,  
(42.406126, -75.409032)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13810","9","9","0","0","0","0","0.0","0","
,  
(42.612677, -75.133564)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13820","126","117","6",,,,,,"
,  
(42.48102, -75.07044)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13825","30",,,"0","0","0","0.0","0","
,  
(42.394454, -75.172478)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13838","1",,,"0","0","0","0.0","0","
,  
(42.3054, -75.390406)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13843","7",,,"0","0","0","0.0","0","
,  
(42.537177, -75.347849)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13849","36",,,"0","0","0","0.0","0","
,  
(42.323762, -75.319978)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13859","1",,,"0","0","0","0.0","0","
,  
(42.363079, -75.249368)","
,  
(42.629776, -75.028841)"
"Otsego","77","2020","13861","6","6","0","0","0","0","0.0","0","
,  
(42.446255, -75.111607)","
,  
(42.629776, -75.028841)"
"Putnam","79","2020","10509","171",,,,,,,,"
,  
(41.422678, -73.599511)","
,  
(41.4351, -73.7949)"
"Putnam","79","2020","10512","205","205","0","0","0","0","0.0","0","
,  
(41.449121, -73.679279)","
,  
(41.4351, -73.7949)"
"Putnam","79","2020","10516","37",,,,,,,,"
,  
(41.42238, -73.95072)","
,  
(41.4351, -73.7949)"
"Putnam","79","2020","10524","42","42","0","0","0","0","0.0","0","
,  
(41.369283, -73.919944)","
,  
(41.4351, -73.7949)"
