"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","3rd Grade","35","20","0","15","2","1","1","2","0","0","29","0","0","0","10","0","0","0","0","5","35","35","35","25","35","35","35","35","30","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","4th Grade","44","23","0","21","0","0","0","5","0","0","39","1","0","0","15","0","0","0","3","3","43","44","44","29","44","44","44","41","41","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","5th Grade","43","25","0","18","0","1","1","4","0","0","37","1","0","0","12","0","0","1","2","3","42","43","43","31","43","43","42","41","40","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","AllGrades","273","136","0","137","2","3","5","21","0","0","242","4","0","1","77","0","0","3","11","28","269","273","272","196","273","273","270","262","245","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","Half-day Kindergarten","53","25","0","28","0","0","2","4","0","0","47","1","0","0","10","0","0","1","4","7","52","53","53","43","53","53","52","49","46","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","1st Grade","76","27","0","49","1","8","2","13","0","0","52","20","1","5","54","0","0","7","3","13","56","75","71","22","76","76","69","73","63","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","2nd Grade","67","31","0","36","0","5","2","16","0","0","44","14","1","3","50","0","0","5","3","14","53","66","64","17","67","67","62","64","53","2020-05-22T00:00:00.000"
"2011-12","School","King",,,"17903","Muckleshoot Indian Tribe","105771","1986","Muckleshoot Tribal School","103974","Q","8th Grade","30","18","0","12","26","0","0","0","0","2","2","0","0","0","13","0","0","3","0","0","30","30","30","17","30","30","27","30","30","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","3rd Grade","71","34","0","37","0","10","3","14","2","0","42","11","0","4","50","1","0","3","2","13","60","71","67","21","70","71","68","69","58","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","4th Grade","65","32","0","33","0","11","2","18","0","0","34","9","1","3","43","0","0","4","4","17","56","64","62","22","65","65","61","61","48","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","5th Grade","74","42","0","32","1","10","3","18","0","0","42","9","1","2","49","1","0","4","1","8","65","73","72","25","73","74","70","73","66","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","AllGrades","434","197","0","237","5","50","16","99","3","0","261","80","4","23","303","2","0","35","17","75","354","430","411","131","432","434","399","417","359","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","Half-day Kindergarten","80","30","0","50","3","6","4","20","1","0","46","17","0","6","57","0","0","12","4","9","63","80","74","23","80","80","68","76","71","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","Pre-Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","6th Grade","177","95","0","82","2","8","3","13","0","0","151","3","2","3","47","1","0","5","5","23","174","175","174","130","176","177","172","172","154","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","7th Grade","174","90","0","84","1","9","5","12","1","0","146","3","0","2","35","0","0","4","12","27","171","174","172","139","174","174","170","162","147","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","8th Grade","177","80","0","97","1","7","3","13","0","0","153","0","1","6","49","0","0","5","5","20","177","176","171","128","177","177","172","172","157","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","AllGrades","528","265","0","263","4","24","11","38","1","0","450","6","3","11","131","1","0","14","22","70","522","525","517","397","527","528","514","506","458","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","1st Grade","49","25","0","24","0","1","0","5","0","0","43","1","0","1","14","0","0","5","2","5","48","49","48","35","49","49","44","47","44","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","2nd Grade","57","25","0","32","0","0","2","9","1","0","45","0","1","0","17","0","0","5","2","8","57","56","57","40","57","57","52","55","49","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","3rd Grade","75","38","0","37","1","0","3","6","0","0","65","2","0","0","22","0","0","2","1","17","73","75","75","53","75","75","73","74","58","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","4th Grade","69","31","0","38","1","2","3","9","1","0","53","0","1","1","24","0","0","4","2","12","69","68","68","45","69","69","65","67","57","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","5th Grade","76","37","0","39","1","2","2","8","0","0","63","0","0","0","17","0","0","5","2","13","76","76","76","59","76","76","71","74","63","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","AllGrades","395","184","0","211","3","5","10","42","2","0","333","6","2","2","111","0","0","25","10","60","389","393","393","284","395","395","370","385","335","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","Half-day Kindergarten","69","28","0","41","0","0","0","5","0","0","64","3","0","0","17","0","0","4","1","5","66","69","69","52","69","69","65","68","64","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","1st Grade","51","21","0","30","1","3","1","5","0","0","41","4","0","2","17","0","0","1","3","3","47","51","49","34","51","51","50","48","48","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","2nd Grade","54","28","0","26","0","3","0","2","0","0","49","2","1","1","18","0","0","4","1","8","52","53","53","36","54","54","50","53","46","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","3rd Grade","48","24","0","24","0","2","0","7","1","0","38","1","1","0","15","0","0","1","1","7","47","47","48","33","48","48","47","47","41","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","4th Grade","57","32","0","25","0","7","2","5","0","0","43","7","0","0","15","0","0","1","3","7","50","57","57","42","57","57","56","54","50","2020-05-22T00:00:00.000"
"2011-12","School","King",,,"17903","Muckleshoot Indian Tribe","105771","1986","Muckleshoot Tribal School","103974","Q","9th Grade","22","14","0","8","19","0","0","0","0","0","3","0","0","0","11","0","0","1","0","0","22","22","22","11","22","22","21","22","22","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","5th Grade","62","26","0","36","1","6","2","4","0","0","49","2","2","2","22","0","0","1","2","6","60","60","60","40","62","62","61","60","56","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","AllGrades","332","152","0","180","3","24","5","35","1","0","264","19","5","10","110","0","0","13","10","53","313","327","322","222","332","332","319","322","279","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","Half-day Kindergarten","41","17","0","24","0","2","0","8","0","0","31","3","1","4","12","0","0","2","0","4","38","40","37","29","41","41","39","41","37","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","Pre-Kindergarten","19","4","0","15","1","1","0","4","0","0","13","0","0","1","11","0","0","3","0","18","19","19","18","8","19","19","16","19","1","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1694","Home Port Learning Center (Closed after 2016-2017 school year)","103044","A","10th Grade","2","0","0","2","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","1","1","2","2","1","1","2","1","2","1","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1694","Home Port Learning Center (Closed after 2016-2017 school year)","103044","A","11th Grade","7","0","0","7","1","0","0","0","0","0","6","0","0","0","6","0","0","1","0","3","7","7","7","1","7","7","6","7","4","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1694","Home Port Learning Center (Closed after 2016-2017 school year)","103044","A","9th Grade","2","0","0","2","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","2","2","2","1","2","2","1","2","1","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1694","Home Port Learning Center (Closed after 2016-2017 school year)","103044","A","AllGrades","11","0","0","11","1","0","0","2","0","0","8","1","0","0","8","1","0","3","0","5","10","11","11","3","10","11","8","11","6","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","6th Grade","192","88","0","104","4","10","10","28","0","0","140","8","5","9","89","3","0","3","10","30","184","187","183","103","189","192","189","182","162","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","7th Grade","242","117","0","125","2","9","10","34","0","0","187","3","3","4","95","1","0","2","12","44","239","239","238","147","241","242","240","230","198","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","8th Grade","209","98","0","111","4","5","5","35","2","0","158","1","1","4","85","2","0","7","18","27","208","208","205","124","207","209","202","191","182","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","AllGrades","643","303","0","340","10","24","25","97","2","0","485","12","9","17","269","6","0","12","40","101","631","634","626","374","637","643","631","603","542","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","1st Grade","28","15","0","13","0","0","0","4","0","0","24","1","2","1","12","0","0","2","0","1","27","26","27","16","28","28","26","28","27","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","2nd Grade","29","12","0","17","1","0","1","4","0","0","23","0","0","0","15","0","0","1","1","5","29","29","29","14","29","29","28","28","24","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","3rd Grade","39","15","0","24","1","1","0","7","0","0","30","2","0","1","15","0","0","2","1","8","37","39","38","24","39","39","37","38","31","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","4th Grade","30","15","0","15","0","1","0","4","1","0","24","1","0","1","8","0","0","0","4","4","29","30","29","22","30","30","30","26","26","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","5th Grade","45","17","0","28","1","1","0","2","0","0","41","0","1","1","16","0","0","0","1","13","45","44","44","29","45","45","45","44","32","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","AllGrades","235","103","0","132","4","6","6","28","1","0","190","5","3","5","104","0","0","9","7","65","230","232","230","131","235","235","226","228","170","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","Half-day Kindergarten","36","20","0","16","0","3","2","4","0","0","27","1","0","0","17","0","0","2","0","6","35","36","36","19","36","36","34","36","30","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","Pre-Kindergarten","28","9","0","19","1","0","3","3","0","0","21","0","0","1","21","0","0","2","0","28","28","28","27","7","28","28","26","28","0","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","1st Grade","39","15","0","24","0","3","0","5","0","0","31","1","1","3","9","1","0","0","0","5","38","38","36","30","38","39","39","39","34","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","2nd Grade","43","24","0","19","0","3","0","3","0","0","37","1","0","0","4","0","0","1","0","4","42","43","43","39","43","43","42","43","39","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","3rd Grade","41","17","0","24","0","1","1","2","0","0","37","1","0","2","9","0","0","1","3","9","40","41","39","32","41","41","40","38","32","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","4th Grade","27","16","0","11","0","2","0","1","0","0","24","0","0","0","4","0","0","1","0","8","27","27","27","23","27","27","26","27","19","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","5th Grade","57","26","0","31","1","3","1","6","0","0","46","0","0","0","17","0","0","1","1","7","57","57","57","40","57","57","56","56","50","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","AllGrades","235","111","0","124","1","13","2","20","0","0","199","5","1","6","51","1","0","7","4","34","230","234","229","184","234","235","228","231","201","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","Half-day Kindergarten","28","13","0","15","0","1","0","3","0","0","24","2","0","1","8","0","0","3","0","1","26","28","27","20","28","28","25","28","27","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","1st Grade","83","46","0","37","1","9","8","13","0","0","52","11","1","1","33","1","0","5","3","11","72","82","82","50","82","83","78","80","72","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","2nd Grade","77","38","0","39","2","5","4","11","0","0","55","6","0","1","28","0","0","3","4","14","71","77","76","49","77","77","74","73","63","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","3rd Grade","66","34","0","32","1","9","5","9","0","0","42","5","1","3","29","1","0","5","1","9","61","65","63","37","65","66","61","65","57","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","4th Grade","64","23","0","41","1","6","4","12","0","0","41","8","0","0","22","1","0","2","3","12","56","64","64","42","63","64","62","61","52","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","5th Grade","54","22","0","32","2","5","2","5","0","0","40","1","1","1","21","0","0","0","2","15","53","53","53","33","54","54","54","52","39","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","AllGrades","439","216","0","223","7","46","28","60","0","0","298","46","3","9","174","3","0","21","19","82","393","436","430","265","436","439","418","420","357","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","Half-day Kindergarten","81","47","0","34","0","12","5","9","0","0","55","15","0","3","33","0","0","5","1","7","66","81","78","48","81","81","76","80","74","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","Pre-Kindergarten","14","6","0","8","0","0","0","1","0","0","13","0","0","0","8","0","0","1","5","14","14","14","14","6","14","14","13","9","0","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","10th Grade","24","10","0","14","0","0","3","4","0","0","17","0","1","5","19","0","0","4","1","2","24","23","19","5","24","24","20","23","22","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","11th Grade","20","11","0","9","0","0","1","7","1","0","11","1","1","4","14","0","0","5","0","3","19","19","16","6","20","20","15","20","17","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","12th Grade","42","23","0","19","1","1","0","8","0","0","32","0","0","9","29","0","0","10","0","8","42","42","33","13","42","42","32","42","34","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","9th Grade","14","8","0","6","0","0","1","2","0","0","11","0","0","2","11","1","0","4","2","4","14","14","12","3","13","14","10","12","10","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","AllGrades","100","52","0","48","1","1","5","21","1","0","71","1","2","20","73","1","0","23","3","17","99","98","80","27","99","100","77","97","83","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","1st Grade","46","16","0","30","0","3","1","5","0","0","37","2","0","0","15","0","0","2","0","8","44","46","46","31","46","46","44","46","38","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","2nd Grade","36","14","0","22","2","1","1","6","0","0","26","4","0","0","15","0","0","1","1","6","32","36","36","21","36","36","35","35","30","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","3rd Grade","40","21","0","19","0","1","1","3","0","0","35","4","0","2","17","0","0","1","4","6","36","40","38","23","40","40","39","36","34","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","4th Grade","47","19","0","28","0","1","0","5","0","0","41","0","0","1","15","0","0","1","4","12","47","47","46","32","47","47","46","43","35","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","5th Grade","40","20","0","20","2","0","4","9","0","0","25","1","0","4","25","0","0","1","2","7","39","40","36","15","40","40","39","38","33","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","AllGrades","259","114","0","145","5","9","7","36","0","0","202","14","0","8","106","0","0","8","12","41","245","259","251","153","259","259","251","247","218","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","Half-day Kindergarten","50","24","0","26","1","3","0","8","0","0","38","3","0","1","19","0","0","2","1","2","47","50","49","31","50","50","48","49","48","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","1st Grade","78","39","0","39","2","5","1","19","0","0","51","13","2","1","47","0","0","7","3","5","65","76","77","31","78","78","71","75","73","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","2nd Grade","70","36","0","34","0","3","5","12","0","0","50","7","2","1","44","1","0","2","2","6","63","68","69","26","69","70","68","68","64","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","3rd Grade","68","29","0","39","0","2","3","12","0","0","51","9","0","1","40","0","0","0","5","12","59","68","67","28","68","68","68","63","56","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","4th Grade","61","31","0","30","0","4","2","14","0","0","41","8","1","5","39","0","0","1","4","9","53","60","56","22","61","61","60","57","52","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","5th Grade","75","33","0","42","1","3","4","21","0","0","46","7","2","2","50","0","0","5","5","10","68","73","73","25","75","75","70","70","65","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","AllGrades","428","205","0","223","4","19","17","100","0","0","288","56","7","14","259","2","0","24","20","47","372","421","414","169","426","428","404","408","381","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","Half-day Kindergarten","76","37","0","39","1","2","2","22","0","0","49","12","0","4","39","1","0","9","1","5","64","76","72","37","75","76","67","75","71","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","10th Grade","260","138","0","122","4","22","7","26","1","0","200","6","1","7","94","2","0","6","12","26","254","259","253","166","258","260","254","248","234","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","11th Grade","273","134","0","139","2","19","5","22","2","0","223","3","1","9","71","0","0","9","23","26","270","272","264","202","273","273","264","250","247","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","12th Grade","268","127","0","141","5","17","13","20","0","0","213","0","1","9","82","0","0","17","17","39","268","267","259","186","268","268","251","251","229","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","9th Grade","257","122","0","135","0","10","8","32","0","0","207","3","0","4","76","0","0","5","15","29","254","257","253","181","257","257","252","242","228","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","AllGrades","1058","521","0","537","11","68","33","100","3","0","843","12","3","29","323","2","0","37","67","120","1046","1055","1029","735","1056","1058","1021","991","938","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3201","Shuksan Middle School","103065","P","6th Grade","222","100","0","122","6","23","9","52","2","0","130","24","1","8","146","8","0","10","8","45","198","221","214","76","214","222","212","214","177","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3201","Shuksan Middle School","103065","P","7th Grade","214","96","0","118","7","23","10","57","1","0","116","27","2","7","138","8","0","4","12","29","187","212","207","76","206","214","210","202","185","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3201","Shuksan Middle School","103065","P","8th Grade","223","123","0","100","7","21","10","54","2","0","129","20","3","12","147","10","0","13","12","28","203","220","211","76","213","223","210","211","195","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3201","Shuksan Middle School","103065","P","AllGrades","659","319","0","340","20","67","29","163","5","0","375","71","6","27","431","26","0","27","32","102","588","653","632","228","633","659","632","627","557","2020-05-22T00:00:00.000"
"2011-12","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","1st Grade","74","38","0","36","1","3","2","3","0","0","65","3","1","2","21","0","0","2","2","9","71","73","72","53","74","74","72","72","65","2020-05-22T00:00:00.000"
