"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","foster_care","non_foster_care","dataasof"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","4th Grade","84","44","0","40","1","8","5","21","5","15","29","19","0","6","66","0","0","2","1","15","65","84","78","18","84","84","82","83","69","0","83","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","5th Grade","74","34","0","40","0","2","8","23","7","11","23","16","1","9","56","0","1","5","2","7","58","73","65","18","74","73","69","72","67","0","73","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","AllGrades","526","259","0","267","2","36","50","147","34","73","184","119","1","33","389","0","5","29","12","93","407","525","493","137","526","521","497","514","433","0","520","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Kindergarten","77","43","0","34","0","5","11","21","5","10","25","19","0","3","57","0","1","3","1","9","58","77","74","20","77","76","74","76","68","0","75","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Pre-Kindergarten","44","19","0","25","0","5","2","8","2","8","19","1","0","0","18","0","0","2","0","21","43","44","44","26","44","44","42","44","23","0","44","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","1st Grade","109","58","0","51","0","21","8","28","4","16","32","37","0","2","54","0","2","2","5","12","72","109","107","55","109","107","107","104","97","0","108","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","2nd Grade","80","44","0","36","0","16","11","12","4","10","27","24","0","3","42","0","1","3","1","9","56","80","77","38","80","79","77","79","71","0","79","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","3rd Grade","97","52","0","45","0","12","14","17","2","11","41","17","4","0","44","0","0","2","3","13","80","93","97","53","97","97","95","94","84","0","97","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","4th Grade","92","45","0","47","0","19","6","16","5","13","33","11","3","1","39","0","3","2","2","2","81","89","91","53","92","89","90","90","90","0","92","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","5th Grade","69","32","0","37","0","9","8","20","4","3","25","14","2","1","36","0","0","1","2","11","55","67","68","33","69","69","68","67","58","0","69","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","AllGrades","523","266","0","257","0","98","57","104","21","60","183","131","9","7","243","0","8","13","13","55","392","514","516","280","523","515","510","510","468","0","521","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Kindergarten","76","35","0","41","0","21","10","11","2","7","25","28","0","0","28","0","2","3","0","8","48","76","76","48","76","74","73","76","68","0","76","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","1st Grade","105","45","0","60","0","3","5","63","3","9","22","62","0","2","79","0","1","6","2","11","43","105","103","26","105","104","99","103","94","0","104","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","2nd Grade","79","37","0","42","0","5","3","40","5","7","19","36","0","4","55","0","0","4","1","10","43","79","75","24","79","79","75","78","69","0","79","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","3rd Grade","125","60","0","65","0","4","6","73","5","7","30","41","0","4","102","0","0","3","1","14","84","125","121","23","125","125","122","124","111","0","125","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","4th Grade","87","49","0","38","1","2","4","50","6","9","15","25","0","2","73","0","0","3","2","3","62","87","85","14","87","87","84","85","84","0","86","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","5th Grade","99","43","0","56","0","8","2","65","4","7","13","21","2","3","78","0","0","2","1","8","78","97","96","21","99","99","97","98","91","0","98","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","AllGrades","610","274","0","336","2","29","23","351","30","49","126","232","2","17","456","0","1","23","7","71","378","608","593","154","610","609","587","603","539","0","607","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Kindergarten","86","29","0","57","0","6","2","46","7","9","16","46","0","1","61","0","0","5","0","11","40","86","85","25","86","86","81","86","75","0","86","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Pre-Kindergarten","29","11","0","18","1","1","1","14","0","1","11","1","0","1","8","0","0","0","0","14","28","29","28","21","29","29","29","29","15","0","29","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","1st Grade","79","43","0","36","1","6","8","21","1","6","36","20","0","0","41","0","0","2","0","10","59","79","79","38","79","79","77","79","69","0","79","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","2nd Grade","97","44","0","53","1","9","2","26","0","9","50","22","0","0","39","0","2","2","2","14","75","97","97","58","97","95","95","95","83","0","96","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","3rd Grade","97","42","0","55","2","7","4","29","0","5","50","21","2","1","44","0","0","1","3","8","76","95","96","53","97","97","96","94","89","0","97","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","4th Grade","102","47","0","55","1","10","1","40","3","4","43","18","0","3","60","0","2","4","1","13","84","102","99","42","102","100","98","101","89","0","102","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","5th Grade","101","52","0","49","1","5","3","34","0","18","40","9","2","1","56","0","1","1","3","9","92","99","100","45","101","100","100","98","92","0","100","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","AllGrades","572","269","0","303","6","44","23","170","4","55","270","118","4","7","287","0","8","14","11","66","454","568","565","285","572","564","558","561","506","0","570","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","Kindergarten","96","41","0","55","0","7","5","20","0","13","51","28","0","2","47","0","3","4","2","12","68","96","94","49","96","93","92","94","84","0","96","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","1st Grade","98","44","0","54","0","13","5","34","1","15","30","31","0","1","57","0","3","5","2","8","67","98","97","41","98","95","93","96","90","0","98","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","2nd Grade","110","54","0","56","1","10","4","32","8","10","45","28","2","0","51","0","2","3","0","14","82","108","110","59","110","108","107","110","96","0","110","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","3rd Grade","107","56","0","51","0","12","6","38","2","10","39","26","1","1","60","0","1","6","1","10","81","106","106","47","107","106","101","106","97","0","106","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","4th Grade","105","57","0","48","0","9","7","33","6","16","34","27","1","0","58","0","3","4","2","8","78","104","105","47","105","102","101","103","97","0","105","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","5th Grade","98","47","0","51","2","12","4","33","6","14","27","16","0","1","56","0","1","3","3","7","82","98","97","42","98","97","95","95","91","0","98","2022-04-22T00:00:00.000"
