"schoolyear","esd","countynumber","county","countydistrictnumber","district","buildingnumber","school","schooltypecode","gradespan","totalenrollment","numberamericanindianoral","percentamericanindianora","numberasian","percentasian","numberpacificislander","percentpacificislander","numberasianpacificislander","percentasianpacificislander","numberblack","percentblack","numberhispanic","percenthispanic","numberwhite","percentwhite","numbertwoormoreraces","percenttwoormoreraces","numbermales","percentmales","numberfemales","percentfemales","numbermigrant","percentmigrant","numbertransitionalbilingual","percenttransitionalbilingual","numberspecialeducation","percentspecialeducation","numberfreeorreducedpricedmeals","percentfreeorreducedpric","numbersection504","percentsection504","numberfostercare","percentfostercare","studentsperclassroomteacher","avgyearseducationalexperience","numberteacherswithatleas","percentteacherswithatlea"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","1884","Legacy High School","A","6-12","177","1","0.56","2","1.13","0","0","2","1.13","5","2.82","45","25.42","117","66.1","7","3.95","95","53.67","82","46.33","15","7.81","6","3.13","15","7.81","136","70.83","0","0","N<10",,"20","7.7","3","33.33"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","4181","Lincoln Elementary School","P","K-5","630","1","0.16","18","2.86","3","0.48","21","3.33","11","1.75","113","17.94","458","72.7","26","4.13","333","52.86","297","47.14","48","7.77","108","17.48","83","13.43","379","61.33","0","0","N<10",,"19","12.8","23","67.65"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","1941","Mid-Columbia Parent Partnership","A","K-12","242","2","0.83","2","0.83","0","0","2","0.83","6","2.48","16","6.61","215","88.84","1","0.41","136","56.2","106","43.8","0","0","0","0","13","5","72","27.69","0","0","N<10",,"16","11.6","6","40"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","3472","Park Middle School","P","6-8","862","6","0.7","34","3.94","3","0.35","37","4.29","34","3.94","431","50","338","39.21","16","1.86","444","51.51","418","48.49","238","27.55","177","20.49","96","11.11","784","90.74","0","0","12","1.39","18","12.2","32","66.67"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","5106","Phoenix High School","A","9-12","60","0","0","2","3.33","0","0","2","3.33","0","0","14","23.33","43","71.67","1","1.67","32","53.33","28","46.67","2","3.45","2","3.45","10","17.24","37","63.79","0","0","N<10",,"20","10.3","3","100"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","4446","Ridge View Elementary School","P","K-5","528","2","0.38","22","4.17","1","0.19","23","4.36","2","0.38","67","12.69","410","77.65","24","4.55","273","51.7","255","48.3","1","0.18","19","3.49","53","9.72","122","22.39","0","0","N<10",,"20","17.9","20","76.92"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","4073","Southgate Elementary School","P","K-5","528","2","0.38","5","0.95","1","0.19","6","1.14","13","2.46","90","17.05","394","74.62","23","4.36","259","49.05","269","50.95","17","3.2","40","7.52","56","10.53","249","46.80","0","0","N<10",,"19","13.3","23","82.14"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","4484","Southridge High School","P","9-12","1650","11","0.67","36","2.18","8","0.48","44","2.67","30","1.82","415","25.15","1118","67.76","32","1.94","793","48.06","857","51.94","149","9.48","82","5.22","135","8.59","771","49.08","0","0","N<10",,"19","16","67","76.14"
"2013-14","Office of Superintendent of Public Instruction","29","Skagit","29801","Northwest Educational Service District 189","1811","Pass Program","A","6-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","4136","Sunset View Elementary School","P","K-5","507","5","0.99","17","3.35","0","0","17","3.35","17","3.35","61","12.03","392","77.32","15","2.96","249","49.11","258","50.89","11","2.06","33","6.19","67","12.57","252","47.28","0","0","N<10",,"20","13.7","17","65.38"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","3369","Vista Elementary School","P","K-5","560","5","0.89","14","2.5","0","0","14","2.5","17","3.04","109","19.46","389","69.46","26","4.64","292","52.14","268","47.86","41","7.47","74","13.48","64","11.66","418","76.14","0","0","N<10",,"19","7.6","15","51.72"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","3144","Washington Elementary School","P","K-5","527","2","0.38","5","0.95","1","0.19","6","1.14","11","2.09","193","36.62","304","57.69","11","2.09","293","55.6","234","44.4","59","11.5","93","18.13","52","10.14","409","79.73","0","0","N<10",,"19","15.5","22","78.57"
"2013-14","Educational Service District 123","3","Benton","3017","Kennewick School District","2825","Westgate Elementary School","P","PK-5","505","2","0.4","56","11.09","2","0.4","58","11.49","36","7.13","115","22.77","275","54.46","19","3.76","282","55.84","223","44.16","82","15.86","227","43.91","35","6.77","479","92.65","0","0","N<10",,"16","6.7","16","50"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","5150","Birth to Age 2","S","PK-PK","90","4","4.44","8","8.89","3","3.33","11","12.22","12","13.33","22","24.44","33","36.67","8","8.89","50","55.56","40","44.44","0","0","0","0","117","100","6","5.13","0","0","12","10.26",,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4353","Carriage Crest Elementary School","P","K-6","429","1","0.23","98","22.84","4","0.93","102","23.78","42","9.79","44","10.26","192","44.76","48","11.19","221","51.52","208","48.48","0","0","44","10.21","60","13.92","120","27.84","27","6.26","N<10",,"15","14.3","19","67.86"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4440","Cedar Heights Middle School","P","7-8","630","5","0.79","50","7.94","11","1.75","61","9.68","60","9.52","95","15.08","361","57.3","48","7.62","319","50.63","311","49.37","1","0.16","50","7.95","68","10.81","267","42.45","30","4.77","N<10",,"20","16.8","23","71.88"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3676","Cedar Valley Elementary School","P","K-6","319","2","0.63","7","2.19","0","0","7","2.19","30","9.4","109","34.17","145","45.45","26","8.15","190","59.56","129","40.44","0","0","53","16.41","74","22.91","202","62.54","12","3.72","N<10",,"14","14.9","19","82.61"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3388","Covington Elementary School","P","K-6","493","5","1.01","57","11.56","3","0.61","60","12.17","38","7.71","97","19.68","257","52.13","36","7.3","254","51.52","239","48.48","0","0","112","22.49","84","16.87","263","52.81","25","5.02","N<10",,"15","10.6","22","66.67"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4126","Crestwood Elementary School","P","K-6","493","5","1.01","26","5.27","2","0.41","28","5.68","20","4.06","60","12.17","326","66.13","54","10.95","252","51.12","241","48.88","0","0","36","7.29","57","11.54","127","25.71","21","4.25","N<10",,"17","16","20","68.97"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","2851","East Hill Elementary School","P","K-6","516","1","0.19","127","24.61","22","4.26","149","28.88","86","16.67","155","30.04","76","14.73","49","9.5","269","52.13","247","47.87","3","0.56","193","36.35","43","8.1","419","78.91","25","4.71","N<10",,"15","11","27","77.14"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4545","Emerald Park Elementary School","P","K-6","492","1","0.2","133","27.03","10","2.03","143","29.07","87","17.68","88","17.89","122","24.8","51","10.37","240","48.78","252","51.22","0","0","134","27.35","48","9.8","280","57.14","19","3.88","N<10",,"16","17.1","24","80"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3678","Fairwood Elementary School","P","K-6","448","0","0","57","12.72","1","0.22","58","12.95","43","9.6","75","16.74","203","45.31","69","15.4","231","51.56","217","48.44","0","0","45","10.07","65","14.54","177","39.60","20","4.47","N<10",,"18","16.7","15","60"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4413","George T. Daniel Elementary School","P","K-6","533","2","0.38","55","10.32","15","2.81","70","13.13","130","24.39","186","34.9","100","18.76","45","8.44","282","52.91","251","47.09","1","0.18","215","38.32","57","10.16","480","85.56","16","2.85","N<10",,"16","10.2","20","60.61"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4489","Glenridge Elementary","P","K-6","486","2","0.41","139","28.6","5","1.03","144","29.63","77","15.84","61","12.55","154","31.69","48","9.88","240","49.38","246","50.62","0","0","148","30.96","36","7.53","283","59.21","8","1.67","N<10",,"16","9.9","18","58.06"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3708","Grass Lake Elementary School","P","K-6","427","3","0.7","23","5.39","1","0.23","24","5.62","14","3.28","69","16.16","299","70.02","18","4.22","230","53.86","197","46.14","0","0","45","10.51","36","8.41","122","28.50","13","3.04","N<10",,"17","14.3","14","56"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4345","Horizon Elementary School","P","K-6","472","2","0.42","68","14.41","8","1.69","76","16.1","46","9.75","78","16.53","225","47.67","45","9.53","233","49.36","239","50.64","2","0.42","99","20.8","59","12.39","239","50.21","23","4.83","N<10",,"17","10","11","40.74"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","5275","iGrad","R","9-12","507","8","1.58","29","5.72","7","1.38","36","7.1","85","16.77","135","26.63","199","39.25","44","8.68","291","57.4","216","42.6","0","0","17","3.66","36","7.74","233","50.11","13","2.8","N<10",,"85","12.7","6","100"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4301","Jenkins Creek Elementary School","P","K-6","347","2","0.58","17","4.9","5","1.44","22","6.34","18","5.19","56","16.14","205","59.08","44","12.68","175","50.43","172","49.57","0","0","24","6.96","59","17.1","158","45.80","15","4.35","N<10",,"16","14.6","15","68.18"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4520","Kent Elementary School","P","K-6","668","4","0.6","49","7.34","51","7.63","100","14.97","62","9.28","346","51.8","91","13.62","65","9.73","363","54.34","305","45.66","6","0.88","257","37.91","113","16.67","544","80.24","12","1.77","N<10",,"15","14","32","72.73"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3014","Kent Mountain View Academy","A","K-12","343","2","0.58","45","13.12","4","1.17","49","14.29","34","9.91","42","12.24","178","51.9","38","11.08","182","53.06","161","46.94","0","0","6","1.75","31","9.06","114","33.33","24","7.02","N<10",,"19","11","14","77.78"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","5098","Kent Phoenix Academy","A","9-12","298","1","0.34","22","7.38","6","2.01","28","9.4","31","10.4","68","22.82","148","49.66","22","7.38","133","44.63","165","55.37","0","0","12","3.59","23","6.89","188","56.29","29","8.68","N<10",,"20","13.9","12","80"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","2797","Kent-Meridian High School","P","9-12","2153","17","0.79","449","20.85","93","4.32","542","25.17","394","18.3","557","25.87","514","23.87","129","5.99","1138","52.86","1015","47.14","7","0.34","348","16.82","212","10.25","1451","70.13","59","2.85","N<10",,"21","12.8","78","75.73"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4492","Kentlake High School","P","9-12","1532","9","0.59","112","7.31","20","1.31","132","8.62","102","6.66","234","15.27","942","61.49","113","7.38","791","51.63","741","48.37","0","0","82","5.55","157","10.63","549","37.17","56","3.79","N<10",,"22","13.8","45","63.38"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3640","Kentridge High School","P","9-12","2188","14","0.64","505","23.08","27","1.23","532","24.31","210","9.6","240","10.97","1003","45.84","189","8.64","1122","51.28","1066","48.72","0","0","70","3.33","169","8.03","659","31.32","121","5.75","N<10",,"21","13.8","69","66.99"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4128","Kentwood High School","P","9-12","2011","13","0.65","399","19.84","23","1.14","422","20.98","174","8.65","312","15.51","935","46.49","155","7.71","1079","53.65","932","46.35","1","0.05","120","6.38","136","7.23","696","36.98","79","4.2","N<10",,"23","14.6","70","78.65"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3550","Lake Youngs Elementary School","P","K-6","499","2","0.4","119","23.85","3","0.6","122","24.45","21","4.21","76","15.23","235","47.09","43","8.62","248","49.7","251","50.3","0","0","54","10.67","68","13.44","148","29.25","29","5.73","N<10",,"18","13.5","22","81.48"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4294","Martin Sortun Elementary School","P","K-6","614","3","0.49","205","33.39","11","1.79","216","35.18","78","12.7","98","15.96","165","26.87","54","8.79","312","50.81","302","49.19","1","0.16","194","30.89","35","5.57","338","53.82","23","3.66","N<10",,"18","11.1","24","68.57"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4127","Mattson Middle School","P","7-8","622","6","0.96","76","12.22","11","1.77","87","13.99","55","8.84","91","14.63","337","54.18","46","7.4","336","54.02","286","45.98","0","0","27","4.31","99","15.81","257","41.05","29","4.63","N<10",,"18","15.5","23","67.65"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4465","Meadow Ridge Elementary School","P","K-6","565","2","0.35","130","23.01","19","3.36","149","26.37","113","20","117","20.71","147","26.02","37","6.55","319","56.46","246","43.54","0","0","222","39.64","79","14.11","426","76.07","9","1.61","N<10",,"14","12.2","30","76.92"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3764","Meeker Middle School","P","7-8","681","4","0.59","180","26.43","16","2.35","196","28.78","136","19.97","119","17.47","165","24.23","61","8.96","358","52.57","323","47.43","1","0.14","105","14.94","72","10.24","441","62.73","34","4.84","N<10",,"18","11.8","25","67.57"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","2565","Meridian Elementary School","P","K-6","608","4","0.66","98","16.12","8","1.32","106","17.43","59","9.7","104","17.11","282","46.38","53","8.72","328","53.95","280","46.05","1","0.16","168","26.92","69","11.06","295","47.28","21","3.37","N<10",,"16","13.2","26","68.42"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3233","Meridian Middle School","P","7-8","647","4","0.62","173","26.74","27","4.17","200","30.91","98","15.15","155","23.96","152","23.49","38","5.87","351","54.25","296","45.75","2","0.3","85","12.82","75","11.31","399","60.18","21","3.17","N<10",,"18","15","24","66.67"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","5016","Mill Creek Middle School","P","7-8","857","5","0.58","154","17.97","37","4.32","191","22.29","147","17.15","284","33.14","163","19.02","67","7.82","455","53.09","402","46.91","0","0","144","16.4","89","10.14","641","73.01","32","3.64","N<10",,"17","9.9","32","64"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4581","Millennium Elementary School","P","K-6","566","5","0.88","114","20.14","16","2.83","130","22.97","81","14.31","141","24.91","168","29.68","41","7.24","304","53.71","262","46.29","0","0","230","41.22","50","8.96","413","74.01","21","3.76","N<10",,"17","13.2","20","60.61"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4356","Neely O Brien Elementary School","P","K-6","770","4","0.52","155","20.13","32","4.16","187","24.29","118","15.32","263","34.16","120","15.58","78","10.13","409","53.12","361","46.88","2","0.26","230","30.03","83","10.84","494","64.49","23","3","N<10",,"17","11.7","31","67.39"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4485","Northwood Middle School","P","7-8","641","3","0.47","103","16.07","14","2.18","117","18.25","60","9.36","60","9.36","321","50.08","80","12.48","313","48.83","328","51.17","0","0","18","2.82","59","9.25","183","28.68","40","6.27","N<10",,"20","11.9","19","59.38"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","5178","Panther Lake Elementary School","P","K-6","651","1","0.15","119","18.28","20","3.07","139","21.35","96","14.75","189","29.03","150","23.04","76","11.67","347","53.3","304","46.7","0","0","208","32.96","60","9.51","467","74.01","13","2.06","N<10",,"18","10.2","29","80.56"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3491","Park Orchard Elementary School","P","K-6","545","2","0.37","87","15.96","14","2.57","101","18.53","97","17.8","200","36.7","90","16.51","55","10.09","275","50.46","270","49.54","5","0.92","224","41.33","56","10.33","437","80.63","14","2.58","N<10",,"16","12.2","22","64.71"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3593","Pine Tree Elementary School","P","K-6","521","2","0.38","73","14.01","19","3.65","92","17.66","75","14.4","118","22.65","189","36.28","45","8.64","276","52.98","245","47.02","2","0.38","160","30.77","64","12.31","368","70.77","11","2.12","N<10",,"17","15.2","24","77.42"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","1807","Regional Justice Center","A","9-12","10","0","0","0","0","0","0","0","0","8","80","1","10","0","0","1","10","9","90","1","10","0","0","0","0","0","0","0","0.00","0","0","N<10",,"5","22.8","1","50"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4293","Ridgewood Elementary School","P","K-6","527","2","0.38","122","23.15","4","0.76","126","23.91","36","6.83","47","8.92","231","43.83","85","16.13","268","50.85","259","49.15","0","0","44","8.24","35","6.55","113","21.16","34","6.37","N<10",,"18","15","16","53.33"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4466","Sawyer Woods Elementary School","P","K-6","449","1","0.22","21","4.68","5","1.11","26","5.79","14","3.12","34","7.57","320","71.27","54","12.03","228","50.78","221","49.22","0","0","15","3.42","27","6.15","106","24.15","19","4.33","N<10",,"18","14.6","16","64"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3389","Scenic Hill Elementary School","P","K-6","638","0","0","45","7.05","12","1.88","57","8.93","110","17.24","270","42.32","135","21.16","66","10.34","345","54.08","293","45.92","0","0","288","45.14","80","12.54","520","81.50","15","2.35","N<10",,"17","11.5","27","71.05"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3707","Soos Creek Elementary School","P","K-6","368","0","0","76","20.65","18","4.89","94","25.54","53","14.4","49","13.32","124","33.7","48","13.04","202","54.89","166","45.11","0","0","85","22.55","85","22.55","192","50.93","16","4.24","N<10",,"15","12.6","19","79.17"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3677","Springbrook Elementary School","P","K-6","499","3","0.6","104","20.84","27","5.41","131","26.25","78","15.63","172","34.47","78","15.63","37","7.41","270","54.11","229","45.89","4","0.77","188","36.36","35","6.77","403","77.95","13","2.51","N<10",,"15","9.8","19","55.88"
"2013-14","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4420","Sunrise Elementary School","P","K-6","535","0","0","170","31.78","13","2.43","183","34.21","49","9.16","62","11.59","179","33.46","62","11.59","275","51.4","260","48.6","0","0","119","22.45","36","6.79","181","34.15","31","5.85","N<10",,"15","12.5","21","60"
"2013-14","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","5180","Columbia Virtual Academy - Kettle Falls","5","6-12","167","1","0.6","3","1.8","0","0","3","1.8","5","2.99","5","2.99","152","91.02","1","0.6","85","50.9","82","49.1","0","0","0","0","15","9.32","49","30.43","1","0.62","N<10",,"28","21.4","6","100"
"2013-14","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","2385","Kettle Falls Elementary School","P","K-4","260","2","0.77","2","0.77","0","0","2","0.77","1","0.38","20","7.69","225","86.54","10","3.85","136","52.31","124","47.69","0","0","0","0","40","14.71","186","68.38","7","2.57","N<10",,"16","16.6","12","75"
"2013-14","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","4206","Kettle Falls High School","P","9-12","253","3","1.19","3","1.19","2","0.79","5","1.98","0","0","16","6.32","218","86.17","11","4.35","135","53.36","118","46.64","0","0","0","0","36","14.23","130","51.38","20","7.91","N<10",,"13","17.7","15","78.95"
"2013-14","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","3198","Kettle Falls Middle School","P","5-8","208","10","4.81","1","0.48","1","0.48","2","0.96","0","0","11","5.29","178","85.58","7","3.37","104","50","104","50","0","0","0","0","32","15.09","117","55.19","16","7.55","N<10",,"13","20.2","13","81.25"
"2013-14","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","2904","Kiona-Benton City High School","P","9-12","481","2","0.42","2","0.42","0","0","2","0.42","3","0.62","161","33.47","298","61.95","15","3.12","263","54.68","218","45.32","56","12.02","35","7.51","58","12.45","301","64.59","11","2.36","N<10",,"15","13.7","22","68.75"
"2013-14","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","3961","Kiona-Benton City Middle School","P","6-8","339","2","0.59","0","0","0","0","0","0","2","0.59","128","37.76","202","59.59","5","1.47","176","51.92","163","48.08","63","18.81","44","13.13","42","12.54","234","69.85","0","0","N<10",,"11","14.9","22","73.33"
"2013-14","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","2759","Kiona-Benton City Primary School","P","PK-3","452","4","0.88","1","0.22","0","0","1","0.22","0","0","191","42.26","242","53.54","14","3.1","229","50.66","223","49.34","78","17.33","113","25.11","80","17.78","345","76.67","0","0","N<10",,"12","14.4","25","65.79"
"2013-14","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","4217","Kiona-Benton Intermediate School","P","4-5","206","2","0.97","2","0.97","0","0","2","0.97","0","0","91","44.17","110","53.4","1","0.49","107","51.94","99","48.06","47","22.6","43","20.67","30","14.42","163","78.37","1","0.48","N<10",,"14","14","8","53.33"
"2013-14","Educational Service District 105","19","Kittitas","19403","Kittitas School District","5086","Kittitas B-5 Special Ed Program","S","PK-PK","5","0","0","0","0","0","0","0","0","0","0","0","0","5","100","0","0","4","80","1","20","0","0","0","0","4","100","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Educational Service District 105","19","Kittitas","19403","Kittitas School District","2569","Kittitas Elementary School","P","K-5","293","0","0","1","0.34","0","0","1","0.34","2","0.68","65","22.18","220","75.09","5","1.71","142","48.46","151","51.54","3","1.02","35","11.86","46","15.59","156","52.88","0","0","N<10",,"16","16.1","16","88.89"
"2013-14","Educational Service District 105","19","Kittitas","19403","Kittitas School District","2766","Kittitas High School","P","6-12","356","2","0.56","6","1.69","0","0","6","1.69","3","0.84","72","20.22","272","76.4","1","0.28","174","48.88","182","51.12","8","2.29","14","4","42","12","152","43.43","0","0","N<10",,"16","15.1","14","63.64"
"2013-14","Educational Service District 112","6","Clark","6101","La Center School District","2558","La Center Elementary","P","K-5","672","2","0.3","3","0.45","0","0","3","0.45","4","0.6","51","7.59","599","89.14","13","1.93","370","55.06","302","44.94","0","0","21","3.02","106","15.23","227","32.61","4","0.57","N<10",,"19","18.8","28","77.78"
"2013-14","Educational Service District 112","6","Clark","6101","La Center School District","4431","La Center High School","P","9-12","523","4","0.76","6","1.15","0","0","6","1.15","2","0.38","30","5.74","472","90.25","9","1.72","276","52.77","247","47.23","1","0.2","3","0.59","45","8.84","119","23.38","25","4.91","N<10",,"19","17.3","23","85.19"
"2013-14","Educational Service District 112","6","Clark","6101","La Center School District","5326","La Center Home School Academy","A","K-12","11","0","0","0","0","0","0","0","0","0","0","0","0","9","81.82","2","18.18","6","54.55","5","45.45","0","0","0","0","1","6.67","6","40.00","0","0","N<10",,,"0","0",
"2013-14","Educational Service District 112","6","Clark","6101","La Center School District","3371","La Center Middle School","P","6-8","406","2","0.49","7","1.72","0","0","7","1.72","3","0.74","18","4.43","372","91.63","4","0.99","198","48.77","208","51.23","0","0","5","1.21","46","11.14","113","27.36","10","2.42","N<10",,"23","19.5","12","66.67"
"2013-14","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","2522","La Conner Elementary","P","K-5","289","97","33.56","0","0","0","0","0","0","1","0.35","21","7.27","160","55.36","10","3.46","151","52.25","138","47.75","6","2.11","3","1.05","42","14.74","148","51.93","4","1.4","N<10",,"12","15.9","20","80"
"2013-14","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","2276","La Conner High School","P","9-12","219","52","23.74","1","0.46","3","1.37","4","1.83","2","0.91","22","10.05","136","62.1","3","1.37","117","53.42","102","46.58","5","2.3","3","1.38","19","8.76","84","38.71","10","4.61","N<10",,"10","12.6","14","63.64"
"2013-14","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","3900","La Conner Middle","P","6-8","133","43","32.33","3","2.26","0","0","3","2.26","0","0","13","9.77","71","53.38","3","2.26","65","48.87","68","51.13","1","0.75","2","1.5","17","12.78","70","52.63","4","3.01","N<10",,"9","12.2","10","66.67"
"2013-14","Educational Service District 101","38","Whitman","38126","LaCrosse School District","2087","Lacrosse Elementary School","P","K-8","30","0","0","0","0","0","0","0","0","0","0","0","0","30","100","0","0","15","50","15","50","0","0","0","0","7","21.88","9","28.13","0","0","N<10",,"3","15.5","7","70"
"2013-14","Educational Service District 101","38","Whitman","38126","LaCrosse School District","2088","Lacrosse High School","P","9-12","41","0","0","1","2.44","0","0","1","2.44","2","4.88","2","4.88","36","87.8","0","0","24","58.54","17","41.46","0","0","0","0","7","17.5","11","27.50","0","0","N<10",,"5","14.6","6","66.67"
"2013-14","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","4260","Chelan High School","P","9-12","402","1","0.25","3","0.75","0","0","3","0.75","0","0","185","46.02","207","51.49","6","1.49","214","53.23","188","46.77","21","5.16","46","11.3","25","6.14","227","55.77","14","3.44","N<10",,"13","19","23","76.67"
"2013-14","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","2317","Chelan Middle School","P","6-8","320","1","0.31","0","0","0","0","0","0","0","0","173","54.06","143","44.69","3","0.94","170","53.13","150","46.88","23","7.17","57","17.76","33","10.28","215","66.98","9","2.8","N<10",,"13","18.1","21","87.5"
"2013-14","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","1940","Glacier Valley High School","P","9-12","49","0","0","0","0","0","0","0","0","0","0","42","85.71","7","14.29","0","0","33","67.35","16","32.65","9","30","13","43.33","2","6.67","27","90.00","0","0","N<10",,"25","19.5","2","100"
"2013-14","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","3861","Holden Village Community School","P","K-12","4","0","0","0","0","0","0","0","0","0","0","0","0","4","100","0","0","3","75","1","25","0","0","0","0","0","0","0","0.00","0","0","N<10",,"2","9.5","1","50"
"2013-14","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","1675","Lake Chelan Preschool","P","PK-PK","11","0","0","0","0","0","0","0","0","0","0","6","54.55","5","45.45","0","0","7","63.64","4","36.36","0","0","0","0","13","100","5","38.46","0","0","N<10",,,"0","0",
"2013-14","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","2689","Morgen Owings Elementary School","P","K-5","612","2","0.33","1","0.16","0","0","1","0.16","0","0","340","55.56","264","43.14","5","0.82","323","52.78","289","47.22","44","7.18","246","40.13","69","11.26","425","69.33","12","1.96","N<10",,"17","13.9","20","54.05"
"2013-14","Educational Service District 113","14","Grays Harbor","14097","Lake Quinault School District","2921","Lake Quinault Elementary","P","K-5","68","10","14.71","0","0","0","0","0","0","1","1.47","30","44.12","24","35.29","3","4.41","38","55.88","30","44.12","1","1.27","26","32.91","12","15.19","70","88.61","0","0","N<10",,"9","14.3","5","62.5"
"2013-14","Educational Service District 113","14","Grays Harbor","14097","Lake Quinault School District","2973","Lake Quinault High School","P","6-12","97","24","24.74","1","1.03","0","0","1","1.03","4","4.12","30","30.93","34","35.05","4","4.12","49","50.52","48","49.48","3","3.23","9","9.68","15","16.13","85","91.40","0","0","N<10",,"7","12.4","6","46.15"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","5099","Cavelero Mid High School","P","8-9","1255","11","0.88","46","3.67","6","0.48","52","4.14","25","1.99","166","13.23","905","72.11","96","7.65","634","50.52","621","49.48","2","0.16","22","1.81","135","11.11","372","30.62","72","5.93","N<10",,"20","14.6","46","74.19"
