"schoolyear","esd","countynumber","county","countydistrictnumber","district","buildingnumber","school","gradetested","algebratotaltestednottested","algebra1totaltested","algebra1metstandardinclu","algebra1percentmetstanda","algebra1metstandardwitho","algebra1percentmetstanda_1","algebra1percentmetstanda_2","algebra1level1","algebra1percentlevel1","algebra1level2","algebra1percentlevel2","algebra1levelbasic","algebra1percentlevelbasic","algebra1level3","algebra1percentlevel3","algebra1level4","algebra1percentlevel4","algebra1noscore","algebra1percentnoscore","algebra1notmet","algebra1percentnotmet","algebra1excusedabsence","algebra1exempted","integrated1totaltestedno","integrated1totaltested","integrated1metstandardin","integrated1percentmetsta","integrated1metstandardwi","integrated1percentmetsta_1","integrated1percentmetsta_2","integrated1level1","integrated1percentlevel1","integrated1level2","integrated1percentlevel2","integrated1levelbasic","integrated1percentlevelbasic","integrated1level3","integrated1percentlevel3","integrated1level4","integrated1percentlevel4","integrated1noscore","integrated1percentnoscore","integrated1notmet","integrated1percentnotmet","integrated1excusedabsence","integrated1exempted","retake1totaltestednottested","retake1totaltested","retake1metstandardinclud","retake1percentmetstandar","retake1metstandardwithou","retake1percentmetstandar_1","retake1percentmetstandar_2","retake1level1","retake1percentlevel1","retake1level2","retake1percentlevel2","retake1levelbasic","retake1percentlevelbasic","retake1level3","retake1percentlevel3","retake1level4","retake1percentlevel4","retake1noscore","retake1percentnoscore","retake1notmet","retake1percentnotmet","retake1excusedabsence","retake1exempted","alleocmathyear1totaltest","alleocmathyear1totaltested","alleocmathyear1metstanda","alleocmathyear1percentme","alleocmathyear1metstanda_1","alleocmathyear1percentme_1","alleocmathyear1percentme_2","alleocmathyear1level1","alleocmathyear1percentlevel1","alleocmathyear1level2","alleocmathyear1percentlevel2","alleocmathyear1levelbasic","alleocmathyear1percentle","alleocmathyear1level3","alleocmathyear1percentlevel3","alleocmathyear1level4","alleocmathyear1percentlevel4","alleocmathyear1noscore","alleocmathyear1percentnoscore","alleocmathyear1notmet","alleocmathyear1percentnotmet","alleocmathyear1excusedabsence","alleocmathyear1exempted","geometrytotaltestednottested","geometrytotaltested","geometrymetstandardinclu","geometrypercentmetstanda","geometrymetstandardwitho","geometrypercentmetstanda_1","geometrypercentmetstanda_2","geometrylevel1","geometrypercentlevel1","geometrylevel2","geometrypercentlevel2","geometrylevelbasic","geometrypercentlevelbasic","geometrylevel3","geometrypercentlevel3","geometrylevel4","geometrypercentlevel4","geometrynoscore","geometrypercentnoscore","geometrynotmet","geometrypercentnotmet","geometryexcusedabsence","geometryexempted","integrated2totaltestedno","integrated2totaltested","integrated2metstandardin","integrated2percentmetsta","integrated2metstandardwi","integrated2percentmetsta_1","integrated2percentmetsta_2","integrated2level1","integrated2percentlevel1","integrated2level2","integrated2percentlevel2","integrated2levelbasic","integrated2percentlevelbasic","integrated2level3","integrated2percentlevel3","integrated2level4","integrated2percentlevel4","integrated2noscore","integrated2percentnoscore","integrated2notmet","integrated2percentnotmet","integrated2excusedabsence","integrated2exempted","retake2totaltestednottested","retake2totaltested","retake2metstandardinclud","retake2percentmetstandar","retake2metstandardwithou","retake2percentmetstandar_1","retake2percentmetstandar_2","retake2level1","retake2percentlevel1","retake2level2","retake2percentlevel2","retake2levelbasic","retake2percentlevelbasic","retake2level3","retake2percentlevel3","retake2level4","retake2percentlevel4","retake2noscore","retake2percentnoscore","retake2notmet","retake2percentnotmet","retake2excusedabsence","retake2exempted","alleocmathyear2totaltest","alleocmathyear2totaltested","alleocmathyear2metstanda","alleocmathyear2percentme","alleocmathyear2metstanda_1","alleocmathyear2percentme_1","alleocmathyear2percentme_2","alleocmathyear2level1","alleocmathyear2percentlevel1","alleocmathyear2level2","alleocmathyear2percentlevel2","alleocmathyear2levelbasic","alleocmathyear2percentle","alleocmathyear2level3","alleocmathyear2percentlevel3","alleocmathyear2level4","alleocmathyear2percentlevel4","alleocmathyear2noscore","alleocmathyear2percentnoscore","alleocmathyear2notmet","alleocmathyear2percentnotmet","alleocmathyear2excusedabsence","alleocmathyear2exempted","biologytotaltestednottested","biologytotaltested","biologymetstandardinclud","biologypercentmetstandar","biologymetstandardwithou","biologypercentmetstandar_1","biologypercentmetstandar_2","biologylevel1","biologypercentlevel1","biologylevel2","biologypercentlevel2","biologylevelbasic","biologypercentlevelbasic","biologylevel3","biologypercentlevel3","biologylevel4","biologypercentlevel4","biologynoscore","biologypercentnoscore","biologynotmet","biologypercentnotmet","biologyexcusedabsence","biologyexempted"
"2011-12","Educational Service District 112","8","Cowlitz","8401","Castle Rock School District","3969","Castle Rock Middle School","All","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2561","Kalama Jr Sr High","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2561","Kalama Jr Sr High","8","47","47","41","87.2","41","87.2","87.2","1","2.1","5","10.59","0","0","22","46.79","19","40.39","0","0","6","12.69","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47","47","41","87.2","41","87.2","87.2","1","2.1","5","10.59","0","0","22","46.79","19","40.39","0","0","6","12.69","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2561","Kalama Jr Sr High","9","45","45","18","40","18","40","40","16","35.5","11","24.39","0","0","14","31.1","4","8.8","0","0","27","60","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","45","18","40","18","40","40","16","35.5","11","24.39","0","0","14","31.1","4","8.8","0","0","27","60","0","23","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2561","Kalama Jr Sr High","10","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,"20","19","33","68.7","5","25","26.3","11","55","3","15","1","5","3","15","1","5","1","5","15","75","0","30","33","33","25","75.7","25","75.7","75.8","3","9","5","15.09","0","0","19","57.5","6","18.1","0","0","8","24.19","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33","33","43","84.3","25","75.7","75.8","3","9","5","15.09","0","0","19","57.5","6","18.1","0","0","8","24.19","0","18","78","73","50","64.1","50","64.09","68.5","6","7.59","17","21.69","4","5.09","29","37.1","17","21.69","5","6.4","28","35.79","0","3"
"2011-12","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2561","Kalama Jr Sr High","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","20","6","30","6","30","30","8","40","6","30","0","0","4","20","2","10","0","0","14","70","0","1","20","20","6","30","6","30","30","8","40","6","30","0","0","4","20","2","10","0","0","14","70","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2561","Kalama Jr Sr High","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2561","Kalama Jr Sr High","All","105","105","61","58","61","58","58.1","25","23.8","19","18","0","0","37","35.2","24","22.8","0","0","44","41.89","0","1",,,,,,,,,,,,,,,,,,,,,,,,"30","29","9","30","9","30","31","13","43.29","7","23.3","1","3.29","6","20","2","6.59","1","3.29","21","70","0","13","135","134","70","58","70","58","58.1","38","43.29","26","23.3","1","3.29","43","35.2","26","22.8","1","3.29","65","70","0","55","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,"61","61","49","80.29","49","80.29","80.3","6","9.8","6","9.8","0","0","25","40.89","24","39.29","0","0","12","19.6","0","20","78","73","50","64.09","50","64.09","68.5","6","7.59","17","21.69","4","5.09","29","37.1","17","21.69","5","6.4","28","35.79","0","3"
"2011-12","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2915","Kalama Elem School","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2915","Kalama Elem School","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","1795","TEAM High School","9","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","1795","TEAM High School","10","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","1795","TEAM High School","11","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","1795","TEAM High School","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","1795","TEAM High School","All","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3513","Yale Elementary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3513","Yale Elementary","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3514","Woodland Primary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3514","Woodland Primary","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3546","Woodland High School","9",,,,,,,,,,,,,,,,,,,,,,,,"52","52","13","25","13","25","25","19","36.5","20","38.39","2","3.79","11","21.1","0","0","0","0","39","75","3","61","21",,,,,,,,,,,,,,,,,,,,,,,"73","52","13","25","13","25","25","19","36.5","20","38.39","2","3.79","11","21.1","0","0","0","0","39","75","3","61",,,,,,,,,,,,,,,,,,,,,,,,"76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3546","Woodland High School","10","3",,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,"42",,,,,,,,,,,,,,,,,,,,,,,"54","52","62","63.2","18","33.29","34.6","20","37","14","25.89","3","5.5","15","27.69","0","0","2","3.7","36","66.59","0","50","1",,,,,,,,,,,,,,,,,,,,,,,"23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24","24","68","83.9","11","45.79","45.8","4","16.6","9","37.5","0","0","10","41.6","1","4.09","0","0","13","54.1","0","57","152",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3546","Woodland High School","11",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"21",,,,,,,,,,,,,,,,,,,,,,,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","20","8","40","8","40","40","2","10","10","50","0","0","7","35","1","5","0","0","12","60","0","3",,,,,,,,,,,,,,,,,,,,,,,,"20","20","8","40","8","40","40","2","10","10","50","0","0","7","35","1","5","0","0","12","60","0","4","2",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3546","Woodland High School","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","3578","Beacon Hill Elementary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3546","Woodland High School","All","3",,,,,,,,,,,,,,,,,,,,,,,"62",,,,,,,,,,,,,,,,,,,,,,,"84",,,,,,,,,,,,,,,,,,,,,,,"149","147","54","36.2","54","36.2","36.7","51","34.2","42","28.1","7","4.59","42","28.1","5","3.29","2","1.3","95","63.7","4","115","1",,,,,,,,,,,,,,,,,,,,,,,"119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120",,,,,,,,,,,,,,,,,,,,,,,"159","156","107","67.2","107","67.2","68.6","9","5.59","40","25.1","2","1.19","56","35.2","49","30.8","3","1.8","52","32.7","3","9"
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3824","Woodland Middle School","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3824","Woodland Middle School","8",,,,,,,,,,,,,,,,,,,,,,,,"67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","3824","Woodland Middle School","All",,,,,,,,,,,,,,,,,,,,,,,,"76","76","71","93.4","71","93.4","93.4","1","1.3","4","5.2","0","0","31","40.7","40","52.6","0","0","5","6.5","0","0",,,,,,,,,,,,,,,,,,,,,,,,"76","76","71","93.4","71","93.4","93.4","1","1.3","4","5.2","0","0","31","40.7","40","52.6","0","0","5","6.5","0","0",,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","4176","Woodland Intermediate School","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8404","Woodland School District","4176","Woodland Intermediate School","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2266","Kelso High School","9","209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,"214",,,,,,,,,,,,,,,,,,,,,,,"102","102","91","89.2","91","89.2","89.2","0","0","11","10.69","0","0","45","44.1","46","45","0","0","11","10.69","0","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102","102","91","89.2","91","89.2","89.2","0","0","11","10.69","0","0","45","44.1","46","45","0","0","11","10.69","0","8","101",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2266","Kelso High School","10","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14",,,,,,,,,,,,,,,,,,,,,,,"72",,,,,,,,,,,,,,,,,,,,,,,"103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103",,,,,,,,,,,,,,,,,,,,,,,"351",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2266","Kelso High School","11","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51",,,,,,,,,,,,,,,,,,,,,,,"59",,,,,,,,,,,,,,,,,,,,,,,"33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2266","Kelso High School","12","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36",,,,,,,,,,,,,,,,,,,,,,,"60",,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2266","Kelso High School","All","299","299","124","41.39","124","41.39","41.5","86","28.69","89","29.69","1","0.3","97","32.39","26","8.59","0","0","175","58.5","3","190",,,,,,,,,,,,,,,,,,,,,,,,"106","101","54","50.89","54","50.89","53.5","27","25.39","20","18.8","0","0","46","43.29","8","7.5","5","4.7","52","49","2","55","405","400","178","50.89","178","50.89","53.5","113","28.69","109","29.69","1","0.3","143","43.29","34","8.59","5","4.7","227","58.5","5","246","240","239","127","52.89","127","52.89","53.1","50","20.8","62","25.8","0","0","77","32","50","20.8","1","0.4","113","47","1","87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240","239","127","52.89","127","52.89","53.1","50","20.8","62","25.8","0","0","77","32","50","20.8","1","0.4","113","47","1","87","453",,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2596","Rose Valley Elementary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2596","Rose Valley Elementary","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2624","Wallace Elementary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2624","Wallace Elementary","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2691","Catlin Elementary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
