"schoolyear","esd","countynumber","county","countydistrictnumber","district","gradetested","readingtotaltestednottested","readingtotalmsp_hspetested","readingmetstandardinclud","readingpercentmetstandar","readingmetstandardwithou","readingpercentmetstandar_1","readingpercentmetstandar_2","readinglevel1","readingpercentlevel1","readinglevel2","readingpercentlevel2","readinglevelbasic","readingpercentlevelbasic","readinglevel3","readingpercentlevel3","readinglevel4","readingpercentlevel4","readingnoscore","readingpercentnoscore","readingnotmet","readingpercentnotmet","readingexcusedabsence","readingexempted","readingwaasport","readingwaasdape","mathtotaltestednottested","mathtotalmsp_hspetested","mathmetstandardincluding","mathpercentmetstandardin","mathmetstandardwithoutprevpass","mathpercentmetstandardwi","mathpercentmetstandardex","mathlevel1","mathpercentlevel1","mathlevel2","mathpercentlevel2","mathlevelbasic","mathpercentlevelbasic","mathlevel3","mathpercentlevel3","mathlevel4","mathpercentlevel4","mathnoscore","mathpercentnoscore","mathnotmet","mathpercentnotmet","mathexcusedabsence","mathexempted","mathwaasport","mathwaasdape","writingtotaltestednottested","writingtotalmsp_hspetested","writingmetstandardinclud","writingpercentmetstandar","writingmetstandardwithou","writingpercentmetstandar_1","writingpercentmetstandar_2","writinglevel1","writingpercentlevel1","writinglevel2","writingpercentlevel2","writinglevelbasic","writingpercentlevelbasic","writinglevel3","writingpercentlevel3","writinglevel4","writingpercentlevel4","writingnoscore","writingpercentnoscore","writingnotmet","writingpercentnotmet","writingexcusedabsence","writingexempted","writingwaasport","writingwaasdape","sciencetotaltestednottested","sciencetotalmsp_hspetested","sciencemetstandardinclud","sciencepercentmetstandar","sciencemetstandardwithou","sciencepercentmetstandar_1","sciencepercentmetstandar_2","sciencelevel1","sciencepercentlevel1","sciencelevel2","sciencepercentlevel2","sciencelevelbasic","sciencepercentlevelbasic","sciencelevel3","sciencepercentlevel3","sciencelevel4","sciencepercentlevel4","sciencenoscore","sciencepercentnoscore","sciencenotmet","sciencepercentnotmet","scienceexcusedabsence","scienceexempted","sciencewaasport","sciencewaasdape","readinglevelindex","mathlevelindex"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","7","399","392","232","58.1","232","58.1","59.2","46","11.5","114","28.5","1","0.2","101","25.3","130","32.5","7","1.7","167","41.79","0","1","1",,"399","392","225","56.29","225","56.29","57.4","97","24.3","70","17.5","0","0","150","37.5","75","18.69","7","1.7","174","43.6","0","1","1",,"399","392","325","81.4","325","81.4","82.9","21","5.2","46","11.5","3","0.7","192","48.1","130","32.5","7","1.7","74","18.5","0","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.74","2.47"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","8","408","403","252","61.7","252","61.7","62.5","58","14.19","93","22.69","0","0","102","25","150","36.7","5","1.19","156","38.2","0","1","3",,"408","400","136","33.29","136","33.29","34","136","33.29","128","31.3","0","0","114","27.89","22","5.29","8","1.89","272","66.59","0","1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,"403","401","211","52.29","211","52.29","52.6","98","24.3","92","22.8","0","0","161","39.89","50","12.4","2","0.4","192","47.6","5","1","3",,"2.81","2.01"
"2009-10","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","10","432","425","311","71.9","311","71.9","73.2","39","9","75","17.3","11","2.5","133","30.69","167","38.6","7","1.6","121","28","13","5","1",,"435","419","135","31","135","31","32.2","194","44.5","90","20.6","0","0","98","22.5","37","8.5","16","3.6","300","68.9","11","4","1",,"425","420","367","86.3","367","86.29","87.4","15","3.5","38","8.9","8","1.8","184","43.2","175","41.1","5","1.1","58","13.59","20","5","1",,"438","410","143","32.6","143","32.6","34.9","185","42.2","82","18.69","0","0","121","27.6","22","5","28","6.29","295","67.29","6","6","1",,"2.9","1.87"
"2009-10","North Central Educational Service District 171","9","Douglas","9207","Mansfield School District","3","5",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","North Central Educational Service District 171","9","Douglas","9207","Mansfield School District","4","6",,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","North Central Educational Service District 171","9","Douglas","9207","Mansfield School District","5","5",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","North Central Educational Service District 171","9","Douglas","9207","Mansfield School District","6","3",,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","North Central Educational Service District 171","9","Douglas","9207","Mansfield School District","7","5",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","North Central Educational Service District 171","9","Douglas","9207","Mansfield School District","8","6",,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","North Central Educational Service District 171","9","Douglas","9207","Mansfield School District","10","11","11","8","72.7","8","72.7","72.7","2","18.1","1","9","0","0","1","9","7","63.6","0","0","3","27.19","0","0",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,"10","10","8","80","8","80","80","1","10","1","10","0","0","2","20","6","60","0","0","2","20","1","0",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,"3.18",
"2009-10","North Central Educational Service District 171",,,"9209","Waterville School District","3","20","20","10","50","10","50","50","2","10","8","40","0","0","5","25","5","25","0","0","10","50","0","0",,,"20","20","6","30","6","30","30","5","25","9","45","0","0","6","30","0","0","0","0","14","70","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.65","2.05"
"2009-10","North Central Educational Service District 171",,,"9209","Waterville School District","4","18","18","10","55.5","10","55.5","55.6","3","16.6","5","27.69","0","0","6","33.29","4","22.19","0","0","8","44.39","0","0",,,"18","18","7","38.79","7","38.79","38.9","6","33.29","5","27.69","0","0","5","27.69","2","11.09","0","0","11","61.1","0","0",,,"18","18","8","44.39","8","44.39","44.4","5","27.69","5","27.69","0","0","5","27.69","3","16.6","0","0","10","55.5","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.61","2.16"
"2009-10","North Central Educational Service District 171",,,"9209","Waterville School District","5","14","14","11","78.5","11","78.5","78.6","3","21.39","0","0","0","0","5","35.7","6","42.79","0","0","3","21.39","0","0",,,"14","14","7","50","7","50","50","4","28.5","3","21.39","0","0","6","42.79","1","7.09","0","0","7","50","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","14","5","35.7","5","35.7","35.7","4","28.5","5","35.7","1","7.09","4","28.5","0","0","0","0","9","64.2","0","0",,,"3","2.28"
"2009-10","North Central Educational Service District 171",,,"9209","Waterville School District","6","29","29","20","68.9","20","68.9","69","5","17.19","4","13.69","2","6.79","15","51.7","3","10.3","0","0","9","31","0","0",,,"29","29","13","44.79","13","44.79","44.8","6","20.6","10","34.39","0","0","10","34.39","3","10.3","0","0","16","55.1","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.41","2.34"
"2009-10","North Central Educational Service District 171",,,"9209","Waterville School District","7","22","22","7","31.8","7","31.8","31.8","8","36.29","7","31.8","0","0","5","22.69","2","9","0","0","15","68.09","0","0",,,"21","21","7","33.29","7","33.29","33.3","10","47.6","4","19","0","0","6","28.5","1","4.7","0","0","14","66.59","0","1",,,"21","21","17","80.9","17","80.9","81","1","4.7","3","14.19","1","4.7","12","57.1","4","19","0","0","4","19","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.04","1.9"
"2009-10","North Central Educational Service District 171",,,"9209","Waterville School District","8","34","34","15","44.1","15","44.1","44.1","10","29.39","9","26.39","0","0","10","29.39","5","14.69","0","0","19","55.79","0","0",,,"34","34","9","26.39","9","26.39","26.5","13","38.2","12","35.2","0","0","3","8.8","6","17.6","0","0","25","73.5","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"34","34","10","29.39","10","29.39","29.4","7","20.5","17","50","0","0","5","14.69","5","14.69","0","0","24","70.5","0","0",,,"2.29","2.05"
"2009-10","North Central Educational Service District 171",,,"9209","Waterville School District","10","28","27","19","67.8","19","67.79","70.4","2","7.09","6","21.39","0","0","11","39.2","8","28.5","1","3.5","9","32.1","2","1",,,"28","27","8","28.5","8","28.5","29.6","11","39.2","8","28.5","0","0","6","21.39","2","7.09","1","3.5","20","71.4","2","1",,,"26","25","23","88.4","23","88.4","92","0","0","2","7.59","0","0","10","38.39","13","50","1","3.79","3","11.5","4","1",,,"27","26","2","7.4","2","7.4","7.7","18","66.59","6","22.19","0","0","2","7.4","0","0","1","3.7","25","92.5","3","1",,,"2.81","1.89"
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","3","6",,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","4","2",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","5","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","6","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","3","9",,,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","4","12","12","9","75","9","75","75","0","0","3","25","0","0","7","58.29","2","16.6","0","0","3","25","0","0",,,"12","12","6","50","6","50","50","3","25","3","25","0","0","4","33.29","2","16.6","0","0","6","50","0","0",,,"12","11","5","41.6","5","41.6","45.5","2","16.6","4","33.29","0","0","2","16.6","3","25","1","8.3","7","58.29","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.91","2.41"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","5","19","18","13","68.4","13","68.4","72.2","1","5.2","4","21","0","0","9","47.29","4","21","1","5.2","6","31.5","0","0",,,"19","18","1","5.2","1","5.2","5.6","2","10.5","15","78.9","0","0","1","5.2","0","0","1","5.2","18","94.7","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"19","18","1","5.2","1","5.2","5.6","7","36.79","10","52.6","0","0","1","5.2","0","0","1","5.2","18","94.7","0","0",,,"2.73","1.84"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","6","15","14","11","73.29","11","73.29","78.6","1","6.59","2","13.3","0","0","8","53.29","3","20","1","6.59","4","26.6","0","1",,,"15","14","6","40","6","40","42.9","3","20","5","33.29","0","0","3","20","3","20","1","6.59","9","60","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.73","2.27"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","7","20","19","16","80","16","80","84.2","2","10","1","5","0","0","9","45","7","35","1","5","4","20","0","0",,,"20","19","9","45","9","45","47.4","5","25","5","25","0","0","8","40","1","5","1","5","11","55","0","0",,,"20","19","12","60","12","60","63.2","2","10","5","25","0","0","7","35","5","25","1","5","8","40","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.95","2.15"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","8","11","11","8","72.7","8","72.7","72.7","0","0","3","27.19","0","0","0","0","8","72.7","0","0","3","27.19","0","0",,,"11","11","6","54.5","6","54.5","54.5","2","18.1","3","27.19","0","0","3","27.19","3","27.19","0","0","5","45.39","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","11","6","54.5","6","54.5","54.5","3","27.19","2","18.1","0","0","4","36.29","2","18.1","0","0","5","45.39","0","0",,,"3.45","2.63"
"2009-10","Educational Service District 101","10","Ferry","10050","Curlew School District","10","24","21","19","79.1","19","79.09","90.5","0","0","2","8.3","1","4.09","7","29.1","11","45.79","3","12.5","5","20.8","4","0",,,"25","25","11","44","11","44","44","6","24","8","32","1","4","6","24","4","16","0","0","14","56","2","1",,,"26","26","24","92.3","24","92.29","92.3","0","0","2","7.59","0","0","12","46.1","12","46.1","0","0","2","7.59","2","0",,,"26","26","14","53.8","14","53.79","53.8","10","38.39","2","7.59","0","0","11","42.29","3","11.5","0","0","12","46.1","1","1",,,"2.87","2.24"
"2009-10","Educational Service District 101","10","Ferry","10065","Orient School District","3","2",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10065","Orient School District","4","2",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10065","Orient School District","5","8",,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10065","Orient School District","6","3",,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10065","Orient School District","7","7",,,,,,,,,,,,,,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10065","Orient School District","8","5",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","3","17","16","4","23.5","4","23.5","25","7","41.1","5","29.39","0","0","2","11.69","2","11.69","1","5.79","13","76.4","0","0",,,"17","16","3","17.6","3","17.6","18.8","9","52.89","4","23.5","0","0","3","17.6","0","0","1","5.79","14","82.29","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.82","1.53"
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","4","14","14","7","50","7","50","50","2","14.19","5","35.7","0","0","6","42.79","1","7.09","0","0","7","50","0","0","1",,"14","14","3","21.39","3","21.39","21.4","9","64.2","2","14.19","0","0","2","14.19","1","7.09","0","0","11","78.5","0","0","1",,"14","13","5","35.7","5","35.7","38.5","3","21.39","5","35.7","0","0","5","35.7","0","0","1","7.09","9","64.2","0","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.42","1.64"
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","5","16","15","6","37.5","6","37.5","40","2","12.5","7","43.7","0","0","4","25","2","12.5","1","6.2","10","62.5","0","0",,,"16","15","4","25","4","25","26.7","7","43.7","4","25","0","0","2","12.5","2","12.5","1","6.2","12","75","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,"2.25","1.81"
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","6","14","11","3","21.39","3","21.39","27.3","3","21.39","5","35.7","0","0","2","14.19","1","7.09","3","21.39","11","78.5","0","0",,,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.64",
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","7","14","14","4","28.5","4","28.5","28.6","4","28.5","6","42.79","0","0","2","14.19","2","14.19","0","0","10","71.4","0","0","1",,"14","14","3","21.39","3","21.39","21.4","7","50","4","28.5","0","0","3","21.39","0","0","0","0","11","78.5","0","0","1",,"14","13","7","50","7","50","53.8","1","7.09","5","35.7","0","0","7","50","0","0","1","7.09","7","50","0","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.13","1.71"
"2009-10","Educational Service District 101","10","Ferry","10309","Republic School District","3","29","29","23","79.29","23","79.29","79.3","1","3.39","5","17.19","0","0","14","48.2","9","31","0","0","6","20.6","0","0",,,"29","29","15","51.7","15","51.7","51.7","5","17.19","9","31","0","0","10","34.39","5","17.19","0","0","14","48.2","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.06","2.51"
"2009-10","Educational Service District 101","10","Ferry","10309","Republic School District","4","25","25","16","64","16","64","64","0","0","9","36","0","0","12","48","4","16","0","0","9","36","0","0",,,"25","25","5","20","5","20","20","11","44","9","36","0","0","4","16","1","4","0","0","20","80","0","0",,,"25","25","11","44","11","44","44","3","12","11","44","0","0","10","40","1","4","0","0","14","56","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.8","1.8"
"2009-10","Educational Service District 101","10","Ferry","10309","Republic School District","5","26","26","22","84.59","22","84.59","84.6","1","3.79","3","11.5","0","0","12","46.1","10","38.39","0","0","4","15.3","0","0",,,"26","26","12","46.1","12","46.1","46.2","6","23","8","30.69","0","0","7","26.89","5","19.19","0","0","14","53.79","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"26","26","5","19.19","5","19.19","19.2","4","15.3","17","65.29","0","0","4","15.3","1","3.79","0","0","21","80.7","0","0",,,"3.19","2.42"
"2009-10","Educational Service District 101","10","Ferry","10309","Republic School District","6","29","29","14","48.2","14","48.2","48.3","7","24.1","8","27.5","0","0","11","37.89","3","10.3","0","0","15","51.7","0","0",,,"29","29","5","17.19","5","17.19","17.2","13","44.79","11","37.89","0","0","5","17.19","0","0","0","0","24","82.7","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.34","1.72"
"2009-10","Educational Service District 101","10","Ferry","10309","Republic School District","7","35","35","19","54.2","19","54.2","54.3","3","8.5","13","37.1","0","0","12","34.2","7","20","0","0","16","45.7","0","0",,,"35","35","8","22.8","8","22.8","22.9","17","48.5","10","28.5","0","0","8","22.8","0","0","0","0","27","77.09","0","0",,,"35","35","23","65.7","23","65.7","65.7","3","8.5","9","25.69","0","0","11","31.39","12","34.2","0","0","12","34.2","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.65","1.74"
"2009-10","Educational Service District 101","10","Ferry","10309","Republic School District","8","21","21","18","85.7","18","85.7","85.7","2","9.5","1","4.7","0","0","5","23.8","13","61.89","0","0","3","14.19","0","0",,,"21","21","6","28.5","6","28.5","28.6","6","28.5","9","42.79","0","0","6","28.5","0","0","0","0","15","71.4","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"21","21","17","80.9","17","80.9","81","3","14.19","1","4.7","0","0","14","66.59","3","14.19","0","0","4","19","0","0",,,"3.38","2"
"2009-10","Educational Service District 101","10","Ferry","10309","Republic School District","10","32","32","27","81.8","26","81.2","81.3","3","9.3","3","9.3","0","0","6","18.69","20","62.5","0","0","6","18.69","0","1",,,"32","32","13","40.6","13","40.6","40.6","11","34.29","8","25","0","0","7","21.8","6","18.69","0","0","19","59.29","1","0",,,"31","31","30","90.9","28","90.29","90.3","0","0","3","9.59","0","0","7","22.5","21","67.7","0","0","3","9.59","0","2",,,"31","31","12","38.7","12","38.7","38.7","11","35.39","8","25.8","0","0","8","25.8","4","12.9","0","0","19","61.2","2","0",,,"3.34","2.24"
"2009-10","Educational Service District 123","11","Franklin","11001","Pasco School District","3","1238","1237","606","48.89","606","48.89","49","335","27","296","23.89","0","0","334","26.89","272","21.89","1","0","632","51","1","14","11",,"1236","1235","516","41.7","516","41.7","41.8","355","28.69","364","29.39","0","0","378","30.5","138","11.09","1","0","720","58.2","3","14","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.43","2.23"
"2009-10","Educational Service District 123","11","Franklin","11001","Pasco School District","4","1160","1158","580","50","580","50","50.1","169","14.5","409","35.2","0","0","359","30.89","221","19","2","0.1","580","50","1","13","11",,"1160","1159","436","37.5","436","37.5","37.6","477","41.1","246","21.19","0","0","291","25","145","12.5","1","0","724","62.39","1","13","11",,"1158","1109","548","47.29","548","47.29","49.4","256","22.1","305","26.3","0","0","355","30.6","193","16.6","49","4.2","610","52.6","2","14","11",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.54","2.08"
"2009-10","Educational Service District 123","11","Franklin","11001","Pasco School District","5","1150","1148","591","51.29","591","51.29","51.5","226","19.6","331","28.69","0","0","270","23.39","321","27.89","2","0.1","559","48.6","3","7","12",,"1151","1148","409","35.5","409","35.5","35.6","449","39","290","25.1","0","0","277","24","132","11.4","3","0.2","742","64.4","1","8","12",,,,,,,,,,,,,,,,,,,,,,,,,,,"1150","1147","277","24","277","24","24.1","508","44.1","362","31.39","0","0","216","18.69","61","5.29","3","0.2","873","75.9","2","8","12",,"2.59","2.07"
"2009-10","Educational Service District 123","11","Franklin","11001","Pasco School District","6","1128","1128","507","44.89","507","44.89","44.9","235","20.8","386","34.2","1","0","390","34.5","116","10.19","0","0","621","55","2","5","7",,"1128","1128","358","31.69","358","31.69","31.7","480","42.5","290","25.69","0","0","249","22","109","9.59","0","0","770","68.2","2","5","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.33","1.98"
"2009-10","Educational Service District 123","11","Franklin","11001","Pasco School District","7","1018","1016","460","45.1","460","45.1","45.3","198","19.39","358","35.1","1","0","247","24.19","212","20.8","2","0.1","558","54.79","8","13","7",,"1018","1015","358","35.1","358","35.1","35.3","429","42.1","228","22.3","0","0","237","23.19","121","11.8","3","0.2","660","64.79","8","13","7",,"1017","1005","546","53.6","546","53.6","54.3","205","20.1","254","24.89","3","0.2","403","39.6","140","13.69","12","1.1","471","46.29","8","14","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.45","2.03"
