"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","Half-day Kindergarten","46","16","0","30","1","3","1","4","0","0","37","2","0","1","15","0","0","1","2","3","44","46","45","31","46","46","45","44","43","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","Pre-Kindergarten","16","6","0","10","1","1","1","2","0","0","11","0","0","1","8","0","0","3","0","12","16","16","15","8","16","16","13","16","4","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1694","Home Port Learning Center (Closed after 2016-2017 school year)","103044","A","10th Grade","6","1","0","5","0","0","1","1","0","0","4","0","0","0","2","0","0","3","0","1","6","6","6","4","6","6","3","6","5","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1694","Home Port Learning Center (Closed after 2016-2017 school year)","103044","A","11th Grade","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","1","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1694","Home Port Learning Center (Closed after 2016-2017 school year)","103044","A","9th Grade","4","1","0","3","0","0","0","2","0","0","2","0","0","1","4","0","0","0","0","0","4","4","3","0","4","4","4","4","4","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1694","Home Port Learning Center (Closed after 2016-2017 school year)","103044","A","AllGrades","11","3","0","8","0","0","1","4","0","0","6","0","0","1","7","0","0","4","0","1","11","11","10","4","11","11","7","11","10","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","6th Grade","258","122","0","136","3","9","14","31","0","0","201","3","4","4","96","0","0","9","10","47","255","254","254","162","258","258","249","248","211","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","7th Grade","230","108","0","122","4","6","6","43","1","0","170","3","3","5","99","0","0","13","14","32","227","227","225","131","230","230","217","216","198","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","8th Grade","221","119","0","102","5","7","6","32","1","0","170","3","1","5","75","0","0","14","9","26","218","220","216","146","221","221","207","212","195","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","AllGrades","709","349","0","360","12","22","26","106","2","0","541","9","8","14","270","0","0","36","33","105","700","701","695","439","709","709","673","676","604","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","1st Grade","32","12","0","20","1","1","1","3","0","0","26","0","0","1","13","0","0","0","0","4","32","32","31","19","32","32","32","32","28","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","2nd Grade","41","19","0","22","1","2","2","5","0","0","31","3","1","1","17","0","0","1","0","11","38","40","40","24","41","41","40","41","30","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","3rd Grade","31","17","0","14","0","0","1","4","1","0","25","1","0","1","8","0","0","1","1","5","30","31","30","23","31","31","30","30","26","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","4th Grade","45","18","0","27","1","1","1","3","0","0","39","1","1","1","18","0","0","0","0","10","44","44","44","27","45","45","45","45","35","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","5th Grade","36","22","0","14","1","0","2","2","0","0","31","1","1","0","15","0","0","0","0","4","35","35","36","21","36","36","36","36","32","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","AllGrades","207","97","0","110","4","4","7","20","1","0","171","6","3","6","80","0","0","4","1","36","201","204","201","127","207","207","203","206","171","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","Half-day Kindergarten","21","8","0","13","0","0","0","3","0","0","18","0","0","2","8","0","0","2","0","1","21","21","19","13","21","21","19","21","20","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2261","Larrabee Elementary School (Closed after 2014-2015 school year)","103055","P","Pre-Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","0","1","1","1","1","0","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","1st Grade","43","28","0","15","0","3","0","2","0","0","38","2","2","2","5","0","0","3","0","3","41","41","41","38","43","43","40","43","40","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","2nd Grade","37","15","0","22","0","0","1","3","0","0","33","2","0","1","6","0","0","0","2","4","35","37","36","31","37","37","37","35","33","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","3rd Grade","32","20","0","12","1","2","0","0","0","0","29","0","0","0","5","0","0","1","0","6","32","32","32","27","32","32","31","32","26","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","4th Grade","50","25","0","25","1","2","1","4","0","0","42","1","1","2","14","0","0","0","1","4","49","49","48","36","50","50","50","49","46","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","5th Grade","21","8","0","13","1","0","0","0","0","0","20","0","1","1","4","0","0","1","0","4","21","20","20","17","21","21","20","21","17","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","AllGrades","224","113","0","111","3","8","2","12","0","0","199","6","4","6","42","0","0","10","3","21","218","220","218","182","224","224","214","221","203","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","Half-day Kindergarten","41","17","0","24","0","1","0","3","0","0","37","1","0","0","8","0","0","5","0","0","40","41","41","33","41","41","36","41","41","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","1st Grade","73","37","0","36","2","5","5","13","0","0","48","8","0","0","27","1","0","1","2","9","65","73","73","46","72","73","72","71","64","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","2nd Grade","61","32","0","29","0","6","3","12","0","0","40","9","1","2","22","0","0","2","2","6","52","60","59","39","61","61","59","59","55","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","3rd Grade","67","28","0","39","0","6","3","16","0","0","42","8","0","0","22","1","0","1","3","9","59","67","67","45","66","67","66","64","58","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","4th Grade","60","25","0","35","2","5","2","8","1","0","42","5","1","1","20","1","0","4","1","13","55","59","59","40","59","60","56","59","47","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","5th Grade","84","37","0","47","1","7","3","14","2","0","57","9","0","1","32","0","0","2","2","22","75","84","83","52","84","84","82","82","62","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","AllGrades","433","204","0","229","6","38","23","77","3","0","286","50","2","5","163","3","0","12","12","81","383","431","428","270","430","433","421","421","352","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","Half-day Kindergarten","73","40","0","33","0","9","6","11","0","0","47","11","0","1","31","0","0","1","2","8","62","73","72","42","73","73","72","71","65","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","Pre-Kindergarten","15","5","0","10","1","0","1","3","0","0","10","0","0","0","9","0","0","1","0","14","15","15","15","6","15","15","14","15","1","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","10th Grade","10","6","0","4","0","0","0","3","0","0","7","1","0","1","9","0","0","3","0","1","9","10","9","1","10","10","7","10","9","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","11th Grade","24","16","0","8","0","1","0","4","0","0","19","0","0","2","14","0","0","4","0","2","24","24","22","10","24","24","20","24","22","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","12th Grade","39","22","0","17","1","0","2","12","1","0","23","0","0","7","20","0","0","12","0","6","39","39","32","19","39","39","27","39","33","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","9th Grade","14","6","0","8","0","0","1","2","0","0","11","1","0","1","7","0","0","3","1","4","13","14","13","7","14","14","11","13","10","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","AllGrades","87","50","0","37","1","1","3","21","1","0","60","2","0","11","50","0","0","22","1","13","85","87","76","37","87","87","65","86","74","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","1st Grade","34","14","0","20","2","1","1","6","0","0","24","3","1","3","18","0","0","1","0","6","31","33","31","16","34","34","33","34","28","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","2nd Grade","42","21","0","21","0","1","3","2","0","0","36","4","1","2","17","0","0","1","3","8","38","41","40","25","42","42","41","39","34","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","3rd Grade","42","18","0","24","1","0","0","3","0","0","38","1","2","3","13","0","0","2","2","6","41","40","39","29","42","42","40","40","36","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","4th Grade","41","19","0","22","2","0","3","7","0","0","29","1","0","2","23","0","0","2","1","8","40","41","39","18","41","41","39","40","33","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","5th Grade","40","20","0","20","4","1","1","5","0","0","29","1","0","1","17","0","0","1","1","3","39","40","39","23","40","40","39","39","37","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","AllGrades","243","109","0","134","9","5","9","27","0","0","193","11","4","14","102","0","0","9","8","35","232","239","229","141","243","243","234","235","208","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3202","Parkview Elementary School","103066","P","Half-day Kindergarten","44","17","0","27","0","2","1","4","0","0","37","1","0","3","14","0","0","2","1","4","43","44","41","30","44","44","42","43","40","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","1st Grade","63","33","0","30","0","3","6","13","0","0","41","7","3","3","42","0","0","1","2","6","56","60","60","21","63","63","62","61","57","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","2nd Grade","67","30","0","37","0","3","2","12","0","0","50","10","1","0","38","0","0","2","1","9","57","66","67","29","67","67","65","66","58","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","3rd Grade","65","33","0","32","0","4","2","15","0","0","44","8","0","5","39","0","0","3","3","10","57","65","60","26","65","65","62","62","55","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","4th Grade","70","30","0","40","1","3","3","18","0","0","45","13","0","5","40","0","0","3","5","9","57","70","65","30","70","70","67","65","61","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","5th Grade","63","33","0","30","0","1","4","12","0","0","46","6","2","2","32","0","0","4","0","16","57","61","61","31","63","63","59","63","47","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","AllGrades","413","202","0","211","4","20","19","91","0","0","279","60","6","16","242","0","0","19","15","56","353","407","397","171","413","413","394","398","357","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2067","Roosevelt Elementary School","103051","P","Half-day Kindergarten","85","43","0","42","3","6","2","21","0","0","53","16","0","1","51","0","0","6","4","6","69","85","84","34","85","85","79","81","79","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","10th Grade","278","146","0","132","2","16","7","21","2","0","230","6","1","9","71","0","0","8","16","23","272","277","269","207","278","278","270","262","255","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","11th Grade","245","116","0","129","2","13","13","17","0","0","200","2","2","11","54","0","0","11","17","23","243","243","234","191","245","245","234","228","222","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","12th Grade","290","137","0","153","4","17","5","14","1","0","249","2","0","18","80","0","0","21","18","17","288","290","272","210","290","290","269","272","273","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","9th Grade","272","148","0","124","4","20","8","26","0","0","214","9","6","11","92","0","0","7","10","30","263","266","261","180","272","272","265","262","242","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3576","Sehome High School","103069","P","AllGrades","1085","547","0","538","12","66","33","78","3","0","893","19","9","49","297","0","0","47","61","93","1066","1076","1036","788","1085","1085","1038","1024","992","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3201","Shuksan Middle School","103065","P","6th Grade","230","100","0","130","6","24","7","59","1","0","133","30","3","12","139","0","0","13","9","40","200","227","218","91","230","230","217","221","190","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3201","Shuksan Middle School","103065","P","7th Grade","383","199","0","184","5","29","14","66","3","0","266","25","4","8","188","0","0","9","17","52","358","379","375","195","383","383","374","366","331","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3201","Shuksan Middle School","103065","P","8th Grade","196","91","0","105","6","19","8","60","1","0","102","15","1","8","124","1","0","15","7","28","181","195","188","72","195","196","181","189","168","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3201","Shuksan Middle School","103065","P","AllGrades","809","390","0","419","17","72","29","185","5","0","501","70","8","28","451","1","0","37","33","120","739","801","781","358","808","809","772","776","689","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","1st Grade","67","31","0","36","0","3","2","4","0","0","58","2","0","0","18","0","0","1","3","8","65","67","67","49","67","67","66","64","59","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","2nd Grade","70","32","0","38","0","3","0","3","0","0","64","2","1","1","19","0","0","0","2","9","68","69","69","51","70","70","70","68","61","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","3rd Grade","68","34","0","34","1","2","3","3","0","0","59","3","0","0","22","0","0","1","3","17","65","68","68","46","68","68","67","65","51","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","4th Grade","63","34","0","29","0","2","0","5","0","0","56","1","0","2","18","0","0","1","1","10","62","63","61","45","63","63","62","62","53","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","5th Grade","78","40","0","38","3","1","2","9","0","0","63","2","0","0","12","0","0","2","6","10","76","78","78","66","78","78","76","72","68","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","6th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","AllGrades","429","210","0","219","5","13","9","29","0","0","373","12","2","3","111","0","0","6","16","71","417","427","426","318","429","429","423","413","358","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","Half-day Kindergarten","69","36","0","33","1","2","2","3","0","0","61","2","1","0","15","0","0","0","0","5","67","68","69","54","69","69","69","69","64","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2175","Silver Beach Elementary School","103053","P","Pre-Kindergarten","13","3","0","10","0","0","0","2","0","0","11","0","0","0","7","0","0","0","1","12","13","13","13","6","13","13","13","12","1","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4515","Squalicum High School","103073","P","10th Grade","342","169","0","173","5","24","3","46","0","0","264","17","1","12","124","0","0","12","10","49","325","341","330","218","342","342","330","332","293","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4515","Squalicum High School","103073","P","11th Grade","309","151","0","158","5","25","13","50","2","0","214","18","1","9","120","0","0","19","14","34","291","308","300","189","309","309","290","295","275","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4515","Squalicum High School","103073","P","12th Grade","331","156","0","175","4","27","8","48","0","0","244","7","1","16","124","0","0","24","22","35","324","330","315","207","331","331","307","309","296","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4515","Squalicum High School","103073","P","9th Grade","373","194","0","179","1","30","15","60","1","0","266","18","1","6","154","1","0","19","19","41","355","372","367","219","372","373","354","354","332","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4515","Squalicum High School","103073","P","AllGrades","1355","670","0","685","15","106","39","204","3","0","988","60","4","43","522","1","0","74","65","159","1295","1351","1312","833","1354","1355","1281","1290","1196","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2387","Sunnyland Elementary School","103058","P","1st Grade","64","28","0","36","1","5","1","13","0","0","44","11","1","4","39","0","0","2","2","7","53","63","60","25","64","64","62","62","57","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2387","Sunnyland Elementary School","103058","P","2nd Grade","78","40","0","38","3","15","1","16","1","0","42","17","1","5","50","0","0","3","1","9","61","77","73","28","78","78","75","77","69","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2387","Sunnyland Elementary School","103058","P","3rd Grade","67","39","0","28","0","12","2","15","0","0","38","9","1","2","41","0","0","3","2","9","58","66","65","26","67","67","64","65","58","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2387","Sunnyland Elementary School","103058","P","4th Grade","69","40","0","29","0","17","4","18","1","0","29","15","0","2","39","0","0","3","0","9","54","69","67","30","69","69","66","69","60","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2387","Sunnyland Elementary School","103058","P","5th Grade","68","22","0","46","3","10","2","14","0","0","39","8","2","4","39","0","0","4","2","7","60","66","64","29","68","68","64","66","61","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2387","Sunnyland Elementary School","103058","P","AllGrades","428","210","0","218","9","71","13","91","2","0","242","84","6","21","253","0","0","20","9","48","344","422","407","175","428","428","408","419","380","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2387","Sunnyland Elementary School","103058","P","Half-day Kindergarten","81","41","0","40","2","12","3","15","0","0","49","24","1","4","45","0","0","4","2","7","57","80","77","36","81","81","77","79","74","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2387","Sunnyland Elementary School","103058","P","Pre-Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1799","Visions (Seamar Youth Center)","103049","A","10th Grade","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1799","Visions (Seamar Youth Center)","103049","A","11th Grade","11","11","0","0","0","0","0","0","1","0","10","0","2","0","1","0","0","7","0","0","11","9","11","10","11","11","4","11","11","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1799","Visions (Seamar Youth Center)","103049","A","12th Grade","12","12","0","0","2","1","0","0","0","0","9","0","2","0","4","0","0","9","0","0","12","10","12","8","12","12","3","12","12","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1799","Visions (Seamar Youth Center)","103049","A","8th Grade","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1799","Visions (Seamar Youth Center)","103049","A","9th Grade","3","3","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","3","2","3","3","3","3","3","3","3","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1799","Visions (Seamar Youth Center)","103049","A","AllGrades","28","28","0","0","3","1","0","0","1","0","23","0","5","0","5","0","0","17","0","0","28","23","28","23","28","28","11","28","28","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5125","Wade King Elementary School","104707","P","1st Grade","74","31","0","43","2","10","5","1","0","0","56","2","0","2","21","0","0","2","0","16","72","74","72","53","74","74","72","74","58","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5125","Wade King Elementary School","104707","P","2nd Grade","73","35","0","38","2","3","4","2","0","0","62","0","0","1","15","0","0","2","0","7","73","73","72","58","73","73","71","73","66","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5125","Wade King Elementary School","104707","P","3rd Grade","71","36","0","35","0","6","0","2","0","0","63","0","0","0","7","0","0","1","0","9","71","71","71","64","71","71","70","71","62","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5125","Wade King Elementary School","104707","P","4th Grade","52","31","0","21","0","3","1","2","0","0","46","0","0","0","15","0","0","2","0","6","52","52","52","37","52","52","50","52","46","2020-05-22T00:00:00.000"
"2010-11","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5125","Wade King Elementary School","104707","P","5th Grade","62","32","0","30","1","3","1","3","0","0","54","0","2","3","15","0","0","1","0","4","62","60","59","47","62","62","61","62","58","2020-05-22T00:00:00.000"
