"rowid","schoolyear","organizationlevel","organizationid","organizationname","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","latitude","longitude","physicaladdress","mailingaddress","programdesignid","programdesign","languageid","languageofinstruction","programmodel","dl_lowestgradelevelcode","dl_highestgradelevelcode","duallanguagewebsite","hasdlprogramming","districtcountdlschools","districtcountdlprograms","dataasof"
"13140","2020-21","School","102634","Cascade View Elementary","Snohomish","Northwest Educational Service District 189","100009","31201","Snohomish School District","100239","4366","Cascade View Elementary","102634","P","47.940591","-122.086987","2401 Park Avenue, Snohomish, Washington, 98290-0000","2401 Park Avenue, Snohomish, Washington, 98290-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13141","2020-21","School","101399","Cascade View Elementary","King","Puget Sound Educational Service District 121","100006","17406","Tukwila School District","100243","3226","Cascade View Elementary","101399","P","47.481512","-122.292668","13601 32nd Avenue S, Tukwila, Washington, 98168-0000","13601 32nd Avenue S, Tukwila, Washington, 98168-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13142","2020-21","School","104030","Cascade View Elementary School","King","Puget Sound Educational Service District 121","100006","17410","Snoqualmie Valley School District","100240","5015","Cascade View Elementary School","104030","P","47.532226","-121.875551","34816 SE Ridge Street, Snoqualmie, Washington, 98065","34816 SE Ridge Street, Snoqualmie, Washington, 98065","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13143","2020-21","School","105216","Cascadia Elementary","Whatcom","Northwest Educational Service District 189","100009","37502","Ferndale School District","100087","5207","Cascadia Elementary","105216","P","48.86573396","-122.6183702","6175 Church Rd, Ferndale, Washington, 98248","6175 Church Rd, Ferndale, Washington, 98248","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13144","2020-21","School","105540","Cascadia Elementary","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5292","Cascadia Elementary","105540","P","47.69510666","-122.337364","1700 N 90th Street, Seattle, Washington, 98115","1700 N 90th Street, Seattle, Washington, 98115","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13145","2020-21","School","102945","Cascadia High School","Thurston","Capital Region ESD 113","100004","34033","Tumwater School District","100273","1713","Cascadia High School","102945","A","46.97822","-122.948103","7741 Littlerock Road SW, Olympia, Washington, 98512-0000","7741 Littlerock Road SW, Olympia, Washington, 98512-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13146","2020-21","School","106166","Cascadia Technical Academy ALE   (Closed after 2019-2020 school year)","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","5535","Cascadia Technical Academy ALE   (Closed after 2019-2020 school year)","106166","P","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13147","2020-21","School","100611","Cascadia Technical Academy Skills Center","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","4203","Cascadia Technical Academy Skills Center","100611","V","45.64497094","-122.5485842","12200 NE 28th Street, Vancouver, Washington, 98682-7858","12200 NE 28th Street, Vancouver, Washington, 98682-7858","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13148","2020-21","School","100441","CASHMERE HIGH SCHOOL","Chelan","North Central Educational Service District 171","100008","4222","CASHMERE SCHOOL DISTRICT","100035","3268","CASHMERE HIGH SCHOOL","100441","P","47.513057","-120.479039","329 Tigner Road, Cashmere, Washington, 98815-1249","329 Tigner Road, Cashmere, Washington, 98815-1249","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13149","2020-21","School","100439","CASHMERE MIDDLE SCHOOL","Chelan","North Central Educational Service District 171","100008","4222","CASHMERE SCHOOL DISTRICT","100035","2315","CASHMERE MIDDLE SCHOOL","100439","P","47.515785","-120.477087","300 Tigner Road, Cashmere, Washington, 98815-1250","300 Tigner Road, Cashmere, Washington, 98815-1250","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13150","2020-21","School","100688","Castle Rock Elementary","Cowlitz","Educational Service District 112","100003","8401","Castle Rock School District","100036","2762","Castle Rock Elementary","100688","P","46.270933","-122.905411","700 HUNTINGTON AVE S, CASTLE ROCK, Washington, 98611-0000","700 HUNTINGTON AVE S, CASTLE ROCK, Washington, 98611-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13151","2020-21","School","100687","Castle Rock High School","Cowlitz","Educational Service District 112","100003","8401","Castle Rock School District","100036","2281","Castle Rock High School","100687","P","46.282411","-122.917649","5180 WESTSIDE HWY, CASTLE ROCK, Washington, 98611-0000","5180 WESTSIDE HWY, CASTLE ROCK, Washington, 98611-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13152","2020-21","School","100690","Castle Rock Middle School","Cowlitz","Educational Service District 112","100003","8401","Castle Rock School District","100036","3969","Castle Rock Middle School","100690","P","46.271753","-122.907767","615 FRONT AVE SW, CASTLE ROCK, Washington, 98611-0000","615 FRONT AVE SW, CASTLE ROCK, Washington, 98611-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13153","2020-21","School","106389","Catalyst Public Schools","Kitsap","Washington State Charter School Commission","105798","18901","Catalyst Public Schools","106245","5607","Catalyst Public Schools","106389","P","47.57222678","-122.6118758","1305 Ironsides Ave, Bremerton, Washington, 98310","1305 Ironsides Ave, Bremerton, Washington, 98310","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13154","2020-21","School","101106","Catharine Blaine K-8 School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2838","Catharine Blaine K-8 School","101106","P","47.642869","-122.399776","2550 34 AV W, SEATTLE, Washington, 98199-3240","2550 34 AV W, SEATTLE, Washington, 98199-3240","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13155","2020-21","School","102626","Cathcart Elementary","Snohomish","Northwest Educational Service District 189","100009","31201","Snohomish School District","100239","3305","Cathcart Elementary","102626","P","47.827184","-122.121987","8201 188th St SE, Snohomish, Washington, 98296-0000","8201 188th St SE, Snohomish, Washington, 98296-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13156","2020-21","School","100707","Catlin Elementary","Cowlitz","Educational Service District 112","100003","8458","Kelso School District","100115","2691","Catlin Elementary","100707","P","46.148939","-122.918518","404 Long Ave., Kelso, Washington, 98626","404 Long Ave., Kelso, Washington, 98626","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13157","2020-21","School","104420","Cavelero Mid High School","Snohomish","Northwest Educational Service District 189","100009","31004","Lake Stevens School District","100126","5099","Cavelero Mid High School","104420","P","47.972928","-122.122198","8220 24th St SE, Lake Stevens, Washington, 98258","8220 24th St SE, Lake Stevens, Washington, 98258","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13158","2020-21","School","101610","Cedar Heights Middle School","King","Puget Sound Educational Service District 121","100006","17415","Kent School District","100117","4440","Cedar Heights Middle School","101610","P","47.359156","-122.079459","19640 SE 272nd Street, Covington, Washington, 98042-8553","19640 SE 272nd Street, Covington, Washington, 98042-8553","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","6","6","2021-01-27T00:00:00.000"
"13159","2020-21","School","101752","Cedar Heights Middle School","Kitsap","Olympic Educational Service District 114","100005","18402","South Kitsap School District","100244","3680","Cedar Heights Middle School","101752","P","47.515976","-122.654129","2220 POTTERY AVE, PORT ORCHARD, Washington, 98366-0000","2220 POTTERY AVE, PORT ORCHARD, Washington, 98366-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13160","2020-21","School","106403","Cedar High School","Mason","Capital Region ESD 113","100004","23309","Shelton School District","100235","5621","Cedar High School","106403","P","47.215592","-123.108554","807 W Pine St, Shelton, Washington, 98584","807 W Pine St, Shelton, Washington, 98584","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13161","2020-21","School","106070","Cedar Park Elementary School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5487","Cedar Park Elementary School","106070","P","47.72597102","-122.2872114","13224 37th Ave NE, Seattle, Washington, 98125-4649","13224 37th Ave NE, Seattle, Washington, 98125-4649","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13162","2020-21","School","103813","Cedar Program (Closed after 2014-2015 school year)","Island","Northwest Educational Service District 189","100009","15204","Coupeville School District","100058","1913","Cedar Program (Closed after 2014-2015 school year)","103813","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"14262","2020-21","School","105536","Maple Grove K-8 (Closed after 2018-2019 school year)","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13163","2020-21","School","106072","Cedar River Elementary","King","Puget Sound Educational Service District 121","100006","17409","Tahoma School District","100263","5489","Cedar River Elementary","106072","P","47.398242","-122.051321","22615 Sweeney Rd SE, Maple Valley, Washington, 98038","22615 Sweeney Rd SE, Maple Valley, Washington, 98038","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13164","2020-21","School","102531","Cedar Valley Community School","Snohomish","Northwest Educational Service District 189","100009","31015","Edmonds School District","100075","3409","Cedar Valley Community School","102531","P","47.823492","-122.308366","19200 56TH AVE W, LYNNWOOD, Washington, 98036-0000","19200 56TH AVE W, LYNNWOOD, Washington, 98036-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13165","2020-21","School","101587","Cedar Valley Elementary School","King","Puget Sound Educational Service District 121","100006","17415","Kent School District","100117","3676","Cedar Valley Elementary School","101587","P","47.365029","-122.08586","26500 Timberlane Way SE, Covington, Washington, 98042-8404","26500 Timberlane Way SE, Covington, Washington, 98042-8404","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","6","6","2021-01-27T00:00:00.000"
"13166","2020-21","School","102529","Cedar Way Elementary","Snohomish","Northwest Educational Service District 189","100009","31015","Edmonds School District","100075","3304","Cedar Way Elementary","102529","P","47.796825","-122.288113","22222 39TH AVE W, MTLK TERRACE, Washington, 98043-4299","22222 39TH AVE W, MTLK TERRACE, Washington, 98043-4299","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13167","2020-21","School","102464","Cedar Wood Elementary","Snohomish","Northwest Educational Service District 189","100009","31002","Everett School District","100083","4382","Cedar Wood Elementary","102464","P","47.844408","-122.188879","3414 168th St. SE, Bothell, Washington, 98012-6012","3414 168th St. SE, Bothell, Washington, 98012-6012","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13168","2020-21","School","101408","Cedarcrest High School","King","Puget Sound Educational Service District 121","100006","17407","Riverview School District","100222","3524","Cedarcrest High School","101408","P","47.735737","-121.952473","29000 NE 150th St, Duvall, Washington, 98019-8519","29000 NE 150th St, Duvall, Washington, 98019-8519","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13169","2020-21","School","102304","Cedarcrest Middle School","Pierce","Puget Sound Educational Service District 121","100006","27403","Bethel School District","100022","4186","Cedarcrest Middle School","102304","P","47.084014","-122.414185","191201 13th Avenue Crt. E., Spanaway, Washington, 98387-7924","19120 13th Ave Ct E, Spanaway, Washington, 98387-7924","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13170","2020-21","School","102592","Cedarcrest School","Snohomish","Northwest Educational Service District 189","100009","31025","Marysville School District","100142","4357","Cedarcrest School","102592","P","48.073633","-122.142721","6400 88th St NE, Marysville, Washington, 98270-2800","6400 88th St NE, Marysville, Washington, 98270-3498","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13171","2020-21","School","102668","Cedarhome Elementary School","Snohomish","Northwest Educational Service District 189","100009","31401","Stanwood-Camano School District","100250","4513","Cedarhome Elementary School","102668","P","48.249557","-122.323399","27911 68TH AVE NW, STANWOOD, Washington, 98292-0430","27911 68TH AVE NW, STANWOOD, Washington, 98292-0430","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
