"hondpt","honmunicipio","hondistrito","honsegmento","idnum","pais","estratopri","upm","sec","cluster","honcluster","ur","tamano","honidioma","hora1","entrev","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","muni6","muni8","muni9","muni10","honmun30","honmun31","honmun32","honmun33","honmun34","honmun35","honmun36","honmun37","honmun38","honmun39","honmun40","honmun41","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b17","b19","b37","b46","b47","n1","n3","n9","n10","n11","n12","m1","ing4","pn2","dem23","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","honvb3","vb4","vb8","vb6","vb10","honvb11","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ednivel","ed","edanno","q2","q3","q10","q10a1","q10a","q10a2","q10b","q10c","q14","q10d","q11","q12","honetid","honetida","honleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","hora2","ti"
"4","401","54","54","509","4","403","401","0","54","0","1","2","1","2005-07-16T11:18:34.000","7","1","13.0","3.0","6.0","6.0","6.0","1","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0",,,"1.0","1.0","2.0","2.0","2.0","1","4.0","4.0","4.0","4.0","4.0","1.0","4.0","9.0","2.0","4.0","2.0","3.0","2.0","1.0","2.0","1.0","2.0",,,"1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0","2.0","4.0","2.0","3.0","2.0","2.0","2.0",,,,,"7.0","6.0","7.0","7.0","5.0","5.0","5.0","6.0","5.0","5.0","6.0","4.0","5.0","6.0","5.0","5.0","7.0","5.0","4.0","4.0","6.0","4.0","4.0","4.0","4.0","3.0","6.0","3.0","3.0","4.0","6.0","6.0","5.0","3.0","3.0","4.0","4.0","3.0","4.0","4.0","2.0","3.0","4.0","7.0","6.0","6.0","5.0","5.0","3.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","3.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","3.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0",,"3.0","1.0","2.0",,"3.0","4.0","2.0","4.0","3.0","1.0","2.0","2.0","2.0","2.0","2","11","5.0","23","1.0","5.0","2",,,,"3.0","2.0","4.0","1.0","0.0","2.0","2.0","1.0","1","1","1","1","1","1","1","0","1","1","1","3.0","1.0","2.0","4.0","1.0",,"3.0","1.0",,"2005-07-16T11:54:43.000","2169"
"4","401","54","54","510","4","403","401","0","54","0","1","2","1","2005-07-16T12:04:20.000","7","1","3.0","2.0","20.0","14.0","2.0","1","1.0","2.0","4.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","2.0","4.0","4.0","4.0","4.0","1.0","2.0","5.0","2.0",,"2.0","4.0","3.0","2.0","2.0","1.0","2.0",,,"2.0","1.0","3.0","3.0","3.0","3.0","3.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0",,,,"2.0","2.0",,"1.0","1.0","1.0","1.0",,,,,"6.0","5.0","7.0","6.0","6.0","5.0","4.0","3.0","5.0","4.0","5.0","5.0","3.0","4.0","5.0","4.0","4.0","5.0","4.0","5.0","6.0","5.0","4.0","4.0","3.0","4.0","6.0","5.0","4.0",,"7.0","5.0","5.0","3.0","2.0","6.0","6.0","5.0","2.0","1.0","1.0","3.0","3.0","5.0","4.0","2.0","1.0","3.0","3.0","1.0","4.0","1.0","2.0","2.0","1.0","1.0","4.0","2.0","1.0","1.0","3.0","0.0","0.0",,,"1.0","0.0","2.0",,"1.0","0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","1.0","8.0","1.0","1.0","1.0",,"3.0","1.0","2.0",,"2.0","2.0","2.0","4.0","2.0","7.0","2.0","2.0","2.0","2.0","2","9","3.0","42","5.0","5.0","2",,,,"3.0","2.0","3.0","2.0","3.0","1.0","1.0","1.0","1","1","1","0","0","1","1","0","1","1","0","2.0","1.0","2.0","4.0","1.0",,"3.0","1.0",,"2005-07-16T12:47:22.000","2582"
"4","401","54","54","511","4","403","401","0","54","0","1","2","1","2005-07-16T14:00:12.000","7","1","5.0","7.0","14.0","1.0","1.0","1","1.0","1.0","4.0","3.0","2.0","3.0","1.0","2.0","2.0","2.0","3.0",,"1.0","1.0","2.0","2.0","2.0","2","2.0","4.0","4.0","4.0","4.0","1.0","3.0","8.0","2.0",,"2.0","1.0","2.0","1.0","2.0","2.0","2.0",,,"2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","6.0","2.0","1.0","2.0","2.0","1.0","3.0","2.0","1.0","2.0",,,,,"7.0","6.0","5.0","6.0","5.0","5.0","5.0","5.0","6.0","6.0","5.0","3.0","7.0","6.0","4.0","4.0","7.0","4.0","7.0","4.0","6.0","4.0","6.0","5.0","5.0","5.0","4.0","6.0","3.0","3.0","7.0","6.0","4.0","3.0","2.0","7.0","6.0","7.0","3.0","1.0","1.0","5.0","6.0","7.0","6.0","5.0","3.0","6.0","4.0","4.0","2.0","2.0","1.0","1.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0",,"3.0","2.0","2.0",,"3.0",,"3.0","5.0","3.0","7.0","2.0","1.0","2.0","2.0","2","11","5.0","42","1.0","6.0","2",,,,"4.0","2.0","3.0","2.0","3.0","2.0","2.0","1.0","1","1","1","0","1","0","1","0","1","1","0","2.0","1.0","2.0","5.0","1.0",,"3.0","1.0",,"2005-07-16T14:39:11.000","2339"
"4","401","54","54","512","4","403","401","0","54","0","1","2","1","2005-07-16T15:51:02.000","7","1","13.0","4.0",,"9.0","4.0","1","1.0","1.0","4.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","2.0","4.0","4.0","1.0","2.0","10.0","2.0",,"2.0","2.0","2.0","2.0","2.0","0.0","1.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2.0",,,,"2.0","3.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","6.0","5.0","5.0","7.0","4.0","3.0","5.0","5.0","6.0","5.0","2.0","4.0","7.0","4.0","3.0","7.0","5.0","5.0","6.0","5.0","5.0","5.0","2.0","3.0","3.0","5.0","3.0","3.0","3.0","3.0","4.0","6.0","6.0",,"2.0","10.0","10.0","7.0","1.0","1.0","1.0","3.0","3.0","3.0","7.0","2.0","1.0","6.0","3.0","1.0","4.0","2.0","1.0","2.0","1.0","2.0","4.0","2.0","1.0","2.0","3.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0",,"1.0","0","2.0",,"0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0",,"2.0","1.0","1.0","2.0","2.0","4.0","2.0","3.0","2.0","7.0","2.0","2.0","2.0","2.0","2","8","2.0","63","1.0","8.0","2",,,,"1.0","2.0","2.0","2.0","5.0","2.0","2.0","1.0","1","1","1","1","1","1","1","0","1","1","1","4.0","1.0","4.0","2.0","1.0",,"3.0","1.0",,"2005-07-16T16:30:32.000","2370"
"4","401","54","54","513","4","403","401","0","54","0","1","2","1","2005-07-16T12:57:10.000","7","2","13.0","1.0",,"9.0","1.0","2","1.0","4.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"2","4.0","4.0","4.0","4.0","4.0","1.0","2.0","7.0","2.0","4.0","2.0","2.0","3.0","1.0","1.0","2.0","2.0",,,"2.0","1.0","1.0","2.0","1.0","3.0","1.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1.0","7.0","2.0","2.0","2.0","4.0","1.0","4.0","1.0","1.0","1.0",,,,,"7.0","7.0","6.0","6.0","6.0","6.0","6.0","3.0","4.0","3.0","3.0","5.0","7.0","5.0","5.0","4.0","7.0","5.0","4.0","4.0","6.0","5.0","4.0","2.0","4.0","3.0","2.0","4.0","2.0","2.0","7.0","6.0","6.0","2.0","2.0","8.0","5.0","6.0","4.0","1.0","2.0","1.0","1.0","2.0","3.0","3.0","2.0","3.0","1.0","1.0","2.0","1.0","4.0","2.0","1.0","1.0","4.0","2.0","1.0","2.0","3.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","2.0",,"0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,"4.0",,"2.0","2.0",,"4.0","5.0","4.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","3","14","2.0","23","1.0",,"2",,,,"1.0","2.0",,"1.0","0.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","0","12.0",,,,,,"3.0","1.0",,"2005-07-16T13:28:44.000","1894"
"4","401","54","54","514","4","403","401","0","54","0","1","2","1","2005-07-16T14:57:11.000","7","2","18.0","1.0",,"9.0","1.0","2","1.0","3.0","4.0","2.0","2.0","4.0","3.0","2.0","2.0","2.0","3.0",,"1.0","1.0","2.0","1.0","1.0","1","3.0","2.0","4.0","4.0","4.0","1.0","3.0","5.0","2.0",,"2.0","3.0","2.0","1.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","3.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"1.0","4.0","1.0","3.0","2.0","4.0","1.0",,,,"2.0","5.0","5.0","6.0","6.0","5.0","3.0","5.0","3.0","4.0","5.0","2.0","3.0","7.0","5.0","4.0","4.0","7.0","4.0","3.0","6.0","2.0","5.0","3.0","2.0","3.0","2.0","3.0","4.0","1.0","3.0","4.0","6.0","7.0","3.0","2.0","9.0","10.0","6.0","1.0","1.0","1.0","3.0","4.0","6.0","1.0","6.0","2.0","3.0","1.0","2.0","3.0","3.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","1.0","0.0",,,"1.0","0.0","2.0",,"1.0","0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0",,"2.0","2.0","2.0",,"4.0","3.0","4.0","3.0","3.0","3.0","2.0","1.0","2.0","2.0","2","11","5.0","32","1.0","8.0","1","4.0",,"2.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1","1","1","0","1","1","1","0","1","1","1","3.0","1.0","2.0","4.0","1.0",,"3.0","1.0",,"2005-07-16T15:19:03.000","1312"
"4","401","54","54","515","4","403","401","0","54","0","1","2","1","2005-07-16T16:50:59.000","7","2","14.0","1.0",,"9.0","1.0","2","1.0","3.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","1.0","4.0","4.0","4.0","4.0","1.0","2.0","9.0","2.0","3.0","2.0","3.0","2.0","1.0","2.0","1.0","2.0",,,"1.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0",,,,,"2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0",,,,"1.0","3.0","2.0","1.0","1.0","2.0","1.0","3.0","2.0","4.0","2.0","6.0","7.0","6.0","7.0","6.0","5.0","4.0","4.0","4.0","5.0","5.0","1.0","7.0","3.0","4.0","4.0","7.0","5.0","4.0","4.0","7.0","6.0","7.0","4.0","4.0","3.0","3.0","4.0","4.0","2.0","3.0","4.0","3.0","2.0","2.0","3.0","3.0","3.0","3.0","4.0","1.0","1.0","3.0","3.0","2.0","3.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","1.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0",,"3.0","1.0","1.0","2.0","3.0","4.0","4.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","2","10","4.0","35","1.0","5.0","2",,,,"4.0","2.0","4.0","3.0","3.0","1.0","1.0","1.0","1","1","1","0","0","1","1","0","1","1","0","13.0",,,,,,"3.0","1.0",,"2005-07-16T17:26:18.000","2119"
"4","401","54","54","516","4","403","401","0","54","0","1","2","1","2005-07-16T17:37:51.000","7","2","5.0","15.0",,"9.0","15.0","1","1.0","2.0","4.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0","4.0","1.0","4.0","4.0","2.0",,"2.0","1.0","2.0","2.0","2.0","1.0","2.0",,,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","3.0",,"1.0","2.0","2.0","2.0",,,,,"6.0","7.0","6.0","7.0","7.0","7.0","5.0","5.0","5.0","3.0","3.0","3.0","5.0","3.0","7.0","4.0","7.0","5.0","4.0","6.0","5.0","3.0","4.0","4.0","4.0","3.0","3.0","4.0","4.0","3.0","4.0","6.0","7.0","2.0","1.0","5.0","5.0","4.0","4.0","3.0","3.0","1.0","4.0","3.0","6.0","5.0","3.0","5.0","3.0","1.0","1.0","3.0","1.0","2.0","2.0","1.0","4.0","1.0","1.0","1.0","3.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","2.0",,"0.0","0.0","0.0","1.0","1.0","2.0","2.0","1.0","8.0","1.0","1.0","1.0",,"2.0","1.0","2.0",,"3.0","2.0","2.0","3.0","4.0","3.0","2.0","2.0","2.0","2.0","1","6","6.0","62","1.0",,"2",,,,"4.0","2.0","3.0","6.0","5.0","2.0","2.0","1.0","1","1","1","0","0","0","0","0","1","1","0","13.0",,,,,,"1.0","1.0",,"2005-07-16T18:09:53.000","1922"
"4","401","55","55","517","4","403","401","0","55","0","1","2","1","2006-07-29T14:35:20.000","18","1","5.0","3.0","6.0",,"6.0","2","2.0","2.0","3.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,,"2","4.0","4.0","4.0","4.0","4.0","1.0","1.0","4.0","2.0","2.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0",,,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","3.0","2.0","4.0","2.0",,,,,"2.0","4.0","5.0","4.0","4.0","4.0","3.0","4.0","3.0","5.0","3.0","4.0","5.0","4.0","5.0","7.0","7.0","3.0","3.0","4.0","5.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","4.0","4.0","3.0","4.0","3.0","3.0","5.0","7.0","5.0","3.0","4.0","1.0","10.0","6.0","7.0","3.0","5.0","1.0","3.0","7.0","6.0","10.0","3.0","1.0","2.0","1.0","2.0","4.0","2.0","1.0","1.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0",,"3.0","1.0","2.0",,"3.0","4.0","1.0","1.0","7.0","7.0","2.0",,"2.0","2.0","3","18","6.0","22","1.0","6.0","1","3.0",,"2.0","1.0","1.0","2.0","1.0",,"2.0","2.0","1.0","1","1","0","1","1","0","0","1","1","1","0","12.0",,,,,,"3.0","1.0",,"2006-07-29T14:55:29.000","1209"
"4","401","55","55","518","4","403","401","0","55","0","1","2","1","2006-07-29T18:40:17.000","18","1","5.0","3.0","6.0","2.0","3.0","1","1.0","2.0","4.0","3.0","3.0","4.0","3.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2","2.0","2.0","4.0","4.0","4.0","2.0","2.0","1.0","2.0","4.0","2.0","3.0",,"1.0","2.0","0.0","2.0",,,"2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0",,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0",,,"1.0","6.0","2.0","4.0","5.0","4.0","5.0","3.0","4.0","4.0","5.0","3.0","3.0","4.0","2.0","5.0","4.0","7.0","3.0","4.0","7.0","3.0","2.0","4.0","2.0","3.0","4.0","3.0","3.0","4.0","3.0","3.0","4.0","4.0","3.0","3.0","5.0","6.0","8.0","5.0","4.0","1.0","6.0","5.0","6.0","4.0","5.0","2.0","2.0","6.0","6.0","9.0","7.0","1.0","2.0","1.0","2.0","4.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0",,"2.0","9","1.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","8.0","1.0","2.0",,"3.0",,"2.0","2.0",,"4.0","5.0","1.0","4.0","5.0","7.0","2.0",,"2.0","2.0","1","4","4.0","42","4.0","4.0","2",,,,"4.0","2.0","4.0","1.0","4.0","2.0","2.0","1.0","1","0","0","0","0","0","0","1","1","0","0","4.0","1.0","4.0","1.0","2.0",,"1.0","1.0",,"2006-07-29T19:01:55.000","1298"
"4","401","55","55","519","4","403","401","0","55","0","1","2","1","2006-07-29T17:59:05.000","18","1","1.0","3.0","4.0","5.0","4.0","1","1.0","2.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0",,"1.0","1.0","1.0","1.0","2.0","1","2.0","2.0","4.0","4.0","4.0","1.0","1.0","6.0","1.0","2.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0",,,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","1.0","2.0","2.0","4.0","1.0","3.0",,,"3.0","5.0","3.0","3.0","3.0","5.0","4.0","2.0","3.0","4.0","6.0","3.0","4.0","3.0","4.0","3.0","3.0","7.0","5.0","3.0","5.0","4.0","5.0","3.0","2.0","3.0","3.0","3.0","4.0","5.0","4.0","3.0","5.0","4.0","3.0","1.0","5.0","7.0","6.0","5.0","6.0","5.0","4.0","5.0","1.0","4.0","3.0","3.0","4.0","6.0","9.0","6.0","7.0","1.0","2.0","1.0","2.0","4.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0",,"3.0","1.0","1.0","1.0","3.0","5.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","2","12","6.0","31","1.0","6.0","2",,,,"4.0","1.0","3.0","2.0","4.0","2.0","2.0","1.0","1","0","1","1","1","0","0","0","1","1","0","3.0","1.0","2.0","4.0","1.0",,"3.0","1.0",,"2006-07-29T18:24:54.000","1549"
"4","401","55","55","520","4","403","401","0","55","0","1","2","1","2006-07-29T16:53:34.000","18","1","5.0","3.0","32.0","4.0","32.0","1","1.0","3.0","3.0","5.0","3.0","4.0","2.0","2.0","1.0","2.0","3.0",,"1.0","1.0","1.0","1.0","2.0","1","4.0","2.0","4.0","4.0","4.0","1.0","1.0","8.0","2.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0",,,"1.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0",,,,"2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0",,,"2.0","5.0","3.0","4.0","4.0","5.0","4.0","3.0","5.0","7.0","4.0","4.0","5.0","7.0","6.0","2.0","3.0","7.0","3.0","4.0","2.0","4.0","3.0","5.0","3.0","3.0","3.0","4.0","3.0","3.0","3.0","5.0","4.0","5.0","2.0","2.0","6.0","8.0","9.0","3.0","9.0","6.0","4.0","7.0","7.0","3.0","6.0","3.0","6.0","8.0","6.0","5.0","9.0","1.0","2.0","1.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","2.0",,"0.0","0.0","0.0","1.0","1.0","8.0","1.0","1.0","8.0","1.0","1.0","1.0",,"3.0","1.0","1.0","1.0","3.0","4.0","1.0","4.0","1.0","7.0","2.0","2.0","2.0","2.0","1","6","6.0","62","1.0","5.0","2",,,,"4.0","2.0","1.0","6.0","8.0","2.0","2.0","1.0","1","1","1","0","1","0","0","0","1","1","0","14.0",,,,,,"2.0","1.0",,"2006-07-29T17:45:44.000","3130"
"4","401","55","55","521","4","403","401","0","55","0","1","2","1","2006-07-29T15:12:40.000","18","2","21.0","4.0","3.0","1.0","1.0","1","2.0","3.0","4.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0","3.0",,"1.0","2.0","1.0","1.0","1.0","1","4.0","4.0","4.0","4.0","4.0","2.0","3.0","4.0","2.0","4.0","2.0","3.0","4.0","2.0","2.0","1.0","2.0",,,"2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0",,"1.0","1.0","2.0","1.0","1.0","3.0","1.0","3.0","2.0","4.0","2.0",,,,,"5.0","5.0","4.0","6.0","4.0","6.0","3.0","6.0","3.0","4.0","6.0","2.0","5.0","4.0","3.0","5.0","7.0","2.0","3.0","3.0","4.0","4.0","3.0","1.0","1.0","3.0","3.0","2.0","3.0","3.0","5.0","5.0","1.0","3.0","3.0","4.0","5.0","6.0","3.0","2.0","1.0","3.0","9.0","4.0","7.0","1.0","1.0","3.0","7.0","10.0","7.0","4.0","1.0","2.0","1.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","1.0","2.0","8.0","1.0","1.0","8.0","1.0","2.0",,"3.0",,"2.0","2.0",,"3.0","4.0","1.0","3.0","4.0","1.0","2.0","2.0","2.0","2.0","1","4","4.0","21","5.0","5.0","2",,,,"1.0","1.0","4.0","3.0","3.0","2.0","2.0","1.0","1","0","0","0","0","0","0","0","1","1","0","13.0",,,,,,"3.0","1.0",,"2006-07-29T15:45:13.000","1953"
"4","401","55","55","522","4","403","401","0","55","0","1","2","1","2006-07-29T13:35:17.000","18","2","4.0","0.0","9.0","9.0","0.0","3","1.0","3.0","4.0","4.0","3.0","3.0","1.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"3","4.0","4.0","4.0","4.0","3.0","1.0","3.0","5.0","2.0","4.0","2.0","3.0","3.0","3.0","2.0","0.0","2.0",,,"1.0","1.0","1.0",,"1.0","1.0","1.0","2.0",,,,,"2.0","2.0","2.0","2.0","1.0","1.0","2.0",,"1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","3.0","1.0","4.0","2.0","4.0","2.0",,,,"1.0","5.0","4.0","2.0","5.0","3.0","2.0","1.0","4.0","5.0","4.0","7.0","1.0","1.0","1.0","3.0","4.0","7.0","4.0","2.0","4.0","5.0","2.0","2.0","3.0","3.0","1.0","3.0","1.0","1.0","2.0","4.0","3.0","5.0","3.0","3.0","7.0","7.0","2.0","1.0","8.0","1.0","1.0","8.0","1.0","4.0","1.0","1.0","1.0","1.0","9.0","7.0","3.0","1.0","2.0","1.0","2.0","3.0","2.0","1.0","1.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","2.0",,"0.0","0.0","0.0","3.0","2.0","2.0","1.0","8.0","8.0","1.0","2.0",,"14.0",,"2.0","1.0","1.0","3.0","3.0","1.0","1.0","1.0","7.0","2.0",,"2.0","2.0","3","18","6.0","27","5.0","7.0","2",,,,"1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1","1","1","0","0","0","1","0","1","1","0","12.0",,,,,,"3.0","1.0",,"2006-07-29T14:18:59.000","2622"
"4","401","55","55","523","4","403","401","0","55","0","1","2","1","2006-07-29T15:54:43.000","18","2","13.0","0.0","9.0","9.0","0.0","3","1.0","4.0","4.0","4.0","3.0","4.0","3.0","2.0","1.0","1.0","3.0",,"2.0",,,,,"4","2.0","3.0","2.0","4.0","3.0","4.0","1.0","3.0","2.0","4.0","2.0","3.0","4.0","3.0","1.0","2.0","2.0",,,"1.0","1.0","2.0","2.0","2.0","3.0","2.0","2.0",,,,,"2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"1.0",,"1.0","4.0","2.0","4.0","1.0",,"1.0","3.0","3.0","6.0","1.0","1.0","1.0","5.0","6.0","5.0","5.0","3.0","5.0","6.0","5.0","4.0","6.0","3.0","4.0","7.0","3.0","4.0","4.0","3.0","5.0","4.0","1.0","2.0","2.0","3.0","2.0","3.0","3.0","5.0","3.0","4.0","3.0","2.0","6.0","3.0","4.0","2.0","1.0","4.0","4.0","7.0","3.0","3.0","5.0","6.0","3.0","7.0","5.0","8.0","6.0","3.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0","2.0",,"0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,"3.0","1.0","1.0","2.0","3.0","4.0","1.0","1.0","7.0","7.0","2.0","2.0","2.0","2.0","2","12","6.0","29","1.0","6.0","2",,,,"1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","1","1","1","1","0","0","0","0","1","1","0","13.0",,,,,,"3.0","1.0",,"2006-07-29T16:35:48.000","2465"
