"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","niccp14","niccp15","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b37","b47a","nicb51","nicb52","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3c","pr3d","pr3e","pr4","pr5","m1","nicrefcon1","nicrefcon2","nicrefcon3","nicrefcon4","nicrefcon5","nicrefcon8a","nicrefcon7","nicrefcon7a","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","mil7","env1","dst1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","fear6e","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","nicfear","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","nicioc2","nicioc4_1","nicioc4_2","nicioc4_3","nicioc4_4","nicioc4_5","nicioc4_6","nicioc4_7","nicioc5_1","nicioc5_2","nicioc5_3","nicioc5_4","nicioc5_5","nicioc5_6","nicioc5_7","nicioc5_8","nicioc5_9","mil10a","mil10c","mil10e","nicnew1","nicnew2","vol207n","vol208n","dvw1","dvw2","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","nicmedia1","nicmedia2","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","nicagua","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659233","504","3","38","513","57","160","1","4","1","08mar2014","1","1","1949","65","2","1","1","2","2","2","3","2","4","3","4","3","4","4","4","999999","3","988888","2","1","1","1","2","999999","999999","999999","2","2","2","3","1","2","2","2","7","7","7","7","6","7","7","7","7","7","1","888888","7","7","7","7","7","888888","7","7","7","7","888888","7","1","7","7","7","7","2","1","2","999999","999999","999999","999999","999999","2","3","2","2","4","3","888888","7","7","6","5","6","3","2","2","1","4","1","1","1","9","9","9","9","1","1","6","4","2","1","0","0","0","999999","999999","999999","999999","999999","0","3","2","999999","2","2","2","0","0","4","1","1","502","999999","999999","1","502","3","1","2","2","2","6","4","12","1","1","1","2","1","0","1","0","0","0","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","1","4","1","1","1","5","4","3","2","2","8","0","1","1","6","999999","13","12","2","2","3","2","1","3","0","3","2","501","5","5","1","1","888888","888888","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","1","0","2","2","4","35.583","1","5","NIC14_0022","5","1"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659236","504","3","38","513","57","160","1","4","1","08mar2014","1","2","1983","31","4","3","3","3","2","2","3","2","4","4","2","4","4","4","4","4","4","3","2","1","1","1","2","999999","999999","999999","2","2","3","3","3","4","1","1","5","4","3","3","4","5","4","5","5","5","1","3","2","2","3","3","4","4","3","3","2","2","3","5","3","5","2","4","3","2","3","2","999999","999999","999999","999999","999999","1","3","1","1","2","4","3","4","4","3","2","4","2","1","4","2","3","2","4","3","3","4","3","2","3","2","5","5","2","1","0","0","0","999999","999999","999999","0","0","0","4","2","999999","2","2","2","0","0","4","1","1","502","999999","999999","1","502","4","1","2","2","2","6","4","4","1","1","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","4","3","2","2","4","2","3","2","2","13","4","1","1","5","999999","888888","999999","2","1","3","1","3","4","2","2","2","501","5","5","2","2","1","888888","1","888888","0","0","1","0","0","0","0","1","1","0","0","1","0","0","4","2","7","33.35","1","5","NIC14_0023","5","2"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659242","504","3","38","513","57","157","1","4","1","08mar2014","1","2","1975","39","2","3","3","3","2","2","2","2","3","2","2","3","4","4","4","4","3","888888","2","1","1","2","1","1","2","2","1","2","3","3","3","4","1","2","2","6","3","1","7","2","6","3","7","1","6","1","3","2","7","3","4","5","5","5","4","5","3","6","5","6","6","6","5","2","2","2","999999","999999","999999","999999","999999","1","3","3","2","3","2","4","7","4","2","2","6","2","2","3","2","2","2","2","1","1","10","10","9","10","3","5","6","2","2","0","0","0","999999","999999","999999","0","0","0","2","2","999999","2","2","1","1","0","2","1","1","502","999999","999999","2","999999","3","2","2","2","2","2","10","4","1","2","3","4","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","4","2","1","1","5","4","3","1","2","11","1","12","1","5","999999","1","999999","2","2","3","1","2","4","1","1","2","501","5","5","2","2","1","988888","2","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","0","5","2","4","35.05","1","5","NIC14_0024","5","2"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659244","504","3","38","513","57","157","1","4","1","08mar2014","1","2","1995","19","1","1","3","3","2","2","2","2","4","4","4","4","4","4","4","4","3","1","2","2","1","2","2","999999","999999","999999","1","3","2","3","3","4","1","2","3","4","1","3","5","3","3","3","7","1","1","2","1","3","3","1","5","1","2","5","2","7","4","7","3","1","5","4","1","2","2","2","999999","999999","999999","999999","999999","1","2","1","1","2","4","4","4","3","1","3","7","3","3","2","1","10","1","1","10","1","1","1","1","1","1","4","6","3","1","0","0","0","999999","0","999999","999999","999999","0","4","2","999999","2","2","2","0","0","1","1","2","999999","6","999999","2","999999","4","1","888888","2","2","4","4","3","2","2","2","2","1","0","0","1","0","0","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","1","2","5","5","3","3","1","11","4","12","2","1","2","12","1","1","2","2","1","1","6","1","0","2","501","1","2","1","3","1","888888","888888","888888","1","1","1","1","1","1","1","1","1","0","0","1","1","1","5","2","3","31.35","1","5","NIC14_0025","5","2"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659245","504","2","36","513","32","149","1","3","1","07mar2014","1","1","1968","46","1","3","1","2","2","2","4","2","3","1","2","4","4","3","4","999999","1","3","2","2","888888","2","2","999999","999999","999999","2","3","2","3","1","1","3","3","4","7","4","5","3","5","5","4","4","5","4","3","5","3","3","4","4","3","5","5","4","4","4","5","2","5","3","5","3","2","3","2","999999","999999","999999","999999","999999","1","2","2","3","3","3","2","4","5","3","3","5","1","2","3","1","6","3","2","1","8","9","4","4","8","1","3","6","2","2","0","0","0","0","999999","999999","999999","0","0","2","2","999999","2","2","2","1","0","2","1","1","502","999999","999999","1","502","3","2","888888","2","2","6","4","10","2","2","1","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","3","1","2","2","5","3","2","2","2","16","4","1","1","6","999999","7","7","2","2","1","3","2","4","1","2","2","501","2","2","2","2","1","888888","1","80","1","0","1","1","0","0","1","1","0","1","1","1","1","0","1","2","3","49.11600000000001","1","5","NIC14_0026","5","1"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659247","504","2","36","513","32","149","1","3","1","07mar2014","1","1","1969","45","2","1","3","3","2","2","2","2","4","2","2","4","4","4","4","999999","3","5","2","2","1","2","2","999999","999999","999999","1","2","2","2","2","2","2","1","1","7","1","7","7","7","7","1","6","7","3","2","6","4","4","3","1","2","5","4","4","6","5","5","3","7","6","5","6","2","3","2","999999","999999","999999","999999","999999","3","2","3","2","3","4","3","5","5","5","5","6","3","2","3","1","6","4","4","4","6","6","3","4","5","4","5","6","2","2","0","0","0","0","0","999999","999999","0","0","2","2","999999","2","2","2","1","0","2","1","1","502","999999","999999","1","502","3","1","2","2","2","6","6","12","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","4","2","2","2","3","3","2","2","2","11","0","1","1","1","4","4","4","2","2","2","2","3","5","0","3","1","501","5","2","1","3","1","888888","2","888888","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","2","3","33.9","1","5","NIC14_0027","5","1"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659251","504","2","36","513","32","150","1","3","1","07mar2014","1","1","1949","65","1","4","2","1","1","2","2","2","2","1","4","2","2","2","2","999999","1","4","2","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","1","1","4","3","3","6","4","3","5","4","6","7","3","5","7","7","4","5","5","4","4","5","5","4","1","4","3","5","6","2","5","2","2","1","1","2","2","1","2","1","2","2","2","2","2","3","4","4","4","7","5","1","1","2","2","3","3","2","3","3","3","4","3","2","2","2","3","2","2","0","0","0","999999","0","999999","0","999999","0","3","1","2","1","2","2","1","1","4","1","1","502","999999","999999","1","502","1","1","2","2","2","6","4","1","1","1","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","4","1","1","1","3","4","2","2","2","7","1","1","1","1","4","10","10","2","2","2","2","1","1","0","6","1","501","5","2","2","2","1","2","1","888888","0","0","1","0","0","0","1","1","0","0","0","1","1","1","1","2","4","32.8","1","5","NIC14_0028","5","1"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659253","504","2","36","513","32","150","1","3","1","07mar2014","1","1","1982","32","2","3","2","2","2","2","888888","2","4","1","4","4","4","4","4","999999","2","988888","2","2","1","2","2","999999","999999","999999","2","3","4","2","2","3","4","1","5","4","1","1","7","5","7","3","5","1","7","1","2","3","7","1","3","4","5","7","6","5","5","7","6","6","7","4","7","2","4","2","999999","999999","999999","999999","999999","1","3","4","3","3","1","1","7","7","1","5","7","3","2","3","1","8","5","5","10","5","10","7","5","1","1","5","7","888888","2","0","0","0","999999","0","999999","999999","0","0","4","1","3","2","2","2","0","0","4","1","1","988888","999999","999999","2","999999","1","1","888888","2","2","1","6","888888","2","2","3","2","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","4","2","3","3","3","3","3","3","2","8","4","5","1","1","2","14","14","1","2","3","2","3","5","2","2","2","501","5","5","3","2","1","2","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","0","2","2","4","28.8","1","5","NIC14_0029","5","1"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659255","504","2","36","513","32","150","1","3","1","07mar2014","1","2","1988","26","2","4","2","2","2","2","2","2","4","2","4","4","4","4","4","4","2","6","2","2","1","888888","2","999999","999999","999999","2","888888","2","2","1","3","2","1","4","7","5","4","5","4","4","2","3","4","4","2","3","4","4","3","5","888888","3","4","4","5","1","3","1","3","5","3","7","2","988888","2","999999","999999","999999","999999","999999","1","3","3","2","2","4","4","4","4","5","6","6","2","2","3","1","10","6","1","1","7","10","4","10","10","4","1","7","2","2","0","0","0","0","0","999999","999999","999999","0","3","2","999999","2","2","2","1","0","4","1","1","988888","999999","999999","2","999999","3","1","1","2","2","6","10","10","3","2","1","888888","1","0","0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","2","2","988888","2","1","5","5","3","3","2","16","8","1","2","1","2","15","15","2","2","1","1","3","5","1","1","2","501","1","2","1","1","1","888888","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","2","2","4","34.6","2","5","NIC14_0030","5","2"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659260","504","2","36","513","32","152","2","5","1","08mar2014","1","2","1980","34","1","888888","3","3","2","2","2","2","4","1","2","4","4","4","4","4","1","888888","2","1","2","2","2","999999","999999","999999","2","2","1","1","2","1","1","1","7","5","6","7","7","7","6","5","7","1","7","4","7","7","6","6","6","7","7","7","7","7","888888","7","4","5","6","6","7","2","1","2","999999","999999","999999","999999","999999","2","3","1","2","3","6","5","6","5","5","4","5","3","1","2","1","7","4","4","3","7","6","5","5","7","5","5","4","888888","1","0","0","0","999999","0","999999","999999","0","0","1","1","3","2","2","2","1","1","3","1","2","999999","77","999999","2","999999","3","1","1","2","2","888888","888888","888888","1","2","1","2","1","0","1","0","0","1","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","988888","2","1","1","5","2","3","2","2","6","0","5","1","1","4","15","15","2","2","2","1","2","5","2","3","1","501","5","5","1","2","1","888888","1","888888","1","0","1","0","0","0","1","1","0","0","0","1","0","0","3","2","3","33.3","1","5","NIC14_0031","5","2"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659261","504","2","36","513","32","152","2","5","1","08mar2014","1","1","1994","20","1","11","1","1","2","2","2","2","3","4","4","3","4","4","4","999999","1","5","1","1","1","1","2","999999","999999","999999","2","2","2","3","3","4","1","2","4","7","7","7","7","7","7","7","7","1","7","7","7","7","7","7","7","7","7","7","6","7","4","7","3","3","3","3","7","2","1","2","999999","999999","999999","999999","999999","2","1","2","2","2","2","7","7","7","7","1","7","1","2","2","1","7","10","1","10","1","10","1","1","1","1","1","7","2","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","999999","1","2","2","0","0","4","1","1","502","999999","999999","1","502","4","2","2","2","2","6","6","4","1","1","1","2","1","0","1","1","0","0","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","888888","1","2","2","5","5","3","2","2","7","1","4","2","7","999999","4","999999","2","2","4","1","1","5","2","0","2","501","5","5","1","2","1","888888","1","888888","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","2","4","36.316","1","5","NIC14_0032","5","1"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659266","504","2","36","513","32","151","2","5","1","07mar2014","1","2","1973","41","2","4","3","3","2","2","4","1","4","1","2","4","4","4","4","3","3","988888","2","2","2","2","2","999999","999999","999999","2","3","3","1","1","4","1","2","3","4","5","6","7","2","1","1","2","1","7","1","1","2","6","1","2","3","5","6","7","6","5","1","4","6","3","4","2","2","4","2","999999","999999","999999","999999","999999","888888","2","2","2","2","4","1","1","4","2","3","2","2","1","3","2","1","2","1","2","1","2","2","2","1","3","1","2","2","1","0","0","0","999999","0","999999","999999","0","0","2","2","999999","2","2","1","0","0","2","2","1","502","999999","999999","2","999999","4","2","1","2","2","12","12","14","3","4","3","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","3","2","3","2","5","4","3","2","2","2","0","2","1","1","4","5","5","2","2","3","2","2","6","3","5","2","501","5","5","1","888888","888888","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","2","4","51.75","1","5","NIC14_0033","5","2"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659268","504","2","36","513","32","151","2","5","1","07mar2014","1","2","1990","24","2","1","1","3","2","2","2","2","4","2","4","4","2","2","4","4","4","3","2","2","1","2","2","999999","999999","999999","2","3","3","2","1","3","4","1","4","5","3","5","2","3","2","1","3","4","5","3","2","2","1","1","2","2","3","2","1","3","2","6","3","3","2","3","3","2","2","2","999999","999999","999999","999999","999999","1","3","2","3","3","4","5","5","3","3","2","4","1","1","3","2","5","3","2","1","5","4","4","2","2","1","4","5","3","2","0","0","0","999999","999999","999999","0","999999","0","4","2","999999","2","2","2","0","0","4","1","1","502","999999","999999","2","999999","4","1","4","2","2","10","1","11","4","999999","3","4","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","4","4","2","2","2","4","4","3","3","2","11","1","5","1","5","999999","888888","999999","2","2","3","3","1","6","2","1","2","501","5","2","3","3","988888","988888","988888","888888","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","2","3","40.333","1","5","NIC14_0034","5","2"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659270","504","3","39","513","58","161","2","5","1","09mar2014","1","2","1948","66","1","11","3","2","1","1","3","1","3","3","4","2","3","2","4","3","3","7","1","2","2","2","2","999999","999999","999999","2","4","2","3","2","4","2","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","2","1","1","2","1","2","2","2","2","999999","999999","999999","999999","999999","1","3","1","2","2","5","3","3","1","1","2","2","2","3","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","999999","999999","999999","0","0","0","3","2","999999","1","2","1","1","1","4","1","1","502","999999","999999","1","502","2","2","2","2","2","4","888888","888888","988888","999999","1","4","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","888888","888888","3","2","1","5","3","3","2","2","3","0","1","1","1","4","1","1","2","2","3","2","1","7","2","3","2","501","5","5","1","1","888888","888888","888888","888888","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","2","3","42.566","1","5","NIC14_0035","5","2"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659273","504","3","39","513","58","161","2","5","1","09mar2014","1","1","1990","24","2","13","2","2","1","2","1","2","4","3","4","3","3","3","3","999999","3","5","2","1","1","1","2","999999","999999","999999","2","3","2","3","988888","3","2","2","7","1","7","7","7","1","1","7","1","7","1","1","7","1","1","7","1","1","1","2","7","1","7","7","7","7","7","1","7","2","3","2","999999","999999","999999","999999","999999","2","2","2","2","2","1","1","2","7","4","3","1","1","1","2","2","10","10","1","10","10","1","10","10","10","10","1","7","2","2","0","0","0","999999","0","999999","0","999999","1","3","1","3","2","2","1","1","0","3","2","2","999999","6","999999","2","999999","3","2","2","2","2","2","6","4","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","888888","2","1","1","5","4","2","2","1","11","0","1","2","1","4","1","1","2","2","3","2","2","6","1","0","2","501","5","5","1","3","1","888888","2","888888","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","2","30.683000000000003","1","5","NIC14_0036","5","1"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659279","504","3","39","513","58","162","2","5","1","09mar2014","1","1","1989","25","1","11","3","2","2","2","3","2","3","2","2","2","4","4","4","999999","3","5","2","2","2","2","2","999999","999999","999999","2","3","3","1","2","3","4","2","2","6","5","4","5","2","1","1","3","7","2","1","1","1","2","1","1","1","1","7","4","1","1","5","3","7","5","1","5","2","4","1","1","4","1","2","5","2","2","2","2","3","5","3","6","5","1","6","7","1","2","3","1","10","1","1","1","3","1","1","1","3","2","1","5","2","2","0","0","0","0","999999","999999","999999","999999","0","1","1","3","1","2","1","1","0","2","1","1","501","999999","999999","1","501","1","1","3","1","1","6","4","4","2","2","3","4","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","3","3","3","2","2","5","3","2","3","2","11","2","1","1","3","999999","1","999999","1","1","3","2","2","3","1","1","2","501","3","3","3","1","1","988888","2","888888","1","0","1","0","0","0","1","0","0","0","0","1","0","0","5","2","4","36.066","1","5","NIC14_0037","5","1"
"5","0227ec1a-b089-4e18-a316-a8e7c9d72b5d-7f228bd1c801ecbc48659280","504","3","39","513","58","162","2","5","1","09mar2014","1","2","1994","20","2","888888","2","2","2","2","2","2","4","4","4","4","4","4","4","4","4","5","2","2","2","888888","2","999999","999999","999999","1","2","3","3","3","4","1","2","3","7","6","7","7","6","7","6","5","7","4","4","1","1","4","5","6","888888","6","7","6","7","6","7","3","6","6","5","7","2","2","2","999999","999999","999999","999999","999999","2","2","2","2","2","4","6","7","6","5","5","6","1","2","2","2","5","7","8","4","8","5","6","5","1","1","1","7","2","1","0","0","0","999999","999999","999999","0","999999","0","3","1","3","2","2","2","0","0","4","1","2","999999","77","999999","1","501","3","1","2","2","2","10","10","14","3","2","3","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","1","2","2","2","5","4","2","3","888888","4","1","1","1","5","999999","888888","999999","2","2","988888","2","3","5","3","0","2","501","5","5","1","1","888888","888888","888888","888888","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","2","3","36.25","1","5","NIC14_0038","5","2"
