"questionnaire","village","district","sex","age","education","physc_pca","physc_score","weath_score","sespca","agri_score","agric_pca","hum_capitalpca","hum_score","gov_score","governance_pca","healthpca","health_score","infrast_score","infrastr_pca"
"1256","ayoga","AMURIA","Male","58","Primary","4th lowest","1.051720262","-1.696223021","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","3rd lowest","0.512158215","-0.392986298","3rd lowest"
"1373","ACHOMAIT","AMURIA","Female","45","Primary","2nd lowest","-0.712496519","-1.696223021","Lowest quantile","0.120166965","3rd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","2nd lowest","-1.218753934","-1.55817616","Lowest quantile"
"1420","ODIMAI","AMURIA","Male","43","Primary","2nd lowest","-0.679024041","-1.16061461","2nd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","1.58811295","Highest",,,"-0.392986298","3rd lowest"
"1429","KARAMATA","AMURIA","Male","25","Tertiary","Highest quantile","3.31276679","3.339491844","Highest quantile","-2.136837244","1st quantile","Atleast Sec  education","3.061416626","-1.847134471","Lowest","2nd lowest","-0.507707715","1.385461926","Highest quantile"
"1456","OKUNGURO","AMURIA","Male","42","Primary","Highest quantile","1.973210812","-0.039959572","3rd lowest",,,"None-Primary","-0.253881603","-1.491975188","Lowest","2nd lowest","-1.859334946","-0.392986298","3rd lowest"
"1294","Angorom","AMURIA","Male","52","No schooling","Lowest quantile","-4.509347916","-1.696223021","Lowest quantile","0.606992841","4th quantile","None-Primary","-1.358981013",,,"4th lowest","1.207368851","1.557944894","Highest quantile"
"1683","ORIETA","AMURIA","Female","48","No schooling","2nd lowest","-1.264551282","-0.576725125","2nd lowest","0.606992841","4th quantile","None-Primary","-1.358981013","1.943272233","Highest",,,"-1.55817616","Lowest quantile"
"1428","KARAMATA","AMURIA","Female","23","Primary","4th lowest","1.512270689","2.170973539","Highest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest",,,"2.537766457","Highest quantile"
"1573","ODIMAI","AMURIA","Male","47","Primary","2nd lowest","-1.12834537","-1.397266746","2nd lowest","-1.083033085","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","0.818775892","-1.55817616","Lowest quantile"
"1640","OKOORA","AMURIA","Male","76","No schooling","2nd lowest","-1.067318082","-2.68787384","Lowest quantile","-1.708409309","1st quantile","None-Primary","-1.358981013","1.943272233","Highest","4th lowest","0.799057603",,
"1554","KOONA","AMURIA","Female","34","No schooling","Lowest quantile","-2.461016417","-3.077166796","Lowest quantile","-0.644805551","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest",,,"-1.55817616","Lowest quantile"
"1564","acumet","AMURIA","Female","40","Primary","2nd lowest","-0.535796762","0.501103044","3rd lowest","-1.083033085","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","Highest quantile","2.981585979","0.405640244","4th lowest"
"1432","OKUNGURO","AMURIA","Male","48","Primary","3rd lowest","0.079547144","-2.858194351","Lowest quantile","-1.347408891","1st quantile","None-Primary","-0.253881603","-1.847134471","Lowest","3rd lowest","-0.045222402","-0.759549558","2nd lowest"
"1779","ODIMAI","AMURIA","Female","55","No schooling","2nd lowest","-1.536053538","-1.268984437","2nd lowest","1.934972525","5th quantile","None-Primary","-1.358981013","-0.347146302","Average","Lowest quantile","-3.054897547","-0.759549558","2nd lowest"
"1314","LUSAKA UPPER","AMURIA","Female","30","Primary","Lowest quantile","-2.515622377","0.129992455","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","Highest quantile","2.07447958","-0.392986298","3rd lowest"
"1489","OCORIKOIT B","AMURIA","Male","56","No schooling","3rd lowest","-0.09166421","-1.438936353","2nd lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013","1.943272233","Highest","4th lowest","1.221647382","0.759318352","4th lowest"
"1289","ARUSHA","AMURIA","Female","28","Primary","Lowest quantile","-2.581161261","0.148251653","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","3rd lowest","0.127778381","-0.759549558","2nd lowest"
"1581","akimenga","AMURIA","Male","57","Primary","2nd lowest","-0.687024415","-0.448442817","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.394923389","Average","2nd lowest","-0.796164095","-0.759549558","2nd lowest"
"1725","ocaunakolong","AMURIA","Female","36","Primary","Lowest quantile","-1.875383854","1.091186166","4th Lowest",,,"None-Primary","-0.253881603","-1.491975188","Lowest","3rd lowest","-0.217706576","1.557944894","Highest quantile"
"1678","AKULAR","AMURIA","Female","54","Other","2nd lowest","-0.805338502","2.749408722","Highest quantile","1.232369065","4th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest",,,"0.220272079","3rd lowest"
"1508","ATIDA","AMURIA","Female","60","Primary","2nd lowest","-0.896563351","-0.211068764","3rd lowest",,,"None-Primary","-0.253881603","1.943272233","Highest","3rd lowest","0.030982807","1.557944894","Highest quantile"
"1367","OKUNGURO","AMURIA","Female","37","No schooling","3rd lowest","0.470990747","0.007903668","3rd lowest","1.232369065","4th quantile","None-Primary","-1.358981013","-0.347146302","Average","2nd lowest","-0.583912909","-0.759549558","2nd lowest"
"1625","OKUNGURO","AMURIA","Female","70","No schooling","Lowest quantile","-1.874482751","-1.288896918","2nd lowest","-0.582436442","2nd quantile","None-Primary","-1.358981013","1.943272233","Highest","4th lowest","1.90199542","-0.392986298","3rd lowest"
"1402","KARAMATA","AMURIA","Female","23","Primary","4th lowest","1.299743056","0.672212243","4th Lowest","1.10654366","4th quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"-0.759549558","2nd lowest"
"1253","torongole","AMURIA","Male","48","Primary",,,"-1.117787719","2nd lowest","-0.518980086","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","1.283574104","-1.55817616","Lowest quantile"
"1391","ATIIDA","AMURIA","Male","23","Other",,,"0.720075488","4th Lowest","1.10654366","4th quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","Lowest quantile","-2.570381165","-1.55817616","Lowest quantile"
"1520","AKUNYUUKUKO","AMURIA","Male","20","Primary","Highest quantile","1.735011101","-1.288896918","2nd lowest","-2.536838293","1st quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"1.557944894","Highest quantile"
"1351","AKUNYUKO","AMURIA","Female","68","Other","3rd lowest","0.311641306","-1.16061461","2nd lowest","1.232369065","4th quantile","Atleast Sec  education","0.851217806","-0.394746125","Average","Lowest quantile","-3.054897547","-1.55817616","Lowest quantile"
"1586","atiira","AMURIA","Female","60","No schooling","3rd lowest","0.265489161","-3.619386435","Lowest quantile","-0.722032726","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","-1.55817616","Lowest quantile"
"1600","Atiida","AMURIA","Female","40","No schooling","3rd lowest","0.256516874","-1.721016765","Lowest quantile","-0.644805551","2nd quantile","None-Primary","-1.358981013","1.943272233","Highest","3rd lowest","-0.217706576","-1.55817616","Lowest quantile"
"1321","moru","AMURIA","Female","58","Primary","2nd lowest","-1.642111421","-1.440093637","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","Highest quantile","2.07447958","-0.759549558","2nd lowest"
"1528","ACOMAIT","AMURIA","Male","35","No schooling","2nd lowest","-1.063694119","-1.03161037","2nd lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","2nd lowest","-1.218753934","0.405640244","4th lowest"
"1685","AYOGA","AMURIA","Female","30","Primary","2nd lowest","-1.168924809","-3.619386435","Lowest quantile","0.042939801","3rd quantile","None-Primary","-0.253881603","1.943272233","Highest",,,"-1.55817616","Lowest quantile"
"1525","ODUKUL","AMURIA","Male","39","Other","3rd lowest","0.2436499","-0.575567961","2nd lowest","-0.221436039","2nd quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","4th lowest","1.963922143","0.405640244","4th lowest"
"1714","ayoga","AMURIA","Male","58","Primary","4th lowest","1.008173585","-0.582179368","2nd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","1.58811295","Highest","Lowest quantile","-1.959471583","-1.55817616","Lowest quantile"
"1268","OCAUNAKOLONG","AMURIA","Male","37","No schooling","2nd lowest","-0.560616851","-2.220409632","Lowest quantile","0.606992841","4th quantile","None-Primary","-1.358981013","-0.394746125","Average","4th lowest","1.283574104","-1.55817616","Lowest quantile"
"1718","abwoloit","AMURIA","Female","30","Primary","2nd lowest","-0.624065876","2.749408722","Highest quantile","-0.722032726","2nd quantile","None-Primary","-0.253881603","0.798443437","Average","3rd lowest","0.030982807","1.739140034","Highest quantile"
"1271","MORU","AMURIA","Female","29","Primary","Lowest quantile","-1.778573394","-3.619386435","Lowest quantile","-0.7443555","2nd quantile","None-Primary","-0.253881603","-0.394746125","Average","3rd lowest","-0.255916536","-0.759549558","2nd lowest"
"1679","AKULAR","AMURIA","Female","28","Other","2nd lowest","-1.231464267","-2.68787384","Lowest quantile","1.934972525","5th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest",,,"-1.55817616","Lowest quantile"
"1751","ATDA","AMURIA","Female","50","Primary","4th lowest","0.706104755","-1.68480134","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.210170031","1.557944894","Highest quantile"
"1747","AKIMENGA","AMURIA","Male","60","No schooling","3rd lowest","0.08755511","-2.541558266","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-1.358981013","1.943272233","Highest","Highest quantile","2.497069359","1.557944894","Highest quantile"
"1444","ODIMAI","AMURIA","Male","31","Primary","Highest quantile","3.092611551","-1.331723809","2nd lowest","0.481167376","3rd quantile","None-Primary","-0.253881603","1.943272233","Highest","Lowest quantile","-2.570381165","-1.55817616","Lowest quantile"
"1734","OKOKONO","AMURIA","Male","56","Primary","2nd lowest","-0.590116262","0.672212243","4th Lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","Lowest quantile","-2.630750895","0.392755061","4th lowest"
"1454","OKUNGURO","AMURIA","Female","60","No schooling","2nd lowest","-0.71574229","-1.696223021","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-2.383618355","-1.55817616","Lowest quantile"
"1507","ACUMET","AMURIA","Male","35","Tertiary","Highest quantile","2.514306068","3.168382645","Highest quantile","-1.005805969","2nd quantile","Atleast Sec  education","3.061416626","1.943272233","Highest","4th lowest","1.195847392","2.537766457","Highest quantile"
"1372","AKEMENGA","AMURIA","Female",,"No schooling","2nd lowest","-1.080494046","-0.582179368","2nd lowest","-0.94740808","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","-1.55817616","Lowest quantile"
"1626","OKUNGURO","AMURIA","Female","85","No schooling","Lowest quantile","-2.008908272","-0.220071927","3rd lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013","-1.847134471","Lowest","4th lowest","0.799057603","0.586835384","4th lowest"
"1715","abwoloit","AMURIA","Female","50","Primary","Lowest quantile","-3.3361094","-2.049300432","Lowest quantile","-0.722032726","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","Lowest quantile","-2.343851566","-1.55817616","Lowest quantile"
"1732","okokorio","AMURIA","Female","22","Primary","Lowest quantile","-1.946586847","-1.55106473","Lowest quantile",,,"None-Primary","-0.253881603","-1.491975188","Lowest","Lowest quantile","-2.630750895","-0.405871511","3rd lowest"
"1295","Angorom","AMURIA","Male","65","Primary","2nd lowest","-1.380414724","-0.502152264","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","0.85854286","-0.578354478","3rd lowest"
"1696","ANGOROM","AMURIA","Female","24","No schooling","3rd lowest","0.013419831","-2.097790718","Lowest quantile","-2.536838293","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","-0.759549558","2nd lowest"
"1599","attida","AMURIA","Male","36","Primary","3rd lowest","-0.458319128","-2.798845053","Lowest quantile","0.403940201","3rd quantile","None-Primary","-0.253881603","0.750082731","Average","Lowest quantile","-2.343851566","0.759318352","4th lowest"
"1385","ATIIRA","AMURIA","Female","31","Other","Lowest quantile","-3.47218585","-1.154003263","2nd lowest","0.481167376","3rd quantile","Atleast Sec  education","0.851217806","0.798443437","Average","3rd lowest","0.512158215","-1.55817616","Lowest quantile"
"1413","OCORIKOT B","AMURIA","Female","38","No schooling","Lowest quantile","-2.258265495","-0.72676456","2nd lowest","1.934972525","5th quantile","None-Primary","-1.358981013","1.943272233","Highest","Lowest quantile","-2.632307768","-0.759549558","2nd lowest"
"1634","ODUKUL","AMURIA","Male","39","Other","Lowest quantile","-2.157320023","0.093777008","3rd lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","4th lowest","1.963922143","-0.759549558","2nd lowest"
"1713","ayoga","AMURIA","Male","56","Primary","Lowest quantile","-2.782081604","-0.233256221","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","-0.347146302","Average","Lowest quantile","-2.630750895","-1.55817616","Lowest quantile"
"1597","ATIIRA","AMURIA","Female","23","Other","Lowest quantile","-4.26189518","-0.582179368","2nd lowest","1.232369065","4th quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","Lowest quantile","-2.343851566","0.759318352","4th lowest"
"1774","asukusuk","AMURIA","Female","40","Primary","3rd lowest","-0.296562821","-1.402720928","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-1.491975188","Lowest","3rd lowest","0.127778381","-0.759549558","2nd lowest"
"1589","TAKARAMIEM","AMURIA","Male","45","No schooling","2nd lowest","-1.243181348","-3.448277235","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.341797113","-1.55817616","Lowest quantile"
"1509","ATIDA","AMURIA","Female","23","Primary","2nd lowest","-0.563514769","-2.50534296","Lowest quantile","0.183623314","3rd quantile","None-Primary","-0.253881603","-0.298785597","Average","2nd lowest","-0.6402964","1.557944894","Highest quantile"
"1609","ABILET","AMURIA","Female","42","No schooling","Highest quantile","2.707144737","1.312641501","4th Lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013","0.798443437","Average","2nd lowest","-1.218753934","0.220272079","3rd lowest"
"1563","acuumet","AMURIA","Female","19","Primary","3rd lowest","-0.155928984","-0.211068764","3rd lowest","0.106396146","3rd quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.981585979","-0.759549558","2nd lowest"
"1414","OCOROKOIT","AMURIA","Male","51","Primary","2nd lowest","-1.365503192","-1.331723809","2nd lowest","-0.785489023","2nd quantile","None-Primary","-0.253881603","0.750082731","Average","2nd lowest","-0.92875278","-0.392986298","3rd lowest"
