"pais","idnum","estratopri","estratosec","upm","prov","municipio","pardistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","epp1","epp3","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc19","parex19a","parh150","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar7","fear10","vic44","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","parclien","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","leng4","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","sexi","colori","ti","uniq_id","sex"
"12","933421ba-8add-4e4b-8fa8-189ffdbad623-c99cdebebf8adaa040310742","1203","2","12150407","1215","121504","12150407","12150404245","1","3","1","07feb2014","1","1","1969","45","1","27","3","3","2","2","3","2","2","2","4","4","4","999999","1","10","2","1","1","2","2","999999","999999","999999","2","2","2","3","3","4","1","2","1","2","6","2","2","5","2","1","2","7","1","2","2","1","1","2","3","1","2","2","2","1","1","2","1","2","2","2","5","3","3","4","4","3","7","7","7","7","4","6","1","1","2","9","10","10","9","9","7","9","9","10","1","7","6","2","2","0","0","0","999999","0","999999","999999","999999","0","2","1","888888","1","1","888888","2","999999","2","888888","1","1","1","1","1","1","1","1201","999999","999999","1","1201","2","3","1","1","2","888888","1","1","1","2","1","5","1","4","3","3","2","2","12","1","1","1","1","2","8","6","2","1","4","2","1","4","1","1","2","1201","3","1","2","1","888888","1","0","1","0","1","0","1","0","1","1","1","0","0","1","0","0","2","4","2","5","18.633","PAR14_0878","1"
"12","933421ba-8add-4e4b-8fa8-189ffdbad623-c99cdebebf8adaa040310743","1203","2","12150407","1215","121504","12150407","12150404245","1","3","1","07feb2014","1","2","1977","37","1","4","3","3","2","2","888888","2","2","1","2","4","4","4","2","888888","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","4","4","2","2","2","1","2","7","1","1","1","2","7","4","1","2","2","1","2","3","2","2","1","1","2","2","2","2","2","1","1","2","2","4","4","3","2","888888","888888","888888","2","3","6","2","4","2","10","10","7","7","8","8","8","9","9","1","888888","6","2","1","0","0","0","999999","0","999999","1","1","0","2","2","2","1","2","999999","2","999999","2","2","0","0","1","2","1","1","1","1201","999999","999999","1","888888","3","3","1","1","999999","888888","12","4","888888","999999","888888","999999","888888","4","888888","3","2","2","12","2","1","1","5","999999","3","999999","2","2","4","1","1","4","1","2","2","1202","2","5","1","888888","888888","1","0","1","0","1","0","1","0","1","1","1","0","0","1","0","0","2","2","2","5","14.2","PAR14_0879","2"
"12","93c04e33-b449-4260-b4a3-24128ab09aa9-228984546e101d1d40318212","1206","1","12100121","1210","121001","12100121","12100121138","1","2","1","29jan2014","1","1","1949","65","2","21","2","1","2","2","3","2","3","1","2","3","4","999999","4","10","2","1","1","2","2","999999","999999","999999","2","4","4","2","2","4","4","2","1","5","1","888888","888888","7","7","1","1","4","1","1","7","7","1","1","4","4","1","888888","7","7","6","7","888888","888888","7","2","888888","3","4","4","6","4","888888","888888","7","888888","7","7","1","1","2","10","1","1","1","1","10","1","10","1","1","4","4","3","1","0","0","0","999999","0","999999","999999","999999","0","2","1","2","1","1","1","2","999999","2","2","0","0","2","2","1","1","1","1201","999999","999999","2","999999","4","2","2","2","999999","4","4","2","988888","999999","988888","999999","888888","888888","888888","3","2","2","6","888888","1","2","1","2","11","6","2","2","2","2","2","4","0","3","1","1202","2","5","1","888888","2","1","888888","1","0","1","1","1","1","0","1","1","1","1","1","0","0","2","3","1","4","22.383000000000003","PAR14_0880","1"
"12","93c04e33-b449-4260-b4a3-24128ab09aa9-228984546e101d1d40318214","1206","1","12100121","1210","121001","12100121","12100121138","1","2","1","29jan2014","1","1","1980","34","2","3","2","2","2","2","3","2","3","2","2","4","4","999999","1","10","2","1","2","2","2","999999","999999","999999","1","2","1","3","3","4","2","1","4","4","1","7","5","5","6","1","4","7","6","1","7","7","5","1","1","4","7","1","7","1","7","1","7","7","1","2","2","2","2","4","1","4","7","7","7","1","4","7","1","2","1","10","5","1","1","10","10","1","1","10","1","1","5","3","1","1","0","0","0","0","999999","0","1","0","2","5","2","1","1","2","2","999999","2","2","0","0","1","1","1","1","2","999999","5","999999","2","999999","4","1","2","2","2","5","5","1","1","2","1","3","2","888888","3","3","2","2","15","2","1","2","1","2","14","8","2","2","2","2","3","3","1","1","1","1201","2","1","2","1","1","1","24","1","0","1","2","1","1","0","0","1","1","1","1","1","0","2","2","1","4","32.033","PAR14_0881","1"
"12","940b5ccd-77fe-4ebc-81d6-2c681683bf02-228984546e101d1d40318249","1206","1","12100123","1210","121001","12100123","12100123137","1","2","1","31jan2014","1","1","1965","49","2","13","2","2","2","2","2","2","3","2","3","4","4","999999","2","888888","2","1","1","2","2","999999","999999","999999","2","2","2","3","3","2","4","2","1","7","7","7","7","1","7","1","7","7","888888","1","7","7","7","7","1","7","7","7","7","888888","7","1","7","7","7","2","3","2","4","4","3","4","7","7","7","7","4","7","3","2","1","10","10","10","10","10","10","10","10","1","1","1","7","2","1","0","0","0","999999","0","999999","999999","999999","1","1","1","2","2","1","1","888888","999999","2","2","0","0","2","2","1","1","2","999999","7","999999","2","999999","4","1","1","2","999999","888888","888888","2","888888","999999","888888","999999","4","888888","1","3","2","2","6","1","1","2","1","4","8","8","2","2","2","2","1","1","0","3","2","1202","3","5","2","888888","888888","1","888888","1","1","1","0","1","0","1","0","1","0","0","1","0","0","2","5","1","4","24.465999999999998","PAR14_0882","1"
"12","940b5ccd-77fe-4ebc-81d6-2c681683bf02-228984546e101d1d40318252","1206","1","12100123","1210","121001","12100123","12100123137","1","2","1","31jan2014","1","2","1990","24","2","1","3","3","2","2","3","2","4","1","1","1","4","4","1","988888","2","1","1","1","2","999999","999999","999999","2","2","2","3","3","4","4","2","1","1","1","1","1","1","7","1","1","7","888888","1","4","1","1","1","1","1","1","1","1","1","1","888888","888888","888888","1","2","3","2","2","4","2","4","7","7","7","1","4","7","3","1","1","10","5","1","1","10","10","1","10","5","1","4","6","2","2","0","1","0","999999","0","999999","0","0","0","2","1","2","1","2","999999","2","999999","2","2","0","0","1","2","1","1","1","1204","999999","999999","2","999999","2","1","1","1","999999","4","4","13","2","3","1","4","4","4","4","3","2","2","6","2","1","2","1","2","8","7","2","1","3","3","2","4","2","2","1","1202","3","1","2","1","888888","1","30","1","0","1","0","1","0","1","0","1","0","1","1","1","0","2","3","1","4","28.166","PAR14_0883","2"
"12","9496ffb8-b225-4263-985e-b75a6dae213a-f2d2a4cb3f1ebd5240321217","1203","3","12160101","1216","121601","12160101","12160101252","2","5","1","01feb2014","1","2","1980","34","1","1","3","3","2","2","2","2","4","1","2","2","4","4","2","10","2","1","1","1","2","999999","999999","999999","2","1","1","3","3","1","3","2","7","7","7","7","7","7","5","5","5","7","1","7","5","1","7","7","7","7","7","5","7","1","7","5","5","7","7","2","2","2","1","1","4","4","7","5","3","4","4","4","1","1","2","7","5","7","5","5","5","10","5","5","5","7","7","2","2","0","0","0","999999","999999","999999","999999","0","0","1","4","2","4","1","3","2","999999","2","2","0","0","999999","2","1","1","1","1201","999999","999999","2","999999","4","2","2","2","999999","4","1","4","3","4","3","4","2","4","3","1","2","2","12","1","1","1","5","999999","888888","999999","2","2","2","3","3","3","1","2","3","1201","3","5","1","888888","888888","1","40","0","0","0","0","0","0","1","1","1","0","0","0","999999","0","2","7","2","8","24.066","PAR14_0884","2"
"12","9496ffb8-b225-4263-985e-b75a6dae213a-f2d2a4cb3f1ebd5240321219","1203","3","12160101","1216","121601","12160101","12160101252","2","5","1","01feb2014","1","2","1973","41","2","1","2","2","2","2","4","2","1","1","2","3","4","4","1","5","2","2","2","1","2","999999","999999","999999","2","3","3","3","2","4","1","1","4","5","4","5","5","4","3","5","3","5","3","3","5","1","5","4","4","6","5","5","4","5","4","7","7","6","4","2","1","3","3","2","5","4","6","6","6","1","5","5","1","3","2","10","8","1","1","8","5","7","7","1","1","6","6","2","2","0","0","1","0","0","999999","0","0","0","2","2","2","1","2","999999","2","999999","2","2","0","0","1","1","1","1","1","1201","999999","999999","2","999999","3","3","1","2","2","4","5","888888","3","4","1","2","4","4","2","3","1","2","14","1","1","1","1","1","888888","11","2","2","2","2","2","4","2","2","3","1201","3","5","1","1","1","1","40","1","0","1","1","0","0","1","1","1","1","0","1","1","0","2","8","2","8","32.9","PAR14_0885","2"
"12","94a8415f-7533-48bc-94d6-6433589bd618-dbec051edfaab50640325619","1206","2","12100505","1210","121005","12100505","12100505145","1","3","1202","30jan2014","1","2","1953","61","3","3","3","3","2","2","4","2","2","1","3","4","3","4","1","888888","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","2","2","4","3","7","7","5","6","6","6","5","7","1","4","2","6","5","2","5","888888","3","1","2","888888","5","5","7","7","3","2","888888","2","3","3","4","3","2","5","1","1","4","2","2","3","2","8","2","8","8","888888","3","7","6","2","1","3","5","2","2","0","0","0","999999","999999","999999","999999","999999","0","2","888888","2","888888","2","999999","2","999999","2","2","0","0","2","1","1","1","1","1201","999999","999999","1","1201","3","3","2","2","999999","10","10","13","888888","999999","888888","999999","888888","888888","888888","3","2","2","4","0","1","1","1","4","2","4","2","2","3","3","2","5","0","5","2","1202","3","5","1","888888","2","1","888888","1","0","1","888888","888888","0","1","0","1","0","0","1","0","0","2","4","1","5","28.366","PAR14_0886","2"
"12","94a8415f-7533-48bc-94d6-6433589bd618-dbec051edfaab50640325621","1206","2","12100505","1210","121005","12100505","12100505145","1","3","1","30jan2014","1","2","1982","32","1","3","2","2","2","2","2","1","2","4","4","2","3","4","2","8","2","2","2","2","1","2","8","2","2","2","3","2","2","3","3","3","5","6","6","5","888888","4","4","5","3","6","3","3","5","6","6","5","5","4","4","4","4","7","7","6","7","4","5","2","1","2","2","1","888888","2","5","7","5","4","5","5","3","3","2","7","10","1","7","8","8","1","3","2","1","6","2","3","2","0","0","0","999999","999999","0","0","999999","1","2","2","2","3","1","3","888888","999999","2","2","0","0","2","2","1","1","2","999999","7","999999","1","1201","3","2","2","2","999999","5","5","10","1","2","1","2","2","888888","2","3","2","2","15","3","1","1","5","999999","11","999999","2","2","3","3","3","5","3","3","2","1202","3","3","1","1","888888","1","888888","1","0","1","0","1","1","0","0","1","1","0","1","0","1","2","5","1","5","37.133","PAR14_0887","2"
"12","94b98daf-b1d6-49cb-a6ba-d6f1d475c09d-dbec051edfaab50640325662","1206","3","12101010","1210","121010","12101010","12101010153","1","4","1","01feb2014","1","2","1966","48","1","13","2","2","2","2","3","2","2","1","3","4","4","4","2","5","2","2","2","2","2","999999","999999","999999","1","4","3","1","1","1","3","3","5","6","3","4","3","2","5","6","5","7","2","4","4","3","2","4","3","4","2","3","5","5","6","6","7","6","7","2","2","2","2","2","3","1","7","7","6","4","4","6","1","3","2","8","7","9","2","10","5","3","4","2","2","2","3","3","2","0","1","0","0","999999","999999","0","999999","0","2","5","2","3","1","2","1","1","2","1","1","0","1","3","2","1","2","999999","77","999999","2","999999","3","4","2","2","999999","4","4","2","3","2","2","2","2","3","2","3","2","2","4","1","1","1","5","999999","16","999999","2","2","2","2","2","5","1","1","1","1205","5","2","1","888888","888888","1","888888","1","0","1","1","1","0","0","1","1","1","1","1","0","0","2","4","1","5","39.066","PAR14_0888","2"
"12","94ddfcb1-5bb2-4476-8ea4-fff7e4ff18fd-6c4878fae3b9c72540324159","1203","3","12010404","1201","120104","12010404","12010404031","2","5","1202","25jan2014","1","2","1962","52","3","57","3","2","2","2","4","2","4","1","4","4","4","4","4","988888","2","988888","1","2","2","999999","999999","999999","1","2","2","3","1","4","4","2","3","4","2","5","3","2","5","2","2","4","2","1","1","1","3","4","2","4","2","1","6","5","6","2","2","3","3","2","5","4","4","4","6","1","4","5","5","2","4","5","1","3","2","2","2","2","3","3","8","4","5","2","2","3","6","2","1","0","0","0","0","999999","999999","0","999999","0","2","1","2","1","2","999999","2","999999","2","2","1","0","1","4","1","1","1","1202","999999","999999","2","999999","4","1","2","2","2","4","5","2","3","888888","3","2","3","3","3","1","2","2","5","888888","1","1","5","999999","988888","999999","2","2","2","3","2","2","0","4","1","1202","2","5","1","888888","888888","1","888888","1","0","1","0","1","0","1","1","0","0","0","1","1","0","2","3","2","3","32.683","PAR14_0889","2"
"12","94fcef3b-7ab4-483d-960d-191e295d489a-9309d2089fe7060240323727","1202","1","12110222","1211","121102","12110222","12110222171","1","2","1","07feb2014","1","2","1971","43","2","1","3","2","2","2","3","2","4","2","2","4","4","4","2","5","2","2","2","2","1","1","1","1","1","2","3","3","2","2","1","2","1","7","888888","4","7","7","1","4","7","7","1","4","6","6","3","3","3","4","6","1","2","4","4","6","6","7","7","2","3","2","2","3","2","4","4","7","4","1","1","7","3","2","1","8","3","1","1","9","10","10","10","5","1","4","7","3","1","0","0","0","999999","999999","999999","999999","0","0","2","1","2","2","2","999999","2","999999","2","2","1","0","1","3","1","1","2","999999","77","999999","2","999999","4","2","2","2","999999","2","2","10","2","3","888888","999999","4","4","4","3","2","2","6","888888","1","1","5","999999","9","999999","2","2","2","2","2","5","2","5","1","1202","3","5","2","1","888888","1","888888","1","0","1","0","0","0","1","1","0","0","0","1","0","0","2","3","2","5","24.75","PAR14_0890","2"
"12","94fcef3b-7ab4-483d-960d-191e295d489a-9309d2089fe7060240323732","1202","1","12110222","1211","121102","12110222","12110222171","1","2","1","07feb2014","1","1","1991","23","2","2","2","2","2","2","2","2","4","4","2","2","4","999999","2","5","2","888888","1","2","2","999999","999999","999999","2","2","2","2","2","3","2","2","4","5","888888","4","4","4","5","4","6","7","1","5","4","5","5","4","4","5","5","4","888888","1","1","6","6","7","4","2","3","3","999999","999999","1","4","7","6","5","4","3","7","3","2","888888","5","5","5","5","2","2","2","2","2","1","4","4","3","2","0","0","0","999999","0","999999","999999","999999","0","2","1","2","1","2","999999","2","999999","2","2","0","0","999999","999999","1","1","1","1202","999999","999999","2","999999","4","3","2","2","999999","5","4","4","2","3","2","3","1","3","3","3","2","2","12","888888","1","1","1","4","988888","988888","2","2","3","2","1","7","1","0","1","1201","1","5","5","888888","888888","1","888888","1","0","1","1","1","1","0","1","1","0","0","1","0","0","2","4","2","5","29.833000000000002","PAR14_0891","1"
"12","954f0965-7aae-450b-9be8-f36427d21cbb-228984546e101d1d40318220","1206","1","12100121","1210","121001","12100121","12100121136","1","2","1202","30jan2014","1","1","1977","37","1","27","2","1","2","1","4","2","3","2","3","3","4","999999","1","10","2","1","1","1","2","999999","999999","999999","2","2","2","3","3","4","3","2","1","7","3","7","7","2","7","1","1","5","7","1","4","4","988888","1","4","1","3","4","4","1","1","888888","1","1","1","2","3","4","3","2","2","4","7","7","1","1","4","7","1","4","1","10","5","1","5","6","1","1","5","10","5","4","4","2","1","1","0","0","999999","0","999999","0","0","0","1","1","2","1","1","2","2","999999","2","2","0","0","1","1","1","1","1","1201","999999","999999","2","999999","4","2","2","2","999999","4","4","888888","2","2","2","2","1","4","4","888888","2","2","1","1","5","1","1","2","7","7","2","1","2","2","2","3","1","1","2","1202","3","3","1","1","888888","1","888888","1","0","1","0","1","1","1","0","1","0","0","1","0","0","2","3","1","4","35.816","PAR14_0892","1"
"12","954f0965-7aae-450b-9be8-f36427d21cbb-228984546e101d1d40318221","1206","1","12100121","1210","121001","12100121","12100121136","1","2","1","30jan2014","1","2","1994","20","1","21","3","3","2","2","3","2","3","2","4","4","4","4","2","988888","2","888888","1","2","2","999999","999999","999999","2","2","3","3","3","4","3","1","3","7","4","4","6","4","1","1","1","1","4","4","4","4","7","1","1","1","1","1","4","888888","4","1","1","7","7","2","3","3","3","4","6","4","4","7","5","1","4","4","3","3","1","10","5","1","10","10","10","5","10","5","1","4","4","1","1","0","0","0","0","999999","999999","999999","999999","1","1","2","2","1","1","1","888888","999999","2","2","0","0","2","2","1","1","1","988888","999999","999999","2","999999","3","888888","1","2","999999","4","4","13","888888","999999","2","3","888888","4","4","3","2","2","14","2","5","2","4","999999","12","999999","2","2","2","3","1","5","1","0","2","1201","2","1","3","1","888888","1","888888","1","0","1","1","1","1","1","0","1","1","1","1","0","0","2","3","1","4","32.216","PAR14_0893","2"
"12","95fa0528-29ed-4ebf-b9c6-497bc3569de1-3fd29b488622688140351446","1202","1","12110911","1211","121109","12110911","12110911194","1","1","1","28jan2014","1","2","1950","64","1","27","888888","888888","2","2","2","2","4","1","4","4","4","4","1","888888","2","888888","2","2","888888","999999","999999","999999","2","3","3","3","3","1","3","2","1","888888","888888","1","1","1","4","1","1","7","1","1","4","4","3","1","888888","888888","3","3","4","7","7","3","3","4","3","2","2","2","999999","2","3","4","1","1","3","2","1","7","3","3","1","1","3","1","1","10","2","888888","1","10","1","2","888888","2","2","0","0","0","999999","0","999999","0","999999","0","1","1","2","1","1","1","888888","999999","1","2","1","0","1","999999","1","1","1","1201","999999","999999","2","999999","3","1","2","2","999999","2","888888","10","3","4","3","2","888888","3","3","3","2","2","12","1","1","1","1","4","8","4","2","2","2","1","1","7","2","1","2","1202","2","5","2","1","1","1","80","1","1","1","2","1","0","1","1","1","1","1","1","0","1","2","3","2","1","29.6","PAR14_0894","2"
"12","95fa0528-29ed-4ebf-b9c6-497bc3569de1-3fd29b488622688140351449","1202","1","12110911","1211","121109","12110911","12110911194","1","1","1","28jan2014","1","1","1985","29","1","58","2","2","2","2","2","1","4","4","4","4","3","999999","2","1","2","2","1","2","2","999999","999999","999999","2","4","4","1","1","4","4","1","4","4","5","1","1","5","3","3","1","3","1","3","4","2","1","1","1","3","3","3","3","3","1","1","2","7","1","1","2","3","4","3","4","2","3","4","3","3","3","1","1","2","1","10","10","2","1","1","3","3","3","10","1","3","2","2","2","1","0","0","999999","0","999999","999999","999999","0","1","1","2","1","2","999999","2","999999","1","1","1","1","1","2","1","1","1","1201","999999","999999","1","1201","1","2","2","2","999999","4","4","1","4","999999","1","1","2","2","2","3","2","2","15","7","1","1","3","999999","8","999999","2","2","3","3","3","4","1","1","2","1201","2","1","1","1","1","1","88","1","1","1","1","1","1","0","1","1","1","1","0","999999","0","2","4","2","1","31.133000000000003","PAR14_0895","1"
"12","966fc8ac-63a2-4427-b6f8-2d577632fe78-6c4878fae3b9c7254032451","1203","2","12020808","1202","120208","12020808","12020808043","2","5","1","21jan2014","1","2","1973","41","2","27","2","2","2","2","2","2","2","4","2","4","3","4","2","8","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","3","2","4","4","3","3","2","4","6","4","4","6","1","5","7","3","6","6","3","6","6","5","5","988888","2","5","5","4","2","2","2","2","2","3","4","4","6","7","5","3","5","6","3","2","1","9","8","1","5","3","3","2","2","8","3","2","6","2","2","1","0","0","999999","999999","999999","0","0","0","2","2","2","1","1","3","2","999999","2","2","1","0","1","4","1","1","1","1201","999999","999999","1","1201","1","2","1","2","999999","5","4","1","1","2","2","4","2","3","2","3","2","2","6","3","1","1","5","999999","2","999999","2","1","3","2","2","5","2","4","1","1202","2","5","1","988888","1","1","42","1","0","1","0","1","0","0","1","1","0","0","1","0","0","2","3","2","3","38.466","PAR14_0896","2"
"12","966fc8ac-63a2-4427-b6f8-2d577632fe78-6c4878fae3b9c7254032454","1203","2","12020808","1202","120208","12020808","12020808043","2","5","1","21jan2014","1","1","1993","21","1","70","2","2","1","1","2","1","3","1","4","4","2","999999","1","6","2","2","1","2","2","999999","999999","999999","2","2","1","3","2","4","2","1","5","5","3","6","4","6","5","3","6","6","6","4","5","6","3","3","3","3","3","3","3","4","6","2","2","2","3","2","2","2","2","2","2","4","6","6","5","5","5","6","1","2","1","8","8","1","5","6","9","2","5","3","2","6","6","3","2","0","0","0","0","0","999999","0","999999","1","2","3","2","2","1","3","2","999999","2","2","0","0","2","3","1","1","1","1201","999999","999999","1","1201","2","2","1","1","2","4","4","1","2","2","1","2","2","3","2","2","2","2","12","8","1","2","1","2","16","2","2","2","1","1","1","4","0","0","1","1201","2","1","1","1","888888","1","27","1","0","1","0","1","1","1","1","1","0","0","1","888888","1","2","3","2","3","28.2","PAR14_0897","1"
"12","977da04e-8222-4080-ada0-56d22a6e0184-a991fb213ff24033403171","1201","1","12000013","1200","120000","12000013","12000013015","1","1","1","19jan2014","1","2","1975","39","1","3","2","2","2","1","5","2","4","2","1","4","4","4","1","5","2","2","2","2","2","999999","999999","999999","2","3","1","3","2","4","2","1","7","5","1","4","5","6","6","1","3","7","2","1","5","3","7","1","1","1","5","5","7","888888","5","4","7","7","7","2","3","2","4","2","1","1","1","4","4","1","7","7","3","1","888888","888888","10","1","1","7","4","5","1","1","1","1","7","2","2","1","0","0","999999","0","999999","999999","999999","0","2","5","2","1","2","999999","2","999999","2","2","0","0","1","1","1","1","1","888888","999999","999999","2","999999","2","1","2","2","999999","2","4","2","4","999999","1","1","888888","888888","888888","3","2","2","18","888888","1","1","1","4","16","16","2","2","1","2","2","6","1","4","1","1201","2","1","1","1","1","1","888888","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","3","2","5","36.733000000000004","PAR14_0898","2"
"12","977da04e-8222-4080-ada0-56d22a6e0184-a991fb213ff240334031713","1201","1","12000013","1200","120000","12000013","12000013013","1","1","1","19jan2014","1","2","1966","48","1","61","3","3","2","1","4","1","2","4","1","2","4","4","1","4","1","2","2","1","2","999999","999999","999999","1","2","1","3","3","4","4","1","3","1","1","1","1","1","3","1","1","1","1","1","4","3","7","2","1","3","1","4","4","3","1","1","2","7","888888","1","3","2","999999","999999","3","3","1","7","1","1","7","1","1","3","1","10","5","1","5","10","10","10","10","10","10","2","7","2","2","0","1","0","0","0","0","0","0","0","2","3","2","2","1","2","1","888888","2","2","0","1","2","4","1","1","1","1205","999999","999999","2","999999","1","3","1","2","2","4","1","2","3","2","1","3","4","4","3","3","2","2","18","4","1","2","1","4","16","16","2","2","3","3","2","4","1","2","2","1201","1","1","1","1","1","1","80","1","1","1","1","1","0","0","1","1","1","1","1","1","1","2","2","2","6","40.05","PAR14_0899","2"
"12","977da04e-8222-4080-ada0-56d22a6e0184-a991fb213ff24033403172","1201","1","12000013","1200","120000","12000013","12000013015","1","1","1","19jan2014","1","1","1957","57","1","13","2","2","2","2","4","2","4","4","1","4","4","999999","2","4","2","2","2","2","2","999999","999999","999999","2","1","2","3","3","4","4","3","1","1","3","3","7","1","6","1","1","5","2","2","1","1","6","1","1","3","3","5","1","7","7","1","7","5","4","1","4","1","999999","999999","3","1","1","7","7","7","7","2","3","2","1","10","1","4","9","4","10","10","10","3","1","6","7","2","2","0","0","0","999999","0","999999","999999","0","0","1","4","2","3","2","999999","2","999999","2","2","0","0","2","3","1","1","1","1202","999999","999999","2","999999","1","3","2","2","999999","5","4","2","4","999999","1","2","3","4","2","3","2","2","18","4","1","1","1","1","16","16","2","2","2","2","5","6","0","4","1","1202","2","1","1","1","1","1","80","1","1","1","2","1","1","0","1","1","1","1","1","1","1","2","1","2","5","33.566","PAR14_0900","1"
"12","977da04e-8222-4080-ada0-56d22a6e0184-a991fb213ff240334031723","1201","1","12000013","1200","120000","12000013","12000013016","1","1","1","19jan2014","1","2","1994","20","1","4","2","2","2","2","3","2","2","4","4","1","4","4","1","5","1","2","1","1","1","2","3","2","2","3","1","3","2","2","1","1","3","4","5","4","4","3","5","4","2","6","6","1","3","4","4","4","3","3","4","1","4","6","7","5","5","3","4","2","2","1","2","2","3","1","4","5","4","3","5","7","1","2","2","7","5","1","1","4","4","5","5","1","1","4","5","2","1","1","0","0","999999","0","999999","0","999999","0","2","2","2","2","1","1","1","1","2","2","0","1","1","2","1","1","1","1202","999999","999999","2","999999","3","4","2","2","999999","5","6","10","1","2","2","3","2","3","1","3","2","2","18","4","1","2","1","4","3","3","2","2","2","2","1","4","0","0","1","1201","2","1","4","1","888888","1","80","1","1","1","1","1","1","1","1","1","1","1","1","0","1","2","2","2","6","32.4","PAR14_0901","2"
"12","977da04e-8222-4080-ada0-56d22a6e0184-a991fb213ff240334031726","1202","1","12111441","1211","121114","12111441","12111441204","1","1","1","18jan2014","1","1","1964","50","2","1","3","3","2","2","3","2","3","4","4","4","4","999999","1","3","2","2","2","888888","2","999999","999999","999999","2","2","3","3","3","4","4","3","3","7","888888","1","1","1","4","1","1","7","3","1","1","1","1","1","1","1","1","1","1","1","1","7","7","7","1","1","4","2","2","2","2","4","1","7","5","1","1","1","1","3","2","10","10","10","1","1","1","1","1","10","10","1","6","1","1","0","0","0","999999","0","999999","0","999999","0","2","3","2","1","1","1","1","1","2","2","1","0","1","1","1","1","1","1202","999999","999999","2","999999","4","1","2","2","999999","2","1","888888","4","999999","1","3","4","888888","4","3","2","2","6","2","1","2","1","4","13","13","2","2","2","3","2","3","0","1","1","1201","2","5","1","1","888888","1","888888","1","0","1","1","1","1","0","1","1","0","0","1","1","0","2","6","2","5","41.416000000000004","PAR14_0902","1"
"12","977da04e-8222-4080-ada0-56d22a6e0184-a991fb213ff240334031729","1202","1","12111441","1211","121114","12111441","12111441204","1","1","1","18jan2014","1","2","1994","20","2","11","3","1","2","2","4","1","1","4","4","4","4","4","2","8","2","1","1","2","1","1","3","2","2","3","3","2","3","1","4","2","7","7","6","7","7","1","7","5","1","7","5","1","1","1","1","1","1","1","1","2","7","1","2","7","5","7","1","2","2","2","2","3","1","4","4","5","7","5","7","7","3","1","1","10","10","10","1","7","6","1","1","1","1","7","6","3","1","0","0","0","999999","999999","999999","999999","999999","0","2","3","2","1","1","2","1","1","2","2","1","0","1","1","1","1","2","999999","8","999999","2","999999","1","1","2","2","999999","4","4","2","4","999999","4","999999","2","4","3","3","2","2","12","4","1","1","3","999999","2","999999","1","1","3","3","1","6","0","0","2","1202","2","1","1","1","888888","1","888888","1","1","1","0","0","1","0","0","1","1","1","1","0","0","2","5","2","5","37.116","PAR14_0903","2"
"12","977da04e-8222-4080-ada0-56d22a6e0184-a991fb213ff240334031733","1202","1","12111441","1211","121114","12111441","12111441205","1","1","1","18jan2014","1","2","1977","37","2","1","3","1","2","2","2","2","4","4","1","4","4","4","1","8","2","1","2","1","2","999999","999999","999999","2","2","1","3","2","2","2","2","5","5","1","3","3","1","2","1","1","1","7","1","5","3","3","1","1","7","5","1","1","1","888888","5","5","5","7","2","2","1","4","4","1","4","7","7","1","7","5","7","1","3","888888","10","10","1","10","1","1","1","6","1","1","5","7","3","1","0","0","0","0","0","999999","999999","1","0","2","2","2","1","2","999999","1","1","2","2","0","0","1","1","1","1","1","1201","999999","999999","2","999999","2","888888","2","2","999999","1","888888","888888","2","2","1","3","3","4","3","3","2","2","12","3","3","1","1","4","2","3","2","2","2","1","3","7","2","3","1","1201","1","1","2","1","888888","1","888888","1","1","1","0","1","0","0","1","1","1","1","1","0","1","2","2","2","5","38.783","PAR14_0904","2"
