"village","country","guinea","senegal","householdsincommunity","timetoclosestmarket","hasmotorizedtransport","costtoclosestmarket","roadquality","transportearnings","ispeul","isdjallonke","isbedik","isbassari","istanda","isdiakhanke","ismalinke","ismandingo","ismende","pplinhh","agworkersinhh","kidsinschool","workoutsideag","ismason","iswelldigger","ischauffeur","issmallbusiness","issellstrees","iswoodworker","isblacksmith","ismechanic","istailor","isgriot","isgardener","ismarabout","ispensioner","isinvolvedingold","monthlyearnings","age","grewcorn","grewfonio","grewrice","grewsorghum","grewpeanuts","grewpotatoes","grewcabbage","grewcotton","grewsweetpotato","grewbeans","grewcassava","grewtarot","grewokra","grewbissap","grewtiguagelen","grewjakatu","numbercropsgrown","areacorn","areafonio","arearice","areasorghum","areapeanuts","areapotatoes","areacabbage","areacotton","areabeans","areacassava","areaokra","areabissap","areatiguagelen","boughtfertilizer","wasofferedfertilizer","usedurea","usednpk","ureaamt","npkamt","ureaprice","npkprice","fertilizedpotatoes","fertilizedcabbage","fertilizedcorn","fertilizedrice","fertilizedcotton","fertilizedpeanuts","fertilizedbissap","fertilizedjakatu","fertilizedmillet","fertilizedfonio","fertilizedcassava","mulch","manure","leavebranches","gathercompost","usedherbicide","herbicidepricebottle","herbicidepricesack","herbicidesacks","herbicidebottle","herbicidecorn","herbicidepeanuts","herbiciderice","herbicidecotton","herbicidebeans","herbicidefonio","herbicidemillet","herbicidebissap","herbicidejakatu","boughtinsecticide","insecticidepricepacket","insecticidepricebottle","insecticidebottles","insecticidepackets","insecticidecabbage","insecticidepotatoes","insecticidetrees","insecticidecotton","insecticidepeanuts","usedplow","plowedcorn","plowedpeanuts","plowedfonio","plowedpotatoes","plowedrice","plowedmillet","plowedcotton","cattleowned","cattlerented","paidtorentcattle","trainedcattle","daystrainedcattle","plowowned","plowcost","plowyearsowned","paytoborrowplow","farmonhill","cornonslope","riceonslope","fonioonslope","potatoesonslope","beansonslope","peanutsonslope","milletonslope","cottononslope","erosionispositive","erosionseverity","hiredlabor","dayslaborworked","amtlaborpaid","wagerateearly","wageratelate","helpedothers","dayshelpedothers","foniovarsknown","foniovarsgrown","foniosacs","foniosoilkansa","foniosoilsand","foniosoilndantaari","foniosoilkoccu","foniosoildounkiire","foniodaysseeding","foniodaysweeding","foniodaysharvesting","foniototaldays","foniokile","foniokileppl","foniokilespent","foniounpoundedsacssold","foniounpoundedprice","foniounpoundedsoldmonth","foniounpoundedearned","foniopoundedsoldmeasures","foniopoundedtimetopound","foniopoundedmeasureprice","foniopoundedmonthsold","foniopoundedearned","foniodaystoeatsack","cornvarsknown","cornvarsgrown","cornsacks","cornsoilkansa","cornsoilsand","cornsoildounkiire","cornsoilkoccu","corndaysseeding","corndaysweeding","corndaysharvesting","cornkile","cornkileppl","cornkilecost","cornsackssold","cornwhensold","cornprice","cornamtearned","milletvarsknown","milletvarsgrown","milletsacks","milletsoildounkiire","milletsoilsand","milletsoilkoccu","milletdaysseeding","milletdaysweeding","milletdaysharvesting","milletkile","milletkileppl","milletkilespent","milletsackssold","milletwhensold","milletprice","milletamtearned","peanutsvarsknown","peanutsvarsgrown","peanutssacs","peanutssoilkansa","peanutssoilndantaari","peanutssoilsand","peanutssoildounkiire","peanutssoilkoccu","peanutsdaysseeding","peanutsdaysweeding","peanutsdaysharvested","peanutskile","peanutskileppl","peanutskilespent","peanutssacssold","peanutswhensold","peanutssoldsacprice","peanutsearned","ricevarsknown","ricevarsgrown","ricesacks","ricesoilkansa","ricesoildounkiire","ricedaysseeding","ricedaysweeding","ricedaysharvesting","ricekile","ricekileppl","ricekilespent","ricesold","ricesoldmonth","ricesoldsacks","riceprice","riceamtearned","cottonamtharvested","cottonpaidseeds","cottonsoilkoccu","cottonsoildounkiire","cottonsoilsand","cottondaysseeding","cottondaysweeding","cottondaysharvesting","cottonkile","cottonkileppl","cottonkilespent","cottonamtearned","cottonlostmoney","putesacks","puteprice","putesoldamt","tarotsacks","tarotsoilkansa","tarotdaysharvesting","tarotsold","tarotwhensold","tarotsackssold","tarotprice","tarotamtearned","cabbagesacks","cabbagesoildounkiire","cabbagedaysplanting","cabbagedaysweeding","cabbagedaysharvesting","cabbagesold","cabbagesoldmonth","cabbagesoldamt","cabbageprice","cabbageamtearned","potatovarsknown","potatovarsgrown","potatopaidseeds","potatoamtharvested","potatosoil","potatodaysplanting","potatodaysweeding","potatodaysharvesting","potatosold","potatowheresold","potatowhensold","potatosoldkg","potatosoldprice","cassavavarsgrown","cassavasoilkansa","cassavasoilndanta","cassavapeople","cassavadaysplanting","cassavasold","cassavasoldamt","cassavaprice","cassavaamtearned","cassavaleavessold","cassavaleavesearned","cowsown","cowsnumber","milkamtearned","cattleinnoculated","cattleinnoculationcost","livestocksold","livestockamtmade","productivetreeshas","productivetreesspecies","mangoesowns","mangoesamtearned","mangoesprice","bananasowns","bananasamtearned","orangesowns","orangetrees","orangesamtearned","orangesprice","avocadosowns","avocadosamtearned","avocadopricesac","monthsofrain","tempforcrops","hotterlongterm","coolerlongterm","drierlongterm","wetterlongterm","changeshuman","needtoplanttrees","changesfromtreeamt","plantothercrops","othernatresourcemgmttechniques","religiouspraygod","precipmoredamaging","moralproblems","meanstationtemp","meanstationprecip","meanartestemp","meanartesprecip","foniopoundedsackssold","foniopoundedsackprice","corntotaldays","millettotaldays","peanutstotaldays","ricetotaldays","cabbagetotaldays","potatosoildounkiire","potatosoilkebele","potatosoilkansa","potatosoilndantaari","rateofinterest","lifetimeofplow","ssmi_win","ssmi_spr","ssmi_sum","ssmi_fall","artesjan","artesfeb","artesmar","artesapr","artesmay","artesjun","artesjul","artesaug","artessep","artesoct","artesnov","artesdec","distance"
"Mbong Peulh","Senegal","0","1","50","180","0",,"2",,"0","0","0","0","0","1","0","0","1","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","1","1","1","0","1","0","0","1","0","1","1","0","0","0","0","0","7","0.75","0.25","0.25","0","0.25","0","0","0.5","0.25","0.25","0","0","0","1","0","1","1","100","50","100","160","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","0","1","15000","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","1","30","25000","750","750",,"0","2","1","2","0","0","0","0","0","15","30","15","60","1","10","4000","0.3","5250","1","1500","0","0","0","0","0","30","0","1","5","0","0","1","0","5","1","15","1","15","25000","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0",,"1","18","0","0","0","0","1","15","8","5","0","0","0","4","4","5000","20000",,"1","20","0","1","4","10","25","0","0","0","1","4","4","6000","24000","4","20000","1","0","0","4","7","14","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0",,"4","1","0","1","0","1","0","1","0","0","1","0","0","28.92","1302.66","29.68","761.79","0","0","21","0","28","39","0","0","0","0","0","0.04","30","20.8105","26.6468","27.641","23.0861","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","180621.5"
"Mbong Peulh","Senegal","0","1","50","150","0",,"3",,"0","0","0","0","0","1","0","0","1","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1.5","0","0.75","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","1","0","0","0","0","1","32500","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","500","500","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5250","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","6","14","6","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0",,"1","16","0","0","0","0","0","5","7","13","0","0","0","9","4","5000","45000",,"1","9","0","1","3","3","3","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","1","175000","1","2","0","0","0","0","0","0","0","0","0","0","0","0","4","5","1","0","1","0","0","0","0","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","26","0","25","9","0","0","0","0","0","0.04","30","20.8105","26.6468","27.641","23.0861","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","180621.5"
"Dakatelli","Senegal","0","1","62","180","0",,"1",,"0","0","0","0","0","1","0","0","1","24","17","11","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",,"54","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","2","0.75","0","0","0.5","0","0","0","0","0","0","0","0","1","0","1","1","50","250","130","170","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1850","0","0","2","0","0","0","0","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1",,"20000","500","500",,"0","3","2","8","0","1","0","0","0","2","14","3","19","0","0","0","0","5000","0","0","0","0","0","0","0","5","2","1","25","0","1","0","0","4","7","7","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","0","0","10","0","0","1","0","0","1","7","2","0","0","0","9","0","5000","45000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","1","0","1","1","1","0","0","1","0","1","28.92","1302.66","29.68","761.79","0","0","18","0","10","0","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","111839.2"
"Dakatelli","Senegal","0","1","62","210","0",,"3",,"0","0","0","0","0","1","0","0","1","26","19","11","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","15000","50","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","1","1","2.5","0","0.75","0","0","0","0","0","0","0","0","1","0","1","1","100","150","140","180","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","8000","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","1","0","0","1","4","1","25000","15","0","0","0","0","0","0","0","0","0","0","0","2","1","15","15000","500","500","0","0","3","2","40","0","0","0","1","0","14","14","30","58","0","0","0","0","5000","0","0","0","0","0","0","0","12","2","1","15","0","1","0","0","14","30","14","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","2",,"30","0","0","1","0","0","5","14","7","1","6","5000","0","0","5000","0","2","2","60","0","1","8","7","60","1","14","10000","0","0","0","6000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","1","190000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","1","0","1","0","1","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","58","0","26","75","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","111839.2"
"Dakatelli","Senegal","0","1","62","180","0",,"2",,"1","0","0","0","0","0","0","0","0","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.25","0.25","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","500","500","1","10","2","1","7","0","1","0","0","0","3","14","1","18","1","12","7500","0","5000","0","0","0","0","0","0","0","30","3","1","5","0","1","0","0","4","21","3","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","2",,"16","0","0","1","0","1","4","14","10","0","0","0","4","6","3500","14000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"25000","1",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"3","1","0","1","0","0","0","0","0","0","1","0","0","28.92","1302.66","29.68","761.79","0","0","28","0","28","0","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","111839.2"
"Neppen","Senegal","0","1","32","60","1","625","2",,"0","0","0","0","0","1","0","0","1","10","4","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","20000","52","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0.75","0.5","0.5","0","1","0","0","0.75","0","0","0","0","0","1","0","0","1","0","250","200","200","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","5500","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","1","0","0","0","0","1","30000","10","0","1","1","0","1","0","0","1","0","0","1","1","1","60","20000","750","825","1","3","3","2","10","0","1","0","1","0","2","7","7","16","0","0","0","2","5000","4","10000","0","0","0","0","0","5","2","1","24","0","0","0","0","2","7","3","0","0","0","3","6","10000","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3","2","65","0","0","1","0","1","7","30","4","0","0","0","14","4","5000","70000","5","1","11","0","1","3","30","6","0","0","0","0","0","0","6000","0","8",,"0","0","0","12","12","12","0","0","0","50000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","1","310000","1","2","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","1","0","1","1","1","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","12","0","41","39","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","103721.7"
"Neppen","Senegal","0","1","32","60","1","500","2",,"0","0","0","0","0","1","0","0","1","20","14","10","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",,"50","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","4","0.75","0.25","1.25","0","1.25","0","0","1","0","0","0","0","0","1","0","1","0","50","0","200","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","17000","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","1","0","0","0","0","1","25000","10","0","0","0","0","0","0","0","0","0","0","0","1","1",,"0","1000","1000","1","4","3","2","5","0","0","0","1","0","1","2","1","4","0","0","0","0","5000","0","0","0","0","0","0","0","7","2","2","15","0","0","0","1","3","60","7","0","0","0","5","4","10000","50000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3","2","20","0","0","1","0","0","21","60","5","0","0","0","5","4","3000","15000","4","1","40","0","1","3","30","5","0","0","0","0","0","0","6000","0","10","60000","1","0","0","3","7","30","1","20","15000","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","20000","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0",,"3","1","0","0","0","0","0","0","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","70","0","86","38","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","103721.7"
"Neppen","Senegal","0","1","32","70","1","750","2",,"1","0","0","0","0","0","0","0","0","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0.25","0.25","0.25","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",,,"1",,"1","1","3","0","0","0","1","0","1","30","10","41","0","0","0","0","5000","0","0","0","0","0","0","0","20","3","1","2","0","0","1","0","4","30","7","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0",,"1","6","0","0","0","0","1","7","14","7","1","6","5000","0","0","3000","0","1","1","4","0","1","1","60","2","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"3","1","0","0","0","0","0","0","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","41","0","28","63","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","103721.7"
"Lougeniang","Senegal","0","1","25","60","0",,"2",,"1","0","0","0","0","0","0","0","0","20","11","9","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","600","35","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","5","1.25","0.25","0.5","0","0.25","0","0","1","0","0","0","0","0","1","0","1","1","50","50","130","175","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","7500","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","1","0","0","1","16","1","15000","30","0","0","0","0","0","0","0","0","0","0","0","1","1",,,"500","500","1","4","3","2","3","0","0","0","0","1","2","7","3","12","0","0","0","0","5250","0","0","0","0","0","0","0","7","0","1","7","0","0","1","0","8","12","10","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0",,"1","9","0","0","0","1","0","2","1","7","1","10","8000","0","0","4500","0","2","2","6","0","1","4","14","1","1","9","6000","0","0","0","6000","0","5","80000","0","1","0","1","1","30","2","15","18000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"50000","0","0","1","80000","1","2","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","1","0","1","1","1","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","30","0","10","19","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","246812.6"
"Lougeniang","Senegal","0","1","25","240","0",,"2",,"1","0","0","0","0","0","0","0","0","10","7","2","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0",,"40","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0.75","0.125","1","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","1","0","0","1","5","1",,"20","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","500","500","1","5","1","1","1","0","0","0","1","0","2","3","1","6","1","7","2000","0","5250","0","0","0","0","0","0","0","5","1","0","16","0","0","0","1","16","30","7","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3","1","6","0","0","0","0","1","1","2","7","0","0","0","0","0","4500","0","4","1","8","0","1","4","15","4","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"8000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"3","1","0","1","0","1","1","1","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","53","0","10","23","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","246812.6"
"Lougeniang","Senegal","0","1","25","60","0",,"2",,"1","0","0","0","0","0","0","0","0","12","9","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,"53","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0.5","0.25","0.75","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","1","0","0","1","7","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","500","500","1","3","3","2","1.5","0","0","0","1","0","3","2","4","9","0","0","0","0","5250","0","0","0","0","0","0","0","7","3","1",,"0","0","0","1","4","15","15","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","2",,"12","0","0","0","0","1","4","2","7","0","0","0","0","0","4500","0","5","1","15","0","1","6","15","6","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","1","0","1","1","1","0","0","0","0","1","28.92","1302.66","29.68","761.79","0","0","34","0","13","27","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","246812.6"
"Bak Bak","Senegal","0","1","31","180","0",,"2",,"0","0","0","1","1","0","0","0","0","10","8","4","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","5000","51","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","0.25","0.5","0","3","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","30000","0","0","1","30000","10","0","0","0","0","0","0","0","0","0","0","0","2","1","6","10000","500",,"1","4","2","1","8","0","0","0","0","0","1","1","1","3","2","20","10000","0","5250","0","0","0","0","0","0","0",,"0","0","6","0","0","0","1","1","2","2","0","0","0","0","0","8000","0","3","3","1.15","0","0","1","7","1","14","1","40","25000","0","0","8500","0","2","1","50","0","0","0","0","1","2","1","2","1","30","15000","40","4","4000","160000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"3","0","0","1","0","0","0","0","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","5","22","5","0","0","0","0","0","0","0.04","30","20.8105","26.6468","27.641","23.0861","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","246812.6"
"Bak Bak","Senegal","0","1","31","180","0",,"2",,"0","0","0","1","1","0","0","0","0","12","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0.5","0","1","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","500",,"1","3","2","1","14","0","0","0","1","0","1","1","1","3","1","10","10000","0","5250","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","3","3","1.15","0","0","1","1","1","14","2","20","10000","0","0","8500","0","2","1","21","0","0","0","0","1","2","4","3","0","0","0","8","4","4500","36000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"3","0","0","1","0","0","0","0","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","0","16","9","0","0","0","0","0","0","0.04","30","20.8105","26.6468","27.641","23.0861","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","246812.6"
