"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","corridor","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5m","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","y4","bolprot3","haiprot1","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b13","b18","b20","b20a","b21","b21a","haib21b","b32","haib32","b47a","epp1","epp3","n9","n11","n15","mil3","pr3a","pr3b","pr3c","pr4","pr5","m1","haim1","haim2","haiblame1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q10b","q10c1","haiq10c","q16","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"22","29","2201","1","1111","2206","111","11190127516","1","1","14","20feb2014","1","1","1975","39","2","2","1","3","3","2","2","4","2","2","3","2","1","4","4","999999","3","1","1","1","2","3","2","2","2","2","999999","999999","999999","2","4","3","3","3","4","3","2","4","3","1","2","1","1","7","6","7","7","3","2","1","2","3","2","1","4","1","3","2","1","4","2","3","4","1","4","4","2","1","3","3","4","5","5","7","7","7","1","1","2","1","9","9","3","6","3","9","5","9","1","1","2","2","0","0","999999","999999","999999","999999","999999","1","3","1","2","1","2","1","2","1","2","0","0","1","1","2201","999999","999999","2","999999","4","1","1","2","4","4","1","1","2","1","1","1","888888","2","2","7","1","1","1","3","999999","7","999999","1","2","2","4","3","1","4","2","1","9","3","2","4","2201","2","4","1","1","1","96","0","1","1","0","0","0","1","0","0","0","0","1","0","0","1","9","40","2","8","HAI14_0029","1"
"22","30","2201","1","1111","2206","111","11190127516","1","1","14","20feb2014","1","2","1977","37","2","1","18","2","1","2","2","4","2","2","2","3","2","3","4","4","3","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","2","3","3","3","2","2","5","6","7","4","6","3","5","7","7","7","3","5","4","3","2","1","4","3","6","7","2","4","5","6","4","3","1","3","3","3","4","3","2","1","3","6","3","4","5","3","2","2","1","8","7","3","9","7","5","3","4","1","1","2","1","0","0","999999","0","999999","0","1","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2201","999999","999999","2","999999","4","988888","2","2","1","5","4","2","2","2","1","2","4","3","2","18","5","1","1","1","1","6","6","1","2","1","1","2","1","2","2","2","4","0","1","4","2201","4","2","1","1","1","99","1","0","1","1","0","1","0","1","0","0","0","1","0","0","1","6","48","2","8","HAI14_0030","2"
"22","31","2201","1","1111","2206","111","11190162538","1","1","14","21feb2014","1","1","1970","44","2","3","3","3","3","1","2","4","2","2","2","4","3","3","3","999999","3","7","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","3","3","2","3","3","1","3","7","3","4","2","5","5","4","7","5","4","6","6","5","4","6","4","5","7","7","4","2","7","7","7","6","2","1","1","3","4","4","2","3","6","4","6","5","3","5","2","3","1","8","10","6","4","7","7","7","6","1","1","2","2","1","1","999999","0","999999","1","1","1","3","2","999999","2","999999","1","3","1","3","1","0","1","1","2202","999999","999999","1","2213","1","2","1","1","2","6","11","2","2","1","1","2","4","1","2","14","2","1","1","1","1","14","14","1","3","2","1","3","1","3","3","2","6","2","4","4","2201","4","1","1","1","1","95","1","0","1","0","0","0","1","0","0","0","0","1","0","0","1","9","45","2","8","HAI14_0031","1"
"22","32","2201","1","1111","2206","111","11190162538","1","1","14","21feb2014","1","2","1981","33","2","4","19","3","3","2","2","4","2","2","4","4","3","4","4","3","4","2","888888","999999","999999","999999","2","2","2","1","1","8","1","1","4","4","2","2","888888","4","2","3","7","2","3","5","6","2","3","5","6","3","4","4","2","2","3","1","1","3","3","5","2","4","6","7","5","2","2","2","2","2","4","2","3","888888","7","7","7","1","1","1","2","1","10","10","6","3","10","9","6","6","3","1","1","2","0","0","999999","999999","999999","1","0","1","888888","1","3","888888","999999","1","2","1","3","1","1","1","1","2202","999999","999999","2","999999","4","2","2","2","4","4","4","4","999999","1","2","3","3","2","2","5","0","2","1","5","999999","0","999999","2","999999","999999","2","4","2","4","3","3","8","4","3","4","2201","5","2","1","2","2","80","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","1","8","40","2","8","HAI14_0032","2"
"22","33","2201","1","1111","2206","111","11190162538","1","1","14","21feb2014","1","2","1964","50","2","2","19","1","2","2","2","4","2","2","4","1","2","4","4","3","2","2","1","4","4","1","2","2","2","1","1","4","1","2","4","3","1","2","3","2","2","6","5","6","5","4","6","5","6","5","7","4","5","4","3","2","1","4","3","3","2","5","6","6","7","3","4","1","3","4","5","4","4","4","3","6","1","5","3","4","1","1","3","1","4","3","4","5","6","3","7","4","2","1","888888","2","0","0","999999","999999","999999","999999","999999","1","988888","1","2","2","999999","2","999999","2","999999","0","0","1","2","999999","7","999999","1","2202","4","1","2","2","1","6","10","2","4","1","1","1","1","1","1","10","888888","2","1","1","4","888888","988888","2","999999","999999","5","999999","1","4","3","1","6","2","0","4","2201","5","1","1","2","1","60","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","7","39","1","6","HAI14_0033","2"
"22","34","2201","1","1111","2206","111","11190162538","1","1","14","21feb2014","1","1","1968","46","2","4","19","888888","988888","1","1","4","1","2","2","4","4","3","3","999999","4","3","1","4","2","1","888888","2","1","2","999999","999999","999999","2","4","4","1","2","2","3","2","4","3","4","2","4","5","4","5","6","3","5","6","4","1","2","3","3","4","1","3","5","6","1","3","4","5","2","3","3","5","4","4","4","3","6","4","3","4","888888","3","1","4","2","5","6","4","5","7","4","6","5","1","1","988888","2","0","0","1","999999","999999","999999","1","1","4","1","988888","2","999999","1","2","1","3","0","1","1","1","2203","999999","999999","1","2203","3","1","1","2","4","5","10","888888","999999","3","1","2","3","1","1","7","0","1","1","3","999999","0","999999","2","999999","999999","5","999999","888888","988888","888888","1","10","4","2","4","2201","5","1","2","2","2","76","0","0","1","0","0","0","1","0","0","0","0","0","999999","0","1","9","70","1","6","HAI14_0034","1"
"22","35","2201","1","1111","2206","111","11190162538","1","1","14","21feb2014","1","1","1986","28","2","2","1","1","2","2","2","5","2","2","4","1","2","4","4","999999","4","2","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","1","1","1","1","2","4","1","4","7","5","3","3","2","2","4","7","4","4","4","3","3","3","2","2","2","5","7","3","6","3","3","4","4","2","3","3","3","4","3","3","3","4","4","3","5","2","3","2","2","1","3","3","3","3","6","5","6","3","3","2","2","2","0","0","999999","0","999999","999999","0","0","2","1","2","2","999999","2","999999","1","1","1","1","1","1","2202","999999","999999","2","999999","4","2","1","2","6","5","6","2","2","1","2","888888","888888","2","2","13","1","1","1","1","4","16","16","2","999999","999999","5","999999","1","3","3","3","8","2","5","4","2201","4","1","1","2","1","11","1","0","1","0","0","1","0","1","1","0","0","1","0","0","1","8","40","2","9","HAI14_0035","1"
"22","36","2201","1","1111","2206","111","11190162538","1","1","14","21feb2014","1","2","1986","28","2","4","2","3","3","2","2","5","2","1","3","3","4","4","4","4","4","4","1","1","2","2","1","1","2","1","2","5","3","1","4","4","1","1","1","4","3","2","1","1","3","1","2","1","1","7","7","2","1","1","1","1","1","1","1","1","1","1","5","2","1","3","1","2","4","5","888888","3","4","3","3","6","7","7","7","3","1","3","2","888888","10","5","5","10","3","5","5","5","5","5","2","2","0","0","999999","999999","999999","1","1","1","1","1","1","1","1","1","2","1","3","1","1","1","1","988888","999999","999999","888888","999999","4","4","2","2","4","11","4","888888","999999","4","999999","4","888888","3","2","10","0","4","3","5","999999","988888","999999","2","999999","999999","3","5","888888","4","3","3","7","3","2","4","2201","5","2","1","2","1","72","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","7","35","2","5","HAI14_0036","2"
"22","37","2201","1","1111","2206","111","11190196536","1","1","14","21feb2014","1","1","1966","48","2","2","3","3","3","1","2","3","2","2","3","1","2","4","4","999999","3","4","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","3","3","3","4","1","3","7","2","1","1","3","4","5","1","6","2","1","1","1","4","2","4","2","1","3","1","888888","6","5","7","1","1","3","3","3","6","3","3","3","5","6","7","7","3","4","1","3","1","8","2","1","1","5","5","2","2","1","1","2","2","0","0","999999","999999","999999","0","1","0","4","2","999999","888888","999999","888888","999999","2","999999","1","1","1","1","2204","999999","999999","1","2211","1","3","888888","2","4","6","11","3","2","1","4","888888","888888","2","2","12","1","5","2","3","999999","16","999999","1","1","2","1","2","1","3","3","2","8","5","6","4","2206","5","1","1","2","1","48","0","0","1","0","0","0","0","1","0","0","0","0","999999","0","1","5","40","2","9","HAI14_0037","1"
"22","38","2201","1","1111","2206","111","11190196536","1","1","14","21feb2014","1","2","1960","54","2","2","5","3","2","2","2","3","2","1","3","2","2","4","3","4","3","6","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","3","3","3","3","3","1","3","4","3","3","4","3","3","5","5","3","6","6","5","5","4","3","3","3","4","4","3","888888","1","3","4","4","1","3","3","3","3","3","3","3","4","5","5","6","3","6","1","3","1","10","2","2","4","10","9","5","6","1","2","2","2","0","0","999999","999999","999999","0","0","0","988888","1","3","888888","999999","2","999999","2","999999","1","0","1","1","2203","999999","999999","1","2207","1","888888","888888","2","4","4","11","3","2","2","4","2","988888","2","2","9","888888","7","2","7","999999","988888","999999","1","1","3","1","2","2","988888","988888","6","6","0","6","4","2201","5","1","1","1","1","98","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","4","55","2","9","HAI14_0038","2"
"22","39","2201","1","1111","2206","111","11190196536","1","1","14","21feb2014","1","2","1974","40","2","3","1","2","2","2","2","3","2","1","3","1","3","4","4","4","3","4","2","999999","999999","999999","1","2","2","2","999999","999999","999999","1","888888","3","2","2","3","888888","3","5","4","4","3","2","4","1","2","7","5","1","4","1","2","2","3","4","3","3","3","2","5","5","4","4","6","2","888888","988888","4","4","4","3","3","5","5","7","7","4","4","3","2","1","10","1","1","6","5","8","1","1","1","1","2","2","0","0","1","999999","999999","1","1","1","1","1","2","888888","999999","888888","999999","2","999999","1","1","1","1","77","999999","999999","2","999999","4","888888","2","2","4","4","4","2","3","3","2","4","888888","3","2","6","0","1","2","5","999999","2","999999","1","3","4","1","4","888888","4","3","3","10","3","3","4","2201","5","2","1","2","1","888888","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","11","40","2","5","HAI14_0039","2"
"22","40","2201","1","1111","2206","111","11190196536","1","1","14","21feb2014","1","1","1980","34","2","3","20","1","2","2","2","3","2","988888","2","2","3","3","4","999999","3","7","2","999999","999999","999999","2","2","2","1","1","4","4","2","3","4","2","1","2","888888","3","5","3","1","2","2","5","3","3","7","5","5","4","1","1","1","2","4","3","3","1","1","6","4","1","3","2","2","3","5","4","6","4","2","3","5","7","7","5","3","3","3","2","888888","7","3","3","5","5","7","4","5","1","1","1","1","0","0","1","999999","999999","1","1","988888","1","1","2","888888","999999","2","999999","1","3","1","1","1","1","77","999999","999999","2","999999","4","4","2","2","11","888888","13","2","3","2","2","4","4","3","2","13","888888","4","3","7","999999","888888","999999","1","3","2","1","4","1","4","2","3","8","2","1","4","2201","5","2","1","1","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","10","45","2","5","HAI14_0040","1"
"22","41","2201","1","1111","2206","111","11190196536","1","1","14","21feb2014","1","2","1987","27","2","4","1","3","2","2","2","5","2","2","4","4","3","4","4","3","2","2","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","3","2","2","3","3","2","5","4","3","5","5","4","4","4","6","4","3","6","6","2","1","4","3","1","4","5","5","4","6","6","5","2","2","2","3","3","3","4","2","3","5","7","7","7","2","1","1","4","1","7","6","4","3","8","6","5","5","4","2","2","2","0","0","999999","999999","999999","1","0","1","3","888888","999999","888888","999999","888888","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","4","2","2","2","4","4","4","4","999999","1","1","888888","888888","4","2","7","888888","1","2","5","999999","5","999999","1","1","2","1","4","1","4","3","3","7","3","1","988888","2201","5","1","1","2","2","70","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","9","47","2","8","HAI14_0041","2"
"22","42","2201","1","1111","2206","111","11190196536","1","1","14","21feb2014","1","1","1986","28","2","988888","3","2","1","2","2","5","2","2","4","3","2","4","4","999999","2","2","2","999999","999999","999999","2","1","1","2","999999","999999","999999","1","4","3","1","1","2","3","2","5","4","3","5","6","7","7","5","6","7","4","5","4","3","2","1","1","4","7","6","1","2","6","6","7","3","2","2","2","3","5","4","3","3","888888","7","7","6","3","2","1","3","1","6","5","7","3","7","4","6","5","1","1","3","2","0","0","999999","999999","999999","999999","999999","988888","988888","2","999999","2","999999","2","999999","2","999999","0","1","1","1","2207","999999","999999","1","2202","1","1","2","2","1","6","4","2","5","1","1","3","888888","2","1","14","0","2","1","4","999999","888888","999999","2","999999","999999","1","4","1","3","3","1","5","1","1","4","2201","1","1","1","1","1","88","0","0","1","0","0","0","1","1","0","0","0","0","999999","0","1","5","30","1","6","HAI14_0042","1"
"22","43","2201","1","1111","2206","111","11190219613","1","1","14","18feb2014","1","2","1993","21","2","2","2","3","2","2","2","3","2","2","4","1","3","4","4","4","3","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","3","3","3","3","3","2","4","3","2","1","4","5","2","5","6","1","1","4","1","1","1","1","5","3","3","4","5","7","5","6","5","4","2","2","3","4","1","2","3","3","3","2","4","5","4","3","2","3","2","2","4","5","4","2","1","3","4","1","1","2","2","0","0","999999","999999","999999","999999","999999","1","2","2","999999","2","999999","2","999999","888888","999999","1","0","1","1","2202","999999","999999","2","999999","3","1","2","2","1","4","10","2","4","1","4","888888","888888","888888","2","15","2","1","1","4","999999","888888","999999","2","999999","999999","5","999999","2","3","2","1","6","1","0","4","2201","4","1","1","1","1","90","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","8","45","2","7","HAI14_0043","2"
"22","44","2201","1","1111","2206","111","11190219613","1","1","14","18feb2014","1","1","1992","22","2","1","2","3","3","2","2","888888","2","2","2","1","4","3","4","999999","2","4","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","2","1","1","3","3","3","4","4","5","3","2","3","2","4","4","5","3","2","2","2","1","2","2","2","2","3","3","5","3","3","2","3","2","5","5","888888","4","4","4","888888","2","6","4","5","4","2","1","2","2","8","6","1","1","5","10","4","5","1","1","2","2","0","1","999999","999999","999999","1","999999","0","3","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","2","999999","2","999999","3","1","2","2","4","4","4","4","999999","1","1","2","4","2","2","14","3","2","1","3","999999","12","999999","2","999999","999999","5","999999","1","3","2","1","3","0","0","4","2201","5","1","1","888888","1","888888","0","0","1","0","0","0","0","1","1","0","0","1","0","0","1","9","56","1","6","HAI14_0044","1"
