"areaenum","elsdept","elsmunicipio","elscanton","elszona","elssegmento","obsid","pais","estratopri","upm","elssec","cluster","ur","tamano","elsidioma","sexo","hora1","entrev","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b17","b19","b37","b47","n1","n3","n9","n10","n11","n12","elsb52","elsb54","elsb56","elsb57","elsb58","elsb59","elsay7","elsay8","m1","ing4","pn2","dem23","pn4","pn5","elspn3a","elspn3b","elspn3c","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","elsvb3","vb4","vb8","vb6","elsvb7","elsvb21","vb10","vb11","elsvb12","elsvb13","elsvb14","elsvb15","elsvb17","elsvb19","elsvb20","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ednivel","ed","edanno","q2","q3","q10","q10a1","q10a","q10a2","q10b","q10c","q14","q10d","q11","q12","elsetid","elsetida","elsleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","hora2","duracion"
"185","11","52","45","0","0","1422","3","4","52","0","0","2","5","1","2","2006-07-11T13:34:46.000","7","2","1.0","32.0","0.0",,"32.0","4","2","3","4.0","5.0","2.0","4.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","3.0","4.0","4.0","4.0","4.0","3.0","1.0","8.0","2.0","2.0","2.0","2.0","1.0",,"2.0","2.0",,"1.0",,"1.0","1.0",,"2.0","2.0","2.0","1.0","1.0","2",,,,"1.0","1.0","1.0","2.0","2.0","4.0","1.0",,,,,"6.0","7.0","5.0","7.0","7.0","6.0","6.0","5.0","6.0","7.0","6.0","6.0","7.0","5.0","5.0","7.0","7","7.0","6.0","7.0","6.0","6.0","7.0","6.0","6.0","6.0","6.0","6.0","4.0","1.0","2",,,,"3.0","5.0","2.0","7.0","7.0","5.0","2.0","2.0","2.0","2.0","2.0","8.0","10.0","8.0","5.0","1.0","1.0","1.0","1.0","10.0","10.0","9.0","9.0","10.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","2.0","4.0","1","1.0","2.0",,"0","0","2",,"2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","3.0",,"2.0","1.0","2.0",,"1","2.0",,"12.0",,"1.0","1.0",,"2.0",,,,"2.0","1.0","2.0","2.0","2.0","4.0","4.0","1.0","6.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","5","5","28","4.0","1.0","2",,"99999",,"1.0","1.0","3.0","1.0","3.0","1.0","1.0","1.0","0","0","0","0","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-11T14:16:28.000","2502"
"185","11","52","45","0","0","1425","3","4","52","0","0","2","5","1","2","2006-07-11T14:22:55.000","7","2","5.0","32.0","17.0","0.0","32.0","2","1","4","4.0","3.0","3.0","3.0","2.0","2","1.0","2.0","3.0",,"2",,,,,"1.0","2.0","4.0","4.0","4.0","4.0","1.0","4.0","6.0","1.0","4.0","2.0","4.0","4.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2",,,,"1.0","4.0","1.0","3.0","2.0","2.0","2.0",,,,,"3.0","7.0","4.0","5.0","6.0","4.0","3.0","6.0","5.0","7.0",,"4.0","2.0","3.0","4.0","4.0","7",,"7.0",,"6.0","3.0","6.0","6.0","4.0","6.0","5.0","7.0","5.0","2.0","2",,,,"7.0","0.0","1.0","4.0","2.0","3.0","3.0","2.0","3.0","2.0","2.0","4.0","10.0","7.0","1.0","1.0","2.0","1.0","2.0","3.0","2.0","2.0","2.0","3.0","1.0","2.0","1.0","1.0","5.0","2.0","1.0","2.0","4.0","2","1.0","1.0","3.0","0","0","2",,"2.0",,"2.0",,"1","1.0","1.0","0.0","0.0","0.0","0.0","3.0","1.0",,"1.0","1.0",,"1","1.0","1.0",,"3.0","1.0","1.0","3.0","1.0","2.0","3.0","3.0","2.0","3.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","6.0","2.0","1.0","2.0","1.0","2.0","12","6","25","5.0","2.0","2",,"99999",,"4.0","1.0","3.0","1.0","1.0","2.0","1.0","1.0","1","1","0","1","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-11T15:20:45.000","3470"
"185","11","52","45","0","0","1417","3","4","52","0","0","2","5","1","1","2005-01-22T13:35:56.000","1","1","3.0","19.0","0.0",,"19.0","3","1","4","4.0","3.0","2.0","4.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","2.0","4.0","4.0","4.0","4.0","2.0","4.0",,"2.0","3.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1","2.0","2.0","2.0","1.0","2.0","3.0","4.0","2.0","4.0","2.0",,,,"3.0","5.0","6.0","1.0","5.0","5.0","3.0","5.0","1.0","2.0","4.0",,"1.0","1.0","1.0",,"7.0","7",,,,"6.0","1.0","1.0","3.0","1.0","5.0",,"5.0","2.0","2.0","2",,,,"5.0","0.0","3.0","7.0","7.0","1.0","3.0","2.0","3.0","4.0","3.0","10.0","10.0","6.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","5.0","1.0",,"1.0","3.0","3.0","4.0","1.0","2.0","2.0","2.0","4.0","2","1.0","1.0","1.0","0","0","2",,"2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0",,"1.0","1.0",,"1","1.0",,,"3.0","2.0",,"5.0","2.0",,,,,"3.0",,"2.0","1.0","4.0","4.0","1.0","5.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","6","6","30","1.0","3.0","2",,"99999",,"4.0","1.0","3.0","3.0","2.0","1.0","1.0","1.0","0","0","0","0","0","0","0","0","0","0","0","14.0",,,,,,"1","1",,"2005-01-22T14:14:45.000","2329"
"185","11","52","45","0","0","1419","3","4","52","0","0","2","5","1","1","2005-01-22T14:18:29.000","1","1","5.0","3.0","0.0",,"3.0","4","4","4","4.0","4.0","3.0","4.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","10.0","2.0","4.0","2.0","4.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","2",,,,"1.0","1.0","1.0","4.0","2.0","4.0","1.0","2.0",,,,"3.0","1.0","4.0","5.0","7.0","2.0","6.0","7.0","3.0","4.0","3.0","6.0","7.0","1.0",,"4.0","7","7.0","7.0","4.0","6.0","3.0","5.0","3.0","5.0","5.0","6.0","5.0","2.0","1.0","1","1.0","2.0","3.0","5.0","0.0","2.0","2.0","5.0","7.0","3.0","2.0","3.0","4.0","3.0","1.0","8.0","4.0","3.0","3.0","5.0","5.0","10.0","8.0","8.0","9.0","1.0","4.0","7.0","3.0","5.0","7.0","1.0","2.0","1.0","2.0","4.0","2","1.0","1.0","1.0","0","0","2",,"1.0","0.0","2.0",,"2",,"2.0",,"0.0","0.0","1.0","4.0",,,"1.0",,,"1","1.0","4.0",,"1.0","1.0","3.0","4.0","1.0","3.0","2.0","1.0","2.0","4.0","2.0","2.0","1.0","3.0","5.0","4.0","6.0","7.0","4.0","2.0","2.0","2.0","2.0","0.0","0","9","54","1.0","4.0","2",,"99999",,"4.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","1","0","0","0","0","0","0","0","0","0","0","9.0","1.0","2.0","2.0","2.0",,"1","1",,"2005-01-22T15:02:03.000","2614"
"185","11","52","45","0","0","1426","3","4","52","0","0","2","5","1","2","2006-07-11T13:32:23.000","19","2","2.0",,,,,"1","1","4","4.0","5.0","3.0","3.0","3.0","2","1.0","1.0","1.0","3.0","2",,,,,"1.0","2.0","4.0","4.0","4.0","4.0","1.0","1.0","7.0","2.0","3.0","2.0","4.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2",,,,"1.0","1.0","1.0","1.0","2.0","4.0","1.0","2.0","2.0","2.0","4.0","6.0","6.0","2.0","5.0","6.0","5.0","6.0","6.0","6.0","6.0","6.0","7.0","1.0","1.0","7.0","3.0","7","5.0","6.0",,"1.0","3.0","4.0","6.0","5.0","5.0","6.0","6.0","1.0","1.0","2",,,,"0.0","0.0","2.0",,"7.0","1.0","4.0","4.0","3.0","3.0","4.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","1.0","1.0","1.0","2.0","4.0","2","2.0","2.0","3.0","0","0","2",,"2.0",,"2.0",,"1","1.0","2.0",,"0.0","0.0","0.0","1.0","1.0",,"2.0","1.0",,"1","1.0","1.0",,"3.0","1.0","1.0",,"2.0",,,,"1.0","3.0","1.0","1.0","2.0","4.0","5.0","1.0","1.0","1.0","7.0","2.0",,"2.0","2.0","0.0","0","9","50","5.0",,"2",,"99999",,"4.0","2.0","3.0","6.0","2.0","1.0","1.0","1.0","1","0","0","1","0","0","0","0","0","0","0","8.0","2.0",,,,"22.0","1","1",,"2006-07-11T14:06:31.000","2048"
"185","11","52","45","0","0","1424","3","4","52","0","0","2","5","1","2","2006-07-11T14:10:07.000","19","2","2.0","1.0","7.0","32.0","32.0","1","1","3","4.0","4.0","3.0","5.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","8.0","2.0","4.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2",,,,"2.0","2.0","1.0","4.0","2.0","4.0","1.0","2.0","1.0","3.0","4.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","4.0","4.0","1.0","5.0","3.0","1.0",,"1.0","7","1.0","1.0","1.0","3.0","6.0","5.0","5.0","1.0","2.0","4.0","1.0","4.0","1.0","2",,,,"7.0","5.0","3.0","7.0","7.0","7.0","3.0","3.0","3.0","3.0","4.0","1.0","8.0","7.0","1.0","1.0","1.0","1.0","7.0","6.0","5.0","1.0","1.0","1.0","10.0","1.0","1.0","3.0","1.0","2.0","1.0","2.0","4.0","2","1.0","1.0","1.0","0","0","2",,"1.0","0.0","2.0",,"2",,"2.0",,"0.0","0.0","0.0","2.0","1.0",,"1.0","1.0",,"1","1.0","4.0",,"3.0","1.0","3.0","5.0","2.0",,,,"2.0","2.0","2.0","2.0","1.0","4.0","4.0","6.0","7.0","4.0","5.0","1.0","1.0","2.0","2.0","1.0","5","5","33","4.0","4.0","2",,"99999",,"4.0","2.0",,"3.0","2.0","2.0","2.0","1.0","1","0","0","1","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-11T14:38:52.000","1725"
"159","6","40","33","0","0","1179","3","2","40","0","0","2","5","1","2","2006-07-18T14:52:31.000","20","2",,,,,,"2","3","4","4.0","2.0","3.0","4.0","3.0","2","1.0","2.0","3.0",,"2",,,,,"4.0","3.0","4.0","4.0","4.0","4.0","1.0","1.0","10.0","2.0","4.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0",,"2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2",,,,"1.0","1.0","1.0","1.0","2.0","1.0","1.0",,,,"1.0","1.0","7.0","3.0","7.0","7.0","7.0","7.0",,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7","7.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","2.0","1.0","1.0","3.0","2.0","2",,,,,"0.0","4.0",,,,"2.0","2.0","1.0","3.0","4.0","1.0","3.0","1.0","1.0","10.0","10.0","10.0",,,"2.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0",,,"2.0","4.0","2","3.0","3.0","3.0","0","0","2",,"2.0",,"2.0",,"2",,"1.0","0.0","0.0","0.0","0.0","2.0","1.0",,,,,"2","1.0",,,,"2.0",,"6.0","2.0",,,,,"2.0",,,,"4.0","5.0","5.0","5.0","7.0","1.0","2.0",,"2.0","2.0","0.0","0","9","36","5.0","1.0","2",,"99999",,"4.0","2.0","4.0","1.0","4.0",,,,"0","0","0","0","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-18T15:32:48.000","2417"
"185","11","52","45","0","0","1423","3","4","52","0","0","2","5","1","2","2006-07-11T13:39:17.000","15","2","1.0",,,,,"1","1","2","4.0","5.0","3.0","5.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","1.0","2.0",,"2.0","3.0","5.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2",,,,"1.0","4.0","1.0","4.0","2.0","4.0","2.0","2.0",,,,"1.0","3.0","7.0","5.0","7.0","1.0","1.0","7.0","5.0","5.0","7.0","5.0","7.0","5.0","5.0","7.0","7","7.0","7.0","7.0","7.0","5.0","6.0","7.0","7.0","7.0","7.0","7.0","5.0","1.0","2",,,,"7.0",,"2.0","7.0","7.0","7.0","2.0","2.0","1.0","3.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","2","1.0","2.0","3.0","0","0","2",,"1.0","0.0","2.0",,"2",,"2.0",,"0.0","1.0","0.0","2.0",,,"1.0","1.0",,"1","2.0",,"3.0",,"2.0",,"2.0","2.0",,,,"2.0","3.0","3.0","2.0","4.0","4.0","5.0","1.0","7.0","1.0","7.0","2.0",,"2.0","2.0","2.0","10","4","32","4.0","2.0","2",,"99999",,"4.0","2.0","4.0","2.0","3.0","7.0",,"1.0","0","0","0","1","0","0","0","0","1","0","0","4.0","1.0","4.0","1.0","2.0",,"1","1",,"2006-07-11T14:08:26.000","1749"
"185","11","52","45","0","0","1427","3","4","52","0","0","2","5","1","2","2006-07-11T14:08:30.000","15","2","70.0",,,,,"4","3","4","4.0","4.0","3.0","5.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0","5.0","2.0","4.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2",,,,"1.0","2.0","1.0",,"2.0","4.0","1.0","2.0","2.0","3.0","1.0","2.0","1.0","1.0","4.0","5.0","1.0","1.0","7.0","4.0","5.0","4.0","5.0","7.0","3.0","4.0","4.0","7","4.0","5.0","4.0","5.0","5.0","2.0","3.0","3.0","5.0","4.0","4.0","3.0","2.0","2",,,,"7.0","0.0","3.0","5.0","4.0","7.0","2.0","2.0","2.0","2.0","2.0","5.0","10.0","10.0","1.0","1.0","1.0","1.0","5.0","10.0","10.0","1.0","1.0","1.0","5.0","10.0","1.0","1.0","1.0","1.0","1.0","2.0","4.0","2","1.0","1.0",,"0","0","2",,"2.0",,"2.0",,"1","1.0","2.0",,"0.0","0.0","0.0","2.0",,,"1.0","2.0",,"2","2.0",,"6.0",,"2.0",,"6.0","2.0",,,,"2.0","2.0","3.0","2.0","2.0","4.0","5.0","1.0","1.0","1.0","7.0","2.0",,"2.0","2.0","1.0","5","5","41","1.0","2.0","2",,"99999",,"4.0","2.0","2.0","3.0","3.0",,,"1.0","0","1","0","0","0","0","0","0","1","0","0","4.0","1.0","4.0","1.0","2.0",,"1","1",,"2006-07-11T14:35:46.000","1636"
"186","11","52","46","0","0","1437","3","4","52","0","0","2","5","1","2","2006-07-11T16:09:15.000","13","2","4.0","0.0",,,"0.0","4","1","4","4.0","3.0","3.0","3.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","9.0","2.0","3.0","2.0","3.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2",,,,"2.0","3.0","4.0","4.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","1.0","2.0","1.0","3.0","1.0","1.0","3.0","4.0","4.0","5.0","5.0","6.0","6.0","6.0","5.0","5.0","7","5.0","5.0","7.0","3.0","4.0","7.0","5.0","6.0","6.0","6.0","5.0","3.0","2.0","2",,,,"7.0","2.0","3.0","3.0","6.0","5.0","3.0","4.0","1.0","1.0","1.0","4.0","7.0","8.0","3.0","3.0","4.0","5.0","7.0","5.0","5.0","6.0","7.0","6.0","7.0","6.0","5.0","6.0","1.0","2.0","2.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","1.0","3.0",,,"1.0","2.0",,"1","1.0","1.0",,"3.0","1.0","1.0","1.0","2.0",,,,"2.0","1.0","1.0","2.0","1.0","1.0","4.0","4.0","7.0","5.0","4.0","2.0","2.0","2.0","2.0","1.0","4","4","42","4.0","0.0","1","1.0","99999","3.0","1.0","1.0","4.0","1.0","2.0","3.0","3.0","1.0","1","0","0","1","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-11T16:48:48.000","2373"
"186","11","52","46","0","0","1430","3","4","52","0","0","2","5","1","1","2006-07-11T17:05:18.000","13","1","3.0","1.0","3.0","0.0","3.0","2","2","3","4.0","5.0","3.0","4.0","2.0","2","1.0","2.0","3.0",,"1","2.0","1.0","1.0","2.0","4.0","2.0","2.0","4.0","4.0","4.0","2.0","3.0","2.0","1.0","3.0","2.0","2.0","3.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1","3.0","1.0",,"1.0","1.0","3.0","3.0","2.0","4.0","1.0","2.0","2.0","2.0","2.0","2.0","5.0","3.0","2.0","3.0","4.0","3.0","6.0","4.0","2.0","6.0","5.0","6.0","3.0","5.0","2.0","7","4.0","7.0","4.0","3.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","6.0","1.0","1","2.0","1.0","4.0","5.0","5.0","3.0","6.0","7.0","5.0","2.0","3.0","3.0","3.0","3.0","10.0","10.0","8.0","5.0","2.0","1.0","4.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","10.0","8.0","10.0","1.0","2.0","2.0","2.0","4.0","2","3.0","2.0","2.0","0","0","2",,"1.0","0.0","1.0","0.0","1","0.0","1.0","0.0","0.0","0.0","1.0","3.0","1.0",,"1.0","1.0",,"1","1.0","2.0",,"1.0","1.0","2.0","3.0","1.0","2.0","3.0","1.0","2.0","1.0","1.0","1.0","1.0","3.0","4.0","1.0","3.0","1.0","7.0","1.0","2.0","2.0","2.0","2.0","12","6","25","1.0","4.0","1","2.0","99999","2.0","1.0","1.0","4.0","1.0","0.0","2.0","2.0","1.0","1","1","1","1","2","1","1","0","0","0","0","9.0","1.0","4.0","1.0","2.0",,"3","1",,"2006-07-11T17:49:26.000","2648"
"186","11","52","46","0","0","1434","3","4","52","0","0","2","5","1","2","2006-07-11T16:00:00.000","7","2","1.0","17.0","0.0",,"17.0","2","1","1","4.0","5.0","3.0","3.0","2.0","2","2.0","2.0","3.0",,"1","1.0","2.0","1.0","2.0","2.0","2.0","2.0","4.0","4.0","4.0","1.0","2.0","4.0","2.0","2.0","1.0","2.0","2.0","4.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2",,,,"2.0","4.0","1.0","4.0","2.0","4.0","2.0","4.0",,,,"5.0","6.0","5.0","6.0","7.0","6.0","7.0","2.0","6.0","5.0","6.0","4.0","1.0","3.0","5.0","6.0","7","6.0","7.0","6.0","7.0","6.0","5.0","6.0","6.0","7.0","6.0","5.0","5.0","1.0","1","1.0","1.0","3.0","5.0","5.0","2.0","6.0","6.0","6.0","2.0","1.0","3.0","2.0","2.0","9.0","10.0","8.0","7.0","4.0","6.0","5.0","10.0","7.0","8.0","9.0","6.0","6.0","5.0","8.0","9.0","10.0","2.0","2.0","1.0","2.0","4.0","2","1.0","3.0","2.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0",,"1.0","2.0",,"1","1.0","1.0",,"3.0","1.0","1.0","6.0","2.0",,,,"2.0","4.0","1.0","2.0","1.0","4.0","5.0","4.0","7.0","3.0","6.0","1.0",,"2.0","2.0","2.0","12","6","23","5.0","3.0","2",,"99999",,"1.0","2.0","3.0","3.0","1.0","2.0","1.0","1.0","1","0","0","1","0","0","0","0","0","0","0","4.0","1.0","4.0","1.0","1.0",,"1","1",,"2006-07-11T16:50:55.000","3055"
"186","11","52","46","0","0","1431","3","4","52","0","0","2","5","1","1","2006-07-11T17:08:30.000","7","1","5.0","1.0","0.0",,"1.0","2","1","3","4.0","4.0","3.0","3.0","3.0","2","2.0","2.0","3.0",,"1","2.0","1.0","2.0","2.0","4.0","4.0","4.0","1.0","4.0","4.0","3.0","2.0","7.0","2.0","1.0","2.0","4.0","4.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2",,,,"2.0","1.0","1.0","1.0","2.0","4.0","2.0","4.0",,,,"5.0","2.0","5.0","3.0","7.0","2.0","4.0","6.0","6.0","4.0","5.0","6.0","2.0","4.0","7.0","3.0","7","6.0","7.0","5.0","7.0","6.0","1.0","5.0","7.0","6.0","7.0","7.0","2.0","1.0","2",,,,"7.0","5.0","3.0","7.0","6.0","2.0","3.0","4.0","3.0","3.0","4.0","10.0","10.0","10.0","5.0","1.0","1.0","5.0","8.0","6.0","5.0","9.0","2.0","10.0","8.0","6.0","8.0","9.0","1.0","2.0","1.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"1.0","0.0","2.0",,"2",,"2.0",,"1.0","0.0","1.0","3.0","1.0",,"1.0","2.0",,"1","1.0","1.0",,"3.0","1.0","1.0","1.0","2.0",,,,"1.0","3.0","2.0","2.0","1.0","3.0","3.0","1.0","5.0","1.0","7.0","2.0",,"2.0","2.0","2.0","8","2","23","5.0","2.0","2",,"99999",,"1.0","1.0","3.0","3.0","0.0","1.0","1.0","1.0","1","0","0","1","0","0","0","0","0","0","0","9.0","1.0","2.0","1.0","2.0",,"1","1",,"2006-07-11T17:50:13.000","2503"
"186","11","52","46","0","0","1432","3","4","52","0","0","2","5","1","1","2006-07-11T15:59:41.000","14","1","3.0","1.0","0.0",,"1.0","3","1","4","4.0","3.0","3.0","5.0","3.0","2","1.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0",,"2.0","4.0","2.0","4.0","3.0","2.0","2.0","2.0",,"1.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","2",,,,"1.0","3.0","1.0","4.0","2.0","4.0","1.0","1.0","2.0",,,"4.0","5.0","4.0","7.0","7.0","5.0","4.0","7.0","4.0","4.0","5.0","5.0","4.0","4.0","7.0","4.0","7","5.0","5.0","7.0","4.0","5.0","5.0","7.0","5.0","4.0","7.0","4.0","3.0","1.0","2",,,,"7.0",,"3.0","1.0","7.0","1.0","2.0","1.0","2.0","3.0","4.0","5.0","7.0","1.0","1.0","1.0","1.0","1.0","7.0","5.0","5.0","6.0","1.0","1.0","5.0","6.0","6.0","4.0","1.0","2.0","2.0","2.0","4.0","2","1.0","1.0","1.0","0","0","2",,"1.0","0.0","2.0",,"2",,"1.0","0.0","0.0","0.0","0.0","1.0","1.0",,"1.0","1.0","1.0","1","2.0",,"5.0",,"2.0",,"3.0","2.0",,,,"2.0","2.0","2.0","2.0","2.0","4.0","4.0","1.0","7.0","1.0","7.0","2.0","2.0","2.0","2.0","0.0","0","9","40","4.0","2.0","2",,"99999",,"1.0","2.0","4.0","2.0","6.0","1.0","2.0","1.0","1","0","0","0","0","0","0","0","0","0","0","9.0","2.0",,,,"8.0","1","1",,"2006-07-11T16:45:44.000","2763"
"186","11","52","46","0","0","1429","3","4","52","0","0","2","5","1","1","2006-07-11T17:09:08.000","14","1","1.0","0.0",,,"0.0","4","1","4","4.0","5.0","3.0","4.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","1.0","4.0","7.0","2.0","4.0","2.0","4.0","4.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2",,,,"1.0","4.0","1.0","1.0","1.0","1.0","2.0",,,,"3.0","5.0","7.0","3.0","4.0","7.0","2.0","4.0","7.0","3.0","3.0","2.0","1.0","7.0","1.0","7.0","6.0","7","5.0","7.0","7.0","7.0","7.0","6.0","7.0","7.0","7.0","5.0","6.0","3.0","2.0","1","1.0","3.0","2.0","6.0","0.0","4.0","1.0","7.0","2.0","2.0","1.0","4.0","4.0","4.0","10.0","10.0","9.0","4.0","2.0","1.0","1.0","10.0","1.0","1.0","2.0","3.0","1.0","1.0","10.0","8.0","10.0","1.0","1.0","1.0","2.0","4.0","2","1.0","1.0","1.0","0","0","2",,"1.0","0.0","2.0",,"2",,"2.0",,"0.0","0.0","1.0","1.0","1.0","2.0",,,,"1","1.0","1.0",,"3.0","1.0","1.0","3.0","2.0",,,,"2.0","3.0","1.0","2.0","1.0","3.0","3.0","1.0","7.0","7.0","1.0","2.0","2.0","2.0","2.0","0.0","0","9","33","1.0","1.0","2",,"99999",,"4.0","1.0","4.0","3.0","1.0","2.0","2.0","1.0","1","0","0","1","0","0","0","0","0","0","0","9.0","1.0","2.0","2.0","2.0",,"1","1",,"2006-07-11T17:47:44.000","2316"
