"name","number","horizon","top","bottom","average","clay","silt","sand","ph_h2o","ph_kcl","soc","tn","c_n","brayp","totalp","crop","landuse","position","ri","include","includetop","cec_ac","cecclay","exca_cmolc_kg","exmg_cmolc_kg","exk_cmolc_kg","exna_cmolc_kg","teb","bs","bs_scaled","teb_icraf","soc_umn","tn_umn","wrb_group","usorder","pit","elevation","cultivated","author","p_differenceparent","p_ratioparent","p_ratiobraytotal","teb_all","map_mm","pet_mm","matx10_c","mi","afsis_bdrule","jelinski_bd","aspect","aspectcat"
"TZ.Lush.16.8","290","2","20","50","35","66.49793644",,"13.8637836","6.046746682","NA","5.059089986","0.443188023","11.41522271","NA","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","22.66818552","NA","NA","NA","NA","0","1583","1","Winowiecki","NA","NA","NA","22.66818552","1211","1354","172","89","NA","0.829110954","113.6294","S"
"TZ.Lush.16.9","291","1","0","20","10","56.2690224",,"21.60506373","6.166485575","NA","6.832583356","0.628580686","10.86985889","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","29.02241343","NA","NA","NA","NA","0","1681","0","Winowiecki","NA","NA","NA","29.02241343","1136","1340","167","85","NA","0.753579209","302.4712","N"
"TZ.Lush.16.9","291","2","20","50","35","55.37263055",,"20.9809237","4.418094752","NA","8.298138869","0.572604561","14.49191892","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.665044062","NA","NA","NA","NA","0","1681","0","Winowiecki","NA","NA","NA","3.665044062","1136","1340","167","85","NA","0.704736704","302.4712","N"
"TZ.Lush.16.10","292","1","0","20","10","66.23216485",,"10.1030709","5.948330166","NA","5.063978821","0.439099714","11.53263976","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.90598289","NA","NA","NA","NA","0","1560","0","Winowiecki","NA","NA","NA","16.90598289","1136","1340","167","85","NA","0.82886819","83.4337","N"
"TZ.Lush.16.10","292","2","20","50","35","73.41069333",,"20.79526726","5.707245767","NA","2.880326264","0.279147795","10.31828413","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.327541106","NA","NA","NA","NA","0","1560","0","Winowiecki","NA","NA","NA","9.327541106","1136","1340","167","85","NA","0.970686516","83.4337","N"
"TZ.Lush.16.15","293","1","0","20","10","73.3455205",,"10.4707268","5.138183205","NA","3.416458015","0.292883829","11.66489125","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.128389546","NA","NA","NA","NA","0","1528","0","Winowiecki","NA","NA","NA","6.128389546","1136","1340","167","85","NA","0.927782584","38.6598","N"
"TZ.Lush.16.15","293","2","20","50","35","69.1873181",,"10.51460247","5.303914774","NA","3.899661866","0.335872939","11.61052712","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.455517606","NA","NA","NA","NA","0","1528","0","Winowiecki","NA","NA","NA","9.455517606","1136","1340","167","85","NA","0.894533946","38.6598","N"
"TZ.Lush.1.1","294","1","0","20","10","71.90635305",,"9.502263073","6.138713511","NA","2.671550885","0.273877533","9.754545602","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18.17675552","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","18.17675552","1059","1451","191","73","NA","0.989598447","34.7778","N"
"TZ.Lush.1.1","294","2","20","50","35","71.24872403",,"11.3365904","6.218796211","NA","2.502757431","0.266339707","9.396861847","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20.00296973","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","20.00296973","1059","1451","191","73","NA","1.006002419","34.7778","N"
"TZ.Lush.1.2","295","1","0","20","10","59.08423607",,"16.93955755","6.370235332","NA","2.123385581","0.164718829","12.89097059","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19.12082492","NA","NA","NA","NA","0","1183","1","Winowiecki","NA","NA","NA","19.12082492","1059","1451","191","73","NA","1.047318017","33.887","N"
"TZ.Lush.1.2","295","2","20","50","35","50.54107536",,"31.10463797","6.343363388","NA","1.105456459","0.108961423","10.14539301","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.88120658","NA","NA","NA","NA","0","1183","1","Winowiecki","NA","NA","NA","10.88120658","1059","1451","191","73","NA","1.21138107","33.887","N"
"TZ.Lush.1.2","295","3","50","80","65","63.90135851",,"24.62472692","6.670945578","NA","0.512711453","0.061674141","8.313232168","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.2069824","NA","NA","NA","NA","0","1183","1","Winowiecki","NA","NA","NA","10.2069824","1059","1451","191","73","NA","1.404485692","33.887","N"
"TZ.Lush.1.2","295","4","80","110","95","56.40487123",,"34.19305598","6.801748146","NA","0.404097405","0.045895916","8.804648444","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.431061271","NA","NA","NA","NA","0","1183","1","Winowiecki","NA","NA","NA","9.431061271","1059","1451","191","73","NA","1.464319005","33.887","N"
"TZ.Lush.1.3","296","1","0","20","10","72.72328157",,"10.96379004","5.823488495","NA","2.734224912","0.259609463","10.53206952","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.185643711","NA","NA","NA","NA","0","1211","1","Winowiecki","NA","NA","NA","9.185643711","1058","1438","187","74","NA","0.983770164","128.3161","S"
"TZ.Lush.1.3","296","2","20","50","35","79.88421396",,"8.536512473","6.012199961","NA","2.175601456","0.191314171","11.37187823","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.714407596","NA","NA","NA","NA","0","1211","1","Winowiecki","NA","NA","NA","8.714407596","1058","1438","187","74","NA","1.041212122","128.3161","S"
"TZ.Lush.1.4","297","1","0","20","10","67.41047973",,"19.20054673","6.377182833","NA","2.554663003","0.248724344","10.27106138","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.7866195","NA","NA","NA","NA","0","1220","1","Winowiecki","NA","NA","NA","15.7866195","1047","1430","189","73","NA","1.000843107","303.2317","N"
"TZ.Lush.1.4","297","2","20","50","35","74.19635222",,"15.00705245","6.353173765","NA","1.795432008","0.16899092","10.62442886","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.46039836","NA","NA","NA","NA","0","1220","1","Winowiecki","NA","NA","NA","11.46039836","1047","1430","189","73","NA","1.089484354","303.2317","N"
"TZ.Lush.1.4","297","3","50","80","65","68.89327216",,"25.99077684","6.258255562","NA","1.006823748","0.106362893","9.465930454","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.2158357","NA","NA","NA","NA","0","1220","1","Winowiecki","NA","NA","NA","14.2158357","1047","1430","189","73","NA","1.234870744","303.2317","N"
"TZ.Lush.1.4","297","4","80","110","95","74.995885",,"21.53574855","6.360455746","NA","0.831913654","0.084195851","9.88069654","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.51463297","NA","NA","NA","NA","0","1220","1","Winowiecki","NA","NA","NA","16.51463297","1047","1430","189","73","NA","1.282833252","303.2317","N"
"TZ.Lush.1.5","298","1","0","20","10","72.12303827",,"10.45537666","5.7776901","NA","2.62776004","0.2557098","10.27633685","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.13211457","NA","NA","NA","NA","0","1223","1","Winowiecki","NA","NA","NA","10.13211457","1059","1451","191","73","NA","0.993752437","45.9392","N"
"TZ.Lush.1.5","298","2","20","50","35","81.90232609",,"12.6304417","5.816450968","NA","1.706589274","0.163400873","10.444187","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.950467446","NA","NA","NA","NA","0","1223","1","Winowiecki","NA","NA","NA","6.950467446","1059","1451","191","73","NA","1.102239574","45.9392","N"
"TZ.Lush.1.5","298","3","50","80","65","79.43279294",,"7.097894176","5.90341123","NA","2.196873366","0.221852284","9.902414915","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.422775706","NA","NA","NA","NA","0","1223","1","Winowiecki","NA","NA","NA","9.422775706","1059","1451","191","73","NA","1.038766585","45.9392","N"
"TZ.Lush.1.5","298","4","80","110","95","80.75889207",,"19.07278388","5.683098363","NA","1.33864469","0.141629049","9.451766424","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.844301839","NA","NA","NA","NA","0","1223","1","Winowiecki","NA","NA","NA","5.844301839","1059","1451","191","73","NA","1.16327476","45.9392","N"
"TZ.Lush.1.6","299","1","0","20","10","68.11727117",,"13.71421765","5.916756055","NA","5.193375942","0.457726036","11.34603569","NA","NA","1","Low","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.15481698","NA","NA","NA","NA","0","1179","1","Winowiecki","NA","NA","NA","14.15481698","1058","1438","187","74","NA","0.822526516","261.2538","S"
"TZ.Lush.1.6","299","2","20","50","35","70.63727737",,"17.1095034","5.806766257","NA","2.183448408","0.192392563","11.34892313","NA","NA","1","Low","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.966718038","NA","NA","NA","NA","0","1179","1","Winowiecki","NA","NA","NA","7.966718038","1058","1438","187","74","NA","1.04030722","261.2538","S"
"TZ.Lush.1.8","300","1","0","20","10","73.55483355",,"8.321249343","6.544816116","NA","2.570941138","0.265993823","9.665416697","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20.59788799","NA","NA","NA","NA","0","1203","1","Winowiecki","NA","NA","NA","20.59788799","1059","1451","191","73","NA","0.999246667","267.3022","S"
"TZ.Lush.1.8","300","2","20","50","35","67.87049547",,"20.95886029","6.450631558","NA","2.434128852","0.215528149","11.29378628","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.75314703","NA","NA","NA","NA","0","1203","1","Winowiecki","NA","NA","NA","14.75314703","1059","1451","191","73","NA","1.012990718","267.3022","S"
"TZ.Lush.1.9","301","1","0","20","10","65.62665309",,"13.36154783","5.679770032","NA","5.14343927","0.403111308","12.75935249","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.23126008","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","11.23126008","1059","1451","191","73","NA","0.824954959","268.9584","S"
"TZ.Lush.1.9","301","2","20","50","35","65.15935578",,"17.40303868","5.59278926","NA","5.12908954","0.409968325","12.51094103","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.19627471","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","11.19627471","1059","1451","191","73","NA","0.825657155","268.9584","S"
"TZ.Lush.1.9","301","3","50","80","65","77.21935613",,"7.171555583","6.037652328","NA","1.823511163","0.184875745","9.863441865","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.17526493","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","12.17526493","1059","1451","191","73","NA","1.085584013","268.9584","S"
"TZ.Lush.1.9","301","4","80","110","95","76.68296627",,"8.601985803","6.320072796","NA","1.54247874","0.151154343","10.20466041","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.54288125","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","13.54288125","1059","1451","191","73","NA","1.127651583","268.9584","S"
"TZ.Lush.1.10","302","1","0","20","10",,,,,"NA",,,,"NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","1195.900024","1","Winowiecki","NA","NA","NA","NA","1059","1451","191","73","NA",,"347.3666","N"
"TZ.Lush.1.10","302","2","20","50","35","78.42919136",,"7.951450177","6.386086581","NA","1.670266845","0.156189391","10.69385593","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.05859363","NA","NA","NA","NA","0","1195.900024","1","Winowiecki","NA","NA","NA","10.05859363","1059","1451","191","73","NA","1.107646752","347.3666","N"
"TZ.Lush.1.10","302","3","50","80","65","81.2736273",,"7.802691952","6.607174545","NA","1.454543539","0.152341734","9.547899324","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.634386968","NA","NA","NA","NA","0","1195.900024","1","Winowiecki","NA","NA","NA","9.634386968","1059","1451","191","73","NA","1.142404879","347.3666","N"
"TZ.Lush.1.10","302","4","80","90","85","77.38512392",,"25.60082356","6.542457519","NA","1.072153645","0.101824528","10.52942416","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.93599193","NA","NA","NA","NA","0","1195.900024","1","Winowiecki","NA","NA","NA","9.93599193","1059","1451","191","73","NA","1.219069299","347.3666","N"
"TZ.Lush.1.14","303","1","0","20","10","68.06184324",,"15.65490694","5.761521421","NA","2.918068505","0.268357488","10.87381063","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.506007503","NA","NA","NA","NA","0","1232.800049","1","Winowiecki","NA","NA","NA","7.506007503","1058","1438","187","74","NA","0.967414483","128.3161","S"
"TZ.Lush.1.14","303","2","20","50","35","70.62809588",,"20.31636993","5.595645954","NA","1.990755749","0.173638171","11.46496613","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.984274097","NA","NA","NA","NA","0","1232.800049","1","Winowiecki","NA","NA","NA","5.984274097","1058","1438","187","74","NA","1.063528806","128.3161","S"
"TZ.Lush.2.1","304","1","0","20","10","71.84737949",,"9.653510901","5.614221499","NA","2.901215712","0.275195096","10.54239612","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.424188762","NA","NA","NA","NA","0","1587","1","Winowiecki","NA","NA","NA","6.424188762","1139","1343","167","85","NA","0.968870261","81.4913","N"
"TZ.Lush.2.1","304","2","20","50","35","68.1071475",,"13.80242247","5.001075814","NA","3.098837906","0.244667259","12.66551936","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.750997551","NA","NA","NA","NA","0","1587","1","Winowiecki","NA","NA","NA","4.750997551","1139","1343","167","85","NA","0.952307631","81.4913","N"
"TZ.Lush.2.1","304","3","50","80","65","71.29814009",,"14.35726578","4.487572067","NA","3.299102132","0.202712906","16.27475131","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.938738492","NA","NA","NA","NA","0","1587","1","Winowiecki","NA","NA","NA","3.938738492","1139","1343","167","85","NA","0.936567921","81.4913","N"
"TZ.Lush.2.1","304","4","80","110","95","70.23025879",,"16.29223479","4.594943929","NA","2.390029353","0.176768253","13.52069341","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.520842871","NA","NA","NA","NA","0","1587","1","Winowiecki","NA","NA","NA","3.520842871","1139","1343","167","85","NA","1.017586039","81.4913","N"
"TZ.Lush.2.2","305","1","0","20","10","29.99571785",,"27.36710448","4.554475476","NA","13.5302071","0.954659526","14.17280898","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.16458392","NA","NA","NA","NA","0","1678","0","Winowiecki","NA","NA","NA","14.16458392","1068","1324","159","81","NA","0.581858214","71.9958","N"
"TZ.Lush.2.2","305","2","20","50","35","39.96701175",,"26.28129578","4.679064408","NA","11.9304615","0.903824604","13.19997425","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.38056107","NA","NA","NA","NA","0","1678","0","Winowiecki","NA","NA","NA","12.38056107","1068","1324","159","81","NA","0.613484283","71.9958","N"
"TZ.Lush.2.2","305","3","50","80","65","41.08321332",,"26.81221642","4.749619544","NA","10.76683262","0.810015312","13.29213468","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.47275101","NA","NA","NA","NA","0","1678","0","Winowiecki","NA","NA","NA","11.47275101","1068","1324","159","81","NA","0.639277941","71.9958","N"
"TZ.Lush.2.2","305","4","80","110","95","43.77281971",,"32.37398454","4.741174048","NA","9.030546719","0.689597487","13.09538809","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.082706455","NA","NA","NA","NA","0","1678","0","Winowiecki","NA","NA","NA","9.082706455","1068","1324","159","81","NA","0.683477951","71.9958","N"
"TZ.Lush.2.3","306","1","0","20","10","85.32929495",,"12.5607714","5.363176423","NA","2.391005495","0.205750272","11.62091049","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.453796271","NA","NA","NA","NA","0","1581","1","Winowiecki","NA","NA","NA","4.453796271","1139","1343","167","85","NA","1.017483407","120.1137","S"
"TZ.Lush.2.3","306","2","20","50","35","85.34563342",,"17.39029386","5.357562255","NA","1.669762037","0.161247588","10.3552683","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.106609817","NA","NA","NA","NA","0","1581","1","Winowiecki","NA","NA","NA","4.106609817","1139","1343","167","85","NA","1.107722726","120.1137","S"
"TZ.Lush.2.3","306","3","50","80","65","78.82996139",,"18.29060818","5.453492317","NA","1.289726957","0.146490185","8.804186827","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.932569742","NA","NA","NA","NA","0","1581","1","Winowiecki","NA","NA","NA","3.932569742","1139","1343","167","85","NA","1.172631429","120.1137","S"
"TZ.Lush.2.3","306","4","80","110","95","74.25048473",,"23.11222981","5.562264352","NA","1.048057496","0.10291879","10.18334452","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.509649528","NA","NA","NA","NA","0","1581","1","Winowiecki","NA","NA","NA","4.509649528","1139","1343","167","85","NA","1.224782491","120.1137","S"
"TZ.Lush.2.4","307","1","0","20","10","57.17743904",,"21.12657981","4.604033513","NA","11.3701466","0.764362795","14.8753271","NA","NA","3","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.53871219","NA","NA","NA","NA","0","1685","0","Winowiecki","NA","NA","NA","14.53871219","1068","1324","159","81","NA","0.625574671","101.6688","S"
"TZ.Lush.2.4","307","2","20","50","35","58.86012251",,"21.38505999","4.649003906","NA","5.571520803","0.424045325","13.13897471","NA","NA","3","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.500552744","NA","NA","NA","NA","0","1685","0","Winowiecki","NA","NA","NA","3.500552744","1068","1324","159","81","NA","0.804861312","101.6688","S"
"TZ.Lush.2.4","307","3","50","70","60","74.74276951",,"12.33874905","4.942917093","NA","2.757588991","0.230797744","11.94807602","NA","NA","3","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.150677127","NA","NA","NA","NA","0","1685","0","Winowiecki","NA","NA","NA","5.150677127","1068","1324","159","81","NA","0.981631576","101.6688","S"
"TZ.Lush.2.5","308","1","0","20","10","45.34271898",,"23.31217123","4.61177758","NA","10.84279459","0.732562419","14.80118869","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.34834618","NA","NA","NA","NA","0","1719","0","Winowiecki","NA","NA","NA","8.34834618","1068","1324","159","81","NA","0.637510917","121.1486","S"
"TZ.Lush.2.5","308","2","20","50","35","48.55609697",,"23.56331895","4.740293873","NA","7.503139841","0.557428595","13.4602708","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.458694484","NA","NA","NA","NA","0","1719","0","Winowiecki","NA","NA","NA","8.458694484","1068","1324","159","81","NA","0.730049074","121.1486","S"
"TZ.Lush.2.5","308","3","50","80","65","69.70355314",,"15.22046657","5.210295775","NA","4.394718604","0.389913923","11.27099687","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.306818814","NA","NA","NA","NA","0","1719","0","Winowiecki","NA","NA","NA","5.306818814","1068","1324","159","81","NA","0.864495384","121.1486","S"
"TZ.Lush.2.6","309","1","0","20","10","41.78089005",,"25.85089148","4.464259042","NA","14.15712972","0.906142573","15.62351239","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.38484707","NA","NA","NA","NA","0","1671","0","Winowiecki","NA","NA","NA","11.38484707","1171","1365","170","86","NA","0.570474116","40.9144","N"
"TZ.Lush.2.6","309","2","20","50","35","47.66975828",,"23.70848324","4.595775475","NA","10.63563187","0.801880538","13.26336202","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.447421553","NA","NA","NA","NA","0","1671","0","Winowiecki","NA","NA","NA","6.447421553","1171","1365","170","86","NA","0.642359494","40.9144","N"
"TZ.Lush.2.7","310","1","0","20","10","70.96947991",,"11.69850295","5.530306161","NA","3.611729871","0.324611931","11.12630044","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.226866136","NA","NA","NA","NA","0","1593","1","Winowiecki","NA","NA","NA","5.226866136","1139","1343","167","85","NA","0.913812478","81.4913","N"
"TZ.Lush.2.7","310","2","20","50","35","74.76798543",,"10.56134298","5.453279065","NA","3.246869963","0.282265587","11.50288988","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.847226117","NA","NA","NA","NA","0","1593","1","Winowiecki","NA","NA","NA","4.847226117","1139","1343","167","85","NA","0.940579032","81.4913","N"
"TZ.Lush.2.9","311","1","0","20","10","48.84271888",,"22.19422589","4.569456815","NA","10.05002622","0.616301457","16.30699734","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.3939081","NA","NA","NA","NA","0","1638","0","Winowiecki","NA","NA","NA","11.3939081","1068","1324","159","81","NA","0.656594038","140.9315","S"
"TZ.Lush.2.9","311","2","20","50","35","53.91717019",,"19.4924399","4.653339186","NA","8.460745201","0.581396299","14.55245796","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.052137391","NA","NA","NA","NA","0","1638","0","Winowiecki","NA","NA","NA","7.052137391","1068","1324","159","81","NA","0.6998592","140.9315","S"
"TZ.Lush.2.10","312","1","0","20","10","51.99947098",,"19.16367506","4.689778609","NA","7.303693474","0.578278412","12.63006421","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.39638606","NA","NA","NA","NA","0","1582","0","Winowiecki","NA","NA","NA","5.39638606","1171","1365","170","86","NA","0.736820527","92.6158","S"
"TZ.Lush.2.10","312","2","20","50","35","56.24782765",,"19.38619274","4.761655306","NA","6.650928945","0.571330171","11.64113027","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.798510711","NA","NA","NA","NA","0","1582","0","Winowiecki","NA","NA","NA","5.798510711","1171","1365","170","86","NA","0.760351892","92.6158","S"
"TZ.Lush.3.1","313","2","20","50","35","69.97436715",,"12.58183713","5.16220369","NA","3.646395469","0.315192218","11.56879917","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.577890666","NA","NA","NA","NA","0","1654","0","Winowiecki","NA","NA","NA","6.577890666","1011","1298","156","78","NA","0.911411605","282.7787","N"
"TZ.Lush.3.1","313","3","50","80","65","79.37909253",,"10.83643826","5.543466665","NA","2.377299014","0.214847783","11.06503861","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.815861474","NA","NA","NA","NA","0","1654","0","Winowiecki","NA","NA","NA","7.815861474","1011","1298","156","78","NA","1.018928363","282.7787","N"
"TZ.Lush.3.1","313","4","80","110","95","82.74339789",,"10.90967904","5.768823686","NA","1.499296304","0.172683785","8.682322454","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.737789982","NA","NA","NA","NA","0","1654","0","Winowiecki","NA","NA","NA","8.737789982","1011","1298","156","78","NA","1.134788339","282.7787","N"
"TZ.Lush.3.1","313","1","0","20","10","62.35228828",,"17.71128388","4.825732267","NA","5.727748359","0.515582406","11.10927815","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.154935645","NA","NA","NA","NA","0","1654","0","Winowiecki","NA","NA","NA","8.154935645","1011","1298","156","78","NA","0.797910644","282.7787","N"
"TZ.Lush.3.2","314","1","0","20","10","64.9135647",,"15.03314739","6.012869258","NA","5.530559155","0.52517199","10.53094845","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19.43831378","NA","NA","NA","NA","0","1698","1","Winowiecki","NA","NA","NA","19.43831378","1011","1298","156","78","NA","0.806715982","261.9432","S"
"TZ.Lush.3.2","314","2","20","50","35","76.71937676",,"10.00382109","5.975221462","NA","3.542724985","0.314863737","11.25161322","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.80849113","NA","NA","NA","NA","0","1698","1","Winowiecki","NA","NA","NA","12.80849113","1011","1298","156","78","NA","0.918660989","261.9432","S"
"TZ.Lush.3.2","314","3","50","80","65","81.65597783",,"9.352993956","5.779764883","NA","3.10452259","0.224094139","13.85365366","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.02987687","NA","NA","NA","NA","0","1698","1","Winowiecki","NA","NA","NA","8.02987687","1011","1298","156","78","NA","0.951846981","261.9432","S"
"TZ.Lush.3.2","314","4","80","110","95","81.46168024",,"11.515061","5.491815488","NA","2.983022919","0.187427275","15.91562871","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.654863108","NA","NA","NA","NA","0","1698","1","Winowiecki","NA","NA","NA","8.654863108","1011","1298","156","78","NA","0.961881167","261.9432","S"
"TZ.Lush.3.3","315","1","0","20","10","58.21531476",,"27.01328946","4.597860175","NA","6.065281045","0.536288808","11.30972893","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.254021439","NA","NA","NA","NA","0","1687","1","Winowiecki","NA","NA","NA","4.254021439","986","1301","153","76","NA","0.783519322","260.2933","S"
