"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1","immig1","immig2","prot3","panprot1","panprot2","panprot3","panprot4","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","panb12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","panb49","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","panele1","panele2","panpar1","panpar2","panpar3","panpar4","panpar5","pancon1","pancon2","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707292","701","1","80810","8","801","801010123154","2","5","1","26mar2014","1","2","1981","33","2","9","2","2","2","2","2","2","4","4","4","4","4","4","4","2","3","2","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","3","3","3","4","4","5","4","3","4","3","3","4","5","5","4","5","3","4","4","4","3","3","3","3","3","3","3","3","4","3","5","2","2","2","2","2","3","3","6","5","4","2","2","2","3","4","4","4","5","4","3","4","4","6","5","3","2","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","3","2","2","2","2","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","2","999999","2","999999","2","999999","3","2","3","1","888888","2","2","2","1","888888","999999","2","2","2","4","4","2","1","2","2","2","2","2","2","2","9","4","1","2","1","2","2","2","999999","4","4","2","2","2","2","3","5","2","2","2","701","3","3","1","1","1","72","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","7","70.2","2","5","PAN14_0760","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707314","701","1","80801","8","801","801004124158","1","1","1","23mar2014","1","2","1969","45","2","19","2","2","2","2","3","2","4","4","4","2","4","4","4","2","3","2","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","2","4","4","1","3","4","2","4","4","2","1","1","4","3","3","4","4","4","4","3","3","3","3","4","4","3","3","3","5","4","2","3","2","2","2","4","5","4","3","4","2","988888","2","5","4","5","4","5","5","5","5","4","4","6","4","2","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","2","2","2","3","2","2","888888","999999","2","999999","2","999999","1","988888","0","0","2","2","1","1","703","999999","999999","1","704","2","2","2","1","888888","2","2","2","2","2","999999","2","2","3","4","4","2","2","2","2","2","2","2","2","2","15","5","1","1","1","2","2","3","999999","9","9","2","2","2","2","2","5","1","1","2","701","4","1","1","1","1","72","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","8","33.166","2","5","PAN14_0761","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707318","701","1","80801","8","801","801004124158","1","1","1","23mar2014","1","2","1985","29","1","60","2","2","2","2","3","2","4","4","4","4","4","4","4","3","5","5","2","2","2","2","1","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","3","2","2","4","4","3","4","4","5","3","3","4","3","3","5","3","4","4","3","7","3","4","3","3","3","5","3","4","3","5","3","3","2","2","2","3","3","3","3","3","2","3","4","2","2","2","3","4","4","5","3","5","3","3","2","3","2","3","3","2","0","0","0","999999","0","999999","0","0","0","2","4","3","3","3","3","3","3","1","2","1","2","2","999999","1","3","0","0","3","3","1","1","701","999999","999999","2","999999","3","3","2","1","3","3","2","2","2","2","999999","2","2","888888","12","13","3","3","3","2","3","4","3","2","2","12","7","1","2","1","1","2","1","999999","13","5","2","2","2","2","2","3","1","1","1","701","1","1","1","1","1","72","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","40.733000000000004","2","5","PAN14_0762","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707320","701","1","80801","8","801","801004124159","1","1","1","23mar2014","1","2","1968","46","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","3","6","3","2","2","2","1","2","1","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","2","3","4","4","5","3","2","3","4","5","3","5","3","3","4","3","2","7","3","2","3","3","4","3","5","2","2","4","4","3","2","2","3","3","3","3","3","3","4","5","3","2","2","2","3","4","3","5","3","3","4","2","3","3","4","3","3","2","0","0","0","999999","0","999999","0","999999","0","2","3","3","3","3","3","3","3","1","3","1","2","2","999999","1","2","0","0","2","3","1","1","701","999999","999999","2","999999","4","3","2","1","3","3","2","1","2","2","999999","2","2","4","4","4","3","3","2","2","3","3","3","2","2","16","4","1","2","1","1","2","1","999999","14","6","2","2","2","2","2","4","0","2","1","701","2","2","1","1","1","75","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","44.316","2","5","PAN14_0763","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707323","701","1","80801","8","801","801004124159","1","1","1","23mar2014","1","1","1996","18","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","3","6","3","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","2","2","3","4","3","4","3","2","5","3","4","3","6","3","3","2","3","5","7","3","2","3","3","3","3","4","3","4","4","3","4","4","2","3","3","3","3","3","3","5","3","2","3","3","2","3","3","4","3","2","5","3","2","4","4","3","5","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","3","3","3","3","3","3","3","1","3","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","6","999999","2","999999","4","1","999999","888888","3","2","1","2","2","2","999999","2","2","888888","888888","13","4","999999","4","999999","4","4","2","2","2","12","7","1","2","4","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","1","701","1","4","1","1","1","74","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","44.5","2","5","PAN14_0764","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707325","701","1","80810","8","801","801011125160","1","1","1","25mar2014","1","1","1966","48","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","4","5","2","1","2","1","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","3","3","4","3","4","3","3","4","3","2","4","5","3","3","3","4","2","7","3","4","3","4","5","3","3","5","3","4","3","3","3","2","3","3","3","3","3","4","4","3","2","3","3","2","3","4","3","4","5","3","4","4","5","3","3","3","3","2","0","0","0","999999","0","999999","0","999999","0","2","2","3","2","3","2","2","2","1","1","1","1","2","999999","1","3","0","0","2","3","1","2","999999","8","999999","2","999999","4","1","999999","988888","1","3","2","1","2","2","999999","2","2","12","12","13","4","999999","3","3","3","3","2","2","2","12","4","1","2","1","2","2","1","999999","13","5","2","2","2","2","2","4","2","2","1","701","2","1","1","1","1","76","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","47.133","2","5","PAN14_0765","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707330","701","1","80810","8","801","801011125160","1","1","1","25mar2014","1","2","1994","20","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","3","5","5","2","2","2","2","2","1","2","1","2","2","999999","999999","999999","2","3","3","1","1","2","4","3","4","3","4","3","3","4","3","2","4","2","6","3","3","4","2","5","7","3","3","4","3","5","3","3","4","4","3","2","4","3","2","3","3","3","3","3","3","4","4","5","3","3","2","3","4","2","3","5","3","5","3","5","3","3","4","3","2","0","0","0","999999","999999","999999","0","999999","0","2","3","3","2","3","3","2","2","1","1","1","1","2","999999","1","2","0","0","2","3","1","2","999999","6","999999","1","702","2","2","1","2","2","2","2","1","2","2","999999","2","2","988888","12","13","3","3","2","2","3","3","2","2","2","12","4","1","2","5","999999","2","1","999999","13","999999","2","2","2","2","1","6","2","0","4","701","1","2","1","1","1","76","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","7","50.383","2","5","PAN14_0766","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707333","701","1","80810","8","801","801011126161","1","1","1","25mar2014","1","1","1977","37","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","4","5","3","2","2","2","2","2","2","2","1","2","2","999999","999999","999999","2","3","3","3","2","3","3","2","3","4","5","3","3","3","5","3","5","3","5","3","3","2","2","3","7","3","3","2","3","3","4","3","4","2","4","5","2","3","2","3","3","3","3","3","3","4","3","2","3","3","2","3","4","5","3","3","3","4","5","2","3","3","3","2","2","0","0","0","999999","0","999999","999999","0","0","3","3","3","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","3","3","1","1","701","999999","999999","2","999999","4","3","2","1","1","3","2","1","2","2","999999","2","2","988888","12","13","3","3","2","2","3","3","3","2","2","15","7","1","2","1","2","2","1","999999","14","6","2","2","2","2","2","4","2","2","1","701","1","1","1","1","1","74","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","41.3","2","5","PAN14_0767","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707334","701","1","80810","8","801","801011126161","1","1","1","25mar2014","1","2","1981","33","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","4","5","3","2","2","2","2","2","2","2","1","2","2","999999","999999","999999","2","3","3","2","2","2","4","2","4","5","3","5","3","2","3","4","2","3","5","3","3","5","3","3","7","3","2","3","4","3","2","3","5","2","4","3","2","3","2","3","3","3","3","3","3","5","2","4","2","3","2","3","4","2","4","5","3","2","3","5","3","3","3","3","2","0","0","0","999999","0","999999","0","0","0","2","3","3","3","3","3","2","3","1","1","1","2","2","999999","1","2","0","0","3","3","1","1","701","999999","999999","2","999999","2","3","2","1","2","3","2","1","2","2","999999","2","2","4","4","4","2","2","2","2","3","3","2","2","2","12","4","1","2","1","2","2","1","999999","13","6","2","2","2","2","2","4","2","2","4","701","1","1","1","1","1","74","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","52.433","2","5","PAN14_0768","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707339","701","1","80811","8","801","801011127162","1","1","1","25mar2014","1","1","1971","43","2","13","2","2","2","2","2","2","4","4","4","4","4","999999","4","2","1","2","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","4","5","4","3","4","3","4","4","4","4","5","3","5","5","5","4","6","3","3","5","4","2","4","4","3","2","6","2","3","4","2","1","1","2","1","4","2","3","1","1","2","2","2","3","1","3","4","3","6","3","1","3","5","5","3","2","2","0","1","0","999999","0","999999","999999","999999","0","2","2","2","2","2","2","2","2","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","2","999999","2","3","2","2","1","2","2","2","2","2","999999","2","2","4","2","4","1","2","2","2","2","2","1","2","2","14","8","1","1","1","2","1","999999","2","13","14","2","2","2","2","1","4","2","2","1","701","2","2","1","1","1","72","1","1","1","1","1","1","0","0","1","1","1","1","1","1","2","5","50.95","2","7","PAN14_0769","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707341","701","1","80811","8","801","801011127162","1","1","1","25mar2014","1","1","1983","31","1","19","2","2","2","1","3","2","4","4","4","4","4","999999","4","2","5","3","2","2","2","2","2","1","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","3","3","4","5","3","5","4","3","3","4","3","5","3","3","3","2","3","7","3","3","3","5","2","3","4","3","2","4","3","3","3","2","3","3","3","3","3","3","3","4","3","3","3","2","3","4","4","3","3","5","2","3","3","3","3","4","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","3","3","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","3","3","1","2","999999","6","999999","2","999999","4","1","999999","988888","2","2","1","2","2","2","999999","2","2","12","888888","13","4","999999","2","2","3","3","2","2","2","12","7","1","2","4","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","1","701","1","4","1","1","1","75","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","49.36600000000001","2","5","PAN14_0770","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707343","701","1","80811","8","801","801011128163","2","5","1","25mar2014","1","1","1964","50","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","4","6","3","2","2","2","1","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","2","3","5","5","3","3","3","3","3","2","3","5","3","3","2","3","4","7","3","2","3","3","4","3","2","3","3","4","3","4","3","2","3","3","3","3","3","3","4","2","3","3","3","2","3","4","2","2","4","5","3","2","3","4","4","2","3","1","0","0","0","999999","0","999999","999999","999999","0","2","3","2","2","3","2","2","2","1","1","1","2","2","999999","2","999999","0","0","2","3","1","1","0","999999","2","2","999999","4","1","999999","988888","2","2","1","2","2","2","999999","2","2","12","12","13","3","3","2","2","3","2","2","2","2","12","4","1","2","1","1","2","1","999999","13","6","2","2","2","2","2","2","0","2","1","701","2","1","1","1","1","76","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","52.3","2","5","PAN14_0771","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707344","701","1","80811","8","801","801011128163","2","5","1","25mar2014","1","2","1967","47","1","18","2","3","2","2","3","2","4","4","4","4","4","4","4","3","5","5","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","3","3","2","3","4","4","3","3","4","3","3","2","3","5","2","3","3","4","3","7","3","3","3","3","3","2","3","4","3","4","2","4","5","2","3","3","3","3","2","3","5","3","4","2","3","2","3","4","3","5","4","2","5","3","2","3","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","2","3","2","2","2","1","1","1","2","2","999999","1","2","0","0","2","3","1","2","999999","1","999999","2","999999","4","1","999999","988888","3","3","2","2","2","2","999999","2","2","4","4","4","2","2","2","2","2","2","2","2","2","12","8","1","1","1","1","2","1","999999","13","4","2","2","2","2","2","4","0","2","4","701","2","1","1","1","1","76","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","49.2","2","5","PAN14_0772","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707351","701","1","80800","8","801","801003129164","1","1","1","27mar2014","1","1","1982","32","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","4","4","4","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","1","2","2","2","2","3","4","2","4","3","4","5","3","2","3","5","3","3","2","3","3","7","3","4","5","3","3","4","3","2","3","3","3","5","3","2","3","3","3","3","2","4","5","3","2","2","3","2","3","5","3","4","5","3","2","3","4","4","3","2","3","2","0","0","0","999999","0","999999","0","0","0","2","2","3","2","2","2","2","2","1","1","1","1","2","999999","1","2","0","0","3","2","1","1","701","999999","999999","2","999999","3","3","2","1","3","2","2","2","2","2","999999","2","2","888888","12","13","3","4","2","2","3","3","2","2","2","12","8","1","2","1","1","2","1","999999","14","7","2","2","2","2","2","4","2","2","1","701","1","1","1","1","1","72","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","24.533","2","5","PAN14_0773","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707354","701","1","80800","8","801","801003129164","1","1","1","27mar2014","1","2","1996","18","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","4","5","4","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","4","4","1","2","2","4","2","3","3","4","3","4","5","3","5","3","4","5","3","3","2","2","3","7","3","3","2","4","5","2","3","2","2","3","3","3","4","2","2","3","3","3","3","3","5","2","3","2","3","2","3","5","5","3","3","2","5","2","2","3","3","3","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","3","2","3","2","2","2","1","1","1","1","2","999999","2","999999","0","0","3","2","1","2","999999","6","999999","2","999999","4","1","999999","888888","3","3","2","1","2","2","999999","2","2","888888","988888","13","4","999999","3","3","3","3","2","2","2","12","7","1","2","4","999999","2","1","999999","12","999999","2","2","2","2","1","3","0","0","1","701","1","4","1","1","1","72","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","38.833","2","5","PAN14_0774","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707442","701","1","80800","8","801","801002133179","1","1","1","27mar2014","1","2","1984","30","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","2","5","3","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","2","2","3","3","4","3","4","2","4","4","5","4","5","3","3","3","4","3","7","3","4","3","3","4","2","3","5","2","4","3","3","3","1","3","3","3","3","3","3","4","3","2","3","3","2","3","4","4","3","2","4","5","3","3","4","3","3","3","1","0","0","0","999999","0","999999","0","0","0","2","3","3","3","3","3","3","3","1","1","2","999999","2","999999","2","999999","0","0","2","3","1","1","701","999999","999999","2","999999","2","3","2","1","2","2","2","2","2","2","999999","2","2","888888","888888","13","3","3","2","2","3","3","2","2","2","12","4","1","2","1","2","2","1","999999","14","7","2","2","2","2","2","4","2","2","1","701","2","2","1","1","1","76","1","1","1","0","1","1","0","1","1","1","1","0","999999","1","2","4","42.3","2","5","PAN14_0775","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707444","701","1","80800","8","801","801002133179","1","1","1","27mar2014","1","2","1995","19","1","13","2","2","2","2","3","2","4","4","4","4","4","4","4","3","6","3","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","3","3","5","3","3","2","4","3","3","4","3","5","3","3","2","3","4","7","3","3","4","3","3","2","3","4","2","3","3","4","5","2","3","3","3","3","3","3","4","2","4","3","3","2","2","3","4","4","5","3","4","3","3","3","4","5","3","2","0","0","0","999999","999999","999999","0","999999","0","3","3","2","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","6","999999","2","999999","4","1","999999","888888","1","3","1","2","2","2","999999","2","2","12","888888","13","4","999999","3","3","4","4","3","2","2","12","7","1","2","4","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","1","701","1","2","1","1","1","72","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","41.85","2","5","PAN14_0776","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707445","701","1","80800","8","801","801002133180","1","1","1","27mar2014","1","1","1967","47","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","3","5","3","2","2","1","2","2","2","1","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","3","4","4","2","4","2","3","2","4","5","3","5","3","2","3","2","3","7","3","2","3","3","3","3","4","4","5","3","3","2","4","2","3","3","3","3","2","3","4","4","5","2","3","2","4","5","3","2","3","4","2","5","3","2","3","3","3","2","0","0","0","999999","0","999999","0","0","0","2","3","3","3","2","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","2","999999","3","3","2","1","3","3","2","2","1","2","999999","2","2","988888","12","13","3","3","2","2","3","3","2","2","2","15","4","1","2","1","1","2","1","999999","13","5","2","2","2","2","2","3","1","1","1","701","1","1","1","1","1","71","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","3","45.316","2","5","PAN14_0777","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707448","701","1","80800","8","801","801002133180","1","1","1","27mar2014","1","2","1976","38","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","3","5","3","2","2","2","2","2","2","1","2","2","2","999999","999999","999999","2","3","3","2","2","2","2","3","3","4","3","4","3","2","5","3","3","4","5","2","3","3","2","3","7","3","2","2","3","4","3","2","4","3","3","2","4","2","2","3","3","3","3","3","3","4","2","5","2","3","2","3","4","5","3","3","5","3","2","5","3","3","4","3","2","0","0","0","999999","0","999999","0","0","0","2","3","2","2","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","1","701","999999","999999","2","999999","3","3","2","1","3","3","2","1","2","2","999999","2","2","4","4","4","2","2","2","2","2","2","2","2","2","15","4","1","2","1","1","2","1","999999","14","7","2","2","2","2","2","5","2","2","1","701","1","1","1","1","1","71","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","45.4","2","5","PAN14_0778","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707487","701","1","80812","8","801","801015137187","1","1","1","28mar2014","1","1","1967","47","1","19","2","2","2","2","4","2","4","4","4","4","4","999999","4","4","6","5","2","2","2","2","1","2","2","1","2","2","999999","999999","999999","2","3","4","1","1","1","4","3","3","5","2","3","4","5","2","2","3","4","5","3","2","3","2","3","7","3","3","2","3","3","4","3","5","2","3","2","3","4","2","3","3","3","3","3","3","4","2","4","3","3","2","4","5","3","5","3","3","4","5","3","3","5","2","3","2","0","0","0","999999","0","999999","0","999999","0","2","2","2","1","1","1","1","1","1","1","1","1","2","999999","1","1","1","1","1","3","1","2","999999","1","999999","2","999999","4","1","999999","888888","1","3","2","2","2","2","999999","2","2","12","12","13","4","999999","3","3","3","3","2","2","2","12","7","1","2","1","2","2","1","999999","11","5","2","2","2","2","2","4","0","3","1","701","4","1","1","1","1","74","1","1","1","0","1","1","0","1","1","1","1","1","0","1","2","4","51.133","2","5","PAN14_0779","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707488","701","1","80812","8","801","801015137187","1","1","1","28mar2014","1","2","1966","48","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","4","4","3","2","2","2","2","1","2","1","2","2","2","999999","999999","999999","2","3","4","1","1","1","4","3","3","4","5","3","4","3","4","2","4","3","5","3","3","4","5","3","7","3","3","3","3","3","3","4","2","5","3","2","3","2","2","3","3","3","3","2","3","3","4","5","2","3","2","3","4","5","2","4","3","5","3","3","2","4","3","3","1","0","0","0","999999","0","999999","999999","999999","0","2","3","3","3","3","3","3","3","1","2","1","2","2","999999","1","2","0","0","2","3","1","1","701","999999","999999","2","999999","3","3","2","1","3","3","2","1","2","2","999999","2","2","888888","888888","13","4","999999","3","3","3","3","3","2","2","14","4","1","2","1","1","2","1","999999","13","5","2","2","2","2","2","4","2","2","1","701","2","1","1","1","1","76","1","1","1","0","1","1","0","0","1","0","0","1","0","1","2","4","43.516000000000005","2","5","PAN14_0780","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707494","701","1","80812","8","801","801015138188","1","1","1","28mar2014","1","2","1956","58","1","18","2","2","2","2","4","2","4","4","4","4","4","4","4","4","5","4","2","2","2","2","2","2","1","2","2","2","999999","999999","999999","2","3","4","1","1","1","4","2","4","3","4","2","3","3","2","3","2","1","4","3","3","3","3","2","7","3","2","3","4","3","4","3","2","3","4","3","2","4","2","3","3","3","3","3","3","3","4","2","1","3","2","3","4","2","4","4","3","4","3","4","2","3","4","3","1","0","0","0","999999","999999","999999","0","999999","0","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","999999","2","999999","2","999999","4","1","999999","988888","3","3","2","1","2","2","999999","2","2","12","12","13","3","4","3","3","3","3","2","2","2","12","4","1","2","6","999999","2","1","999999","13","2","2","2","2","2","6","3","0","0","1","701","5","1","1","1","1","71","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","48.316","2","5","PAN14_0781","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707497","701","1","80812","8","801","801015138188","1","1","1","28mar2014","1","1","1993","21","1","18","3","2","2","2","4","2","4","4","4","4","4","999999","4","4","5","5","2","2","1","2","2","1","1","2","2","2","999999","999999","999999","2","3","4","1","1","1","4","2","4","3","2","3","3","3","3","4","2","5","5","2","3","3","4","3","7","3","2","3","2","3","2","3","5","2","3","5","2","3","2","3","3","3","3","3","3","4","2","3","2","3","2","3","3","4","2","5","3","4","2","3","4","4","5","3","2","0","0","0","999999","0","999999","0","999999","0","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","2","999999","6","999999","2","999999","4","1","999999","0","1","3","2","2","1","2","999999","2","2","12","12","13","4","999999","4","999999","4","4","4","2","2","12","7","1","2","1","1","2","1","999999","12","5","2","2","2","2","3","3","1","1","1","701","1","4","1","1","1","75","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","37.05","2","5","PAN14_0782","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707501","701","1","80812","8","801","801015139189","1","1","1","28mar2014","1","1","1979","35","1","18","3","2","2","2","3","2","4","4","4","4","4","999999","4","4","5","5","2","2","2","2","2","1","2","2","2","2","999999","999999","999999","2","3","4","1","1","1","4","2","3","3","3","4","2","3","4","2","3","2","5","3","3","3","2","4","7","2","3","4","3","3","2","4","2","2","4","3","2","2","2","3","3","3","3","3","3","4","2","5","3","3","2","4","2","3","5","3","4","3","4","2","3","4","3","2","1","0","0","0","999999","0","999999","0","0","0","1","3","3","2","2","2","1","1","1","1","1","1","2","999999","1","2","1","1","1","2","1","1","701","999999","999999","1","701","2","3","2","1","2","2","2","2","2","2","999999","2","2","12","12","13","4","999999","4","999999","3","3","3","2","2","12","7","1","2","1","1","2","1","999999","11","4","2","2","2","2","2","3","1","1","4","701","1","1","1","1","1","74","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","7","52.283","2","5","PAN14_0783","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707502","701","1","80812","8","801","801015139189","1","1","1","28mar2014","1","2","1972","42","1","18","2","2","2","2","4","2","4","4","4","4","4","4","4","4","5","5","2","2","2","2","1","2","1","2","2","2","999999","999999","999999","2","3","4","1","1","1","4","1","3","3","4","2","3","4","3","5","3","2","5","3","3","2","3","4","7","2","4","2","3","4","2","3","4","2","3","4","2","4","2","3","3","3","3","2","3","4","4","5","2","3","2","3","4","5","3","3","4","5","2","2","3","2","3","3","1","0","0","0","999999","999999","999999","0","999999","0","1","1","2","1","2","2","1","1","1","1","1","1","2","999999","1","2","1","1","1","2","1","1","702","999999","999999","1","702","2","2","1","2","3","2","2","2","1","2","999999","2","2","12","12","13","4","999999","4","999999","3","4","3","2","2","12","7","1","2","5","999999","2","1","999999","10","999999","2","2","2","2","2","4","0","2","1","701","5","1","1","1","1","76","1","0","1","0","1","1","0","1","1","0","0","1","1","1","2","3","50.8","2","5","PAN14_0784","7","2"
