"a09","a21","pbs_id","d01","d02","d03","d04","d05","d06","d07","d08","modd_missing","f01","f03","f05","f02","f04","f06","modf_missing","a02","a05","a06","country","c02","c03","c04","zic_literacy","zic_school_cur","zic_school_ever","zic_edu_lvl","hhwght","urbrur","id_code"
"3","1","88","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","11.0","4.0","1.0",,"11.0","1159","2","4"
"3","1","88","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","10.0","4.0","1.0",,"11.0","1159","2","5"
"3","1","89","8.0","6.0","2.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","24.0","4.0","2.0","1.0","11.0","1159","2","1"
"3","1","89","8.0","6.0","2.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","7","27.0","1.0","2.0","2.0",,"1159","2","2"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","1","45.0","4.0","2.0","1.0","11.0","1159","2","1"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","15","63.0","4.0","2.0","1.0","11.0","1159","2","2"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","24.0","4.0","2.0","1.0","7.0","1159","2","3"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","22.0","4.0","1.0",,"7.0","1159","2","4"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","19.0","4.0","2.0","1.0","12.0","1159","2","5"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","17.0","4.0","1.0",,"12.0","1159","2","6"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","15.0","4.0","1.0",,"12.0","1159","2","7"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","13.0","4.0","1.0",,"12.0","1159","2","8"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","5","12.0","4.0","1.0",,"11.0","1159","2","9"
"1","1","90","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","5","1.0",,,,,"1159","2","10"
"3","1","91","8.0","6.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","34.0","4.0","2.0","1.0","12.0","1159","2","1"
"2","1","92","8.0","6.0","9.0","4.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","1","55.0","4.0","2.0","1.0","11.0","1159","2","1"
"2","1","92","8.0","6.0","9.0","4.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","5","13.0","4.0","1.0",,"11.0","1159","2","2"
"2","1","92","8.0","6.0","9.0","4.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","5","6.0","1.0","1.0",,"1.0","1159","2","3"
"1","1","93","8.0","6.0","2.0","2.0","14.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","22.0","4.0","2.0","1.0","11.0","1159","2","1"
"1","1","93","8.0","6.0","2.0","2.0","14.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","2","18.0","4.0","2.0","1.0","11.0","1159","2","2"
"1","1","93","8.0","6.0","2.0","2.0","14.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","11","11.0","4.0","1.0",,"2.0","1159","2","3"
"2","1","94","8.0","6.0","9.0","1.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","1","52.0","1.0","2.0","1.0","11.0","1159","2","1"
"2","1","94","8.0","6.0","9.0","1.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","14.0","4.0","1.0",,"11.0","1159","2","2"
"2","1","94","8.0","6.0","9.0","1.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","5","5.0","1.0","1.0",,"1.0","1159","2","3"
"3","1","95","8.0","6.0","4.0","1.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","25.0","4.0","2.0","1.0","11.0","1159","2","1"
"1","1","97","8.0","8.0","9.0","4.0","12.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","19","33","1","Uganda","1","1","47.0","4.0","2.0","1.0","11.0","1159","2","1"
"1","1","97","8.0","8.0","9.0","4.0","12.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","19","33","1","Uganda","2","2","33.0","4.0","2.0","1.0","11.0","1159","2","2"
"1","1","97","8.0","8.0","9.0","4.0","12.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","19","33","1","Uganda","1","3","19.0","4.0","1.0",,"12.0","1159","2","3"
"1","1","97","8.0","8.0","9.0","4.0","12.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","19","33","1","Uganda","1","3","14.0","4.0","1.0",,"11.0","1159","2","4"
"1","1","97","8.0","8.0","9.0","4.0","12.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","19","33","1","Uganda","1","3","11.0","4.0","1.0",,"2.0","1159","2","5"
"1","1","97","8.0","8.0","9.0","4.0","12.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","19","33","1","Uganda","1","3","3.0","1.0","2.0","2.0",,"1159","2","6"
"1","1","97","8.0","8.0","9.0","4.0","12.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","19","33","1","Uganda","2","3","0.0",,,,,"1159","2","7"
"1","1","98","8.0","8.0","9.0","1.0","13.0","20.0","2.0","4.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","26.0","4.0","2.0","1.0","12.0","1159","2","1"
"1","1","98","8.0","8.0","9.0","1.0","13.0","20.0","2.0","4.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","2","22.0","4.0","2.0","1.0","12.0","1159","2","2"
"1","1","98","8.0","8.0","9.0","1.0","13.0","20.0","2.0","4.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","1.0",,,,,"1159","2","3"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","37.0","1.0","2.0","1.0","2.0","1159","2","1"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","2","36.0","4.0","2.0","1.0","2.0","1159","2","2"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","17.0","4.0","1.0",,"2.0","1159","2","3"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","13.0","4.0","1.0",,"2.0","1159","2","4"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","11.0","2.0","1.0",,"1.0","1159","2","5"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","8.0","1.0","1.0",,"1.0","1159","2","6"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","7.0","1.0","1.0",,"1.0","1159","2","7"
"1","1","155","8.0","8.0","5.0","4.0","12.0","16.0","1.0","5.0","0","2.0","2.0","2.0",,,,"0","5","34","1","Uganda","2","3","0.0",,,,,"1362","2","6"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","6.0","1.0","2.0","2.0",,"1159","2","8"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","3.0","1.0","2.0","2.0",,"1159","2","9"
"1","1","99","5.0","6.0","2.0","4.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","2.0",,,,,"1159","2","10"
"3","1","100","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","20.0","4.0","2.0","1.0","2.0","1159","2","1"
"3","1","100","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","7","19.0","1.0","2.0","1.0","11.0","1159","2","2"
"3","1","100","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","17","18.0","3.0","2.0","1.0","11.0","1159","2","3"
"1","1","101","8.0","7.0","9.0","5.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","48.0","4.0","2.0","1.0","11.0","1159","2","1"
"1","1","101","8.0","7.0","9.0","5.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","2","42.0","1.0","2.0","2.0",,"1159","2","2"
"1","1","101","8.0","7.0","9.0","5.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","22.0","4.0","2.0","1.0","12.0","1159","2","3"
"1","1","101","8.0","7.0","9.0","5.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","18.0","4.0","1.0",,"12.0","1159","2","4"
"1","1","101","8.0","7.0","9.0","5.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","15.0","4.0","1.0",,"11.0","1159","2","5"
"1","1","101","8.0","7.0","9.0","5.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","13.0","4.0","1.0",,"11.0","1159","2","6"
"1","1","101","8.0","7.0","9.0","5.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","9.0","4.0","1.0",,"2.0","1159","2","7"
"1","1","101","8.0","7.0","9.0","5.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","7.0","4.0","1.0",,"2.0","1159","2","8"
"1","1","101","8.0","7.0","9.0","5.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","2.0",,,,,"1159","2","9"
"1","1","102","8.0","6.0","4.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","38.0","4.0","2.0","1.0","11.0","1159","2","1"
"1","1","102","8.0","6.0","4.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","2","35.0","4.0","2.0","1.0","2.0","1159","2","2"
"1","1","102","8.0","6.0","4.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","17.0","4.0","1.0",,"11.0","1159","2","3"
"1","1","102","8.0","6.0","4.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","15.0","4.0","1.0",,"11.0","1159","2","4"
"1","1","102","8.0","6.0","4.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","13.0","4.0","1.0",,"2.0","1159","2","5"
"1","1","102","8.0","6.0","4.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","11.0","4.0","1.0",,"2.0","1159","2","6"
"1","1","102","8.0","6.0","4.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","9.0","4.0","1.0",,"2.0","1159","2","7"
"1","1","102","8.0","6.0","4.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","2.0",,,,,"1159","2","8"
"1","1","102","8.0","6.0","4.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","8","5.0","1.0","2.0","2.0",,"1159","2","9"
"3","1","103","8.0","6.0","2.0","1.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","45.0","2.0","2.0","1.0","1.0","1159","2","1"
"2","1","104","8.0","6.0","4.0","3.0","12.0","23.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","1","70.0","4.0","2.0","1.0","11.0","1159","2","1"
"2","1","104","8.0","6.0","4.0","3.0","12.0","23.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","7","72.0","1.0","2.0","2.0",,"1159","2","2"
"2","1","104","8.0","6.0","4.0","3.0","12.0","23.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","5","17.0","4.0","1.0",,"12.0","1159","2","3"
"2","1","104","8.0","6.0","4.0","3.0","12.0","23.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","5","14.0","4.0","1.0",,"11.0","1159","2","4"
"2","1","104","8.0","6.0","4.0","3.0","12.0","23.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","5","8.0","2.0","1.0",,"2.0","1159","2","5"
"2","1","104","8.0","6.0","4.0","3.0","12.0","23.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","5","7.0","1.0","1.0",,"2.0","1159","2","6"
"1","1","105","8.0","8.0","9.0","2.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","1","43.0","4.0","2.0","1.0","2.0","1159","2","1"
"1","1","105","8.0","8.0","9.0","2.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","2","62.0","4.0","2.0","1.0","11.0","1159","2","2"
"1","1","105","8.0","8.0","9.0","2.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","17.0","4.0","2.0","1.0","12.0","1159","2","3"
"1","1","105","8.0","8.0","9.0","2.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","15.0","4.0","1.0",,"11.0","1159","2","4"
"1","1","105","8.0","8.0","9.0","2.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","12.0","4.0","1.0",,"11.0","1159","2","5"
"1","1","105","8.0","8.0","9.0","2.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","5.0","1.0","1.0",,"1.0","1159","2","6"
"1","1","105","8.0","8.0","9.0","2.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","1.0",,,,,"1159","2","7"
"1","1","106","8.0","8.0","9.0","4.0","12.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","40.0","4.0","2.0","1.0","12.0","1159","2","1"
"1","1","106","8.0","8.0","9.0","4.0","12.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","2","36.0","4.0","2.0","1.0","14.0","1159","2","2"
"1","1","106","8.0","8.0","9.0","4.0","12.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","15.0","4.0","1.0",,"11.0","1159","2","3"
"1","1","106","8.0","8.0","9.0","4.0","12.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","13.0","4.0","1.0",,"11.0","1159","2","4"
"1","1","106","8.0","8.0","9.0","4.0","12.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","10.0","4.0","1.0",,"11.0","1159","2","5"
"1","1","106","8.0","8.0","9.0","4.0","12.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","8.0","2.0","1.0",,"2.0","1159","2","6"
"1","1","106","8.0","8.0","9.0","4.0","12.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","6.0","1.0","1.0",,"1.0","1159","2","7"
"2","1","107","5.0","6.0","2.0","1.0","14.0","16.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","19","33","1","Uganda","2","1","41.0","1.0","2.0","2.0",,"1159","2","1"
"2","1","107","5.0","6.0","2.0","1.0","14.0","16.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","19","33","1","Uganda","1","3","13.0","4.0","1.0",,"2.0","1159","2","2"
"2","1","107","5.0","6.0","2.0","1.0","14.0","16.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","19","33","1","Uganda","1","3","12.0","4.0","1.0",,"2.0","1159","2","3"
"2","1","107","5.0","6.0","2.0","1.0","14.0","16.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","19","33","1","Uganda","2","3","10.0","4.0","1.0",,"2.0","1159","2","4"
"2","1","107","5.0","6.0","2.0","1.0","14.0","16.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","19","33","1","Uganda","1","3","7.0","4.0","1.0",,"2.0","1159","2","5"
"2","1","107","5.0","6.0","2.0","1.0","14.0","16.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","19","33","1","Uganda","1","3","5.0","1.0","2.0","2.0",,"1159","2","6"
"2","1","107","5.0","6.0","2.0","1.0","14.0","16.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","19","33","1","Uganda","1","3","1.0",,,,,"1159","2","7"
"2","1","108","8.0","7.0","2.0","3.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","1","63.0","1.0","2.0","1.0","11.0","1159","2","1"
"2","1","108","8.0","7.0","2.0","3.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","13","54.0","4.0","2.0","1.0","11.0","1159","2","2"
"2","1","108","8.0","7.0","2.0","3.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","5","11.0","4.0","1.0",,"11.0","1159","2","3"
"2","1","108","8.0","7.0","2.0","3.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","5","11.0","4.0","1.0",,"11.0","1159","2","4"
"3","1","109","8.0","7.0","2.0","3.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","1","24.0","4.0","2.0","1.0","13.0","1281","2","1"
"3","1","112","8.0","7.0","9.0","2.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","1","65.0","1.0","2.0","2.0",,"1281","2","1"
"1","1","113","8.0","6.0","2.0","1.0","17.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","1","40.0","1.0","2.0","2.0",,"1281","2","1"
"1","1","113","8.0","6.0","2.0","1.0","17.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","2","30.0","4.0","2.0","1.0","12.0","1281","2","2"
"1","1","113","8.0","6.0","2.0","1.0","17.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","14","5.0","1.0","2.0","2.0",,"1281","2","3"
"1","1","113","8.0","6.0","2.0","1.0","17.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","3","0.0",,,,,"1281","2","4"
"2","1","114","8.0","6.0","9.0","2.0","17.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","1","78.0","4.0","2.0","2.0",,"1281","2","1"
"2","1","114","8.0","6.0","9.0","2.0","17.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","5","12.0","4.0","1.0",,"11.0","1281","2","2"
"2","1","114","8.0","6.0","9.0","2.0","17.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","5","9.0","4.0","1.0",,"2.0","1281","2","3"
"3","1","115","8.0","6.0","2.0","1.0","17.0","22.0","2.0","5.0","0","1.0","1.0","1.0","2.0","2.0","2.0","0","20","33","1","Uganda","1","1","37.0","1.0","2.0","2.0",,"1281","2","1"
"2","1","116","8.0","6.0","2.0","3.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","1","48.0","4.0","2.0","1.0","11.0","1281","2","1"
"2","1","116","8.0","6.0","2.0","3.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","25.0","4.0","2.0","1.0","11.0","1281","2","2"
"2","1","116","8.0","6.0","2.0","3.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","22.0","4.0","2.0","1.0","11.0","1281","2","3"
"2","1","116","8.0","6.0","2.0","3.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","14.0","4.0","2.0","1.0","11.0","1281","2","4"
"2","1","116","8.0","6.0","2.0","3.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","14.0","4.0","1.0",,"11.0","1281","2","5"
"2","1","116","8.0","6.0","2.0","3.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","9.0","4.0","1.0",,"2.0","1281","2","6"
"2","1","116","8.0","6.0","2.0","3.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","5","1.0",,,,,"1281","2","7"
"3","1","117","8.0","7.0","2.0","2.0","12.0","15.0","2.0","5.0","0","1.0","1.0","1.0","2.0","1.0","2.0","0","20","33","1","Uganda","1","1","80.0","1.0","2.0","2.0",,"1281","2","1"
"1","1","118","8.0","6.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","1","70.0","4.0","2.0","1.0","11.0","1281","2","1"
"1","1","118","8.0","6.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","2","48.0","4.0","1.0",,"2.0","1281","2","2"
"1","1","118","8.0","6.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","3","21.0","4.0","2.0","1.0","11.0","1281","2","3"
"1","1","118","8.0","6.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","15.0","4.0","1.0",,"11.0","1281","2","4"
"1","1","118","8.0","6.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","13.0","4.0","1.0",,"11.0","1281","2","5"
"1","1","118","8.0","6.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","3","7.0","2.0","1.0",,"2.0","1281","2","6"
"1","1","118","8.0","6.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","3","6.0","1.0","1.0",,"1.0","1281","2","7"
"1","1","119","8.0","6.0","5.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","1","40.0","4.0","2.0","1.0","11.0","1281","2","1"
"1","1","119","8.0","6.0","5.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","2","38.0","1.0","2.0","1.0","2.0","1281","2","2"
"1","1","119","8.0","6.0","5.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","3","18.0","4.0","1.0",,"12.0","1281","2","3"
"1","1","119","8.0","6.0","5.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","16.0","4.0","1.0",,"12.0","1281","2","4"
"1","1","119","8.0","6.0","5.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","3","14.0","4.0","1.0",,"11.0","1281","2","5"
"1","1","119","8.0","6.0","5.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","12.0","4.0","1.0",,"11.0","1281","2","6"
"1","1","119","8.0","6.0","5.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","10.0","3.0","1.0",,"2.0","1281","2","7"
"1","1","119","8.0","6.0","5.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","8.0","1.0","1.0",,"2.0","1281","2","8"
"1","1","119","8.0","6.0","5.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","3","5.0","1.0","2.0","2.0",,"1281","2","9"
"2","1","120","8.0","7.0","2.0","3.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","1","60.0","4.0","2.0","1.0","11.0","1281","2","1"
"2","1","120","8.0","7.0","2.0","3.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","3","18.0","4.0","1.0",,"13.0","1281","2","2"
"2","1","120","8.0","7.0","2.0","3.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","2","5","14.0","4.0","1.0",,"12.0","1281","2","3"
"1","1","121","8.0","8.0","9.0","4.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","20","33","1","Uganda","1","1","40.0","4.0","2.0","1.0","12.0","1281","2","1"
