"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cp21","cpss1","it1","cp21a","cp22","cp23","cp24","cp25","cp26","escp27","escp28n","escp29","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","cpol1","cpol2","cpol3","cpol4","pole2n","ico2","aoj11","pese1","pese2","aoj17","aoj18","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","esb48","n9","n11","n15","epp1","epp3","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","infra2","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","epn3a","epn3b","epn3c","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","esexc16a","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","elsdiso18","elsdiso19","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","elsvb2n","elsvb3u","elsvb100a","elsvb100b","elsvb48","vb10","vb11","pol1","vb20","vb49","elsvb55a","elsvb55b","elsvb55c","elsvb55d","elsvb55e","elsvb55f","elsvb55g","elsvb55h","elsvb55i","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","dvw2","wf1","cct1b","cct1c","elsmar1","elsmar7a","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","info1","info2","info3","info4","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"3","021a417e-0721-47cf-9d8e-b3b0c1c46f6e-36808cc4f40e127b57792528","303","2","47","309","30906","188","2","5","1","16apr2014","1","1","1963","51","3","58","2","3","2","1","4","1","3","3","2","4","4","999999","4","4","1","0","999999","999999","999999","999999","0","1","0","4","5","2","2","1","1","2","999999","999999","999999","2","2","2","2","2","2","5","2","3","2","4","888888","1","1","5","5","4","5","7","5","5","5","5","6","6","6","3","4","4","3","4","3","4","4","3","3","4","4","4","5","5","4","5","2","2","2","4","3","2","4","1","6","5","4","3","6","1","3","1","3","3","3","5","4","4","5","4","6","4","5","5","4","2","1","0","0","0","999999","999999","999999","0","0","999999","0","1","2","4","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","5","6","2","999999","4","1","2","0","0","0","0","0","0","0","0","0","1","1","4","4","4","3","2","1","2","2","2","1","2","2","2","2","2","4","1","9","0","5","1","6","999999","2","1","0","0","999999","3","0","2","2","3","3","1","4","0","3","3","301","4","2","1","888888","2","53","1","1","1","0","0","0","0","1","0","0","0","1","1","0","2","5","47.416000000000004","2","4","ELS14_0020","1"
"3","022d444c-5db6-49d7-8d2d-752d7121ceca-cca95f5c03e7d8578021546","305","1","35","306","30617","140","1","1","1","27apr2014","1","2","1979","35","2","3","3","3","2","1","3","2","4","1","2","4","4","4","4","4","1","1","0","0","0","0","0","0","999999","999999","4","2","1","1","2","2","999999","999999","999999","2","1","2","2","2","3","2","1","3","2","3","888888","3","1","3","5","2","2","4","2","1","3","3","3","4","6","3","2","3","1","2","2","3","3","3","2","3","6","6","2","2","3","4","1","1","2","2","4","3","3","3","6","4","1","1","6","2","2","1","4","4","4","4","5","3","5","4","3","4","5","5","2","1","1","0","0","0","999999","999999","999999","0","0","999999","0","1","1","1","1","5","1","5","5","5","1","2","999999","2","2","999999","1","888888","0","0","1","2","999999","77","999999","2","999999","6","4","11","2","999999","4","1","2","0","0","0","0","0","0","1","0","0","2","2","4","4","1","3","2","1","2","2","3","2","3","3","2","2","2","4","1","12","1","5","1","3","999999","1","0","0","0","999999","8","999999","2","2","3","3","3","4","1","2","2","301","5","1","1","888888","1","40","0","0","1","0","1","1","0","1","1","0","0","1","0","1","2","6","29.1","2","5","ELS14_0021","2"
"3","023cf127-6a66-4169-982d-941b3500f59e-c42919e5a6f0dba357798166","301","1","10","302","30210","37","2","5","1","01apr2014","1","2","1977","37","2","9","2","2","2","2","2","2","4","1","1","4","4","4","4","4","3","1","0","0","1","1","0","0","999999","999999","10","1","2","2","2","2","999999","999999","999999","2","2","2","1","1","2","1","1","1","2","3","1","3","2","7","6","7","6","7","7","7","6","6","6","4","7","7","7","7","7","7","5","6","7","5","6","5","4","7","4","3","7","7","2","2","2","2","2","2","2","7","7","6","5","5","6","1","2","1","1","2","2","10","10","1","3","1","8","6","3","2","8","3","2","0","1","0","0","999999","999999","999999","0","999999","0","3","3","2","1","5","2","2","2","1","1","1","1","1","2","999999","1","2","1","0","1","1","988888","999999","999999","1","988888","999999","6","988888","2","999999","3","3","1","0","0","0","0","0","0","0","0","0","2","2","4","4","4","2","2","888888","999999","988888","4","4","2","2","2","2","1","5","1","4","0","5","1","5","999999","2","0","0","0","999999","4","999999","2","1","2","2","2","3","1","1","4","301","5","4","2","888888","888888","888888","0","0","1","0","0","0","1","0","0","0","0","0","999999","0","2","8","37.416","1","5","ELS14_0022","2"
"3","025f590b-758b-465c-be3a-8271cd7d7949-20dd8485974833a857797310","305","1","23","306","30602","92","1","1","1","07apr2014","1","2","1977","37","1","5","2","2","2","2","1","2","4","1","4","4","4","4","4","4","3","1","0","0","0","0","0","0","999999","999999","1","2","2","2","2","2","999999","999999","999999","2","2","2","1","2","2","1","2","3","2","1","988888","3","2","5","7","5","7","6","6","7","6","6","5","7","7","7","7","5","7","6","7","7","6","7","6","7","6","5","1","6","6","7","2","1","1","1","3","3","2","3","1","7","6","6","7","3","2","1","1","2","4","10","1","1","1","9","9","1","1","10","9","2","2","0","0","0","1","999999","999999","0","0","999999","0","1","2","1","888888","1","1","3","3","1","1","1","2","888888","888888","999999","1","888888","1","0","1","1","302","999999","999999","1","302","999999","12","11","1","301","1","2","1","0","0","0","0","0","0","0","0","0","988888","2","4","4","13","4","999999","1","1","2","4","1","3","3","2","2","2","2","1","9","4","5","1","3","999999","1","0","0","0","999999","14","999999","1","1","2","2","1","3","1","2","5","301","2","1","888888","888888","1","888888","1","0","1","0","0","1","0","1","1","1","0","1","0","1","2","6","38.05","2","5","ELS14_0023","2"
"3","02bd632b-51af-4236-8f72-bb10cd340585-c42919e5a6f0dba357798201","301","1","9","302","30210","33","1","2","1","02apr2014","1","2","1964","50","1","1","3","2","2","2","4","2","4","2","4","4","4","4","4","4","4","0","999999","999999","999999","999999","0","0","999999","999999","5","2","1","1","2","2","999999","999999","999999","1","2","2","2","2","4","6","2","3","888888","3","888888","2","1","1","3","3","6","5","4","5","1","6","7","6","6","5","7","5","3","5","6","7","6","3","6","6","888888","4","1","4","5","2","1","2","2","2","2","2","2","1","6","3","1","2","7","3","2","2","3","3","3","1","2","1","1","4","4","3","2","2","2","2","1","0","0","0","999999","999999","999999","0","0","999999","0","1","2","3","5","5","5","4","5","5","5","2","999999","2","2","999999","2","999999","1","0","1","2","999999","77","999999","2","999999","2","888888","988888","2","999999","4","1","2","0","0","0","0","0","0","0","0","0","2","2","888888","888888","888888","4","999999","2","2","2","3","2","2","3","2","2","2","5","1","2","0","1","1","5","999999","1","0","0","0","999999","988888","999999","2","2","3","2","3","5","0","3","2","301","5","2","888888","888888","1","888888","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","7","41.4","1","5","ELS14_0024","2"
"3","02bd632b-51af-4236-8f72-bb10cd340585-c42919e5a6f0dba357798206","301","1","9","302","30210","33","1","2","1","02apr2014","1","1","1994","20","2","3","1","1","2","2","2","2","4","1","4","4","4","999999","1","1","2","1","0","0","0","0","0","0","999999","999999","7","2","2","1","2","2","999999","999999","999999","2","1","2","2","2","2","3","2","3","3","3","3","4","3","3","3","4","3","4","3","5","4","4","3","6","6","2","5","5","5","5","4","4","4","3","2","4","4","6","1","3","3","2","2","2","2","888888","2","2","2","2","7","7","3","3","6","1","2","1","3","3","2","5","1","1","2","5","8","4","4","1","1","2","1","0","0","1","999999","999999","999999","0","999999","8","0","1","1","3","2","3","3","5","5","1","2","1","3","888888","888888","999999","2","999999","1","0","1","1","97","999999","4","1","302","999999","12","12","1","301","2","2","1","0","1","0","1","0","0","0","0","1","2","2","4","4","4","2","2","1","2","2","988888","2","2","2","2","2","2","2","1","14","8","6","1","4","999999","1","0","0","1","1","15","999999","2","2","2","3","1","4","0","0","2","301","2","1","1","1","1","888888","1","0","1","0","0","1","0","1","1","1","0","1","1","1","2","4","28.983","1","5","ELS14_0025","1"
"3","02f72c71-b40f-4d20-b50d-e4ad42bca18b-cca95f5c03e7d857802310","305","1","24","306","30602","95","1","1","1","07apr2014","1","2","1955","59","4","5","3","3","2","2","4","2","1","1","3","4","4","4","4","4","4","0","999999","999999","999999","999999","0","1","0","1","5","2","1","1","2","1","3","10","1","1","2","2","2","2","3","2","4","1","1","1","2","4","2","1","3","1","1","2","1","1","5","1","1","1","1","3","1","1","5","1","1","1","1","4","1","1","1","2","1","5","1","1","1","4","3","4","4","5","5","3","3","3","3","2","7","2","4","2","4","4","3","5","5","5","10","5","5","1","1","10","10","2","1","1","0","1","999999","999999","999999","0","0","999999","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","302","999999","999999","1","301","999999","3","2","2","999999","4","2","1","1","0","0","0","0","0","0","0","1","2","2","4","2","7","3","2","1","4","3","1","3","2","3","2","2","2","4","1","2","0","1","1","5","999999","2","1","0","0","999999","9","999999","2","2","4","3","1","8","1","2","3","301","5","1","1","888888","2","30","0","0","1","0","0","0","0","1","1","1","1","1","1","1","2","6","36.366","2","5","ELS14_0026","2"
"3","0307a9a8-e948-474f-ad8a-02243184a28d-20dd8485974833a857797832","305","1","36","306","30617","144","1","1","1","27apr2014","1","2","1993","21","2","14","3","3","2","1","3","1","4","1","4","4","4","4","4","4","2","1","0","0","0","0","0","1","0","4","7","2","1","1","2","2","999999","999999","999999","1","2","2","2","2","3","2","4","3","1","2","1","2","2","5","5","5","3","4","6","4","6","5","6","5","6","7","5","5","6","6","6","6","4","4","1","4","6","6","4","3","4","4","2","5","2","3","3","2","3","4","5","3","1","2","3","1","2","2","2","2","2","3","4","3","3","5","3","4","3","3","1","2","2","0","0","0","0","999999","999999","0","999999","9","0","1","1","2","2","2","2","2","4","5","4","2","999999","1","2","999999","2","999999","1","0","1","1","301","999999","999999","1","301","999999","12","11","1","302","2","1","1","1","1","0","1","1","1","0","1","1","2","2","4","4","4","4","999999","4","999999","2","4","2","3","3","2","2","2","4","1","12","4","1","1","4","999999","2","0","0","0","999999","6","999999","2","2","3","3","1","4","2","1","1","301","1","1","1","1","1","84","1","1","1","0","0","0","0","1","1","1","1","1","1","1","2","4","24.25","2","5","ELS14_0027","2"
"3","03d3a64a-c2a9-4224-abdf-fbf0dd084c3a-1438280892e3f44657801836","303","2","46","309","30903","183","1","3","1","15apr2014","1","2","1965","49","1","5","2","1","2","2","3","2","4","2","4","4","4","4","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","1","2","2","2","2","2","999999","999999","999999","2","1","2","2","1","2","1","2","3","3","3","1","3","1","1","6","5","7","5","4","7","7","5","7","7","5","5","7","3","7","6","6","6","7","6","7","6","5","5","1","5","4","7","2","1","1","2","2","2","1","7","6","5","6","6","6","1","2","1","1","3","2","6","3","3","2","4","6","4","3","6","4","1","2","0","0","0","0","0","999999","0","999999","9","1","2","2","2","5","4","5","3","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","3","2","1","301","2","2","1","0","0","0","0","1","0","0","0","0","2","2","4","1","2","1","2","1","4","2","3","4","3","3","2","2","2","4","1","13","1","1","1","1","1","1","1","0","1","1","15","15","2","2","3","1","2","5","0","4","2","301","1","2","1","2","1","84","1","1","1","0","1","0","0","1","1","1","1","1","1","1","2","4","36.866","2","6","ELS14_0028","2"
"3","0451c40e-bd21-4362-aa74-de8aab449017-20dd8485974833a857797702","304","1","57","312","31217","226","1","2","1","23apr2014","1","2","1984","30","1","27","2","2","2","2","5","2","2","1","4","2","4","2","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","10","2","1","1","2","1","1","2","3","1","2","2","2","2","3","5","2","3","2","1","2","4","3","5","3","1","1","1","4","1","6","1","5","1","6","3","1","1","1","1","1","1","1","1","2","6","6","7","1","1","1","1","2","5","4","3","3","3","2","1","4","7","1","7","7","3","3","2","4","4","4","10","6","6","10","10","10","10","10","1","1","2","1","0","0","0","0","999999","999999","0","999999","8","0","2","5","1","1","5","5","1","2","1","1","1","2","2","1","888888","2","999999","1","1","1","1","301","999999","999999","1","301","999999","3","1","1","302","1","3","1","0","0","1","1","0","0","0","0","1","1","2","6","888888","13","1","4","1","1","4","4","1","3","3","2","2","2","4","2","15","2","5","1","4","999999","2","1","0","1","0","11","999999","1","1","2","3","1","3","0","0","2","301","1","2","1","1","1","56","1","1","1","0","0","0","0","0","1","1","1","1","1","1","2","3","36.316","2","5","ELS14_0029","2"
"3","0451c40e-bd21-4362-aa74-de8aab449017-20dd8485974833a857797705","304","1","57","312","31217","226","1","2","1","23apr2014","1","1","1992","22","2","27","3","1","2","2","2","1","3","1","4","1","4","999999","4","4","1","1","0","0","0","1","0","0","999999","999999","8","2","2","1","2","1","2","2","2","2","2","2","2","2","3","5","3","3","3","4","2","3","1","3","6","1","3","3","5","5","4","5","5","5","7","5","5","5","5","888888","4","5","4","5","5","4","5","7","1","7","5","5","2","3","4","3","3","4","3","4","3","5","4","5","7","1","3","1","4","3","4","10","5","1","5","6","6","6","6","1","1","2","2","0","0","0","999999","0","999999","999999","999999","8","0","2","4","5","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","1","1","1","1","988888","999999","999999","1","988888","999999","4","11","888888","999999","2","988888","2","0","1","0","0","0","0","0","0","0","2","2","10","2","4","3","2","3","2","3","3","2","3","3","2","2","2","4","1","15","1","5","1","1","2","1","0","0","1","0","8","6","2","1","3","1","1","4","0","0","2","301","3","4","1","888888","1","888888","1","0","1","0","0","0","0","0","0","0","0","1","0","1","2","3","32.4","2","5","ELS14_0030","1"
"3","0492b3d7-c6fd-4301-bc14-7599a1e2c924-1438280892e3f44657801847","303","3","48","310","31002","190","1","4","1","15apr2014","1","1","1985","29","1","5","2","2","2","2","4","1","4","1","4","4","2","999999","1","1","2","1","0","0","0","0","0","0","999999","999999","3","2","2","2","2","2","999999","999999","999999","2","1","2","2","2","2","1","2","3","2","4","1","4","2","5","7","5","6","7","6","7","7","5","4","7","6","7","7","4","7","7","7","6","7","5","4","6","5","7","1","7","7","5","2","1","3","2","3","5","3","7","7","2","7","5","7","1","3","1","2","4","2","10","6","1","6","1","5","1","1","6","1","2","1","0","0","0","999999","0","999999","999999","999999","9","1","1","1","1","1","1","1","1","1","3","3","2","999999","1","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","3","2","1","301","2","2","1","0","0","0","0","0","0","0","0","0","2","2","4","6","10","2","2","1","2","2","3","2","2","2","2","2","2","4","1","12","4","1","1","1","1","1","1","1","0","999999","11","12","1","2","2","1","3","3","1","1","2","301","4","2","1","1","1","84","0","0","1","1","0","0","1","1","0","0","0","1","0","0","2","6","31.6","2","6","ELS14_0031","1"
"3","04b93285-7de6-402f-8ef5-9987111e9cd3-cca95f5c03e7d8578021467","304","3","59","313","31309","236","2","5","1","24apr2014","1","2","1979","35","1","1","3","3","2","2","2","1","4","1","2","2","4","4","4","4","2","1","0","1","0","0","0","1","1","5","9","2","1","1","2","2","999999","999999","999999","2","1","1","1","1","3","5","1","2","2","1","1","1","2","4","4","5","5","4","5","7","4","6","4","1","3","4","6","7","2","2","6","5","4","6","3","5","7","7","7","7","4","5","1","2","2","2","2","3","4","1","3","2","1","1","1","1","1","1","1","1","1","2","2","2","2","3","3","3","1","4","5","1","1","0","0","0","999999","0","999999","999999","1","999999","0","1","1","1","1","1","1","1","3","1","1","1","2","1","2","999999","1","3","1","1","1","1","301","999999","999999","1","301","999999","6","1","1","302","1","2","1","1","1","1","1","1","1","1","1","1","1","2","4","4","4","3","1","1","1","1","4","4","3","2","2","1","1","4","1","0","0","5","1","5","999999","2","1","0","0","999999","1","999999","2","2","4","2","2","5","3","3","888888","888888","5","5","888888","888888","888888","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","4","45.1","2","5","ELS14_0032","2"
"3","04eb68e5-4af6-4fd0-b232-8d4da50cb2ab-687b0c2ec33e3e0257794524","303","2","47","309","30906","188","2","5","1","16apr2014","1","1","1994","20","3","5","2","2","2","2","3","2","4","1","3","2","4","999999","1","2","1","1","0","0","1","0","0","0","999999","999999","5","2","2","1","1","2","999999","999999","999999","1","2","2","2","2","3","2","4","3","1","4","2","2","1","5","7","6","6","7","5","6","7","5","5","7","5","1","6","5","6","6","7","6","7","5","5","6","7","6","4","7","7","5","2","2","3","2","2","2","4","3","7","5","6","6","7","1","2","2","2","1","4","4","1","1","10","8","10","9","5","8","1","2","1","0","0","0","999999","999999","999999","999999","999999","8","1","2","2","5","1","5","1","5","1","5","5","2","999999","1","2","999999","2","999999","1","0","1","1","303","999999","999999","1","302","999999","9","12","2","999999","3","1","1","1","0","0","0","0","0","0","0","0","2","2","4","6","4","1","2","1","2","4","3","1","3","1","2","2","2","4","1","8","0","1","1","3","999999","2","0","0","0","999999","3","999999","1","1","3","2","1","10","4","0","2","301","2","2","888888","888888","1","888888","1","0","1","0","0","0","0","1","0","0","0","1","0","0","2","2","29.6","1","5","ELS14_0033","1"
"3","051cf4c9-819d-48fa-8f8c-23f6bcf635d3-ea3f198ef30290a657796167","301","1","10","302","30210","38","2","5","1","01apr2014","1","2","1962","52","2","3","3","3","2","2","3","2","4","4","4","4","4","4","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","4","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","3","1","3","2","3","2","3","1","1","7","2","3","2","2","4","5","2","5","5","7","3","4","4","3","5","1","5","4","3","2","2","5","4","1","3","6","7","2","3","3","3","2","2","4","1","6","4","5","2","3","2","3","2","3","3","3","1","1","1","1","6","2","5","5","1","1","1","2","0","0","0","999999","999999","999999","0","999999","9","0","2","5","3","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","5","11","2","999999","4","1","2","0","0","0","0","0","0","0","0","0","2","2","888888","4","888888","4","999999","3","2","3","888888","2","3","3","2","2","2","4","1","3","0","4","1","5","999999","2","0","0","0","999999","4","999999","2","2","3","3","3","9","3","3","2","301","5","5","888888","888888","1","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","6","43.86600000000001","1","5","ELS14_0034","2"
"3","056ea628-0c21-47ea-8acd-cd28cbbc5fd6-37be999ef8a1bf5657799148","302","2","20","305","30515","79","2","5","1","01apr2014","1","2","1972","42","1","27","2","2","2","2","1","2","4","2","4","3","4","4","2","1","1","1","0","0","0","0","0","0","999999","999999","9","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","5","3","3","3","4","2","4","1","3","5","4","4","5","6","4","7","5","6","7","7","5","5","7","6","6","3","3","3","5","4","5","6","7","3","5","6","6","2","3","3","4","3","5","5","3","7","3","1","1","7","3","3","1","4","4","4","1","1","1","9","3","2","3","3","1","5","2","1","0","0","0","999999","0","999999","999999","999999","8","0","1","3","5","5","5","5","3","5","5","5","1","3","2","2","999999","2","999999","1","0","1","2","999999","77","999999","1","988888","999999","5","11","2","999999","4","4","2","0","0","0","0","0","0","0","0","0","2","2","4","888888","888888","3","1","1","1","888888","888888","888888","3","3","2","2","2","5","1","9","1","1","1","1","2","2","0","0","0","999999","6","6","2","2","2","2","1","2","0","0","1","301","5","1","1","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","5","49.883","1","3","ELS14_0036","2"
