"enc","pais","idnum","estratopri","upm","perdept","perprov","perdistrito","persegmento","persec","cluster","percluster","ur","tamano","peridioma","fecha","q1","a4","pera4a","pera4b","pera4c","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","muni5","muni6","muni10","muni11","muni15","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","st1","st2","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","perb31a","b32","b43","b17","b37","b40","b47","n1","n3","n9","n10","n11","n12","m1","ing4","pn2","dem23","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","pergi6","pergi7","vb1","vb2","pervb3","vb4","vb8","pervb8c","pervb8d","pervb8e","pervb8f","pervb8g","vb6","pervb7","pervb8h","pervb2b","pervb3b","vb10","pervb11","pervb12","pervb13","pervb17","pervb19","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ed","q2","q3","q10","q10a","q10b","q10c","q14","q10d","q11","q12","peretid","peretida","perleng1","perleng1a","perleng4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","ti","ubipro","ubidis"
"94","11","94","1103","301","15","1","21","700","6.0","30100700","700","1","1","1","2606","2","4.0","5.0","6.0","4.0",,"0","0.0",,"2","1.0","3.0","4","4.0","3.0","4.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","2.0","3.0",,"2.0","3.0","2.0","3.0","3.0","4.0","1.0","0.0","1.0",,"3.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2","2.0","1.0","2.0","2.0",,,,"1.0","3.0","1.0","3.0","2.0","2.0","9.0","9.0","2.0","5.0","3.0","3.0","5.0","3.0","4.0","4.0","3.0","4.0","4.0","4.0","6.0","5.0","2.0","2.0","6.0","7.0","3.0","7.0","3.0","5.0","4.0","4.0","3.0","5.0","2.0","4.0","3.0","5.0","5.0","5.0","2.0","3.0","9.0","8.0","7.0","1.0","1.0","1.0","1.0","7.0","4.0","4.0","1.0","5.0","2.0","8.0","7.0","6.0","6.0","7.0","3.0","2.0","4.0","2.0","1.0","2.0","1.0","0","0.0",,,,"0.0","0.0","0.0","0.0","0.0","2.0","1","8","1","1","8","1","8","1","1.0","2.0",,"3.0","2.0","2.0","2.0",,,"1.0","0.0","3.0","1.0","2.0","2.0",,,,,,"2.0","3.0","2.0","3.0","3.0","2.0","2.0","1.0","1.0","2.0","11.0","43","1.0","4.0","99.0",,"4","2.0","3.0","3.0","2.0","2.0","2.0","1.0","7.0","1.0","1","0","1","0","0","0","0","0","1","1","0","13.0",,,,,,"3.0","2","3.0","33","1501","150121"
"95","11","95","1103","301","15","1","21","700","6.0","30100700","700","1","1","1","2606","2","14.0","14.0","6.0",,"3.0","0","0.0",,"1","1.0","1.0","4","4.0","2.0","3.0","2.0","2.0","1.0","2.0","3.0","9.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","4.0","4.0","2.0","3.0","6.0","1.0","1.0","2.0","2.0","2.0","4.0",,"1.0","2.0",,"3.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2","2.0","1.0","2.0","2.0",,,,"2.0","4.0","2.0","2.0","2.0","1.0","2.0","9.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","5.0","1.0","1.0","5.0","7.0","3.0","7.0","2.0","4.0","7.0","4.0","1.0","5.0","1.0","7.0","3.0","6.0","7.0","5.0","3.0","2.0","2.0","5.0","2.0","1.0","1.0","1.0","1.0","1.0","9.0","7.0","9.0",,"1.0","8.0","8.0","8.0","9.0","1.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,"0.0",,"0.0","0.0","0.0","2.0","8","8","1","1","1","1","1","1","1.0","3.0",,"3.0","2.0","1.0","1.0",,"1.0","1.0","3.0","3.0","1.0","2.0","2.0",,,,,,"2.0","3.0","2.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","11.0","45","1.0","5.0","99.0",,"4","1.0","2.0","2.0","5.0","2.0","1.0","1.0","7.0","1.0","1","1","1","0","0","0","0","0","1","1","0","8.0","1.0","4.0","1.0","2.0",,"3.0","1",,"30","1501","150121"
"96","11","96","1103","301","15","1","43","5200","7.0","30105200","5200","1","1","1","2806","2","5.0","70.0","2.0","2.0",,"0","0.0",,"1","1.0","3.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","5.0","2.0",,"2.0","3.0","4.0","2.0","2.0","0.0","1.0",,"4.0",,"2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","2","2.0","1.0","1.0","1.0","1.0","1.0",,"1.0","4.0","1.0","4.0","2.0","1.0","9.0","9.0","4.0","7.0","2.0","2.0","2.0","2.0",,,"2.0","4.0",,"1.0","7.0","2.0",,,"4.0","7.0",,"1.0",,"2.0","1.0","1.0","1.0","4.0","1.0","1.0","3.0","7.0","7.0","4.0","3.0","2.0","4.0","9.0",,"2.0","2.0","2.0","2.0","9.0",,,,"1.0","2.0",,"9.0",,"9.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","1.0","0","0.0",,,,"0.0",,"0.0","0.0","0.0","1.0","8","8","8","1","8","1","8","1","1.0","1.0",,"1.0","2.0","1.0","2.0",,"1.0","1.0","1.0","2.0","1.0","1.0","2.0",,,,,,"4.0","5.0","1.0","1.0","1.0","1.0","1.0",,"2.0","2.0","2.0","65","1.0","5.0","99.0",,"3","2.0","3.0","2.0","7.0","2.0","2.0","2.0","1.0","2.0","1","1","1","0","0","0","0","0","1","1","0","13.0",,,,,,"1.0","1",,"45","1501","150143"
"97","11","97","1103","301","15","1","43","5200","6.0","30105200","5200","1","1","1","2806","1","3.0","18.0","2.0","10.0",,"0","0.0",,"3","2.0","1.0","4","3.0","2.0","3.0","1.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","5.0","2.0","3.0","2.0","2.0","3.0","2.0","2.0","0.0","1.0",,"3.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2","2.0","2.0","1.0","2.0",,,,"1.0","3.0","1.0","3.0","2.0","4.0","1.0","9.0","5.0","5.0","6.0","7.0","7.0","4.0","5.0","7.0","1.0","5.0","5.0","6.0","7.0","5.0","1.0","5.0","7.0","5.0","7.0","7.0","5.0","5.0","4.0","4.0","6.0","6.0","7.0","4.0","3.0","7.0","7.0","3.0","3.0","2.0","10.0","10.0","4.0","2.0","2.0","2.0","2.0","5.0","10.0","1.0","1.0","1.0","1.0","5.0","5.0","8.0","10.0","5.0","2.0","2.0","4.0","2.0","1.0","2.0","1.0","0","0.0",,"0.0",,,,"0.0","0.0","0.0","2.0","8","8","1","1","8","2","8","1","1.0","1.0",,"3.0","1.0","2.0","2.0",,"2.0","1.0","4.0","3.0","1.0","1.0","2.0",,,,,,"3.0","4.0","1.0","1.0","1.0","4.0","2.0","2.0","2.0","2.0","11.0","22","1.0","4.0","99.0",,"4","1.0","2.0","1.0","0.0","2.0","1.0","1.0","7.0","1.0","1","1","1","0","0","0","1","0","1","1","0","9.0","1.0","1.0","1.0","1.0",,"2.0","1",,"45","1501","150143"
"98","11","98","1103","301","15","1","43","5200","6.0","30105200","5200","1","1","1","2806","1","5.0","14.0","1.0","10.0","3.0","0","0.0",,"3","1.0","3.0","4","3.0","2.0","4.0","3.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","6.0","2.0",,"2.0","3.0","4.0","2.0","2.0","0.0","1.0",,"3.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2","2.0","1.0","1.0","1.0","2.0","1.0",,"2.0","4.0","1.0","3.0","2.0","1.0","9.0","9.0","1.0","4.0","4.0","6.0","4.0","1.0","5.0","6.0","1.0","4.0","5.0","3.0","4.0","2.0","3.0","4.0","4.0","7.0","5.0","4.0",,"4.0","3.0","4.0","1.0","6.0","3.0","3.0","3.0","7.0","7.0","5.0","3.0","2.0","5.0","10.0","4.0","1.0","1.0","1.0","1.0","2.0","4.0","5.0","4.0","5.0","5.0","4.0","6.0","6.0","6.0","7.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,"0.0",,"0.0","0.0","0.0","1.0","1","8","2","1","1","1","8","1","1.0","0.0",,,"2.0","2.0","2.0",,,"1.0","0.0","3.0","1.0","3.0","2.0",,,,,,"4.0","4.0","1.0","3.0","5.0","3.0","2.0","2.0","2.0","2.0","5.0","60","1.0","4.0","99.0",,"4","2.0","3.0","2.0","2.0","2.0","2.0","1.0","7.0","1.0","1","1","1","0","0","0","0","0","1","1","0","4.0","1.0","4.0","1.0","2.0",,"1.0","1",,"55","1501","150143"
"100","11","100","1103","301","15","1","43","5200","6.0","30105200","5200","1","1","1","2806","1","3.0","5.0","6.0","4.0","3.0","0","0.0",,"3","1.0","2.0","4","4.0","2.0","3.0","3.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","1.0","4.0","10.0","2.0",,"2.0","4.0","4.0","1.0","1.0","0.0","0.0",,"4.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1","2.0","1.0","1.0","2.0",,,,"2.0","4.0","1.0","2.0","1.0","1.0","2.0","9.0","5.0","3.0","4.0","1.0","7.0","5.0","6.0","4.0","4.0","3.0","3.0","3.0","7.0","3.0","5.0","3.0","3.0","7.0","1.0","1.0","1.0","7.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","7.0","7.0","1.0","2.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","5.0","2.0","2.0","2.0","2.0","5.0","10.0","1.0","10.0","5.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","1","0.0",,"0.0",,,,"1.0","1.0","1.0","1.0","1","8","8","1","2","1","1","1","1.0","3.0",,"1.0","2.0","2.0","2.0",,,"1.0","3.0","2.0","1.0","2.0","2.0",,,,,,"4.0","4.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","12.0","29","1.0","6.0","99.0",,"1","1.0","1.0","3.0","1.0","1.0","1.0","1.0","7.0","1.0","1","1","1","1","1","1","1","0","1","1","1","9.0","1.0","2.0","5.0","2.0",,"3.0","1",,"35","1501","150143"
"101","11","101","1103","301","7","1","1","1800","58.0","30101800","1800","1","1","1","2406","1","58.0","5.0","4.0","3.0","20.0","15","0.0","15.0","1","1.0","2.0","3","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","1.0","1.0","1.0","1.0","1.0","4.0","3.0","2.0","4.0","4.0","4.0","2.0","3.0","5.0","2.0","3.0","2.0","4.0","2.0","2.0","2.0","0.0",,,"3.0",,"2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1","2.0","1.0","2.0","1.0","2.0","1.0",,"1.0","3.0","1.0","3.0","2.0","3.0","2.0","9.0","3.0","4.0","4.0","5.0","5.0","5.0","6.0","7.0","2.0","4.0","4.0","5.0","6.0","4.0","4.0","4.0","2.0","6.0","5.0","5.0","5.0","5.0","2.0","2.0","1.0","4.0","3.0","2.0","4.0","6.0","6.0","5.0","2.0","3.0","4.0","6.0","4.0","3.0","3.0","2.0","2.0","4.0","2.0","2.0","1.0","2.0","1.0","5.0","5.0","5.0","6.0","6.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,,"0.0","0.0","0.0","0.0","1.0","1","1","1","1","1","1","8","1","1.0","2.0",,"3.0","2.0","2.0","1.0",,"2.0","1.0","4.0","2.0","1.0","2.0","1.0","2.0","3.0","4.0","2.0",,"4.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","11.0","45","1.0","8.0","99.0",,"3","2.0","3.0","2.0","2.0","2.0","2.0","1.0","7.0","1.0","1","1","1","1","1","1","1","0","1","1","1","2.0","1.0","1.0","5.0","2.0",,"3.0","1",,"30","701","70101"
"102","11","102","1103","301","7","1","1","1800","58.0","30101800","1800","1","1","1","2406","2","5.0","5.0","6.0","6.0",,"0","0.0",,"1","1.0","3.0","4","4.0","3.0","4.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"3.0","1.0","2.0","2.0","4.0","4.0","3.0","3.0","6.0","2.0","2.0","2.0","3.0",,"1.0","2.0","1.0","1.0",,"3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2","2.0","1.0","2.0","1.0","7.0","1.0",,"2.0","3.0","2.0","4.0","1.0","3.0","3.0","3.0","1.0","3.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","1.0",,"1.0","1.0","1.0","2.0","2.0","3.0","4.0","3.0","3.0",,"4.0","2.0","2.0","3.0","2.0","4.0","2.0","3.0","1.0","7.0","3.0","3.0","3.0","8.0","4.0","6.0","4.0","2.0","2.0","2.0","6.0","1.0","2.0","1.0",,"5.0","9.0","7.0","4.0","4.0","4.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1","1.0",,"0.0",,"0.0","1.0","0.0","0.0","0.0","2.0","1","8","1","1","8","1","1","1","1.0",,,"1.0","1.0","2.0","2.0",,"1.0","1.0","2.0","3.0","1.0","2.0","2.0",,,,,,"3.0","3.0","4.0","3.0","3.0","3.0","1.0","1.0","1.0","1.0","11.0","30","2.0","5.0","99.0",,"3","1.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0","2.0","1","0","0","0","0","0","0","0","1","1","0","4.0","1.0","4.0","1.0","2.0",,"1.0","2","3.0","35","701","70101"
"103","11","103","1103","301","7","1","1","1800","57.0","30101800","1800","1","1","1","2406","2","1.0","5.0","5.0","4.0",,"0","0.0",,"1","1.0","3.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0",,"2.0","2.0","2.0","3.0","3.0","2.0","1.0","0.0",,,"3.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2","1.0","2.0","2.0","2.0",,,,"1.0","3.0","2.0","3.0","2.0","2.0","9.0","9.0","2.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","2.0","6.0","4.0","2.0","1.0","1.0","2.0","1.0","2.0","6.0","5.0","5.0","2.0","3.0","2.0","2.0","4.0","3.0","3.0","2.0","3.0","2.0","5.0","1.0","3.0","3.0","10.0","4.0","6.0","1.0","1.0","1.0","1.0","6.0","2.0","3.0","1.0","5.0","5.0","1.0","4.0","3.0","5.0","1.0","2.0","1.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,"0.0","0.0","0.0","0.0","0.0","1.0","1","8","1","1","8","1","1","1","1.0","6.0",,"3.0","2.0","1.0","1.0",,"1.0","1.0","6.0","3.0","1.0","2.0","2.0",,,,,,"3.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","11.0","37","2.0","4.0","99.0",,"3","2.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0","2.0","1","0","0","0","0","0","0","0","1","1","0","4.0","1.0","4.0","1.0","2.0",,"3.0","1",,"32","701","70101"
"104","11","104","1103","301","7","1","1","1800","54.0","30101800","1800","1","1","1","2406","1","3.0",,"6.0","3.0","3.0","0","0.0",,"3","1.0","2.0","3","4.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"2.0","4.0","4.0","4.0","4.0","4.0","2.0",,"6.0","2.0","4.0","2.0",,,"1.0","2.0","0.0",,,"4.0","0.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2","2.0","1.0","2.0","2.0",,,,"2.0","3.0","2.0","4.0","2.0","2.0","2.0","9.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","5.0","2.0","3.0","4.0","4.0","5.0","2.0","3.0","3.0","4.0","5.0","6.0","6.0","5.0","5.0","3.0","3.0","2.0","2.0","2.0","3.0","4.0","4.0","6.0","6.0","3.0","4.0","7.0","8.0","3.0","1.0","3.0","3.0","2.0","2.0","6.0","4.0","2.0","5.0","7.0","6.0","6.0","5.0","5.0","5.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,,,,,"0.0","0.0","0.0","2.0","1","1","1","1","1","1","2","1","1.0","1.0",,"1.0","2.0","1.0","1.0",,"2.0","1.0","0.0","2.0","1.0","3.0","2.0",,,,,,"2.0","4.0","2.0","3.0","4.0","2.0","2.0","2.0","1.0","2.0","11.0","20","1.0","6.0","99.0",,"4","2.0","2.0","1.0","0.0","2.0","2.0","1.0","7.0","1.0","1","1","1","1","1","1","0","0","1","1","1","12.0",,,,,,"3.0","2","1.0","30","701","70101"
"105","11","105","1103","301","7","1","1","1800","56.0","30101800","1800","1","1","1","2406","1","6.0","5.0","6.0","5.0","3.0","80","0.0","3.0","4","1.0","1.0","1","3.0","3.0","3.0","1.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","3.0","4.0","4.0","4.0","4.0","3.0","3.0","5.0","2.0","3.0","2.0","2.0","2.0","1.0","2.0","0.0","2.0",,"2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2","1.0","2.0","2.0","2.0",,,,"2.0","2.0","1.0","3.0","2.0","1.0","9.0","9.0","3.0","1.0","2.0","2.0","2.0","1.0","4.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","3.0","2.0","3.0","7.0","3.0","3.0","3.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","7.0","6.0","4.0","3.0","3.0","10.0","10.0","6.0","1.0","1.0","1.0","1.0","1.0","2.0","3.0","1.0","5.0","1.0","9.0","9.0","7.0","6.0","10.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,"0.0","0.0","0.0","0.0","0.0","2.0","1","1","2","1","1","1","8","1","1.0","2.0",,"3.0","2.0","1.0","1.0",,"1.0","1.0",,"2.0","1.0","2.0","2.0",,,,,,"1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","18.0","50","1.0","8.0","99.0",,"4","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","1","1","1","1","1","0","1","0","1","1","1","1.0","1.0","2.0","3.0","2.0",,"2.0","2","3.0","31","701","70101"
"106","11","106","1103","301","7","1","6","5600","30.0","30105600","5600","1","1","1","2406","1","1.0","19.0","6.0","4.0","3.0","0","0.0",,"1","1.0","2.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","3.0","1.0","1.0","1.0","1.0","2.0","4.0","2.0","4.0","4.0","4.0","4.0","1.0","3.0",,"2.0","3.0","2.0","3.0","2.0","2.0","2.0","0.0","1.0",,"4.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2","2.0","2.0","1.0","2.0",,,,"1.0","3.0","1.0",,"2.0","3.0","1.0","9.0","2.0","5.0","2.0","4.0","7.0","2.0","2.0","7.0","3.0","3.0","2.0","2.0","7.0","2.0","2.0","2.0","2.0","7.0","4.0","6.0","4.0","3.0","2.0","4.0","4.0","4.0","4.0","2.0","3.0","6.0","7.0","2.0","2.0","1.0","10.0","10.0","10.0","2.0","2.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","5.0","1.0","2.0","2.0","4.0","2.0","1.0","2.0","1.0","0","0.0","0.0","0.0",,"0.0","0.0","0.0","1.0","1.0","1.0","1","8","1","1","8","1","1","1","1.0","2.0",,"3.0","2.0","2.0","1.0",,"1.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","3.0","2.0","1.0","1.0","6.0","1.0","2.0","2.0","2.0","2.0","11.0","45","1.0","5.0","99.0",,"4","1.0","2.0","2.0","3.0","2.0","1.0","1.0","2.0","2.0","1","1","1","1","1","0","0","0","0","1","0","10.0","1.0","3.0","4.0","1.0",,"1.0","1",,"39","701","70106"
"107","11","107","1103","301","7","1","6","5600","27.0","30105600","5600","1","1","1","2406","2","3.0","19.0","2.0","3.0","17.0","0","0.0",,"4","1.0","2.0","4","5.0","2.0","3.0","1.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","1.0","2.0","3.0","5.0","2.0","4.0","2.0","4.0",,"1.0","2.0","0.0","1.0",,"3.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","2","2.0","1.0","1.0","2.0",,,,"1.0","4.0","1.0","4.0","2.0","3.0","9.0","9.0","1.0","1.0","1.0","3.0","3.0","1.0","1.0","4.0","2.0","2.0","2.0","4.0","7.0","3.0","3.0","2.0","3.0","7.0","5.0","6.0","3.0","5.0","1.0","3.0","2.0","2.0","4.0","1.0","3.0","2.0","6.0","3.0","3.0","3.0","7.0","9.0","6.0","4.0","4.0","3.0","3.0","8.0","1.0","1.0","1.0","1.0","6.0","8.0","8.0","4.0","7.0","9.0","1.0","2.0","3.0","2.0","1.0","2.0","1.0","0","0.0",,,,,,"0.0","1.0","1.0","2.0","1","2","2","1","8","1","1","2","2.0",,"6.0",,"1.0","2.0","2.0",,,"2.0",,"3.0","2.0",,"1.0","1.0","2.0","1.0","3.0","2.0","3.0","4.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","11.0","18","1.0","3.0","99.0",,"4","1.0","4.0","1.0","0.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","0","0","0","0","0","11.0","2.0",,,,"24.0","3.0","1",,"31","701","70106"
"108","11","108","1103","301","7","1","6","5600","25.0","30105600","5600","1","1","1","2406","2","3.0","14.0","6.0","4.0","26.0","0","0.0",,"1","1.0","3.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","1.0","1.0","1.0","1.0","4.0","3.0","3.0","4.0","4.0","4.0","2.0","3.0","10.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","0.0","3.0","1.0","4.0","3.0","2.0","2.0","1.0",,"2.0","1.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","3.0","1.0","1.0","1.0","4.0","2.0","2.0","5.0","7.0","3.0","5.0","6.0","7.0","7.0","7.0","6.0","6.0","7.0","5.0","7.0","6.0","6.0","6.0","7.0","7.0","7.0","5.0","6.0","7.0","5.0","6.0","5.0","4.0","5.0","3.0","3.0","7.0","7.0","1.0","1.0","2.0","9.0","10.0","8.0","1.0","1.0","1.0","1.0","2.0","5.0","1.0","1.0","1.0","1.0","1.0","10.0","1.0","10.0","10.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","0","0.0",,"0.0","0.0","0.0","0.0","0.0",,"0.0","2.0","2","8","1","1","8","1","8","1","1.0","2.0",,"3.0","2.0","1.0","2.0",,"1.0","1.0","2.0","4.0","1.0","2.0","2.0",,,,,,"3.0","2.0","1.0","1.0","1.0","6.0","2.0","2.0","2.0","2.0","13.0","39","1.0","5.0","99.0",,"4","1.0","2.0","5.0","4.0","1.0","3.0","1.0","7.0","1.0","1","1","0","1","0","0","0","0","0","0","0","4.0","1.0","4.0","1.0","2.0",,"3.0","1",,"35","701","70106"
"109","11","109","1103","301","15","1","3","2301","35.0","30102301","2301","1","1","1","2506","1","3.0","5.0",,"99.0",,"0","0.0",,"3","2.0","3.0","4","4.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","1.0","2.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","88.0","2.0","2.0","2.0","3.0","1.0","2.0","1.0","0.0","1.0",,"4.0",,"1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2","2.0","2.0","2.0","2.0",,,,"2.0","3.0","2.0","1.0","2.0","1.0","2.0","9.0",,"1.0","3.0","3.0","4.0","5.0","1.0","5.0","1.0","3.0","2.0","5.0","7.0","1.0","1.0","1.0","3.0","7.0","6.0","7.0","4.0","1.0","2.0","3.0","2.0","3.0","3.0","2.0","3.0","4.0","6.0","1.0","2.0","2.0","8.0","7.0","7.0","5.0","1.0","3.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","5.0","4.0","2.0","1.0","1.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,"0.0",,"0.0","0.0","0.0","1.0","1","8","1","1","8","1","1","1","1.0","1.0",,"2.0","2.0","2.0","2.0",,,"1.0",,"2.0","1.0","1.0","2.0",,,,,,"4.0","4.0","1.0","1.0","1.0","1.0",,"2.0","2.0","2.0","8.0","46","1.0",,"5.0","2.0","3","2.0","2.0","3.0","1.0","2.0","2.0","1.0","7.0","2.0","1","1","1","1","1","0","0","0","1","1","0","9.0","1.0","4.0",,"2.0",,"3.0","1",,"40","1501","150103"
"110","11","110","1103","301","15","1","3","2301","35.0","30102301","2301","1","1","1","2506","2","5.0","5.0","6.0","8.0","3.0","17","0.0","17.0","3","1.0","3.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","1.0","1.0","2.0","2.0","1.0","4.0","2.0","4.0","4.0","4.0","4.0","2.0","2.0","9.0","2.0","2.0","2.0","3.0","4.0","1.0","2.0",,"1.0",,"3.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2","2.0","2.0","1.0","1.0","1.0","2.0","4.0","2.0","3.0","1.0","4.0","2.0","1.0","3.0","9.0","3.0","7.0","4.0","4.0","5.0","3.0","6.0","6.0","4.0","4.0","5.0","5.0","6.0","3.0","3.0","5.0","6.0","7.0","7.0","7.0","7.0","6.0","5.0","5.0","3.0","4.0","3.0","3.0","4.0","6.0","6.0","2.0","2.0","2.0","9.0","9.0","9.0","2.0","2.0","1.0","1.0","7.0","4.0","3.0","3.0","3.0","3.0","3.0","8.0","9.0","9.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","0","0.0",,"0.0",,"0.0","0.0","0.0","1.0","0.0","1.0","8","8","2","1","8","1","1","1","1.0","1.0",,"3.0","2.0","2.0","2.0",,,"1.0","0.0",,"1.0","1.0","2.0",,,,,,"2.0","4.0","2.0","1.0","1.0","2.0",,"2.0","2.0","2.0","14.0","47","1.0","4.0","99.0",,"3","2.0","2.0","2.0","4.0","2.0","2.0","1.0","2.0","2.0","1","1","0","0","0","0","0","0","1","1","0","11.0","1.0","2.0","4.0","1.0",,"3.0","1",,"40","1501","150103"
