"pais","mov1","td1","td2","td3","td4","td5","inf5a","colconf","colconfotr","q2d","q2m","q2y","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","ocup1b1","ocup1b2","ocup1anc","depnac","munnac","areanac","colorr","sexi","colori","result","intid","ti","ti3","imp1a","imp1b","imp2","imp2a","edpadre","q12ed","q15a","q15b","annotations","q3c","wt","weight1500","odd","muni10"
"8","999999","3","2","1","1","6","2","9","3","2","11","1979","101","3","1","3","1","2","16","16","2","2","1","1","0","0","2","3","3","1","1","2","801","1","1","1","1","888888","1","1","1","1","2","1","1","0","1","1","1","1","1","1","3","2","1","41","41001","1","5","2","3","70","5","13550000000.0","6059.0","1","6","1","999999","8","2","1","3","888888","1","1","0.9920635","0","999999"
"8","3","2","3","4","4","1","2","3","888888","16","10","1957","101","5","2","3","1","2","13","13","2","2","2","2","999999","999999","4","999999","1","1","0","2","801","1","1","1","1","110","1","1","1","1","1","1","1","0","1","1","1","1","0","1","3","2","5","11","11001","1","5","1","1","70","53","13550000000.0","3756.0","1","7","1","999999","4","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","5","7","1","7","3","9","68","22","8","1990","101","5","2","3","4","999999","16","999999","2","1","1","2","0","0","1","999999","4","0","999999","1","801","1","1","1","1","888888","1","1","1","1","2","1","0","0","1","1","1","1","1","1","3","2","5","11","11001","1","3","2","5","70","51","13550000000.0","3808.0","1","7","1","999999","8","999999","1","3","888888","1","1","0.9920635","0","1"
"8","2","7","1","1","1","1","3","6","888888","888888","6","1974","101","3","3","3","1","2","16","12","2","2","2","1","999999","999999","5","999999","4","1","1","1","801","1","2","1","1","888888","1","1","1","1","1","1","1","0","1","1","1","1","1","1","3","2","7","11","11001","1","4","2","5","70","51","13550000000.0","6001.0","3","6","2","999999","3","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","6","4","3","2","1","2","4","888888","16","7","1965","101","3","1","3","1","2","15","11","2","2","2","1","0","0","2","2","3","1","0","1","801","1","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","1","1","4","25","25599","2","4","2","1","70","53","13550000000.0","3905.0","2","6","3","3","4","999999","2","3","888888","1","1","0.9920635","0","999999"
"8","2","7","6","2","2","6","3","5","888888","15","9","1986","101","3","2","3","1","2","16","14","2","1","1","1","999999","999999","1","999999","3","0","999999","2","801","1","1","1","1","20","1","1","1","1","1","1","1","0","1","1","1","1","1","1","3","2","1","11","11001","1","3","2","4","70","19","13550000000.0","3035.0","4","6","1","999999","8","999999","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","5","6","5","4","2","2","6","888888","11","8","1961","101","3","1","3","1","4","16","16","2","2","1","1","0","0","5","999999","1","1","0","2","801","1","1","1","1","106","1","1","1","1","2","1","1","0","1","1","1","1","1","1","3","2","4","25","25599","1","5","2","1","70","53","13550000000.0","3656.0","5","4","1","999999","2","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","3","3","1","1","3","2","3","888888","28","6","1947","507","1","1","2","6","999999","16","16","2","2","1","1","999999","999999","5","999999","4","5","0","1","801","5","1","1","1","47","1","1","1","1","0","1","1","0","1","1","1","0","1","1","4","2","10","41","41020","1","5","2","3","70","5","13550000000.0","4234.0","1","5","1","999999","2","999999","1","6","888888","5","1","0.9920635","1","999999"
"8","999999","6","2","1","1","3","3","6","888888","23","5","1971","101","2","1","3","1","2","14","12","2","1","3","1","0","0","5","999999","4","1","1","2","801","1","1","1","1","19","1","1","1","1","0","1","1","0","1","1","1","1","0","1","1","1","5","73","73001","1","5","2","1","70","53","13550000000.0","5112.0","4","7","2","999999","8","1","1","1","888888","1","1","0.9920635","0","999999"
"8","3","5","1","1","1","7","2","9","10","21","3","1991","403","5","3","3","4","999999","15","999999","1","1","1","2","999999","999999","1","999999","4","0","999999","2","801","1","1","1","1","10","1","1","1","1","0","1","1","0","1","1","1","1","1","1","3","1","7","11","11001","1","4","2","2","70","39","13550000000.0","2858.0","4","7","2","999999","7","999999","1","3","888888","4","1","0.9920635","1","999999"
"8","999999","7","1","1","2","1","2","4","888888","29","7","1977","403","5","3","2","1","2","16","14","1","1","1","1","0","0","2","2","2","0","999999","2","801","1","1","1","1","150","1","1","1","1","1","1","1","0","1","1","1","1","1","1","3","2","1","11","11001","1","4","2","2","70","39","13550000000.0","5213.0","1","2","2","999999","8","999999","1","3","888888","4","1","0.9920635","0","999999"
"8","1","3","1","5","4","1","2","6","888888","10","5","1988","101","5","2","3","1","2","16","13","2","1","1","1","999999","999999","1","999999","9","0","999999","1","801","1","1","1","1","888888","1","1","1","1","3","1","1","1","1","1","1","1","1","1","3","2","2","11","11001","1","5","2","3","70","5","13550000000.0","6675.0","1","2","2","999999","8","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","2","1","1","1","1","3","9","68","1","7","1972","101","2","2","3","1","4","16","16","2","2","2","3","0","0","5","999999","1","0","999999","2","801","4","4","1","1","888888","1","1","1","1","1","1","1","0","1","1","1","0","1","1","3","2","9","15","15322","1","4","2","5","70","51","13550000000.0","3539.0","7","7","1","999999","4","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","2","5","7","1","1","7","2","6","888888","5","11","1931","101","5","2","3","6","999999","16","16","2","2","1","2","999999","999999","6","999999","1","5","0","1","801","4","1","1","1","888888","1","1","1","1","2","1","1","0","1","1","1","1","1","1","3","2","2","11","11001","1","3","2","2","70","39","13550000000.0","2561.0","2","5","2","999999","888888","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","1","1","1","888888","6","888888","6","7","1990","101","3","1","3","4","999999","13","999999","2","2","1","1","0","0","1","999999","1","0","999999","1","801","1","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","1","1","3","2","1","76","76001","1","3","2","3","70","5","13550000000.0","2760.0","1","5","1","999999","8","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","2","4","1","1","1","7","2","1","888888","15","12","1973","603","1","1","3","5","999999","16","999999","2","2","2","1","999999","999999","2","1","3","1","1","1","801","1","1","1","1","114","1","1","1","1","1","1","1","0","1","1","1","1","1","1","2","2","7","11","11001","1","2","2","9","70","34","13550000000.0","2612.0","1","7","2","999999","6","2","1","3","888888","12","1","0.9920635","1","999999"
"8","999999","1","1","1","1","1","888888","6","888888","7","8","1949","101","3","1","2","1","4","16","16","2","2","1","1","0","0","2","3","2","4","0","2","801","1","1","1","1","888888","1","1","1","1","2","1","1","1","1","1","1","1","1","1","3","2","1","11","11001","1","4","2","2","70","39","13550000000.0","3337.0","1","7","2","999999","3","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","2","1","6","1","1","1","888888","6","888888","22","10","1984","101","5","2","3","1","2","16","14","2","1","1","1","999999","999999","2","2","2","0","999999","1","801","1","1","1","1","888888","1","1","1","1","2","1","1","0","1","1","1","1","1","1","3","2","5","11","11001","1","4","2","2","70","39","13550000000.0","3120.0","1","3","2","999999","8","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","1","1","1","1","1","2","3","888888","8","1","1972","101","1","1","3","1","2","13","13","2","2","2","1","0","0","1","999999","3","2","0","1","801","2","1","1","1","888888","1","1","1","1","1","1","1","0","1","1","1","1","1","1","3","2","1","11","11001","1","3","2","3","70","5","13550000000.0","2592.0","4","6","2","999999","8","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","2","7","1","1","1","1","4","3","888888","6","2","1958","101","2","1","3","5","999999","16","999999","2","2","2","1","999999","999999","2","3","4","2","0","1","801","1","1","1","1","888888","1","1","1","1","1","1","1","0","1","1","1","1","1","1","2","2","10","73","73349","1","3","2","5","70","51","13550000000.0","3875.0","1","1","2","999999","4","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","2","4","3","7","2","9","22","5","8","1988","101","3","2","3","1","2","16","12","2","2","2","2","0","0","1","999999","9","0","999999","2","801","1","1","1","1","110","1","1","1","1","3","1","1","1","1","1","1","1","1","1","3","2","1","11","11001","1","4","2","3","70","5","13550000000.0","2831.0","1","7","2","999999","8","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","1","1","1","1","1","1","6","888888","17","6","1979","101","5","3","3","1","2","16","14","2","2","1","1","999999","999999","1","999999","3","0","999999","2","801","1","1","1","1","888888","1","1","1","1","1","1","1","0","1","1","1","1","1","1","3","2","2","11","11001","1","4","2","2","70","39","13550000000.0","2613.0","6","6","2","999999","8","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","3","1","1","5","1","1","888888","3","12","1957","101","3","2","3","1","2","16","16","2","2","1","1","0","0","2","4","4","2","0","1","801","1","1","1","1","163","1","1","1","1","3","1","1","1","1","1","1","1","1","1","3","2","1","17","17001","1","3","2","3","70","5","13550000000.0","3598.0","1","7","1","999999","8","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","5","2","888888","2","2","2","2","9","80","18","8","1942","101","2","1","3","7","999999","3","999999","2","2","4","2","999999","999999","3","999999","4","0","999999","1","801","5","1","1","1","888888","1","1","1","1","0","0","0","1","1","1","0","999999","0","1","4","1","888888","5","5321","1","4","1","5","70","37","13550000000.0","1257.0","1","5","2","999999","888888","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","4","4","5","6","2","9","48","14","10","1991","101","2","2","3","3","999999","2","999999","2","2","3","2","0","0","1","999999","4","0","999999","2","801","1","1","1","2","888888","1","1","1","1","0","0","0","0","1","1","0","999999","1","1","2","1","11","5","5045","1","5","1","5","70","37","13550000000.0","1077.0","5","4","1","999999","0","999999","2","5","888888","1","1","0.9920635","0","999999"
"8","4","2","2","3","3","7","1","6","888888","24","1","1981","403","3","2","3","1","4","7","7","2","2","2","1","999999","999999","3","999999","6","3","3","2","801","4","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","0","1","1","10","5","5234","2","5","1","5","70","37","13550000000.0","2589.0","4","6","2","999999","1","1","2","3","888888","4","1","0.9920635","1","0"
"8","999999","7","6","5","3","6","1","6","888888","31","1","1964","101","3","2","3","5","999999","8","999999","2","2","3","3","1","1","2","1","6","3","0","1","801","5","1","888888","1","888888","1","1","1","0","0","1","1","0","1","1","0","999999","0","1","4","1","14","5","5001","1","6","2","5","70","57","13550000000.0","3240.0","3","3","2","999999","3","999999","1","1","888888","1","1","0.9920635","0","999999"
"8","5","4","7","7","3","7","2","2","888888","6","8","1985","101","3","1","3","3","999999","8","999999","2","2","3","2","999999","999999","3","999999","4","2","2","1","801","5","1","2","1","888888","1","1","1","0","0","0","1","0","1","1","0","999999","0","1","2","2","7","5","5001","1","4","2","5","70","57","13550000000.0","12173.0","2","5","1","999999","888888","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","5","5","5","1","2","888888","888888","6","1","1974","403","5","3","2","1","2","5","5","2","2","3","2","0","0","5","999999","5","4","2","2","801","3","1","1","1","888888","1","1","1","1","0","1","0","0","0","1","1","1","0","0","1","1","10","5","5425","2","5","2","5","70","57","13550000000.0","3130.0","2","7","2","999999","1","1","888888","3","888888","4","1","0.9920635","0","999999"
"8","888888","7","888888","888888","5","6","1","1","888888","17","2","1970","101","2","1","3","1","4","11","6","2","2","2","1","999999","999999","3","999999","4","3","1","888888","801","5","1","888888","1","888888","1","1","1","1","0","1","0","1","1","1","1","0","1","1","3","2","11","5","5093","2","5","1","5","70","37","13550000000.0","2771.0","1","7","2","999999","0","2","2","3","888888","1","1","0.9920635","1","999999"
"8","2","7","7","4","4","2","1","9","14","14","1","1990","101","5","2","3","3","999999","4","999999","2","2","3","1","999999","999999","3","999999","3","1","1","4","801","4","3","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","2","2","4","5","5001","1","5","1","5","70","37","13550000000.0","1860.0","1","7","3","2","3","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","4","4","6","5","1","9","70","16","7","1957","101","2","1","3","3","999999","10","999999","2","2","3","2","0","0","1","999999","5","0","999999","1","801","5","1","1","1","888888","1","1","1","0","0","1","0","0","1","1","0","999999","0","1","2","2","10","5","5887","2","5","1","5","70","57","13550000000.0","1754.0","7","1","1","999999","1","999999","2","3","888888","1","1","0.9920635","0","999999"
"8","3","5","2","7","4","7","1","6","888888","17","10","1992","509","1","1","1","1","1","11","2","2","1","2","2","999999","999999","1","999999","6","0","999999","2","801","2","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","3","2","4","73","73555","1","6","1","5","70","57","13550000000.0","2565.0","4","7","2","999999","1","999999","1","3","888888","5","1","0.9920635","1","999999"
"8","999999","7","5","3","2","7","1","6","888888","15","4","1978","509","2","1","2","1","4","7","7","2","2","2","3","0","0","3","999999","6","2","1","2","801","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","1","1","10","5","5887","1","5","1","5","70","57","13550000000.0","1389.0","1","7","1","999999","1","2","2","3","888888","5","1","0.9920635","0","999999"
"8","4","4","1","7","7","6","1","4","888888","2","2","1994","101","5","1","3","3","999999","6","999999","2","2","2","1","999999","999999","1","999999","5","0","999999","2","801","4","1","1","888888","888888","1","1","0","1","0","1","1","0","1","1","0","999999","0","1","3","2","7","5","5001","1","5","2","5","70","21","13550000000.0","2767.0","1","6","2","999999","888888","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","3","1","1","4","1","6","888888","27","4","1969","101","2","1","3","3","999999","2","999999","2","2","4","3","1","1","1","999999","1","3","0","2","801","5","1","1","1","888888","1","1","0","1","0","0","0","1","1","1","0","999999","0","1","2","2","4","5","5642","888888","6","2","5","70","21","13550000000.0","2364.0","5","4","2","999999","888888","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","5","3","1","6","2","5","1","6","888888","26","6","1982","101","5","2","3","1","2","7","7","2","2","3","2","999999","999999","3","999999","3","1","1","2","801","2","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","3","2","7","5","5001","1","3","2","5","70","21","13550000000.0","1833.0","1","5","2","999999","2","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","4","1","1","5","1","6","888888","25","9","1958","101","2","1","3","5","999999","8","999999","2","2","3","1","0","1","6","999999","5","2","2","2","801","5","1","888888","1","888888","1","1","0","1","0","0","0","0","1","1","1","1","0","1","4","1","2","5","5001","1","4","2","8","70","7","13550000000.0","4751.0","1","6","2","999999","888888","2","1","3","888888","1","1","0.9920635","0","999999"
"8","4","5","1","2","2","6","1","6","888888","28","8","1988","101","2","1","2","5","999999","6","999999","2","2","2","1","999999","999999","3","999999","3","1","1","2","801","2","1","1","1","888888","1","1","1","0","0","1","0","0","1","1","1","1","1","1","4","2","3","5","5361","2","4","2","8","70","7","13550000000.0","3800.0","1","7","1","999999","888888","2","2","1","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","6","3","1","1","888888","888888","7","10","1974","101","3","1","3","1","4","6","6","2","2","3","3","0","0","3","999999","3","1","1","2","801","5","4","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","1","10","5","5887","2","2","2","8","70","7","13550000000.0","4052.0","4","6","1","999999","1","2","2","3","888888","1","1","0.9920635","0","999999"
"8","5","3","2","1","2","4","1","2","888888","14","8","1957","101","2","2","3","5","999999","7","999999","2","2","2","1","999999","999999","5","999999","5","2","0","2","801","5","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","1","1","0","1","4","2","4","5","5001","1","5","2","7","70","7","13550000000.0","3378.0","2","3","1","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","1","3","2","1","1","8","888888","26","7","1988","101","4","2","3","1","4","6","4","2","2","2","1","0","0","1","999999","4","2","2","2","801","3","2","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","3","2","6","5","5001","1","4","2","7","70","7","13550000000.0","3897.0","3","2","1","999999","888888","2","1","1","888888","1","1","0.9920635","0","999999"
"8","4","4","2","1","1","2","1","6","888888","27","9","1974","204","2","1","3","1","2","888888","2","2","2","2","1","999999","999999","1","999999","5","1","1","2","801","5","2","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","2","7","5","5190","1","3","2","7","70","7","13550000000.0","3934.0","1","5","2","999999","1","2","1","3","888888","2","1","0.9920635","1","999999"
"8","999999","5","2","1","1","1","1","6","888888","27","4","1976","101","1","1","3","1","2","9","9","2","2","2","1","0","0","2","5","3","1","1","1","801","4","1","1","1","888888","1","1","1","1","0","0","1","1","1","1","1","1","1","1","3","2","4","5","5001","1","2","2","7","70","7","13550000000.0","1250.0","2","1","2","999999","2","2","1","3","888888","1","1","0.9920635","0","999999"
"8","3","7","1","2","2","1","1","6","888888","6","6","1950","101","1","1","3","1","2","8","8","2","2","2","1","999999","999999","2","5","3","4","0","1","801","5","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","0","1","3","2","1","5","5642","1","2","2","7","70","7","13550000000.0","1340.0","2","2","1","999999","8","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","4","3","2","3","4","1","888888","888888","19","11","1986","101","5","2","3","3","999999","888888","999999","2","2","2","2","0","0","1","999999","4","0","999999","2","801","2","2","1","1","26","1","1","1","1","0","0","0","0","1","1","1","1","0","1","2","2","4","5","5001","1","4","2","7","70","7","13550000000.0","2937.0","1","4","1","999999","1","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","4","6","6","6","3","2","1","6","888888","9","5","1978","101","5","3","3","1","2","888888","888888","2","2","3","3","999999","999999","2","5","4","1","1","2","801","5","2","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","0","1","1","3","2","4","5","5001","1","3","2","5","70","21","13550000000.0","1702.0","4","4","1","999999","888888","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","1","1","3","2","1","888888","888888","24","11","1985","101","4","2","3","1","2","7","7","2","2","2","1","0","0","3","999999","3","1","1","2","801","3","2","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","2","888888","5","5001","1","4","2","5","70","21","13550000000.0","4295000000.0","4","2","1","999999","888888","2","1","1","888888","1","1","0.9920635","0","999999"
"8","5","4","4","1","1","2","1","6","888888","12","7","1947","101","2","1","3","6","999999","8","5","2","2","2","2","999999","999999","2","5","3","0","999999","2","801","5","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","3","2","9","5","5001","1","4","2","5","70","21","13550000000.0","2500.0","888888","888888","1","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","1","1","888888","1","888888","888888","27","12","1947","101","5","2","3","5","999999","888888","999999","2","2","3","2","0","0","1","999999","3","2","0","1","801","5","2","888888","888888","888888","1","1","1","0","0","0","0","0","1","1","0","999999","0","1","3","2","888888","5","5142","888888","3","2","5","70","21","13550000000.0","1200.0","2","4","1","999999","888888","999999","1","5","888888","1","1","0.9920635","0","999999"
"8","3","6","2","1","1","888888","1","6","888888","6","7","1990","204","4","2","3","1","2","12","4","2","2","2","1","999999","999999","1","999999","4","0","999999","2","801","1","2","2","888888","888888","1","1","1","1","0","1","1","1","1","1","1","1","1","1","3","2","4","5","5001","1","4","2","5","70","21","13550000000.0","1897.0","3","4","1","999999","888888","999999","1","1","888888","2","1","0.9920635","1","999999"
"8","999999","7","2","1","1","4","1","6","888888","27","12","1983","101","2","2","3","5","999999","888888","999999","2","2","2","2","0","0","3","999999","4","2","2","2","801","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","4","8","8001","1","5","2","5","70","21","13550000000.0","1059.0","888888","888888","1","999999","0","2","1","3","888888","1","1","0.9920635","0","999999"
"8","5","5","6","1","1","1","1","6","888888","16","11","1962","101","2","1","2","1","4","7","1","2","2","2","2","999999","999999","2","2","1","2","0","2","801","5","2","888888","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","3","1","9","5","5854","1","6","2","7","70","7","13550000000.0","4513.0","1","7","888888","999999","888888","999999","1","1","888888","1","1","0.9920635","1","0"
"8","999999","7","3","1","1","3","2","888888","888888","22","11","1992","101","5","1","3","1","4","11","4","2","2","2","3","0","1","1","999999","5","0","999999","1","801","1","3","888888","888888","888888","1","1","1","1","0","1","0","1","1","1","1","1","0","1","3","2","4","5","5001","1","3","2","5","70","21","13550000000.0","3105.0","888888","888888","2","999999","2","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","6","1","1","7","6","2","6","888888","13","9","1981","101","2","1","3","1","2","13","12","2","2","1","1","999999","999999","1","999999","3","0","999999","2","801","1","2","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","0","0","1","3","2","6","5","5885","2","3","1","5","51","37","13550000000.0","2865.0","7","6","3","2","2","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","2","1","1","4","888888","888888","888888","4","10","1951","101","1","1","3","3","999999","3","999999","2","2","4","3","1","1","2","6","3","0","999999","2","801","5","1","888888","888888","888888","1","1","1","0","0","0","0","0","1","1","0","999999","0","1","2","2","888888","5","5789","1","5","2","5","70","21","13550000000.0","3281.0","2","3","1","999999","888888","999999","1","6","888888","1","1","0.9920635","0","999999"
"8","3","6","3","1","5","2","1","6","888888","13","7","1980","101","5","2","3","6","999999","888888","0","2","2","2","888888","999999","999999","1","999999","4","0","999999","2","801","1","1","1","1","888888","1","1","0","1","0","1","1","1","1","1","1","1","0","1","4","2","888888","5","5001","1","3","2","7","70","7","13550000000.0","6456.0","6","3","1","999999","888888","999999","1","1","888888","1","1","0.9920635","1","0"
"8","999999","5","5","1","1","1","1","6","888888","27","5","1993","204","1","1","3","4","999999","888888","999999","2","2","2","888888","0","0","1","999999","4","0","999999","5","801","1","2","1","1","888888","1","1","1","1","0","0","1","0","1","1","1","1","1","1","3","2","4","5","5001","1","7","2","7","70","7","13550000000.0","4190.0","888888","888888","2","999999","4","999999","1","3","888888","2","1","0.9920635","0","999999"
"8","3","6","2","1","6","4","1","6","888888","888888","12","888888","101","4","2","3","1","1","888888","888888","2","2","2","2","999999","999999","1","999999","7","0","999999","2","801","1","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","0","1","3","1","4","5","5234","2","7","2","7","70","7","13550000000.0","4093.0","1","7","2","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","5","1","1","1","1","6","888888","21","2","1992","101","5","1","2","3","999999","11","999999","2","2","3","2","0","0","1","999999","5","0","999999","2","801","1","2","1","1","888888","1","0","0","1","0","0","0","0","1","1","1","1","1","1","3","2","1","5","5001","1","4","2","5","70","21","13550000000.0","3860.0","4","4","2","999999","2","999999","1","5","888888","1","1","0.9920635","0","999999"
"8","4","5","1","1","1","1","1","1","888888","31","7","1972","888888","888888","4","3","1","4","888888","888888","2","2","2","3","999999","999999","3","999999","4","3","1","1","801","5","1","1","1","888888","1","0","1","1","0","0","0","0","1","1","0","999999","0","1","1","1","11","73","73411","2","2","2","5","70","24","13550000000.0","3127.0","2","7","1","999999","2","2","2","3","888888","888888","1","0.9920635","1","999999"
"8","999999","7","1","1","1","1","1","6","888888","22","4","1989","603","1","1","2","5","999999","7","999999","2","2","4","3","0","0","3","999999","3","1","1","2","801","5","2","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","1","1","3","2","4","5","5001","1","4","2","5","70","21","13550000000.0","2157.0","888888","4","1","999999","2","2","1","3","888888","12","1","0.9920635","0","999999"
"8","4","5","4","4","4","4","1","6","888888","24","6","1969","101","2","1","2","1","2","12","12","2","2","2","2","999999","999999","2","5","5","3","0","2","801","1","1","888888","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","0","1","3","1","5","5","5321","1","5","1","5","70","37","13550000000.0","4639.0","1","1","888888","999999","888888","999999","1","2","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","1","2","6","1","9","15","23","9","1976","101","1","1","3","5","999999","7","999999","2","2","2","1","0","0","2","1","5","3","3","2","801","2","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","4","2","4","5","5001","1","5","1","5","70","37","13550000000.0","2763.0","1","7","1","999999","1","2","1","3","888888","1","1","0.9920635","0","999999"
"8","4","1","1","3","6","1","1","6","888888","3","1","1974","204","3","1","2","1","2","11","11","2","2","3","1","999999","999999","2","5","4","2","2","2","801","2","2","1","1","888888","1","1","1","1","0","1","0","1","1","1","1","1","0","1","3","1","4","5","5001","1","4","1","5","70","37","13550000000.0","3473.0","4","4","1","999999","2","1","1","3","888888","2","1","0.9920635","1","0"
"8","999999","7","7","1","1","1","2","888888","888888","20","9","1988","101","1","2","3","3","999999","12","999999","2","2","2","1","0","0","1","999999","5","0","999999","888888","801","2","2","1","888888","888888","1","1","1","1","1","1","1","1","1","1","1","1","0","0","2","2","888888","5","5001","1","4","2","5","70","21","13550000000.0","4400.0","2","2","1","999999","888888","999999","1","1","888888","1","1","0.9920635","0","999999"
"8","3","7","1","1","1","7","1","888888","888888","10","11","1945","101","1","1","3","1","4","10","3","2","2","3","1","999999","999999","1","999999","4","1","0","1","801","5","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","0","1","3","1","4","5","5001","1","3","2","5","70","21","13550000000.0","3192.0","3","2","1","999999","2","999999","1","2","888888","1","1","0.9920635","1","999999"
"8","999999","4","888888","1","1","7","1","888888","888888","23","3","1967","101","2","1","3","1","4","12","6","2","1","1","2","0","0","1","999999","3","0","999999","2","801","5","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","0","1","1","3","2","4","5","5001","1","6","2","7","70","7","13550000000.0","3880.0","6","6","3","3","4","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","4","4","4","4","4","4","1","1","888888","1","7","1987","1003","5","4","3","1","2","7","7","2","2","3","3","999999","999999","1","999999","8","0","999999","888888","801","1","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","0","1","1","1","4","5","5001","1","4","1","5","70","37","13550000000.0","2671.0","1","7","2","999999","888888","999999","1","1","888888","11","1","0.9920635","1","999999"
"8","999999","7","5","1","4","5","1","2","888888","21","8","1973","101","2","1","2","1","2","11","9","2","2","1","2","0","0","1","999999","7","0","999999","2","801","1","1","1","1","888888","1","1","1","1","1","1","1","1","1","1","1","1","0","1","3","2","4","5","5001","1","7","2","7","70","7","13550000000.0","3634.0","4","4","1","999999","888888","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","7","2","1","1","4","1","6","888888","16","6","1948","402","5","4","3","1","4","12","9","1","2","2","2","999999","999999","4","999999","4","1","0","5","801","5","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","0","999999","1","1","3","1","7","5","5347","2","7","2","5","70","21","13550000000.0","223617.0","7","1","2","999999","1","999999","1","3","888888","4","1","0.9920635","1","999999"
"8","999999","6","3","1","1","6","1","6","888888","14","7","1989","402","2","1","3","1","4","13","8","2","1","2","2","0","0","1","999999","6","0","999999","2","801","1","1","1","1","888888","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","4","5","5001","1","3","2","5","70","21","13550000000.0","3224.0","3","3","1","999999","888888","999999","1","1","888888","4","1","0.9920635","0","0"
"8","5","1","1","1","1","5","1","6","888888","30","12","1983","101","3","3","3","4","999999","10","999999","2","2","1","3","999999","999999","1","999999","4","0","999999","1","801","1","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","0","1","2","2","9","5","5001","1","3","2","7","70","7","13550000000.0","3320.0","1","6","2","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
