"pais","idnum","estratopri","estratosec","upm","prov","municipio","cosdistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","gen15","gen16","a4","soct2","idio2","np1","np2","sgl1","cp2","cp4a","cp4","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","immig2n","immig3n","immig4n","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b13","b18","b20","b20a","b21","b21a","b32","b31a","b47a","n9","n11","n15","mil3","pr3a","pr3c","pr4","m1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","der10","ros7a","ros7b","ros7c","ros7d","ros7e","ros7f","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","exc2","exc6","exc11","exc13","exc14","exc15","exc16","vivcorr1","vivcorr2","dc1","dc10","dc13","coh1","coh2","coh3","coh4","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","exp1","exp1a","exp1b","vb1","vb2","vb3n","cosvp1","cosvp2","vb4new","vb101","vb10","vb11","cosvf1","pol1","camp1","camp2","vb20","clien1n","clien1na","cosele1","cosele2","cosele3","cosele4","cosele5","cosele6","ab1","ab2","ab5","ab6","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","gay1","gay2","gay3","vol207n","vol208n","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q14","q10d","q10e","q11n","q12c","q12bn","q12","q12d","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"6","48ea4418-cc39-4128-8397-4e1a163b53df-5f2e80a317474490516333","601","2","110","601","110","11001","65","1","3","1","04mar2014","1","1","1973","41","1","1","1","58","2","2","1","1","3","2","2","1","4","4","4","4","4","999999","2","1","1","1","3","2","2","2","2","2","999999","999999","999999","2","3","4","1","1","1","1","2","2","4","4","5","5","6","1","5","7","1","2","1","3","2","3","1","4","3","5","6","7","4","5","2","3","4","4","5","7","4","4","5","3","3","2","3","3","2","3","2","3","1","4","2","5","7","5","4","3","10","7","8","1","0","0","999999","0","999999","999999","999999","3","3","1","2","3","2","2","4","3","1","2","1","2","1","1","1","999999","999999","3","1","2","999999","999999","999999","77","999999","2","999999","999999","4","4","3","1","2","2","2","999999","999999","2","999999","1","2","1","2","2","1","4","4","1","1","2","2","2","888888","2","988888","2","1","5","988888","2","2","6","888888","1","1","1","988888","2","988888","999999","1","2","2","4","2","2","4","0","2","3","2","601","3","4","1","2","1","36","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","5","38.483000000000004","2","6","CR14_0406","1"
"6","48ea4418-cc39-4128-8397-4e1a163b53df-5f2e80a317474490516337","601","2","110","601","110","11001","65","1","3","1","04mar2014","1","1","1995","19","1","1","1","13","1","1","2","2","3","2","2","2","4","4","4","3","4","999999","3","2","1","5","3","2","1","2","2","1","1","1","4","2","2","2","1","1","2","3","2","4","5","5","5","5","5","5","5","888888","888888","5","3","5","2","5","4","4","5","7","2","3","5","3","3","2","3","2","4","3","4","2","3","3","3","3","3","3","3","3","2","3","1","7","3","3","6","5","6","4","4","2","5","1","0","0","0","999999","999999","0","999999","1","3","3","3","2","1","2","4","3","1","3","1","1","1","1","0","999999","2","999999","1","2","999999","999999","999999","77","999999","1","603","2","4","0","999999","2","1","2","1","999999","999999","999999","2","1","2","1","2","2","4","1","12","2","1","3","2","2","2","2","888888","3","2","3","2","2","1","9","1","5","3","4","999999","3","888888","999999","2","999999","2","3","2","1","4","1","0","1","1","601","2","4","1","1","1","47","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","3","52.9","2","6","CR14_0407","1"
"6","48f33736-db6a-429e-8b2d-e9432c3fb4f1-aa02606ff9ac2d325111721088","604","2","701","607","701","70101","222","1","3","1","14mar2014","1","1","1992","22","1","1","2","11","3","3","2","2","4","2","2","2","2","2","2","2","2","999999","988888","3","2","4","3","2","2","2","2","2","999999","999999","999999","2","2","3","2","2","2","2","2","2","4","3","4","3","4","3","4","3","3","4","4","4","4","4","4","5","4","4","3","5","5","5","3","3","4","3","3","4","4","4","4","1","2","1","1","2","2","2","2","3","1","1","4","4","4","4","4","5","5","5","5","888888","1","1","999999","999999","999999","1","1","2","3","3","2","2","2","2","1","4","2","999999","988888","2","2","0","0","999999","999999","999999","2","1","604","2","2","999999","999999","2","999999","999999","4","1","3","3","2","2","1","999999","999999","999999","2","3","2","3","2","2","2","4","3","3","6","3","2","3","3","2","2","2","1","4","3","2","2","9","2","4","3","2","3","3","999999","999999","13","12","2","4","2","1","5","2","3","5","2","601","4","2","1","1","1","11","1","1","1","0","0","0","0","0","0","0","0","0","999999","0","1","6","60.0","1","4","CR14_0408","1"
"6","4915992b-285d-419a-a89c-0f4c792223ae-44d097371aac776c5111751459","604","2","701","607","701","70101","221","1","3","1","04apr2014","1","1","1979","35","2","1","888888","5","3","3","2","2","888888","2","2","2","4","4","4","4","4","999999","4","7","2","1","888888","1","1","1","1","2","999999","999999","999999","1","4","4","2","1","1","4","3","1","1","1","6","1","1","1","1","7","7","1","1","1","888888","888888","1","1","1","1","1","1","1","5","4","4","4","5","988888","7","6","1","1","3","1","1","1","1","1","888888","1","2","888888","10","10","10","10","10","10","7","7","1","1","1","1","0","999999","0","0","0","0","3","3","888888","3","1","3","4","4","4","1","1","1","1","1","1","1","999999","999999","999999","1","1","988888","1","2","999999","999999","1","988888","2","4","0","999999","4","2","2","2","999999","999999","1","999999","3","2","1","2","2","4","4","888888","888888","999999","1","3","888888","888888","2","3","4","2","4","3","2","2","11","2","5","3","1","1","1","999999","988888","10","10","2","2","3","3","3","1","1","5","4","603","1","988888","1","1","1","57","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","11","42.0","1","4","CR14_0409","1"
"6","494e78e9-392a-4690-a9fe-2ca3456578db-b1cb09b158d446305162167","602","2","208","602","208","20801","121","1","3","1","08mar2014","1","2","1974","40","1","1","1","3","3","1","2","1","3","2","2","2","4","1","2","4","4","4","2","3","2","2","2","2","1","1","2","2","999999","999999","999999","2","3","4","3","2","2","3","2","5","5","7","7","7","5","888888","1","7","1","4","1","1","6","7","4","1","1","1","1","7","7","4","2","2","1","2","7","7","888888","7","5","3","1","1","1","1","1","1","1","1","2","3","1","1","1","2","888888","888888","888888","888888","888888","3","0","0","0","999999","999999","0","0","3","3","1","1","1","1","4","4","1","1","3","1","888888","988888","1","0","999999","999999","2","1","1","888888","2","2","999999","999999","1","888888","1","888888","2","988888","888888","2","2","1","999999","999999","999999","1","988888","3","3","3","3","1","1","1","1","888888","1","2","888888","3","2","888888","888888","888888","5","888888","2","1","12","2","1","1","5","999999","2","1","999999","5","999999","2","2","2","2","4","0","2","4","1","601","1","1","1","888888","1","57","1","1","1","1","1","1","0","1","1","0","0","1","0","888888","2","4","34.116","1","4","CR14_0410","2"
"6","494e78e9-392a-4690-a9fe-2ca3456578db-b1cb09b158d446305162170","602","2","208","602","208","20801","121","1","3","1","08mar2014","1","1","1955","59","3","1","1","13","3","3","2","2","3","2","2","2","4","4","4","4","4","999999","2","10","1","1","5","2","2","2","1","2","999999","999999","999999","2","3","4","3","2","4","3","2","5","7","7","7","7","4","1","1","7","1","2","7","5","1","7","1","1","1","5","1","1","7","5","3","2","2","3","1","7","1","1","5","3","3","3","2","1","1","1","3","1","2","10","1","1","1","1","1","1","1","10","1","2","0","0","0","999999","999999","0","999999","3","3","1","1","1","1","1","2","1","2","999999","2","2","2","0","0","1","999999","999999","1","1","603","2","2","999999","999999","1","603","1","3","3","3","3","2","2","1","999999","999999","999999","1","1","3","3","3","3","4","4","4","1","4","1","2","2","4","1","3","2","1","5","3","1","2","6","2","1","3","5","999999","2","1","999999","15","999999","2","2","1","3","4","0","3","5","2","601","5","1","1","1","1","57","1","1","1","0","1","0","0","1","1","1","1","1","0","1","2","4","41.75","1","4","CR14_0411","1"
"6","49b97a0b-a467-4ba1-8659-91edd7fe380d-742de078256e23ce51635858","602","3","407","604","407","40702","173","1","3","1","17mar2014","1","2","1995","19","2","1","1","1","3","2","2","2","2","2","2","2","4","1","4","4","4","4","3","888888","1","1","4","1","2","1","2","1","2","3","2","2","3","3","3","3","4","3","3","4","6","5","6","6","5","5","4","1","1","5","5","5","1","4","4","4","3","4","1","4","4","3","2","2","2","2","6","7","6","4","4","3","3","3","1","3","3","1","1","2","988888","10","8","4","6","5","5","7","5","8","10","2","0","0","999999","999999","999999","0","999999","3","3","1","2","2","1","2","3","3","1","3","1","1","2","1","1","999999","999999","3","1","2","999999","999999","999999","5","999999","1","603","1","3","888888","999999","1","2","2","3","1","2","999999","999999","1","2","1","1","2","4","2","1","1","3","1","4","3","3","2","2","2","2","4","3","2","2","10","2","5","2","4","999999","2","1","999999","7","999999","1","2","1","1","7","2","0","2","1","601","1","2","1","888888","1","12","1","1","1","1","1","1","0","1","1","1","0","1","0","1","2","1","33.95","1","4","CR14_0412","2"
"6","49b97a0b-a467-4ba1-8659-91edd7fe380d-742de078256e23ce51635860","602","3","407","604","407","40702","173","1","3","1","15mar2014","1","2","1978","36","2","1","2","59","3","2","2","1","3","2","1","2","3","1","4","4","4","4","2","888888","2","1","4","2","2","1","2","2","999999","999999","999999","1","3","3","2","2","3","3","2","3","6","2","6","6","3","3","3","6","988888","3","5","5","5","6","4","4","4","4","2","2","5","3","3","2","3","3","5","6","7","5","4","3","1","1","1","1","2","1","1","2","2","10","6","5","3","10","10","7","7","7","3","2","0","0","999999","999999","999999","0","999999","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","1","999999","999999","2","1","1","603","2","2","999999","999999","1","603","2","2","77","3","3","2","2","1","999999","999999","999999","1","1","2","1","1","1","1","1","1","2","2","2","2","2","3","2","2","2","2","3","3","2","2","11","2","1","1","5","999999","2","1","999999","15","999999","2","2","3","3","5","1","1","3","2","601","1","1","1","1","1","22","1","1","1","2","1","1","0","1","1","1","1","1","1","1","2","2","32.633","1","4","CR14_0413","2"
"6","49b97a0b-a467-4ba1-8659-91edd7fe380d-742de078256e23ce51635861","602","3","407","604","407","40702","173","1","3","1","15mar2014","1","2","1983","31","1","1","1","59","3","2","2","2","2","2","2","2","4","1","2","4","4","4","1","10","1","3","2","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","3","1","4","5","4","4","6","4","3","4","5","3","4","4","5","3","4","5","5","3","5","2","7","6","3","2","2","2","1","3","6","7","3","4","3","1","1","1","1","1","2","3","2","988888","7","1","1","1","6","3","4","9","9","1","2","0","0","999999","999999","999999","0","0","2","2","1","1","2","1","1","3","2","1","3","888888","2","2","1","0","1","999999","999999","1","2","999999","999999","999999","7","999999","1","603","2","2","3","3","3","2","2","1","999999","999999","999999","2","1","2","1","3","2","1","1","888888","2","4","3","2","2","4","2","888888","3","2","5","2","2","2","6","2","1","1","5","999999","2","1","999999","7","999999","2","2","1","2","8","4","3","8","1","601","4","1","1","888888","1","11","1","0","0","1","1","1","0","1","1","1","1","1","1","0","2","3","40.2","1","4","CR14_0414","2"
"6","49b97a0b-a467-4ba1-8659-91edd7fe380d-742de078256e23ce51635862","602","3","407","604","407","40702","173","1","3","1","17mar2014","1","1","1969","45","2","1","1","11","2","2","2","2","3","2","2","1","4","4","4","4","4","999999","3","5","3","4","4","2","2","2","2","2","999999","999999","999999","2","3","3","3","2","4","3","2","1","7","3","7","7","2","1","1","7","7","7","1","7","7","7","5","5","4","7","1","7","1","3","2","2","2","3","6","7","7","1","5","3","1","1","1","1","1","1","1","2","2","1","1","1","1","10","10","1","1","1","1","2","0","0","999999","0","0","0","999999","2","2","1","2","3","1","1","1","1","2","999999","2","2","2","1","1","999999","1","999999","1","2","999999","999999","999999","77","999999","1","602","2","4","19","1","3","2","2","3","1","77","999999","999999","2","2","1","2","2","4","4","1","1","2","1","2","1","4","2","3","4","2","3","3","1","2","4","3","5","1","1","2","1","999999","1","12","9","2","2","1","2","6","1","3","9","5","601","5","1","1","2","1","32","1","0","1","0","1","1","0","1","1","0","0","1","1","1","2","6","35.033","1","4","CR14_0415","1"
"6","49b97a0b-a467-4ba1-8659-91edd7fe380d-742de078256e23ce51635864","602","3","407","604","407","40702","173","1","3","1","17mar2014","1","1","1985","29","2","1","1","5","2","2","2","2","2","2","1","2","3","1","4","4","4","999999","2","5","1","2","2","2","1","1","1","2","999999","999999","999999","2","2","2","3","3","4","1","2","4","4","4","4","4","4","2","5","3","2","3","3","5","5","4","4","5","4","6","5","5","5","3","2","2","2","1","4","5","4","4","3","3","2","2","1","1","2","2","2","2","1","5","5","1","1","5","7","5","5","1","1","1","0","0","0","0","999999","999999","0","3","2","1","2","3","1","1","1","1","1","2","1","1","2","0","1","999999","2","999999","1","2","999999","999999","999999","1","999999","1","603","2","3","10","3","3","2","2","1","999999","999999","999999","2","1","2","1","2","2","4","4","1","1","2","1","2","2","888888","2","3","4","2","5","3","2","2","6","2","5","1","1","4","2","1","999999","12","4","2","2","1","3","5","0","1","5","5","601","2","1","1","888888","1","52","1","1","1","0","1","1","0","1","1","0","0","1","0","1","2","5","28.0","1","4","CR14_0416","1"
"6","49e4cd49-7560-4f5e-a5c9-444247b8a12b-44d097371aac776c5111751460","604","2","701","607","701","70101","221","1","3","1","04apr2014","1","1","1972","42","1","1","1","1","3","2","2","2","1","1","1","1","3","3","3","2","2","999999","1","10","1","888888","5","2","2","2","2","2","999999","999999","999999","2","4","4","1","1","1","4","3","1","6","6","7","6","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","5","7","1","3","3","3","4","1","6","7","1","7","3","1","1","3","3","1","3","3","1","1","10","1","1","7","1","10","10","10","10","1","2","0","0","999999","999999","999999","999999","999999","2","2","1","3","1","1","4","3","4","1","2","1","888888","1","1","0","999999","999999","999999","1","1","602","1","1","999999","999999","1","602","1","988888","5","1","2","2","2","1","999999","999999","999999","1","2","2","1","3","3","4","4","4","1","3","1","3","2","4","1","2","888888","1","3","3","2","2","18","2","1","3","1","3","2","1","999999","16","16","2","3","3","3","2","0","5","6","4","603","1","988888","1","1","1","51","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","11","43.0","1","4","CR14_0417","1"
"6","49ec2c50-149e-4af6-aa48-b7216aee4356-742de078256e23ce5111731887","605","1","702","607","702","70201","228","2","5","1","17mar2014","1","2","1948","66","2","2","2","4","3","3","2","2","3","2","2","2","988888","4","4","4","4","4","4","7","3","2","3","988888","2","1","1","2","999999","999999","999999","2","2","2","2","2","2","4","2","7","7","7","6","7","6","5","6","5","6","4","3","2","6","7","6","2","3","4","6","7","6","3","2","2","988888","4","7","6","988888","6","5","3","1","1","1","1","1","1","2","2","988888","7","6","5","6","6","5","3","4","6","7","988888","0","0","0","0","0","0","0","3","2","1","2","2","2","1","2","2","2","999999","2","2","2","0","1","999999","999999","999999","1","988888","999999","999999","999999","999999","999999","1","602","1","2","2","1","2","2","2","1","999999","999999","999999","1","2","3","988888","3","3","4","4","4","1","2","1","1","2","1","3","2","1","2","5","5","988888","2","6","0","1","2","5","999999","2","1","999999","888888","999999","2","3","3","1","2","0","4","10","4","601","5","1","1","2","1","50","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","4","40.0","2","6","CR14_0418","2"
"6","4ab421f4-299d-4758-a744-87661fd0c94f-6ab92e983ed185ae5111742856","601","1","103","601","103","10301","26","1","2","1","28mar2014","1","1","1957","57","1","1","1","58","2","2","2","2","2","2","1","2","4","1","4","3","4","999999","2","9","1","5","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","2","1","2","6","7","7","7","6","5","7","7","5","6","7","7","7","7","3","5","2","7","1","6","7","3","2","3","3","888888","1","5","988888","7","7","3","1","1","1","1","1","3","3","1","2","10","1","1","1","7","10","6","6","4","1","2","0","0","999999","999999","999999","999999","999999","3","3","1","1","1","1","4","3","4","2","999999","888888","888888","2","0","0","999999","999999","999999","1","1","602","1","1","999999","999999","1","602","1","2","3","1","2","2","2","1","999999","999999","999999","1","2","3","3","3","3","4","4","4","2","2","1","2","2","4","1","3","4","2","3","3","2","2","11","2","1","1","6","999999","2","1","999999","7","7","2","2","2","2","2","0","4","9","1","601","4","1","1","1","1","888888","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","40.0","1","1","CR14_0419","1"
"6","4abbeaed-f319-4d6e-b7a4-acf8ba82e200-e798337f676d939151616849","603","2","109","601","109","10905","63","2","5","1","04mar2014","1","1","1992","22","2","1","1","4","2","2","2","2","3","2","2","2","4","4","4","4","4","999999","2","888888","1","4","4","2","1","1","1","2","999999","999999","999999","2","2","3","2","2","2","3","3","988888","5","4","1","3","7","6","4","2","2","1","1","6","6","7","6","6","4","888888","1","1","1","3","3","2","2","3","4","988888","988888","988888","2","3","1","1","1","1","2","2","3","2","2","5","7","1","6","10","10","9","10","10","1","2","988888","988888","999999","0","999999","999999","999999","3","3","1","1","1","2","2","3","4","2","999999","888888","2","2","0","0","999999","999999","999999","1","1","602","1","1","999999","999999","1","602","888888","2","2","1","2","2","2","1","999999","999999","999999","1","2","1","1","2","2","1","1","4","1","3","1","3","1","2","1","3","4","2","5","5","2","2","14","888888","6","988888","1","2","2","1","999999","15","15","888888","1","1","1","988888","988888","0","988888","1","601","2","988888","1","1","1","47","1","0","1","0","1","1","0","1","1","1","988888","1","0","1","1","2","46.0","2","4","CR14_0420","1"
"6","4af6a940-4b6a-4162-b35a-cb193a06756f-c4951c9f6f067fa751624252","602","2","305","603","305","30501","147","1","3","1","10mar2014","1","2","1971","43","2","1","1","11","3","3","2","2","3","2","2","2","4","4","2","4","4","4","1","10","1","2","3","2","888888","888888","888888","2","999999","999999","999999","2","2","3","3","3","4","4","1","4","4","4","4","4","4","4","3","6","888888","3","3","4","4","5","4","2","3","888888","4","4","4","3","3","2","3","2","4","4","6","4","4","3","1","1","1","1","2","2","3","2","1","7","2","2","3","3","3","4","3","6","10","2","0","0","999999","999999","999999","0","0","2","2","1","1","1","1","1","4","1","2","999999","2","2","2","0","0","999999","2","999999","1","1","602","1","1","999999","999999","1","602","2","4","1","1","2","2","2","1","999999","999999","999999","1","2","2","1","3","3","4","1","888888","2","2","2","2","3","4","2","2","1","1","3","3","2","2","6","1","1","1","5","999999","2","1","999999","5","999999","2","2","2","2","5","1","1","2","2","601","5","5","1","888888","1","888888","1","1","1","0","1","1","0","1","1","0","0","1","0","1","2","3","32.85","1","3","CR14_0421","2"
"6","4af6a940-4b6a-4162-b35a-cb193a06756f-c4951c9f6f067fa751624253","602","2","305","603","305","30501","147","1","3","1","10mar2014","1","2","1978","36","2","2","1","3","3","3","2","2","2","2","2","2","4","4","4","4","4","4","3","9","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","2","2","3","4","3","2","4","7","4","5","5","3","4","3","7","7","5","4","5","3","5","5","5","2","4","4","3","3","2","2","2","2","3","4","5","7","4","3","3","1","1","1","1","2","1","1","2","2","4","5","4","4","4","6","5","6","6","4","2","0","0","999999","999999","999999","0","999999","2","2","1","1","1","1","3","3","1","2","999999","2","2","2","0","0","999999","999999","2","1","1","602","1","1","999999","999999","1","602","1","2","10","1","2","2","2","1","999999","999999","999999","1","2","2","1","2","2","2","1","1","1","3","1","2","2","3","2","2","3","2","5","2","2","2","11","2","1","1","5","999999","1","999999","1","5","999999","2","2","3","2","2","0","0","2","1","601","3","1","1","888888","1","25","1","1","1","0","1","1","0","1","1","1","0","1","0","1","2","1","34.816","1","3","CR14_0422","2"
"6","4c5f5a9c-8c64-425d-903c-d61a6399f6c9-6ab92e983ed185ae5111742847","604","2","701","607","701","70101","222","1","3","1","14mar2014","1","2","1992","22","2","1","1","3","3","3","2","2","3","2","2","2","4","4","2","4","4","4","3","6","1","2","3","2","2","2","2","2","999999","999999","999999","2","3","3","1","1","1","3","2","988888","7","4","7","7","2","1","1","4","6","3","1","4","1","5","3","4","3","4","2","2","4","5","3","2","3","5","5","4","7","4","4","3","3","3","1","1","2","2","1","2","2","8","1","1","1","3","7","6","6","6","7","2","0","0","0","0","0","1","0","2","2","1","1","1","1","2","3","1","1","2","1","2","2","1","0","999999","999999","999999","1","2","999999","999999","999999","2","999999","1","888888","2","3","2","3","3","2","2","1","999999","999999","999999","888888","888888","2","3","3","3","4","4","1","1","1","2","2","1","4","2","2","2","888888","4","2","1","1","11","2","1","2","5","999999","1","999999","1","4","999999","2","3","2","3","3","2","3","3","1","601","2","1","1","888888","1","88","1","0","1","0","1","1","0","1","1","0","1","1","0","1","1","2","24.0","2","3","CR14_0423","2"
"6","4c764e5f-1d5a-44ef-8b9d-344a619a31f7-dcb0bde091e534a9516181141","601","2","106","601","106","10607","45","1","3","1","27mar2014","1","2","1958","56","1","1","1","13","2","2","2","2","2","2","2","2","4","4","4","4","4","4","1","10","1","4","5","1","888888","888888","1","2","999999","999999","999999","2","2","1","3","3","4","2","1","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","6","7","7","888888","1","7","7","2","2","1","1","1","7","7","7","7","7","3","1","1","1","1","1","1","3","2","1","10","10","1","1","5","5","5","5","5","1","2","0","0","999999","999999","999999","0","0","2","2","1","2","3","1","3","3","1","2","999999","888888","2","2","1","1","999999","999999","1","1","1","602","1","1","999999","999999","1","602","1","1","4","1","2","2","2","1","999999","999999","999999","1","2","2","1","2","2","4","4","4","2","3","2","2","3","4","2","888888","3","888888","3","2","2","2","6","1","1","1","5","999999","2","1","999999","988888","999999","2","988888","2","2","5","0","3","5","1","601","5","2","1","2","1","57","1","1","1","2","1","1","0","1","1","1","1","1","1","0","2","1","24.8","1","3","CR14_0425","2"
"6","4c764e5f-1d5a-44ef-8b9d-344a619a31f7-dcb0bde091e534a9516181142","601","2","106","601","106","10607","45","1","3","1","27mar2014","1","1","1957","57","1","1","1","13","2","2","2","2","5","2","2","2","2","4","4","2","4","999999","1","1","3","1","1","2","2","2","2","2","999999","999999","999999","1","4","3","1","1","4","4","2","3","7","3","7","7","3","2","4","5","888888","2","5","3","5","5","4","4","4","7","1","7","7","3","4","4","3","4","1","7","7","1","4","3","3","3","1","2","2","2","1","3","1","5","1","1","9","9","5","1","1","1","10","2","0","0","999999","0","999999","0","999999","3","3","1","1","1","1","3","2","1","1","3","1","2","2","1","1","999999","1","999999","1","2","999999","999999","999999","77","999999","1","603","2","3","4","3","3","2","2","1","999999","999999","999999","988888","1","2","2","1","2","7","5","14","1","4","1","2","4","4","2","3","4","2","3","2","2","2","11","2","1","3","1","1","2","1","999999","988888","988888","1","2","2","2","2","0","1","13","3","601","5","1","1","1","1","57","1","1","1","1","1","1","0","1","1","0","0","1","0","0","2","1","39.75","1","3","CR14_0426","1"
"6","4c7fe6cd-e59b-4bab-a5bd-0d378f507b14-c4951c9f6f067fa7516102129","601","2","110","601","110","11002","67","1","3","1","01apr2014","1","1","1982","32","2","1","1","5","3","3","2","2","4","2","2","2","4","4","4","4","4","999999","3","988888","2","1","1","2","2","2","2","2","999999","999999","999999","2","4","2","2","2","3","4","3","1","6","6","7","3","1","1","1","1","1","1","1","1","1","1","2","2","2","6","1","1","1","5","4","3","2","5","1","6","988888","1","1","3","1","1","1","1","1","1","1","2","2","10","1","1","10","1","2","1","1","1","1","2","1","1","999999","1","1","1","0","2","2","1","1","1","3","2","3","4","2","999999","1","1","1","0","0","999999","999999","999999","1","2","999999","999999","999999","77","999999","2","999999","999999","3","10","0","1","2","2","3","1","5","999999","999999","3","2","1","1","2","4","1","4","3","3","1","4","3","4","3","2","4","2","5","2","2","2","9","2","4","3","1","4","2","1","999999","988888","988888","2","3","3","1","3","1","1","3","2","601","4","988888","888888","888888","1","88","1","0","1","0","0","0","0","1","1","0","0","1","0","1","1","6","28.0","2","6","CR14_0427","1"
"6","4cd35fdd-4b9f-4fce-9715-093544756830-44d097371aac776c5163753","602","2","208","602","208","20801","121","1","3","1","08mar2014","1","1","1931","83","2","1","1","13","2","2","2","2","3","2","2","2","2","1","4","4","4","999999","2","5","1","1","3","2","2","2","1","2","999999","999999","999999","2","2","2","1","2","4","2","2","3","7","3","7","7","5","1","5","7","1","1","1","4","888888","1","3","5","5","6","4","888888","2","3","2","2","1","2","6","888888","7","1","2","2","1","1","1","1","888888","3","3","888888","1","1","1","1","10","1","888888","1","1","1","1","2","0","0","0","999999","999999","0","999999","3","3","1","3","2","1","4","4","1","2","999999","2","2","2","1","0","999999","999999","3","1","1","602","1","1","999999","999999","2","999999","999999","4","0","999999","4","2","2","3","2","999999","999999","999999","2","2","1","2","2","888888","888888","14","1","1","1","2","2","4","1","3","4","2","5","2","2","1","0","1","1","1","6","999999","2","1","999999","3","3","2","2","1","2","2","0","9","8","2","601","4","1","1","888888","1","888888","1","1","1","0","1","0","0","1","1","0","0","1","0","1","2","4","72.84999999999998","1","5","CR14_0428","1"
"6","4cea8fdc-b9a8-4333-8530-e7aa30d259bf-6ab92e983ed185ae5111742872","605","1","702","607","702","70203","230","2","5","1","20mar2014","1","1","1990","24","1","1","1","11","2","2","2","2","2","2","2","2","4","4","4","4","4","999999","988888","3","3","3","3","2","2","2","2","2","999999","999999","999999","2","2","3","3","3","4","4","3","4","5","4","5","5","6","4","7","5","3","988888","3","4","4","3","3","3","3","7","1","1","3","4","2","2","1","2","6","3","7","4","3","3","3","3","3","3","3","3","3","2","1","10","1","1","1","5","10","5","5","10","9","2","0","0","999999","999999","999999","1","999999","2","2","1","1","1","1","3","3","1","2","999999","2","2","2","0","0","999999","999999","999999","1","1","604","2","2","999999","999999","1","604","2","2","14","4","3","2","2","1","999999","999999","999999","2","1","2","1","3","3","1","1","1","3","2","1","2","3","4","2","1","2","1","5","1","2","2","11","1","1","1","1","1","2","1","999999","14","14","2","1","1","1","2","0","0","4","1","601","1","1","1","1","1","57","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","2","36.0","1","3","CR14_0429","1"
"6","4cf115cc-93e6-45ab-9c76-d456fd86aaab-b1cb09b158d44630516218","601","2","113","601","113","11304","80","1","3","1","04mar2014","1","2","1949","65","1","1","1","5","2","2","1","1","3","2","1","2","2","1","4","2","4","1","1","2","2","2","5","2","2","2","1","2","999999","999999","999999","1","2","1","3","3","2","4","2","5","5","1","1","1","2","1","4","5","5","1","1","2","6","6","1","1","2","7","1","1","5","5","1","2","2","5","7","1","7","7","1","1","1","1","1","1","1","1","1","3","1","5","1","1","10","10","10","1","10","1","10","2","0","0","0","0","999999","0","999999","3","3","1","1","1","1","4","4","1","2","999999","1","2","2","1","1","999999","999999","3","1","1","603","2","2","999999","999999","1","603","1","3","4","888888","2","2","2","1","999999","999999","999999","1","1","1","2","2","2","1","1","1","1","2","1","1","2","2","2","3","4","2","5","1","1","2","6","888888","1","1","1","4","2","2","999999","2","2","2","1","2","2","2","0","0","988888","1","601","5","1","1","888888","1","37","1","1","0","0","1","1","0","1","1","0","0","1","0","1","2","3","159.63","1","4","CR14_0430","2"
