SRNumber,CreatedDate,RequestType,RequestSource,Address,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-870305521,12/30/2017 04:17:00 PM,Bulky Items,Driver Self Report,"7525 N QUAKERTOWN AVE, 91306",QUAKERTOWN,AVE,91306,34.20676248,-118.5700625,"(34.2067624812, -118.570062459)",530,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,290,1462,,4,66
1-870308191,12/30/2017 04:14:00 PM,Bulky Items,Mobile App,"RUSSELL AVE AT SERRANO AVE, 90027",,,90027,34.10418809,-118.3072613,"(34.1041880869, -118.307261264)",593,Central APC,13,Mitch O'Farrell,36,LOS FELIZ NC,HOLLYWOOD,23445,419,881,16,8,3
1-870304111,12/30/2017 04:11:00 PM,Bulky Items,Mobile App,"WESTERN AVE AT 14TH ST, 90019",,,90019,34.04631122,-118.3090719,"(34.0463112201, -118.309071932)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",OLYMPIC,23080,675,897,,12,19
1-870302611,12/30/2017 04:07:00 PM,Bulky Items,Call,"5421 N HARTWICK ST, 90041",HARTWICK,ST,90041,34.14533336,-118.196954,"(34.14533336, -118.196953989)",565,East Los Angeles APC,14,Jose Huizar,40,EAGLE ROCK NC,NORTHEAST,23672,354,1439,,9,60
1-870304831,12/30/2017 04:07:00 PM,Bulky Items,Self Service,"11642 W GLAMIS ST, 91342",GLAMIS,ST,91342,34.27995931,-118.385498,"(34.2799593142, -118.385498006)",502,North Valley APC,7,Monica Rodriguez,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,19,668,,1,9
1-870302901,12/30/2017 04:03:00 PM,Bulky Items,Mobile App,"359 S HIGHLAND AVE, 90036",HIGHLAND,AVE,90036,34.06716469,-118.3387917,"(34.0671646858, -118.338791721)",633,Central APC,5,Paul Koretz,119,GREATER WILSHIRE NC,WILSHIRE,23667,577,1228,,6,86
1-870302141,12/30/2017 04:01:00 PM,Bulky Items,Call,"589 W 12TH ST, 90731",12TH,ST,90731,33.73316089,-118.2899859,"(33.7331608879, -118.289985871)",824,Harbor APC,15,Joe Buscaino,95,CENTRAL SAN PEDRO NC,HARBOR,3342,977,1206,,15,36
1-870294259,12/30/2017 03:58:00 PM,Bulky Items,Mobile App,"1650 N ECHO PARK AVE, 90026",ECHO PARK,AVE,90026,34.0827547,-118.2543432,"(34.0827546979, -118.254343156)",594,East Los Angeles APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,NORTHEAST,23444,479,621,,8,31
1-870300881,12/30/2017 03:57:00 PM,Bulky Items,Mobile App,"1650 N ECHO PARK AVE, 90026",ECHO PARK,AVE,90026,34.0827547,-118.2543432,"(34.0827546979, -118.254343156)",594,East Los Angeles APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,NORTHEAST,23444,479,621,,8,31
1-870296361,12/30/2017 03:55:00 PM,Bulky Items,Call,"5813 N GOODLAND AVE, 91607",GOODLAND,AVE,91607,34.17616653,-118.4118756,"(34.1761665298, -118.411875614)",562,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,NORTH HOLLYWOOD,8890,200,525,,5,70
1-870296261,12/30/2017 03:54:00 PM,Bulky Items,Call,"4140 N CAMELLIA AVE, 91604",CAMELLIA,AVE,91604,34.14351918,-118.3821693,"(34.1435191757, -118.3821693)",562,South Valley APC,2,Paul Krekorian,27,STUDIO CITY NC,NORTH HOLLYWOOD,8492,347,706,,5,84
1-870293485,12/30/2017 03:53:00 PM,Bulky Items,Mobile App,"5701 N LEMP AVE, 91601",LEMP,AVE,91601,34.17415325,-118.3846367,"(34.1741532483, -118.384636742)",562,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8488,192,813,,5,13
1-870294200,12/30/2017 03:53:00 PM,Bulky Items,Mobile App,"4023 S ALLA ROAD, 90066",ALLA,ROAD,90066,33.99372841,-118.4394701,"(33.9937284145, -118.439470149)",672,West Los Angeles APC,11,Mike Bonin,70,DEL REY NC,PACIFIC,24031,921,1135,10,10,85
1-870296061,12/30/2017 03:53:00 PM,Bulky Items,Call,"1647 S STANLEY AVE, 90019",STANLEY,AVE,90019,34.04574554,-118.3630826,"(34.0457455391, -118.363082568)",633,Central APC,10,Herb J. Wesson Jr.,60,P.I.C.O. NC,WILSHIRE,23080,643,1350,,12,23
1-870293601,12/30/2017 03:52:00 PM,Bulky Items,Call,"9048 N WOODLEY AVE, 91343",WOODLEY,AVE,91343,34.23508362,-118.4848954,"(34.2350836184, -118.484895359)",501,North Valley APC,12,Mitchell Englander,111,NORTH HILLS WEST NC,DEVONSHIRE,18914,121,252,,2,88
1-870293404,12/30/2017 03:51:00 PM,Bulky Items,Mobile App,"4353 E TOLAND WAY, 90041",TOLAND,WAY,90041,34.12194013,-118.2208865,"(34.1219401301, -118.22088651)",594,East Los Angeles APC,1,Gilbert Cedillo,40,EAGLE ROCK NC,NORTHEAST,23672,383,1433,,11,60
1-870288593,12/30/2017 03:51:00 PM,Bulky Items,Mobile App,"752 W 15TH ST, 90731",15TH,ST,90731,33.73072971,-118.2936771,"(33.7307297122, -118.293677134)",824,Harbor APC,15,Joe Buscaino,95,CENTRAL SAN PEDRO NC,HARBOR,3342,976,1207,,15,36
1-870289496,12/30/2017 03:48:00 PM,Bulky Items,Mobile App,"13955 W OXNARD ST, 91401",OXNARD,ST,91401,34.17952306,-118.4372166,"(34.1795230563, -118.43721662)",532,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,VAN NUYS,19729,243,510,,5,70
1-870292011,12/30/2017 03:47:00 PM,Bulky Items,Self Service,"1801 W COURT ST, 90026",COURT,ST,90026,34.06791596,-118.2653506,"(34.067915961, -118.265350557)",634,Central APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,552,930,,8,31
1-870291921,12/30/2017 03:47:00 PM,Bulky Items,Call,"5336 N VELOZ AVE, 91356",VELOZ,AVE,91356,34.16754463,-118.5398782,"(34.1675446277, -118.539878238)",560,South Valley APC,3,Bob Blumenfield,17,TARZANA NC,WEST VALLEY,19339,320,1496,,4,10
1-870289111,12/30/2017 03:45:00 PM,Bulky Items,Self Service,"17831 W ELKWOOD ST, 91335",ELKWOOD,ST,91335,34.2128886,-118.5216896,"(34.2128885992, -118.521689554)",531,South Valley APC,12,Mitchell Englander,15,RESEDA NC,WEST VALLEY,18909,253,1034,,2,12
1-870288940,12/30/2017 03:44:00 PM,Bulky Items,Mobile App,"731 W 13TH ST, 90731",13TH,ST,90731,33.73231963,-118.2931002,"(33.7323196349, -118.293100226)",824,Harbor APC,15,Joe Buscaino,95,CENTRAL SAN PEDRO NC,HARBOR,3342,976,1207,,15,36
1-870286171,12/30/2017 03:41:00 PM,Bulky Items,Self Service,"4140 N CAMELLIA AVE, 91604",CAMELLIA,AVE,91604,34.1436095,-118.3821522,"(34.1436095001, -118.382152247)",562,South Valley APC,2,Paul Krekorian,27,STUDIO CITY NC,NORTH HOLLYWOOD,8492,347,706,,5,84
1-870281604,12/30/2017 03:41:00 PM,Bulky Items,Mobile App,"13855 W OXNARD ST, 91401",OXNARD,ST,91401,34.17952426,-118.43545,"(34.179524258, -118.435449988)",532,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,VAN NUYS,19729,243,510,,5,70
1-870285521,12/30/2017 03:40:00 PM,Bulky Items,Call,"6612 S FIGUEROA ST, 90003",FIGUEROA,ST,90003,33.97936338,-118.2825125,"(33.9793633818, -118.282512456)",674,South Los Angeles APC,8,Marqueece Harris-Dawson,,,77TH STREET,22352,774,992,7,14,
1-870285901,12/30/2017 03:40:00 PM,Bulky Items,Mobile App,"10000 W NATIONAL BLVD, 90034",NATIONAL,BLVD,90034,34.02884947,-118.4034125,"(34.0288494715, -118.403412459)",632,West Los Angeles APC,5,Paul Koretz,115,PALMS NC,PACIFIC,23451,884,1129,9,6,74
1-870282621,12/30/2017 03:39:00 PM,Bulky Items,Call,"17177 W DONMETZ ST, 91344",DONMETZ,ST,91344,34.27390272,-118.5073839,"(34.2739027188, -118.507383948)",501,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,78,382,,2,79
1-870282781,12/30/2017 03:39:00 PM,Bulky Items,Call,"4770 W FERNDALE ST, 90016",FERNDALE,ST,90016,34.02813259,-118.34757,"(34.0281325904, -118.347569999)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,664,924,7,12,17
1-870281751,12/30/2017 03:39:00 PM,Bulky Items,Call,"7640 W SUMMITROSE ST, 91042",SUMMITROSE,ST,91042,34.25947981,-118.2992088,"(34.2594798139, -118.29920875)",503,North Valley APC,7,Monica Rodriguez,10,SUNLAND-TUJUNGA NC,FOOTHILL,3222,1,1270,18,1,7
1-870284941,12/30/2017 03:37:00 PM,Bulky Items,Call,"1603 W 213TH ST, 90501",213TH,ST,90501,33.83556361,-118.3067802,"(33.8355636071, -118.306780227)",763,Harbor APC,15,Joe Buscaino,91,HARBOR GATEWAY SOUTH NC,HARBOR,25715,945,1145,,15,55
1-870281119,12/30/2017 03:37:00 PM,Bulky Items,Mobile App,"18956 W SHERMAN WAY, 91335",SHERMAN,WAY,91335,34.20093337,-118.5461037,"(34.2009333725, -118.546103723)",530,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,265,310,,4,12
1-870282271,12/30/2017 03:37:00 PM,Bulky Items,Call,"2912 S PALM GROVE AVE, 90016",PALM GROVE,AVE,90016,34.02799353,-118.3480004,"(34.0279935258, -118.348000355)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,664,924,7,12,17
1-870284841,12/30/2017 03:36:00 PM,Bulky Items,Call,"3848 W 27TH ST, 90018",27TH,ST,90018,34.03113168,-118.3270725,"(34.0311316758, -118.327072506)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",SOUTHWEST,23079,659,917,7,12,19
1-870281831,12/30/2017 03:35:00 PM,Bulky Items,Call,"2901 S PALM GROVE AVE, 90016",PALM GROVE,AVE,90016,34.02832705,-118.3480769,"(34.0283270519, -118.348076868)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,664,924,7,12,17
1-870280941,12/30/2017 03:34:00 PM,Bulky Items,Call,"2901 S PALM GROVE AVE, 90016",PALM GROVE,AVE,90016,34.02832705,-118.3480769,"(34.0283270519, -118.348076868)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,664,924,7,12,17
1-870279471,12/30/2017 03:34:00 PM,Bulky Items,Call,"6025 N CRANER AVE, 91606",CRANER,AVE,91606,34.18010438,-118.3694969,"(34.1801043757, -118.369496862)",533,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8889,173,487,,5,13
1-870275671,12/30/2017 03:33:00 PM,Bulky Items,Call,"338 E 116TH PL, 90061",116TH,PL,90061,33.92812925,-118.2681885,"(33.9281292541, -118.268188508)",704,South Los Angeles APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,24355,809,1194,7,15,53
1-870279171,12/30/2017 03:32:00 PM,Bulky Items,Call,"19062 W BASSETT ST, 91335",BASSETT,ST,91335,34.19536503,-118.5483579,"(34.1953650328, -118.548357883)",530,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,265,310,,4,12
1-870279041,12/30/2017 03:31:00 PM,Bulky Items,Self Service,"9714 N SEPULVEDA BLVD, 91343",SEPULVEDA,BLVD,91343,34.24704849,-118.4672341,"(34.2470484854, -118.467234111)",501,North Valley APC,7,Monica Rodriguez,112,NORTH HILLS EAST,MISSION,18914,115,639,,1,73
1-870278101,12/30/2017 03:30:00 PM,Bulky Items,Call,"19062 W BASSETT ST, 91335",BASSETT,ST,91335,34.19536503,-118.5483579,"(34.1953650328, -118.548357883)",530,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,265,310,,4,12
1-870271601,12/30/2017 03:28:00 PM,Bulky Items,Call,"21145 W LASSEN ST, 91311",LASSEN,ST,91311,34.25012409,-118.5941654,"(34.2501240906, -118.594165394)",500,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,99,233,,2,43
1-870268691,12/30/2017 03:27:00 PM,Bulky Items,Call,"9131 N BARTEE AVE, 91331",BARTEE,AVE,91331,34.23530507,-118.4168534,"(34.2353050716, -118.41685344)",502,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,128,454,,3,41
1-870274831,12/30/2017 03:26:00 PM,Bulky Items,Call,"10248 N TUJUNGA CANYON BLVD, 91042",TUJUNGA CANYON,BLVD,91042,34.25312026,-118.2909109,"(34.2531202566, -118.290910931)",504,North Valley APC,7,Monica Rodriguez,10,SUNLAND-TUJUNGA NC,FOOTHILL,3222,3,221,18,1,7
1-870268581,12/30/2017 03:25:00 PM,Bulky Items,Call,"5334 N LINDLEY AVE, 91316",LINDLEY,AVE,91316,34.16793628,-118.5271354,"(34.1679362826, -118.527135405)",561,South Valley APC,5,Paul Koretz,18,ENCINO NC,WEST VALLEY,4286,323,955,,6,62
1-870270421,12/30/2017 03:23:00 PM,Bulky Items,Call,"10208 N TUJUNGA CANYON BLVD, 91042",TUJUNGA CANYON,BLVD,91042,34.25180596,-118.2908505,"(34.2518059603, -118.290850545)",504,North Valley APC,7,Monica Rodriguez,10,SUNLAND-TUJUNGA NC,FOOTHILL,3222,3,221,18,1,7
1-870272071,12/30/2017 03:22:00 PM,Bulky Items,Call,"3343 S DURANGO AVE, 90034",DURANGO,AVE,90034,34.03016308,-118.3941031,"(34.0301630799, -118.39410305)",632,West Los Angeles APC,5,Paul Koretz,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,879,1006,,6,95
1-870270971,12/30/2017 03:21:00 PM,Bulky Items,Call,"1637 W 226TH ST, 90501",226TH,ST,90501,33.82143879,-118.3077603,"(33.8214387887, -118.307760324)",793,Harbor APC,15,Joe Buscaino,91,HARBOR GATEWAY SOUTH NC,HARBOR,25715,946,1321,,15,55
1-870266604,12/30/2017 03:19:00 PM,Bulky Items,Mobile App,"2316 S 5TH AVE, 90018",5TH,AVE,90018,34.035542,-118.3223433,"(34.0355419969, -118.322343324)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",SOUTHWEST,23079,659,903,7,12,19
1-870267311,12/30/2017 03:17:00 PM,Bulky Items,Call,"145 W AVENUE 28, 90031",AVENUE 28,,90031,34.07969878,-118.2164055,"(34.0796987788, -118.216405476)",595,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,485,648,,11,1
1-870267581,12/30/2017 03:17:00 PM,Bulky Items,Call,"4706 N VIA COLINA, 90042",COLINA,,90042,34.10024882,-118.183346,"(34.1002488248, -118.183345964)",595,East Los Angeles APC,14,Jose Huizar,42,ARROYO SECO NC,HOLLENBECK,23673,499,603,,9,92
1-870267491,12/30/2017 03:17:00 PM,Bulky Items,Call,"2042 S CORNING ST, 90034",CORNING,ST,90034,34.03965696,-118.3804957,"(34.0396569639, -118.380495661)",632,South Los Angeles APC,10,Herb J. Wesson Jr.,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,876,834,,12,95
1-870266991,12/30/2017 03:15:00 PM,Bulky Items,Call,"11100 W RIVERSIDE DR, 91602",RIVERSIDE,DR,91602,34.15213336,-118.3726898,"(34.152133358, -118.372689782)",563,South Valley APC,4,David Ryu,28,GREATER TOLUCA LAKE NC,NORTH HOLLYWOOD,8489,343,701,,7,5
1-870266011,12/30/2017 03:13:00 PM,Bulky Items,Self Service,"120 N HOBART BLVD, 90004",HOBART,BLVD,90004,34.07437345,-118.3054134,"(34.0743734545, -118.305413366)",633,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22721,586,878,,12,89
1-870258781,12/30/2017 03:11:00 PM,Bulky Items,Call,"1165 E 21ST ST, 90011",21ST,ST,90011,34.0237222,-118.253702,"(34.0237222048, -118.253702034)",674,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,22727,702,969,7,13,6
1-870260136,12/30/2017 03:10:00 PM,Bulky Items,Mobile App,"14259 W CALIFA ST, 91401",CALIFA,ST,91401,34.17766084,-118.4441371,"(34.1776608401, -118.444137117)",562,South Valley APC,4,David Ryu,20,VAN NUYS NC,VAN NUYS,19729,243,948,,7,18
1-870258551,12/30/2017 03:09:00 PM,Bulky Items,Call,"1165 E 21ST ST, 90011",21ST,ST,90011,34.0237222,-118.253702,"(34.0237222048, -118.253702034)",674,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,22727,702,969,7,13,6
1-870262991,12/30/2017 03:08:00 PM,Bulky Items,Self Service,"23033 W MOSBY ST, 91364",MOSBY,ST,91364,34.15353142,-118.6267508,"(34.1535314171, -118.626750754)",559,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19346,310,985,,4,49
1-870264091,12/30/2017 03:08:00 PM,Bulky Items,Call,"14420 W FILMORE ST, 91331",FILMORE,ST,91331,34.25323536,-118.4467801,"(34.2532353581, -118.446780063)",502,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,131,402,,3,41
1-870257756,12/30/2017 03:06:00 PM,Bulky Items,Mobile App,"11556 N LOUISE AVE, 91344",LOUISE,AVE,91344,34.28105858,-118.5107792,"(34.281058575, -118.510779199)",501,North Valley APC,12,Mitchell Englander,4,GRANADA HILLS NORTH NC,DEVONSHIRE,19329,53,1409,,2,78
1-870258351,12/30/2017 03:06:00 PM,Bulky Items,Call,"4257 S MOORE ST, 90066",MOORE,ST,90066,33.99178219,-118.4330835,"(33.9917821884, -118.43308349)",672,West Los Angeles APC,11,Mike Bonin,70,DEL REY NC,PACIFIC,24031,921,1135,10,10,85
1-870256621,12/30/2017 03:04:00 PM,Bulky Items,Self Service,"535 E SANTA CLARA AVE, 90291",SANTA CLARA,AVE,90291,33.99227761,-118.4670419,"(33.9922776067, -118.46704189)",671,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,907,1266,10,10,30
1-870255731,12/30/2017 03:02:00 PM,Bulky Items,Call,"5334 N LINDLEY AVE, 91316",LINDLEY,AVE,91316,34.16793628,-118.5271354,"(34.1679362826, -118.527135405)",561,South Valley APC,5,Paul Koretz,18,ENCINO NC,WEST VALLEY,4286,323,955,,6,62
1-870256431,12/30/2017 03:02:00 PM,Bulky Items,Call,"6079 E DELPHI ST, 90042",DELPHI,ST,90042,34.12422307,-118.1875329,"(34.1242230685, -118.187532894)",595,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,363,572,,9,93
1-870253551,12/30/2017 02:57:00 PM,Bulky Items,Call,"1253 S CRESCENT HEIGHTS BLVD, 90035",CRESCENT HEIGHTS,BLVD,90035,34.05312816,-118.3720209,"(34.0531281621, -118.372020881)",633,Central APC,5,Paul Koretz,60,P.I.C.O. NC,WILSHIRE,23666,642,829,,6,23
1-870254515,12/30/2017 02:56:00 PM,Bulky Items,Mobile App,"15262 W CHATSWORTH ST, 91345",CHATSWORTH,ST,91345,34.26430636,-118.4650175,"(34.2643063648, -118.465017524)",501,North Valley APC,7,Monica Rodriguez,101,MISSION HILLS NC,MISSION,19330,74,398,,1,4
1-870254860,12/30/2017 02:55:00 PM,Bulky Items,Mobile App,"4143 N ST CLAIR AVE, 91604",ST CLAIR,AVE,91604,34.1460692,-118.3999834,"(34.1460692022, -118.399983419)",562,South Valley APC,2,Paul Krekorian,27,STUDIO CITY NC,NORTH HOLLYWOOD,8492,346,1504,,5,84
1-870251721,12/30/2017 02:52:00 PM,Bulky Items,Call,"505 N BUNKER HILL AVE, 90012",BUNKER HILL,AVE,90012,34.06065437,-118.2455452,"(34.0606543714, -118.245545178)",634,Central APC,1,Gilbert Cedillo,46,HISTORIC CULTURAL NC,CENTRAL,22728,538,449,,11,28
1-870249007,12/30/2017 02:50:00 PM,Bulky Items,Mobile App,"6712 W YUCCA ST, 90028",YUCCA,ST,90028,34.10307979,-118.3365264,"(34.1030797853, -118.33652638)",593,Central APC,13,Mitch O'Farrell,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,23446,416,864,,8,82
1-870246711,12/30/2017 02:49:00 PM,Bulky Items,Call,"505 N BUNKER HILL AVE, 90012",BUNKER HILL,AVE,90012,34.06065437,-118.2455452,"(34.0606543714, -118.245545178)",634,Central APC,1,Gilbert Cedillo,46,HISTORIC CULTURAL NC,CENTRAL,22728,538,449,,11,28
1-870251370,12/30/2017 02:48:00 PM,Bulky Items,Mobile App,"17340 W NORDHOFF ST, 91325",NORDHOFF,ST,91325,34.23564489,-118.5130001,"(34.2356448896, -118.513000135)",501,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18514,104,1424,,2,65
1-870250281,12/30/2017 02:43:00 PM,Bulky Items,Self Service,"11628 W MAYFIELD AVE, 90049",MAYFIELD,AVE,90049,34.05260328,-118.4622102,"(34.0526032773, -118.462210151)",631,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,23680,843,762,9,10,
1-870247731,12/30/2017 02:42:00 PM,Bulky Items,Self Service,"13627 W HART ST, 91405",HART,ST,91405,34.19766871,-118.4300384,"(34.1976687057, -118.430038367)",532,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,VAN NUYS,19733,183,491,,5,70
1-870245480,12/30/2017 02:41:00 PM,Bulky Items,Mobile App,"17343 W HARTLAND ST, 91406",HARTLAND,ST,91406,34.1951656,-118.5113355,"(34.1951656041, -118.51133549)",531,South Valley APC,6,Nury Martinez,19,LAKE BALBOA NC,WEST VALLEY,19734,260,1091,,3,61
1-870247311,12/30/2017 02:39:00 PM,Bulky Items,Driver Self Report,"8042 N MASON AVE, 91306",MASON,AVE,91306,34.21616862,-118.5796893,"(34.2161686152, -118.579689304)",530,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,274,431,,4,66
1-870249801,12/30/2017 02:39:00 PM,Bulky Items,Call,"5145 W CLINTON ST, 90004",CLINTON,ST,90004,34.08175611,-118.3152006,"(34.0817561132, -118.315200583)",593,Central APC,4,David Ryu,119,GREATER WILSHIRE NC,OLYMPIC,22721,449,891,,7,86
1-870247276,12/30/2017 02:39:00 PM,Bulky Items,Mobile App,"10745 W HORTENSE ST, 91602",HORTENSE,ST,91602,34.15486058,-118.3651199,"(34.1548605783, -118.365119852)",563,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8489,213,474,,5,13
1-870245501,12/30/2017 02:37:00 PM,Bulky Items,Driver Self Report,"20445 CANTARA ST, 91306",CANTARA,ST,91306,34.21924312,-118.5774716,"(34.2192431236, -118.57747158)",530,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,274,431,,4,66
1-870245841,12/30/2017 02:35:00 PM,Bulky Items,Call,"1505 W 28TH ST, 90007",28TH,ST,90007,34.02968167,-118.294812,"(34.0296816652, -118.294811977)",634,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,22724,683,651,7,14,32
1-870244961,12/30/2017 02:33:00 PM,Bulky Items,Driver Self Report,"20384 W SCHOENBORN ST, 91306",SCHOENBORN,ST,91306,34.22091415,-118.577535,"(34.2209141539, -118.577535027)",530,North Valley APC,3,Bob Blumenfield,14,WINNETKA NC,DEVONSHIRE,4282,103,372,,4,66
1-870244271,12/30/2017 02:33:00 PM,Bulky Items,Call,"9957 N STONEHURST AVE, 91352",STONEHURST,AVE,91352,34.25094821,-118.3710463,"(34.2509482073, -118.371046349)",503,North Valley APC,7,Monica Rodriguez,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,19335,155,1222,8,1,9
1-870242371,12/30/2017 02:32:00 PM,Bulky Items,Self Service,"18401 W SANDRINGHAM CT, 91326",SANDRINGHAM,CT,91326,34.28071007,-118.5336398,"(34.2807100671, -118.533639837)",500,North Valley APC,12,Mitchell Englander,114,PORTER RANCH NC,DEVONSHIRE,18905,63,1532,,2,48
1-870243451,12/30/2017 02:32:00 PM,Bulky Items,Mobile App,"27TH PL AT SPEEDWAY, 90291",,,90291,33.98104643,-118.4681505,"(33.9810464307, -118.468150509)",671,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,913,1233,10,10,30
1-870243051,12/30/2017 02:30:00 PM,Bulky Items,Driver Self Report,"20328 W SCHOENBORN ST, 91306",SCHOENBORN,ST,91306,34.22105371,-118.5762238,"(34.2210537099, -118.576223757)",530,North Valley APC,3,Bob Blumenfield,14,WINNETKA NC,DEVONSHIRE,4282,103,372,,4,66
1-870241430,12/30/2017 02:30:00 PM,Bulky Items,Mobile App,"3438 S 10TH AVE, 90018",10TH,AVE,90018,34.02435973,-118.3282526,"(34.0243597264, -118.328252608)",673,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",SOUTHWEST,23079,661,921,7,12,19
1-870241271,12/30/2017 02:29:00 PM,Bulky Items,Call,"18826 W MERRIDY ST, 91324",MERRIDY,ST,91324,34.25182246,-118.5436684,"(34.2518224621, -118.543668425)",500,North Valley APC,12,Mitchell Englander,113,NORTHRIDGE WEST,DEVONSHIRE,18513,81,299,,2,77
1-870236731,12/30/2017 02:28:00 PM,Bulky Items,Call,"1203 S TREMAINE AVE, 90019",TREMAINE,AVE,90019,34.05289902,-118.3393242,"(34.0528990165, -118.339324154)",633,Central APC,10,Herb J. Wesson Jr.,104,OLYMPIC PARK NC,WILSHIRE,23080,647,1508,,12,52
1-870241841,12/30/2017 02:28:00 PM,Bulky Items,Driver Self Report,"8313 N OSO AVE, 91306",OSO,AVE,91306,34.22053183,-118.5755621,"(34.2205318336, -118.575562097)",530,North Valley APC,3,Bob Blumenfield,14,WINNETKA NC,DEVONSHIRE,4282,103,372,,4,66
1-870240341,12/30/2017 02:26:00 PM,Bulky Items,Driver Self Report,"20237 W CANTARA ST, 91306",CANTARA,ST,91306,34.21929655,-118.5742317,"(34.2192965475, -118.574231748)",530,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,274,431,,4,66
1-870240811,12/30/2017 02:25:00 PM,Bulky Items,Call,"1651 W 248TH ST, 90710",248TH,ST,90710,33.7995265,-118.3070383,"(33.7995264982, -118.30703827)",793,Harbor APC,15,Joe Buscaino,92,HARBOR CITY NC,HARBOR,26327,948,1112,,15,29
