SRNumber,CreatedDate,UpdatedDate,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-744155261,09/25/2017 03:57:00 PM,09/28/2017 01:35:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,F-WLA,09/26/2017 07:48:00 AM,09/26/2017 10:03:00 AM,Y,N,"881 N VIA DE LA PAZ, 90272",881,N,VIA DE LA PAZ,,90272,34.04700073,-118.5273604,"(34.0470007284, -118.527360361)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,35,10,
1-744067111,09/25/2017 03:25:00 PM,09/26/2017 12:07:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:07:00 PM,Y,N,"428 N VIA DE LA PAZ, 90272",428,N,VIA DE LA PAZ,,90272,34.0378987,-118.529299,"(34.037898696, -118.529298973)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-743780721,09/25/2017 01:48:00 PM,09/25/2017 01:59:00 PM,BOS,Bulky Items,Cancelled,Call,,N,WLA,09/26/2017 12:00:00 AM,09/25/2017 01:59:00 PM,Y,N,"16101 W SUNSET BLVD, 90272",16101,W,SUNSET,BLVD,90272,34.0490663,-118.5360595,"(34.0490662997, -118.536059453)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-743702351,09/25/2017 01:21:00 PM,09/26/2017 03:24:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,09/26/2017 12:00:00 AM,09/26/2017 03:24:00 PM,Y,N,"17250 W SUNSET BLVD, 90272",17250,W,SUNSET,BLVD,90272,34.04302187,-118.5534294,"(34.0430218726, -118.553429395)",630,G,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-743582061,09/25/2017 12:41:00 PM,09/25/2017 02:34:00 PM,ITA,Other,Cancelled,Self Service,,Y,,,09/25/2017 02:34:00 PM,Y,N,"17250 W SUNSET BLVD, 90272",17250,W,SUNSET,BLVD,90272,34.0430218726,-118.553429395,"(34.0430218726, -118.553429395)",630,G,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-743527631,09/25/2017 12:21:00 PM,09/26/2017 08:21:00 AM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 08:21:00 AM,Y,N,"818 N GALLOWAY ST, 90272",818,N,GALLOWAY,ST,90272,34.0437726,-118.5202569,"(34.043772596, -118.520256925)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-743218311,09/25/2017 10:41:00 AM,09/28/2017 01:35:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,F-WLA,09/25/2017 11:20:00 AM,09/25/2017 11:43:00 AM,Y,N,"881 N VIA DE LA PAZ, 90272",881,N,VIA DE LA PAZ,,90272,34.04700073,-118.5273604,"(34.0470007284, -118.527360361)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,35,10,
1-743196051,09/25/2017 10:37:00 AM,09/26/2017 12:03:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:03:00 PM,Y,N,"544 N ARBRAMAR AVE, 90272",544,N,ARBRAMAR,AVE,90272,34.04335467,-118.5356605,"(34.0433546663, -118.535660521)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-743186061,09/25/2017 10:33:00 AM,09/26/2017 09:43:00 AM,BOS,Dead Animal Removal,Closed,Call,,N,WLA,,09/26/2017 09:43:00 AM,Y,N,"1356 N PIEDRA MORADA DR, 90272",1356,N,PIEDRA MORADA,DR,90272,34.07221277,-118.551597,"(34.0722127724, -118.551597038)",630,G,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-743065891,09/25/2017 09:59:00 AM,09/26/2017 09:43:00 AM,BOS,Dead Animal Removal,Closed,Call,,N,WLA,,09/26/2017 09:43:00 AM,Y,N,"AVENIDA DE SANTA YNEZ AT PALISADES DR, 90272",,,,,90272,34.07046425,-118.5616665,"(34.0704642485, -118.561666473)",630,F,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-743053591,09/25/2017 09:55:00 AM,09/26/2017 03:14:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 11:57:00 AM,Y,N,"750 N TOYOPA DR, 90272",750,N,TOYOPA,DR,90272,34.0420506,-118.5205912,"(34.0420506033, -118.520591214)",631,B,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-743046111,09/25/2017 09:54:00 AM,09/26/2017 04:03:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:03:00 PM,Y,N,"750 N TOYOPA DR, 90272",750,N,TOYOPA,DR,90272,34.0420506,-118.5205912,"(34.0420506033, -118.520591214)",631,B,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-743040291,09/25/2017 09:51:00 AM,09/26/2017 12:33:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:33:00 PM,Y,N,"1605 N MICHAEL LANE, 90272",1605,N,MICHAEL,LANE,90272,34.07857229,-118.5652783,"(34.0785722876, -118.565278273)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-743035371,09/25/2017 09:49:00 AM,09/26/2017 04:02:00 PM,BOS,Metal/Household Appliances,Closed,Call,,Y,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:02:00 PM,Y,N,"1605 N MICHAEL LANE, 90272",1605,N,MICHAEL,LANE,90272,34.07857229,-118.5652783,"(34.0785722876, -118.565278273)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-742983611,09/25/2017 09:35:00 AM,09/26/2017 09:43:00 AM,BOS,Dead Animal Removal,Closed,Call,,N,WLA,,09/26/2017 09:43:00 AM,Y,N,"17190 W AVENIDA DE SANTA YNEZ, 90272",17190,W,AVENIDA DE SANTA YNEZ,,90272,34.0705161,-118.5610612,"(34.0705161037, -118.561061214)",630,F,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-742700231,09/25/2017 08:09:00 AM,09/25/2017 09:34:00 AM,BOS,Dead Animal Removal,Closed,Call,,N,WLA,,09/25/2017 09:34:00 AM,Y,N,"16049 N TEMECULA ST, 90272",16049,N,TEMECULA,ST,90272,34.04579271,-118.5362229,"(34.0457927069, -118.536222883)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-742681061,09/25/2017 08:03:00 AM,09/26/2017 04:04:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:04:00 PM,Y,N,"521 N VIA DE LA PAZ, 90272",521,N,VIA DE LA PAZ,,90272,34.03882262,-118.5293864,"(34.0388226167, -118.529386434)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-742678891,09/25/2017 08:02:00 AM,09/26/2017 12:05:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:05:00 PM,Y,N,"521 N VIA DE LA PAZ, 90272",521,N,VIA DE LA PAZ,,90272,34.03882262,-118.5293864,"(34.0388226167, -118.529386434)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-742610299,09/25/2017 07:16:00 AM,09/26/2017 12:03:00 PM,BOS,Bulky Items,Closed,Mobile App,iOS,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:03:00 PM,Y,,"15233 W BESTOR BLVD, 90272",15233,W,BESTOR,BLVD,90272,34.051239,-118.5252626,"(34.0512390004, -118.525262554)",631,A,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,785,,10,
1-741857701,09/24/2017 05:56:00 PM,09/26/2017 12:03:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:03:00 PM,Y,N,"16621 W AKRON ST, 90272",16621,W,AKRON,ST,90272,34.05038299,-118.5442158,"(34.0503829928, -118.544215813)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-741749700,09/24/2017 04:50:00 PM,09/26/2017 04:05:00 PM,BOS,Metal/Household Appliances,Closed,Mobile App,iOS,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:05:00 PM,Y,,"15204 W DE PAUW ST, 90272",15204,W,DE PAUW,ST,90272,34.03655981,-118.5253697,"(34.0365598097, -118.525369742)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-741734271,09/24/2017 04:31:00 PM,09/26/2017 08:22:00 AM,BOS,Metal/Household Appliances,Closed,Self Service,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 08:22:00 AM,Y,N,"950 N HARTZELL ST, 90272",950,N,HARTZELL,ST,90272,34.04711469,-118.5199603,"(34.0471146878, -118.519960283)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-741660811,09/24/2017 03:45:00 PM,09/25/2017 02:41:00 PM,BOS,Metal/Household Appliances,Cancelled,Self Service,,N,WLA,09/26/2017 12:00:00 AM,09/25/2017 02:41:00 PM,Y,N,"930 N EMBURY ST, 90272",930,N,EMBURY,ST,90272,34.04611218,-118.5228621,"(34.0461121789, -118.522862124)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-741471611,09/24/2017 01:37:00 PM,10/03/2017 03:39:00 PM,BOS,Bulky Items,Closed,Mobile App,Android,N,WLA,09/29/2017 12:00:00 AM,10/03/2017 12:41:00 PM,Y,,"777 N TEMESCAL CANYON ROAD, 90272",777,N,TEMESCAL CANYON,ROAD,90272,34.04568451,-118.5311291,"(34.0456845145, -118.531129103)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1386,,10,
1-741099071,09/24/2017 09:25:00 AM,09/26/2017 12:05:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:05:00 PM,Y,N,"16820 W EDGAR ST, 90272",16820,W,EDGAR,ST,90272,34.04518623,-118.5468224,"(34.0451862278, -118.54682239)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-739502601,09/23/2017 01:16:00 PM,09/26/2017 12:34:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:34:00 PM,Y,N,"625 N PALMERA AVE, 90272",625,N,PALMERA,AVE,90272,34.0462542,-118.53886,"(34.0462541962, -118.538859973)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-738937691,09/23/2017 09:16:00 AM,09/23/2017 01:35:00 PM,ITA,Other,Closed,Self Service,,N,,,09/23/2017 01:35:00 PM,Y,N,"16749 W BOLLINGER DR, 90272",16749,W,BOLLINGER,DR,90272,34.0460727716,-118.544781416,"(34.0460727716, -118.544781416)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-736749731,09/22/2017 05:01:00 PM,09/26/2017 03:04:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:33:00 PM,Y,N,"16791 W MONTE HERMOSO DR, 90272",16791,W,MONTE HERMOSO,DR,90272,34.06960199,-118.5535514,"(34.0696019916, -118.553551435)",630,G,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-736618641,09/22/2017 04:41:00 PM,09/26/2017 02:53:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:29:00 PM,Y,N,"981 N NAPOLI DR, 90272",981,N,NAPOLI,DR,90272,34.04540813,-118.5064525,"(34.0454081289, -118.50645248)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-736304151,09/22/2017 03:10:00 PM,09/26/2017 04:06:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:06:00 PM,Y,N,"15319 W EARLHAM ST, 90272",15319,W,EARLHAM,ST,90272,34.03796861,-118.5276267,"(34.0379686078, -118.527626732)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-736288451,09/22/2017 03:07:00 PM,09/26/2017 03:09:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:32:00 PM,Y,N,"17050 W SUNSET BLVD, 90272",17050,W,SUNSET,BLVD,90272,34.04110743,-118.5512846,"(34.0411074306, -118.551284554)",630,G,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-736076061,09/22/2017 02:12:00 PM,09/26/2017 12:33:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:33:00 PM,Y,N,"838 N BROOKTREE ROAD, 90272",838,N,BROOKTREE,ROAD,90272,34.04449699,-118.5138678,"(34.0444969933, -118.513867779)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-736011071,09/22/2017 02:00:00 PM,09/26/2017 12:22:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 11:57:00 AM,Y,N,"427 N BEIRUT AVE, 90272",427,N,BEIRUT,AVE,90272,34.03803989,-118.5305725,"(34.0380398868, -118.530572474)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-735368161,09/22/2017 11:28:00 AM,09/26/2017 12:07:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:07:00 PM,Y,N,"957 N KAGAWA ST, 90272",957,N,KAGAWA,ST,90272,34.04757673,-118.5182187,"(34.0475767301, -118.51821869)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-735360221,09/22/2017 11:26:00 AM,09/26/2017 02:57:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 01:24:00 PM,Y,N,"957 N KAGAWA ST, 90272",957,N,KAGAWA,ST,90272,34.04757673,-118.5182187,"(34.0475767301, -118.51821869)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-735069321,09/22/2017 09:54:00 AM,09/25/2017 03:19:00 PM,BSL,Single Streetlight Issue,Closed,Queue Initiated Customer Call,,N,WEST,09/25/2017 12:00:00 AM,09/25/2017 12:00:00 AM,Y,Y,"1341 N SAN REMO DR, 90272",1341,N,SAN REMO,DR,90272,34.05447474,-118.4996792,"(34.05447474, -118.49967922)",631,D,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,833,1524,,10,
1-734529501,09/21/2017 05:15:00 PM,09/26/2017 04:04:00 PM,BOS,Metal/Household Appliances,Closed,Self Service,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:04:00 PM,Y,N,"822 N HAVERFORD AVE, 90272",822,N,HAVERFORD,AVE,90272,34.04560135,-118.5286756,"(34.0456013543, -118.52867564)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-734529021,09/21/2017 05:14:00 PM,09/26/2017 12:05:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:05:00 PM,Y,N,"822 N HAVERFORD AVE, 90272",822,N,HAVERFORD,AVE,90272,34.04560135,-118.5286756,"(34.0456013543, -118.52867564)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-733698921,09/21/2017 10:36:00 AM,09/22/2017 07:31:00 AM,BOS,Dead Animal Removal,Closed,Self Service,,N,WLA,,09/22/2017 07:31:00 AM,Y,N,"16019 W SUNSET BLVD, 90272",16019,W,SUNSET,BLVD,90272,34.04900346,-118.5348786,"(34.0490034615, -118.534878566)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-733608181,09/21/2017 09:57:00 AM,09/26/2017 08:22:00 AM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 08:22:00 AM,Y,N,"838 N BROOKTREE ROAD, 90272",838,N,BROOKTREE,ROAD,90272,34.04449699,-118.5138678,"(34.0444969933, -118.513867779)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-733600581,09/21/2017 09:54:00 AM,09/26/2017 12:31:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:31:00 PM,Y,N,"838 N BROOKTREE ROAD, 90272",838,N,BROOKTREE,ROAD,90272,34.04449699,-118.5138678,"(34.0444969933, -118.513867779)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-733552341,09/21/2017 09:30:00 AM,09/26/2017 12:12:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:01:00 PM,Y,N,"716 N VIA DE LA PAZ, 90272",716,N,VIA DE LA PAZ,,90272,34.04310747,-118.5279945,"(34.0431074691, -118.527994465)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-733387391,09/21/2017 08:04:00 AM,09/26/2017 02:58:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:28:00 PM,Y,N,"339 N ARNO WAY, 90272",339,N,ARNO,WAY,90272,34.04181754,-118.5462805,"(34.041817535, -118.546280513)",630,H,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-733352801,09/21/2017 07:40:00 AM,09/21/2017 01:44:00 PM,BOS,Dead Animal Removal,Closed,Call,,N,WLA,,09/21/2017 01:44:00 PM,Y,N,"16634 N VIA PACIFICA, 90272",16634,N,VIA PACIFICA,,90272,34.073758,-118.5461985,"(34.0737580012, -118.546198471)",630,H,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-732997441,09/20/2017 04:30:00 PM,09/26/2017 12:06:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:06:00 PM,Y,N,"16789 W EDGAR ST, 90272",16789,W,EDGAR,ST,90272,34.04588409,-118.5461482,"(34.0458840901, -118.546148172)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-732934991,09/20/2017 04:01:00 PM,09/26/2017 12:33:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:33:00 PM,Y,N,"1451 N CUESTA LINDA DR, 90272",1451,N,CUESTA LINDA,DR,90272,34.07605181,-118.5550757,"(34.0760518128, -118.555075706)",630,G,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-732279811,09/20/2017 11:46:00 AM,09/25/2017 07:49:00 AM,OCB,Graffiti Removal,Closed,Self Service,,N,PGS,09/22/2017 07:47:00 AM,09/25/2017 07:49:00 AM,Y,N,"1541 N CASALE ROAD, 90272",1541,N,CASALE,ROAD,90272,34.06142386,-118.5057141,"(34.0614238628, -118.505714083)",631,D,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,833,1277,,10,
1-732051141,09/20/2017 10:27:00 AM,09/26/2017 12:05:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:05:00 PM,Y,N,"720 N LACHMAN LANE, 90272",720,N,LACHMAN,LANE,90272,34.04908667,-118.5459703,"(34.0490866701, -118.545970283)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-731981851,09/20/2017 10:01:00 AM,09/26/2017 12:05:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:05:00 PM,Y,N,"1269 N CHAUTAUQUA BLVD, 90272",1269,N,CHAUTAUQUA,BLVD,90272,34.05232005,-118.5196387,"(34.0523200469, -118.519638734)",631,B,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,785,,10,
1-731929511,09/20/2017 09:42:00 AM,09/26/2017 04:11:00 PM,BOS,Electronic Waste,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:06:00 PM,Y,N,"1293 N CALLE DE MADRID, 90272",1293,N,CALLE DE MADRID,,90272,34.07127355,-118.5577038,"(34.0712735488, -118.557703763)",630,G,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-731585416,09/20/2017 05:18:00 AM,09/20/2017 03:09:00 PM,ITA,Other,Closed,Mobile App,iOS,N,,,09/20/2017 03:09:00 PM,Y,N,"600 N LAS CASAS AVE, 90272",600,N,LAS CASAS,AVE,90272,34.0461295898,-118.542850273,"(34.0461295898, -118.542850273)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-731032281,09/19/2017 03:31:00 PM,09/26/2017 04:02:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:02:00 PM,Y,N,"851 N HAVERFORD AVE, 90272",851,N,HAVERFORD,AVE,90272,34.04645465,-118.5287898,"(34.0464546466, -118.528789809)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-730773391,09/19/2017 01:25:00 PM,09/26/2017 04:04:00 PM,BOS,Metal/Household Appliances,Closed,Call,,Y,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:04:00 PM,Y,N,"627 N MARQUETTE ST, 90272",627,N,MARQUETTE,ST,90272,34.04639443,-118.5415593,"(34.0463944259, -118.541559256)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-730769261,09/19/2017 01:24:00 PM,09/26/2017 12:30:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,09/26/2017 12:00:00 AM,09/26/2017 12:30:00 PM,Y,N,"627 N MARQUETTE ST, 90272",627,N,MARQUETTE,ST,90272,34.04639443,-118.5415593,"(34.0463944259, -118.541559256)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-730766381,09/19/2017 01:22:00 PM,09/26/2017 04:04:00 PM,BOS,Metal/Household Appliances,Closed,Call,,Y,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:04:00 PM,Y,N,"627 N MARQUETTE ST, 90272",627,N,MARQUETTE,ST,90272,34.04639443,-118.5415593,"(34.0463944259, -118.541559256)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-730752961,09/19/2017 01:15:00 PM,09/26/2017 03:21:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,09/26/2017 12:00:00 AM,09/26/2017 03:21:00 PM,Y,N,"1200 N EL MEDIO AVE, 90272",1200,N,EL MEDIO,AVE,90272,34.0546171,-118.5335194,"(34.0546170955, -118.533519446)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,785,,10,
1-730736111,09/19/2017 01:07:00 PM,09/21/2017 06:05:00 PM,BSL,Single Streetlight Issue,Closed,Call,,N,WEST,,09/21/2017 06:05:00 PM,Y,Y,"17510 W POSETANO ROAD, 90272",17510,W,POSETANO,ROAD,90272,34.04022521,-118.558478,"(34.04022521, -118.55847796)",630,G,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-730731541,09/19/2017 01:06:00 PM,09/26/2017 04:04:00 PM,BOS,Electronic Waste,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:04:00 PM,Y,N,"407 N SWARTHMORE AVE, 90272",407,N,SWARTHMORE,AVE,90272,34.03697374,-118.5286673,"(34.0369737403, -118.52866728)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-730726661,09/19/2017 01:05:00 PM,09/21/2017 06:49:00 AM,BSL,Multiple Streetlight Issue,Closed,Call,,N,WEST,09/20/2017 12:00:00 AM,09/20/2017 12:00:00 AM,Y,N,"17445 W POSETANO ROAD, 90272",17445,W,POSETANO,ROAD,90272,34.04019997,-118.5577884,"(34.0401999748, -118.557788393)",630,G,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-730724021,09/19/2017 01:03:00 PM,09/26/2017 12:09:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 11:58:00 AM,Y,N,"407 N SWARTHMORE AVE, 90272",407,N,SWARTHMORE,AVE,90272,34.03697374,-118.5286673,"(34.0369737403, -118.52866728)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-730430541,09/19/2017 10:49:00 AM,09/26/2017 04:03:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:03:00 PM,Y,N,"650 N HAVERFORD AVE, 90272",650,N,HAVERFORD,AVE,90272,34.04225531,-118.5295229,"(34.0422553055, -118.529522878)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-730320361,09/19/2017 10:12:00 AM,09/26/2017 04:12:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,09/26/2017 12:00:00 AM,09/26/2017 04:04:00 PM,Y,N,"1480 E PASEO DE ORO, 90272",1480,E,PASEO DE ORO,,90272,34.074788,-118.5517518,"(34.0747879955, -118.551751843)",630,G,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
