SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,CreatedByUserOrganization,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct
1-1831543511,12/31/2020 03:02:12 PM,01/06/2021 08:00:09 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,SLA,01/06/2021 12:00:00 AM,01/06/2021 02:52:19 PM,Y,N,"236 E 73RD ST, 90003",236,E,73RD,ST,90003,33.9737346971,-118.270604788,"(33.9737346971, -118.270604788)",674,D,7,South Los Angeles APC,9,Curren D. Price Jr.,86,CANNDU,77TH STREET
1-1831544111,12/31/2020 03:01:46 PM,01/06/2021 04:10:30 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,SLA,01/05/2021 12:00:00 AM,01/05/2021 07:53:41 AM,Y,N,"844 W MARTIN LUTHER KING, JR BLVD, 90037",844,W,"MARTIN LUTHER KING, JR",BLVD,90037,34.0109017461,-118.288512617,"(34.0109017461, -118.288512617)",674,B,2,South Los Angeles APC,9,Curren D. Price Jr.,109,Voices,SOUTHWEST
1-1831542371,12/31/2020 03:01:45 PM,01/06/2021 07:35:28 AM,SR Created,LASAN,Bulky Items,Closed,Call,ITA,,N,NC,01/06/2021 12:00:00 AM,01/06/2021 07:31:35 AM,Y,N,"740 S ORME AVE, 90023",740,S,ORME,AVE,90023,34.0331029817,-118.211071011,"(34.0331029817, -118.211071011)",635,A,6,East Los Angeles APC,14,Kevin de León,50,Boyle Heights,HOLLENBECK
1-1831541581,12/31/2020 03:01:24 PM,06/14/2021 07:55:40 AM,SR Created,BSL,Single Streetlight Issue,Closed,Mobile App,Self Service,iOS,N,CENTRAL,06/11/2021 12:00:00 AM,06/11/2021 12:00:00 AM,Y,,"822 W JAMES M. WOOD BLVD, 90015",822,W,JAMES M. WOOD,BLVD,90015,34.04652613,-118.26378056,"(34.04652613, -118.26378056)",634,D,4,Central APC,14,Kevin de León,52,Downtown Los Angeles,CENTRAL
1-1831541531,12/31/2020 03:01:12 PM,01/06/2021 05:00:42 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2021 12:00:00 AM,01/06/2021 04:56:47 PM,Y,,"4211 N LAUREL CANYON BLVD, 91604",4211,N,LAUREL CANYON,BLVD,91604,34.1472039324,-118.396695429,"(34.1472039324, -118.396695429)",562,G,5,South Valley APC,2,Paul Krekorian,27,Studio City,NORTH HOLLYWOOD
1-1831541411,12/31/2020 03:00:48 PM,01/05/2021 02:13:36 PM,SR Created,OCB,Graffiti Removal,Cancelled,Self Service,Self Service,,Y,KYCC,01/05/2021 12:00:00 AM,01/05/2021 02:13:36 PM,Y,N,"3520 W 21ST ST, 90018",3520,W,21ST,ST,90018,34.0378250209,-118.3230962,"(34.0378250209, -118.3230962)",633,G,6,South Los Angeles APC,10,Mark Ridley-Thomas,74,United Neighborhoods,WILSHIRE
1-1831542111,12/31/2020 03:00:48 PM,12/31/2020 03:01:49 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,Y,SLA,01/06/2021 12:00:00 AM,12/31/2020 03:01:48 PM,Y,N,"4325 S MAIN ST, 90037",4325,S,MAIN,ST,90037,34.0049157713,-118.274201862,"(34.0049157713, -118.274201862)",674,C,3,South Los Angeles APC,9,Curren D. Price Jr.,125,Zapata King,NEWTON
1-1831540751,12/31/2020 03:00:18 PM,01/08/2021 06:57:49 AM,SR Created,LASAN,Metal/Household Appliances,Closed,Mobile App,Self Service,iOS,N,HB,01/07/2021 12:00:00 AM,01/07/2021 08:14:32 PM,Y,,"740 W 15TH ST, 90731",740,W,15TH,ST,90731,33.7307271141,-118.293413886,"(33.7307271141, -118.293413886)",824,B,6,Harbor APC,15,Joe Buscaino,95,Central San Pedro,HARBOR
1-1831541231,12/31/2020 02:59:49 PM,01/04/2021 08:53:56 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WLA,01/04/2021 12:00:00 AM,01/04/2021 05:10:47 PM,Y,N,"8359 S STEWART AVE, 90045",8359,S,STEWART,AVE,90045,33.9626543935,-118.408299726,"(33.9626543935, -118.408299726)",702,F,2,West Los Angeles APC,11,Mike Bonin,71,Westchester/Playa,PACIFIC
1-1831541191,12/31/2020 02:59:40 PM,01/02/2021 01:29:15 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WV,01/02/2021 12:00:00 AM,01/02/2021 01:24:22 PM,Y,N,"4210 N MICHELANGELO AVE, 91364",4210,N,MICHELANGELO,AVE,91364,34.1461805404,-118.601670658,"(34.1461805404, -118.601670658)",560,A,5,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-1831540551,12/31/2020 02:59:15 PM,01/05/2021 12:34:39 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,Self Service,,Y,KYCC,01/05/2021 12:34:00 PM,01/05/2021 12:34:38 PM,Y,N,"3310 W 23RD ST, 90018",3310,W,23RD,ST,90018,34.0367361588,-118.320229134,"(34.0367361588, -118.320229134)",633,G,6,South Los Angeles APC,10,Mark Ridley-Thomas,74,United Neighborhoods,WILSHIRE
1-1831540501,12/31/2020 02:59:04 PM,01/02/2021 06:03:02 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/02/2021 12:00:00 AM,01/02/2021 08:41:44 AM,Y,,"23016 W FRIAR ST, 91367",23016,W,FRIAR,ST,91367,34.1852869419,-118.628473001,"(34.1852869419, -118.628473001)",529,G,7,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-1831538601,12/31/2020 02:57:58 PM,11/18/2021 01:10:19 PM,SR Created,LASAN,Homeless Encampment,Closed,Call,ITA,,Y,NC,01/07/2021 12:00:00 AM,11/18/2021 01:07:01 PM,Y,N,"737 BEVERLY BLVD, 90026",737,,BEVERLY,BLVD,90026,34.0624380474,-118.26043636,"(34.0624380474, -118.26043636)",634,E,2,Central APC,13,Mitch O'Farrell,44,Echo Park,RAMPART
1-1831540331,12/31/2020 02:57:44 PM,01/04/2021 11:40:25 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,WLA,01/04/2021 12:00:00 AM,01/04/2021 03:51:43 PM,Y,N,"405 E CULVER BLVD, 90293",405,E,CULVER,BLVD,90293,33.9608195,-118.446315734,"(33.9608195, -118.446315734)",702,B,3,West Los Angeles APC,11,Mike Bonin,71,Westchester/Playa,PACIFIC
1-1831540271,12/31/2020 02:57:40 PM,01/06/2021 11:28:33 AM,SR Created,OCB,Graffiti Removal,Closed,Self Service,Self Service,,Y,PGS,01/04/2021 11:40:00 AM,01/06/2021 11:28:32 AM,Y,N,"815 E VENICE BLVD, 90291",815,E,VENICE,BLVD,90291,33.9924725,-118.456314974,"(33.9924725, -118.456314974)",671,J,5,West Los Angeles APC,11,Mike Bonin,68,Venice,PACIFIC
1-1831539621,12/31/2020 02:57:26 PM,01/07/2021 10:50:29 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,EV,01/07/2021 12:00:00 AM,01/07/2021 10:00:35 AM,Y,N,"6219 N COSTELLO AVE, 91401",6219,N,COSTELLO,AVE,91401,34.1834946567,-118.438039193,"(34.1834946567, -118.438039193)",532,B,7,South Valley APC,2,Paul Krekorian,21,Greater Valley Glen,VAN NUYS
1-1831539571,12/31/2020 02:57:14 PM,01/07/2021 02:36:43 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Mobile App,Self Service,iOS,N,HB,01/07/2021 12:00:00 AM,01/07/2021 02:33:09 PM,Y,,"1416 S WEYMOUTH AVE, 90732",1416,S,WEYMOUTH,AVE,90732,33.7315069626,-118.309611296,"(33.7315069626, -118.309611296)",823,J,6,Harbor APC,15,Joe Buscaino,94,Northwest San Pedro,HARBOR
1-1831540051,12/31/2020 02:56:35 PM,01/04/2021 07:03:53 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,WLA,01/04/2021 12:00:00 AM,01/04/2021 07:01:28 PM,Y,N,"4826 S PATRAE ST, 90066",4826,S,PATRAE,ST,90066,33.9849719072,-118.423115617,"(33.9849719072, -118.423115617)",672,D,6,West Los Angeles APC,11,Mike Bonin,70,Del Rey,PACIFIC
1-1831539381,12/31/2020 02:56:25 PM,01/06/2021 11:47:19 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Mobile App,Self Service,iOS,Y,EV,01/06/2021 12:00:00 AM,01/06/2021 05:40:31 PM,Y,,"12067 W GUERIN ST, 91604",12067,W,GUERIN,ST,91604,34.1464818823,-118.39419946,"(34.1464818823, -118.39419946)",562,G,5,South Valley APC,2,Paul Krekorian,27,Studio City,NORTH HOLLYWOOD
1-1831536641,12/31/2020 02:56:17 PM,01/04/2021 07:44:13 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,Self Service,,Y,LACC,01/04/2021 07:43:46 PM,01/04/2021 07:44:12 PM,Y,N,"3250 W 23RD ST, 90018",3250,W,23RD,ST,90018,34.0357854663,-118.319505251,"(34.0357854663, -118.319505251)",633,G,6,South Los Angeles APC,10,Mark Ridley-Thomas,74,United Neighborhoods,SOUTHWEST
1-1831539261,12/31/2020 02:56:00 PM,12/31/2020 02:57:07 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,Y,SLA,01/06/2021 12:00:00 AM,12/31/2020 02:57:07 PM,Y,N,"270 E 46TH ST, 90011",270,E,46TH,ST,90011,34.0018488416,-118.27023713,"(34.0018488416, -118.27023713)",674,D,4,South Los Angeles APC,9,Curren D. Price Jr.,125,Zapata King,NEWTON
1-1831538271,12/31/2020 02:55:57 PM,01/04/2021 10:45:11 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/04/2021 12:00:00 AM,01/04/2021 10:33:35 AM,Y,,"3982 S INGLEWOOD BLVD, 90066",3982,S,INGLEWOOD,BLVD,90066,34.0025613988,-118.425845827,"(34.0025613988, -118.425845827)",672,D,4,West Los Angeles APC,11,Mike Bonin,67,Mar Vista,PACIFIC
1-1831534881,12/31/2020 02:55:52 PM,01/04/2021 11:21:06 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WLA,01/04/2021 12:00:00 AM,01/04/2021 10:24:48 AM,Y,N,"8011 S YORKTOWN AVE, 90045",8011,S,YORKTOWN,AVE,90045,33.9651803644,-118.389684643,"(33.9651803644, -118.389684643)",702,H,2,West Los Angeles APC,11,Mike Bonin,71,Westchester/Playa,PACIFIC
1-1831534841,12/31/2020 02:55:46 PM,01/05/2021 02:21:31 PM,SR Created,LASAN,Electronic Waste,Closed,Call,LASAN,,N,NC,01/05/2021 12:00:00 AM,01/05/2021 01:22:48 PM,Y,N,"330 N MARIE AVE, 90042",330,N,MARIE,AVE,90042,34.1210886965,-118.180747822,"(34.1210886965, -118.180747822)",595,E,1,East Los Angeles APC,14,Kevin de León,41,Historic Highland Park,NORTHEAST
1-1831538201,12/31/2020 02:55:43 PM,01/07/2021 07:33:52 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/05/2021 12:00:00 AM,01/07/2021 07:30:49 PM,Y,,"420 S DETROIT ST, 90036",420,S,DETROIT,ST,90036,34.0662686682,-118.345018658,"(34.0662686682, -118.345018658)",633,D,2,Central APC,4,Nithya Raman,58,Mid City West,WILSHIRE
1-1831539151,12/31/2020 02:55:33 PM,01/02/2021 05:27:14 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Call,LASAN,,N,WLA,01/02/2021 12:00:00 AM,01/02/2021 01:42:08 PM,Y,N,"1127 S LAPEER DR, 90035",1127,S,LAPEER,DR,90035,34.0563215212,-118.386948652,"(34.0563215212, -118.386948652)",632,H,3,Central APC,5,Paul Koretz,61,South Robertson,WEST LOS ANGELES
1-1831536501,12/31/2020 02:55:32 PM,01/04/2021 07:08:39 AM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,NC,01/04/2021 12:00:00 AM,01/04/2021 07:08:15 AM,Y,N,"4115 E RAYNOL ST, 90032",4115,E,RAYNOL,ST,90032,34.0838647994,-118.197812303,"(34.0838647994, -118.197812303)",595,C,6,East Los Angeles APC,14,Kevin de León,48,LA32,HOLLENBECK
1-1831539061,12/31/2020 02:55:10 PM,01/06/2021 04:32:52 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/06/2021 12:00:00 AM,01/06/2021 01:14:25 PM,Y,N,"243 N VENDOME ST, 90026",243,N,VENDOME,ST,90026,34.0744891498,-118.280690485,"(34.0744891498, -118.280690485)",634,B,1,Central APC,13,Mitch O'Farrell,53,Rampart Village,RAMPART
1-1831538941,12/31/2020 02:54:55 PM,01/05/2021 12:10:37 AM,SR Created,LASAN,Bulky Items,Closed,Call,ITA,,N,NC,01/04/2021 12:00:00 AM,01/04/2021 11:01:15 AM,Y,N,"2453 E WABASH AVE, 90033",2453,E,WABASH,AVE,90033,34.0526796616,-118.202739683,"(34.0526796616, -118.202739683)",635,B,3,East Los Angeles APC,14,Kevin de León,50,Boyle Heights,HOLLENBECK
1-1831538951,12/31/2020 02:54:55 PM,01/02/2021 05:39:58 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,Y,HB,01/02/2021 12:00:00 AM,01/02/2021 03:36:19 PM,Y,,"751 W 4TH ST, 90731",751,W,4TH,ST,90731,33.740468823,-118.293492826,"(33.740468823, -118.293492826)",824,B,5,Harbor APC,15,Joe Buscaino,95,Central San Pedro,HARBOR
1-1831536241,12/31/2020 02:54:42 PM,01/07/2021 08:39:50 AM,SR Created,LASAN,Bulky Items,Closed,Call,ITA,,N,EV,01/07/2021 12:00:00 AM,01/07/2021 08:33:16 AM,Y,N,"14337 W COHASSET ST, 91405",14337,W,COHASSET,ST,91405,34.2067346,-118.445797247,"(34.2067346, -118.445797247)",532,A,4,South Valley APC,2,Paul Krekorian,20,Van Nuys,VAN NUYS
1-1831534531,12/31/2020 02:54:39 PM,01/07/2021 01:25:42 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,SLA,01/06/2021 12:00:00 AM,01/06/2021 08:00:28 AM,Y,,"319 W 71ST ST, 90003",319,W,71ST,ST,90003,33.9756854317,-118.279080623,"(33.9756854317, -118.279080623)",674,C,7,South Los Angeles APC,9,Curren D. Price Jr.,86,CANNDU,NEWTON
1-1831534381,12/31/2020 02:53:47 PM,01/04/2021 06:28:06 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WLA,01/04/2021 12:00:00 AM,01/04/2021 10:01:36 AM,Y,N,"4826 S PATRAE ST, 90066",4826,S,PATRAE,ST,90066,33.9849719072,-118.423115617,"(33.9849719072, -118.423115617)",672,D,6,West Los Angeles APC,11,Mike Bonin,70,Del Rey,PACIFIC
1-1831532771,12/31/2020 02:53:46 PM,01/07/2021 02:04:08 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,N,NC,01/07/2021 12:00:00 AM,01/07/2021 02:00:36 PM,Y,,"4555 W RUSSELL AVE, 90027",4555,W,RUSSELL,AVE,90027,34.1045990622,-118.289388768,"(34.1045990622, -118.289388768)",594,A,3,Central APC,4,Nithya Raman,36,Los Feliz,NORTHEAST
1-1831532741,12/31/2020 02:53:40 PM,01/08/2021 04:07:44 AM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,EV,01/07/2021 12:00:00 AM,01/07/2021 10:10:55 AM,Y,N,"8206 N MURIETTA AVE, 91402",8206,N,MURIETTA,AVE,91402,34.21999362,-118.439014213,"(34.21999362, -118.439014213)",532,B,2,North Valley APC,6,Nury Martinez,100,Panorama City,MISSION
1-1831535931,12/31/2020 02:53:03 PM,01/06/2021 06:26:02 PM,SR Created,LASAN,Homeless Encampment,Closed,Mobile App,Self Service,iOS,N,WLA,01/07/2021 12:00:00 AM,01/06/2021 06:23:44 PM,Y,,"7373 W BEVERLY BLVD, 90036",7373,W,BEVERLY,BLVD,90036,34.0763002957,-118.350728318,"(34.0763002957, -118.350728318)",633,C,1,Central APC,5,Paul Koretz,58,Mid City West,WILSHIRE
1-1831534151,12/31/2020 02:52:40 PM,01/04/2021 12:33:35 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Call,LASAN,,N,NC,01/04/2021 12:00:00 AM,01/04/2021 11:22:39 AM,Y,N,"1427 E 4TH ST, 90033",1427,E,4TH,ST,90033,34.0422391097,-118.22619377,"(34.0422391097, -118.22619377)",634,J,5,East Los Angeles APC,14,Kevin de León,50,Boyle Heights,HOLLENBECK
1-1831534131,12/31/2020 02:52:29 PM,01/01/2021 09:56:12 AM,SR Created,LASAN,Dead Animal Removal,Closed,Call,ITA,,N,SLA,,01/01/2021 09:56:11 AM,Y,N,"HOOVER ST AT 55TH ST, 90037",,,,,90037,33.9923367864,-118.287148479,"(33.9923367864, -118.287148479)",674,B,5,South Los Angeles APC,9,Curren D. Price Jr.,109,Voices,77TH STREET
1-1831530651,12/31/2020 02:51:49 PM,01/05/2021 09:26:26 AM,SR Created,LASAN,Metal/Household Appliances,Closed,Self Service,Self Service,,N,NC,01/05/2021 12:00:00 AM,01/05/2021 09:25:29 AM,Y,N,"5248 N SHEARIN AVE, 90041",5248,N,SHEARIN,AVE,90041,34.1423377671,-118.210261856,"(34.1423377671, -118.210261856)",565,A,5,East Los Angeles APC,14,Kevin de León,40,Eagle Rock,NORTHEAST
1-1831533171,12/31/2020 02:51:32 PM,01/04/2021 06:28:25 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WLA,01/04/2021 12:00:00 AM,01/04/2021 10:01:29 AM,Y,N,"4826 S PATRAE ST, 90066",4826,S,PATRAE,ST,90066,33.9849719072,-118.423115617,"(33.9849719072, -118.423115617)",672,D,6,West Los Angeles APC,11,Mike Bonin,70,Del Rey,PACIFIC
1-1831530491,12/31/2020 02:51:14 PM,01/09/2021 12:10:40 AM,SR Created,BSL,Single Streetlight Issue,Closed,Self Service,ITA,,N,WEST,01/06/2021 12:00:00 AM,01/06/2021 12:00:00 AM,Y,Y,"2240 S SUPERIOR AVE, 90291",2240,S,SUPERIOR,AVE,90291,33.99570466,-118.45297709,"(33.99570466, -118.45297709)",672,A,5,West Los Angeles APC,11,Mike Bonin,68,Venice,PACIFIC
1-1831531991,12/31/2020 02:50:19 PM,12/31/2020 02:51:02 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Driver Self Report,LASAN,,Y,SLA,01/02/2021 12:00:00 AM,12/31/2020 02:51:02 PM,Y,N,"304 W 118TH PL, 90061",304,W,118TH,PL,90061,33.9254435871,-118.278614905,"(33.9254435871, -118.278614905)",704,C,7,South Los Angeles APC,15,Joe Buscaino,90,Harbor Gateway North,SOUTHEAST
1-1831528671,12/31/2020 02:49:40 PM,12/31/2020 02:53:01 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,Y,SLA,01/06/2021 12:00:00 AM,12/31/2020 02:53:01 PM,Y,N,"4203 S OLIVE ST, 90037",4203,S,OLIVE,ST,90037,34.007225058,-118.279655228,"(34.007225058, -118.279655228)",674,C,3,South Los Angeles APC,9,Curren D. Price Jr.,125,Zapata King,NEWTON
1-1831528471,12/31/2020 02:48:41 PM,01/02/2021 04:59:49 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,WLA,01/02/2021 12:00:00 AM,01/02/2021 12:22:23 PM,Y,N,"1537 S POINT VIEW ST, 90035",1537,S,POINT VIEW,ST,90035,34.04917496,-118.370902104,"(34.04917496, -118.370902104)",633,A,4,Central APC,10,Mark Ridley-Thomas,60,P.I.C.O.,WILSHIRE
1-1831528451,12/31/2020 02:48:39 PM,01/05/2021 12:52:15 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,SLA,01/04/2021 12:00:00 AM,01/04/2021 07:53:35 AM,Y,N,"1505 W ADAMS BLVD, 90007",1505,W,ADAMS,BLVD,90007,34.0329042698,-118.294711729,"(34.0329042698, -118.294711729)",634,A,6,South Los Angeles APC,8,Marqueece Harris-Dawson,77,Empowerment Congress North,SOUTHWEST
1-1831528411,12/31/2020 02:48:34 PM,01/05/2021 07:17:08 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,Y,EV,01/05/2021 12:00:00 AM,01/05/2021 07:14:00 AM,Y,N,"11106 W DEBBY ST, 91606",11106,W,DEBBY,ST,91606,34.1838374395,-118.372507365,"(34.1838374395, -118.372507365)",533,A,7,South Valley APC,2,Paul Krekorian,24,NoHo,NORTH HOLLYWOOD
1-1831527561,12/31/2020 02:48:30 PM,01/02/2021 12:41:29 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Call,LASAN,,N,WV,01/02/2021 12:00:00 AM,01/02/2021 12:38:52 PM,Y,N,"23271 W VENTURA BLVD, 91364",23271,W,VENTURA,BLVD,91364,34.1616459982,-118.63304467,"(34.1616459982, -118.63304467)",559,G,3,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-1831526651,12/31/2020 02:48:26 PM,01/04/2021 08:07:56 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/04/2021 12:00:00 AM,01/04/2021 12:56:02 PM,Y,N,"2246 N GRIFFIN AVE, 90031",2246,N,GRIFFIN,AVE,90031,34.0714817422,-118.211523356,"(34.0714817422, -118.211523356)",635,A,1,East Los Angeles APC,1,Gilbert Cedillo,47,Lincoln Heights,HOLLENBECK
1-1831527461,12/31/2020 02:47:51 PM,01/02/2021 07:47:01 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WLA,01/02/2021 12:00:00 AM,01/02/2021 07:44:24 AM,Y,N,"1537 S POINT VIEW ST, 90035",1537,S,POINT VIEW,ST,90035,34.04917496,-118.370902104,"(34.04917496, -118.370902104)",633,A,4,Central APC,10,Mark Ridley-Thomas,60,P.I.C.O.,WILSHIRE
1-1831526551,12/31/2020 02:47:48 PM,12/31/2020 02:48:32 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Driver Self Report,LASAN,,Y,SLA,01/02/2021 12:00:00 AM,12/31/2020 02:48:32 PM,Y,N,"207 E 119TH ST, 90061",207,E,119TH,ST,90061,33.9247536472,-118.271540655,"(33.9247536472, -118.271540655)",704,D,7,South Los Angeles APC,15,Joe Buscaino,90,Harbor Gateway North,SOUTHEAST
1-1831527401,12/31/2020 02:47:40 PM,01/05/2021 08:34:48 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/05/2021 12:00:00 AM,01/05/2021 10:44:44 AM,Y,N,"4741 N WOODSIDE DR, 90042",4741,N,WOODSIDE,DR,90042,34.1008217579,-118.204638774,"(34.1008217579, -118.204638774)",595,B,4,East Los Angeles APC,1,Gilbert Cedillo,42,Arroyo Seco,NORTHEAST
1-1831526431,12/31/2020 02:47:25 PM,01/07/2021 04:13:36 AM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Call,ITA,,N,EV,01/06/2021 12:00:00 AM,01/06/2021 09:29:59 AM,Y,N,"KESTER AVE AT HESBY ST, 91403",,,,,91403,34.1621202796,-118.457470174,"(34.1621202796, -118.457470174)",561,J,3,South Valley APC,4,Nithya Raman,26,Sherman Oaks,VAN NUYS
1-1831527331,12/31/2020 02:47:25 PM,01/05/2021 01:21:56 AM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,EV,01/04/2021 12:00:00 AM,01/04/2021 06:32:56 PM,Y,N,"8528 W TUJUNGA VALLEY ST, 91040",8528,W,TUJUNGA VALLEY,ST,91040,34.2679074341,-118.318915356,"(34.2679074341, -118.318915356)",503,F,2,North Valley APC,7,Monica Rodriguez,10,Sunland-Tujunga,FOOTHILL
1-1831526411,12/31/2020 02:47:15 PM,01/04/2021 04:27:02 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/04/2021 12:00:00 AM,01/04/2021 08:54:35 AM,Y,N,"4115 E RAYNOL ST, 90032",4115,E,RAYNOL,ST,90032,34.0838647994,-118.197812303,"(34.0838647994, -118.197812303)",595,C,6,East Los Angeles APC,14,Kevin de León,48,LA32,HOLLENBECK
1-1831525581,12/31/2020 02:46:49 PM,12/31/2020 02:49:17 PM,SR Created,ITA,Other,Cancelled,Mobile App,Self Service,Android,Y,,,12/31/2020 02:49:17 PM,Y,N,"1749 W 59TH PL, 90047",1749,W,59TH,PL,90047,33.9868157326,-118.308350526,"(33.9868157326, -118.308350526)",673,H,6,South Los Angeles APC,8,Marqueece Harris-Dawson,81,Empowerment Congress Central,77TH STREET
1-1831526331,12/31/2020 02:46:49 PM,01/06/2021 09:04:53 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,WLA,01/06/2021 12:00:00 AM,01/06/2021 08:18:38 AM,Y,N,"1620 S PANDORA AVE, 90024",1620,S,PANDORA,AVE,90024,34.0589058546,-118.425958111,"(34.0589058546, -118.425958111)",632,D,3,West Los Angeles APC,5,Paul Koretz,63,Westwood,WEST LOS ANGELES
1-1831526281,12/31/2020 02:46:44 PM,01/02/2021 07:21:28 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Mobile App,Self Service,iOS,N,NC,01/02/2021 12:00:00 AM,01/02/2021 07:26:08 AM,Y,,"1135 N HIGHLAND AVE, 90038",1135,N,HIGHLAND,AVE,90038,34.0913638613,-118.3387592,"(34.0913638613, -118.3387592)",593,E,5,Central APC,4,Nithya Raman,32,Central Hollywood,HOLLYWOOD
1-1831523791,12/31/2020 02:46:06 PM,01/04/2021 08:19:02 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,EV,01/04/2021 12:00:00 AM,01/04/2021 11:46:30 AM,Y,N,"8528 W TUJUNGA VALLEY ST, 91040",8528,W,TUJUNGA VALLEY,ST,91040,34.2679074341,-118.318915356,"(34.2679074341, -118.318915356)",503,F,2,North Valley APC,7,Monica Rodriguez,10,Sunland-Tujunga,FOOTHILL
1-1831523781,12/31/2020 02:46:05 PM,01/07/2021 08:30:29 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/07/2021 12:00:00 AM,01/07/2021 08:27:32 PM,Y,,"9442 N SYLMAR AVE, 91402",9442,N,SYLMAR,AVE,91402,34.2417890517,-118.447932536,"(34.2417890517, -118.447932536)",502,A,6,North Valley APC,6,Nury Martinez,100,Panorama City,MISSION
1-1831525301,12/31/2020 02:45:44 PM,01/05/2021 01:47:56 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/04/2021 12:00:00 AM,01/04/2021 12:14:28 PM,Y,N,"2246 N GRIFFIN AVE, 90031",2246,N,GRIFFIN,AVE,90031,34.0714817422,-118.211523356,"(34.0714817422, -118.211523356)",635,A,1,East Los Angeles APC,1,Gilbert Cedillo,47,Lincoln Heights,HOLLENBECK
1-1831523701,12/31/2020 02:45:35 PM,01/09/2021 12:10:40 AM,SR Created,BSL,Multiple Streetlight Issue,Closed,Self Service,ITA,,N,EAST,01/04/2021 12:00:00 AM,01/04/2021 12:00:00 AM,Y,N,"4651 N HUNTINGTON DR NORTH, 90032",4651,N,HUNTINGTON,DR,90032,34.0863698089,-118.185878701,"(34.0863698089, -118.185878701)",595,D,6,East Los Angeles APC,14,Kevin de León,48,LA32,HOLLENBECK
