"id","registrationdate","mailcity","mailstate","mailzip","mailcountry","gender","birthyear","keyassigned","keyactivated","active"
,"2015-08-01T00:00:00.000","Hixson","Tennessee","37343","United States","2","1982","2015-08-03T14:47:00.000","2015-08-10T21:20:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37419","United States","2","1961","2015-07-30T13:47:00.000",,
,"2013-04-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1974","2013-04-30T14:43:00.000",,
,"2014-06-19T00:00:00.000","Ooltewah","Tennessee","37363","United States","1","1957","2014-06-20T12:21:00.000","2014-06-24T11:16:00.000",
,"2014-09-25T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1983","2014-09-26T12:16:00.000","2014-11-10T22:15:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37406","United States","2","1969","2015-07-28T14:47:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1987","2015-07-27T10:02:00.000","2015-07-30T16:02:00.000",
,"2013-12-26T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1981","2013-12-26T11:29:00.000","2013-12-27T18:09:00.000",
,"2015-08-01T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1987","2015-08-03T14:41:00.000",,
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1982","2015-07-29T11:51:00.000","2015-08-20T08:51:00.000",
,"2013-09-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1961","2013-11-04T09:54:00.000","2013-11-04T09:54:00.000",
,"2014-09-28T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1980","2014-09-29T12:23:00.000","2014-10-02T23:01:00.000",
,"2014-06-23T00:00:00.000","Chattanooga","Tennessee","37401","United States","1","1991","2014-06-24T10:23:00.000","2014-06-24T10:39:00.000",
,"2013-10-20T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1964","2013-10-21T13:21:00.000","2013-10-25T14:55:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1984","2015-07-30T12:30:00.000","2015-08-09T16:17:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1973","2015-07-31T11:39:00.000","2015-08-05T15:53:00.000",
,"2013-07-22T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1980","2013-07-29T14:18:00.000","2013-08-05T14:06:00.000",
,"2013-02-27T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1981","2013-02-27T09:33:00.000","2013-03-05T17:11:00.000",
,"2012-07-25T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1980","2012-07-25T14:54:00.000","2012-07-30T15:29:00.000",
,"2012-12-13T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1984","2012-12-14T09:25:00.000","2012-12-18T08:36:00.000",
,"2013-01-08T00:00:00.000","Hixson","Tennessee","37343","United States","1","1979","2013-01-08T08:29:00.000","2013-01-09T08:31:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1987","2015-07-27T10:00:00.000","2015-08-02T16:18:00.000",
,"2013-08-02T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1986","2013-08-05T13:22:00.000","2013-08-15T09:07:00.000",
,"2015-08-02T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1979","2015-08-03T14:29:00.000","2015-11-27T15:44:00.000",
,"2015-08-03T00:00:00.000","CHATTANOOGA","Tennessee","37411","United States","1","1951","2015-08-03T15:51:00.000","2015-08-11T09:49:00.000",
,"2013-09-04T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1987","2013-09-05T12:06:00.000","2013-09-07T14:08:00.000",
,"2012-07-25T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1965","2012-07-25T11:36:00.000","2012-07-25T11:37:00.000",
,"2013-09-16T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1992","2013-09-17T11:43:00.000","2013-09-21T14:22:00.000",
,"2013-10-17T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1986","2014-10-14T09:52:00.000","2014-10-14T09:53:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1971","2015-07-24T11:32:00.000","2015-08-02T07:40:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1986","2012-07-24T11:16:00.000","2012-07-24T12:06:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1979","2015-07-28T16:20:00.000","2015-07-31T14:41:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37412","United States","1","1970","2015-07-29T09:54:00.000","2015-08-16T15:54:00.000",
,"2012-07-27T00:00:00.000","Portland","Oregon","97214","United States","1","1912","2012-07-27T13:16:00.000",,
,"2013-02-07T00:00:00.000","chattanooga","Tennessee","37415","United States","1","1989","2013-02-07T12:43:00.000","2013-02-11T00:02:00.000",
,"2015-07-24T00:00:00.000","HIXSON","Tennessee","37343","United States","1","1982","2015-07-24T14:57:00.000","2015-08-03T09:16:00.000",
,"2012-09-20T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1992","2012-09-21T11:45:00.000","2012-09-21T11:46:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1981","2015-07-29T08:49:00.000","2015-08-11T17:49:00.000",
,"2015-07-25T00:00:00.000","Red Bank","Tennessee","37415","United States","2","1984","2015-07-28T15:36:00.000","2015-08-01T18:54:00.000",
,"2013-04-18T00:00:00.000","Chattanooga","Tennessee","37412","United States","1","1977","2013-04-18T16:32:00.000","2013-04-18T16:32:00.000",
,"2014-08-19T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1984","2014-08-20T10:27:00.000","2014-09-04T15:36:00.000",
,"2012-07-28T00:00:00.000","chattanoooga","Tennessee","37403","United States","2","1954","2012-07-30T11:18:00.000","2012-08-01T19:44:00.000",
,"2013-08-22T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1991","2013-08-23T10:11:00.000","2013-08-24T14:50:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1980","2015-08-03T15:51:00.000","2015-08-21T17:42:00.000",
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1959","2015-07-29T12:30:00.000","2015-10-16T15:09:00.000",
,"2013-08-29T00:00:00.000","Signal Mountain","Tennessee","37377","United States","2","1957","2013-08-29T12:18:00.000","2013-08-31T13:33:00.000",
,"2013-02-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1990","2013-02-25T10:47:00.000","2013-02-26T18:37:00.000",
,"2016-03-18T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1961","2016-03-22T10:54:00.000","2016-03-25T09:07:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37416","United States","1","1975","2012-07-25T09:17:00.000","2013-02-21T10:29:00.000",
,"2012-08-29T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1965","2012-08-30T10:50:00.000","2012-09-02T12:41:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1989","2015-07-28T09:58:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1981","2015-07-28T11:19:00.000","2015-08-01T18:45:00.000",
,"2014-02-05T00:00:00.000","Concord","California","94521","United States","2","1979","2014-02-06T11:44:00.000","2014-02-06T11:46:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1989","2015-07-27T09:59:00.000",,
,"2014-05-16T00:00:00.000","Monroe","Georgia","30655","United States","1","1991","2014-05-16T14:31:00.000","2014-05-16T18:34:00.000",
,"2013-10-04T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1952","2013-10-04T11:30:00.000","2013-10-06T17:50:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1987","2015-07-29T09:34:00.000","2015-08-02T16:59:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1976","2015-07-27T15:16:00.000","2015-08-03T22:39:00.000",
,"2013-06-20T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1970","2013-06-21T10:16:00.000",,
,"2013-08-23T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1990","2013-08-26T13:12:00.000","2013-08-27T21:23:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1978","2015-07-29T09:15:00.000",,
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37419","United States","2","1997","2015-08-03T13:02:00.000","2015-08-17T08:34:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1968","2015-07-31T10:46:00.000","2015-08-03T13:24:00.000",
,"2015-08-03T00:00:00.000","Signal Mtn","Tennessee","37377","United States","1","1968","2015-08-03T15:42:00.000","2015-08-15T10:05:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1991","2015-07-29T11:33:00.000","2015-08-04T11:40:00.000",
,"2015-07-30T00:00:00.000","Ringgold","Georgia","30736","United States","1","1981","2015-07-30T12:30:00.000",,
,"2013-09-05T00:00:00.000","CHattanooga","Tennessee","37408","United States","2","1989","2013-09-05T19:01:00.000","2013-09-05T19:01:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37410","United States","1","1963","2015-08-04T10:02:00.000","2015-08-09T12:58:00.000",
,"2013-08-24T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1983","2013-08-26T13:13:00.000","2013-08-28T19:31:00.000",
,"2015-07-20T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1992","2015-07-22T16:19:00.000","2015-07-27T09:55:00.000",
,"2012-09-04T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1988","2012-09-05T11:43:00.000","2012-10-09T12:17:00.000",
,"2015-07-24T00:00:00.000","Cleveland","Tennessee","37323","United States","2","1991","2015-07-27T14:31:00.000",,
,"2012-10-15T00:00:00.000","Signal Mountain","Tennessee","37377","United States","2","1957","2012-10-16T08:26:00.000","2013-11-11T10:34:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1992","2015-07-29T09:54:00.000","2015-07-31T23:24:00.000",
,"2014-06-25T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1955","2014-06-26T14:07:00.000","2014-06-26T14:13:00.000",
,"2013-04-10T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1985","2013-04-10T12:28:00.000","2013-04-18T09:02:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37416","United States","2","1962","2015-07-31T11:38:00.000","2015-08-12T19:33:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1983","2015-07-28T09:16:00.000","2015-08-22T15:30:00.000",
,"2015-08-03T00:00:00.000","Signal Mtn","Tennessee","37377","United States","1","1949","2015-08-03T13:17:00.000",,
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1978","2015-07-29T14:04:00.000",,
,"2012-08-20T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1987","2012-08-21T11:16:00.000","2012-08-27T16:30:00.000",
,"2014-05-12T00:00:00.000","Chattanooga","Tennessee","37412","United States","2","1972","2014-05-13T10:04:00.000","2014-10-07T14:26:00.000",
,"2012-10-04T00:00:00.000","chattanooga","Tennessee","37403","United States","2","1989","2012-10-04T15:15:00.000","2012-10-05T22:34:00.000",
,"2014-06-13T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1992","2014-06-13T14:51:00.000","2014-06-14T12:45:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1979","2015-07-30T13:43:00.000",,
,"2013-06-15T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1982","2013-06-17T09:48:00.000","2013-06-21T08:55:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1987","2015-07-28T15:37:00.000","2015-08-01T14:02:00.000",
,"2015-07-28T00:00:00.000","Cleveland","Tennessee","37311","United States","1","1961","2015-07-29T12:34:00.000",,
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1951","2015-08-03T13:04:00.000","2015-08-07T14:33:00.000",
,"2013-11-29T00:00:00.000","CHATTANOOGA","Tennessee","37415","United States","1","1968","2013-12-02T10:55:00.000","2014-03-31T17:29:00.000",
,"2012-08-08T00:00:00.000","chattanooga","Tennessee","37408","United States","1","1978","2012-08-09T12:58:00.000","2012-08-13T20:48:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1979","2015-07-30T12:48:00.000","2015-08-07T13:51:00.000",
,"2013-05-21T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1966","2013-05-21T13:52:00.000","2013-05-29T11:05:00.000",
,"2013-08-05T00:00:00.000","CHATTANOOGA","Tennessee","37405","United States","1","1980","2013-08-05T13:20:00.000",,
,"2012-07-27T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1984","2012-07-27T15:24:00.000","2012-08-14T12:20:00.000",
,"2015-07-31T00:00:00.000","Cleveland","Tennessee","37323","United States","2","1988","2015-07-31T15:02:00.000",,
,"2014-07-01T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1972","2015-03-31T10:45:00.000","2015-03-31T10:46:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1982","2015-07-29T09:14:00.000","2015-08-03T17:16:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","32403","United States","2","1979","2015-08-03T15:10:00.000","2015-08-06T18:45:00.000",
,"2013-12-20T00:00:00.000","signal mountain","Tennessee","37377","United States","2","1957","2013-12-23T14:43:00.000","2013-12-26T08:58:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1957","2012-07-24T10:37:00.000","2012-07-24T12:15:00.000",
,"2014-06-19T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1961","2014-06-19T11:06:00.000","2014-06-25T12:06:00.000",
,"2013-11-09T00:00:00.000","Orlando","Florida","32819","United States","1","1983","2013-11-11T14:15:00.000","2013-11-17T16:48:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1983","2015-07-30T12:05:00.000","2015-07-31T13:33:00.000",
,"2013-09-19T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1965","2013-09-19T16:45:00.000","2013-11-12T11:13:00.000",
,"2014-05-21T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1977","2014-05-22T09:18:00.000","2014-06-02T09:17:00.000",
,"2014-01-02T00:00:00.000","Chattanooga","Tennessee","37414","United States","1","1974","2014-01-03T14:22:00.000",,
,"2015-07-28T00:00:00.000","Apison","Tennessee","37302","United States","1","1961","2015-07-29T12:33:00.000",,
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1970","2015-07-31T10:47:00.000","2015-09-19T11:10:00.000",
,"2014-05-15T00:00:00.000","CHATTANOOGA","Tennessee","37405","United States","2","1989","2014-05-16T14:34:00.000","2014-05-21T15:21:00.000",
,"2013-07-26T00:00:00.000","Chattanooga","Tennessee","37401","United States","1","1975","2013-07-26T19:23:00.000","2013-07-26T19:24:00.000",
,"2014-07-15T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1981","2014-07-16T10:19:00.000",,
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1990","2015-07-29T14:24:00.000","2015-08-04T08:31:00.000",
,"2012-07-27T00:00:00.000","harrison","Tennessee","37341","United States","1","1970","2012-07-30T11:15:00.000","2012-08-06T12:15:00.000",
,"2014-09-04T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1967","2014-09-04T11:25:00.000","2014-09-13T09:35:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1987","2015-07-28T14:38:00.000",,
,"2012-07-27T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1981","2012-07-27T15:24:00.000","2012-08-14T12:20:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1955","2015-07-28T11:20:00.000","2016-03-18T14:03:00.000",
,"2015-09-07T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1951","2015-09-08T13:17:00.000","2015-09-11T17:57:00.000",
,"2012-07-25T00:00:00.000","Hixson","Tennessee","37343","United States","1","1963","2012-07-25T11:50:00.000","2012-07-28T17:53:00.000",
,"2015-05-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1986","2015-05-27T11:27:00.000","2015-06-03T09:53:00.000",
,"2013-09-30T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1962","2013-10-03T10:51:00.000","2013-10-08T09:46:00.000",
,"2013-05-17T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1974","2013-05-17T11:48:00.000","2013-05-27T16:46:00.000",
,"2015-07-29T00:00:00.000","Harrison","Tennessee","37341","United States","2","1973","2015-07-29T14:47:00.000","2015-09-28T08:48:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1993","2015-08-03T15:55:00.000","2015-08-10T22:00:00.000",
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1957","2015-07-29T14:00:00.000","2015-08-02T10:06:00.000",
,"2012-08-10T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1943","2012-08-10T14:16:00.000","2012-08-10T14:16:00.000",
,"2013-07-26T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1986","2013-07-26T19:06:00.000","2013-07-26T19:07:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1985","2015-07-31T11:37:00.000","2015-08-04T12:59:00.000",
,"2013-07-30T00:00:00.000","chattanooga","Tennessee","37408","United States","2","1986","2013-09-20T09:06:00.000","2013-09-20T09:08:00.000",
,"2015-08-02T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1998","2015-08-03T14:30:00.000","2015-08-11T19:48:00.000",
,"2015-09-23T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1994","2015-09-23T14:12:00.000","2015-11-04T22:22:00.000",
,"2013-04-09T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1984","2013-04-10T10:49:00.000","2013-05-13T13:13:00.000",
,"2015-08-02T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1962","2015-08-03T14:26:00.000","2015-09-19T11:36:00.000",
,"2014-07-02T00:00:00.000","Chattanooga","Tennessee","37450","United States","1","1986","2014-07-03T11:10:00.000","2014-07-03T11:14:00.000",
,"2013-05-21T00:00:00.000","Lookout Mtn","Tennessee","37450","United States","2","1966","2013-05-22T10:21:00.000","2013-06-13T12:08:00.000",
,"2015-01-27T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1992","2015-01-28T08:55:00.000","2015-01-31T11:19:00.000",
,"2013-10-10T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1970","2013-10-11T13:31:00.000",,
,"2013-02-17T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1983","2013-02-18T10:12:00.000","2013-02-20T14:27:00.000",
,"2014-05-16T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1979","2014-05-16T07:24:00.000","2014-05-16T07:24:00.000",
,"2012-08-25T00:00:00.000","Signal Mountain","Tennessee","37377","United States","2","1953","2012-08-27T12:16:00.000","2012-09-16T18:04:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1990","2012-07-24T10:23:00.000","2012-08-28T14:39:00.000",
,"2015-07-26T00:00:00.000","chattanooga","Tennessee","37419","United States","1","1992","2015-07-27T09:30:00.000","2016-04-08T10:55:00.000",
,"2015-07-24T00:00:00.000","Red Bank","Tennessee","37415","United States","2","1995","2015-07-28T15:29:00.000","2015-08-21T20:31:00.000",
,"2013-05-15T00:00:00.000","Hixson","Tennessee","37343","United States","1","1966","2013-05-16T08:22:00.000","2013-05-16T08:24:00.000",
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37406","United States","2","1961","2015-07-29T12:36:00.000","2015-07-30T10:03:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1984","2015-07-27T10:47:00.000","2015-07-31T11:47:00.000",
,"2012-08-22T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1970","2012-08-22T08:52:00.000","2012-08-26T21:06:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1991","2015-07-28T09:47:00.000",,
,"2013-04-04T00:00:00.000","CLEVELAND","Tennessee","37312","United States","1","1983","2013-04-04T16:52:00.000","2013-05-24T14:05:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1991","2015-07-31T11:40:00.000",,
,"2015-07-24T00:00:00.000","Whitwell","Tennessee","37397","United States","2","1986","2015-07-28T10:36:00.000",,
,"2012-07-24T00:00:00.000","chattanooga","Tennessee","37415","United States","1","1991","2012-07-24T10:26:00.000","2012-08-03T15:50:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1978","2015-08-03T15:40:00.000","2015-08-19T13:50:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1993","2015-07-27T10:29:00.000","2015-08-02T18:14:00.000",
,"2015-11-11T00:00:00.000","Woodstock","Georgia","30188","United States","2","1972","2015-11-12T10:08:00.000","2015-12-02T17:06:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1988","2015-07-28T10:28:00.000","2015-08-09T09:42:00.000",
,"2012-08-02T00:00:00.000","Atlanta","Georgia","30307","United States","1","1953","2012-08-02T14:10:00.000",,
,"2014-08-19T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1968","2014-08-20T10:28:00.000",,
,"2013-04-02T00:00:00.000","Portland","Oregon","97214","United States","2","1983","2013-11-07T08:57:00.000","2013-11-07T09:02:00.000",
,"2016-01-26T00:00:00.000","Ooltewah","Tennessee","37363","United States","1","1974","2016-01-27T12:35:00.000","2016-02-17T10:27:00.000",
,"2013-09-16T00:00:00.000","Soddy-Daisy","Tennessee","37379","United States","2","1988","2013-09-17T10:17:00.000","2013-09-17T10:37:00.000",
,"2013-05-10T00:00:00.000","Hixson","Tennessee","37343","United States","2","1964","2013-05-10T12:06:00.000","2013-05-10T12:09:00.000",
,"2012-07-31T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1984","2012-07-31T14:42:00.000","2012-08-25T18:15:00.000",
,"2013-08-21T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1978","2013-08-22T12:44:00.000",,
,"2015-07-30T00:00:00.000","Signal Mtn","Tennessee","37377","United States","2","1974","2015-07-31T11:42:00.000","2015-08-06T19:40:00.000",
,"2013-08-13T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1992","2013-08-15T12:17:00.000","2013-09-16T15:46:00.000",
,"2015-07-25T00:00:00.000","Red Bank","Tennessee","37415","United States","1","1990","2015-07-28T16:19:00.000","2015-08-03T19:14:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1984","2015-07-28T10:32:00.000","2015-08-08T14:33:00.000",
,"2015-06-28T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1994","2015-06-29T10:20:00.000","2015-07-02T14:31:00.000",
,"2012-12-18T00:00:00.000","Hixson","Tennessee","37343","United States","2","1984","2012-12-18T09:39:00.000",,
,"2012-07-25T00:00:00.000","chattanooga","Tennessee","37409","United States","1","1982","2012-07-26T08:45:00.000","2012-08-11T18:25:00.000",
,"2012-10-01T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1990","2012-10-01T11:34:00.000","2012-10-01T11:36:00.000",
,"2015-03-12T00:00:00.000","CHAT","New York","22222","United States","1","1980","2015-04-30T16:50:00.000","2015-04-30T16:50:00.000",
,"2012-10-17T00:00:00.000","Boston","Georgia","12345","United States","1","1982","2013-01-28T16:27:00.000","2013-01-29T14:54:00.000",
,"2012-08-22T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1956","2012-08-23T09:44:00.000",,
,"2015-07-24T00:00:00.000","Red Bank","Tennessee","37415","United States","2","1964","2015-07-28T11:11:00.000","2015-07-30T16:41:00.000",
,"2013-08-17T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1989","2013-08-17T18:58:00.000","2013-08-17T18:58:00.000",
,"2014-05-16T00:00:00.000","Raleigh","North Carolina","27606","United States","2","1991","2014-05-16T14:30:00.000","2014-05-17T10:22:00.000",
,"2015-07-24T00:00:00.000","Hixson","Tennessee","37343","United States","1","1983","2015-07-24T12:23:00.000","2015-08-06T08:34:00.000",
,"2013-01-18T00:00:00.000","Chattanooga","Tennessee","37416","United States","1","1993","2013-01-18T08:18:00.000","2013-01-20T23:07:00.000",
,"2015-04-09T00:00:00.000","chattanooga","Tennessee","37415","United States","1","1958","2015-04-09T10:31:00.000","2015-04-11T16:54:00.000",
,"2013-07-20T00:00:00.000","Camden","Tennessee","38320","United States","2","1988","2013-10-29T08:50:00.000","2013-10-29T08:50:00.000",
,"2015-08-03T00:00:00.000","Hixson","Tennessee","37343","United States","1","1969","2015-08-17T11:02:00.000","2015-08-23T17:20:00.000",
,"2012-08-16T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1964","2012-08-17T08:29:00.000",,
,"2012-12-22T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1977","2012-12-24T10:08:00.000","2013-06-02T18:20:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1996","2015-07-28T09:21:00.000","2015-07-30T17:31:00.000",
,"2012-08-30T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1978","2012-08-30T16:35:00.000","2012-09-05T08:47:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1990","2015-07-27T09:59:00.000","2015-09-15T17:48:00.000",
,"2013-02-20T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1986","2013-02-20T15:28:00.000","2013-11-11T10:28:00.000",
,"2016-03-27T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1983","2016-03-28T10:32:00.000",,
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1987","2015-08-03T14:59:00.000","2015-08-12T18:21:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1986","2015-07-28T11:13:00.000","2015-08-15T17:58:00.000",
,"2013-08-27T00:00:00.000","Hixson","Tennessee","37343","United States","1","1980","2013-08-29T12:29:00.000","2013-09-02T15:50:00.000",
,"2012-07-26T00:00:00.000","chattanooga","Tennessee","37415","United States","2","1958","2012-07-26T08:46:00.000",,
,"2012-07-24T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1956","2012-07-24T10:12:00.000","2012-08-30T20:23:00.000",
,"2013-06-25T00:00:00.000","Goodlettsville","Tennessee","37072","United States","2","1994","2013-06-26T09:23:00.000","2013-07-10T14:19:00.000",
,"2015-05-26T00:00:00.000","Red Bank","Tennessee","37415","United States","1","1990","2015-05-27T11:26:00.000","2015-06-01T14:28:00.000",
,"2014-07-15T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1966","2014-07-16T10:20:00.000","2014-07-20T16:32:00.000",
,"2013-05-30T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1991","2013-05-30T09:52:00.000","2013-05-30T11:21:00.000",
