"sex","province","district","product","n_startdate","n_plantdate","n_harvestdate","area","t_production_kg","t_prodcosts","num_participants"
"F","Manicaland","Buhera","Groundnuts","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.1","200","569","1"
"F","Manicaland","Buhera","Groundnuts","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","1.5","840","387","1"
"F","Manicaland","Buhera","Groundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.5","540","1033","2"
"F","Manicaland","Buhera","Maize","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.3","60","438","1"
"F","Manicaland","Buhera","Maize","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","1.2","2000","239","1"
"F","Manicaland","Buhera","Maize","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","0.2","150","518","1"
"F","Manicaland","Buhera","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","1.6","750","195","1"
"F","Manicaland","Buhera","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","02/2012","0.3","1000","156","1"
"F","Manicaland","Buhera","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.4","250","148","1"
"F","Manicaland","Buhera","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.3","500","115","1"
"F","Manicaland","Buhera","Millet","2011-12-01T00:00:00.000","2011-09-01T00:00:00.000","03/2012","0.3","900","157","1"
"F","Manicaland","Buhera","Roundnuts","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.1","40","482","1"
"F","Manicaland","Buhera","Roundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.2","170","290","1"
"F","Manicaland","Buhera","Roundnuts","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.1","100","482","1"
"F","Manicaland","Buhera","Sorghum","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.2","200","382","1"
"F","Manicaland","Buhera","Sorghum","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","1.3","200","764","2"
"F","Manicaland","Buhera","Sorghum","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","1","100","438","1"
"F","Manicaland","Buhera","Sorghum","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.4","1000","158","1"
"F","Manicaland","Chimanimani","Maize","2011-08-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.4","1900","136","1"
"F","Manicaland","Chimanimani","Maize","2011-08-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.4","1000","95","1"
"F","Manicaland","Chimanimani","Paprika","2011-08-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.2","350","144","1"
"F","Manicaland","Chimanimani","Paprika","2011-08-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.25","750","44","1"
"F","Manicaland","Chimanimani","Sugar beans (irrigated)","2011-08-01T00:00:00.000","2012-04-01T00:00:00.000","08/2012","0.8","1600","121","2"
"F","Manicaland","Chipinge","Groundnuts","2011-08-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.2","200","569","1"
"F","Manicaland","Chipinge","Maize","2011-08-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.4","600","533","1"
"F","Manicaland","Chipinge","Maize","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.5","0","283","1"
"F","Manicaland","Chipinge","Paprika","2011-08-01T00:00:00.000","2011-10-01T00:00:00.000","02/2012","0.1","500","513","1"
"F","Manicaland","Chipinge","Paprika","2011-09-01T00:00:00.000","2011-09-01T00:00:00.000","06/2012","0.2","800","130","1"
"F","Manicaland","Chipinge","Paprika","2011-12-01T00:00:00.000","2012-02-01T00:00:00.000","06/2012","0.2","1000","174","1"
"F","Manicaland","Chipinge","Sugar beans (dryland)","2011-11-01T00:00:00.000","2012-04-01T00:00:00.000","08/2012","0.4","400","77","1"
"F","Manicaland","Chipinge","Sugar beans (irrigated)","2011-06-01T00:00:00.000","2012-03-01T00:00:00.000","NA","0.8","0","259","1"
"F","Manicaland","Chipinge","Sugar beans (irrigated)","2011-06-01T00:00:00.000","2012-04-01T00:00:00.000","08/2012","1.6","0","662","3"
"F","Manicaland","Chipinge","Sugar beans (irrigated)","2011-06-01T00:00:00.000","2012-04-01T00:00:00.000","09/2012","1.6","600","497","3"
"F","Manicaland","Chipinge","Sugar beans (irrigated)","2011-07-01T00:00:00.000","2012-04-01T00:00:00.000","NA","0.6","0","188","1"
"F","Manicaland","Chipinge","Sugar beans (irrigated)","2011-08-01T00:00:00.000","2012-03-01T00:00:00.000","NA","0.4","0","297","1"
"F","Manicaland","Chipinge","Sugar beans (irrigated)","2011-08-01T00:00:00.000","2012-04-01T00:00:00.000","NA","2","1700","1202","4"
"F","Manicaland","Chipinge","Sugar beans (irrigated)","2011-09-01T00:00:00.000","2012-04-01T00:00:00.000","09/2012","0.6","900","334","1"
"F","Manicaland","Chipinge","Sugar beans (irrigated)","2011-11-01T00:00:00.000","2012-04-01T00:00:00.000","08/2012","0.2","0","491","1"
"F","Manicaland","Chipinge","Sugar beans (irrigated)","2011-12-01T00:00:00.000","2012-04-01T00:00:00.000","08/2012","0.4","800","313","1"
"F","Manicaland","Chipinge","Tomato","2011-06-01T00:00:00.000","2012-03-01T00:00:00.000","07/2012","0.2","1600","443","1"
"F","Manicaland","Chipinge","Tomato","2011-06-01T00:00:00.000","2012-04-01T00:00:00.000","08/2012","0.2","100","27","1"
"F","Manicaland","Chipinge","Tomato","2011-08-01T00:00:00.000","2012-03-01T00:00:00.000","07/2012","0.5","176","583","1"
"F","Manicaland","Chipinge","Tomato","2011-08-01T00:00:00.000","2012-04-01T00:00:00.000","08/2012","0.2","3000","426","1"
"F","Manicaland","Chipinge","Tomato","2011-09-01T00:00:00.000","2012-04-01T00:00:00.000","08/2012","0.2","3000","554","1"
"F","Manicaland","Makoni","Groundnuts","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.2","40","573","1"
"F","Manicaland","Makoni","Maize","2012-01-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","1","1000","121","1"
"F","Manicaland","Makoni","Maize","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","2","910","474","2"
"F","Manicaland","Makoni","Maize","2012-03-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","1","160","413","1"
"F","Manicaland","Makoni","Maize","2012-04-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.25","450","118","1"
"F","Manicaland","Makoni","Maize","2012-04-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.4","300","40","1"
"F","Manicaland","Makoni","Maize","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.4","800","49","1"
"F","Manicaland","Makoni","Maize","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.4","220","24","1"
"F","Manicaland","Makoni","Maize","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","1.5","1040","448","1"
"F","Manicaland","Makoni","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.8","350","40","1"
"F","Manicaland","Makoni","Paprika","2012-02-01T00:00:00.000","2011-10-01T00:00:00.000","06/2012","0.09","149.83","76","1"
"F","Manicaland","Makoni","Paprika","2012-04-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.25","60","398","1"
"F","Manicaland","Makoni","Paprika","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","06/2012","0.14","324.6","91","2"
"F","Manicaland","Makoni","Tobacco","2012-03-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","0.5","1300","131","1"
"F","Manicaland","Mutare","Groundnuts","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","01/2012","0.35","100","347","1"
"F","Manicaland","Mutare","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.5","100","167","1"
"F","Manicaland","Mutare","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.25","40","180","1"
"F","Manicaland","Mutare","Sesame","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.5","5","18","1"
"F","Manicaland","Mutare","Sesame","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.2","60","126","1"
"F","Manicaland","Mutasa","Banana","2012-01-01T00:00:00.000","1995-11-01T00:00:00.000","11/1996","3.2","8390","404","1"
"F","Manicaland","Mutasa","Banana","2011-07-01T00:00:00.000","2011-01-01T00:00:00.000","01/2012","0.1","212","90","1"
"F","Manicaland","Mutasa","Banana","2011-07-01T00:00:00.000","2007-11-01T00:00:00.000","10/2008","1.15","10260","546","1"
"F","Manicaland","Mutasa","Banana","2011-09-01T00:00:00.000","1980-11-01T00:00:00.000","04/2012","0.95","3750","310","1"
"F","Manicaland","Mutasa","Banana","2011-11-01T00:00:00.000","2000-10-01T00:00:00.000","09/2001","0.01","40","162","1"
"F","Manicaland","Mutasa","Ginger","2012-01-01T00:00:00.000","2011-08-01T00:00:00.000","05/2012","0.02","10","364","1"
"F","Manicaland","Mutasa","Maize","2012-01-01T00:00:00.000","2011-10-01T00:00:00.000","02/2012","0.2","200","276","1"
"F","Manicaland","Mutasa","Maize","2011-07-01T00:00:00.000","2011-10-01T00:00:00.000","02/2012","0.6","1070","316","1"
"F","Manicaland","Mutasa","Maize","2011-07-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.6","1400","129","1"
"F","Manicaland","Mutasa","Maize","2011-09-01T00:00:00.000","2011-10-01T00:00:00.000","02/2012","0.2","450","416","1"
"F","Manicaland","Mutasa","Maize","2011-11-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","1","4050","265","1"
"F","Manicaland","Mutasa","Maize","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","01/2012","0.2","400","160","1"
"F","Manicaland","Mutasa","Maize","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","2.3","1700","539","2"
"F","Manicaland","Mutasa","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.6","500","103","1"
"F","Manicaland","Mutasa","Paprika","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.25","470","147","1"
"F","Manicaland","Mutasa","Paprika","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.25","181.5","255","1"
"F","Manicaland","Mutasa","Sugar beans (dryland)","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.07","60","358","1"
"F","Manicaland","Mutasa","Sugar beans (irrigated)","2011-07-01T00:00:00.000","2012-01-01T00:00:00.000","04/2012","0.2","234","143","1"
"F","Manicaland","Mutasa","Sugar beans (irrigated)","2011-07-01T00:00:00.000","2012-02-01T00:00:00.000","NA","0.25","102","472","1"
"F","Manicaland","Mutasa","Sugar beans (irrigated)","2011-07-01T00:00:00.000","2012-07-01T00:00:00.000","10/2012","0.1","0","528","1"
"F","Manicaland","Mutasa","Sugar beans (irrigated)","2011-07-01T00:00:00.000","2012-08-01T00:00:00.000","11/2012","0.4","0","454","1"
"F","Manicaland","Mutasa","Vegetables","2012-01-01T00:00:00.000","2011-10-01T00:00:00.000","NA","0.01","230","290","1"
"F","Manicaland","Mutasa","Yam","2012-01-01T00:00:00.000","2011-04-01T00:00:00.000","05/2012","0.4","3190","534","1"
"F","Manicaland","Mutasa","Yam","2011-07-01T00:00:00.000","2011-09-01T00:00:00.000","06/2012","0.12","1120","133","1"
"F","Mashonaland Central","Guruve","Cotton","2011-08-01T00:00:00.000","2011-12-01T00:00:00.000","07/2012","0.4","456","180","1"
"F","Mashonaland Central","Guruve","Covo","2011-08-01T00:00:00.000","2012-05-01T00:00:00.000","05/2012","0.1","50","383","1"
"F","Mashonaland Central","Guruve","Maize","2011-08-01T00:00:00.000","2012-01-01T00:00:00.000","06/2012","0.49","100","500","1"
"F","Mashonaland Central","Guruve","Maize","2011-08-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.9","700","713","2"
"F","Mashonaland Central","Guruve","Maize","2011-08-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.5","650","563","1"
"F","Mashonaland Central","Guruve","Maize","2011-08-01T00:00:00.000","2011-11-01T00:00:00.000","06/2012","0.8","950","332","1"
"F","Mashonaland Central","Guruve","Maize","2011-08-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","2","2800","352","3"
"F","Mashonaland Central","Guruve","Maize","2011-09-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","2","3655","295","1"
"F","Mashonaland Central","Guruve","Soya beans","2011-09-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.4","500","294","1"
"F","Mashonaland Central","Guruve","Sugar beans (dryland)","2011-08-01T00:00:00.000","2012-01-01T00:00:00.000","04/2012","0.6","300","363","1"
"F","Mashonaland Central","Guruve","Sugar beans (dryland)","2011-09-01T00:00:00.000","2012-04-01T00:00:00.000","04/2012","0.8","1100","249","1"
"F","Mashonaland Central","Mazowe","Groundnuts","2011-06-01T00:00:00.000","2011-12-01T00:00:00.000","08/2012","0.1","150","7","1"
"F","Mashonaland Central","Mazowe","Groundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.1","60","106","1"
"F","Mashonaland Central","Mazowe","Maize","2011-06-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","1","1600","251","1"
"F","Mashonaland Central","Mazowe","Maize","2011-06-01T00:00:00.000","2011-12-01T00:00:00.000","06/2012","4","5300","807","2"
"F","Mashonaland Central","Mazowe","Maize","2011-07-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","1","900","445","1"
"F","Mashonaland Central","Mazowe","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","2","3000","700","2"
"F","Mashonaland Central","Mazowe","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.3","450","477","1"
"F","Mashonaland Central","Mazowe","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","06/2012","2.3","4100","575","2"
"F","Mashonaland Central","Mazowe","Soya beans","2011-06-01T00:00:00.000","2012-01-01T00:00:00.000","06/2012","0.5","200","45","1"
"F","Mashonaland Central","Mazowe","Soya beans","2011-06-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.1","75","119","1"
"F","Mashonaland Central","Mazowe","Soya beans","2011-12-01T00:00:00.000","2012-01-01T00:00:00.000","05/2012","0.5","150","154","1"
"F","Mashonaland Central","Mazowe","Tobacco","2011-06-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.07","900","328","1"
"F","Mashonaland Central","Mazowe","Tobacco","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","02/2012","1","1300","451","1"
"F","Mashonaland Central","Mazowe","Tobacco","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.5","700","360","1"
"F","Mashonaland Central","Mount Darwin","Cotton","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","07/2012","1","805","426","1"
"F","Mashonaland Central","Mount Darwin","Cotton","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","06/2012","1.5","740","513","2"
"F","Mashonaland Central","Mount Darwin","Cotton","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.4","310","374","1"
"F","Mashonaland Central","Mount Darwin","Cotton","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","07/2012","1.5","1424","249","2"
"F","Mashonaland Central","Mount Darwin","Cotton","2012-03-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.5","370","20","1"
"F","Mashonaland Central","Mount Darwin","Cotton","2012-03-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","2.3","1150","384","2"
"F","Mashonaland Central","Mount Darwin","Cotton","2011-10-01T00:00:00.000","2011-12-01T00:00:00.000","06/2012","0.8","312","100","1"
"F","Mashonaland Central","Mount Darwin","Cotton","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","1","389","509","1"
"F","Mashonaland Central","Mount Darwin","Cow peas","2012-01-01T00:00:00.000","2012-01-01T00:00:00.000","04/2012","0.2","150","552","1"
"F","Mashonaland Central","Mount Darwin","Cow peas","2012-02-01T00:00:00.000","2012-01-01T00:00:00.000","05/2012","0.5","300","507","1"
"F","Mashonaland Central","Mount Darwin","Cow peas","2011-10-01T00:00:00.000","2011-12-01T00:00:00.000","06/2012","0.8","350","525","1"
"F","Mashonaland Central","Mount Darwin","Cow peas","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.2","150","221","1"
"F","Mashonaland Central","Mount Darwin","Groundnuts","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.2","210","33","1"
"F","Mashonaland Central","Mount Darwin","Groundnuts","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","06/2012","0.4","350","207","1"
"F","Mashonaland Central","Mount Darwin","Groundnuts","2011-10-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.3","500","148","1"
"F","Mashonaland Central","Mount Darwin","Maize","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.25","400","438","1"
"F","Mashonaland Central","Mount Darwin","Maize","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","1","2800","361","1"
"F","Mashonaland Central","Mount Darwin","Maize","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","07/2012","0.5","400","180","1"
"F","Mashonaland Central","Mount Darwin","Maize","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","3","7300","960","3"
"F","Mashonaland Central","Mount Darwin","Maize","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","06/2012","2","6250","717","2"
"F","Mashonaland Central","Mount Darwin","Maize","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","07/2012","1","2000","373","1"
"F","Mashonaland Central","Mount Darwin","Maize","2012-03-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","2","5550","1011","3"
"F","Mashonaland Central","Mount Darwin","Maize","2011-10-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.4","500","338","1"
"F","Mashonaland Central","Mount Darwin","Maize","2011-10-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.8","600","574","1"
"F","Mashonaland Central","Mount Darwin","Maize","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","1","450","94","1"
"F","Mashonaland Central","Mount Darwin","Sugar beans (dryland)","2012-02-01T00:00:00.000","2012-01-01T00:00:00.000","03/2012","0.2","80","90","1"
"F","Mashonaland Central","Mount Darwin","Sweet potato","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.25","170","1","1"
"F","Mashonaland East","Hwedza","Groundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","1","1500","228","1"
"F","Mashonaland East","Hwedza","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","1","1050","565","1"
"F","Mashonaland East","Hwedza","Paprika","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","07/2012","0.4","1260","442","1"
"F","Mashonaland East","Murehwa","Covo","2011-12-01T00:00:00.000","2012-01-01T00:00:00.000","03/2012","0.25","806","574","1"
"F","Mashonaland East","Murehwa","Covo","2011-12-01T00:00:00.000","2012-01-01T00:00:00.000","07/2012","0.12","679","426","1"
"F","Mashonaland East","Murehwa","Cow peas","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.1","50","438","1"
"F","Mashonaland East","Murehwa","Cow peas","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.01","135","6","1"
"F","Mashonaland East","Murehwa","Groundnuts","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.2","100","183","1"
"F","Mashonaland East","Murehwa","Groundnuts","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.25","500","207","1"
"F","Mashonaland East","Murehwa","Groundnuts","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.2","500","550","1"
"F","Mashonaland East","Murehwa","Groundnuts","2012-06-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.1","150","382","1"
"F","Mashonaland East","Murehwa","Groundnuts","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.2","100","517","1"
"F","Mashonaland East","Murehwa","Groundnuts","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.25","250","519","1"
"F","Mashonaland East","Murehwa","Groundnuts","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.4","350","181","2"
"F","Mashonaland East","Murehwa","Groundnuts","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.3","500","569","1"
"F","Mashonaland East","Murehwa","Groundnuts","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","0.25","250","106","1"
"F","Mashonaland East","Murehwa","Groundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.3","800","557","2"
"F","Mashonaland East","Murehwa","Maize","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","1.02","1400","874","3"
"F","Mashonaland East","Murehwa","Maize","2012-02-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","0.4","1100","170","1"
"F","Mashonaland East","Murehwa","Maize","2012-03-01T00:00:00.000","2011-10-01T00:00:00.000","05/2012","0.5","100","241","1"
"F","Mashonaland East","Murehwa","Maize","2012-06-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.4","500","330","1"
"F","Mashonaland East","Murehwa","Maize","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","1.1","1590","733","3"
"F","Mashonaland East","Murehwa","Maize","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","1.9","6500","701","3"
"F","Mashonaland East","Murehwa","Maize","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.02","600","15","1"
"F","Mashonaland East","Murehwa","Maize","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.4","30","449","1"
"F","Mashonaland East","Murehwa","Maize","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","05/2012","0.6","550","206","1"
"F","Mashonaland East","Murehwa","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","1.4","1100","518","2"
"F","Mashonaland East","Murehwa","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.25","625","75","1"
"F","Mashonaland East","Murehwa","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.8","1350","1158","2"
"F","Mashonaland East","Murehwa","Onion","2011-11-01T00:00:00.000","2012-05-01T00:00:00.000","08/2012","0.2","25","53","1"
"F","Mashonaland East","Murehwa","Roundnuts","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.2","50","290","1"
"F","Mashonaland East","Murehwa","Roundnuts","2011-11-01T00:00:00.000","2012-01-01T00:00:00.000","04/2012","0.1","0","290","1"
"F","Mashonaland East","Murehwa","Roundnuts","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.25","310","106","1"
"F","Mashonaland East","Murehwa","Roundnuts","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.25","100","482","1"
"F","Mashonaland East","Murehwa","Roundnuts","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.4","490","148","1"
"F","Mashonaland East","Murehwa","Sunflower","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.1","100","385","1"
"F","Mashonaland East","Murehwa","Sweet potato","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.25","600","521","1"
"F","Mashonaland East","Murehwa","Sweet potato","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","06/2012","0.2","3300","203","1"
"F","Mashonaland East","Murehwa","Sweet potato","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.25","3050","410","1"
"F","Mashonaland East","Murehwa","Sweet potato","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","06/2012","0.4","1750","563","1"
"F","Mashonaland East","Murehwa","Tomato","2012-02-01T00:00:00.000","2012-02-01T00:00:00.000","06/2012","0.2","99000","548","1"
"F","Mashonaland East","Mutoko","Avocados","2012-03-01T00:00:00.000","2012-02-01T00:00:00.000","05/2012","0.3","250","1","1"
"F","Mashonaland East","Mutoko","Carrots","2012-02-01T00:00:00.000","2012-06-01T00:00:00.000","09/2012","0.5","4000","535","1"
"F","Mashonaland East","Mutoko","Carrots","2011-06-01T00:00:00.000","2012-03-01T00:00:00.000","05/2012","0.1","1725","210","1"
"F","Mashonaland East","Mutoko","Chili","2011-06-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.2","132","127","1"
"F","Mashonaland East","Mutoko","Cotton","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","1","2000","34","1"
"F","Mashonaland East","Mutoko","Cotton","2011-11-01T00:00:00.000","2011-10-01T00:00:00.000","07/2012","1","800","257","1"
"F","Mashonaland East","Mutoko","Cotton","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","06/2012","1","400","139","1"
"F","Mashonaland East","Mutoko","Cotton","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","2","435","192","1"
"F","Mashonaland East","Mutoko","Covo","2012-02-01T00:00:00.000","2012-03-01T00:00:00.000","06/2012","0.2","600","288","1"
"F","Mashonaland East","Mutoko","Covo","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.2","600","413","1"
"F","Mashonaland East","Mutoko","Covo","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","NA","0.01","178","570","1"
"F","Mashonaland East","Mutoko","Cow peas","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.1","20","1","1"
"F","Mashonaland East","Mutoko","Cow peas","2012-03-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.25","40","484","1"
"F","Mashonaland East","Mutoko","Cow peas","2011-10-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.1","20","517","1"
"F","Mashonaland East","Mutoko","Groundnuts","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.25","700","148","1"
"F","Mashonaland East","Mutoko","Groundnuts","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.3","15","58","1"
"F","Mashonaland East","Mutoko","Groundnuts","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.6","1000","380","2"
"F","Mashonaland East","Mutoko","Groundnuts","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","2","1310","327","2"
"F","Mashonaland East","Mutoko","Groundnuts","2012-02-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.25","150","148","1"
"F","Mashonaland East","Mutoko","Groundnuts","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.5","116","58","1"
"F","Mashonaland East","Mutoko","Groundnuts","2012-02-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.4","150","39","1"
"F","Mashonaland East","Mutoko","Groundnuts","2012-03-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.4","108","58","1"
"F","Mashonaland East","Mutoko","Groundnuts","2012-03-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.5","396","41","1"
"F","Mashonaland East","Mutoko","Groundnuts","2012-03-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.3","0","57","1"
