"pd_id","brand_name","model_number","additional_model_information","upc","type","annual_energy_use_kwh_year","us_federal_standard_kwh_year","better_than_us_federal_standard_kwh_year","energy_factor_ef","water_use_gallons_cycle","us_federal_standard_gallons_cycle","better_than_us_federal_standard_gallons_cycle","connected_functionality","connects_using","communication_standard_application_layer","direct_on_premises_open_standard_based_interconnection","date_available_on_market","date_qualified","markets","energy_star_model_identifier","meets_most_efficient_criteria"
"2369449","Kenmore","1418*N***","","883049593470","Standard","270","307","12",,"3.5","5","30","No","","","","2020-10-26T00:00:00.000","2020-10-05T00:00:00.000","United States, Canada","ES_15649_1418*N***_11112020224701_4821933","No"
"2390454","Frigidaire","GDPP4517***A","GDPP4517AF,GDPP4517AF,","012505116025","Standard","268","307","13",,"3.5","5","30","No","","","","2022-04-11T00:00:00.000","2022-01-10T00:00:00.000","United States, Canada","ES_1021080_GDPP4517***A_01062022130755_8681160","No"
"2314531","Frigidaire","LFCD2418***A","","012505115400","Standard","270","307","12",,"3.5","5","30","No","","","","2018-07-01T00:00:00.000","2018-03-27T00:00:00.000","United States, Canada","ES_1021080_LFCD2418***A_03272018152714_4434688","No"
"2290486","Frigidaire","LFID2426***A","","012505115264","Standard","256","307","17",,"3.1","5","38","No","","","","2017-03-01T00:00:00.000","2017-02-10T00:00:00.000","United States, Canada","ES_1021080_LFID2426***A_02112017153106_7066613","No"
"2346263","Frigidaire","LFID2459***A","","012505115851","Standard","270","307","12",,"3.5","5","30","No","","","","2019-03-01T00:00:00.000","2019-09-12T00:00:00.000","United States, Canada","ES_1021080_LFID2459***A_09122019174821_0501755","No"
"2375937","FULGOR MILANO","F4DWS18FI1","","801980102757","Standard","250","307","19",,"3.2","5","36","No","","","","2021-04-01T00:00:00.000","2021-04-08T00:00:00.000","United States","ES_1136869_F4DWS18FI1_03262021081717_7975786","No"
"2375939","FULGOR MILANO","F4DWS24FI1","","801980102758","Standard","260","307","15",,"3.4","5","32","No","","","","2021-04-01T00:00:00.000","2021-04-08T00:00:00.000","United States","ES_1136869_F4DWS24FI1_032620210817211_5014104","No"
"2375938","FULGOR MILANO","F4DWT24DS1","","801980102760","Standard","260","307","15",,"3.4","5","32","No","","","","2021-04-01T00:00:00.000","2021-04-08T00:00:00.000","United States","ES_1136869_F4DWT24DS1_032620210817651_2396593","No"
"2375940","FULGOR MILANO","F4DWT24FI1","","801980102759","Standard","260","307","15",,"3.4","5","32","No","","","","2021-04-01T00:00:00.000","2021-04-08T00:00:00.000","United States","ES_1136869_F4DWT24FI1_032620210817368_8770399","No"
"2375941","FULGOR MILANO","F4DWT24SS1","","801980102761","Standard","260","307","15",,"3.4","5","32","No","","","","2021-04-01T00:00:00.000","2021-04-08T00:00:00.000","United States","ES_1136869_F4DWT24SS1_032620210817855_6842505","No"
"2336679","FULGOR MILANO","F6DWT24FI2","","8690842240447","Standard","225","307","27",,"2.36","5","53","No","","","","2019-06-01T00:00:00.000","2019-02-13T00:00:00.000","United States, Canada","ES_1136869_F6DWT24FI2_04122019190912_6152078","Yes"
"2339383","FULGOR MILANO","F6DWT24SS2","","8690842239571","Standard","225","307","27",,"2.36","5","53","No","","","","2019-06-01T00:00:00.000","2019-02-13T00:00:00.000","United States, Canada","ES_1136869_F6DWT24SS2_06042019210302_2182192","Yes"
"2357206","FURRION","FDW18ERC-SS","","4897093210951","Standard","234","307","24",,"3.1","5","38","No","","","","2020-03-20T00:00:00.000","2020-03-26T00:00:00.000","United States, Canada","ES_1124980_FDW18ERC-SS_03262020110537_0737233","No"
"2372121","Gaggenau","DF210700*","","825225963660","Standard","269","307","12",,"3.5","5","30","Yes","","","","2020-01-15T00:00:00.000","2021-01-18T00:00:00.000","United States, Canada","ES_31649_DF210700*_12102020081947_4839136","No"
"2372122","Gaggenau","DF211700","","825225965046","Standard","269","307","12",,"3.5","5","30","Yes","","","","2021-01-15T00:00:00.000","2021-01-18T00:00:00.000","United States, Canada","ES_31649_DF211700_12102020100008_4071008","No"
"2372125","Gaggenau","DF480700*","","825225963653;825225965053","Standard","269","307","12",,"3.5","5","30","Yes","","","","2021-01-15T00:00:00.000","2021-01-18T00:00:00.000","United States, Canada","ES_31649_DF480700_12102020081507_8802454","No"
"2372124","Gaggenau","DF481700*","","825225963677;825225965060","Standard","269","307","12",,"3.5","5","30","Yes","","","","2021-01-15T00:00:00.000","2021-01-18T00:00:00.000","United States, Canada","ES_31649_DF481700*_12102020081507_3816339","No"
"2358429","Galanz","GLDW09F**A5A",""," 190873003700;190873003687; 190873003694","Standard","255","307","17",,"3.4","5","32","No","","","","2020-03-03T00:00:00.000","2020-04-23T00:00:00.000","United States, Canada","ES_1108549_GLDW09F**A5A_04232020170701_1621539","No"
"2358424","Galanz","GLDW09P**A5A","","190873003724","Standard","255","307","17",,"3.4","5","32","No","","","","2020-03-03T00:00:00.000","2020-04-23T00:00:00.000","United States, Canada","ES_1108549_GLDW09P**A5A_04232020170933_1773540","No"
"2358425","Galanz","GLDW09T**A5A","","190873003717","Standard","255","307","17",,"3.4","5","32","No","","","","2020-03-03T00:00:00.000","2020-04-23T00:00:00.000","United States, Canada","ES_1108549_GLDW09T**A5A_04232020170814_1694581","No"
"2358426","Galanz","GLDW12F**A5A","","190873003632;
190873003649;
190873003656","Standard","270","307","12",,"3.4","5","32","No","","","","2020-03-03T00:00:00.000","2020-04-23T00:00:00.000","United States, Canada","ES_1108549_GLDW12F**A5A_04232020162034_8834547","No"
"2378630","Galanz","GLDW12FS2A5A","","","Standard","270","307","12",,"3.5","5","30","No","","","","2021-04-20T00:00:00.000","2021-05-18T00:00:00.000","United States, Canada","ES_1108549_GLDW12FS2A5A_052720210200979_8044481","No"
"2358427","Galanz","GLDW12P**A5A","","190873003670","Standard","270","307","12",,"3.4","5","32","No","","","","2020-03-03T00:00:00.000","2020-04-23T00:00:00.000","United States, Canada","ES_1108549_GLDW12P**A5A_04232020170549_1549159","No"
"2358428","Galanz","GLDW12T**A5A","","190873003663","Standard","270","307","12",,"3.4","5","32","No","","","","2020-03-03T00:00:00.000","2020-04-23T00:00:00.000","United States, Canada","ES_1108549_GLDW12T**A5A_04232020162341_9021813","No"
"2378631","Galanz","GLDW12TS2A5A","","","Standard","270","307","12",,"3.5","5","30","No","","","","2021-04-20T00:00:00.000","2021-05-18T00:00:00.000","United States, Canada","ES_1108549_GLDW12TS2A5A_052720210200211_9677374","No"
"2349030","Galanz","W45A4A401B","","69433399","Standard","255","307","17",,"3.4","5","32","No","","","","2019-11-30T00:00:00.000","2019-10-28T00:00:00.000","United States, Canada","ES_1108549_W45A4A401B_10282019174808_4888489","No"
"2349031","Galanz","W45A4A401L","","69433399","Standard","255","307","17",,"3.4","5","32","No","","","","2019-11-30T00:00:00.000","2019-10-28T00:00:00.000","United States, Canada","ES_1108549_W45A4A401L_10282019174213_4533774","No"
"2338023","Galanz","W60C4A401L","","69433399","Standard","270","307","12",,"3.4","5","32","No","","","","2019-05-30T00:00:00.000","2019-05-13T00:00:00.000","United States, Canada","ES_1108549_W60C4A401L_05132019051910_4750183","No"
"2338024","Galanz","W60C4A411B","","69433399","Standard","270","307","12",,"3.4","5","32","No","","","","2019-05-30T00:00:00.000","2019-05-13T00:00:00.000","United States, Canada","ES_1108549_W60C4A411B_05132019052002_4802529","No"
"2337915","GE","DDT70***N***","","084691848400;084691848417;084691848424;084691848431;084691857242;084691857259","Standard","270","307","12",,"3.5","5","30","No","","","","2019-06-01T00:00:00.000","2019-05-03T00:00:00.000","United States, Canada","ES_1123206_DDT70***N***_05082019110848_80002668","No"
"2370625","GE","GBF410**P**","","67732155750;67732155767;67732155743","Standard","234","307","24",,"3.5","5","30","No","","","","2020-12-20T00:00:00.000","2020-12-07T00:00:00.000","Canada","ES_92277_GBF410**P**_11292020210869_4530481","No"
"2370624","GE","GBF532**P**","","67732155781;67732155798;67732155804","Standard","234","307","24",,"3.5","5","30","No","","","","2020-12-20T00:00:00.000","2020-12-07T00:00:00.000","Canada","ES_92277_GBF532**P**_120720201530340_2778616","No"
"2295798","GE","GBF63***L***",",GBF630SGL0BB,; ,GBF630SGL0WW,; ,GBF630SML0ES,; ,GBF630SSL0SS,"," 067732153190; 067732153213; 067732153183;067732153206","Standard","249","307","19",,"3.5","5","30","No","","","","2017-05-01T00:00:00.000","2017-05-11T00:00:00.000","Canada","ES_1123206_GBF63***L***_05122017004340_9820586","No"
"2370609","GE","GBF655**P**","","67732155859;67732155828;67732155811","Standard","265","307","14",,"3.5","5","30","No","","","","2020-12-20T00:00:00.000","2020-12-07T00:00:00.000","Canada","ES_92277_GBF655**P**_112920202123179_5858149","No"
"2368681","GE","GBP420S*P**","","067732155682","Standard","234","307","24",,"3.5","5","30","No","","","","2020-10-16T00:00:00.000","2020-10-26T00:00:00.000","Canada","ES_92277_GBP420S*P**_10262020153223_6343191","No"
"2368682","GE","GBP534S*P**","","067732155699; 067732155491","Standard","234","307","24",,"3.5","5","30","No","","","","2020-10-16T00:00:00.000","2020-10-26T00:00:00.000","Canada","ES_92277_GBP534S*P**_10262020153324_6404142","No"
"2368683","GE","GBP655S*P**","","067732155538; 067732155545","Standard","265","307","14",,"3.2","5","36","No","","","","2020-10-16T00:00:00.000","2020-10-26T00:00:00.000","Canada","ES_92277_GBP655S*P**_10262020170925_2165546","No"
"2368684","GE","GBT640S*P**","","067732155507;067732155521;067732155514","Standard","265","307","14",,"3.5","5","30","No","","","","2020-10-16T00:00:00.000","2020-10-26T00:00:00.000","Canada","ES_92277_GBT640S*P**_10262020171246_2366842","No"
"2269820","GE","GBT76***K***","","067732152728","Standard","240","307","22",,"3.5","5","30","No","","","","2016-06-03T00:00:00.000","2016-06-15T00:00:00.000","Canada","ES_1123206_GBT76***K***_06162016065410_0050067","No"
"2394009","GE","GDF46***T***","","084691907763;084691907770;084691907787","Standard","270","307","12",,"3.5","5","30","No","","","","2022-03-23T00:00:00.000","2022-03-22T00:00:00.000","United States, Canada","ES_1123206_GDF46***T***_03232022095734_80121601","No"
"2292671","Dacor","DDW24M*****","","887276215228","Standard","239","307","22",,"3.2","5","36","No","","","","2017-03-24T00:00:00.000","2017-03-15T00:00:00.000","United States, Canada","ES_1016518_DDW24M*****_03192017063849_6666666","Yes"
"2292670","Dacor","DDW24T*****","","887276215242","Standard","239","307","22",,"3.2","5","36","No","","","","2017-03-24T00:00:00.000","2017-03-15T00:00:00.000","United States, Canada","ES_1016518_DDW24T*****_03192017063849_6666666","Yes"
"2336669","Danby","DDW1804EB","","67638020053","Standard","234","307","24",,"3.1","5","38","No","","","","2019-03-28T00:00:00.000","2019-04-12T00:00:00.000","United States, Canada","ES_31682_DDW1804EB_04122019162512_6312793","No"
"2312532","Danby","DDW1804EBSS","","67638014694","Standard","234","307","24",,"3.1","5","38","No","","","","2017-11-17T00:00:00.000","2018-03-09T00:00:00.000","United States, Canada","ES_31682_DDW1804EBSS_03092018135736_3856687","No"
"2312533","Danby","DDW1804EW","","67638014687","Standard","234","307","24",,"3.1","5","38","No","","","","2017-11-17T00:00:00.000","2018-03-09T00:00:00.000","United States, Canada","ES_31682_DDW1804EW_03092018135808_3888064","No"
"2343665","Danby","DDW1805EWP","","67638019552","Standard","240","307","22",,"3.5","5","30","No","","","","2019-08-01T00:00:00.000","2019-07-10T00:00:00.000","United States, Canada","ES_0031682_DDW1805EWP_08062019060359_80010429","No"
"2370671","Danby","DDW18D1EB","","067638025829;67638025829","Standard","250","307","19",,"3.2","5","36","No","","","","2021-03-01T00:00:00.000","2020-11-30T00:00:00.000","United States, Canada","ES_31682_DDW18D1EB_113020200741580_9381927","No"
"2383433","Danby","DDW18D1ESS","","067638025843;67638025843","Standard","250","307","19",,"3.2","5","36","No","","","","2021-03-01T00:00:00.000","2020-11-30T00:00:00.000","United States, Canada","ES_31682_DDW18D1ESS_081620211049560_2597284","No"
"2383434","Danby","DDW18D1EW","","067638025836;67638025836","Standard","250","307","19",,"3.2","5","36","No","","","","2021-03-01T00:00:00.000","2020-11-30T00:00:00.000","United States, Canada","ES_31682_DDW18D1EW_08162021104926_6549249","No"
"2312531","Danby","DDW2404EBSS","","67638013321","Standard","234","307","24",,"3.5","5","30","No","","","","2017-11-17T00:00:00.000","2018-03-09T00:00:00.000","United States, Canada","ES_31682_DDW2404EBSS_03092018134739_3260042","No"
"2269234","Danby","DDW621WDB","","67638004633","Compact","203",,,,"3.1",,,"No","","","","2016-04-27T00:00:00.000","2016-03-05T00:00:00.000","United States, Canada","ES_0031682_DDW621WDB_03312016122719_70067503","No"
"2296249","Danby","DDW631SDB","","67638012355","Compact","203",,,,"3.1",,,"No","","","","2017-05-17T00:00:00.000","2017-05-12T00:00:00.000","United States, Canada","ES_0031682_DDW631SDB_05112017045129_70134745","No"
"2300842","DCS by Fisher & Paykel","71326",",,Designer Dishdrawer","780405713261","Standard","263","307","14",,"3.28","5","34","No","","","","2017-10-16T00:00:00.000","2017-07-25T00:00:00.000","United States, Canada","ES_31708_71326_07282017143923_2763245","No"
"2300702","DCS by Fisher & Paykel","DD24SV2T9",",,Designer Dishdrawer","780405713278","Compact","144",,,,"1.64",,,"No","","","","2017-10-16T00:00:00.000","2017-07-25T00:00:00.000","United States, Canada","ES_31708_71327_07272017201547_6547943","No"
"2333787","Edgestar","BIDW1802**",",BIDW1802BL,UPC - 846844012324; ,BIDW1802SS,UPC - 846844012348; ,BIDW1802WH,UPC - 84684401233","846844012324;846844012331;846844012348","Standard","234","307","24",,"3.1","5","38","No","","","","2019-02-13T00:00:00.000","2019-02-20T00:00:00.000","United States, Canada","ES_1074063_BIDW1802**_02202019205121_5881040","No"
"2309838","Edgestar","DWP62**","","846844011938;846844011945;846844011952","Compact","203",,,,"3.1",,,"No","","","","2018-02-01T00:00:00.000","2017-10-17T00:00:00.000","United States, Canada","ES_1074063_DWP62**_01312018083130_70171191","No"
"2296669","Electrolux","E24ID75***A","","00125050103","Standard","260","307","15",,"2.65","5","47","No","","","","2017-06-01T00:00:00.000","2017-05-26T00:00:00.000","United States","ES_1021080_E24ID75***A_05262017203344_0824953","No"
"2370915","Electrolux","EDSH4944***A","","0012505115912","Standard","270","307","12",,"3.5","5","30","No","","","","2020-08-03T00:00:00.000","2020-12-14T00:00:00.000","United States, Canada","ES_1021080_EDSH4944***A_121020202226665_4016193","No"
"2296670","Electrolux","EI24ID81***A","","00125050107","Standard","260","307","15",,"2.65","5","47","No","","","","2017-06-01T00:00:00.000","2017-05-26T00:00:00.000","United States","ES_1021080_EI24ID81***A_05262017203359_0839848","No"
"2375637","Equator","BB 82","","747037121106","Standard","260","307","15",,"3.4","5","32","No","","","","2021-06-01T00:00:00.000","2021-03-31T00:00:00.000","United States","ES_40188_BB 82_033020210917615_4309070","No"
"2375635","Equator","SB 82","","747037121103","Standard","260","307","15",,"3.4","5","32","No","","","","2021-06-01T00:00:00.000","2021-03-31T00:00:00.000","United States","ES_40188_SB 82_033020210917881_3114348","No"
"2375636","Equator","WB 82","","747037121109","Standard","260","307","15",,"3.4","5","32","No","","","","2021-06-01T00:00:00.000","2021-03-31T00:00:00.000","United States","ES_40188_WB 82_033020210917371_4901095","No"
"2351986","Essentiell","004.621.71","","012505115974","Standard","268","307","13",,"3.33","5","33","No","","","","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","United States, Canada","ES_1092750_004.621.71_12262019145102_1862671","No"
"2351987","Essentiell","804.655.85","","012505115967","Standard","268","307","13",,"3.33","5","33","No","","","","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","United States, Canada","ES_1092750_804.655.85_12262019145019_1819327","No"
"2348462","FARBERWARE","FCD06ABBWHA","","81565802516","Compact","203",,,,"3.1",,,"No","","","","2019-10-01T00:00:00.000","2019-09-12T00:00:00.000","United States, Canada","ES_1143080_FCD06ABBWHA_10092019015057_80017831","No"
"2348463","FARBERWARE","FCD06ASSWHB","","81565802563","Compact","203",,,,"3.1",,,"No","","","","2019-10-01T00:00:00.000","2019-09-12T00:00:00.000","United States, Canada","ES_1143080_FCD06ASSWHB_10092019015057_80017831","No"
"2348464","FARBERWARE","FCD06ASWWHC","","81565802516","Compact","203",,,,"3.1",,,"No","","","","2019-10-01T00:00:00.000","2019-09-12T00:00:00.000","United States, Canada","ES_1143080_FCD06ASWWHC_10092019015057_80017831","No"
"2376151","FINLUX","ULAZB72A3R53I00","","8698902061292","Standard","260","307","15",,"3.4","5","32","No","","","","2021-04-16T00:00:00.000","2021-04-15T00:00:00.000","Canada","ES_142648_ULAZB72A3R53I00_040720212316440_9969654","No"
"2397887","FINLUX","ULAZB72B3R42D00","","8698902064484","Standard","260","307","15",,"3.4","5","32","No","","","","2022-07-15T00:00:00.000","2022-06-23T00:00:00.000","Canada","ES_142648_ULAZB72B3R42D00_062220221448882_7502047","No"
"2397886","FINLUX","ULAZB72B3R42I00","","8698902064439","Standard","260","307","15",,"3.4","5","32","No","","","","2022-07-15T00:00:00.000","2022-06-23T00:00:00.000","Canada","ES_142648_ULAZB72B3R42I00_062220221448437_3931630","No"
"2390140","FINLUX","ULBYA52A2S53B00","","8698902064378","Standard","260","307","15",,"3.4","5","32","No","","","","2022-03-31T00:00:00.000","2022-05-04T00:00:00.000","United States, Canada","ES_142648_ULBYA52A2S53B00_122220211517306_8530654","No"
"2390143","FINLUX","ULBYA52A2S53W00","","8698902064361","Standard","260","307","15",,"3.4","5","32","No","","","","2022-03-31T00:00:00.000","2022-05-04T00:00:00.000","United States, Canada","ES_142648_ULBYA52A2S53W00_122220211517116_2040290","No"
"2390141","FINLUX","ULBYB52A3R51B00","","8698902064392","Standard","260","307","15",,"3.4","5","32","No","","","","2022-03-31T00:00:00.000","2022-05-04T00:00:00.000","United States, Canada","ES_142648_ULBYB52A3R51B00_122220211517589_1420117","No"
"2390142","FINLUX","ULBYB52A3R51I00","","8698902064385","Standard","260","307","15",,"3.4","5","32","No","","","","2022-03-31T00:00:00.000","2022-05-04T00:00:00.000","United States, Canada","ES_142648_ULBYB52A3R51I00_122220211517444_3982756","No"
"2376152","FINLUX","ULVYA52P53W00","","8698902061285","Standard","260","307","15",,"3.4","5","32","No","","","","2021-04-16T00:00:00.000","2021-04-15T00:00:00.000","Canada","ES_142648_ULVYA52P53W00_040720212316790_3919336","No"
"2397885","FINLUX","ULVYB62B3V42D00","","8698902066709","Standard","260","307","15",,"3.4","5","32","No","","","","2022-07-15T00:00:00.000","2022-06-23T00:00:00.000","Canada","ES_142648_ULVYB62B3V42D00_062220221448233_2501509","No"
"2397888","FINLUX","ULVYB62B3V42S00","","8698902066693","Standard","260","307","15",,"3.4","5","32","No","","","","2022-07-15T00:00:00.000","2022-06-23T00:00:00.000","Canada","ES_142648_ULVYB62B3V42S00_062220221448775_3466141","No"
"2397884","FINLUX","ULVYB62B3V42W00","","8698902066563","Standard","260","307","15",,"3.4","5","32","No","","","","2022-07-15T00:00:00.000","2022-06-23T00:00:00.000","Canada","ES_142648_ULVYB62B3V42W00_062220221448284_8428318","No"
"2274368","Fisher & Paykel","DD24D**9","","822843810864;822843810857;822843810871","Standard","265","307","14",,"3.44","5","31","No","","","","2016-08-04T00:00:00.000","2016-08-05T00:00:00.000","United States, Canada","ES_31708_DD24D**9_08082016160231_2151145","No"
"2274365","Fisher & Paykel","DD24DCT*9","","822843810888;822843810895;822843810901","Standard","265","307","14",,"3.44","5","31","No","","","","2016-08-04T00:00:00.000","2016-08-05T00:00:00.000","United States, Canada","ES_31708_DD24DCT*9_08082016153044_0244371","No"
"2348697","Maytag","MDB9959SK**",""," 883049533001;883049532998","Standard","270","307","12",,"3.5","5","30","No","","","","2020-02-17T00:00:00.000","2020-01-13T00:00:00.000","United States, Canada","ES_22856_MDB9959SK**_10182019155038_3838177","No"
"2348698","Maytag","MDB9979SK**","","883049542133","Standard","270","307","12",,"3.5","5","30","No","","","","2020-02-17T00:00:00.000","2020-01-13T00:00:00.000","United States, Canada","ES_22856_MDB9979SK**_10182019155102_3862528","No"
"2294814","Midea","MDC3602FBB3A","","876840016227","Compact","203",,,,"3.1",,,"No","","","","2017-04-24T00:00:00.000","2017-03-23T00:00:00.000","United States, Canada","ES_1030337_MDC3602FBB3A   _04242017020345_70117160","No"
"2294815","Midea","MDC3602FSS3A","","876840016228","Compact","203",,,,"3.1",,,"No","","","","2017-04-24T00:00:00.000","2017-03-23T00:00:00.000","United States, Canada","ES_1030337_MDC3602FSS3A_04242017020345_70117160","No"
"2294813","Midea","MDC3602FWW3A","","876840016226","Compact","203",,,,"3.1",,,"No","","","","2017-04-24T00:00:00.000","2017-03-23T00:00:00.000","United States, Canada","ES_1030337_MDC3602FWW3A_04242017020345_70117160","No"
"2386115","Midea","MDF24A2A**","","81004094676","Standard","234","307","24",,"3.5","5","30","No","","","","2021-07-01T00:00:00.000","2021-06-21T00:00:00.000","United States, Canada","ES_1030337_MDF24A2A**_070220210410343_6009520","No"
"2395153","Midea","MDF24P01**",",,* can be A-Z, a-z, 0-9, - or blank","687636005366","Standard","249","307","19",,"3.5","5","30","No","","","","2022-04-19T00:00:00.000","2022-04-28T00:00:00.000","Canada","ES_1030337_MDF24P01**_042820220132529_5318687","No"
"2313007","Midea","MDT24H3A**",",,UPC 8-17986026791","817986026784","Standard","260","307","15",,"3.2","5","36","No","","","","2018-03-19T00:00:00.000","2018-03-22T00:00:00.000","United States, Canada","ES_1030337_MDT24H3A**_03222018125435_3275373","No"
"2362570","Midea","MDT24H3A***",",,* could be from 0 to 9 or from A to Z or blank.","687636002204","Standard","260","307","15",,"3.5","5","30","No","","","","2022-05-01T00:00:00.000","2020-07-09T00:00:00.000","Canada","ES_1030337_MDT24H3A***_07092020111210_3130841","No"
"2382181","Midea","MDT24P4A**",",,* could be from 0 to 9 or from A to Z or blank","810040944000","Standard","260","307","15",,"3.5","5","30","No","","","","2021-07-01T00:00:00.000","2021-06-18T00:00:00.000","United States, Canada","ES_1030337_MDT24P4A**_061720212040496_2223183","No"
"2371856","Midea","MDT24P5A**",",,* could be from 0 to 9 or from A to Z or blank","810040942754","Standard","260","307","15",,"3.2","5","36","No","","","","2021-01-01T00:00:00.000","2021-01-12T00:00:00.000","United States, Canada","ES_1030337_MDT24P5A**_01122021073862_5508909","No"
"2395544","Midea","MDT24X2A**",",,* can be A-Z, a-z, 0-9, - or blank.","840296501368","Standard","260","307","15",,"3.5","5","30","No","","","","2022-05-01T00:00:00.000","2022-05-09T00:00:00.000","United States","ES_1030337_MDT24X2A**_050920220232770_8460081","No"
"2255012","Miele","G 4227 SCU","","4002515546161;4002515689004;4002515688991;4002515688977;4002515546178;4002515546185","Standard","270","307","12",,"3.5","5","30","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 4227 SCU_12162015020838_70057049","No"
"2255011","Miele","G 4227 U","","4002515547038;4002515546147;4002515546154;4002515546130;4002515547052;4002515547045","Standard","270","307","12",,"3.5","5","30","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 4227 U_12162015020838_70057049","No"
"2278988","Miele","G 4228 SCU","","4002515722879;4002515722855;4002515723005;4002515722862;4002515723012;4002515722992","Standard","230","307","25",,"3.5","5","30","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 4228 SCU_09122016020545_70097737","No"
"2278989","Miele","G 4228 U","","4002515722824;4002515722930;4002515722985;4002515722848;4002515722978;4002515722831","Standard","230","307","25",,"3.5","5","30","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 4228 U_09122016020545_70097737","No"
"2255013","Miele","G 4700 SCi","","4002515546239","Standard","270","307","12",,"3","5","40","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States","ES_0031629_G 4700 SCi_12162015020838_70057049","No"
"2278990","Miele","G 4720 SCi","","4002515723197;4002515716915","Standard","210","307","32",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 4720 SCi_09122016020545_70097737","Yes"
"2255014","Miele","G 4760 SCVi","","4002515546376;4002515546246","Standard","270","307","12",,"3","5","40","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 4760 SCVi_12162015020838_70057049","No"
"2278991","Miele","G 4780 SCVi","","4002515723203;4002515716939","Standard","210","307","32",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 4780 SCVi_09122016020545_70097737","Yes"
"2255016","Miele","G 4925 SCU","","4002515546321;4002515547083;4002515547069;4002515547076;4002515546345;4002515546338","Standard","270","307","12",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 4925 SCU_12162015020838_70057049","No"
"2255015","Miele","G 4925 U","","4002515546208;4002515547106;4002515547090;4002515546192;4002515547212;4002515546314","Standard","270","307","12",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 4925 U_12162015020838_70057049","No"
"2278992","Miele","G 4926 SCU","","4002515723111;4002515723128;4002515723135;4002515722466;4002515722473;4002515722459","Standard","230","307","25",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 4926 SCU_09122016020545_70097737","Yes"
"2278993","Miele","G 4926 U","","4002515722442;4002515722886;4002515722893;4002515723036;4002515723043;4002515723029","Standard","230","307","25",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 4926 U_09122016020545_70097737","Yes"
"2282216","Miele","G 4948 SCU","","4002515787267;4002515787274;4002515787281;4002515787052;4002515787076;4002515787069","Standard","230","307","25",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-10-25T00:00:00.000","United States, Canada","ES_0031629_G 4948 SCU_10252016030307_70105233","Yes"
"2282215","Miele","G 4948 U","","4002515787236;4002515787021;4002515787045;4002515787229;4002515787250;4002515787038","Standard","230","307","25",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-10-25T00:00:00.000","United States, Canada","ES_0031629_G 4948 U_10252016030307_70105233","Yes"
"2255017","Miele","G 4970 SCVi","","4002515546352;4002515546901","Standard","270","307","12",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 4970 SCVi_12162015020838_70057049","No"
"2278994","Miele","G 4971 SCVi","","4002515723142;4002515722480","Standard","230","307","25",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 4971 SCVi_09122016020545_70097737","Yes"
"2255020","Miele","G 4975 SCVi","","4002515545881;4002515547021","Standard","270","307","12",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 4975 SCVi_12162015020838_70057049","No"
"2255021","Miele","G 4975 SCVi SF","","4002515545898;4002515546574","Standard","270","307","12",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 4975 SCVi SF_12162015020838_70057049","No"
"2255018","Miele","G 4975 Vi","","4002515545874;4002515547014","Standard","270","307","12",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 4975 Vi_12162015020838_70057049","No"
"2255019","Miele","G 4975 Vi SF","","4002515614815","Standard","270","307","12",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States","ES_0031629_G 4975 Vi SF_12162015020838_70057049","No"
